kind,alpha,calibration_units,rank,threshold,exceedances,success_calibration_episodes,method,fold
episode,0.01,541,537,12.991772635842166,4,541,stats_contrast__current,libero_long_20260908_cap512
episode,0.03,541,526,5.408387388824949,15,541,stats_contrast__current,libero_long_20260908_cap512
episode,0.05,541,515,4.365873849283953,26,541,stats_contrast__current,libero_long_20260908_cap512
episode,0.1,541,488,3.647531612727424,53,541,stats_contrast__current,libero_long_20260908_cap512
episode,0.15,541,461,3.3135302663328843,80,541,stats_contrast__current,libero_long_20260908_cap512
episode,0.2,541,434,3.047682628393796,107,541,stats_contrast__current,libero_long_20260908_cap512
task_init,0.01,70,71,inf,0,541,stats_contrast__current,libero_long_20260908_cap512
task_init,0.03,70,69,14.344900216109277,1,541,stats_contrast__current,libero_long_20260908_cap512
task_init,0.05,70,68,14.163362343470125,2,541,stats_contrast__current,libero_long_20260908_cap512
task_init,0.1,70,64,11.369542312907173,6,541,stats_contrast__current,libero_long_20260908_cap512
task_init,0.15,70,61,7.157567996653576,9,541,stats_contrast__current,libero_long_20260908_cap512
task_init,0.2,70,57,5.408387388824949,13,541,stats_contrast__current,libero_long_20260908_cap512
episode,0.01,541,537,2.9885790908700924,4,541,stats_contrast__cumsum,libero_long_20260908_cap512
episode,0.03,541,526,2.501255925668995,15,541,stats_contrast__cumsum,libero_long_20260908_cap512
episode,0.05,541,515,2.214945866865859,26,541,stats_contrast__cumsum,libero_long_20260908_cap512
episode,0.1,541,488,1.8054371738905077,53,541,stats_contrast__cumsum,libero_long_20260908_cap512
episode,0.15,541,461,1.6459044006457557,80,541,stats_contrast__cumsum,libero_long_20260908_cap512
episode,0.2,541,434,1.5541424871002019,107,541,stats_contrast__cumsum,libero_long_20260908_cap512
task_init,0.01,70,71,inf,0,541,stats_contrast__cumsum,libero_long_20260908_cap512
task_init,0.03,70,69,3.5512086050106846,1,541,stats_contrast__cumsum,libero_long_20260908_cap512
task_init,0.05,70,68,2.998349871410162,2,541,stats_contrast__cumsum,libero_long_20260908_cap512
task_init,0.1,70,64,2.5824389137566377,6,541,stats_contrast__cumsum,libero_long_20260908_cap512
task_init,0.15,70,61,2.3503993537465018,9,541,stats_contrast__cumsum,libero_long_20260908_cap512
task_init,0.2,70,57,2.099674985888073,13,541,stats_contrast__cumsum,libero_long_20260908_cap512
