kind,alpha,calibration_units,rank,threshold,exceedances,success_calibration_episodes,method,fold
episode,0.01,552,548,4.329189044626842,4,552,stats_contrast__current,libero_object_20260909_cap1024
episode,0.03,552,537,3.3787901828827245,15,552,stats_contrast__current,libero_object_20260909_cap1024
episode,0.05,552,526,2.9879165164577968,26,552,stats_contrast__current,libero_object_20260909_cap1024
episode,0.1,552,498,2.5924928574934225,54,552,stats_contrast__current,libero_object_20260909_cap1024
episode,0.15,552,471,2.3056960082418154,81,552,stats_contrast__current,libero_object_20260909_cap1024
episode,0.2,552,443,2.1628355409555544,109,552,stats_contrast__current,libero_object_20260909_cap1024
task_init,0.01,70,71,inf,0,552,stats_contrast__current,libero_object_20260909_cap1024
task_init,0.03,70,69,4.488612152283613,1,552,stats_contrast__current,libero_object_20260909_cap1024
task_init,0.05,70,68,4.379939239233454,2,552,stats_contrast__current,libero_object_20260909_cap1024
task_init,0.1,70,64,3.5188623434966826,6,552,stats_contrast__current,libero_object_20260909_cap1024
task_init,0.15,70,61,3.258647957402485,9,552,stats_contrast__current,libero_object_20260909_cap1024
task_init,0.2,70,57,3.0328552673849067,13,552,stats_contrast__current,libero_object_20260909_cap1024
episode,0.01,552,548,4.212439924747659,4,552,stats_contrast__cumsum,libero_object_20260909_cap1024
episode,0.03,552,537,3.214112884214879,15,552,stats_contrast__cumsum,libero_object_20260909_cap1024
episode,0.05,552,526,2.8068871369383204,26,552,stats_contrast__cumsum,libero_object_20260909_cap1024
episode,0.1,552,498,2.0024581132871653,54,552,stats_contrast__cumsum,libero_object_20260909_cap1024
episode,0.15,552,471,1.7485791125764578,81,552,stats_contrast__cumsum,libero_object_20260909_cap1024
episode,0.2,552,443,1.61457132607684,109,552,stats_contrast__cumsum,libero_object_20260909_cap1024
task_init,0.01,70,71,inf,0,552,stats_contrast__cumsum,libero_object_20260909_cap1024
task_init,0.03,70,69,4.548897543649362,1,552,stats_contrast__cumsum,libero_object_20260909_cap1024
task_init,0.05,70,68,4.434189113980004,2,552,stats_contrast__cumsum,libero_object_20260909_cap1024
task_init,0.1,70,64,2.633702510818469,6,552,stats_contrast__cumsum,libero_object_20260909_cap1024
task_init,0.15,70,61,2.2971107316792247,9,552,stats_contrast__cumsum,libero_object_20260909_cap1024
task_init,0.2,70,57,2.1132796317700984,13,552,stats_contrast__cumsum,libero_object_20260909_cap1024
