kind,alpha,calibration_units,rank,threshold,exceedances,success_calibration_episodes,method,fold
episode,0.01,520,516,7.673946153906324,4,520,stats_contrast__current,libero_long_20260907_cap1024
episode,0.03,520,506,5.432071707377717,14,520,stats_contrast__current,libero_long_20260907_cap1024
episode,0.05,520,495,4.68982748021314,25,520,stats_contrast__current,libero_long_20260907_cap1024
episode,0.1,520,469,3.4653777204638194,51,520,stats_contrast__current,libero_long_20260907_cap1024
episode,0.15,520,443,2.7085376849829874,77,520,stats_contrast__current,libero_long_20260907_cap1024
episode,0.2,520,417,2.4097460965093016,103,520,stats_contrast__current,libero_long_20260907_cap1024
task_init,0.01,70,71,inf,0,520,stats_contrast__current,libero_long_20260907_cap1024
task_init,0.03,70,69,9.987160248980095,1,520,stats_contrast__current,libero_long_20260907_cap1024
task_init,0.05,70,68,8.847989505477239,2,520,stats_contrast__current,libero_long_20260907_cap1024
task_init,0.1,70,64,6.699272638320168,6,520,stats_contrast__current,libero_long_20260907_cap1024
task_init,0.15,70,61,5.948995726626804,9,520,stats_contrast__current,libero_long_20260907_cap1024
task_init,0.2,70,57,5.116615340581236,13,520,stats_contrast__current,libero_long_20260907_cap1024
episode,0.01,520,516,4.736417946716852,4,520,stats_contrast__cumsum,libero_long_20260907_cap1024
episode,0.03,520,506,4.30262500097382,14,520,stats_contrast__cumsum,libero_long_20260907_cap1024
episode,0.05,520,495,4.0674192900887185,25,520,stats_contrast__cumsum,libero_long_20260907_cap1024
episode,0.1,520,469,2.9789334607712434,51,520,stats_contrast__cumsum,libero_long_20260907_cap1024
episode,0.15,520,443,2.4101665505790764,77,520,stats_contrast__cumsum,libero_long_20260907_cap1024
episode,0.2,520,417,2.035486387736926,103,520,stats_contrast__cumsum,libero_long_20260907_cap1024
task_init,0.01,70,71,inf,0,520,stats_contrast__cumsum,libero_long_20260907_cap1024
task_init,0.03,70,69,5.016719437909139,1,520,stats_contrast__cumsum,libero_long_20260907_cap1024
task_init,0.05,70,68,5.006755404624597,2,520,stats_contrast__cumsum,libero_long_20260907_cap1024
task_init,0.1,70,64,4.30262500097382,6,520,stats_contrast__cumsum,libero_long_20260907_cap1024
task_init,0.15,70,61,3.862211791125671,9,520,stats_contrast__cumsum,libero_long_20260907_cap1024
task_init,0.2,70,57,2.8905081761260085,13,520,stats_contrast__cumsum,libero_long_20260907_cap1024
