kind,alpha,calibration_units,rank,threshold,exceedances,success_calibration_episodes,method,fold
episode,0.01,551,547,3.5317304157054146,4,551,stats_contrast__current,libero_spatial_20260908_cap1024
episode,0.03,551,536,2.4235999760300873,15,551,stats_contrast__current,libero_spatial_20260908_cap1024
episode,0.05,551,525,2.249755168839965,26,551,stats_contrast__current,libero_spatial_20260908_cap1024
episode,0.1,551,497,1.9764465408586391,54,551,stats_contrast__current,libero_spatial_20260908_cap1024
episode,0.15,551,470,1.7980276503888286,81,551,stats_contrast__current,libero_spatial_20260908_cap1024
episode,0.2,551,442,1.6862930463498387,109,551,stats_contrast__current,libero_spatial_20260908_cap1024
task_init,0.01,70,71,inf,0,551,stats_contrast__current,libero_spatial_20260908_cap1024
task_init,0.03,70,69,3.8843454246743825,1,551,stats_contrast__current,libero_spatial_20260908_cap1024
task_init,0.05,70,68,3.5317304157054146,2,551,stats_contrast__current,libero_spatial_20260908_cap1024
task_init,0.1,70,64,2.509350290955235,6,551,stats_contrast__current,libero_spatial_20260908_cap1024
task_init,0.15,70,61,2.412936692370526,9,551,stats_contrast__current,libero_spatial_20260908_cap1024
task_init,0.2,70,57,2.27373575848845,13,551,stats_contrast__current,libero_spatial_20260908_cap1024
episode,0.01,551,547,3.7077667431346195,4,551,stats_contrast__cumsum,libero_spatial_20260908_cap1024
episode,0.03,551,536,2.9834642879211533,15,551,stats_contrast__cumsum,libero_spatial_20260908_cap1024
episode,0.05,551,525,2.501149927394657,26,551,stats_contrast__cumsum,libero_spatial_20260908_cap1024
episode,0.1,551,497,2.1122419370770977,54,551,stats_contrast__cumsum,libero_spatial_20260908_cap1024
episode,0.15,551,470,1.9020719181206176,81,551,stats_contrast__cumsum,libero_spatial_20260908_cap1024
episode,0.2,551,442,1.7648481110914733,109,551,stats_contrast__cumsum,libero_spatial_20260908_cap1024
task_init,0.01,70,71,inf,0,551,stats_contrast__cumsum,libero_spatial_20260908_cap1024
task_init,0.03,70,69,3.7077667431346195,1,551,stats_contrast__cumsum,libero_spatial_20260908_cap1024
task_init,0.05,70,68,3.6122273415414083,2,551,stats_contrast__cumsum,libero_spatial_20260908_cap1024
task_init,0.1,70,64,2.666272097178667,6,551,stats_contrast__cumsum,libero_spatial_20260908_cap1024
task_init,0.15,70,61,2.4642519669689125,9,551,stats_contrast__cumsum,libero_spatial_20260908_cap1024
task_init,0.2,70,57,2.2423676719254724,13,551,stats_contrast__cumsum,libero_spatial_20260908_cap1024
