kind,alpha,calibration_units,rank,threshold,exceedances,success_calibration_episodes,method,fold
episode,0.01,542,538,2.982631393431849,4,542,stats_contrast__current,libero_goal_20260909_cap1024
episode,0.03,542,527,2.8440139188927818,15,542,stats_contrast__current,libero_goal_20260909_cap1024
episode,0.05,542,516,2.5282408003834766,26,542,stats_contrast__current,libero_goal_20260909_cap1024
episode,0.1,542,489,2.2899888183589243,53,542,stats_contrast__current,libero_goal_20260909_cap1024
episode,0.15,542,462,2.044960507910516,80,542,stats_contrast__current,libero_goal_20260909_cap1024
episode,0.2,542,435,1.825307970160233,107,542,stats_contrast__current,libero_goal_20260909_cap1024
task_init,0.01,70,71,inf,0,542,stats_contrast__current,libero_goal_20260909_cap1024
task_init,0.03,70,69,3.30940740939348,1,542,stats_contrast__current,libero_goal_20260909_cap1024
task_init,0.05,70,68,3.1424813910644027,2,542,stats_contrast__current,libero_goal_20260909_cap1024
task_init,0.1,70,64,2.8596298474273794,6,542,stats_contrast__current,libero_goal_20260909_cap1024
task_init,0.15,70,61,2.411530357842114,9,542,stats_contrast__current,libero_goal_20260909_cap1024
task_init,0.2,70,57,2.163663479614573,13,542,stats_contrast__current,libero_goal_20260909_cap1024
episode,0.01,542,538,3.932781072419002,4,542,stats_contrast__cumsum,libero_goal_20260909_cap1024
episode,0.03,542,527,3.6462328604461614,15,542,stats_contrast__cumsum,libero_goal_20260909_cap1024
episode,0.05,542,516,3.407187500935582,26,542,stats_contrast__cumsum,libero_goal_20260909_cap1024
episode,0.1,542,489,2.7511477022518256,53,542,stats_contrast__cumsum,libero_goal_20260909_cap1024
episode,0.15,542,462,1.9495704692984284,80,542,stats_contrast__cumsum,libero_goal_20260909_cap1024
episode,0.2,542,435,1.6819963126365096,107,542,stats_contrast__cumsum,libero_goal_20260909_cap1024
task_init,0.01,70,71,inf,0,542,stats_contrast__cumsum,libero_goal_20260909_cap1024
task_init,0.03,70,69,3.999913966938544,1,542,stats_contrast__cumsum,libero_goal_20260909_cap1024
task_init,0.05,70,68,3.9346961930461335,2,542,stats_contrast__cumsum,libero_goal_20260909_cap1024
task_init,0.1,70,64,3.407254683693512,6,542,stats_contrast__cumsum,libero_goal_20260909_cap1024
task_init,0.15,70,61,2.7859757168700297,9,542,stats_contrast__cumsum,libero_goal_20260909_cap1024
task_init,0.2,70,57,2.1534985974007377,13,542,stats_contrast__cumsum,libero_goal_20260909_cap1024
