kind,alpha,calibration_units,rank,threshold,exceedances,success_calibration_episodes,method,fold
episode,0.01,552,548,5.7036130980034345,4,552,stats_contrast__current,libero_object_20260907_cap1024
episode,0.03,552,537,3.674265016217394,15,552,stats_contrast__current,libero_object_20260907_cap1024
episode,0.05,552,526,3.3103931574218723,26,552,stats_contrast__current,libero_object_20260907_cap1024
episode,0.1,552,498,2.66537546971222,54,552,stats_contrast__current,libero_object_20260907_cap1024
episode,0.15,552,471,2.254908426390325,81,552,stats_contrast__current,libero_object_20260907_cap1024
episode,0.2,552,443,2.08281478817384,109,552,stats_contrast__current,libero_object_20260907_cap1024
task_init,0.01,70,71,inf,0,552,stats_contrast__current,libero_object_20260907_cap1024
task_init,0.03,70,69,13.514461413830258,1,552,stats_contrast__current,libero_object_20260907_cap1024
task_init,0.05,70,68,8.956969888059719,2,552,stats_contrast__current,libero_object_20260907_cap1024
task_init,0.1,70,64,3.72355428018927,6,552,stats_contrast__current,libero_object_20260907_cap1024
task_init,0.15,70,61,3.3543890135888956,9,552,stats_contrast__current,libero_object_20260907_cap1024
task_init,0.2,70,57,3.036541640796552,13,552,stats_contrast__current,libero_object_20260907_cap1024
episode,0.01,552,548,4.0123337738106954,4,552,stats_contrast__cumsum,libero_object_20260907_cap1024
episode,0.03,552,537,3.5131759171480796,15,552,stats_contrast__cumsum,libero_object_20260907_cap1024
episode,0.05,552,526,2.9444726409746678,26,552,stats_contrast__cumsum,libero_object_20260907_cap1024
episode,0.1,552,498,2.5312036751938334,54,552,stats_contrast__cumsum,libero_object_20260907_cap1024
episode,0.15,552,471,2.21769573250942,81,552,stats_contrast__cumsum,libero_object_20260907_cap1024
episode,0.2,552,443,1.9715079314393997,109,552,stats_contrast__cumsum,libero_object_20260907_cap1024
task_init,0.01,70,71,inf,0,552,stats_contrast__cumsum,libero_object_20260907_cap1024
task_init,0.03,70,69,4.629814956703378,1,552,stats_contrast__cumsum,libero_object_20260907_cap1024
task_init,0.05,70,68,4.132687953146958,2,552,stats_contrast__cumsum,libero_object_20260907_cap1024
task_init,0.1,70,64,3.680929185059807,6,552,stats_contrast__cumsum,libero_object_20260907_cap1024
task_init,0.15,70,61,3.4444133263460293,9,552,stats_contrast__cumsum,libero_object_20260907_cap1024
task_init,0.2,70,57,2.9598511454708887,13,552,stats_contrast__cumsum,libero_object_20260907_cap1024
