kind,alpha,calibration_units,rank,threshold,exceedances,success_calibration_episodes,method,fold
episode,0.01,551,547,11.657939934708368,4,551,stats_contrast__current,libero_object_20260908_cap1024
episode,0.03,551,536,3.384401519100755,15,551,stats_contrast__current,libero_object_20260908_cap1024
episode,0.05,551,525,3.1460381324487203,26,551,stats_contrast__current,libero_object_20260908_cap1024
episode,0.1,551,497,2.6567175779434273,54,551,stats_contrast__current,libero_object_20260908_cap1024
episode,0.15,551,470,2.398277990168248,81,551,stats_contrast__current,libero_object_20260908_cap1024
episode,0.2,551,442,2.179937481160901,109,551,stats_contrast__current,libero_object_20260908_cap1024
task_init,0.01,70,71,inf,0,551,stats_contrast__current,libero_object_20260908_cap1024
task_init,0.03,70,69,12.13072788524674,1,551,stats_contrast__current,libero_object_20260908_cap1024
task_init,0.05,70,68,5.053603129501625,2,551,stats_contrast__current,libero_object_20260908_cap1024
task_init,0.1,70,64,3.6248410168065788,6,551,stats_contrast__current,libero_object_20260908_cap1024
task_init,0.15,70,61,3.2192624026320957,9,551,stats_contrast__current,libero_object_20260908_cap1024
task_init,0.2,70,57,3.0159418801497693,13,551,stats_contrast__current,libero_object_20260908_cap1024
episode,0.01,551,547,4.24366018243941,4,551,stats_contrast__cumsum,libero_object_20260908_cap1024
episode,0.03,551,536,3.3350927829971875,15,551,stats_contrast__cumsum,libero_object_20260908_cap1024
episode,0.05,551,525,2.9802571529510624,26,551,stats_contrast__cumsum,libero_object_20260908_cap1024
episode,0.1,551,497,2.2557180909030716,54,551,stats_contrast__cumsum,libero_object_20260908_cap1024
episode,0.15,551,470,2.0032508196318126,81,551,stats_contrast__cumsum,libero_object_20260908_cap1024
episode,0.2,551,442,1.7709550064079957,109,551,stats_contrast__cumsum,libero_object_20260908_cap1024
task_init,0.01,70,71,inf,0,551,stats_contrast__cumsum,libero_object_20260908_cap1024
task_init,0.03,70,69,4.808146174150757,1,551,stats_contrast__cumsum,libero_object_20260908_cap1024
task_init,0.05,70,68,3.658041718506585,2,551,stats_contrast__cumsum,libero_object_20260908_cap1024
task_init,0.1,70,64,3.118498591151653,6,551,stats_contrast__cumsum,libero_object_20260908_cap1024
task_init,0.15,70,61,2.5337024346738946,9,551,stats_contrast__cumsum,libero_object_20260908_cap1024
task_init,0.2,70,57,2.2931734000970323,13,551,stats_contrast__cumsum,libero_object_20260908_cap1024
