kind,alpha,calibration_units,rank,threshold,exceedances,success_calibration_episodes,method,fold
episode,0.01,507,503,8.147511999148373,4,507,stats_contrast__current,libero_long_20260909_cap512
episode,0.03,507,493,4.901007674396921,14,507,stats_contrast__current,libero_long_20260909_cap512
episode,0.05,507,483,4.544391262210483,24,507,stats_contrast__current,libero_long_20260909_cap512
episode,0.1,507,458,3.744386040255339,49,507,stats_contrast__current,libero_long_20260909_cap512
episode,0.15,507,432,3.06955466325905,75,507,stats_contrast__current,libero_long_20260909_cap512
episode,0.2,507,407,2.6996907443472242,100,507,stats_contrast__current,libero_long_20260909_cap512
task_init,0.01,69,70,inf,0,507,stats_contrast__current,libero_long_20260909_cap512
task_init,0.03,69,68,11.615372412732068,1,507,stats_contrast__current,libero_long_20260909_cap512
task_init,0.05,69,67,9.897327195026797,2,507,stats_contrast__current,libero_long_20260909_cap512
task_init,0.1,69,63,6.801833540420432,6,507,stats_contrast__current,libero_long_20260909_cap512
task_init,0.15,69,60,5.5605653714892025,9,507,stats_contrast__current,libero_long_20260909_cap512
task_init,0.2,69,56,4.774776908915392,13,507,stats_contrast__current,libero_long_20260909_cap512
episode,0.01,507,503,3.985596561984632,4,507,stats_contrast__cumsum,libero_long_20260909_cap512
episode,0.03,507,493,3.188919262939607,14,507,stats_contrast__cumsum,libero_long_20260909_cap512
episode,0.05,507,483,2.8993042801312696,24,507,stats_contrast__cumsum,libero_long_20260909_cap512
episode,0.1,507,458,2.193980807660046,49,507,stats_contrast__cumsum,libero_long_20260909_cap512
episode,0.15,507,432,1.7391027093575364,75,507,stats_contrast__cumsum,libero_long_20260909_cap512
episode,0.2,507,407,1.5449042612270136,100,507,stats_contrast__cumsum,libero_long_20260909_cap512
task_init,0.01,69,70,inf,0,507,stats_contrast__cumsum,libero_long_20260909_cap512
task_init,0.03,69,68,4.294856054698305,1,507,stats_contrast__cumsum,libero_long_20260909_cap512
task_init,0.05,69,67,4.052024234082305,2,507,stats_contrast__cumsum,libero_long_20260909_cap512
task_init,0.1,69,63,3.3538107187516313,6,507,stats_contrast__cumsum,libero_long_20260909_cap512
task_init,0.15,69,60,3.207994011539567,9,507,stats_contrast__cumsum,libero_long_20260909_cap512
task_init,0.2,69,56,2.244753746196987,13,507,stats_contrast__cumsum,libero_long_20260909_cap512
