kind,alpha,calibration_units,rank,threshold,exceedances,success_calibration_episodes,method,fold
episode,0.01,558,554,3.4863851392424015,4,558,stats_contrast__current,libero_goal_20260907_cap512
episode,0.03,558,543,3.0044959412100662,15,558,stats_contrast__current,libero_goal_20260907_cap512
episode,0.05,558,532,2.8474461003863327,26,558,stats_contrast__current,libero_goal_20260907_cap512
episode,0.1,558,504,2.399952841804134,54,558,stats_contrast__current,libero_goal_20260907_cap512
episode,0.15,558,476,2.215064289523041,82,558,stats_contrast__current,libero_goal_20260907_cap512
episode,0.2,558,448,2.053763438957364,110,558,stats_contrast__current,libero_goal_20260907_cap512
task_init,0.01,70,71,inf,0,558,stats_contrast__current,libero_goal_20260907_cap512
task_init,0.03,70,69,5.59046093319012,1,558,stats_contrast__current,libero_goal_20260907_cap512
task_init,0.05,70,68,3.5733767834546755,2,558,stats_contrast__current,libero_goal_20260907_cap512
task_init,0.1,70,64,3.037277132385175,6,558,stats_contrast__current,libero_goal_20260907_cap512
task_init,0.15,70,61,2.946647554071165,9,558,stats_contrast__current,libero_goal_20260907_cap512
task_init,0.2,70,57,2.4895410921123253,13,558,stats_contrast__current,libero_goal_20260907_cap512
episode,0.01,558,554,3.845234711177225,4,558,stats_contrast__cumsum,libero_goal_20260907_cap512
episode,0.03,558,543,3.348008433685584,15,558,stats_contrast__cumsum,libero_goal_20260907_cap512
episode,0.05,558,532,2.775573133077319,26,558,stats_contrast__cumsum,libero_goal_20260907_cap512
episode,0.1,558,504,2.3679299801838587,54,558,stats_contrast__cumsum,libero_goal_20260907_cap512
episode,0.15,558,476,2.1424520356086982,82,558,stats_contrast__cumsum,libero_goal_20260907_cap512
episode,0.2,558,448,1.9847929699125793,110,558,stats_contrast__cumsum,libero_goal_20260907_cap512
task_init,0.01,70,71,inf,0,558,stats_contrast__cumsum,libero_goal_20260907_cap512
task_init,0.03,70,69,4.402516610931274,1,558,stats_contrast__cumsum,libero_goal_20260907_cap512
task_init,0.05,70,68,3.9718032551696267,2,558,stats_contrast__cumsum,libero_goal_20260907_cap512
task_init,0.1,70,64,3.078690702772819,6,558,stats_contrast__cumsum,libero_goal_20260907_cap512
task_init,0.15,70,61,2.7372115644410515,9,558,stats_contrast__cumsum,libero_goal_20260907_cap512
task_init,0.2,70,57,2.5508615437108526,13,558,stats_contrast__cumsum,libero_goal_20260907_cap512
