kind,alpha,calibration_units,rank,threshold,exceedances,success_calibration_episodes,method,fold
episode,0.01,551,547,5.510880023896533,4,551,stats_contrast__current,libero_spatial_20260908_cap512
episode,0.03,551,536,3.425474375535617,15,551,stats_contrast__current,libero_spatial_20260908_cap512
episode,0.05,551,525,2.69724229308948,26,551,stats_contrast__current,libero_spatial_20260908_cap512
episode,0.1,551,497,2.19678031327096,54,551,stats_contrast__current,libero_spatial_20260908_cap512
episode,0.15,551,470,2.0168347381166516,81,551,stats_contrast__current,libero_spatial_20260908_cap512
episode,0.2,551,442,1.8571335083431668,109,551,stats_contrast__current,libero_spatial_20260908_cap512
task_init,0.01,70,71,inf,0,551,stats_contrast__current,libero_spatial_20260908_cap512
task_init,0.03,70,69,7.301214740494645,1,551,stats_contrast__current,libero_spatial_20260908_cap512
task_init,0.05,70,68,6.185631649385142,2,551,stats_contrast__current,libero_spatial_20260908_cap512
task_init,0.1,70,64,3.7205677320241124,6,551,stats_contrast__current,libero_spatial_20260908_cap512
task_init,0.15,70,61,2.9511367674762403,9,551,stats_contrast__current,libero_spatial_20260908_cap512
task_init,0.2,70,57,2.7468052812371737,13,551,stats_contrast__current,libero_spatial_20260908_cap512
episode,0.01,551,547,3.346733496512987,4,551,stats_contrast__cumsum,libero_spatial_20260908_cap512
episode,0.03,551,536,2.6481569507681795,15,551,stats_contrast__cumsum,libero_spatial_20260908_cap512
episode,0.05,551,525,2.421350940968011,26,551,stats_contrast__cumsum,libero_spatial_20260908_cap512
episode,0.1,551,497,1.9548418168822401,54,551,stats_contrast__cumsum,libero_spatial_20260908_cap512
episode,0.15,551,470,1.7818878504031,81,551,stats_contrast__cumsum,libero_spatial_20260908_cap512
episode,0.2,551,442,1.6574925232241315,109,551,stats_contrast__cumsum,libero_spatial_20260908_cap512
task_init,0.01,70,71,inf,0,551,stats_contrast__cumsum,libero_spatial_20260908_cap512
task_init,0.03,70,69,3.346733496512987,1,551,stats_contrast__cumsum,libero_spatial_20260908_cap512
task_init,0.05,70,68,3.3105316806422973,2,551,stats_contrast__cumsum,libero_spatial_20260908_cap512
task_init,0.1,70,64,2.455532669869182,6,551,stats_contrast__cumsum,libero_spatial_20260908_cap512
task_init,0.15,70,61,2.252393070918878,9,551,stats_contrast__cumsum,libero_spatial_20260908_cap512
task_init,0.2,70,57,2.121862162911369,13,551,stats_contrast__cumsum,libero_spatial_20260908_cap512
