corpus,divergence,temporal,window,t,auc,auc_resid,n_pos,n_neg
A,bc|prev,slope,12,20,0.496761,0.454483,117,155
A,bc|prev,slope,20,20,0.492329,0.375384,117,155
A,bc|prev,ewm0.15,3,20,0.468803,0.399591,117,155
A,bc|prev,ewm0.15,5,20,0.491647,0.402659,117,155
A,bc|prev,ewm0.15,8,20,0.511422,0.406069,117,155
A,bc|prev,ewm0.15,12,20,0.51449,0.409137,117,155
A,bc|prev,ewm0.15,20,20,0.527787,0.421071,117,155
A,bc|prev,ewm0.30,3,20,0.464712,0.398909,117,155
A,bc|prev,ewm0.30,5,20,0.476304,0.399932,117,155
A,bc|prev,ewm0.30,8,20,0.480395,0.393113,117,155
A,bc|prev,ewm0.30,12,20,0.487214,0.405387,117,155
A,bc|prev,ewm0.30,20,20,0.488919,0.409478,117,155
A,bc|prev,ewm0.50,3,20,0.451074,0.391067,117,155
A,bc|prev,ewm0.50,5,20,0.461984,0.386635,117,155
A,bc|prev,ewm0.50,8,20,0.461984,0.386635,117,155
A,bc|prev,ewm0.50,12,20,0.462666,0.387999,117,155
A,bc|prev,ewm0.50,20,20,0.462666,0.38834,117,155
A,bc|prev,fracbelow_q10,3,20,0.535288,0.58268,117,155
A,bc|prev,fracbelow_q10,5,20,0.511763,0.585407,117,155
A,bc|prev,fracbelow_q10,8,20,0.447324,0.520968,117,155
A,bc|prev,fracbelow_q10,12,20,0.4642,0.516877,117,155
A,bc|prev,fracbelow_q10,20,20,0.417661,0.467439,117,155
A,bc|prev,fracbelow_q25,3,20,0.515513,0.555063,117,155
A,bc|prev,fracbelow_q25,5,20,0.491306,0.557109,117,155
A,bc|prev,fracbelow_q25,8,20,0.433004,0.496761,117,155
A,bc|prev,fracbelow_q25,12,20,0.473236,0.557791,117,155
A,bc|prev,fracbelow_q25,20,20,0.417491,0.462666,117,155
A,bc|prev,fracabove_q75,3,20,0.498977,0.450222,117,155
A,bc|prev,fracabove_q75,5,20,0.466076,0.423287,117,155
A,bc|prev,fracabove_q75,8,20,0.48193,0.441698,117,155
A,bc|prev,fracabove_q75,12,20,0.523184,0.488919,117,155
A,bc|prev,fracabove_q75,20,20,0.554552,0.546539,117,155
A,bc|prev,fracabove_q90,3,20,0.488067,0.391238,117,155
A,bc|prev,fracabove_q90,5,20,0.497443,0.417832,117,155
A,bc|prev,fracabove_q90,8,20,0.503239,0.428742,117,155
A,bc|prev,fracabove_q90,12,20,0.555404,0.515854,117,155
A,bc|prev,fracabove_q90,20,20,0.566485,0.558132,117,155
A,bc|prev,cum_over_t,0,20,0.5791,0.529151,117,155
A,bc|prev,ewmall0.15,0,20,0.527787,0.421071,117,155
A,bc|prev,ewmall0.30,0,20,0.488919,0.409478,117,155
A,bc|prev,ewmall0.50,0,20,0.462666,0.38834,117,155
A,bhatdist|prev,mean,3,20,0.528469,0.596318,117,155
A,bhatdist|prev,mean,5,20,0.505626,0.610638,117,155
A,bhatdist|prev,mean,8,20,0.395499,0.417661,117,155
A,bhatdist|prev,mean,12,20,0.461302,0.524037,117,155
A,bhatdist|prev,mean,20,20,0.420048,0.469144,117,155
A,bhatdist|prev,max,3,20,0.523355,0.588135,117,155
A,bhatdist|prev,max,5,20,0.429935,0.508353,117,155
A,bhatdist|prev,max,8,20,0.393795,0.442891,117,155
A,bhatdist|prev,max,12,20,0.420389,0.465735,117,155
A,bhatdist|prev,max,20,20,0.405728,0.443573,117,155
A,bhatdist|prev,min,3,20,0.510058,0.566996,117,155
A,bhatdist|prev,min,5,20,0.529151,0.572451,117,155
A,bhatdist|prev,min,8,20,0.474599,0.516877,117,155
A,bhatdist|prev,min,12,20,0.44971,0.470849,117,155
A,bhatdist|prev,min,20,20,0.422434,0.421412,117,155
A,bhatdist|prev,median,3,20,0.526764,0.584726,117,155
A,bhatdist|prev,median,5,20,0.508694,0.589499,117,155
A,bhatdist|prev,median,8,20,0.416638,0.47494,117,155
A,bhatdist|prev,median,12,20,0.460621,0.531538,117,155
A,bhatdist|prev,median,20,20,0.433345,0.45687,117,155
A,bhatdist|prev,std,3,20,0.535288,0.574156,117,155
A,bhatdist|prev,std,5,20,0.412888,0.472554,117,155
A,bhatdist|prev,std,8,20,0.418684,0.460621,117,155
A,bhatdist|prev,std,12,20,0.46778,0.509376,117,155
A,bhatdist|prev,std,20,20,0.458575,0.514149,117,155
A,bhatdist|prev,slope,3,20,0.511763,0.50733,117,155
A,bhatdist|prev,slope,5,20,0.545517,0.552335,117,155
A,bhatdist|prev,slope,8,20,0.555404,0.602796,117,155
A,bhatdist|prev,slope,12,20,0.503239,0.545517,117,155
A,bhatdist|prev,slope,20,20,0.508012,0.624275,117,155
A,bhatdist|prev,ewm0.15,3,20,0.531197,0.600409,117,155
A,bhatdist|prev,ewm0.15,5,20,0.508353,0.597682,117,155
A,bhatdist|prev,ewm0.15,8,20,0.488578,0.593931,117,155
A,bhatdist|prev,ewm0.15,12,20,0.48551,0.590863,117,155
A,bhatdist|prev,ewm0.15,20,20,0.472213,0.578929,117,155
A,bhatdist|prev,ewm0.30,3,20,0.535288,0.60075,117,155
A,bhatdist|prev,ewm0.30,5,20,0.523696,0.600409,117,155
A,bhatdist|prev,ewm0.30,8,20,0.519605,0.607228,117,155
A,bhatdist|prev,ewm0.30,12,20,0.512786,0.594272,117,155
A,bhatdist|prev,ewm0.30,20,20,0.51074,0.590181,117,155
A,bhatdist|prev,ewm0.50,3,20,0.548926,0.608933,117,155
A,bhatdist|prev,ewm0.50,5,20,0.538016,0.613365,117,155
A,bhatdist|prev,ewm0.50,8,20,0.538016,0.613706,117,155
A,bhatdist|prev,ewm0.50,12,20,0.537334,0.612001,117,155
A,bhatdist|prev,ewm0.50,20,20,0.537334,0.612001,117,155
A,bhatdist|prev,fracbelow_q10,3,20,0.488067,0.391238,117,155
A,bhatdist|prev,fracbelow_q10,5,20,0.497443,0.417832,117,155
A,bhatdist|prev,fracbelow_q10,8,20,0.503239,0.428742,117,155
A,bhatdist|prev,fracbelow_q10,12,20,0.555404,0.515854,117,155
A,bhatdist|prev,fracbelow_q10,20,20,0.566485,0.558132,117,155
A,bhatdist|prev,fracbelow_q25,3,20,0.484146,0.427549,117,155
A,bhatdist|prev,fracbelow_q25,5,20,0.451244,0.400614,117,155
A,bhatdist|prev,fracbelow_q25,8,20,0.467099,0.419025,117,155
A,bhatdist|prev,fracbelow_q25,12,20,0.508524,0.483805,117,155
A,bhatdist|prev,fracbelow_q25,20,20,0.552847,0.544494,117,155
A,bhatdist|prev,fracabove_q75,3,20,0.515513,0.555063,117,155
A,bhatdist|prev,fracabove_q75,5,20,0.492329,0.55745,117,155
A,bhatdist|prev,fracabove_q75,8,20,0.433686,0.497784,117,155
A,bhatdist|prev,fracabove_q75,12,20,0.474429,0.557109,117,155
A,bhatdist|prev,fracabove_q75,20,20,0.418173,0.463348,117,155
A,bhatdist|prev,fracabove_q90,3,20,0.535629,0.583703,117,155
A,bhatdist|prev,fracabove_q90,5,20,0.512274,0.58643,117,155
A,bhatdist|prev,fracabove_q90,8,20,0.448346,0.520968,117,155
A,bhatdist|prev,fracabove_q90,12,20,0.465053,0.517559,117,155
A,bhatdist|prev,fracabove_q90,20,20,0.418854,0.468121,117,155
A,bhatdist|prev,cum_over_t,0,20,0.420048,0.469144,117,155
A,bhatdist|prev,ewmall0.15,0,20,0.472213,0.578929,117,155
A,bhatdist|prev,ewmall0.30,0,20,0.51074,0.590181,117,155
A,bhatdist|prev,ewmall0.50,0,20,0.537334,0.612001,117,155
A,symkl|prev,mean,3,20,0.52881,0.596318,117,155
A,symkl|prev,mean,5,20,0.505285,0.609956,117,155
A,symkl|prev,mean,8,20,0.394477,0.412547,117,155
A,symkl|prev,mean,12,20,0.461643,0.524037,117,155
A,symkl|prev,mean,20,20,0.419707,0.467439,117,155
A,symkl|prev,max,3,20,0.524378,0.589499,117,155
A,symkl|prev,max,5,20,0.430276,0.508353,117,155
A,symkl|prev,max,8,20,0.394136,0.44255,117,155
A,symkl|prev,max,12,20,0.419025,0.461302,117,155
A,symkl|prev,max,20,20,0.404023,0.441527,117,155
A,symkl|prev,min,3,20,0.510058,0.566996,117,155
A,symkl|prev,min,5,20,0.529151,0.57211,117,155
A,symkl|prev,min,8,20,0.474599,0.516877,117,155
A,symkl|prev,min,12,20,0.449369,0.469826,117,155
A,symkl|prev,min,20,20,0.421752,0.42073,117,155
A,symkl|prev,median,3,20,0.526764,0.585407,117,155
A,symkl|prev,median,5,20,0.509717,0.58984,117,155
A,symkl|prev,median,8,20,0.416297,0.473917,117,155
A,symkl|prev,median,12,20,0.459598,0.530515,117,155
A,symkl|prev,median,20,20,0.433345,0.455847,117,155
A,symkl|prev,std,3,20,0.535629,0.574497,117,155
A,symkl|prev,std,5,20,0.413911,0.474258,117,155
A,symkl|prev,std,8,20,0.418684,0.460621,117,155
A,symkl|prev,std,12,20,0.468121,0.509376,117,155
A,symkl|prev,std,20,20,0.458234,0.514149,117,155
A,symkl|prev,slope,3,20,0.511422,0.50733,117,155
A,symkl|prev,slope,5,20,0.545517,0.551654,117,155
A,symkl|prev,slope,8,20,0.554722,0.60075,117,155
A,symkl|prev,slope,12,20,0.503921,0.54688,117,155
A,symkl|prev,slope,20,20,0.507671,0.623594,117,155
A,symkl|prev,ewm0.15,3,20,0.531538,0.60075,117,155
A,symkl|prev,ewm0.15,5,20,0.508694,0.599045,117,155
A,symkl|prev,ewm0.15,8,20,0.488919,0.593931,117,155
A,symkl|prev,ewm0.15,12,20,0.48551,0.590181,117,155
A,symkl|prev,ewm0.15,20,20,0.471531,0.577907,117,155
A,symkl|prev,ewm0.30,3,20,0.536652,0.601091,117,155
A,symkl|prev,ewm0.30,5,20,0.523355,0.600068,117,155
A,symkl|prev,ewm0.30,8,20,0.519264,0.605864,117,155
A,symkl|prev,ewm0.30,12,20,0.511763,0.591885,117,155
A,symkl|prev,ewm0.30,20,20,0.51074,0.590181,117,155
A,symkl|prev,ewm0.50,3,20,0.548926,0.608933,117,155
A,symkl|prev,ewm0.50,5,20,0.538016,0.613024,117,155
A,symkl|prev,ewm0.50,8,20,0.538698,0.613365,117,155
A,symkl|prev,ewm0.50,12,20,0.538016,0.613024,117,155
A,symkl|prev,ewm0.50,20,20,0.538016,0.613024,117,155
A,symkl|prev,fracbelow_q10,3,20,0.488067,0.391238,117,155
A,symkl|prev,fracbelow_q10,5,20,0.497443,0.417832,117,155
A,symkl|prev,fracbelow_q10,8,20,0.503239,0.428742,117,155
A,symkl|prev,fracbelow_q10,12,20,0.555404,0.515854,117,155
A,symkl|prev,fracbelow_q10,20,20,0.573133,0.563928,117,155
A,symkl|prev,fracbelow_q25,3,20,0.484146,0.427549,117,155
A,symkl|prev,fracbelow_q25,5,20,0.451244,0.400614,117,155
A,symkl|prev,fracbelow_q25,8,20,0.467099,0.419025,117,155
A,symkl|prev,fracbelow_q25,12,20,0.508524,0.483805,117,155
A,symkl|prev,fracbelow_q25,20,20,0.552847,0.544494,117,155
A,symkl|prev,fracabove_q75,3,20,0.515513,0.555063,117,155
A,symkl|prev,fracabove_q75,5,20,0.490624,0.555063,117,155
A,symkl|prev,fracabove_q75,8,20,0.432663,0.496079,117,155
A,symkl|prev,fracabove_q75,12,20,0.473747,0.554722,117,155
A,symkl|prev,fracabove_q75,20,20,0.41715,0.463348,117,155
A,symkl|prev,fracabove_q90,3,20,0.53597,0.583703,117,155
A,symkl|prev,fracabove_q90,5,20,0.512786,0.585407,117,155
A,symkl|prev,fracabove_q90,8,20,0.452608,0.527787,117,155
A,symkl|prev,fracabove_q90,12,20,0.468803,0.520627,117,155
A,symkl|prev,fracabove_q90,20,20,0.422775,0.472554,117,155
A,symkl|prev,cum_over_t,0,20,0.419707,0.467439,117,155
A,symkl|prev,ewmall0.15,0,20,0.471531,0.577907,117,155
A,symkl|prev,ewmall0.30,0,20,0.51074,0.590181,117,155
A,symkl|prev,ewmall0.50,0,20,0.538016,0.613024,117,155
A,js|prev,mean,3,20,0.527787,0.595295,117,155
A,js|prev,mean,5,20,0.505626,0.612683,117,155
A,js|prev,mean,8,20,0.396863,0.427208,117,155
A,js|prev,mean,12,20,0.461984,0.524378,117,155
A,js|prev,mean,20,20,0.422093,0.470508,117,155
A,js|prev,max,3,20,0.522673,0.58643,117,155
A,js|prev,max,5,20,0.429594,0.506989,117,155
A,js|prev,max,8,20,0.392431,0.441868,117,155
A,js|prev,max,12,20,0.420389,0.463348,117,155
A,js|prev,max,20,20,0.406751,0.444596,117,155
A,js|prev,min,3,20,0.510058,0.566996,117,155
A,js|prev,min,5,20,0.528469,0.571429,117,155
A,js|prev,min,8,20,0.473917,0.515854,117,155
A,js|prev,min,12,20,0.448687,0.469826,117,155
A,js|prev,min,20,20,0.422434,0.421752,117,155
A,js|prev,median,3,20,0.526423,0.585066,117,155
A,js|prev,median,5,20,0.508694,0.590522,117,155
A,js|prev,median,8,20,0.417661,0.47494,117,155
A,js|prev,median,12,20,0.461643,0.531538,117,155
A,js|prev,median,20,20,0.433004,0.456529,117,155
A,js|prev,std,3,20,0.534606,0.574156,117,155
A,js|prev,std,5,20,0.411183,0.469485,117,155
A,js|prev,std,8,20,0.417661,0.46028,117,155
A,js|prev,std,12,20,0.468462,0.509376,117,155
A,js|prev,std,20,20,0.461302,0.518582,117,155
A,js|prev,slope,3,20,0.512445,0.509376,117,155
A,js|prev,slope,5,20,0.545176,0.551313,117,155
A,js|prev,slope,8,20,0.555745,0.602455,117,155
A,js|prev,slope,12,20,0.501534,0.543812,117,155
A,js|prev,slope,20,20,0.508012,0.624957,117,155
A,js|prev,ewm0.15,3,20,0.531197,0.600409,117,155
A,js|prev,ewm0.15,5,20,0.508012,0.597682,117,155
A,js|prev,ewm0.15,8,20,0.488237,0.59359,117,155
A,js|prev,ewm0.15,12,20,0.483464,0.588476,117,155
A,js|prev,ewm0.15,20,20,0.472554,0.579611,117,155
A,js|prev,ewm0.30,3,20,0.535288,0.601773,117,155
A,js|prev,ewm0.30,5,20,0.523696,0.600409,117,155
A,js|prev,ewm0.30,8,20,0.519605,0.606887,117,155
A,js|prev,ewm0.30,12,20,0.512445,0.594272,117,155
A,js|prev,ewm0.30,20,20,0.511081,0.591544,117,155
A,js|prev,ewm0.50,3,20,0.548926,0.608933,117,155
A,js|prev,ewm0.50,5,20,0.537334,0.612342,117,155
A,js|prev,ewm0.50,8,20,0.538016,0.614388,117,155
A,js|prev,ewm0.50,12,20,0.536993,0.610979,117,155
A,js|prev,ewm0.50,20,20,0.536993,0.611319,117,155
A,js|prev,fracbelow_q10,3,20,0.488067,0.391238,117,155
A,js|prev,fracbelow_q10,5,20,0.497443,0.417832,117,155
A,js|prev,fracbelow_q10,8,20,0.503239,0.428742,117,155
A,js|prev,fracbelow_q10,12,20,0.555404,0.515854,117,155
A,js|prev,fracbelow_q10,20,20,0.566485,0.558132,117,155
A,js|prev,fracbelow_q25,3,20,0.502728,0.454995,117,155
A,js|prev,fracbelow_q25,5,20,0.469826,0.430106,117,155
A,js|prev,fracbelow_q25,8,20,0.485169,0.445789,117,155
A,js|prev,fracbelow_q25,12,20,0.52506,0.491988,117,155
A,js|prev,fracbelow_q25,20,20,0.559836,0.554381,117,155
A,js|prev,fracabove_q75,3,20,0.515513,0.555063,117,155
A,js|prev,fracabove_q75,5,20,0.492329,0.55745,117,155
A,js|prev,fracabove_q75,8,20,0.433686,0.497784,117,155
A,js|prev,fracabove_q75,12,20,0.474429,0.557109,117,155
A,js|prev,fracabove_q75,20,20,0.418173,0.463348,117,155
A,js|prev,fracabove_q90,3,20,0.535288,0.58268,117,155
A,js|prev,fracabove_q90,5,20,0.511763,0.585407,117,155
A,js|prev,fracabove_q90,8,20,0.446471,0.520627,117,155
A,js|prev,fracabove_q90,12,20,0.463178,0.515854,117,155
A,js|prev,fracabove_q90,20,20,0.418173,0.468803,117,155
A,js|prev,cum_over_t,0,20,0.422093,0.470508,117,155
A,js|prev,ewmall0.15,0,20,0.472554,0.579611,117,155
A,js|prev,ewmall0.30,0,20,0.511081,0.591544,117,155
A,js|prev,ewmall0.50,0,20,0.536993,0.611319,117,155
A,tv|prev,mean,3,20,0.519605,0.58984,117,155
A,tv|prev,mean,5,20,0.511081,0.618138,117,155
A,tv|prev,mean,8,20,0.41016,0.508694,117,155
A,tv|prev,mean,12,20,0.47119,0.537675,117,155
A,tv|prev,mean,20,20,0.422775,0.470849,117,155
A,tv|prev,max,3,20,0.510058,0.567337,117,155
A,tv|prev,max,5,20,0.423116,0.501875,117,155
A,tv|prev,max,8,20,0.382543,0.446983,117,155
A,tv|prev,max,12,20,0.415615,0.455847,117,155
A,tv|prev,max,20,20,0.411524,0.445619,117,155
A,tv|prev,min,3,20,0.496761,0.551654,117,155
A,tv|prev,min,5,20,0.503239,0.544153,117,155
A,tv|prev,min,8,20,0.438459,0.479373,117,155
A,tv|prev,min,12,20,0.442209,0.466417,117,155
A,tv|prev,min,20,20,0.446301,0.442891,117,155
A,tv|prev,median,3,20,0.528128,0.582339,117,155
A,tv|prev,median,5,20,0.509035,0.584385,117,155
A,tv|prev,median,8,20,0.411524,0.465394,117,155
A,tv|prev,median,12,20,0.481418,0.559836,117,155
A,tv|prev,median,20,20,0.411524,0.436413,117,155
A,tv|prev,std,3,20,0.534947,0.556086,117,155
A,tv|prev,std,5,20,0.411183,0.447324,117,155
A,tv|prev,std,8,20,0.432663,0.457893,117,155
A,tv|prev,std,12,20,0.513467,0.525742,117,155
A,tv|prev,std,20,20,0.490965,0.544494,117,155
A,tv|prev,slope,3,20,0.52506,0.521309,117,155
A,tv|prev,slope,5,20,0.547903,0.558814,117,155
A,tv|prev,slope,8,20,0.551313,0.590863,117,155
A,tv|prev,slope,12,20,0.505626,0.536993,117,155
A,tv|prev,slope,20,20,0.504603,0.61166,117,155
A,tv|prev,ewm0.15,3,20,0.52506,0.588476,117,155
A,tv|prev,ewm0.15,5,20,0.515172,0.603819,117,155
A,tv|prev,ewm0.15,8,20,0.487555,0.599727,117,155
A,tv|prev,ewm0.15,12,20,0.486192,0.604501,117,155
A,tv|prev,ewm0.15,20,20,0.467439,0.589499,117,155
A,tv|prev,ewm0.30,3,20,0.532561,0.599727,117,155
A,tv|prev,ewm0.30,5,20,0.519945,0.599045,117,155
A,tv|prev,ewm0.30,8,20,0.515172,0.603137,117,155
A,tv|prev,ewm0.30,12,20,0.511081,0.601091,117,155
A,tv|prev,ewm0.30,20,20,0.511081,0.60075,117,155
A,tv|prev,ewm0.50,3,20,0.542107,0.612342,117,155
A,tv|prev,ewm0.50,5,20,0.535629,0.613024,117,155
A,tv|prev,ewm0.50,8,20,0.538357,0.619502,117,155
A,tv|prev,ewm0.50,12,20,0.538357,0.619161,117,155
A,tv|prev,ewm0.50,20,20,0.538357,0.619843,117,155
A,tv|prev,fracbelow_q10,3,20,0.491817,0.393965,117,155
A,tv|prev,fracbelow_q10,5,20,0.506478,0.428742,117,155
A,tv|prev,fracbelow_q10,8,20,0.508353,0.433174,117,155
A,tv|prev,fracbelow_q10,12,20,0.548244,0.502557,117,155
A,tv|prev,fracbelow_q10,20,20,0.544664,0.541766,117,155
A,tv|prev,fracbelow_q25,3,20,0.514831,0.462496,117,155
A,tv|prev,fracbelow_q25,5,20,0.485339,0.440675,117,155
A,tv|prev,fracbelow_q25,8,20,0.49625,0.450222,117,155
A,tv|prev,fracbelow_q25,12,20,0.530003,0.490283,117,155
A,tv|prev,fracbelow_q25,20,20,0.555404,0.55029,117,155
A,tv|prev,fracabove_q75,3,20,0.527787,0.57177,117,155
A,tv|prev,fracabove_q75,5,20,0.508524,0.578248,117,155
A,tv|prev,fracabove_q75,8,20,0.458745,0.520968,117,155
A,tv|prev,fracabove_q75,12,20,0.497954,0.579952,117,155
A,tv|prev,fracabove_q75,20,20,0.441698,0.49267,117,155
A,tv|prev,fracabove_q90,3,20,0.525742,0.576202,117,155
A,tv|prev,fracabove_q90,5,20,0.485339,0.556768,117,155
A,tv|prev,fracabove_q90,8,20,0.457211,0.538016,117,155
A,tv|prev,fracabove_q90,12,20,0.466758,0.565632,117,155
A,tv|prev,fracabove_q90,20,20,0.430276,0.505967,117,155
A,tv|prev,cum_over_t,0,20,0.422775,0.470849,117,155
A,tv|prev,ewmall0.15,0,20,0.467439,0.589499,117,155
A,tv|prev,ewmall0.30,0,20,0.511081,0.60075,117,155
A,tv|prev,ewmall0.50,0,20,0.538357,0.619843,117,155
A,l1|prev,mean,3,20,0.519605,0.58984,117,155
A,l1|prev,mean,5,20,0.511081,0.618138,117,155
A,l1|prev,mean,8,20,0.41016,0.508694,117,155
A,l1|prev,mean,12,20,0.47119,0.537675,117,155
A,l1|prev,mean,20,20,0.422775,0.470849,117,155
A,l1|prev,max,3,20,0.510058,0.567337,117,155
A,l1|prev,max,5,20,0.423116,0.501875,117,155
A,l1|prev,max,8,20,0.382543,0.446983,117,155
A,l1|prev,max,12,20,0.415615,0.455847,117,155
A,l1|prev,max,20,20,0.411524,0.445619,117,155
A,l1|prev,min,3,20,0.496761,0.551654,117,155
A,l1|prev,min,5,20,0.503239,0.544153,117,155
A,l1|prev,min,8,20,0.438459,0.479373,117,155
A,l1|prev,min,12,20,0.442209,0.466417,117,155
A,l1|prev,min,20,20,0.446301,0.442891,117,155
A,l1|prev,median,3,20,0.528128,0.582339,117,155
A,l1|prev,median,5,20,0.509035,0.584385,117,155
A,l1|prev,median,8,20,0.411524,0.465394,117,155
A,l1|prev,median,12,20,0.481418,0.559836,117,155
A,l1|prev,median,20,20,0.411524,0.436413,117,155
A,l1|prev,std,3,20,0.534947,0.556086,117,155
A,l1|prev,std,5,20,0.411183,0.447324,117,155
A,l1|prev,std,8,20,0.432663,0.457893,117,155
A,l1|prev,std,12,20,0.513467,0.525742,117,155
