prefix_queries,token_family,layer_group,denoise_step,expert,failure_minus_success_probability,ci95_low,ci95_high,permutation_p_raw,permutation_p_maxT,n_mixed_snapshots
1,action,front_2_5,0,0,0.0004699047713074833,-0.0001045418310241075,0.0010444872576044863,0.024875621890547265,0.03482587064676617,5
1,action,front_2_5,1,0,0.00044713803799822927,-8.592772628617236e-05,0.0010177263116929673,0.024875621890547265,0.05970149253731343,5
1,action,front_2_5,2,0,0.00037336087552830577,-0.00015882551087997854,0.0008731384295970201,0.03482587064676617,0.21393034825870647,5
1,action,front_2_5,3,0,0.00028879792080260813,-0.00015870669449213892,0.0007316299015656114,0.06467661691542288,0.5124378109452736,5
1,action,front_2_5,0,12,-0.00027557872817851603,-0.0006735954666510224,0.00012922142632305593,0.05970149253731343,0.582089552238806,5
1,action,front_2_5,7,12,0.0002650160458870232,-1.8667415133677423e-06,0.0007056100192130541,0.1044776119402985,0.6567164179104478,5
1,action,front_2_5,9,6,0.0002639327140059322,8.232146501541138e-05,0.000426609069108963,0.01990049751243781,0.6666666666666666,5
1,action,front_2_5,8,12,0.00026192032964900136,-4.2595343984430656e-05,0.0007259216610691507,0.10945273631840796,0.681592039800995,5
1,action,front_2_5,9,31,-0.0002592004893813282,-0.00044086076450184915,-0.00010522529191803187,0.024875621890547265,0.7014925373134329,5
1,action,front_2_5,9,19,-0.00025075412122532725,-0.0004084064872586168,-9.816177043830976e-05,0.04477611940298507,0.7313432835820896,5
1,action,front_2_5,0,29,0.00024400130496360362,9.202862456731965e-05,0.00041367407466168487,0.05970149253731343,0.7810945273631841,5
1,action,front_2_5,8,6,0.00024333894543815404,2.637742213664753e-05,0.00043465875642141296,0.05970149253731343,0.7860696517412935,5
1,action,front_2_5,9,12,0.00024201236374210566,-2.123601734638214e-05,0.0006859235581941903,0.12935323383084577,0.8009950248756219,5
1,action,front_2_5,4,0,0.00024189948453567922,-0.00015565119974780828,0.0006394502124749124,0.14925373134328357,0.8009950248756219,5
1,action,front_2_5,1,12,-0.00024163947091437876,-0.0006525106728076935,0.00019065290689468384,0.06965174129353234,0.8109452736318408,5
