calibration,method,suite,task,query,auc,ac_auc,v82_auc,delta_ac,delta_v82,failures,successes
episode,state_relative_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,11,0.5268835327827406,0.5687679083094556,0.5013202988931963,-0.04188437552671498,0.02556323388954429,51,349
episode,state_absolute_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,11,0.5087364458677454,0.5687679083094556,0.5013202988931963,-0.060031462441710204,0.007416146974549065,51,349
episode,raw_gap_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,11,0.36440249452216417,0.5687679083094556,0.5013202988931963,-0.2043654137872914,-0.13691780437103213,51,349
episode,ac,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,12,0.689364571043317,0.689364571043317,0.589134221023653,0.0,0.10023035001966407,51,349
episode,ac_st_margin,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,12,0.689364571043317,0.689364571043317,0.589134221023653,0.0,0.10023035001966407,51,349
episode,gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,12,0.5914377212202933,0.689364571043317,0.589134221023653,-0.0979268498230238,0.0023035001966402735,51,349
episode,state_relative_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,12,0.6078431372549019,0.689364571043317,0.589134221023653,-0.08152143378841514,0.01870891623124893,51,349
episode,state_absolute_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,12,0.5968874655879544,0.689364571043317,0.589134221023653,-0.0924771054553627,0.007753244564301376,51,349
episode,raw_gap_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,12,0.5431765829540985,0.689364571043317,0.589134221023653,-0.1461879880892185,-0.04595763806955444,51,349
episode,ac,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,13,0.7214450250014046,0.7214450250014046,0.5778414517669532,0.0,0.1436035732344514,51,349
episode,ac_st_margin,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,13,0.7214169335355919,0.7214450250014046,0.5778414517669532,-2.8091465812729588e-05,0.14357548176863866,51,349
episode,gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,13,0.6222821506826226,0.7214450250014046,0.5778414517669532,-0.09916287431878201,0.044440698915669374,51,349
episode,state_relative_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,13,0.6365526153154671,0.7214450250014046,0.5778414517669532,-0.08489240968593748,0.05871116354851391,51,349
episode,state_absolute_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,13,0.5878981965278949,0.7214450250014046,0.5778414517669532,-0.13354682847350974,0.01005674476094165,51,349
episode,raw_gap_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,13,0.5850328670150008,0.7214450250014046,0.5778414517669532,-0.13641215798640383,0.007191415248047561,51,349
episode,ac,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,14,0.7098713410865779,0.7098713410865779,0.622338333614248,0.0,0.08753300747232995,51,349
episode,ac_st_margin,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,14,0.7098713410865779,0.7098713410865779,0.622338333614248,0.0,0.08753300747232995,51,349
episode,gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,14,0.6286870048879151,0.7098713410865779,0.622338333614248,-0.08118433619866283,0.006348671273667117,51,349
episode,state_relative_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,14,0.6264396876229001,0.7098713410865779,0.622338333614248,-0.08343165346367776,0.004101354008652192,51,349
episode,state_absolute_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,14,0.5063767627394797,0.7098713410865779,0.622338333614248,-0.20349457834709817,-0.11596157087476822,51,349
episode,raw_gap_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,14,0.4989606157649306,0.7098713410865779,0.622338333614248,-0.21091072532164729,-0.12337771784931734,51,349
episode,ac,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,15,0.7000393280521378,0.7000393280521378,0.6851508511714142,0.0,0.014888476880723589,51,349
episode,ac_st_margin,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,15,0.7000393280521378,0.7000393280521378,0.6851508511714142,0.0,0.014888476880723589,51,349
episode,gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,15,0.6698129108376875,0.7000393280521378,0.6851508511714142,-0.030226417214450296,-0.015337940333726707,51,349
episode,state_relative_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,15,0.5458733636721164,0.7000393280521378,0.6851508511714142,-0.1541659643800214,-0.1392774874992978,51,349
episode,state_absolute_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,15,0.3609191527613911,0.7000393280521378,0.6851508511714142,-0.3391201752907467,-0.3242316984100231,51,349
episode,raw_gap_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,15,0.4173829990448902,0.7000393280521378,0.6851508511714142,-0.2826563290072476,-0.267767852126524,51,349
episode,ac,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,16,0.7877970672509692,0.7877970672509692,0.7697623461992247,0.0,0.01803472105174453,51,349
episode,ac_st_margin,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,16,0.7877970672509692,0.7877970672509692,0.7697623461992247,0.0,0.01803472105174453,51,349
episode,gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,16,0.7054890724197989,0.7877970672509692,0.7697623461992247,-0.08230799483117035,-0.06427327377942582,51,349
episode,state_relative_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,16,0.5499747176807686,0.7877970672509692,0.7697623461992247,-0.23782234957020065,-0.21978762851845612,51,349
episode,state_absolute_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,16,0.4027754368222934,0.7877970672509692,0.7697623461992247,-0.3850216304286758,-0.3669869093769313,51,349
episode,raw_gap_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,16,0.521209056688578,0.7877970672509692,0.7697623461992247,-0.26658801056239123,-0.2485532895106467,51,349
episode,ac,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,17,0.8254423720707795,0.8254423720707795,0.7666188426590148,0.0,0.05882352941176472,51,328
episode,ac_st_margin,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,17,0.8254423720707795,0.8254423720707795,0.7666188426590148,0.0,0.05882352941176472,51,328
episode,gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,17,0.757233381157341,0.8254423720707795,0.7666188426590148,-0.06820899091343857,-0.009385461501673853,51,328
episode,state_relative_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,17,0.5119560019129603,0.8254423720707795,0.7666188426590148,-0.3134863701578192,-0.2546628407460545,51,328
episode,state_absolute_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,17,0.41284074605451937,0.8254423720707795,0.7666188426590148,-0.41260162601626016,-0.35377809660449544,51,328
episode,raw_gap_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,17,0.5884146341463414,0.8254423720707795,0.7666188426590148,-0.2370277379244381,-0.17820420851267338,51,328
episode,ac,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,0.8259271099744245,0.8259271099744245,0.7017263427109974,0.0,0.1242007672634271,51,184
episode,ac_st_margin,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,0.8259271099744245,0.8259271099744245,0.7017263427109974,0.0,0.1242007672634271,51,184
episode,gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,0.7265558397271952,0.8259271099744245,0.7017263427109974,-0.09937127024722936,0.024829497016197744,51,184
episode,state_relative_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,0.35272804774083544,0.8259271099744245,0.7017263427109974,-0.4731990622335891,-0.348998294970162,51,184
episode,state_absolute_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,0.22133418584825235,0.8259271099744245,0.7017263427109974,-0.6045929241261722,-0.48039215686274506,51,184
episode,raw_gap_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,0.37308184143222506,0.8259271099744245,0.7017263427109974,-0.4528452685421995,-0.32864450127877237,51,184
episode,ac,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,19,0.6021241830065359,0.6021241830065359,0.5179738562091504,0.0,0.08415032679738554,51,48
episode,ac_st_margin,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,19,0.6021241830065359,0.6021241830065359,0.5179738562091504,0.0,0.08415032679738554,51,48
episode,gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,19,0.45669934640522875,0.6021241830065359,0.5179738562091504,-0.14542483660130717,-0.06127450980392163,51,48
episode,state_relative_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,19,0.21119281045751634,0.6021241830065359,0.5179738562091504,-0.39093137254901955,-0.306781045751634,51,48
episode,state_absolute_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,19,0.17197712418300654,0.6021241830065359,0.5179738562091504,-0.4301470588235294,-0.34599673202614384,51,48
episode,raw_gap_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,19,0.19362745098039216,0.6021241830065359,0.5179738562091504,-0.4084967320261438,-0.32434640522875824,51,48
episode,ac,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,20,0.2529411764705882,0.2529411764705882,0.11764705882352941,0.0,0.13529411764705881,51,5
episode,ac_st_margin,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,20,0.2529411764705882,0.2529411764705882,0.11764705882352941,0.0,0.13529411764705881,51,5
episode,gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,20,0.4666666666666667,0.2529411764705882,0.11764705882352941,0.21372549019607845,0.34901960784313724,51,5
episode,state_relative_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,20,0.5725490196078431,0.2529411764705882,0.11764705882352941,0.3196078431372549,0.45490196078431366,51,5
episode,state_absolute_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,20,0.4117647058823529,0.2529411764705882,0.11764705882352941,0.1588235294117647,0.2941176470588235,51,5
episode,raw_gap_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,20,0.4117647058823529,0.2529411764705882,0.11764705882352941,0.1588235294117647,0.2941176470588235,51,5
episode,ac,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,21,0.45098039215686275,0.45098039215686275,0.09803921568627451,0.0,0.35294117647058826,51,4
episode,ac_st_margin,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,21,0.45098039215686275,0.45098039215686275,0.09803921568627451,0.0,0.35294117647058826,51,4
episode,gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,21,0.3627450980392157,0.45098039215686275,0.09803921568627451,-0.08823529411764708,0.2647058823529412,51,4
episode,state_relative_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,21,0.7352941176470589,0.45098039215686275,0.09803921568627451,0.2843137254901961,0.6372549019607844,51,4
episode,state_absolute_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,21,0.696078431372549,0.45098039215686275,0.09803921568627451,0.24509803921568624,0.5980392156862745,51,4
episode,raw_gap_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,21,0.6323529411764706,0.45098039215686275,0.09803921568627451,0.1813725490196078,0.5343137254901961,51,4
episode,ac,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,22,0.6421568627450981,0.6421568627450981,0.2696078431372549,0.0,0.3725490196078432,51,4
episode,ac_st_margin,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,22,0.6421568627450981,0.6421568627450981,0.2696078431372549,0.0,0.3725490196078432,51,4
episode,gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,22,0.3627450980392157,0.6421568627450981,0.2696078431372549,-0.2794117647058824,0.09313725490196079,51,4
episode,state_relative_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,22,0.7450980392156863,0.6421568627450981,0.2696078431372549,0.1029411764705882,0.4754901960784314,51,4
episode,state_absolute_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,22,0.7401960784313726,0.6421568627450981,0.2696078431372549,0.0980392156862745,0.4705882352941177,51,4
episode,raw_gap_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,22,0.7156862745098039,0.6421568627450981,0.2696078431372549,0.07352941176470584,0.44607843137254904,51,4
episode,ac,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,23,0.6715686274509803,0.6715686274509803,0.7352941176470589,0.0,-0.06372549019607854,51,4
episode,ac_st_margin,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,23,0.6715686274509803,0.6715686274509803,0.7352941176470589,0.0,-0.06372549019607854,51,4
episode,gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,23,0.44607843137254904,0.6715686274509803,0.7352941176470589,-0.2254901960784313,-0.28921568627450983,51,4
episode,state_relative_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,23,0.7401960784313726,0.6715686274509803,0.7352941176470589,0.06862745098039225,0.004901960784313708,51,4
episode,state_absolute_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,23,0.7401960784313726,0.6715686274509803,0.7352941176470589,0.06862745098039225,0.004901960784313708,51,4
episode,raw_gap_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,23,0.7303921568627451,0.6715686274509803,0.7352941176470589,0.05882352941176472,-0.004901960784313819,51,4
episode,ac,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,24,0.6143790849673203,0.6143790849673203,0.7843137254901961,0.0,-0.16993464052287577,51,3
episode,ac_st_margin,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,24,0.6143790849673203,0.6143790849673203,0.7843137254901961,0.0,-0.16993464052287577,51,3
episode,gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,24,0.38562091503267976,0.6143790849673203,0.7843137254901961,-0.22875816993464054,-0.3986928104575163,51,3
episode,state_relative_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,24,0.6862745098039216,0.6143790849673203,0.7843137254901961,0.07189542483660127,-0.0980392156862745,51,3
episode,state_absolute_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,24,0.6601307189542484,0.6143790849673203,0.7843137254901961,0.04575163398692805,-0.12418300653594772,51,3
episode,raw_gap_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,24,0.6339869281045751,0.6143790849673203,0.7843137254901961,0.019607843137254832,-0.15032679738562094,51,3
episode,ac,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,25,0.4803921568627451,0.4803921568627451,0.7745098039215687,0.0,-0.29411764705882354,51,2
episode,ac_st_margin,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,25,0.4803921568627451,0.4803921568627451,0.7745098039215687,0.0,-0.29411764705882354,51,2
episode,gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,25,0.21568627450980393,0.4803921568627451,0.7745098039215687,-0.2647058823529412,-0.5588235294117647,51,2
episode,state_relative_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,25,0.6372549019607843,0.4803921568627451,0.7745098039215687,0.15686274509803916,-0.13725490196078438,51,2
episode,state_absolute_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,25,0.6274509803921569,0.4803921568627451,0.7745098039215687,0.14705882352941174,-0.1470588235294118,51,2
episode,raw_gap_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,25,0.5294117647058824,0.4803921568627451,0.7745098039215687,0.04901960784313725,-0.2450980392156863,51,2
episode,ac,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,26,0.0,0.0,0.6078431372549019,0.0,-0.6078431372549019,51,1
episode,ac_st_margin,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,26,0.0392156862745098,0.0,0.6078431372549019,0.0392156862745098,-0.5686274509803921,51,1
episode,gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,26,0.23529411764705882,0.0,0.6078431372549019,0.23529411764705882,-0.3725490196078431,51,1
episode,state_relative_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,26,0.6274509803921569,0.0,0.6078431372549019,0.6274509803921569,0.019607843137254943,51,1
episode,state_absolute_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,26,0.6078431372549019,0.0,0.6078431372549019,0.6078431372549019,0.0,51,1
episode,raw_gap_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,26,0.35294117647058826,0.0,0.6078431372549019,0.35294117647058826,-0.25490196078431365,51,1
episode,ac,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,27,0.0,0.0,0.803921568627451,0.0,-0.803921568627451,51,1
episode,ac_st_margin,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,27,0.3137254901960784,0.0,0.803921568627451,0.3137254901960784,-0.4901960784313726,51,1
episode,gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,27,0.5098039215686274,0.0,0.803921568627451,0.5098039215686274,-0.2941176470588236,51,1
episode,state_relative_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,27,0.9215686274509803,0.0,0.803921568627451,0.9215686274509803,0.11764705882352933,51,1
episode,state_absolute_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,27,0.9215686274509803,0.0,0.803921568627451,0.9215686274509803,0.11764705882352933,51,1
episode,raw_gap_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,27,0.7647058823529411,0.0,0.803921568627451,0.7647058823529411,-0.03921568627450989,51,1
episode,ac,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,28,0.11764705882352941,0.11764705882352941,0.8627450980392157,0.0,-0.7450980392156863,51,1
episode,ac_st_margin,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,28,0.5490196078431373,0.11764705882352941,0.8627450980392157,0.43137254901960786,-0.3137254901960784,51,1
episode,gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,28,0.6470588235294118,0.11764705882352941,0.8627450980392157,0.5294117647058824,-0.21568627450980393,51,1
episode,state_relative_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,28,0.9411764705882353,0.11764705882352941,0.8627450980392157,0.8235294117647058,0.07843137254901955,51,1
episode,state_absolute_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,28,0.9411764705882353,0.11764705882352941,0.8627450980392157,0.8235294117647058,0.07843137254901955,51,1
episode,raw_gap_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,28,0.9411764705882353,0.11764705882352941,0.8627450980392157,0.8235294117647058,0.07843137254901955,51,1
episode,ac,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,29,0.8627450980392157,0.8627450980392157,0.9215686274509803,0.0,-0.05882352941176461,51,1
episode,ac_st_margin,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,29,0.803921568627451,0.8627450980392157,0.9215686274509803,-0.05882352941176472,-0.11764705882352933,51,1
episode,gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,29,0.7647058823529411,0.8627450980392157,0.9215686274509803,-0.0980392156862746,-0.1568627450980392,51,1
episode,state_relative_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,29,0.9607843137254902,0.8627450980392157,0.9215686274509803,0.0980392156862745,0.03921568627450989,51,1
episode,state_absolute_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,29,0.9607843137254902,0.8627450980392157,0.9215686274509803,0.0980392156862745,0.03921568627450989,51,1
episode,raw_gap_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,29,0.9411764705882353,0.8627450980392157,0.9215686274509803,0.07843137254901955,0.019607843137254943,51,1
episode,ac,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,8,0.9887218045112782,0.9887218045112782,0.11528822055137844,0.0,0.8734335839598998,1,399
episode,ac_st_margin,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,8,0.9887218045112782,0.9887218045112782,0.11528822055137844,0.0,0.8734335839598998,1,399
episode,gap,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,8,0.3258145363408521,0.9887218045112782,0.11528822055137844,-0.6629072681704261,0.21052631578947367,1,399
episode,state_relative_low,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,8,0.3258145363408521,0.9887218045112782,0.11528822055137844,-0.6629072681704261,0.21052631578947367,1,399
episode,state_absolute_low,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,8,0.2832080200501253,0.9887218045112782,0.11528822055137844,-0.705513784461153,0.16791979949874686,1,399
episode,raw_gap_low,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,8,0.3483709273182957,0.9887218045112782,0.11528822055137844,-0.6403508771929824,0.23308270676691728,1,399
episode,ac,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,9,0.9774436090225563,0.9774436090225563,0.6441102756892231,0.0,0.33333333333333326,1,399
episode,ac_st_margin,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,9,0.9774436090225563,0.9774436090225563,0.6441102756892231,0.0,0.33333333333333326,1,399
episode,gap,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,9,0.05513784461152882,0.9774436090225563,0.6441102756892231,-0.9223057644110275,-0.5889724310776943,1,399
episode,state_relative_low,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,9,0.005012531328320802,0.9774436090225563,0.6441102756892231,-0.9724310776942355,-0.6390977443609023,1,399
episode,state_absolute_low,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,9,0.005012531328320802,0.9774436090225563,0.6441102756892231,-0.9724310776942355,-0.6390977443609023,1,399
episode,raw_gap_low,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,9,0.007518796992481203,0.9774436090225563,0.6441102756892231,-0.9699248120300752,-0.6365914786967419,1,399
episode,ac,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,10,0.8897243107769424,0.8897243107769424,0.6390977443609023,0.0,0.2506265664160401,1,399
episode,ac_st_margin,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,10,0.8897243107769424,0.8897243107769424,0.6390977443609023,0.0,0.2506265664160401,1,399
episode,gap,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,10,0.18045112781954886,0.8897243107769424,0.6390977443609023,-0.7092731829573935,-0.4586466165413534,1,399
episode,state_relative_low,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,10,0.5513784461152882,0.8897243107769424,0.6390977443609023,-0.33834586466165417,-0.08771929824561409,1,399
