fold,suite,seed,global_row,task,scope,failure,query,cosine_ever_alarms,cosine_at_euclidean_alarm,cosine_ratio_at_euclidean_alarm,euclidean_neighbors_norm,euclidean_neighbors_neighbor_norm_mean,euclidean_neighbors_neighbor_norm_min,euclidean_neighbors_neighbor_norm_max,euclidean_neighbors_norm_ratio,euclidean_neighbors_euclidean,euclidean_neighbors_cosine,euclidean_neighbors_radial_contribution,euclidean_neighbors_angular_contribution,euclidean_neighbors_radial_fraction,cosine_neighbors_norm,cosine_neighbors_neighbor_norm_mean,cosine_neighbors_neighbor_norm_min,cosine_neighbors_neighbor_norm_max,cosine_neighbors_norm_ratio,cosine_neighbors_euclidean,cosine_neighbors_cosine,cosine_neighbors_radial_contribution,cosine_neighbors_angular_contribution,cosine_neighbors_radial_fraction,neighbor_overlap
libero_goal_20260907,libero_goal,20260907,407,libero_goal/open_the_middle_drawer_of_the_cabinet,seen,False,10,False,0.10103283822536469,0.2844617378306393,3.927095998431106,3.334574458010369,1.9137766944257353,4.680677142987956,1.1776903013808468,1.9953129443478492,0.11726277938494593,0.4707225003062919,1.5245904440415567,0.23591412146135476,3.927095998431106,2.743747219923718,0.9336806272306406,5.211701665684419,1.4312892856581327,2.175907519489494,0.1010328368378215,1.1427346310177002,1.0331728884717934,0.5251761027443876,13
libero_goal_20260907,libero_goal,20260907,1203,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,False,20,False,0.1689244657754898,0.47561315648108166,3.032013388787931,1.9416526861572667,1.3411021169314343,2.941077909455115,1.5615632035555245,1.919297741344323,0.1907360522288199,0.7186414993623782,1.2006562419819446,0.3744293987753167,3.032013388787931,1.4849058422931183,0.7128364218695025,2.610901798592383,2.041889325524935,2.0158280972506546,0.16892446120478224,1.234819255699692,0.7810088415509622,0.6125617841044263,12
libero_goal_20260907,libero_goal,20260907,1234,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,True,22,False,0.09935268759727478,0.2797312108467531,4.037446115202661,3.5699806749521925,3.064727886552216,4.210508973811009,1.1309434091703392,1.9055450184648037,0.1155666520506041,0.1663738167271821,1.7391712017376222,0.08731035746466942,4.037446115202661,4.352351604231979,0.9066647646266959,6.004388382801888,0.9276470474666795,2.4278146272543792,0.09935268517303172,0.9384813488463181,1.4893332784080606,0.38655395610152027,6
libero_goal_20260907,libero_goal,20260907,1236,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,False,9,False,0.21826210618019104,0.6145251298206669,2.844127598056786,1.769202105157277,1.2048714919949808,2.5665729394411585,1.6075764265518728,1.9910257357221066,0.24956270032440736,0.6899961597571486,1.3010295759649577,0.34655310947394674,2.844127598056786,1.25605592373442,0.5387225945946742,2.5665729394411585,2.2643319810162748,2.063028858832113,0.21826211049459965,1.2825258270977646,0.7805030317343479,0.6216712973292126,11
libero_goal_20260907,libero_goal,20260907,1241,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,True,17,False,0.19088172912597656,0.5374346533369068,3.0375907208672555,1.923591531265504,1.4696307474983568,3.3709752607764196,1.5791246070151217,2.01086000125067,0.2274230054411483,0.6978818257446456,1.3129781755060248,0.34705639642272096,3.0375907208672555,2.222404138879438,0.4532661149794361,5.211701665684419,1.366803934408997,2.2889374252896237,0.19088172702133102,1.1762577519483866,1.1126796733412374,0.5138881207290114,10
libero_goal_20260907,libero_goal,20260907,1242,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,True,28,False,0.0330439954996109,0.09303660621430802,6.725317578936031,5.766020138423223,5.115541318532288,6.338179091959728,1.1663708099318462,2.0294883719131454,0.04033816418563807,0.4883413718156051,1.5411470000975445,0.2406228971665694,6.725317578936031,4.8569881940969495,3.2808407720265502,6.338179091959728,1.384668298578489,2.4414013494519855,0.03304399590302239,1.4959375831568642,0.9454637662951226,0.6127372639867891,7
libero_goal_20260907,libero_goal,20260907,1243,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,True,17,False,0.145949587225914,0.4109265259413939,4.07135297523008,3.5812035971951515,2.2934305340836985,5.211701665684419,1.136867219283154,2.4270552991575647,0.17829573221710177,0.3419806084656328,2.0850746906919335,0.1409035091142484,4.07135297523008,2.485225531122458,0.4532661149794361,5.211701665684419,1.6382227384374424,2.7334488933859533,0.14594958804520783,1.590900497048004,1.1425483963379501,0.5820121608629522,8
libero_goal_20260907,libero_goal,20260907,1245,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,True,18,False,0.1651880294084549,0.46509308002940863,3.1870661622571745,2.0736783076155048,1.4696307474983568,3.3709752607764196,1.5369144531978731,2.0057016443610705,0.18671851509133094,0.7529027014539579,1.2527989429071118,0.37538120565972816,3.1870661622571745,2.391742150748068,1.1945733792503743,5.211701665684419,1.332529161331355,2.208608726726803,0.16518802498000212,1.0780784147095592,1.130530312017243,0.4881255795395187,12
libero_goal_20260907,libero_goal,20260907,1246,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,True,18,False,0.13815373182296753,0.38897700324411116,3.6888112089549594,2.6273871398146236,1.609509505476093,4.680677142987956,1.4039846481151708,2.2250422354166086,0.16219539715469475,0.8170247100903956,1.4080175253262133,0.36719514671927966,3.6888112089549594,2.5323506234977824,1.0707574641777553,5.211701665684419,1.4566747490360668,2.3636810418881162,0.1381537334562495,1.2580067437542057,1.1056742981339105,0.5322235620882697,12
libero_goal_20260907,libero_goal,20260907,1247,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,True,19,False,0.14532485604286194,0.4091675719109075,3.495691573508316,2.113313146762695,1.4982615823756709,3.141740746751127,1.654128532188064,2.2079604325035236,0.1893013702843457,0.9236938068418544,1.2842666256616708,0.4183470832375889,3.495691573508316,1.393029322907005,0.7581559939096397,3.141740746751127,2.50941707832354,2.464271376140864,0.14532485195893705,1.8553830809403682,0.6088882952004974,0.7529134570584364,6
libero_goal_20260907,libero_goal,20260907,1256,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,False,18,False,0.13314171135425568,0.37486547200718534,3.5428377582670287,2.6063446102424512,1.6708722857320661,4.087362997632165,1.3593128645937045,2.118523800470495,0.1669015492049318,0.6287483231896104,1.4897754772808844,0.2967860559555545,3.5428377582670287,2.110079221936597,1.1945733792503743,5.211701665684419,1.6790069877165412,2.2535770126121677,0.13314170664434277,1.3106786710092004,0.9428983416029674,0.5815992369792438,11
libero_goal_20260907,libero_goal,20260907,1259,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,True,22,False,0.060400623828172684,0.17006021727204335,5.220739444938551,4.816329245400011,4.10418459902001,5.719229207857752,1.083966477151616,1.886183901341914,0.06357089365008488,0.19083134268413543,1.695352558657777,0.10117324326030439,5.220739444938551,4.684480145827132,1.8802729501333046,5.851055125150474,1.1144757331481296,2.000616719507878,0.0604006236554081,0.4591819315133393,1.5414347879945371,0.229520190967059,14
libero_goal_20260907,libero_goal,20260907,1265,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,False,14,True,0.159678652882576,0.4495812241967632,2.7418132779331397,2.0434797644613143,1.0593771041597948,3.5722223913332978,1.3417374253548895,1.921299599791358,0.24268001799706768,0.5412318082486122,1.380067791542746,0.28170089053648206,2.7418132779331397,4.033158971231397,1.0593771041597948,5.234614431776253,0.6798178047259105,2.4690789548272525,0.15967865181928165,1.0466097511727737,1.42246920365448,0.42388670849369375,4
libero_goal_20260907,libero_goal,20260907,1269,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,False,14,False,0.24118459224700928,0.6790642473640233,2.5577895672403668,1.4229072193563221,0.7848726317356347,2.5874610383979415,1.7975800055308098,1.9716445443134727,0.33139383312991166,0.7412484187482759,1.230396125565198,0.3759543883739849,2.5577895672403668,3.7401985580003774,0.7848726317356347,5.234614431776253,0.6838646471774049,2.713323710152457,0.2411845912021048,1.050533664718153,1.6627900454343052,0.3871759424750411,4
libero_goal_20260907,libero_goal,20260907,1272,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,True,17,False,0.12941551208496094,0.3643742184873893,3.7499365816421237,2.9218394495050735,1.9672215686036725,4.087362997632165,1.2834163705597583,2.11173342284248,0.1573328582422917,0.47132058773802976,1.6404128351044496,0.22319132833708383,3.7499365816421237,2.8841063384262844,1.1945733792503743,5.211701665684419,1.3002074617291264,2.2638289951462793,0.1294155097186589,0.9879045430073117,1.2759244521389672,0.4363865579623771,10
libero_goal_20260907,libero_goal,20260907,1273,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,True,17,False,0.11698004603385925,0.3293616983428031,3.9260472577726797,3.6193595607372613,2.2934305340836985,5.211701665684419,1.0847353494143992,2.104069459176846,0.1343686083175903,0.3289345243440751,1.7751349348327712,0.1563325406912949,3.9260472577726797,2.925155500692652,1.0707574641777553,5.211701665684419,1.3421670255967675,2.263989768097095,0.11698004563884563,1.035311642384248,1.2286781257128465,0.4572951949577217,12
libero_goal_20260907,libero_goal,20260907,1274,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,True,17,False,0.1231515184044838,0.3467377098095471,3.4221486018408,2.909509002925499,1.7905774658928342,4.087362997632165,1.1761945394909739,1.8874605557086077,0.14744603759394295,0.33060996973858436,1.5568505859700228,0.17516126031808052,3.4221486018408,2.9540762635123117,1.0707574641777553,5.211701665684419,1.1584496460399312,2.09000665326401,0.12315152210810146,0.8858387433473827,1.2041679099166265,0.4238449394234935,10
libero_goal_20260907,libero_goal,20260907,1276,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,True,21,False,0.10725460201501846,0.30197934667014165,3.8255698388157877,3.002070408206447,2.5778878693197926,3.732938214179987,1.2743104986339515,2.016853699493939,0.1433911355968341,0.3823876027499829,1.6344660967439562,0.18959610349820122,3.8255698388157877,1.5631919739460478,0.6473282498794386,2.787432481187756,2.447280885890618,2.566675584892516,0.10725460272088054,2.0190696252881057,0.5476059596044098,0.7866477700463489,2
libero_goal_20260907,libero_goal,20260907,1278,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,True,22,False,0.08381427824497223,0.235982237689923,4.379510744812055,3.4079255836519655,2.8831401051459564,4.354136502476217,1.285095767883209,2.063049102041369,0.10183573208857455,0.5681111091943387,1.4949379928470286,0.275374497210075,4.379510744812055,2.3624490546463486,0.9066647646266959,3.740236769466233,1.8538011375096741,2.485865808356252,0.08381427990333291,1.6946962061112587,0.7911696022449919,0.6817327791446054,8
libero_goal_20260907,libero_goal,20260907,1285,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,False,17,True,0.14445240795612335,0.4067111616656852,3.598530438369529,2.3491895229768454,1.609509505476093,3.3709752607764196,1.5318178474632154,2.2458585687309442,0.1804307499878306,0.8382193115941071,1.4076392571368364,0.3732288948487773,3.598530438369529,1.8490520104405541,1.169769384977806,5.211701665684419,1.9461488471122805,2.390545892631425,0.14445241190338934,1.5599117084273133,0.8306341842041123,0.6525336799580199,11
libero_goal_20260907,libero_goal,20260907,1321,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,False,17,False,0.10198920220136642,0.2871544164031767,3.3160341600319967,2.1770583345248324,1.4696307474983568,3.7587006148822284,1.5231719368492525,1.906373270352163,0.13863655962624394,0.8300657713375788,1.0763074990145838,0.43541618225912354,3.3160341600319967,1.8091950917665844,1.1945733792503743,3.7587006148822284,1.832878154004974,1.978603269405183,0.10198920305738265,1.2978552214183832,0.6807480479867998,0.6559451515555974,12
libero_goal_20260907,libero_goal,20260907,1328,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,True,19,True,0.09165933728218079,0.2580702950612347,3.7125897271469506,2.580472567589008,2.0174589613770264,3.237189093970583,1.4387247412653972,1.9443732411039818,0.12377604672414058,0.7373957638272539,1.2069774772767283,0.3792459946674504,3.7125897271469506,1.7840725595009812,0.864288740188762,2.696710771656588,2.080963415627776,2.2394690748446715,0.09165933819787177,1.6801065803892752,0.5593624944553974,0.7502253990740223,9
libero_goal_20260907,libero_goal,20260907,1329,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,False,13,True,0.13813459873199463,0.3889231333102974,3.748248780088196,2.914096552026812,1.372784117885691,4.680677142987956,1.2862472856231255,2.227241104422645,0.15644071947671007,0.6390982399009192,1.5881428645217264,0.28694614095970944,3.748248780088196,2.8745462246187876,0.870383783502655,5.211701665684419,1.303944514089446,2.3538759575284245,0.1381345987549836,0.97802600131547,1.3758499562129554,0.41549598150549943,15
libero_goal_20260907,libero_goal,20260907,1331,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,True,17,True,0.16816455125808716,0.473473588712621,3.9211137384230765,2.3830000353656318,1.4969510156190915,4.5124954580455015,1.645452656412339,2.576455747169864,0.19941103077181274,1.103708391922805,1.4727473552470591,0.42838243704949547,3.9211137384230765,2.0951548960192414,0.9585658956460968,4.680677142987956,1.8715149633438204,2.6848684541200365,0.1681645526248055,1.5997359974626528,1.0851324566573843,0.5958340323928328,12
libero_goal_20260907,libero_goal,20260907,1332,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,True,13,True,0.13187497854232788,0.37129893835953803,5.559452183784204,4.067136390436475,2.753564691206053,5.211701665684419,1.3669205185389857,3.211028148444806,0.1729669475005997,0.7988364594181505,2.4121916890266544,0.2487790273047124,5.559452183784204,2.564466365683649,0.88606759503003,4.680677142987956,2.1678787673638045,3.643094787457135,0.13187498256780303,2.5544630134714508,1.0886317739856834,0.7011793989731613,8
libero_goal_20260907,libero_goal,20260907,1333,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,False,12,False,0.10713330656290054,0.3016378347844372,4.097808396695996,3.486885706106984,1.9137766944257353,5.211701665684419,1.1752058260811453,2.2468354327973943,0.142052303573097,0.5020694783297617,1.7447659544676306,0.22345627588072456,4.097808396695996,2.68810118724035,0.870383783502655,5.211701665684419,1.5244249048909038,2.4664172457823095,0.10713330919678477,1.4063481113341627,1.0600691344481448,0.5701987827643862,11
libero_goal_20260907,libero_goal,20260907,1335,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,True,18,True,0.16283786296844482,0.45847609844738796,3.414514975933437,2.0987179086891437,1.4969510156190915,3.141740746751127,1.6269527990382178,2.135830684261235,0.1864529986082352,0.8783846365739988,1.257446047687235,0.4112613621701124,3.414514975933437,1.7235335046614548,0.9585658956460968,3.141740746751127,1.9811131995395315,2.2344308735565037,0.16283786859247776,1.3557091240587769,0.878721749497726,0.6067357643966488,12
libero_goal_20260907,libero_goal,20260907,1345,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,True,17,True,0.1661059856414795,0.46767762016393577,3.538358314527792,2.742760170544483,1.9672215686036725,3.7208572168600322,1.29007207867736,2.099078163251702,0.18306600386527266,0.40608872492260717,1.692989438329094,0.193460506631888,3.538358314527792,2.3349635021591113,1.1417335510497013,4.050108242841201,1.5153805664439366,2.229508050607625,0.16610599157374667,0.9238535396714488,1.3056545109361755,0.41437551186220833,13
libero_goal_20260907,libero_goal,20260907,1347,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,unseen,True,16,False,0.12153109908103943,0.3421753585497207,4.444048374198087,3.6638783507121055,2.8409026754783646,4.988831371461916,1.212935569581438,2.2720775216892943,0.13302817282933418,0.3716936026270433,1.90038391906225,0.1635919545344951,4.444048374198087,3.520176791112834,1.56162014581221,6.52561752450296,1.262450336419947,2.484392017377214,0.1215310994955932,0.9142217572147626,1.5701702601624508,0.3679861112176296,11
