query,selected_by,rank,reference_global_row,reference_query,reference_task,current_norm,distance,cosine,norm,radial_contribution,angular_contribution
7,cosine,15,13908,17,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.354458961325429,3.3967244363809734,0.03134752191276502,5.626640516364023,3.152205111034177,0.2445193253467949
7,cosine,16,13831,17,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.354458961325429,2.0401963698779553,0.03178222985689183,4.232993443899717,1.7296824238696922,0.3105139460082626
7,cosine,17,13718,7,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.354458961325429,0.6299811026798174,0.032252949063351855,2.4907843357575015,0.029500262206262035,0.6004808404735552
7,cosine,18,13826,17,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.354458961325429,1.7754432943402312,0.03348112452210861,3.945122771995016,1.4251152749511709,0.3503280193890591
7,cosine,19,13613,17,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.354458961325429,1.5936261856132212,0.03761476749700121,3.725504196527685,1.1795520517551505,0.4140741338580723
7,cosine,20,13681,7,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2.354458961325429,0.6407461675618391,0.037707511658773174,2.285074884568329,0.007513349827364425,0.6332328177344719
8,euclidean,1,13727,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,0.7492359849456625,0.028589863312775465,3.012983267345215,0.024970187112739885,0.7242657978329233
8,euclidean,2,13626,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,0.7599819365117132,0.028253883881292685,2.9030402370157713,0.08009648623717516,0.67988545027454
8,euclidean,3,13627,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,0.8489716809705227,0.034636051178801086,2.8275805556497047,0.12226699382674416,0.7267046871437786
8,euclidean,4,13718,7,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,0.8521118945098825,0.018599638992384815,2.4907843357575015,0.5096188003269457,0.34249309418293755
8,euclidean,5,13719,9,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,0.890421820610061,0.01828729715288746,3.7504263784062455,0.405197927327038,0.4852238932830199
8,euclidean,6,13724,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,0.8940211219425621,0.041049427349648226,2.981890013915691,0.031521824382733536,0.8624992975598285
8,euclidean,7,13718,9,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,0.9335065216062418,0.032043671411497,3.544625363306768,0.16702258092552363,0.7664839406807171
8,euclidean,8,13681,9,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,0.9822020114035971,0.03203196303755218,2.466356140182054,0.4755073482361041,0.5066946631674942
8,euclidean,9,13911,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,0.9854450764059628,0.04628030552427864,3.276125221504257,0.016203372305441,0.9692417041005245
8,euclidean,10,13611,17,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,1.0019224510571616,0.04904743084034613,2.761789082454188,0.1502345661768736,0.8516878848802899
8,euclidean,11,13681,7,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,1.0034340930877732,0.018006066336446636,2.285074884568329,0.7451258675575292,0.2583082255302418
8,euclidean,12,13630,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,1.016968999067405,0.03856309660412294,3.5610364380117177,0.16632388938454432,0.8506451096828636
8,euclidean,13,8208,19,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,3.1497625155362003,1.0174085347249575,0.053515130946933054,2.940154561865912,0.04318372879948666,0.9742248059254711
8,euclidean,14,15571,12,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,3.1497625155362003,1.0376546606663815,0.05582253783239677,2.9705648520736236,0.03094652181278183,1.0067081388535974
8,euclidean,15,13967,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,1.0540460820436894,0.05460085249768509,3.2169472279878097,0.004282341791407888,1.0497637402522808
8,euclidean,16,13968,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,1.0773892651766614,0.060095167678097194,3.025190573055128,0.014403493106053029,1.062985772070612
8,euclidean,17,13601,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,1.0905574228128878,0.058352713907716236,3.221429401995744,0.004709648944076134,1.0858477738688121
8,euclidean,18,13829,15,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,1.0926610917909256,0.06146907727503159,3.064428521964333,0.006664363281196474,1.0859967285097283
8,euclidean,19,13628,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,1.0973256744145077,0.06242487282054976,3.0175566295274314,0.01592817583958329,1.0813974985749246
8,euclidean,20,13813,7,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,1.1141659776824657,0.06329455867856293,3.1092084892561256,0.001476107761741141,1.1126898699207235
8,cosine,1,13681,7,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,1.0034340930877732,0.018006066336446636,2.285074884568329,0.7451258675575292,0.2583082255302418
8,cosine,2,13719,9,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,0.890421820610061,0.01828729715288746,3.7504263784062455,0.405197927327038,0.4852238932830199
8,cosine,3,13718,7,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,0.8521118945098825,0.018599638992384815,2.4907843357575015,0.5096188003269457,0.34249309418293755
8,cosine,4,13831,17,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,1.3250769106878957,0.021842154491501287,4.232993443899717,0.885525387016319,0.43955152367157596
8,cosine,5,13626,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,0.7599819365117132,0.028253883881292685,2.9030402370157713,0.08009648623717516,0.67988545027454
8,cosine,6,13727,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,0.7492359849456625,0.028589863312775465,3.012983267345215,0.024970187112739885,0.7242657978329233
8,cosine,7,13681,9,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,0.9822020114035971,0.03203196303755218,2.466356140182054,0.4755073482361041,0.5066946631674942
8,cosine,8,13718,9,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,0.9335065216062418,0.032043671411497,3.544625363306768,0.16702258092552363,0.7664839406807171
8,cosine,9,13983,18,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,2.4491384260163507,0.03217556872897043,5.365769491115463,2.005067114072207,0.4440713119441452
8,cosine,10,13627,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,0.8489716809705227,0.034636051178801086,2.8275805556497047,0.12226699382674416,0.7267046871437786
8,cosine,11,13629,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,1.276199107704238,0.03588752997927758,4.000769363606819,0.56747622772271,0.7087228799815273
8,cosine,12,15298,11,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,3.1497625155362003,2.2271903093622916,0.035986121860341225,5.100194677134373,1.708064910755546,0.5191253986067464
8,cosine,13,13630,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,1.016968999067405,0.03856309660412294,3.5610364380117177,0.16632388938454432,0.8506451096828636
8,cosine,14,13790,7,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,1.3718183697306856,0.03948250953210242,1.969968939304247,1.014648085512546,0.35717028421814045
8,cosine,15,13724,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,0.8940211219425621,0.041049427349648226,2.981890013915691,0.031521824382733536,0.8624992975598285
8,cosine,16,13978,17,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,2.007376595761664,0.04203966293171013,4.809816025844702,1.3728254393849537,0.6345511563767109
8,cosine,17,13615,15,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,2.0601442480392973,0.04494938506216617,4.844579408589326,1.3942733882406568,0.6658708597986398
8,cosine,18,13911,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,0.9854450764059628,0.04628030552427864,3.276125221504257,0.016203372305441,0.9692417041005245
8,cosine,19,13611,17,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,1.0019224510571616,0.04904743084034613,2.761789082454188,0.1502345661768736,0.8516878848802899
8,cosine,20,13687,7,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.1497625155362003,1.318818714749324,0.05148458078107587,2.125030879486526,0.7962238586526552,0.5225948560966698
9,euclidean,1,13831,17,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.9286947799445984,1.026438893081484,0.028892696269593676,4.232993443899717,0.09021255674254695,0.936226336338929
9,euclidean,2,13719,9,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.9286947799445984,1.0770792979416037,0.03828894761286861,3.7504263784062455,0.029505369797537803,1.0475739281440613
9,euclidean,3,13831,15,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.9286947799445984,1.0821447336743966,0.03269021411299067,3.377881301728662,0.28036498108175023,0.8017797525926439
9,euclidean,4,13630,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.9286947799445984,1.1149818886653706,0.03959950374831922,3.5610364380117177,0.12123305119748289,0.9937488374678854
9,euclidean,5,13611,15,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.9286947799445984,1.1994875278195807,0.04606334563740189,3.5250659340576314,0.13582154166137342,1.0636659861582045
9,euclidean,6,8261,22,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,3.9286947799445984,1.2182612342791668,0.04638043532466363,4.039109140422673,0.01000715663992688,1.2082540776392383
9,euclidean,7,13891,15,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.9286947799445984,1.2247913424929089,0.04840675735858235,3.5335840488162464,0.12746047790886034,1.097330864584049
9,euclidean,8,13652,15,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.9286947799445984,1.3182009468614417,0.053957221708795355,3.374706014559766,0.23282000585975146,1.0853809410016917
9,euclidean,9,13718,9,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.9286947799445984,1.3203393129099703,0.057296248004558015,3.544625363306768,0.11172076401437986,1.2086185488955894
9,euclidean,10,13911,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.9286947799445984,1.3292652430036846,0.052098123230972515,3.276125221504257,0.3203627198141083,1.0089025231895754
9,euclidean,11,8103,17,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,3.9286947799445984,1.3697496146606973,0.05691150080032992,3.293538880005407,0.29452318358745916,1.075226431073235
9,euclidean,12,13727,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.9286947799445984,1.3792513972431433,0.04493531330751077,3.012983267345215,0.6079584736931244,0.7712929235500158
9,euclidean,13,13829,15,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.9286947799445984,1.3807920074972206,0.048160591462361846,3.064428521964333,0.5409621149510558,0.8398298925461615
9,euclidean,14,13935,15,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.9286947799445984,1.3958282679472105,0.053884149648932955,4.291270262232063,0.09418134262986506,1.30164692531734
9,euclidean,15,13895,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.9286947799445984,1.4063790823494724,0.0646533360860495,3.4587807393447236,0.15701257813363093,1.2493665042158402
9,euclidean,16,8262,21,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,3.9286947799445984,1.4134755948109587,0.05825989636959539,4.201666376483206,0.05271650447335944,1.3607590903375941
9,euclidean,17,13629,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.9286947799445984,1.4205197939357208,0.06402554809837413,4.000769363606819,0.0036569329285372526,1.4168628610071827
9,euclidean,18,8257,22,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,3.9286947799445984,1.431336809675962,0.05467892531218155,4.351821523816284,0.1250832369915692,1.306253572684387
9,euclidean,19,13863,15,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.9286947799445984,1.4571061901734397,0.05708578205580739,3.063127101880618,0.5141748833143672,0.9429313068590697
9,euclidean,20,13626,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.9286947799445984,1.4582824121835027,0.04711115162380042,2.9030402370157713,0.7213741540333184,0.7369082581501829
9,cosine,1,13679,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.9286947799445984,2.087520388710654,0.02170571470090099,1.921188313078889,1.9305594504860395,0.15696093822461202
9,cosine,2,13718,7,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.9286947799445984,1.5972304354223121,0.024707836380481685,2.4907843357575015,1.2944822485527325,0.3027481868695771
9,cosine,3,13681,7,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.9286947799445984,1.7831964133775036,0.026639401442090316,2.285074884568329,1.5149684803144523,0.26822793306304976
9,cosine,4,13831,17,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.9286947799445984,1.026438893081484,0.028892696269593676,4.232993443899717,0.09021255674254695,0.936226336338929
9,cosine,5,13831,15,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.9286947799445984,1.0821447336743966,0.03269021411299067,3.377881301728662,0.28036498108175023,0.8017797525926439
9,cosine,6,13719,9,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.9286947799445984,1.0770792979416037,0.03828894761286861,3.7504263784062455,0.029505369797537803,1.0475739281440613
9,cosine,7,13630,13,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,3.9286947799445984,1.1149818886653706,0.03959950374831922,3.5610364380117177,0.12123305119748289,0.9937488374678854
