fold,suite,seed,method,global_row,task,init_state_id,noise_seed,episode,length,query,score,norm,control_progress,threshold_group,threshold_episode,dominant_dimension,mobility_norm_fraction
libero_goal_20260907,libero_goal,20260907,euclidean,185,libero_goal/open_the_middle_drawer_of_the_cabinet,23,1001,185,13,12,1.3931410312652588,2.5238201854900755,0.975609756097561,1.8795933723449707,1.4257900714874268,9,0.33666699061460137
libero_goal_20260907,libero_goal,20260907,euclidean,186,libero_goal/open_the_middle_drawer_of_the_cabinet,23,1002,186,12,11,1.241732120513916,2.566413912349891,0.9322033898305084,1.8795933723449707,1.4257900714874268,6,0.8448857698424733
libero_goal_20260907,libero_goal,20260907,euclidean,187,libero_goal/open_the_middle_drawer_of_the_cabinet,23,1003,187,12,11,0.9359169006347656,2.303808496362615,0.9322033898305084,1.8795933723449707,1.4257900714874268,6,0.9223283568493154
libero_goal_20260907,libero_goal,20260907,euclidean,188,libero_goal/open_the_middle_drawer_of_the_cabinet,23,1004,188,12,11,1.2201088666915894,2.6571567233180646,0.9322033898305084,1.8795933723449707,1.4257900714874268,6,0.817705443549998
libero_goal_20260907,libero_goal,20260907,euclidean,189,libero_goal/open_the_middle_drawer_of_the_cabinet,23,1005,189,12,11,0.9893603324890137,2.172561380245537,0.9401709401709402,1.8795933723449707,1.4257900714874268,7,0.9180077151728879
libero_goal_20260907,libero_goal,20260907,euclidean,190,libero_goal/open_the_middle_drawer_of_the_cabinet,23,1006,190,12,11,1.1476696729660034,2.4396096115391774,0.9322033898305084,1.8795933723449707,1.4257900714874268,6,0.883703319674129
libero_goal_20260907,libero_goal,20260907,euclidean,191,libero_goal/open_the_middle_drawer_of_the_cabinet,23,1007,191,12,11,1.018376350402832,2.532086835125257,0.9565217391304348,1.8795933723449707,1.4257900714874268,7,0.8930657325123948
libero_goal_20260907,libero_goal,20260907,euclidean,192,libero_goal/open_the_middle_drawer_of_the_cabinet,24,1000,192,13,10,0.7496004104614258,2.754266878696486,0.8130081300813008,1.8795933723449707,1.4257900714874268,8,0.7407539054654936
libero_goal_20260907,libero_goal,20260907,euclidean,193,libero_goal/open_the_middle_drawer_of_the_cabinet,24,1001,193,13,10,0.8331782221794128,3.2662174745868535,0.7936507936507936,1.8795933723449707,1.4257900714874268,8,0.6225126582566761
libero_goal_20260907,libero_goal,20260907,euclidean,194,libero_goal/open_the_middle_drawer_of_the_cabinet,24,1002,194,13,10,0.8655264377593994,3.362559841064462,0.8130081300813008,1.8795933723449707,1.4257900714874268,9,0.6942540990399171
libero_goal_20260907,libero_goal,20260907,euclidean,195,libero_goal/open_the_middle_drawer_of_the_cabinet,24,1003,195,13,10,0.8982616662979126,3.1875784905130597,0.8,1.8795933723449707,1.4257900714874268,4,0.710584423962973
libero_goal_20260907,libero_goal,20260907,euclidean,196,libero_goal/open_the_middle_drawer_of_the_cabinet,24,1004,196,13,12,0.9230331182479858,2.3421413001188203,0.96,1.8795933723449707,1.4257900714874268,0,0.8694143069744918
libero_goal_20260907,libero_goal,20260907,euclidean,197,libero_goal/open_the_middle_drawer_of_the_cabinet,24,1005,197,13,12,0.8257680535316467,2.3961122834533852,0.975609756097561,1.8795933723449707,1.4257900714874268,0,0.9985111065860628
libero_goal_20260907,libero_goal,20260907,euclidean,198,libero_goal/open_the_middle_drawer_of_the_cabinet,24,1006,198,13,10,0.9421882033348083,3.6324497533674576,0.8,1.8795933723449707,1.4257900714874268,8,0.6502435470657122
libero_goal_20260907,libero_goal,20260907,euclidean,199,libero_goal/open_the_middle_drawer_of_the_cabinet,24,1007,199,12,10,0.7418239712715149,2.6033776679617047,0.8333333333333334,1.8795933723449707,1.4257900714874268,8,0.7351506651263648
libero_goal_20260907,libero_goal,20260907,euclidean,224,libero_goal/open_the_middle_drawer_of_the_cabinet,28,1000,224,13,12,0.8700350522994995,1.875884859025914,0.96,1.8795933723449707,1.4257900714874268,9,0.4434028833556324
libero_goal_20260907,libero_goal,20260907,euclidean,225,libero_goal/open_the_middle_drawer_of_the_cabinet,28,1001,225,13,12,0.9868379235267639,2.0311969499221587,0.96,1.8795933723449707,1.4257900714874268,8,0.5442874108305301
libero_goal_20260907,libero_goal,20260907,euclidean,226,libero_goal/open_the_middle_drawer_of_the_cabinet,28,1002,226,13,12,0.925559937953949,1.7903343081310428,0.9523809523809523,1.8795933723449707,1.4257900714874268,8,0.6245173851553542
libero_goal_20260907,libero_goal,20260907,euclidean,227,libero_goal/open_the_middle_drawer_of_the_cabinet,28,1003,227,13,12,1.0024136304855347,1.9097407309390448,0.9523809523809523,1.8795933723449707,1.4257900714874268,8,0.5754356561516512
libero_goal_20260907,libero_goal,20260907,euclidean,228,libero_goal/open_the_middle_drawer_of_the_cabinet,28,1004,228,13,12,1.080399513244629,2.2365115213857267,0.9523809523809523,1.8795933723449707,1.4257900714874268,8,0.46607197267034756
libero_goal_20260907,libero_goal,20260907,euclidean,229,libero_goal/open_the_middle_drawer_of_the_cabinet,28,1005,229,13,12,0.8368381261825562,1.490893927673909,0.96,1.8795933723449707,1.4257900714874268,0,0.7132410100017263
libero_goal_20260907,libero_goal,20260907,euclidean,230,libero_goal/open_the_middle_drawer_of_the_cabinet,28,1006,230,13,12,0.9969692230224609,1.9738540755951937,0.9523809523809523,1.8795933723449707,1.4257900714874268,9,0.6286331536768748
libero_goal_20260907,libero_goal,20260907,euclidean,231,libero_goal/open_the_middle_drawer_of_the_cabinet,28,1007,231,13,12,0.7326066493988037,1.4928560119911194,0.96,1.8795933723449707,1.4257900714874268,9,0.6506740631532469
libero_goal_20260907,libero_goal,20260907,euclidean,272,libero_goal/open_the_middle_drawer_of_the_cabinet,34,1000,272,12,11,0.9251535534858704,2.049520417865841,0.9243697478991597,1.8795933723449707,1.4257900714874268,5,0.9349844309588623
libero_goal_20260907,libero_goal,20260907,euclidean,273,libero_goal/open_the_middle_drawer_of_the_cabinet,34,1001,273,12,11,0.885012149810791,2.13694198921056,0.9565217391304348,1.8795933723449707,1.4257900714874268,5,0.9243649863518449
libero_goal_20260907,libero_goal,20260907,euclidean,274,libero_goal/open_the_middle_drawer_of_the_cabinet,34,1002,274,12,11,1.0327290296554565,1.8382062850210914,0.9565217391304348,1.8795933723449707,1.4257900714874268,5,0.9102139917436506
libero_goal_20260907,libero_goal,20260907,euclidean,275,libero_goal/open_the_middle_drawer_of_the_cabinet,34,1003,275,12,11,1.0083613395690918,2.076279897557883,0.9649122807017544,1.8795933723449707,1.4257900714874268,5,0.8441465432160057
libero_goal_20260907,libero_goal,20260907,euclidean,276,libero_goal/open_the_middle_drawer_of_the_cabinet,34,1004,276,12,11,0.8284408450126648,2.2876828508487526,0.9482758620689655,1.8795933723449707,1.4257900714874268,6,0.888370960146652
libero_goal_20260907,libero_goal,20260907,euclidean,277,libero_goal/open_the_middle_drawer_of_the_cabinet,34,1005,277,12,11,0.9096733331680298,2.0267467085358013,0.9649122807017544,1.8795933723449707,1.4257900714874268,6,0.8963055952782296
libero_goal_20260907,libero_goal,20260907,euclidean,278,libero_goal/open_the_middle_drawer_of_the_cabinet,34,1006,278,12,11,0.9787094593048096,2.1535271932506603,0.9565217391304348,1.8795933723449707,1.4257900714874268,5,0.8880318481160928
libero_goal_20260907,libero_goal,20260907,euclidean,279,libero_goal/open_the_middle_drawer_of_the_cabinet,34,1007,279,12,11,0.7574173808097839,1.846735533227245,0.9243697478991597,1.8795933723449707,1.4257900714874268,6,0.9385980170142723
libero_goal_20260907,libero_goal,20260907,euclidean,352,libero_goal/open_the_middle_drawer_of_the_cabinet,44,1000,352,13,12,1.126255989074707,1.5889801265023584,0.9375,1.8795933723449707,1.4257900714874268,9,0.5547630256411046
libero_goal_20260907,libero_goal,20260907,euclidean,353,libero_goal/open_the_middle_drawer_of_the_cabinet,44,1001,353,13,12,1.006593942642212,1.8418821292061789,0.9375,1.8795933723449707,1.4257900714874268,9,0.38265188728126037
libero_goal_20260907,libero_goal,20260907,euclidean,354,libero_goal/open_the_middle_drawer_of_the_cabinet,44,1002,354,13,12,0.9211768507957458,1.5979813968949974,0.9448818897637795,1.8795933723449707,1.4257900714874268,9,0.4041426332195403
libero_goal_20260907,libero_goal,20260907,euclidean,355,libero_goal/open_the_middle_drawer_of_the_cabinet,44,1003,355,13,12,1.174333930015564,1.572877379062011,0.9448818897637795,1.8795933723449707,1.4257900714874268,4,0.7179668839700402
libero_goal_20260907,libero_goal,20260907,euclidean,356,libero_goal/open_the_middle_drawer_of_the_cabinet,44,1004,356,14,13,1.1720445156097412,1.7943452354195188,0.9774436090225563,1.8795933723449707,1.4257900714874268,9,0.6670430100933504
libero_goal_20260907,libero_goal,20260907,euclidean,357,libero_goal/open_the_middle_drawer_of_the_cabinet,44,1005,357,13,12,1.02474045753479,1.4802192959854452,0.9523809523809523,1.8795933723449707,1.4257900714874268,4,0.6789437214197267
libero_goal_20260907,libero_goal,20260907,euclidean,358,libero_goal/open_the_middle_drawer_of_the_cabinet,44,1006,358,13,10,0.7963500022888184,1.8129139212152443,0.7751937984496124,1.8795933723449707,1.4257900714874268,8,0.23258513936833125
libero_goal_20260907,libero_goal,20260907,euclidean,359,libero_goal/open_the_middle_drawer_of_the_cabinet,44,1007,359,13,12,0.9169697165489197,1.4501084004412332,0.975609756097561,1.8795933723449707,1.4257900714874268,4,0.832262662246515
libero_goal_20260907,libero_goal,20260907,euclidean,360,libero_goal/open_the_middle_drawer_of_the_cabinet,45,1000,360,13,10,1.5208673477172852,5.103771544374006,0.8,1.8795933723449707,1.4257900714874268,9,0.6014825090797685
libero_goal_20260907,libero_goal,20260907,euclidean,361,libero_goal/open_the_middle_drawer_of_the_cabinet,45,1001,361,13,10,1.60194993019104,5.185921772950482,0.8064516129032258,1.8795933723449707,1.4257900714874268,9,0.562921284230984
libero_goal_20260907,libero_goal,20260907,euclidean,362,libero_goal/open_the_middle_drawer_of_the_cabinet,45,1002,362,13,10,1.4139235019683838,4.841153491503662,0.8064516129032258,1.8795933723449707,1.4257900714874268,9,0.543075234548774
libero_goal_20260907,libero_goal,20260907,euclidean,363,libero_goal/open_the_middle_drawer_of_the_cabinet,45,1003,363,13,10,1.428441047668457,4.77461848095979,0.8130081300813008,1.8795933723449707,1.4257900714874268,9,0.6431285900657149
libero_goal_20260907,libero_goal,20260907,euclidean,364,libero_goal/open_the_middle_drawer_of_the_cabinet,45,1004,364,13,12,1.6150647401809692,3.4588532003805414,0.96,1.8795933723449707,1.4257900714874268,8,0.6544975969872456
libero_goal_20260907,libero_goal,20260907,euclidean,365,libero_goal/open_the_middle_drawer_of_the_cabinet,45,1005,365,13,10,1.5070134401321411,5.11285084411743,0.7936507936507936,1.8795933723449707,1.4257900714874268,9,0.5722062597242159
libero_goal_20260907,libero_goal,20260907,euclidean,366,libero_goal/open_the_middle_drawer_of_the_cabinet,45,1006,366,13,10,1.1125850677490234,4.5333005944163745,0.8064516129032258,1.8795933723449707,1.4257900714874268,8,0.577926209031269
libero_goal_20260907,libero_goal,20260907,euclidean,367,libero_goal/open_the_middle_drawer_of_the_cabinet,45,1007,367,13,12,1.375388264656067,3.3565146980655283,0.96,1.8795933723449707,1.4257900714874268,9,0.714347541847303
libero_goal_20260907,libero_goal,20260907,euclidean,368,libero_goal/open_the_middle_drawer_of_the_cabinet,46,1000,368,13,11,0.9825222492218018,2.980729413240909,0.9016393442622951,1.8795933723449707,1.4257900714874268,4,0.9684701000969816
libero_goal_20260907,libero_goal,20260907,euclidean,369,libero_goal/open_the_middle_drawer_of_the_cabinet,46,1001,369,13,10,0.9554224014282227,3.85163986473522,0.8130081300813008,1.8795933723449707,1.4257900714874268,4,0.7407062732777033
libero_goal_20260907,libero_goal,20260907,euclidean,370,libero_goal/open_the_middle_drawer_of_the_cabinet,46,1002,370,13,11,1.1149287223815918,3.8042933776456938,0.88,1.8795933723449707,1.4257900714874268,4,0.8379626870896357
libero_goal_20260907,libero_goal,20260907,euclidean,371,libero_goal/open_the_middle_drawer_of_the_cabinet,46,1003,371,13,12,1.029491901397705,3.108893771285436,0.967741935483871,1.8795933723449707,1.4257900714874268,2,0.9683949459552248
libero_goal_20260907,libero_goal,20260907,euclidean,372,libero_goal/open_the_middle_drawer_of_the_cabinet,46,1004,372,13,12,1.0518991947174072,3.0737090678629997,0.967741935483871,1.8795933723449707,1.4257900714874268,2,0.9663833868824021
libero_goal_20260907,libero_goal,20260907,euclidean,373,libero_goal/open_the_middle_drawer_of_the_cabinet,46,1005,373,13,12,1.0274403095245361,3.184372010659448,0.975609756097561,1.8795933723449707,1.4257900714874268,4,0.9879787870071104
libero_goal_20260907,libero_goal,20260907,euclidean,374,libero_goal/open_the_middle_drawer_of_the_cabinet,46,1006,374,13,12,1.0913878679275513,2.8881078322072025,0.967741935483871,1.8795933723449707,1.4257900714874268,4,0.9999878699709434
libero_goal_20260907,libero_goal,20260907,euclidean,375,libero_goal/open_the_middle_drawer_of_the_cabinet,46,1007,375,13,12,1.091496229171753,3.4538008541076866,0.967741935483871,1.8795933723449707,1.4257900714874268,4,0.9625538233825122
libero_goal_20260907,libero_goal,20260907,euclidean,384,libero_goal/open_the_middle_drawer_of_the_cabinet,48,1000,384,12,11,0.700910210609436,1.5308381898472758,0.9243697478991597,1.8795933723449707,1.4257900714874268,2,0.9363444499169209
libero_goal_20260907,libero_goal,20260907,euclidean,385,libero_goal/open_the_middle_drawer_of_the_cabinet,48,1001,385,12,10,0.7217319011688232,1.4898872282287103,0.847457627118644,1.8795933723449707,1.4257900714874268,7,0.8869747016263201
libero_goal_20260907,libero_goal,20260907,euclidean,386,libero_goal/open_the_middle_drawer_of_the_cabinet,48,1002,386,12,11,0.9215542674064636,1.8131236302611946,0.9243697478991597,1.8795933723449707,1.4257900714874268,8,0.5184090346950359
libero_goal_20260907,libero_goal,20260907,euclidean,387,libero_goal/open_the_middle_drawer_of_the_cabinet,48,1003,387,12,11,0.8242211937904358,1.614791331451691,0.9401709401709402,1.8795933723449707,1.4257900714874268,8,0.5844136658703959
libero_goal_20260907,libero_goal,20260907,euclidean,388,libero_goal/open_the_middle_drawer_of_the_cabinet,48,1004,388,12,11,0.804639995098114,1.5590039784225327,0.9322033898305084,1.8795933723449707,1.4257900714874268,2,0.8843705219260454
libero_goal_20260907,libero_goal,20260907,euclidean,389,libero_goal/open_the_middle_drawer_of_the_cabinet,48,1005,389,12,11,0.6940792202949524,1.291349528949905,0.9322033898305084,1.8795933723449707,1.4257900714874268,2,0.715125003173304
libero_goal_20260907,libero_goal,20260907,euclidean,390,libero_goal/open_the_middle_drawer_of_the_cabinet,48,1006,390,12,11,0.7806730270385742,1.6108215960895496,0.9243697478991597,1.8795933723449707,1.4257900714874268,2,0.6976080239597903
libero_goal_20260907,libero_goal,20260907,euclidean,391,libero_goal/open_the_middle_drawer_of_the_cabinet,48,1007,391,12,11,0.6878026723861694,1.3773855920286517,0.9243697478991597,1.8795933723449707,1.4257900714874268,2,0.7430329477235024
libero_goal_20260907,libero_goal,20260907,euclidean,1648,libero_goal/push_the_plate_to_the_front_of_the_stove,6,1000,48,13,11,0.9964860677719116,5.41087308682978,0.9090909090909091,1.8795933723449707,1.4257900714874268,5,0.9309372026485045
libero_goal_20260907,libero_goal,20260907,euclidean,1649,libero_goal/push_the_plate_to_the_front_of_the_stove,6,1001,49,12,10,0.9283705949783325,5.2738680699831235,0.847457627118644,1.8795933723449707,1.4257900714874268,5,0.9604883281315416
libero_goal_20260907,libero_goal,20260907,euclidean,1650,libero_goal/push_the_plate_to_the_front_of_the_stove,6,1002,50,12,11,1.1409393548965454,5.941300565367332,0.9482758620689655,1.8795933723449707,1.4257900714874268,5,0.8978934265240509
libero_goal_20260907,libero_goal,20260907,euclidean,1651,libero_goal/push_the_plate_to_the_front_of_the_stove,6,1003,51,12,11,0.8647729754447937,5.399178366500458,0.9243697478991597,1.8795933723449707,1.4257900714874268,5,0.9124747983421322
libero_goal_20260907,libero_goal,20260907,euclidean,1652,libero_goal/push_the_plate_to_the_front_of_the_stove,6,1004,52,12,10,0.9301739931106567,5.173995836177312,0.8547008547008547,1.8795933723449707,1.4257900714874268,5,0.940776712796396
libero_goal_20260907,libero_goal,20260907,euclidean,1653,libero_goal/push_the_plate_to_the_front_of_the_stove,6,1005,53,12,11,0.9419713020324707,4.967116062757586,0.9243697478991597,1.8795933723449707,1.4257900714874268,5,0.9192303217665888
libero_goal_20260907,libero_goal,20260907,euclidean,1654,libero_goal/push_the_plate_to_the_front_of_the_stove,6,1006,54,12,11,0.8382335901260376,5.377026534505526,0.9322033898305084,1.8795933723449707,1.4257900714874268,5,0.9223047368448881
libero_goal_20260907,libero_goal,20260907,euclidean,1655,libero_goal/push_the_plate_to_the_front_of_the_stove,6,1007,55,12,10,0.8894158601760864,5.170078250738706,0.8333333333333334,1.8795933723449707,1.4257900714874268,5,0.9693635948492829
libero_goal_20260907,libero_goal,20260907,euclidean,1656,libero_goal/push_the_plate_to_the_front_of_the_stove,7,1000,56,13,12,1.28097403049469,5.328337060664658,0.9523809523809523,1.8795933723449707,1.4257900714874268,5,0.8216552703586869
libero_goal_20260907,libero_goal,20260907,euclidean,1657,libero_goal/push_the_plate_to_the_front_of_the_stove,7,1001,57,13,11,1.1383233070373535,6.069156644028883,0.88,1.8795933723449707,1.4257900714874268,5,0.9918061752153825
libero_goal_20260907,libero_goal,20260907,euclidean,1658,libero_goal/push_the_plate_to_the_front_of_the_stove,7,1002,58,13,11,1.299362301826477,6.380705113275143,0.88,1.8795933723449707,1.4257900714874268,5,0.9882135094974529
libero_goal_20260907,libero_goal,20260907,euclidean,1659,libero_goal/push_the_plate_to_the_front_of_the_stove,7,1003,59,13,11,1.166428565979004,6.1677286641000535,0.9090909090909091,1.8795933723449707,1.4257900714874268,5,0.9839607853783807
libero_goal_20260907,libero_goal,20260907,euclidean,1660,libero_goal/push_the_plate_to_the_front_of_the_stove,7,1004,60,13,10,1.19721257686615,6.2767523678814365,0.8064516129032258,1.8795933723449707,1.4257900714874268,5,0.9794881755095747
libero_goal_20260907,libero_goal,20260907,euclidean,1661,libero_goal/push_the_plate_to_the_front_of_the_stove,7,1005,61,14,11,1.8795933723449707,7.406877849232569,0.7857142857142857,1.8795933723449707,1.4257900714874268,6,0.9941228519328145
libero_goal_20260907,libero_goal,20260907,euclidean,1662,libero_goal/push_the_plate_to_the_front_of_the_stove,7,1006,62,13,11,1.4730173349380493,6.593911922428153,0.8661417322834646,1.8795933723449707,1.4257900714874268,5,0.976315886483736
libero_goal_20260907,libero_goal,20260907,euclidean,1663,libero_goal/push_the_plate_to_the_front_of_the_stove,7,1007,63,13,11,1.3709498643875122,6.434969791618106,0.8870967741935484,1.8795933723449707,1.4257900714874268,6,0.9733854103705165
libero_goal_20260907,libero_goal,20260907,euclidean,1784,libero_goal/push_the_plate_to_the_front_of_the_stove,23,1000,184,15,14,1.359948754310608,3.3917969023702184,0.9459459459459459,1.8795933723449707,1.4257900714874268,8,0.3471359288455614
libero_goal_20260907,libero_goal,20260907,euclidean,1785,libero_goal/push_the_plate_to_the_front_of_the_stove,23,1001,185,16,15,1.5617101192474365,3.9700871025230033,0.9375,1.8795933723449707,1.4257900714874268,8,0.33850306196008745
libero_goal_20260907,libero_goal,20260907,euclidean,1786,libero_goal/push_the_plate_to_the_front_of_the_stove,23,1002,186,17,16,1.7961212396621704,3.436339327658877,0.9523809523809523,1.8795933723449707,1.4257900714874268,8,0.16701876407256142
libero_goal_20260907,libero_goal,20260907,euclidean,1787,libero_goal/push_the_plate_to_the_front_of_the_stove,23,1003,187,23,22,2.38911509513855,5.314365520446959,0.995475113122172,1.8795933723449707,1.4257900714874268,8,0.5066305945141292
libero_goal_20260907,libero_goal,20260907,euclidean,1788,libero_goal/push_the_plate_to_the_front_of_the_stove,23,1004,188,16,15,1.4520440101623535,3.924651352522269,0.9433962264150944,1.8795933723449707,1.4257900714874268,8,0.3523871298666011
libero_goal_20260907,libero_goal,20260907,euclidean,1789,libero_goal/push_the_plate_to_the_front_of_the_stove,23,1005,189,18,11,1.7068617343902588,3.1036805875936935,0.6358381502890174,1.8795933723449707,1.4257900714874268,8,0.08963549099852586
libero_goal_20260907,libero_goal,20260907,euclidean,1790,libero_goal/push_the_plate_to_the_front_of_the_stove,23,1006,190,17,16,1.6749993562698364,4.053134719375943,0.9815950920245399,1.8795933723449707,1.4257900714874268,8,0.30962238968880623
libero_goal_20260907,libero_goal,20260907,euclidean,1791,libero_goal/push_the_plate_to_the_front_of_the_stove,23,1007,191,23,15,1.8915774822235107,3.9146623042068867,0.6787330316742082,1.8795933723449707,1.4257900714874268,8,0.09426227115631575
libero_goal_20260907,libero_goal,20260907,euclidean,1792,libero_goal/push_the_plate_to_the_front_of_the_stove,24,1000,192,12,11,0.8520813584327698,5.3268484786274275,0.9322033898305084,1.8795933723449707,1.4257900714874268,5,0.9563024097916427
libero_goal_20260907,libero_goal,20260907,euclidean,1793,libero_goal/push_the_plate_to_the_front_of_the_stove,24,1001,193,12,11,0.7086674571037292,5.057190394181017,0.9166666666666666,1.8795933723449707,1.4257900714874268,4,0.9890625903774052
libero_goal_20260907,libero_goal,20260907,euclidean,1794,libero_goal/push_the_plate_to_the_front_of_the_stove,24,1002,194,13,12,1.0543758869171143,3.9132872048555387,0.9917355371900827,1.8795933723449707,1.4257900714874268,8,0.7802428998230728
libero_goal_20260907,libero_goal,20260907,euclidean,1795,libero_goal/push_the_plate_to_the_front_of_the_stove,24,1003,195,12,10,0.6488152742385864,4.708364632689642,0.8333333333333334,1.8795933723449707,1.4257900714874268,5,0.9711068925451243
libero_goal_20260907,libero_goal,20260907,euclidean,1796,libero_goal/push_the_plate_to_the_front_of_the_stove,24,1004,196,12,11,0.7099123001098633,4.667615197263178,0.9322033898305084,1.8795933723449707,1.4257900714874268,5,0.9371816465884608
libero_goal_20260907,libero_goal,20260907,euclidean,1797,libero_goal/push_the_plate_to_the_front_of_the_stove,24,1005,197,12,11,0.8230933547019958,5.335273694429763,0.9166666666666666,1.8795933723449707,1.4257900714874268,5,0.9725595707617753
libero_goal_20260907,libero_goal,20260907,euclidean,1798,libero_goal/push_the_plate_to_the_front_of_the_stove,24,1006,198,13,12,1.0786491632461548,4.048431511424732,0.9917355371900827,1.8795933723449707,1.4257900714874268,8,0.6760020944913792
libero_goal_20260907,libero_goal,20260907,euclidean,1799,libero_goal/push_the_plate_to_the_front_of_the_stove,24,1007,199,12,9,0.954666018486023,4.367786874739087,0.75,1.8795933723449707,1.4257900714874268,5,0.9673763668334786
libero_goal_20260907,libero_goal,20260907,euclidean,1824,libero_goal/push_the_plate_to_the_front_of_the_stove,28,1000,224,13,12,0.800647497177124,4.612238824424305,0.9375,1.8795933723449707,1.4257900714874268,4,0.9464769859807152
libero_goal_20260907,libero_goal,20260907,euclidean,1825,libero_goal/push_the_plate_to_the_front_of_the_stove,28,1001,225,13,12,0.8027310967445374,4.744450424113256,0.9448818897637795,1.8795933723449707,1.4257900714874268,4,0.9436737799708341
libero_goal_20260907,libero_goal,20260907,euclidean,1826,libero_goal/push_the_plate_to_the_front_of_the_stove,28,1002,226,13,10,0.770429790019989,5.146148182680061,0.7874015748031497,1.8795933723449707,1.4257900714874268,4,0.9700234744789018
libero_goal_20260907,libero_goal,20260907,euclidean,1827,libero_goal/push_the_plate_to_the_front_of_the_stove,28,1003,227,13,12,1.1314067840576172,5.62668382702364,0.9302325581395349,1.8795933723449707,1.4257900714874268,6,0.8790534214557789
