failure_group,metric,failures,tasks,episode_weighted_mean_percentile,task_macro_mean_percentile,task_cluster_bootstrap_ci_low,task_cluster_bootstrap_ci_high,failure_raw_mean,same_run_init_success_raw_mean,raw_mean_delta
object_released_or_dropped_before_goal,back_boundary_T10_T1_soft_change,531,31,0.6057580709457397,0.6417251450278667,0.591729116099749,0.688903450433375,0.06311573833227158,0.05972237512469292,0.003393367165699601
object_released_or_dropped_before_goal,back_boundary_T10_T1_hard_churn,531,31,0.3863157331943512,0.41326068985221054,0.38588533215540144,0.4423939474380338,0.9226146936416626,0.9358215928077698,-0.013206826522946358
stable_grasp_not_observed,late_front_action_entropy,365,13,0.3921374976634979,0.3344210616805127,0.20604596509560932,0.4640918025663036,0.9982223510742188,0.9982922673225403,-6.993649731157348e-05
stable_grasp_not_observed,late_back_action_entropy,365,13,0.3826795518398285,0.25288598067150886,0.1310260699102331,0.37547242669955605,0.9983242750167847,0.9985318779945374,-0.0002075758675346151
stable_grasp_not_observed,late_front_action_top1,365,13,0.6172118186950684,0.6798871638139068,0.5472710870300084,0.8006816220219681,0.03812287747859955,0.03793742135167122,0.00018545560305938125
stable_grasp_not_observed,late_back_action_top1,365,13,0.5890575051307678,0.7883401464828902,0.6705322778737307,0.9054329348183404,0.038247250020504,0.03769126161932945,0.0005559886340051889
stable_grasp_not_observed,late_front_token_dispersion,365,13,0.5567581653594971,0.5633377022453264,0.44152328185450573,0.672887788500605,0.030399087816476822,0.030027462169528008,0.0003716238134074956
stable_grasp_not_observed,late_back_token_dispersion,365,13,0.4278733432292938,0.5285529352864194,0.40544628781833414,0.6536256686935654,0.02224225550889969,0.02304764650762081,-0.000805392162874341
stable_grasp_not_observed,late_front_state_action_gap,365,13,0.40838345885276794,0.6090631165031808,0.47515012976432924,0.7391777132432691,0.2935199439525604,0.3135664463043213,-0.020046480000019073
stable_grasp_not_observed,late_back_state_action_gap,365,13,0.5934661626815796,0.7389428336519762,0.6399770550773215,0.8455874755809765,0.11232978850603104,0.10915177315473557,0.003178014885634184
stable_grasp_not_observed,late_front_denoise_soft_change,365,13,0.6762190461158752,0.7641493806154919,0.6704768356712586,0.8483844713366167,0.010449078865349293,0.009934189729392529,0.0005148891941644251
stable_grasp_not_observed,late_back_denoise_soft_change,365,13,0.5905836224555969,0.7892460318117247,0.658727745453044,0.9035501676746563,0.007820891216397285,0.0074065690860152245,0.0004143209371250123
stable_grasp_not_observed,late_front_query_soft_change,365,13,0.4373243451118469,0.39116107306973585,0.29650604835774247,0.486939750473647,0.036552589386701584,0.03770732507109642,-0.0011547410394996405
stable_grasp_not_observed,late_back_query_soft_change,365,13,0.2205289602279663,0.29191888041211134,0.17378019293194086,0.4107834708696561,0.02677273191511631,0.03627345338463783,-0.009500718675553799
stable_grasp_not_observed,late_front_query_hard_churn,365,13,0.2790205776691437,0.17138453166950335,0.1219117074458199,0.22608461457492837,0.7879520058631897,0.8192763328552246,-0.031324297189712524
stable_grasp_not_observed,late_back_query_hard_churn,365,13,0.09720445424318314,0.05720701549412921,0.02339258143850538,0.09242818955754718,0.6574655771255493,0.8299599289894104,-0.17249423265457153
stable_grasp_not_observed,late_d9_front_action_top1,365,13,0.5626797676086426,0.6956846000717334,0.6049756079628823,0.7802256395863891,0.039644453674554825,0.03943999484181404,0.00020445864356588572
stable_grasp_not_observed,late_d9_back_action_top1,365,13,0.5136092305183411,0.7289752443104182,0.5979748134016956,0.8439284184260679,0.040931638330221176,0.04063788056373596,0.0002937557001132518
stable_grasp_not_observed,back_cross_chunk_soft_change,365,13,0.3463931381702423,0.40647746276819535,0.34314672532062224,0.4720650449204603,0.03488071262836456,0.04109406843781471,-0.0062133572064340115
stable_grasp_not_observed,back_cross_chunk_hard_churn,365,13,0.2775474786758423,0.2511749088117665,0.22536027975633147,0.2751471554821252,0.7277042865753174,0.8213052153587341,-0.09360089153051376
stable_grasp_not_observed,back_boundary_T10_T1_soft_change,365,13,0.5567888617515564,0.6267775323473644,0.5496250326215708,0.7108851251745713,0.0558527372777462,0.05441298708319664,0.0014397489139810205
stable_grasp_not_observed,back_boundary_T10_T1_hard_churn,365,13,0.39921799302101135,0.39699772853314114,0.3457508606994576,0.45152200586412716,0.9251540303230286,0.9369286298751831,-0.011774558573961258
object_moved_but_goal_unmet,late_front_action_entropy,190,26,0.3260394334793091,0.24778042351030372,0.18150783772939263,0.3198963415495121,0.9982497096061707,0.9984043836593628,-0.00015466840704903007
object_moved_but_goal_unmet,late_back_action_entropy,190,26,0.3033369481563568,0.1901716668926205,0.11765572975786573,0.275180195756745,0.9980184435844421,0.9984920024871826,-0.00047363326302729547
object_moved_but_goal_unmet,late_front_action_top1,190,26,0.6875695586204529,0.7814336776569846,0.7146872204275075,0.8427647318890016,0.038142476230859756,0.03769514337182045,0.00044733003596775234
object_moved_but_goal_unmet,late_back_action_top1,190,26,0.7267079949378967,0.8441021052931263,0.7607128583946644,0.9138264954155425,0.03928852453827858,0.03777461126446724,0.0015139090828597546
object_moved_but_goal_unmet,late_front_token_dispersion,190,26,0.6271752715110779,0.6900813155166069,0.6047397715944947,0.7604490618785374,0.030339527875185013,0.029294496402144432,0.0010450327536091208
object_moved_but_goal_unmet,late_back_token_dispersion,190,26,0.5701373219490051,0.60929375661486,0.5012180632784448,0.7123069066376393,0.025099102407693863,0.023582737892866135,0.0015163648640736938
object_moved_but_goal_unmet,late_front_state_action_gap,190,26,0.4886917769908905,0.6105893951907746,0.5044217961502471,0.7112608445752295,0.31641364097595215,0.3114694654941559,0.004944173619151115
object_moved_but_goal_unmet,late_back_state_action_gap,190,26,0.6757277846336365,0.7628412421084109,0.6880092740342567,0.8346057130085724,0.11862797290086746,0.11133286356925964,0.007295097224414349
object_moved_but_goal_unmet,late_front_denoise_soft_change,190,26,0.7066245079040527,0.8279289466552819,0.7776417024356428,0.8768149262866278,0.010209864936769009,0.009641057811677456,0.0005688060773536563
object_moved_but_goal_unmet,late_back_denoise_soft_change,190,26,0.7172149419784546,0.863016751080502,0.7916554664714354,0.9194006104408141,0.008379712700843811,0.0072671035304665565,0.0011126085883006454
object_moved_but_goal_unmet,late_front_query_soft_change,190,26,0.4822973906993866,0.49347364152002743,0.40063729251001107,0.5852979880369807,0.03716462105512619,0.037368036806583405,-0.000203417512238957
object_moved_but_goal_unmet,late_back_query_soft_change,190,26,0.3487950265407562,0.38101923477639416,0.2564599801116113,0.5139769536164025,0.034007180482149124,0.03830710053443909,-0.004299921914935112
object_moved_but_goal_unmet,late_front_query_hard_churn,190,26,0.293489009141922,0.22911228821371818,0.15542556856839346,0.3053371964349634,0.7960150241851807,0.8275342583656311,-0.03151930123567581
object_moved_but_goal_unmet,late_back_query_hard_churn,190,26,0.1693650633096695,0.13091504748158542,0.07064114356945668,0.2054546278159811,0.7125840187072754,0.8464576601982117,-0.1338735818862915
object_moved_but_goal_unmet,late_d9_front_action_top1,190,26,0.6814346313476562,0.8184166663922767,0.7631356206230098,0.8691928931121871,0.03990062326192856,0.03905683383345604,0.0008437960641458631
object_moved_but_goal_unmet,late_d9_back_action_top1,190,26,0.6846923828125,0.8415313278700721,0.7532277423157215,0.9110045705703872,0.04186369851231575,0.04067860543727875,0.001185087370686233
object_moved_but_goal_unmet,back_cross_chunk_soft_change,190,26,0.42255866527557373,0.47078923108868015,0.41148439020978805,0.528975071389227,0.04051649197936058,0.04419192671775818,-0.003675436368212104
object_moved_but_goal_unmet,back_cross_chunk_hard_churn,190,26,0.3094545900821686,0.28317465045393464,0.24118427606934975,0.32773204472844925,0.7582628726959229,0.8375173211097717,-0.07925450801849365
object_moved_but_goal_unmet,back_boundary_T10_T1_soft_change,190,26,0.6254894137382507,0.6799331193372502,0.6065282419173817,0.7467572423578401,0.059055376797914505,0.05526313930749893,0.0037922419141978025
object_moved_but_goal_unmet,back_boundary_T10_T1_hard_churn,190,26,0.42339152097702026,0.4057905448229893,0.373153472737275,0.4429620403806867,0.9270583391189575,0.9347342848777771,-0.007675995118916035
goal_predicate_regressed,late_front_action_entropy,57,4,0.2567383646965027,0.20627350253623478,0.1289682537317276,0.2970943174675171,0.9982646703720093,0.9984694123268127,-0.0002047775051323697
goal_predicate_regressed,late_back_action_entropy,57,4,0.16032764315605164,0.15640206427905082,0.09065934449720842,0.24393146153953338,0.9982905387878418,0.998702883720398,-0.0004123020626138896
goal_predicate_regressed,late_front_action_top1,57,4,0.7260497212409973,0.8150396426009316,0.7144046683087308,0.9156746168931325,0.03811777010560036,0.037643320858478546,0.00047445009113289416
goal_predicate_regressed,late_back_action_top1,57,4,0.8451239466667175,0.8966507020584198,0.7854191360310612,0.9761904776096344,0.038796696811914444,0.037325724959373474,0.0014709735987707973
goal_predicate_regressed,late_front_token_dispersion,57,4,0.7031490802764893,0.7592977154203969,0.6905514796574911,0.8264022503907864,0.030656438320875168,0.029026446864008904,0.0016299894778057933
goal_predicate_regressed,late_back_token_dispersion,57,4,0.716690182685852,0.7220381132388047,0.6513764792018466,0.7895394525466821,0.023624220862984657,0.02171717956662178,0.0019070421112701297
goal_predicate_regressed,late_front_state_action_gap,57,4,0.6187094449996948,0.5406150297179521,0.4166666716337204,0.711719271740173,0.3273193836212158,0.29527711868286133,0.032042279839515686
goal_predicate_regressed,late_back_state_action_gap,57,4,0.7338323593139648,0.7503462507498273,0.6901718688162941,0.8260473968604436,0.11335980147123337,0.10430704802274704,0.009052750654518604
goal_predicate_regressed,late_front_denoise_soft_change,57,4,0.725464403629303,0.8041661226872536,0.6547201594544781,0.8928571740786235,0.010335548780858517,0.00975738000124693,0.0005781690124422312
goal_predicate_regressed,late_back_denoise_soft_change,57,4,0.8345082402229309,0.8851341721721184,0.7666433470753523,0.9601877366120999,0.008336426690220833,0.007114659994840622,0.0012217673938721418
goal_predicate_regressed,late_front_query_soft_change,57,4,0.39514005184173584,0.38784464820688774,0.37202380597591395,0.40105684501174677,0.03589579463005066,0.03729160130023956,-0.001395807950757444
goal_predicate_regressed,late_back_query_soft_change,57,4,0.19984965026378632,0.14746169072636894,0.0803571455180645,0.2555260944148351,0.027445415034890175,0.034705594182014465,-0.007260182872414589
goal_predicate_regressed,late_front_query_hard_churn,57,4,0.15267707407474518,0.15795501192601827,0.07991071636430347,0.22827971183384455,0.7835637331008911,0.8283380270004272,-0.044774267822504044
goal_predicate_regressed,late_back_query_hard_churn,57,4,0.07364404201507568,0.047602090841302507,0.007371795077163439,0.10864876196361505,0.6563017964363098,0.8352667093276978,-0.1789649873971939
goal_predicate_regressed,late_d9_front_action_top1,57,4,0.6723033785820007,0.7428062978251028,0.6394816399724395,0.8944444507360458,0.04008203372359276,0.03901292011141777,0.001069113495759666
goal_predicate_regressed,late_d9_back_action_top1,57,4,0.8662596344947815,0.8203738754418841,0.6928571313619614,0.9475045674122297,0.04112222045660019,0.03984098136425018,0.0012812362983822823
goal_predicate_regressed,back_cross_chunk_soft_change,57,4,0.38857558369636536,0.3424495956741082,0.2883116863667965,0.39572170653786415,0.033490683883428574,0.03852013126015663,-0.005029447842389345
goal_predicate_regressed,back_cross_chunk_hard_churn,57,4,0.2920873761177063,0.265347531245772,0.22368323678771657,0.3201753647249733,0.72591632604599,0.8247951865196228,-0.09887886792421341
goal_predicate_regressed,back_boundary_T10_T1_soft_change,57,4,0.6875206232070923,0.6936846769221148,0.6251165806143372,0.7622527732298925,0.05487891286611557,0.05085151642560959,0.004027395509183407
goal_predicate_regressed,back_boundary_T10_T1_hard_churn,57,4,0.44629064202308655,0.3933454982172221,0.3321428646643957,0.45454813177004844,0.9296231269836426,0.9360417127609253,-0.006418540608137846
timeout_while_holding_target,late_front_action_entropy,50,9,0.39825794100761414,0.3879705926143376,0.2572009167028989,0.5198086656714945,0.9982702732086182,0.9984521269798279,-0.00018182158237323165
timeout_while_holding_target,late_back_action_entropy,50,9,0.3468690514564514,0.3149954217175643,0.20972222457122475,0.4093054302864603,0.9981555342674255,0.9985988140106201,-0.0004433965659700334
timeout_while_holding_target,late_front_action_top1,50,9,0.61429762840271,0.6152189400588345,0.47854303129632925,0.7488786028121781,0.03817414864897728,0.037707164883613586,0.0004669798945542425
timeout_while_holding_target,late_back_action_top1,50,9,0.6305873394012451,0.7245573937128752,0.6215177782835104,0.8283101529802097,0.038700152188539505,0.03746979311108589,0.0012303595431149006
timeout_while_holding_target,late_front_token_dispersion,50,9,0.5883134603500366,0.5809922357145538,0.4521696553366561,0.7197436105205208,0.030774958431720734,0.029049746692180634,0.0017252102261409163
timeout_while_holding_target,late_back_token_dispersion,50,9,0.5643928050994873,0.5770935151651714,0.44675646450402384,0.7228995689371881,0.02571314573287964,0.02255992591381073,0.0031532184220850468
timeout_while_holding_target,late_front_state_action_gap,50,9,0.5151746273040771,0.5956579883298984,0.4901117764220194,0.692195768709536,0.3146604001522064,0.30821558833122253,0.006444794591516256
timeout_while_holding_target,late_back_state_action_gap,50,9,0.6145754456520081,0.617327538888339,0.49472614246386065,0.7418243459639724,0.1139955222606659,0.1087837666273117,0.005211737006902695
timeout_while_holding_target,late_front_denoise_soft_change,50,9,0.615658700466156,0.6220492523959559,0.5087765440395754,0.7549108024378786,0.010150505229830742,0.009700634516775608,0.00044987155706621706
timeout_while_holding_target,late_back_denoise_soft_change,50,9,0.6154245734214783,0.6953373061201172,0.581283071868525,0.8084011250734328,0.008209512569010258,0.007088459562510252,0.0011210519587621093
timeout_while_holding_target,late_front_query_soft_change,50,9,0.42360714077949524,0.34052554305929406,0.25798999352667196,0.4196076286765627,0.035849325358867645,0.03726380318403244,-0.001414475147612393
timeout_while_holding_target,late_back_query_soft_change,50,9,0.3221507966518402,0.33240163967682,0.23483994647860526,0.40570215715302355,0.03051331266760826,0.03620832413434982,-0.005695011466741562
timeout_while_holding_target,late_front_query_hard_churn,50,9,0.26368653774261475,0.18061575953692113,0.08399471032467705,0.2748639766214431,0.7839688658714294,0.8288645148277283,-0.0448954738676548
timeout_while_holding_target,late_back_query_hard_churn,50,9,0.186238095164299,0.1324972892445419,0.05301918054637672,0.20502985087873418,0.7032244801521301,0.8397164344787598,-0.13649189472198486
timeout_while_holding_target,late_d9_front_action_top1,50,9,0.5499333739280701,0.6206571781970667,0.5043888816848778,0.7430024614182441,0.04001350328326225,0.0392148531973362,0.0007986470591276884
timeout_while_holding_target,late_d9_back_action_top1,50,9,0.5993221998214722,0.7154371964137608,0.5893304107743621,0.8226855273379219,0.041506048291921616,0.04022457078099251,0.0012814791407436132
timeout_while_holding_target,back_cross_chunk_soft_change,50,9,0.380304753780365,0.385521137597639,0.31607806444582015,0.4493853694897281,0.035626307129859924,0.04128279536962509,-0.005656489636749029
timeout_while_holding_target,back_cross_chunk_hard_churn,50,9,0.3175029456615448,0.2578457048178738,0.2019206025534206,0.3177329013331069,0.7385492920875549,0.8252737522125244,-0.0867244303226471
timeout_while_holding_target,back_boundary_T10_T1_soft_change,50,9,0.6028285622596741,0.6580323014758592,0.5766891537046331,0.7540369097226195,0.05657735839486122,0.053025972098112106,0.0035513865295797586
timeout_while_holding_target,back_boundary_T10_T1_hard_churn,50,9,0.4603460431098938,0.40928246004459184,0.3285491792087117,0.49018145992269374,0.9326645731925964,0.9364222884178162,-0.0037577212788164616
object_released_outside_goal,late_front_action_entropy,48,18,0.2690848112106323,0.241793434160254,0.18107694256878284,0.3076621791628121,0.9981676936149597,0.9984037280082703,-0.0002359822392463684
object_released_outside_goal,late_back_action_entropy,48,18,0.23988096415996552,0.18129960415766588,0.10113081526037099,0.2735460774578823,0.9976075291633606,0.9983007311820984,-0.0006930418312549591
object_released_outside_goal,late_front_action_top1,48,18,0.7551091313362122,0.772982807898963,0.7165236494607395,0.8286488681479738,0.03824597969651222,0.03762257471680641,0.0006234069005586207
object_released_outside_goal,late_back_action_top1,48,18,0.7844741940498352,0.8353284849888749,0.7437792135850975,0.9110485616002093,0.0405358262360096,0.038230814039707184,0.0023050117306411266
object_released_outside_goal,late_front_token_dispersion,48,18,0.6793403029441833,0.7081349288266172,0.6423335623587408,0.7726005905411307,0.030521942302584648,0.02902352809906006,0.0014984142035245895
object_released_outside_goal,late_back_token_dispersion,48,18,0.5453744530677795,0.5882054725612598,0.48284750347267147,0.6922842292080598,0.027451708912849426,0.025540458038449287,0.0019112499430775642
object_released_outside_goal,late_front_state_action_gap,48,18,0.5755952000617981,0.6275297640354703,0.5309401250732618,0.725295690991349,0.32111361622810364,0.30481043457984924,0.01630318909883499
object_released_outside_goal,late_back_state_action_gap,48,18,0.6941840052604675,0.7098710359266353,0.6079070258833882,0.8081094315711644,0.12467003613710403,0.11625263839960098,0.00841738935559988
object_released_outside_goal,late_front_denoise_soft_change,48,18,0.812028706073761,0.8192460335909374,0.7590324660339368,0.8741523399535152,0.01018392015248537,0.009383324533700943,0.0008005957934074104
object_released_outside_goal,late_back_denoise_soft_change,48,18,0.7853794097900391,0.8420745149333642,0.7658991954885621,0.9140027005225418,0.009198720566928387,0.007462633773684502,0.0017360871424898505
object_released_outside_goal,late_front_query_soft_change,48,18,0.4535590410232544,0.49650573745744414,0.39850005650087184,0.5969177184599358,0.037610381841659546,0.038062933832407,-0.00045255155418999493
object_released_outside_goal,late_back_query_soft_change,48,18,0.3107515275478363,0.3715277827201933,0.2579282425431456,0.5023842643862639,0.03744695708155632,0.04346732422709465,-0.006020369473844767
object_released_outside_goal,late_front_query_hard_churn,48,18,0.20271576941013336,0.2109126996460849,0.13934524106982818,0.2949300057220238,0.7947885394096375,0.8400521278381348,-0.04526362195611
object_released_outside_goal,late_back_query_hard_churn,48,18,0.08439981192350388,0.08987544251546736,0.03971051180571387,0.14867463453269988,0.705158531665802,0.8715149760246277,-0.16635651886463165
object_released_outside_goal,late_d9_front_action_top1,48,18,0.7834920883178711,0.810703261780045,0.7554163977651605,0.8606092376003742,0.04022419825196266,0.038922663778066635,0.001301535521633923
object_released_outside_goal,late_d9_back_action_top1,48,18,0.7781547904014587,0.8527248632655573,0.7604040946880424,0.927554333023727,0.04309750720858574,0.041271135210990906,0.0018263683887198567
object_released_outside_goal,back_cross_chunk_soft_change,48,18,0.4651077687740326,0.48040223742524785,0.4223873062231751,0.5426885409246164,0.04649021103978157,0.05001187324523926,-0.0035216647665947676
object_released_outside_goal,back_cross_chunk_hard_churn,48,18,0.26369407773017883,0.2624420805849017,0.21955639599334628,0.3091884316551307,0.7704596519470215,0.8677895665168762,-0.0973300114274025
object_released_outside_goal,back_boundary_T10_T1_soft_change,48,18,0.6586160659790039,0.6989572293583364,0.6404975192754395,0.7519190327436837,0.06359532475471497,0.058462515473365784,0.00513281486928463
object_released_outside_goal,back_boundary_T10_T1_hard_churn,48,18,0.3933432400226593,0.39015873817224356,0.3532830773325509,0.4282654983203405,0.9216027855873108,0.9341184496879578,-0.012515603564679623
approached_target_without_observed_contact,late_front_action_entropy,17,6,0.2759687304496765,0.33232060799168217,0.15209573465916845,0.5453083729060987,0.9980428218841553,0.9982508420944214,-0.00020803423831239343
approached_target_without_observed_contact,late_back_action_entropy,17,6,0.19327732920646667,0.17844742236451971,0.08333333333333333,0.26277282016558784,0.997812032699585,0.998391330242157,-0.000579322106204927
approached_target_without_observed_contact,late_front_action_top1,17,6,0.7301587462425232,0.6981853652331566,0.5042012874243988,0.8516865273316702,0.03861243650317192,0.03796490281820297,0.0006475358968600631
approached_target_without_observed_contact,late_back_action_top1,17,6,0.7725257277488708,0.7850115812487072,0.6851025190618302,0.8928571445246537,0.03951329365372658,0.03801009804010391,0.0015031934017315507
approached_target_without_observed_contact,late_front_token_dispersion,17,6,0.6930438876152039,0.6473214303453764,0.4761904842323727,0.7862103175785807,0.032059572637081146,0.03037257120013237,0.001687000971287489
approached_target_without_observed_contact,late_back_token_dispersion,17,6,0.6409314274787903,0.6551546086039808,0.4959640705440607,0.7916930380277334,0.025537820532917976,0.0242230873554945,0.001314734574407339
approached_target_without_observed_contact,late_front_state_action_gap,17,6,0.622432291507721,0.6329158470034599,0.5019634589552879,0.7548239301890133,0.35451942682266235,0.3091179430484772,0.04540148749947548
approached_target_without_observed_contact,late_back_state_action_gap,17,6,0.6847572326660156,0.6623470605247551,0.49220817163586617,0.7767857180701362,0.12090106308460236,0.11405925452709198,0.006841805763542652
approached_target_without_observed_contact,late_front_denoise_soft_change,17,6,0.7215802669525146,0.7680638246238232,0.6738312234791618,0.8606150846514437,0.010641418397426605,0.0100100664421916,0.0006313524791039526
approached_target_without_observed_contact,late_back_denoise_soft_change,17,6,0.7774859666824341,0.7908606119453907,0.6480034676690897,0.9206349154313406,0.008601550944149494,0.007617310620844364,0.0009842395083978772
approached_target_without_observed_contact,late_front_query_soft_change,17,6,0.5003501176834106,0.560536540630791,0.41371114924550056,0.7103546568502981,0.03763895854353905,0.038622163236141205,-0.000983204459771514
