fold,suite,task,run_id,episode,init_state_id,length,failure,global_row,query,pc1,pc2,safe_progress_color,score_10d,threshold_10d,ratio_10d,exceeds_10d,first_alarm_query_10d,alarm_latched_10d,score_2d,threshold_2d,ratio_2d,exceeds_2d,first_alarm_query_2d,alarm_latched_2d,decision
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,82,10,18,False,1282,15,-0.269882815696157,-0.40894933399036715,0.0,0.7499148845672607,1.8795933723449707,0.3989771913441421,False,-1,False,0.08651755005121231,1.186293363571167,0.07293099051887432,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,82,10,18,False,1282,17,-1.0287484220084961,0.6563418223707522,0.0,1.5378844738006592,1.8795933723449707,0.818200625958796,False,-1,False,0.16104276478290558,1.186293363571167,0.13575290036025262,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,54,6,18,False,1254,7,1.1448328529762457,-0.6377846785762304,0.0,0.6948170065879822,1.8795933723449707,0.36966346913701453,False,-1,False,0.07769227027893066,1.186293363571167,0.06549161671532003,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,54,6,18,False,1254,8,0.9797328476971764,-0.1635573430521841,0.0,0.9236100316047668,1.8795933723449707,0.4913882147033089,False,-1,False,0.21230608224868774,1.186293363571167,0.1789659191968929,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,54,6,18,False,1254,9,1.8699729430549372,-0.8856398309435133,0.0,0.8564851880073547,1.8795933723449707,0.4556757863743733,False,-1,False,0.07215878367424011,1.186293363571167,0.06082709883583634,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,54,6,18,False,1254,11,0.24386124152733427,-0.19585967344577057,0.0,0.7772326469421387,1.8795933723449707,0.4135110595609663,False,-1,False,0.05850500985980034,1.186293363571167,0.04931748895878449,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,54,6,18,False,1254,12,-0.28867110169932386,0.6423970971640568,0.0,0.8532499074935913,1.8795933723449707,0.45395452018916266,False,-1,False,0.16896174848079681,1.186293363571167,0.1424283011852663,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,54,6,18,False,1254,14,0.2738895690350715,-0.5744908624594168,0.0,0.6377758979797363,1.8795933723449707,0.3393158900023416,False,-1,False,0.07890171557664871,1.186293363571167,0.066511132911615,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,54,6,18,False,1254,15,0.2920250137308091,-1.2628356827848222,0.0,0.8065263628959656,1.8795933723449707,0.4290961942953372,False,-1,False,0.22582785785198212,1.186293363571167,0.19036425962306622,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,54,6,18,False,1254,17,-0.6954411443193885,0.37761224634517665,0.0,0.8869396448135376,1.8795933723449707,0.4718784700262038,False,-1,False,0.14586710929870605,1.186293363571167,0.12296040235746909,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,275,34,19,False,1475,7,-0.03213986149427086,0.16961148520399102,0.0,0.7479340434074402,1.8795933723449707,0.3979233244871052,False,-1,False,0.11586891114711761,1.186293363571167,0.097673066970813,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,275,34,19,False,1475,8,0.10745394956649704,0.6694983964304704,0.0,1.0456291437149048,1.8795933723449707,0.5563060389015861,False,-1,False,0.23118850588798523,1.186293363571167,0.1948830811899893,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,275,34,19,False,1475,10,1.0432283727041745,-0.6763096963665057,0.0,1.074510931968689,1.8795933723449707,0.5716720157552667,False,-1,False,0.0923599973320961,1.186293363571167,0.07785595044893406,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,275,34,19,False,1475,11,0.2591565354998767,-0.47513326459507876,0.0,0.8205261826515198,1.8795933723449707,0.43654451793891763,False,-1,False,0.06199552118778229,1.186293363571167,0.05225985670285941,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,275,34,19,False,1475,13,0.4997926722886571,0.4389338908602476,0.0,0.8969021439552307,1.8795933723449707,0.4771788181165272,False,-1,False,0.14716792106628418,1.186293363571167,0.1240569369984977,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,275,34,19,False,1475,14,0.3741585050330058,0.2408129381210188,0.0,0.8629063367843628,1.8795933723449707,0.459092029946778,False,-1,False,0.1197642982006073,1.186293363571167,0.10095672948896381,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,275,34,19,False,1475,16,0.7244714090388199,-0.8542609655747343,0.0,0.9438190460205078,1.8795933723449707,0.5021400159775006,False,-1,False,0.13379284739494324,1.186293363571167,0.11278226069829722,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,275,34,19,False,1475,18,0.01000795655735084,0.4120296241729554,0.0,1.048483967781067,1.8795933723449707,0.5578248908555066,False,-1,False,0.16657832264900208,1.186293363571167,0.1404191642339984,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,198,24,18,False,1398,7,-0.2261506698672323,0.06242025728962386,0.0,0.6478492617607117,1.8795933723449707,0.34467522140305185,False,-1,False,0.09343769401311874,1.186293363571167,0.07876440759293965,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,198,24,18,False,1398,8,-0.26446718194723595,0.27500177964478023,0.0,0.6813275218009949,1.8795933723449707,0.36248665898995713,False,-1,False,0.13278377056121826,1.186293363571167,0.11193164746491682,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,198,24,18,False,1398,9,0.00796138732731619,-0.638234060166953,0.0,0.7212309241294861,1.8795933723449707,0.3837164648168993,False,-1,False,0.06845377385616302,1.186293363571167,0.05770391705647977,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,198,24,18,False,1398,11,-0.6656161312786416,-0.41711136094338785,0.0,0.8048998713493347,1.8795933723449707,0.42823085205133804,False,-1,False,0.08146189153194427,1.186293363571167,0.06866926346676581,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,198,24,18,False,1398,12,-0.5742556670144964,0.03981155921902966,0.0,0.7112469673156738,1.8795933723449707,0.37840470060198494,False,-1,False,0.0900232121348381,1.186293363571167,0.07588612977133756,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,198,24,18,False,1398,14,-0.2999977843252384,-0.44241371458721945,0.0,0.6655495762825012,1.8795933723449707,0.3540923191552677,False,-1,False,0.0930573046207428,1.186293363571167,0.07844375386254127,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,198,24,18,False,1398,15,-0.419637665377351,-0.8370064780559843,0.0,0.7257071137428284,1.8795933723449707,0.3860979318294999,False,-1,False,0.15034791827201843,1.186293363571167,0.1267375531963,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,198,24,18,False,1398,17,-2.2028218783728537,1.1448382081917585,0.0,1.2951546907424927,1.8795933723449707,0.6890611074706359,False,-1,False,0.15051516890525818,1.186293363571167,0.12687853909268593,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,184,23,18,False,1384,7,-0.46925442295243375,-0.34544530011950414,0.0,0.6217639446258545,1.8795933723449707,0.33079705098669565,False,-1,False,0.08596611768007278,1.186293363571167,0.07246615408964613,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,184,23,18,False,1384,8,-0.43941903174408836,-0.08793344250120082,0.0,0.6978670954704285,1.8795933723449707,0.3712862078247133,False,-1,False,0.08187595754861832,1.186293363571167,0.06901830530531033,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,184,23,18,False,1384,9,-0.005633658769489492,-1.140060708484699,0.0,1.047620177268982,1.8795933723449707,0.5573653284178037,False,-1,False,0.1254906952381134,1.186293363571167,0.10578386349590758,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,184,23,18,False,1384,11,-1.3995347570617014,-0.7033332033067284,0.0,1.4004840850830078,1.8795933723449707,0.745099501673477,False,-1,False,0.14376859366893768,1.186293363571167,0.12119143382556136,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,184,23,18,False,1384,12,-1.2645277404880682,-0.23135266957947825,0.0,1.5046638250350952,1.8795933723449707,0.8005262452898972,False,-1,False,0.09491708129644394,1.186293363571167,0.08001147457380155,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,184,23,18,False,1384,14,-0.8823372102817734,-0.6859468919916009,0.0,1.3126767873764038,1.8795933723449707,0.6983833879658318,False,-1,False,0.14989754557609558,1.186293363571167,0.1263579062137298,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,184,23,18,False,1384,15,-1.1190382529433711,-1.1598882988199104,0.0,1.4821876287460327,1.8795933723449707,0.788568235318293,False,-1,False,0.14465799927711487,1.186293363571167,0.1219411687861446,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,184,23,18,False,1384,17,-2.3503635097824755,-0.32749860470444425,0.0,1.3323032855987549,1.8795933723449707,0.7088252731688346,False,-1,False,0.09619609266519547,1.186293363571167,0.08108963231119395,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,237,29,18,False,1437,7,0.24396178704051144,-0.6985309402833018,0.0,0.6390151977539062,1.8795933723449707,0.3399752346203872,False,-1,False,0.05934746935963631,1.186293363571167,0.050027650142945426,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,237,29,18,False,1437,8,0.2835642231840762,-0.038408417946143344,0.0,0.8077792525291443,1.8795933723449707,0.4297627691256238,False,-1,False,0.08113361150026321,1.186293363571167,0.06839253593733513,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,237,29,18,False,1437,9,0.6344644472057639,-0.8251533611133499,0.0,1.0012156963348389,1.8795933723449707,0.5326767539543553,False,-1,False,0.09217140823602676,1.186293363571167,0.07769697704331573,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,237,29,18,False,1437,11,-0.16788027648244191,-0.7498107672439588,0.0,0.8050306439399719,1.8795933723449707,0.42830042698842885,False,-1,False,0.10673663765192032,1.186293363571167,0.08997490918317615,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,237,29,18,False,1437,12,-0.33586496532848586,0.025811311803238677,0.0,0.6497015357017517,1.8795933723449707,0.34566068664691424,False,-1,False,0.08356218785047531,1.186293363571167,0.07043973305129454,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,237,29,18,False,1437,14,-0.862111346058665,0.41993312429988455,0.0,0.6909195184707642,1.8795933723449707,0.3675898886623422,False,-1,False,0.13586997985839844,1.186293363571167,0.11453320403764314,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,237,29,18,False,1437,15,-0.7701195600362624,-0.25886633057204855,0.0,0.7228726148605347,1.8795933723449707,0.38458989348248374,False,-1,False,0.1036490947008133,1.186293363571167,0.08737222839112281,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,237,29,18,False,1437,17,-2.2557631223512664,1.2329402909094132,0.0,1.2463206052780151,1.8795933723449707,0.6630799105889122,False,-1,False,0.12832027673721313,1.186293363571167,0.10816909263567255,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,380,47,19,False,1580,7,-0.16139686343805645,-0.7359662048259347,0.0,0.5613813400268555,1.8795933723449707,0.2986716958500865,False,-1,False,0.10307487845420837,1.186293363571167,0.08688818602501168,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,380,47,19,False,1580,8,-0.288426440628908,-0.3431388083427273,0.0,0.6261927485466003,1.8795933723449707,0.33315330739082444,False,-1,False,0.08234924077987671,1.186293363571167,0.06941726499419677,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,380,47,19,False,1580,10,0.5102398104531592,-1.54442394908102,0.0,1.0080567598342896,1.8795933723449707,0.5363164047427148,False,-1,False,0.26279380917549133,1.186293363571167,0.22152514482959598,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,380,47,19,False,1580,11,-0.21491321797504456,-1.5638908990345173,0.0,1.1240184307098389,1.8795933723449707,0.5980114886804051,False,-1,False,0.4231727421283722,1.186293363571167,0.35671846030940524,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,380,47,19,False,1580,13,-0.48560777433845564,0.4429587233680042,0.0,0.9412443041801453,1.8795933723449707,0.5007701761609501,False,-1,False,0.13779675960540771,1.186293363571167,0.1161574057791154,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,380,47,19,False,1580,14,-0.786752658774982,0.4053812668723762,0.0,0.8583464026451111,1.8795933723449707,0.45666600833681525,False,-1,False,0.15180373191833496,1.186293363571167,0.1279647485014596,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,380,47,19,False,1580,16,-0.7399215332122452,-1.433071064564689,0.0,1.2573916912078857,1.8795933723449707,0.6689700600716476,False,-1,False,0.2713565230369568,1.186293363571167,0.22874318559793394,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,380,47,19,False,1580,18,-2.2095118270985767,0.6273568375205882,0.0,1.1175445318222046,1.8795933723449707,0.5945671804683808,False,-1,False,0.10801252722740173,1.186293363571167,0.09105043536806563,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,155,19,19,False,1355,7,-0.6370157833260851,-0.3734213053203336,0.0,0.7123258709907532,1.8795933723449707,0.3789787096887127,False,-1,False,0.07260319590568542,1.186293363571167,0.06120172137448688,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,155,19,19,False,1355,8,-0.9101305521932129,0.447131555756208,0.0,0.7636553049087524,1.8795933723449707,0.40628750672600006,False,-1,False,0.13049572706222534,1.186293363571167,0.1100029141774734,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,155,19,19,False,1355,10,-0.6440571993037415,-0.7289218448502714,0.0,1.0963752269744873,1.8795933723449707,0.5833044759072838,False,-1,False,0.11742100864648819,1.186293363571167,0.09898142588693996,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,155,19,19,False,1355,11,-1.7235829547829014,-0.3275655807231413,0.0,1.0491458177566528,1.8795933723449707,0.5581770148762251,False,-1,False,0.16978614032268524,1.186293363571167,0.14312323202379576,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,155,19,19,False,1355,13,-1.6645625028471207,0.6012531029729694,0.0,0.8855440616607666,1.8795933723449707,0.47113597796738693,False,-1,False,0.11346527189016342,1.186293363571167,0.09564689087410251,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,155,19,19,False,1355,14,-1.6004734492946708,-0.05243344187122379,0.0,1.0094517469406128,1.8795933723449707,0.5370585796869597,False,-1,False,0.1290212869644165,1.186293363571167,0.10876001748506484,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,155,19,19,False,1355,16,-1.5383988220485156,-1.1488138537488453,0.0,1.1286962032318115,1.8795933723449707,0.6005002038412469,False,-1,False,0.1634756624698639,1.186293363571167,0.1378037401960538,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,155,19,19,False,1355,18,-2.7968258732617044,0.9933999486529028,0.0,1.5477935075759888,1.8795933723449707,0.8234725288720133,False,-1,False,0.07638240605592728,1.186293363571167,0.06438745120008843,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,190,23,18,False,1390,7,0.1687840738450512,-0.6907924093960549,0.0,0.6725379824638367,1.8795933723449707,0.35781036066581884,False,-1,False,0.05281401798129082,1.186293363571167,0.04452020014872354,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,190,23,18,False,1390,8,0.2014630577970321,-0.23541947244396003,0.0,0.69095379114151,1.8795933723449707,0.3676081227502307,False,-1,False,0.05694935470819473,1.186293363571167,0.04800613107769298,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,190,23,18,False,1390,9,0.7486369548815357,-1.3219030059092087,0.0,1.0815821886062622,1.8795933723449707,0.5754341361913221,False,-1,False,0.16904526948928833,1.186293363571167,0.1424987062056907,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,190,23,18,False,1390,11,-0.39696352479504016,-1.416458616411811,0.0,1.1678621768951416,1.8795933723449707,0.6213376755197444,False,-1,False,0.3377971053123474,1.186293363571167,0.28475005903721606,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,190,23,18,False,1390,12,-0.5570271189406992,-0.704921261441385,0.0,0.9906478524208069,1.8795933723449707,0.5270543443047364,False,-1,False,0.10921712964773178,1.186293363571167,0.09206586920367588,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,190,23,18,False,1390,14,-0.5088707251741882,-0.9119550445814656,0.0,0.8526935577392578,1.8795933723449707,0.4536585254476833,False,-1,False,0.15154610574245453,1.186293363571167,0.1277475794741417,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,190,23,18,False,1390,15,-0.5061123204119797,-1.517441405454143,0.0,1.05555260181427,1.8795933723449707,0.5615856159874453,False,-1,False,0.3895151913166046,1.186293363571167,0.3283464303838173,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,190,23,18,False,1390,17,-1.3607253088122273,-0.39528424331164846,0.0,1.083708643913269,1.8795933723449707,0.5765654741382918,False,-1,False,0.12136483937501907,1.186293363571167,0.10230592457304788,False,-1,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,325,40,30,True,1525,7,0.767943511334892,-0.9893004739403434,0.2413793103448276,0.7092424035072327,1.8795933723449707,0.3773382125849835,False,18,False,0.13336536288261414,1.186293363571167,0.11242190758037854,False,24,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,325,40,30,True,1525,10,1.492643458349035,-1.2885696562767988,0.3448275862068966,0.9076364636421204,1.8795933723449707,0.482889797866098,False,18,False,0.07054848223924637,1.186293363571167,0.05946967622483382,False,24,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,325,40,30,True,1525,13,0.4653466883327153,0.10564903646815182,0.4482758620689655,0.8022797107696533,1.8795933723449707,0.42683684810440325,False,18,False,0.1405840963125229,1.186293363571167,0.1185070241725997,False,24,False,neither
libero_goal_20260907,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,right-50x8b-20260903,325,40,30,True,1525,16,1.1969993648218655,-0.410075741505068,0.5517241379310345,1.0922640562057495,1.8795933723449707,0.5811172098585593,False,18,False,0.17258690297603607,1.186293363571167,0.14548416797720912,False,24,False,neither
