level,cohort,suite,task,calibration,threshold_mode,method,k,episodes,failures,successes,tp,fn,fp,tn,recall,fpr,precision
cohort,B,all,all,episode,recalibrated,cosine,6,16000,564,15436,120,444,1420,14016,0.2127659574468085,0.09199274423425757,0.07792207792207792
cohort,B,all,all,episode,recalibrated,cosine,7,16000,564,15436,118,446,1404,14032,0.20921985815602837,0.09095620627105468,0.07752956636005257
cohort,B,all,all,episode,recalibrated,cosine,8,16000,564,15436,118,446,1412,14024,0.20921985815602837,0.09147447525265613,0.07712418300653595
cohort,B,all,all,episode,recalibrated,cosine,9,16000,564,15436,119,445,1401,14035,0.21099290780141844,0.09076185540295413,0.07828947368421052
cohort,B,all,all,episode,recalibrated,cosine,10,16000,564,15436,116,448,1396,14040,0.20567375886524822,0.09043793728945322,0.07671957671957672
cohort,B,all,all,episode,recalibrated,cosine,20,16000,564,15436,109,455,1359,14077,0.19326241134751773,0.08804094324954652,0.07425068119891008
cohort,B,all,all,episode,recalibrated,cosine_neighbors_euclidean_score,1,16000,564,15436,468,96,2146,13290,0.8297872340425532,0.13902565431458927,0.17903596021423107
cohort,B,all,all,episode,recalibrated,cosine_neighbors_euclidean_score,2,16000,564,15436,482,82,2304,13132,0.8546099290780141,0.14926146670121793,0.1730078966259871
cohort,B,all,all,episode,recalibrated,cosine_neighbors_euclidean_score,3,16000,564,15436,514,50,2399,13037,0.9113475177304965,0.15541591085773515,0.17645039478201166
cohort,B,all,all,episode,recalibrated,cosine_neighbors_euclidean_score,4,16000,564,15436,522,42,2549,12887,0.925531914893617,0.16513345426276238,0.16997720612178444
cohort,B,all,all,episode,recalibrated,cosine_neighbors_euclidean_score,5,16000,564,15436,528,36,2563,12873,0.9361702127659575,0.16604042498056493,0.1708185053380783
cohort,B,all,all,episode,recalibrated,cosine_neighbors_euclidean_score,6,16000,564,15436,533,31,2551,12885,0.9450354609929078,0.16526302150816274,0.17282749675745784
cohort,B,all,all,episode,recalibrated,cosine_neighbors_euclidean_score,7,16000,564,15436,530,34,2549,12887,0.9397163120567376,0.16513345426276238,0.17213380967846703
cohort,B,all,all,episode,recalibrated,cosine_neighbors_euclidean_score,8,16000,564,15436,533,31,2594,12842,0.9450354609929078,0.16804871728427054,0.17045091141669333
cohort,B,all,all,episode,recalibrated,cosine_neighbors_euclidean_score,9,16000,564,15436,530,34,2600,12836,0.9397163120567376,0.16843741902047163,0.16932907348242812
cohort,B,all,all,episode,recalibrated,cosine_neighbors_euclidean_score,10,16000,564,15436,533,31,2696,12740,0.9450354609929078,0.17465664679968904,0.16506658408175906
cohort,B,all,all,episode,recalibrated,cosine_neighbors_euclidean_score,20,16000,564,15436,534,30,2699,12737,0.9468085106382979,0.17485099766778958,0.16517166718218373
cohort,B,all,all,episode,recalibrated,euclidean_neighbors_cosine_score,1,16000,564,15436,105,459,1424,14012,0.18617021276595744,0.0922518787250583,0.06867233485938522
cohort,B,all,all,episode,recalibrated,euclidean_neighbors_cosine_score,2,16000,564,15436,98,466,1340,14096,0.17375886524822695,0.08681005441824306,0.06815020862308763
cohort,B,all,all,episode,recalibrated,euclidean_neighbors_cosine_score,3,16000,564,15436,95,469,1333,14103,0.16843971631205673,0.0863565690593418,0.0665266106442577
cohort,B,all,all,episode,recalibrated,euclidean_neighbors_cosine_score,4,16000,564,15436,83,481,1341,14095,0.14716312056737588,0.08687483804094324,0.05828651685393258
cohort,B,all,all,episode,recalibrated,euclidean_neighbors_cosine_score,5,16000,564,15436,81,483,1373,14063,0.14361702127659576,0.08894791396734905,0.05570839064649243
cohort,B,all,all,episode,recalibrated,euclidean_neighbors_cosine_score,6,16000,564,15436,76,488,1369,14067,0.1347517730496454,0.08868877947654832,0.05259515570934256
cohort,B,all,all,episode,recalibrated,euclidean_neighbors_cosine_score,7,16000,564,15436,76,488,1324,14112,0.1347517730496454,0.08577351645504017,0.054285714285714284
cohort,B,all,all,episode,recalibrated,euclidean_neighbors_cosine_score,8,16000,564,15436,80,484,1324,14112,0.14184397163120568,0.08577351645504017,0.05698005698005698
cohort,B,all,all,episode,recalibrated,euclidean_neighbors_cosine_score,9,16000,564,15436,79,485,1297,14139,0.1400709219858156,0.08402435864213527,0.057412790697674417
cohort,B,all,all,episode,recalibrated,euclidean_neighbors_cosine_score,10,16000,564,15436,79,485,1282,14154,0.1400709219858156,0.08305260430163254,0.05804555473916238
cohort,B,all,all,episode,recalibrated,euclidean_neighbors_cosine_score,20,16000,564,15436,73,491,1241,14195,0.12943262411347517,0.08039647577092511,0.05555555555555555
cohort,B,all,all,episode,recalibrated,cosine_without_center,1,16000,564,15436,181,383,1702,13734,0.32092198581560283,0.11026172583570873,0.09612320764737121
cohort,B,all,all,episode,recalibrated,cosine_without_center,2,16000,564,15436,184,380,1714,13722,0.3262411347517731,0.11103912930811091,0.09694415173867228
cohort,B,all,all,episode,recalibrated,cosine_without_center,3,16000,564,15436,180,384,1688,13748,0.3191489361702128,0.1093547551179062,0.09635974304068523
cohort,B,all,all,episode,recalibrated,cosine_without_center,4,16000,564,15436,180,384,1662,13774,0.3191489361702128,0.10767038092770148,0.09771986970684039
cohort,B,all,all,episode,recalibrated,cosine_without_center,5,16000,564,15436,180,384,1644,13792,0.3191489361702128,0.10650427571909821,0.09868421052631579
cohort,B,all,all,episode,recalibrated,cosine_without_center,6,16000,564,15436,179,385,1663,13773,0.3173758865248227,0.10773516455040166,0.09717698154180239
cohort,B,all,all,episode,recalibrated,cosine_without_center,7,16000,564,15436,178,386,1680,13756,0.31560283687943264,0.10883648613630474,0.09580193756727665
cohort,B,all,all,episode,recalibrated,cosine_without_center,8,16000,564,15436,178,386,1670,13766,0.31560283687943264,0.10818864990930292,0.09632034632034632
cohort,B,all,all,episode,recalibrated,cosine_without_center,9,16000,564,15436,179,385,1672,13764,0.3173758865248227,0.10831821715470329,0.09670448406266882
cohort,B,all,all,episode,recalibrated,cosine_without_center,10,16000,564,15436,180,384,1670,13766,0.3191489361702128,0.10818864990930292,0.0972972972972973
cohort,B,all,all,episode,recalibrated,cosine_without_center,20,16000,564,15436,170,394,1641,13795,0.30141843971631205,0.10630992485099766,0.09387078961899503
cohort,B,all,all,task_init,recalibrated,euclidean,1,16000,564,15436,506,58,1721,13715,0.8971631205673759,0.11149261466701219,0.22721149528513696
cohort,B,all,all,task_init,recalibrated,euclidean,2,16000,564,15436,513,51,1659,13777,0.9095744680851063,0.10747603005960094,0.2361878453038674
cohort,B,all,all,task_init,recalibrated,euclidean,3,16000,564,15436,516,48,1631,13805,0.9148936170212766,0.10566208862399586,0.24033535165346995
cohort,B,all,all,task_init,recalibrated,euclidean,4,16000,564,15436,519,45,1606,13830,0.9202127659574468,0.10404249805649132,0.24423529411764705
cohort,B,all,all,task_init,recalibrated,euclidean,5,16000,564,15436,522,42,1588,13848,0.925531914893617,0.10287639284788805,0.24739336492890995
cohort,B,all,all,task_init,recalibrated,euclidean,6,16000,564,15436,521,43,1572,13864,0.9237588652482269,0.10183985488468515,0.24892498805542285
cohort,B,all,all,task_init,recalibrated,euclidean,7,16000,564,15436,521,43,1573,13863,0.9237588652482269,0.10190463850738533,0.24880611270296085
cohort,B,all,all,task_init,recalibrated,euclidean,8,16000,564,15436,519,45,1545,13891,0.9202127659574468,0.10009069707178025,0.251453488372093
cohort,B,all,all,task_init,recalibrated,euclidean,9,16000,564,15436,517,47,1524,13912,0.9166666666666666,0.09873024099507645,0.25330720235178833
cohort,B,all,all,task_init,recalibrated,euclidean,10,16000,564,15436,516,48,1510,13926,0.9148936170212766,0.0978232702772739,0.25468904244817375
cohort,B,all,all,task_init,recalibrated,euclidean,20,16000,564,15436,499,65,1405,14031,0.8847517730496454,0.09102098989375486,0.2620798319327731
cohort,B,all,all,task_init,recalibrated,cosine,1,16000,564,15436,20,544,302,15134,0.03546099290780142,0.01956465405545478,0.062111801242236024
cohort,B,all,all,task_init,recalibrated,cosine,2,16000,564,15436,21,543,332,15104,0.03723404255319149,0.021508162736460223,0.059490084985835696
cohort,B,all,all,task_init,recalibrated,cosine,3,16000,564,15436,25,539,353,15083,0.044326241134751775,0.022868618813164033,0.06613756613756613
cohort,B,all,all,task_init,recalibrated,cosine,4,16000,564,15436,22,542,351,15085,0.03900709219858156,0.02273905156776367,0.058981233243967826
cohort,B,all,all,task_init,recalibrated,cosine,5,16000,564,15436,23,541,358,15078,0.040780141843971635,0.02319253692666494,0.06036745406824147
cohort,B,all,all,task_init,recalibrated,cosine,6,16000,564,15436,24,540,361,15075,0.0425531914893617,0.023386887794765485,0.06233766233766234
cohort,B,all,all,task_init,recalibrated,cosine,7,16000,564,15436,24,540,358,15078,0.0425531914893617,0.02319253692666494,0.06282722513089005
cohort,B,all,all,task_init,recalibrated,cosine,8,16000,564,15436,24,540,361,15075,0.0425531914893617,0.023386887794765485,0.06233766233766234
cohort,B,all,all,task_init,recalibrated,cosine,9,16000,564,15436,23,541,361,15075,0.040780141843971635,0.023386887794765485,0.059895833333333336
cohort,B,all,all,task_init,recalibrated,cosine,10,16000,564,15436,22,542,358,15078,0.03900709219858156,0.02319253692666494,0.05789473684210526
cohort,B,all,all,task_init,recalibrated,cosine,20,16000,564,15436,21,543,350,15086,0.03723404255319149,0.022674267945063487,0.05660377358490566
cohort,B,all,all,task_init,recalibrated,cosine_neighbors_euclidean_score,1,16000,564,15436,287,277,660,14776,0.5088652482269503,0.04275719098211972,0.30306230200633577
cohort,B,all,all,task_init,recalibrated,cosine_neighbors_euclidean_score,2,16000,564,15436,303,261,675,14761,0.5372340425531915,0.04372894532262244,0.3098159509202454
cohort,B,all,all,task_init,recalibrated,cosine_neighbors_euclidean_score,3,16000,564,15436,335,229,666,14770,0.5939716312056738,0.04314589271832081,0.33466533466533466
cohort,B,all,all,task_init,recalibrated,cosine_neighbors_euclidean_score,4,16000,564,15436,382,182,786,14650,0.6773049645390071,0.050919927442342576,0.3270547945205479
cohort,B,all,all,task_init,recalibrated,cosine_neighbors_euclidean_score,5,16000,564,15436,402,162,796,14640,0.7127659574468085,0.05156776366934439,0.335559265442404
cohort,B,all,all,task_init,recalibrated,cosine_neighbors_euclidean_score,6,16000,564,15436,427,137,836,14600,0.7570921985815603,0.05415910857735164,0.33808392715756136
cohort,B,all,all,task_init,recalibrated,cosine_neighbors_euclidean_score,7,16000,564,15436,429,135,897,14539,0.7606382978723404,0.05811090956206271,0.3235294117647059
cohort,B,all,all,task_init,recalibrated,cosine_neighbors_euclidean_score,8,16000,564,15436,435,129,869,14567,0.7712765957446809,0.05629696812645763,0.33358895705521474
cohort,B,all,all,task_init,recalibrated,cosine_neighbors_euclidean_score,9,16000,564,15436,440,124,865,14571,0.7801418439716312,0.056037833635656904,0.3371647509578544
cohort,B,all,all,task_init,recalibrated,cosine_neighbors_euclidean_score,10,16000,564,15436,446,118,902,14534,0.7907801418439716,0.05843482767556362,0.33086053412462907
cohort,B,all,all,task_init,recalibrated,cosine_neighbors_euclidean_score,20,16000,564,15436,464,100,980,14456,0.8226950354609929,0.06348795024617776,0.32132963988919666
cohort,B,all,all,task_init,recalibrated,euclidean_neighbors_cosine_score,1,16000,564,15436,15,549,285,15151,0.026595744680851064,0.0184633324695517,0.05
cohort,B,all,all,task_init,recalibrated,euclidean_neighbors_cosine_score,2,16000,564,15436,13,551,311,15125,0.02304964539007092,0.020147706659756414,0.040123456790123455
cohort,B,all,all,task_init,recalibrated,euclidean_neighbors_cosine_score,3,16000,564,15436,14,550,282,15154,0.024822695035460994,0.018268981601451153,0.0472972972972973
cohort,B,all,all,task_init,recalibrated,euclidean_neighbors_cosine_score,4,16000,564,15436,11,553,256,15180,0.01950354609929078,0.016584607411246437,0.04119850187265917
cohort,B,all,all,task_init,recalibrated,euclidean_neighbors_cosine_score,5,16000,564,15436,14,550,304,15132,0.024822695035460994,0.019694221300855144,0.0440251572327044
cohort,B,all,all,task_init,recalibrated,euclidean_neighbors_cosine_score,6,16000,564,15436,18,546,332,15104,0.031914893617021274,0.021508162736460223,0.05142857142857143
cohort,B,all,all,task_init,recalibrated,euclidean_neighbors_cosine_score,7,16000,564,15436,22,542,342,15094,0.03900709219858156,0.022155998963462036,0.06043956043956044
cohort,B,all,all,task_init,recalibrated,euclidean_neighbors_cosine_score,8,16000,564,15436,17,547,289,15147,0.030141843971631204,0.018722466960352423,0.05555555555555555
cohort,B,all,all,task_init,recalibrated,euclidean_neighbors_cosine_score,9,16000,564,15436,15,549,296,15140,0.026595744680851064,0.019175952319253693,0.04823151125401929
cohort,B,all,all,task_init,recalibrated,euclidean_neighbors_cosine_score,10,16000,564,15436,17,547,299,15137,0.030141843971631204,0.019370303187354238,0.05379746835443038
cohort,B,all,all,task_init,recalibrated,euclidean_neighbors_cosine_score,20,16000,564,15436,16,548,320,15116,0.028368794326241134,0.020730759264058048,0.047619047619047616
cohort,B,all,all,task_init,recalibrated,cosine_without_center,1,16000,564,15436,83,481,597,14839,0.14716312056737588,0.038675822752008295,0.12205882352941176
cohort,B,all,all,task_init,recalibrated,cosine_without_center,2,16000,564,15436,82,482,582,14854,0.1453900709219858,0.03770406841150557,0.12349397590361445
cohort,B,all,all,task_init,recalibrated,cosine_without_center,3,16000,564,15436,85,479,584,14852,0.15070921985815602,0.03783363565690594,0.12705530642750373
cohort,B,all,all,task_init,recalibrated,cosine_without_center,4,16000,564,15436,90,474,593,14843,0.1595744680851064,0.03841668826120757,0.13177159590043924
cohort,B,all,all,task_init,recalibrated,cosine_without_center,5,16000,564,15436,92,472,597,14839,0.16312056737588654,0.038675822752008295,0.13352685050798258
cohort,B,all,all,task_init,recalibrated,cosine_without_center,6,16000,564,15436,93,471,595,14841,0.16489361702127658,0.03854625550660793,0.13517441860465115
cohort,B,all,all,task_init,recalibrated,cosine_without_center,7,16000,564,15436,93,471,596,14840,0.16489361702127658,0.03861103912930811,0.13497822931785197
cohort,B,all,all,task_init,recalibrated,cosine_without_center,8,16000,564,15436,94,470,598,14838,0.16666666666666666,0.038740606374708476,0.13583815028901733
cohort,B,all,all,task_init,recalibrated,cosine_without_center,9,16000,564,15436,95,469,598,14838,0.16843971631205673,0.038740606374708476,0.1370851370851371
cohort,B,all,all,task_init,recalibrated,cosine_without_center,10,16000,564,15436,94,470,600,14836,0.16666666666666666,0.03887017362010883,0.13544668587896252
cohort,B,all,all,task_init,recalibrated,cosine_without_center,20,16000,564,15436,82,482,550,14886,0.1453900709219858,0.035630992485099766,0.12974683544303797
cohort,B,all,all,task_init,fixed_k20,euclidean,1,16000,564,15436,385,179,745,14691,0.6826241134751773,0.04826379891163514,0.3407079646017699
cohort,B,all,all,task_init,fixed_k20,euclidean,2,16000,564,15436,408,156,816,14620,0.723404255319149,0.05286343612334802,0.3333333333333333
cohort,B,all,all,task_init,fixed_k20,euclidean,3,16000,564,15436,427,137,860,14576,0.7570921985815603,0.055713915522156,0.3317793317793318
cohort,B,all,all,task_init,fixed_k20,euclidean,4,16000,564,15436,440,124,911,14525,0.7801418439716312,0.05901788027986525,0.32568467801628426
cohort,B,all,all,task_init,fixed_k20,euclidean,5,16000,564,15436,453,111,954,14482,0.8031914893617021,0.06180357605597305,0.32196162046908317
cohort,B,all,all,task_init,fixed_k20,euclidean,6,16000,564,15436,459,105,1002,14434,0.8138297872340425,0.06491318994558176,0.3141683778234086
cohort,B,all,all,task_init,fixed_k20,euclidean,7,16000,564,15436,464,100,1047,14389,0.8226950354609929,0.06782845296708992,0.3070814030443415
cohort,B,all,all,task_init,fixed_k20,euclidean,8,16000,564,15436,469,95,1093,14343,0.8315602836879432,0.07080849961129826,0.3002560819462228
cohort,B,all,all,task_init,fixed_k20,euclidean,9,16000,564,15436,470,94,1131,14305,0.8333333333333334,0.07327027727390516,0.29356652092442226
cohort,B,all,all,task_init,fixed_k20,euclidean,10,16000,564,15436,473,91,1160,14276,0.8386524822695035,0.07514900233221042,0.2896509491733007
cohort,B,all,all,task_init,fixed_k20,euclidean,20,16000,564,15436,499,65,1405,14031,0.8847517730496454,0.09102098989375486,0.2620798319327731
cohort,B,all,all,task_init,fixed_k20,cosine,1,16000,564,15436,2,562,54,15382,0.0035460992907801418,0.003498315625809795,0.03571428571428571
cohort,B,all,all,task_init,fixed_k20,cosine,2,16000,564,15436,4,560,65,15371,0.0070921985815602835,0.00421093547551179,0.057971014492753624
cohort,B,all,all,task_init,fixed_k20,cosine,3,16000,564,15436,5,559,80,15356,0.008865248226950355,0.005182689816014512,0.058823529411764705
cohort,B,all,all,task_init,fixed_k20,cosine,4,16000,564,15436,5,559,105,15331,0.008865248226950355,0.006802280383519046,0.045454545454545456
cohort,B,all,all,task_init,fixed_k20,cosine,5,16000,564,15436,7,557,130,15306,0.012411347517730497,0.00842187095102358,0.051094890510948905
cohort,B,all,all,task_init,fixed_k20,cosine,6,16000,564,15436,7,557,141,15295,0.012411347517730497,0.009134490800725576,0.0472972972972973
cohort,B,all,all,task_init,fixed_k20,cosine,7,16000,564,15436,9,555,158,15278,0.015957446808510637,0.01023581238662866,0.05389221556886228
cohort,B,all,all,task_init,fixed_k20,cosine,8,16000,564,15436,11,553,178,15258,0.01950354609929078,0.011531484840632288,0.0582010582010582
cohort,B,all,all,task_init,fixed_k20,cosine,9,16000,564,15436,13,551,188,15248,0.02304964539007092,0.012179321067634101,0.06467661691542288
cohort,B,all,all,task_init,fixed_k20,cosine,10,16000,564,15436,13,551,199,15237,0.02304964539007092,0.012891940917336097,0.06132075471698113
cohort,B,all,all,task_init,fixed_k20,cosine,20,16000,564,15436,21,543,350,15086,0.03723404255319149,0.022674267945063487,0.05660377358490566
cohort,B,all,all,task_init,fixed_k20,cosine_neighbors_euclidean_score,1,16000,564,15436,461,103,1762,13674,0.8173758865248227,0.11414874319771962,0.20737741790373368
cohort,B,all,all,task_init,fixed_k20,cosine_neighbors_euclidean_score,2,16000,564,15436,463,101,1418,14018,0.8209219858156028,0.09186317698885722,0.24614566719829878
cohort,B,all,all,task_init,fixed_k20,cosine_neighbors_euclidean_score,3,16000,564,15436,463,101,1278,14158,0.8209219858156028,0.08279346981083183,0.2659391154508903
cohort,B,all,all,task_init,fixed_k20,cosine_neighbors_euclidean_score,4,16000,564,15436,465,99,1214,14222,0.824468085106383,0.07864731795802021,0.27695056581298394
cohort,B,all,all,task_init,fixed_k20,cosine_neighbors_euclidean_score,5,16000,564,15436,461,103,1128,14308,0.8173758865248227,0.07307592640580461,0.29011957205789807
cohort,B,all,all,task_init,fixed_k20,cosine_neighbors_euclidean_score,6,16000,564,15436,450,114,1083,14353,0.7978723404255319,0.07016066338429645,0.29354207436399216
cohort,B,all,all,task_init,fixed_k20,cosine_neighbors_euclidean_score,7,16000,564,15436,451,113,1040,14396,0.799645390070922,0.06737496760818865,0.3024815560026828
cohort,B,all,all,task_init,fixed_k20,cosine_neighbors_euclidean_score,8,16000,564,15436,454,110,1031,14405,0.8049645390070922,0.06679191500388702,0.30572390572390573
cohort,B,all,all,task_init,fixed_k20,cosine_neighbors_euclidean_score,9,16000,564,15436,456,108,1005,14431,0.8085106382978723,0.06510754081368231,0.31211498973305957
cohort,B,all,all,task_init,fixed_k20,cosine_neighbors_euclidean_score,10,16000,564,15436,458,106,1013,14423,0.8120567375886525,0.06562580979528375,0.3113528212100612
cohort,B,all,all,task_init,fixed_k20,cosine_neighbors_euclidean_score,20,16000,564,15436,464,100,980,14456,0.8226950354609929,0.06348795024617776,0.32132963988919666
cohort,B,all,all,task_init,fixed_k20,euclidean_neighbors_cosine_score,1,16000,564,15436,1,563,68,15368,0.0017730496453900709,0.004405286343612335,0.014492753623188406
cohort,B,all,all,task_init,fixed_k20,euclidean_neighbors_cosine_score,2,16000,564,15436,3,561,74,15362,0.005319148936170213,0.004793988079813423,0.03896103896103896
cohort,B,all,all,task_init,fixed_k20,euclidean_neighbors_cosine_score,3,16000,564,15436,3,561,88,15348,0.005319148936170213,0.005700958797615963,0.03296703296703297
cohort,B,all,all,task_init,fixed_k20,euclidean_neighbors_cosine_score,4,16000,564,15436,3,561,96,15340,0.005319148936170213,0.006219227779217414,0.030303030303030304
cohort,B,all,all,task_init,fixed_k20,euclidean_neighbors_cosine_score,5,16000,564,15436,5,559,114,15322,0.008865248226950355,0.007385332987820679,0.04201680672268908
cohort,B,all,all,task_init,fixed_k20,euclidean_neighbors_cosine_score,6,16000,564,15436,5,559,133,15303,0.008865248226950355,0.008616221819124125,0.036231884057971016
cohort,B,all,all,task_init,fixed_k20,euclidean_neighbors_cosine_score,7,16000,564,15436,6,558,140,15296,0.010638297872340425,0.009069707178025395,0.0410958904109589
cohort,B,all,all,task_init,fixed_k20,euclidean_neighbors_cosine_score,8,16000,564,15436,7,557,156,15280,0.012411347517730497,0.010106245141228298,0.04294478527607362
cohort,B,all,all,task_init,fixed_k20,euclidean_neighbors_cosine_score,9,16000,564,15436,9,555,168,15268,0.015957446808510637,0.010883648613630474,0.05084745762711865
cohort,B,all,all,task_init,fixed_k20,euclidean_neighbors_cosine_score,10,16000,564,15436,9,555,178,15258,0.015957446808510637,0.011531484840632288,0.0481283422459893
cohort,B,all,all,task_init,fixed_k20,euclidean_neighbors_cosine_score,20,16000,564,15436,16,548,320,15116,0.028368794326241134,0.020730759264058048,0.047619047619047616
cohort,B,all,all,task_init,fixed_k20,cosine_without_center,1,16000,564,15436,10,554,123,15313,0.01773049645390071,0.007968385592122311,0.07518796992481203
cohort,B,all,all,task_init,fixed_k20,cosine_without_center,2,16000,564,15436,16,548,141,15295,0.028368794326241134,0.009134490800725576,0.10191082802547771
cohort,B,all,all,task_init,fixed_k20,cosine_without_center,3,16000,564,15436,23,541,162,15274,0.040780141843971635,0.010494946877429386,0.12432432432432433
cohort,B,all,all,task_init,fixed_k20,cosine_without_center,4,16000,564,15436,25,539,200,15236,0.044326241134751775,0.012956724540036279,0.1111111111111111
cohort,B,all,all,task_init,fixed_k20,cosine_without_center,5,16000,564,15436,31,533,220,15216,0.0549645390070922,0.014252396994039906,0.12350597609561753
cohort,B,all,all,task_init,fixed_k20,cosine_without_center,6,16000,564,15436,34,530,248,15188,0.06028368794326241,0.016066338429644986,0.12056737588652482
cohort,B,all,all,task_init,fixed_k20,cosine_without_center,7,16000,564,15436,35,529,271,15165,0.06205673758865248,0.01755636175174916,0.11437908496732026
cohort,B,all,all,task_init,fixed_k20,cosine_without_center,8,16000,564,15436,42,522,294,15142,0.07446808510638298,0.01904638507385333,0.125
cohort,B,all,all,task_init,fixed_k20,cosine_without_center,9,16000,564,15436,45,519,315,15121,0.0797872340425532,0.020406841150557138,0.125
cohort,B,all,all,task_init,fixed_k20,cosine_without_center,10,16000,564,15436,49,515,336,15100,0.08687943262411348,0.021767297227260948,0.12727272727272726
cohort,B,all,all,task_init,fixed_k20,cosine_without_center,20,16000,564,15436,82,482,550,14886,0.1453900709219858,0.035630992485099766,0.12974683544303797
