level,cohort,suite,task,calibration,threshold_mode,method,k,episodes,failures,successes,tp,fn,fp,tn,recall,fpr,precision
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,episode,recalibrated,euclidean_neighbors_cosine_score,20,800,21,779,1,20,93,686,0.047619047619047616,0.11938382541720154,0.010638297872340425
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,episode,recalibrated,cosine_without_center,1,800,21,779,14,7,130,649,0.6666666666666666,0.1668806161745828,0.09722222222222222
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,episode,recalibrated,cosine_without_center,2,800,21,779,14,7,117,662,0.6666666666666666,0.15019255455712452,0.10687022900763359
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,episode,recalibrated,cosine_without_center,3,800,21,779,13,8,118,661,0.6190476190476191,0.1514762516046213,0.09923664122137404
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,episode,recalibrated,cosine_without_center,4,800,21,779,13,8,123,656,0.6190476190476191,0.15789473684210525,0.09558823529411764
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,episode,recalibrated,cosine_without_center,5,800,21,779,13,8,122,657,0.6190476190476191,0.15661103979460847,0.0962962962962963
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,episode,recalibrated,cosine_without_center,6,800,21,779,13,8,123,656,0.6190476190476191,0.15789473684210525,0.09558823529411764
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,episode,recalibrated,cosine_without_center,7,800,21,779,13,8,122,657,0.6190476190476191,0.15661103979460847,0.0962962962962963
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,episode,recalibrated,cosine_without_center,8,800,21,779,13,8,121,658,0.6190476190476191,0.15532734274711169,0.09701492537313433
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,episode,recalibrated,cosine_without_center,9,800,21,779,13,8,121,658,0.6190476190476191,0.15532734274711169,0.09701492537313433
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,episode,recalibrated,cosine_without_center,10,800,21,779,13,8,123,656,0.6190476190476191,0.15789473684210525,0.09558823529411764
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,episode,recalibrated,cosine_without_center,20,800,21,779,13,8,126,653,0.6190476190476191,0.16174582798459564,0.09352517985611511
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,euclidean,1,800,21,779,20,1,31,748,0.9523809523809523,0.03979460847240052,0.39215686274509803
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,euclidean,2,800,21,779,21,0,33,746,1.0,0.04236200256739409,0.3888888888888889
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,euclidean,3,800,21,779,21,0,41,738,1.0,0.05263157894736842,0.3387096774193548
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,euclidean,4,800,21,779,21,0,46,733,1.0,0.059050064184852376,0.31343283582089554
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,euclidean,5,800,21,779,21,0,47,732,1.0,0.06033376123234917,0.3088235294117647
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,euclidean,6,800,21,779,21,0,48,731,1.0,0.06161745827984596,0.30434782608695654
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,euclidean,7,800,21,779,21,0,49,730,1.0,0.06290115532734275,0.3
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,euclidean,8,800,21,779,21,0,49,730,1.0,0.06290115532734275,0.3
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,euclidean,9,800,21,779,21,0,50,729,1.0,0.06418485237483953,0.29577464788732394
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,euclidean,10,800,21,779,21,0,51,728,1.0,0.06546854942233633,0.2916666666666667
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,euclidean,20,800,21,779,20,1,55,724,0.9523809523809523,0.07060333761232349,0.26666666666666666
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,cosine,1,800,21,779,0,21,9,770,0.0,0.011553273427471117,0.0
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,cosine,2,800,21,779,0,21,7,772,0.0,0.008985879332477536,0.0
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,cosine,3,800,21,779,0,21,8,771,0.0,0.010269576379974325,0.0
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,cosine,4,800,21,779,0,21,12,767,0.0,0.01540436456996149,0.0
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,cosine,5,800,21,779,0,21,13,766,0.0,0.01668806161745828,0.0
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,cosine,6,800,21,779,0,21,13,766,0.0,0.01668806161745828,0.0
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,cosine,7,800,21,779,0,21,11,768,0.0,0.014120667522464698,0.0
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,cosine,8,800,21,779,0,21,11,768,0.0,0.014120667522464698,0.0
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,cosine,9,800,21,779,0,21,11,768,0.0,0.014120667522464698,0.0
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,cosine,10,800,21,779,0,21,11,768,0.0,0.014120667522464698,0.0
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,cosine,20,800,21,779,0,21,7,772,0.0,0.008985879332477536,0.0
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,cosine_neighbors_euclidean_score,1,800,21,779,18,3,51,728,0.8571428571428571,0.06546854942233633,0.2608695652173913
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,cosine_neighbors_euclidean_score,2,800,21,779,20,1,57,722,0.9523809523809523,0.07317073170731707,0.2597402597402597
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,cosine_neighbors_euclidean_score,3,800,21,779,21,0,77,702,1.0,0.09884467265725289,0.21428571428571427
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,cosine_neighbors_euclidean_score,4,800,21,779,21,0,74,705,1.0,0.09499358151476252,0.22105263157894736
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,cosine_neighbors_euclidean_score,5,800,21,779,21,0,80,699,1.0,0.10269576379974327,0.2079207920792079
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,cosine_neighbors_euclidean_score,6,800,21,779,21,0,87,692,1.0,0.1116816431322208,0.19444444444444445
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,cosine_neighbors_euclidean_score,7,800,21,779,21,0,96,683,1.0,0.12323491655969192,0.1794871794871795
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,cosine_neighbors_euclidean_score,8,800,21,779,21,0,100,679,1.0,0.12836970474967907,0.17355371900826447
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,cosine_neighbors_euclidean_score,9,800,21,779,21,0,94,685,1.0,0.12066752246469833,0.1826086956521739
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,cosine_neighbors_euclidean_score,10,800,21,779,21,0,99,680,1.0,0.12708600770218229,0.175
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,cosine_neighbors_euclidean_score,20,800,21,779,21,0,99,680,1.0,0.12708600770218229,0.175
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,euclidean_neighbors_cosine_score,1,800,21,779,0,21,16,763,0.0,0.02053915275994865,0.0
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,euclidean_neighbors_cosine_score,2,800,21,779,0,21,18,761,0.0,0.023106546854942234,0.0
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,euclidean_neighbors_cosine_score,3,800,21,779,0,21,18,761,0.0,0.023106546854942234,0.0
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,euclidean_neighbors_cosine_score,4,800,21,779,0,21,14,765,0.0,0.01797175866495507,0.0
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,euclidean_neighbors_cosine_score,5,800,21,779,0,21,25,754,0.0,0.03209242618741977,0.0
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,euclidean_neighbors_cosine_score,6,800,21,779,0,21,24,755,0.0,0.03080872913992298,0.0
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,euclidean_neighbors_cosine_score,7,800,21,779,0,21,16,763,0.0,0.02053915275994865,0.0
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,euclidean_neighbors_cosine_score,8,800,21,779,0,21,17,762,0.0,0.021822849807445442,0.0
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,euclidean_neighbors_cosine_score,9,800,21,779,0,21,19,760,0.0,0.024390243902439025,0.0
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,euclidean_neighbors_cosine_score,10,800,21,779,0,21,21,758,0.0,0.026957637997432605,0.0
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,euclidean_neighbors_cosine_score,20,800,21,779,0,21,13,766,0.0,0.01668806161745828,0.0
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,cosine_without_center,1,800,21,779,6,15,31,748,0.2857142857142857,0.03979460847240052,0.16216216216216217
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,cosine_without_center,2,800,21,779,9,12,38,741,0.42857142857142855,0.04878048780487805,0.19148936170212766
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,cosine_without_center,3,800,21,779,9,12,37,742,0.42857142857142855,0.04749679075738126,0.1956521739130435
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,cosine_without_center,4,800,21,779,9,12,37,742,0.42857142857142855,0.04749679075738126,0.1956521739130435
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,cosine_without_center,5,800,21,779,9,12,39,740,0.42857142857142855,0.05006418485237484,0.1875
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,cosine_without_center,6,800,21,779,10,11,39,740,0.47619047619047616,0.05006418485237484,0.20408163265306123
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,cosine_without_center,7,800,21,779,10,11,38,741,0.47619047619047616,0.04878048780487805,0.20833333333333334
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,cosine_without_center,8,800,21,779,10,11,38,741,0.47619047619047616,0.04878048780487805,0.20833333333333334
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,cosine_without_center,9,800,21,779,10,11,37,742,0.47619047619047616,0.04749679075738126,0.2127659574468085
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,cosine_without_center,10,800,21,779,10,11,35,744,0.47619047619047616,0.044929396662387676,0.2222222222222222
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,recalibrated,cosine_without_center,20,800,21,779,11,10,34,745,0.5238095238095238,0.043645699614890884,0.24444444444444444
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,euclidean,1,800,21,779,19,2,14,765,0.9047619047619048,0.01797175866495507,0.5757575757575758
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,euclidean,2,800,21,779,19,2,17,762,0.9047619047619048,0.021822849807445442,0.5277777777777778
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,euclidean,3,800,21,779,19,2,26,753,0.9047619047619048,0.03337612323491656,0.4222222222222222
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,euclidean,4,800,21,779,20,1,31,748,0.9523809523809523,0.03979460847240052,0.39215686274509803
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,euclidean,5,800,21,779,20,1,36,743,0.9523809523809523,0.04621309370988447,0.35714285714285715
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,euclidean,6,800,21,779,20,1,39,740,0.9523809523809523,0.05006418485237484,0.3389830508474576
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,euclidean,7,800,21,779,20,1,43,736,0.9523809523809523,0.055198973042362,0.31746031746031744
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,euclidean,8,800,21,779,20,1,44,735,0.9523809523809523,0.05648267008985879,0.3125
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,euclidean,9,800,21,779,20,1,45,734,0.9523809523809523,0.057766367137355584,0.3076923076923077
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,euclidean,10,800,21,779,20,1,47,732,0.9523809523809523,0.06033376123234917,0.29850746268656714
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,euclidean,20,800,21,779,20,1,55,724,0.9523809523809523,0.07060333761232349,0.26666666666666666
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,cosine,1,800,21,779,0,21,0,779,0.0,0.0,
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,cosine,2,800,21,779,0,21,0,779,0.0,0.0,
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,cosine,3,800,21,779,0,21,0,779,0.0,0.0,
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,cosine,4,800,21,779,0,21,0,779,0.0,0.0,
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,cosine,5,800,21,779,0,21,0,779,0.0,0.0,
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,cosine,6,800,21,779,0,21,0,779,0.0,0.0,
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,cosine,7,800,21,779,0,21,0,779,0.0,0.0,
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,cosine,8,800,21,779,0,21,0,779,0.0,0.0,
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,cosine,9,800,21,779,0,21,0,779,0.0,0.0,
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,cosine,10,800,21,779,0,21,1,778,0.0,0.0012836970474967907,0.0
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,cosine,20,800,21,779,0,21,7,772,0.0,0.008985879332477536,0.0
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,cosine_neighbors_euclidean_score,1,800,21,779,21,0,137,642,1.0,0.17586649550706032,0.13291139240506328
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,cosine_neighbors_euclidean_score,2,800,21,779,21,0,106,673,1.0,0.13607188703465983,0.16535433070866143
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,cosine_neighbors_euclidean_score,3,800,21,779,21,0,104,675,1.0,0.13350449293966624,0.168
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,cosine_neighbors_euclidean_score,4,800,21,779,21,0,104,675,1.0,0.13350449293966624,0.168
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,cosine_neighbors_euclidean_score,5,800,21,779,21,0,99,680,1.0,0.12708600770218229,0.175
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,cosine_neighbors_euclidean_score,6,800,21,779,21,0,99,680,1.0,0.12708600770218229,0.175
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,cosine_neighbors_euclidean_score,7,800,21,779,21,0,98,681,1.0,0.1258023106546855,0.17647058823529413
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,cosine_neighbors_euclidean_score,8,800,21,779,21,0,97,682,1.0,0.1245186136071887,0.17796610169491525
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,cosine_neighbors_euclidean_score,9,800,21,779,21,0,95,684,1.0,0.12195121951219512,0.1810344827586207
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,cosine_neighbors_euclidean_score,10,800,21,779,21,0,99,680,1.0,0.12708600770218229,0.175
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,cosine_neighbors_euclidean_score,20,800,21,779,21,0,99,680,1.0,0.12708600770218229,0.175
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,euclidean_neighbors_cosine_score,1,800,21,779,0,21,2,777,0.0,0.0025673940949935813,0.0
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,euclidean_neighbors_cosine_score,2,800,21,779,0,21,1,778,0.0,0.0012836970474967907,0.0
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,euclidean_neighbors_cosine_score,3,800,21,779,0,21,1,778,0.0,0.0012836970474967907,0.0
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,euclidean_neighbors_cosine_score,4,800,21,779,0,21,1,778,0.0,0.0012836970474967907,0.0
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,euclidean_neighbors_cosine_score,5,800,21,779,0,21,1,778,0.0,0.0012836970474967907,0.0
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,euclidean_neighbors_cosine_score,6,800,21,779,0,21,2,777,0.0,0.0025673940949935813,0.0
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,euclidean_neighbors_cosine_score,7,800,21,779,0,21,2,777,0.0,0.0025673940949935813,0.0
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,euclidean_neighbors_cosine_score,8,800,21,779,0,21,4,775,0.0,0.005134788189987163,0.0
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,euclidean_neighbors_cosine_score,9,800,21,779,0,21,4,775,0.0,0.005134788189987163,0.0
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,euclidean_neighbors_cosine_score,10,800,21,779,0,21,3,776,0.0,0.0038510911424903724,0.0
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,euclidean_neighbors_cosine_score,20,800,21,779,0,21,13,766,0.0,0.01668806161745828,0.0
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,cosine_without_center,1,800,21,779,2,19,8,771,0.09523809523809523,0.010269576379974325,0.2
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,cosine_without_center,2,800,21,779,4,17,10,769,0.19047619047619047,0.012836970474967908,0.2857142857142857
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,cosine_without_center,3,800,21,779,4,17,12,767,0.19047619047619047,0.01540436456996149,0.25
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,cosine_without_center,4,800,21,779,4,17,12,767,0.19047619047619047,0.01540436456996149,0.25
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,cosine_without_center,5,800,21,779,5,16,16,763,0.23809523809523808,0.02053915275994865,0.23809523809523808
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,cosine_without_center,6,800,21,779,5,16,17,762,0.23809523809523808,0.021822849807445442,0.22727272727272727
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,cosine_without_center,7,800,21,779,5,16,20,759,0.23809523809523808,0.025673940949935817,0.2
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,cosine_without_center,8,800,21,779,7,14,22,757,0.3333333333333333,0.028241335044929396,0.2413793103448276
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,cosine_without_center,9,800,21,779,7,14,22,757,0.3333333333333333,0.028241335044929396,0.2413793103448276
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,cosine_without_center,10,800,21,779,7,14,23,756,0.3333333333333333,0.029525032092426188,0.23333333333333334
task,all,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,task_init,fixed_k20,cosine_without_center,20,800,21,779,11,10,34,745,0.5238095238095238,0.043645699614890884,0.24444444444444444
task,all,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,episode,recalibrated,euclidean,1,800,2,798,2,0,139,659,1.0,0.17418546365914786,0.014184397163120567
task,all,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,episode,recalibrated,euclidean,2,800,2,798,2,0,134,664,1.0,0.16791979949874686,0.014705882352941176
task,all,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,episode,recalibrated,euclidean,3,800,2,798,2,0,132,666,1.0,0.16541353383458646,0.014925373134328358
task,all,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,episode,recalibrated,euclidean,4,800,2,798,2,0,118,680,1.0,0.14786967418546365,0.016666666666666666
task,all,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,episode,recalibrated,euclidean,5,800,2,798,2,0,121,677,1.0,0.15162907268170425,0.016260162601626018
task,all,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,episode,recalibrated,euclidean,6,800,2,798,2,0,123,675,1.0,0.15413533834586465,0.016
task,all,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,episode,recalibrated,euclidean,7,800,2,798,2,0,121,677,1.0,0.15162907268170425,0.016260162601626018
task,all,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,episode,recalibrated,euclidean,8,800,2,798,2,0,123,675,1.0,0.15413533834586465,0.016
task,all,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,episode,recalibrated,euclidean,9,800,2,798,2,0,121,677,1.0,0.15162907268170425,0.016260162601626018
task,all,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,episode,recalibrated,euclidean,10,800,2,798,2,0,121,677,1.0,0.15162907268170425,0.016260162601626018
task,all,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,episode,recalibrated,euclidean,20,800,2,798,2,0,116,682,1.0,0.14536340852130325,0.01694915254237288
task,all,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,episode,recalibrated,cosine,1,800,2,798,0,2,9,789,0.0,0.011278195488721804,0.0
task,all,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,episode,recalibrated,cosine,2,800,2,798,0,2,10,788,0.0,0.012531328320802004,0.0
task,all,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,episode,recalibrated,cosine,3,800,2,798,0,2,10,788,0.0,0.012531328320802004,0.0
task,all,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,episode,recalibrated,cosine,4,800,2,798,0,2,11,787,0.0,0.013784461152882205,0.0
task,all,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,episode,recalibrated,cosine,5,800,2,798,0,2,9,789,0.0,0.011278195488721804,0.0
task,all,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,episode,recalibrated,cosine,6,800,2,798,0,2,9,789,0.0,0.011278195488721804,0.0
task,all,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,episode,recalibrated,cosine,7,800,2,798,0,2,9,789,0.0,0.011278195488721804,0.0
task,all,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,episode,recalibrated,cosine,8,800,2,798,0,2,9,789,0.0,0.011278195488721804,0.0
task,all,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,episode,recalibrated,cosine,9,800,2,798,0,2,12,786,0.0,0.015037593984962405,0.0
task,all,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,episode,recalibrated,cosine,10,800,2,798,0,2,11,787,0.0,0.013784461152882205,0.0
