level,cohort,suite,task,calibration,threshold_mode,method,k,episodes,failures,successes,tp,fn,fp,tn,recall,fpr,precision
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,recalibrated,cosine_without_center,3,800,0,800,0,0,50,750,,0.0625,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,recalibrated,cosine_without_center,4,800,0,800,0,0,50,750,,0.0625,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,recalibrated,cosine_without_center,5,800,0,800,0,0,49,751,,0.06125,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,recalibrated,cosine_without_center,6,800,0,800,0,0,46,754,,0.0575,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,recalibrated,cosine_without_center,7,800,0,800,0,0,43,757,,0.05375,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,recalibrated,cosine_without_center,8,800,0,800,0,0,40,760,,0.05,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,recalibrated,cosine_without_center,9,800,0,800,0,0,40,760,,0.05,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,recalibrated,cosine_without_center,10,800,0,800,0,0,41,759,,0.05125,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,recalibrated,cosine_without_center,20,800,0,800,0,0,38,762,,0.0475,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,euclidean,1,800,0,800,0,0,80,720,,0.1,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,euclidean,2,800,0,800,0,0,94,706,,0.1175,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,euclidean,3,800,0,800,0,0,103,697,,0.12875,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,euclidean,4,800,0,800,0,0,118,682,,0.1475,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,euclidean,5,800,0,800,0,0,130,670,,0.1625,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,euclidean,6,800,0,800,0,0,138,662,,0.1725,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,euclidean,7,800,0,800,0,0,149,651,,0.18625,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,euclidean,8,800,0,800,0,0,166,634,,0.2075,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,euclidean,9,800,0,800,0,0,182,618,,0.2275,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,euclidean,10,800,0,800,0,0,188,612,,0.235,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,euclidean,20,800,0,800,0,0,254,546,,0.3175,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,cosine,1,800,0,800,0,0,8,792,,0.01,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,cosine,2,800,0,800,0,0,9,791,,0.01125,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,cosine,3,800,0,800,0,0,10,790,,0.0125,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,cosine,4,800,0,800,0,0,16,784,,0.02,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,cosine,5,800,0,800,0,0,20,780,,0.025,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,cosine,6,800,0,800,0,0,22,778,,0.0275,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,cosine,7,800,0,800,0,0,26,774,,0.0325,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,cosine,8,800,0,800,0,0,26,774,,0.0325,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,cosine,9,800,0,800,0,0,28,772,,0.035,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,cosine,10,800,0,800,0,0,33,767,,0.04125,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,cosine,20,800,0,800,0,0,51,749,,0.06375,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,cosine_neighbors_euclidean_score,1,800,0,800,0,0,331,469,,0.41375,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,cosine_neighbors_euclidean_score,2,800,0,800,0,0,265,535,,0.33125,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,cosine_neighbors_euclidean_score,3,800,0,800,0,0,256,544,,0.32,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,cosine_neighbors_euclidean_score,4,800,0,800,0,0,237,563,,0.29625,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,cosine_neighbors_euclidean_score,5,800,0,800,0,0,223,577,,0.27875,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,cosine_neighbors_euclidean_score,6,800,0,800,0,0,216,584,,0.27,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,cosine_neighbors_euclidean_score,7,800,0,800,0,0,216,584,,0.27,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,cosine_neighbors_euclidean_score,8,800,0,800,0,0,212,588,,0.265,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,cosine_neighbors_euclidean_score,9,800,0,800,0,0,208,592,,0.26,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,cosine_neighbors_euclidean_score,10,800,0,800,0,0,206,594,,0.2575,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,cosine_neighbors_euclidean_score,20,800,0,800,0,0,185,615,,0.23125,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,euclidean_neighbors_cosine_score,1,800,0,800,0,0,49,751,,0.06125,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,euclidean_neighbors_cosine_score,2,800,0,800,0,0,54,746,,0.0675,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,euclidean_neighbors_cosine_score,3,800,0,800,0,0,64,736,,0.08,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,euclidean_neighbors_cosine_score,4,800,0,800,0,0,73,727,,0.09125,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,euclidean_neighbors_cosine_score,5,800,0,800,0,0,76,724,,0.095,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,euclidean_neighbors_cosine_score,6,800,0,800,0,0,85,715,,0.10625,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,euclidean_neighbors_cosine_score,7,800,0,800,0,0,90,710,,0.1125,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,euclidean_neighbors_cosine_score,8,800,0,800,0,0,97,703,,0.12125,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,euclidean_neighbors_cosine_score,9,800,0,800,0,0,103,697,,0.12875,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,euclidean_neighbors_cosine_score,10,800,0,800,0,0,112,688,,0.14,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,euclidean_neighbors_cosine_score,20,800,0,800,0,0,158,642,,0.1975,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,cosine_without_center,1,800,0,800,0,0,11,789,,0.01375,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,cosine_without_center,2,800,0,800,0,0,14,786,,0.0175,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,cosine_without_center,3,800,0,800,0,0,15,785,,0.01875,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,cosine_without_center,4,800,0,800,0,0,16,784,,0.02,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,cosine_without_center,5,800,0,800,0,0,18,782,,0.0225,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,cosine_without_center,6,800,0,800,0,0,18,782,,0.0225,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,cosine_without_center,7,800,0,800,0,0,20,780,,0.025,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,cosine_without_center,8,800,0,800,0,0,23,777,,0.02875,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,cosine_without_center,9,800,0,800,0,0,25,775,,0.03125,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,cosine_without_center,10,800,0,800,0,0,26,774,,0.0325,0.0
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,task_init,fixed_k20,cosine_without_center,20,800,0,800,0,0,38,762,,0.0475,0.0
task,all,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,episode,recalibrated,euclidean,1,800,103,697,103,0,602,95,1.0,0.8637015781922525,0.14609929078014183
task,all,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,episode,recalibrated,euclidean,2,800,103,697,103,0,617,80,1.0,0.8852223816355811,0.14305555555555555
task,all,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,episode,recalibrated,euclidean,3,800,103,697,103,0,609,88,1.0,0.8737446197991392,0.1446629213483146
task,all,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,episode,recalibrated,euclidean,4,800,103,697,103,0,609,88,1.0,0.8737446197991392,0.1446629213483146
