fold,scope,method,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,t_det,median_alarm_query,tp_lead0,recall_lead0,legacy_filtered_fp_lead0,tp_lead2,recall_lead2,legacy_filtered_fp_lead2,tp_lead4,recall_lead4,legacy_filtered_fp_lead4,tp_lead8,recall_lead8,legacy_filtered_fp_lead8,tp_lead12,recall_lead12,legacy_filtered_fp_lead12,tp_lead16,recall_lead16,legacy_filtered_fp_lead16,tp_lead20,recall_lead20,legacy_filtered_fp_lead20,recall_by_q7,fpr_by_q7,recall_by_q10,fpr_by_q10,recall_by_q14,fpr_by_q14,recall_by_q21,fpr_by_q21,recall_by_q29,fpr_by_q29,recall_by_q39,fpr_by_q39,recall_by_q51,fpr_by_q51
libero_goal_20260908,seen,v83_frozen,560,22,538,19,0,0.8636363636363636,0.0,1.0,0.9318181818181819,0.7803030303030305,24.0,19,0.8636363636363636,0,15,0.6818181818181818,0,13,0.5909090909090909,0,9,0.4090909090909091,0,9,0.4090909090909091,0,3,0.13636363636363635,0,0,0.0,0,0.0,0.0,0.0,0.0,0.13636363636363635,0.0,0.4090909090909091,0.0,0.8636363636363636,0.0,0.8636363636363636,0.0,0.8636363636363636,0.0
libero_goal_20260908,unseen,knn10,1200,9,1191,9,3,1.0,0.0025188916876574307,0.75,0.9987405541561712,0.5518518518518518,15.0,9,1.0,3,9,1.0,3,9,1.0,1,9,1.0,0,9,1.0,0,2,0.2222222222222222,0,0,0.0,0,0.0,0.0,0.0,0.0008396305625524769,0.2222222222222222,0.0025188916876574307,1.0,0.0025188916876574307,1.0,0.0025188916876574307,1.0,0.0025188916876574307,1.0,0.0025188916876574307
libero_goal_20260908,unseen,v7_frozen,1200,9,1191,8,0,0.8888888888888888,0.0,1.0,0.9444444444444444,0.7851851851851852,22.5,8,0.8888888888888888,0,8,0.8888888888888888,0,8,0.8888888888888888,0,4,0.4444444444444444,0,1,0.1111111111111111,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.8888888888888888,0.0,0.8888888888888888,0.0,0.8888888888888888,0.0
libero_goal_20260908,unseen,v8_frozen,1200,9,1191,9,0,1.0,0.0,1.0,1.0,0.674074074074074,19.0,9,1.0,0,9,1.0,0,9,1.0,0,8,0.8888888888888888,0,4,0.4444444444444444,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_goal_20260908,unseen,v82_frozen,1200,9,1191,9,0,1.0,0.0,1.0,1.0,0.6333333333333333,18.0,9,1.0,0,9,1.0,0,9,1.0,0,9,1.0,0,7,0.7777777777777778,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_goal_20260908,unseen,v83_frozen,1200,9,1191,9,0,1.0,0.0,1.0,1.0,0.6111111111111112,17.0,9,1.0,0,9,1.0,0,9,1.0,0,9,1.0,0,9,1.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_goal_20260909,seen,knn10,560,23,537,23,7,1.0,0.01303538175046555,0.7666666666666667,0.9934823091247672,0.5913043478260871,17.0,23,1.0,7,23,1.0,7,23,1.0,6,21,0.9130434782608695,6,15,0.6521739130434783,1,9,0.391304347826087,0,0,0.0,0,0.0,0.0,0.0,0.0111731843575419,0.391304347826087,0.0111731843575419,0.6956521739130435,0.01303538175046555,1.0,0.01303538175046555,1.0,0.01303538175046555,1.0,0.01303538175046555
libero_goal_20260909,seen,v7_frozen,560,23,537,17,0,0.7391304347826086,0.0,1.0,0.8695652173913043,0.8231884057971015,24.0,17,0.7391304347826086,0,14,0.6086956521739131,0,12,0.5217391304347826,0,6,0.2608695652173913,0,6,0.2608695652173913,0,5,0.21739130434782608,0,0,0.0,0,0.0,0.0,0.0,0.0,0.21739130434782608,0.0,0.2608695652173913,0.0,0.7391304347826086,0.0,0.7391304347826086,0.0,0.7391304347826086,0.0
libero_goal_20260909,seen,v8_frozen,560,23,537,17,5,0.7391304347826086,0.00931098696461825,0.7727272727272727,0.8649097239089952,0.8231884057971015,24.0,17,0.7391304347826086,5,14,0.6086956521739131,4,12,0.5217391304347826,4,6,0.2608695652173913,1,6,0.2608695652173913,1,5,0.21739130434782608,0,0,0.0,0,0.0,0.0,0.0,0.0037243947858473,0.21739130434782608,0.00931098696461825,0.2608695652173913,0.00931098696461825,0.7391304347826086,0.00931098696461825,0.7391304347826086,0.00931098696461825,0.7391304347826086,0.00931098696461825
libero_goal_20260909,seen,v82_frozen,560,23,537,19,5,0.8260869565217391,0.00931098696461825,0.7916666666666666,0.9083879847785605,0.8144927536231883,24.0,19,0.8260869565217391,5,16,0.6956521739130435,5,12,0.5217391304347826,4,7,0.30434782608695654,1,6,0.2608695652173913,1,5,0.21739130434782608,0,0,0.0,0,0.0,0.0,0.0,0.0037243947858473,0.21739130434782608,0.00931098696461825,0.30434782608695654,0.00931098696461825,0.8260869565217391,0.00931098696461825,0.8260869565217391,0.00931098696461825,0.8260869565217391,0.00931098696461825
libero_goal_20260909,seen,v83_frozen,560,23,537,20,6,0.8695652173913043,0.0111731843575419,0.7692307692307693,0.9291960165168811,0.7623188405797101,21.5,20,0.8695652173913043,6,17,0.7391304347826086,6,14,0.6086956521739131,5,10,0.43478260869565216,5,9,0.391304347826087,1,6,0.2608695652173913,0,0,0.0,0,0.0,0.0,0.0,0.00931098696461825,0.2608695652173913,0.0111731843575419,0.43478260869565216,0.0111731843575419,0.8695652173913043,0.0111731843575419,0.8695652173913043,0.0111731843575419,0.8695652173913043,0.0111731843575419
libero_goal_20260909,unseen,knn10,1200,2,1198,2,480,1.0,0.4006677796327212,0.004149377593360996,0.7996661101836394,0.5,14.0,2,1.0,480,2,1.0,438,2,1.0,287,2,1.0,19,1,0.5,11,1,0.5,0,1,0.5,0,0.0,0.0,0.5,0.31552587646076796,0.5,0.39398998330550916,1.0,0.4006677796327212,1.0,0.4006677796327212,1.0,0.4006677796327212,1.0,0.4006677796327212
libero_goal_20260909,unseen,v7_frozen,1200,2,1198,2,0,1.0,0.0,1.0,1.0,0.7833333333333334,22.5,2,1.0,0,2,1.0,0,2,1.0,0,1,0.5,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_goal_20260909,unseen,v8_frozen,1200,2,1198,2,3,1.0,0.0025041736227045075,0.4,0.9987479131886478,0.6666666666666667,19.0,2,1.0,3,2,1.0,3,2,1.0,3,2,1.0,0,1,0.5,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0008347245409015025,0.5,0.0025041736227045075,1.0,0.0025041736227045075,1.0,0.0025041736227045075,1.0,0.0025041736227045075
libero_goal_20260909,unseen,v82_frozen,1200,2,1198,2,4,1.0,0.00333889816360601,0.3333333333333333,0.998330550918197,0.6666666666666667,19.0,2,1.0,4,2,1.0,4,2,1.0,4,2,1.0,1,1,0.5,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.001669449081803005,0.5,0.00333889816360601,1.0,0.00333889816360601,1.0,0.00333889816360601,1.0,0.00333889816360601
libero_goal_20260909,unseen,v83_frozen,1200,2,1198,2,0,1.0,0.0,1.0,1.0,0.7,20.0,2,1.0,0,2,1.0,0,2,1.0,0,2,1.0,0,1,0.5,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0
libero_long_20260907,seen,knn10,560,42,518,27,7,0.6428571428571429,0.013513513513513514,0.7941176470588235,0.8146718146718146,0.7884615384615384,34.0,27,0.6428571428571429,7,27,0.6428571428571429,7,27,0.6428571428571429,7,27,0.6428571428571429,6,26,0.6190476190476191,4,23,0.5476190476190477,2,5,0.11904761904761904,2,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0019305019305019305,0.023809523809523808,0.005791505791505791,0.5952380952380952,0.013513513513513514,0.6428571428571429,0.013513513513513514
libero_long_20260907,seen,v7_frozen,560,42,518,32,8,0.7619047619047619,0.015444015444015444,0.8,0.8732303732303732,0.7403846153846154,33.0,32,0.7619047619047619,8,32,0.7619047619047619,8,32,0.7619047619047619,8,32,0.7619047619047619,6,31,0.7380952380952381,4,27,0.6428571428571429,3,15,0.35714285714285715,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005791505791505791,0.07142857142857142,0.005791505791505791,0.7142857142857143,0.015444015444015444,0.7619047619047619,0.015444015444015444
libero_long_20260907,seen,v8_frozen,560,42,518,32,8,0.7619047619047619,0.015444015444015444,0.8,0.8732303732303732,0.7403846153846154,33.0,32,0.7619047619047619,8,32,0.7619047619047619,8,32,0.7619047619047619,8,32,0.7619047619047619,6,31,0.7380952380952381,4,27,0.6428571428571429,3,15,0.35714285714285715,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005791505791505791,0.07142857142857142,0.005791505791505791,0.7142857142857143,0.015444015444015444,0.7619047619047619,0.015444015444015444
libero_long_20260907,seen,v82_frozen,560,42,518,32,8,0.7619047619047619,0.015444015444015444,0.8,0.8732303732303732,0.7403846153846154,33.0,32,0.7619047619047619,8,32,0.7619047619047619,8,32,0.7619047619047619,8,32,0.7619047619047619,6,31,0.7380952380952381,4,27,0.6428571428571429,3,15,0.35714285714285715,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005791505791505791,0.07142857142857142,0.005791505791505791,0.7142857142857143,0.015444015444015444,0.7619047619047619,0.015444015444015444
libero_long_20260907,seen,v83_frozen,560,42,518,32,8,0.7619047619047619,0.015444015444015444,0.8,0.8732303732303732,0.7403846153846154,33.0,32,0.7619047619047619,8,32,0.7619047619047619,8,32,0.7619047619047619,8,32,0.7619047619047619,6,31,0.7380952380952381,4,27,0.6428571428571429,3,15,0.35714285714285715,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005791505791505791,0.07142857142857142,0.005791505791505791,0.7142857142857143,0.015444015444015444,0.7619047619047619,0.015444015444015444
libero_long_20260907,unseen,knn10,1200,49,1151,27,14,0.5510204081632653,0.01216333622936577,0.6585365853658537,0.7694285359669497,0.8406593406593407,34.0,27,0.5510204081632653,14,27,0.5510204081632653,14,27,0.5510204081632653,14,26,0.5306122448979592,14,20,0.40816326530612246,11,16,0.32653061224489793,6,7,0.14285714285714285,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008688097306689836,0.02040816326530612,0.01216333622936577,0.3877551020408163,0.01216333622936577,0.5510204081632653,0.01216333622936577
libero_long_20260907,unseen,v7_frozen,1200,49,1151,48,19,0.9795918367346939,0.016507384882710686,0.7164179104477612,0.9815422259259916,0.6354003139717426,31.0,48,0.9795918367346939,19,48,0.9795918367346939,16,48,0.9795918367346939,16,46,0.9387755102040817,16,44,0.8979591836734694,9,42,0.8571428571428571,5,35,0.7142857142857143,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008688097306689836,0.32653061224489793,0.013900955690703735,0.8775510204081632,0.016507384882710686,0.9795918367346939,0.016507384882710686
libero_long_20260907,unseen,v8_frozen,1200,49,1151,48,21,0.9795918367346939,0.018245004344048653,0.6956521739130435,0.9806734161953226,0.6287284144427001,31.0,48,0.9795918367346939,21,48,0.9795918367346939,18,48,0.9795918367346939,18,47,0.9591836734693877,18,45,0.9183673469387755,9,43,0.8775510204081632,6,36,0.7346938775510204,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011294526498696786,0.3469387755102041,0.015638575152041704,0.8979591836734694,0.018245004344048653,0.9795918367346939,0.018245004344048653
libero_long_20260907,unseen,v82_frozen,1200,49,1151,49,26,1.0,0.022589052997393572,0.6533333333333333,0.9887054735013032,0.6173469387755102,31.0,49,1.0,26,49,1.0,23,49,1.0,23,49,1.0,23,47,0.9591836734693877,11,44,0.8979591836734694,6,36,0.7346938775510204,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015638575152041704,0.3469387755102041,0.01998262380538662,0.9387755102040817,0.022589052997393572,1.0,0.022589052997393572
libero_long_20260907,unseen,v83_frozen,1200,49,1151,49,26,1.0,0.022589052997393572,0.6533333333333333,0.9887054735013032,0.6216640502354789,31.0,49,1.0,26,49,1.0,23,49,1.0,23,49,1.0,23,47,0.9591836734693877,11,43,0.8775510204081632,6,35,0.7142857142857143,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015638575152041704,0.32653061224489793,0.01998262380538662,0.9387755102040817,0.022589052997393572,1.0,0.022589052997393572
libero_long_20260908,seen,knn10,560,18,542,14,11,0.7777777777777778,0.02029520295202952,0.56,0.878741287412874,0.7158119658119658,31.0,14,0.7777777777777778,11,14,0.7777777777777778,10,14,0.7777777777777778,9,14,0.7777777777777778,7,12,0.6666666666666666,5,10,0.5555555555555556,4,10,0.5555555555555556,2,0.0,0.0,0.0,0.0,0.0,0.0018450184501845018,0.0,0.0036900369003690036,0.2777777777777778,0.016605166051660517,0.6666666666666666,0.02029520295202952,0.7777777777777778,0.02029520295202952
libero_long_20260908,seen,v7_frozen,560,18,542,17,11,0.9444444444444444,0.02029520295202952,0.6071428571428571,0.9620746207462074,0.642094017094017,30.0,17,0.9444444444444444,11,17,0.9444444444444444,9,17,0.9444444444444444,8,17,0.9444444444444444,7,15,0.8333333333333334,7,14,0.7777777777777778,6,13,0.7222222222222222,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018450184501845018,0.3333333333333333,0.016605166051660517,0.8333333333333334,0.02029520295202952,0.9444444444444444,0.02029520295202952
libero_long_20260908,seen,v8_frozen,560,18,542,17,11,0.9444444444444444,0.02029520295202952,0.6071428571428571,0.9620746207462074,0.642094017094017,30.0,17,0.9444444444444444,11,17,0.9444444444444444,9,17,0.9444444444444444,8,17,0.9444444444444444,7,15,0.8333333333333334,7,14,0.7777777777777778,6,13,0.7222222222222222,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018450184501845018,0.3333333333333333,0.016605166051660517,0.8333333333333334,0.02029520295202952,0.9444444444444444,0.02029520295202952
libero_long_20260908,seen,v82_frozen,560,18,542,18,13,1.0,0.023985239852398525,0.5806451612903226,0.9880073800738007,0.6228632478632479,30.5,18,1.0,13,18,1.0,11,18,1.0,10,18,1.0,9,16,0.8888888888888888,7,15,0.8333333333333334,6,13,0.7222222222222222,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005535055350553505,0.3333333333333333,0.02029520295202952,0.8888888888888888,0.023985239852398525,1.0,0.023985239852398525
libero_long_20260908,seen,v83_frozen,560,18,542,18,13,1.0,0.023985239852398525,0.5806451612903226,0.9880073800738007,0.6228632478632479,30.5,18,1.0,13,18,1.0,11,18,1.0,10,18,1.0,9,16,0.8888888888888888,7,15,0.8333333333333334,6,13,0.7222222222222222,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005535055350553505,0.3333333333333333,0.02029520295202952,0.8888888888888888,0.023985239852398525,1.0,0.023985239852398525
libero_long_20260908,unseen,knn10,1200,182,1018,159,32,0.8736263736263736,0.03143418467583497,0.8324607329842932,0.9210960944752693,0.6730769230769231,32.0,159,0.8736263736263736,32,159,0.8736263736263736,32,155,0.8516483516483516,32,140,0.7692307692307693,32,127,0.6978021978021978,25,124,0.6813186813186813,13,88,0.4835164835164835,11,0.0,0.0,0.038461538461538464,0.0009823182711198428,0.0989010989010989,0.0068762278978389,0.14285714285714285,0.015717092337917484,0.2087912087912088,0.018664047151277015,0.6978021978021978,0.03143418467583497,0.8736263736263736,0.03143418467583497
libero_long_20260908,unseen,v7_frozen,1200,182,1018,151,21,0.8296703296703297,0.0206286836935167,0.877906976744186,0.9045208229884065,0.7031910397295013,33.0,151,0.8296703296703297,21,151,0.8296703296703297,21,149,0.8186813186813187,19,142,0.7802197802197802,15,127,0.6978021978021978,12,113,0.6208791208791209,4,70,0.38461538461538464,3,0.0,0.0009823182711198428,0.038461538461538464,0.0009823182711198428,0.07142857142857142,0.0019646365422396855,0.1043956043956044,0.005893909626719057,0.10989010989010989,0.0068762278978389,0.6758241758241759,0.0206286836935167,0.8296703296703297,0.0206286836935167
libero_long_20260908,unseen,v8_frozen,1200,182,1018,151,21,0.8296703296703297,0.0206286836935167,0.877906976744186,0.9045208229884065,0.7031910397295013,33.0,151,0.8296703296703297,21,151,0.8296703296703297,21,149,0.8186813186813187,19,142,0.7802197802197802,15,127,0.6978021978021978,12,113,0.6208791208791209,4,70,0.38461538461538464,3,0.0,0.0009823182711198428,0.038461538461538464,0.0009823182711198428,0.07142857142857142,0.0019646365422396855,0.1043956043956044,0.005893909626719057,0.10989010989010989,0.0068762278978389,0.6758241758241759,0.0206286836935167,0.8296703296703297,0.0206286836935167
libero_long_20260908,unseen,v82_frozen,1200,182,1018,153,22,0.8406593406593407,0.021611001964636542,0.8742857142857143,0.9095241693473521,0.695054945054945,33.0,153,0.8406593406593407,22,153,0.8406593406593407,22,151,0.8296703296703297,20,144,0.7912087912087912,16,129,0.7087912087912088,12,115,0.6318681318681318,4,72,0.3956043956043956,3,0.0,0.0009823182711198428,0.038461538461538464,0.0009823182711198428,0.08241758241758242,0.0019646365422396855,0.11538461538461539,0.0068762278978389,0.12087912087912088,0.007858546168958742,0.6868131868131868,0.021611001964636542,0.8406593406593407,0.021611001964636542
libero_long_20260908,unseen,v83_frozen,1200,182,1018,152,21,0.8351648351648352,0.0206286836935167,0.8786127167630058,0.9072680757356593,0.7012890955198647,33.0,152,0.8351648351648352,21,152,0.8351648351648352,21,150,0.8241758241758241,19,143,0.7857142857142857,15,128,0.7032967032967034,12,114,0.6263736263736264,4,70,0.38461538461538464,3,0.0,0.0009823182711198428,0.038461538461538464,0.0009823182711198428,0.07142857142857142,0.0019646365422396855,0.1043956043956044,0.005893909626719057,0.10989010989010989,0.0068762278978389,0.6813186813186813,0.0206286836935167,0.8351648351648352,0.0206286836935167
libero_long_20260909,seen,knn10,560,49,511,16,7,0.32653061224489793,0.0136986301369863,0.6956521739130435,0.6564159910539558,0.9030612244897959,35.5,16,0.32653061224489793,7,16,0.32653061224489793,7,16,0.32653061224489793,7,16,0.32653061224489793,7,13,0.2653061224489796,5,11,0.22448979591836735,3,4,0.08163265306122448,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003913894324853229,0.02040816326530612,0.009784735812133072,0.2653061224489796,0.0136986301369863,0.32653061224489793,0.0136986301369863
libero_long_20260909,seen,v7_frozen,560,49,511,40,15,0.8163265306122449,0.029354207436399216,0.7272727272727273,0.8934861615879228,0.675039246467818,30.5,40,0.8163265306122449,15,40,0.8163265306122449,15,39,0.7959183673469388,15,39,0.7959183673469388,13,39,0.7959183673469388,7,37,0.7551020408163265,6,27,0.5510204081632653,4,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0136986301369863,0.3673469387755102,0.025440313111545987,0.7959183673469388,0.029354207436399216,0.8163265306122449,0.029354207436399216
libero_long_20260909,seen,v8_frozen,560,49,511,40,16,0.8163265306122449,0.03131115459882583,0.7142857142857143,0.8925076880067095,0.675039246467818,30.5,40,0.8163265306122449,16,40,0.8163265306122449,16,39,0.7959183673469388,16,39,0.7959183673469388,14,39,0.7959183673469388,7,37,0.7551020408163265,7,27,0.5510204081632653,4,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.01761252446183953,0.3673469387755102,0.0273972602739726,0.7959183673469388,0.03131115459882583,0.8163265306122449,0.03131115459882583
