scope,suite,method,failure,episodes,unique_episodes,bin,count,fraction
seen,libero_spatial,knn_and_v7,False,1619,1462,q0-7,0,0.0
seen,libero_spatial,knn_and_v7,False,1619,1462,q8-10,10,0.006176652254478073
seen,libero_spatial,knn_and_v7,False,1619,1462,q11-14,19,0.01173563928350834
seen,libero_spatial,knn_and_v7,False,1619,1462,q15-19,1,0.0006176652254478073
seen,libero_spatial,knn_and_v7,False,1619,1462,q20-29,0,0.0
seen,libero_spatial,knn_and_v7,False,1619,1462,q30-39,0,0.0
seen,libero_spatial,knn_and_v7,False,1619,1462,q40-51,0,0.0
seen,libero_spatial,knn_and_v7,False,1619,1462,no_alarm,1589,0.9814700432365658
seen,libero_spatial,knn_and_v7,True,61,50,q0-7,0,0.0
seen,libero_spatial,knn_and_v7,True,61,50,q8-10,0,0.0
seen,libero_spatial,knn_and_v7,True,61,50,q11-14,6,0.09836065573770492
seen,libero_spatial,knn_and_v7,True,61,50,q15-19,45,0.7377049180327869
seen,libero_spatial,knn_and_v7,True,61,50,q20-29,2,0.03278688524590164
seen,libero_spatial,knn_and_v7,True,61,50,q30-39,0,0.0
seen,libero_spatial,knn_and_v7,True,61,50,q40-51,0,0.0
seen,libero_spatial,knn_and_v7,True,61,50,no_alarm,8,0.13114754098360656
seen,all,knn_and_v8,False,6469,5704,q0-7,0,0.0
seen,all,knn_and_v8,False,6469,5704,q8-10,16,0.002473334363889318
seen,all,knn_and_v8,False,6469,5704,q11-14,39,0.0060287525119802135
seen,all,knn_and_v8,False,6469,5704,q15-19,5,0.000772916988715412
seen,all,knn_and_v8,False,6469,5704,q20-29,20,0.003091667954861648
seen,all,knn_and_v8,False,6469,5704,q30-39,7,0.0010820837842015767
seen,all,knn_and_v8,False,6469,5704,q40-51,0,0.0
seen,all,knn_and_v8,False,6469,5704,no_alarm,6382,0.9865512443963518
seen,all,knn_and_v8,True,251,200,q0-7,0,0.0
seen,all,knn_and_v8,True,251,200,q8-10,7,0.027888446215139442
seen,all,knn_and_v8,True,251,200,q11-14,52,0.20717131474103587
seen,all,knn_and_v8,True,251,200,q15-19,49,0.1952191235059761
seen,all,knn_and_v8,True,251,200,q20-29,40,0.1593625498007968
seen,all,knn_and_v8,True,251,200,q30-39,43,0.17131474103585656
seen,all,knn_and_v8,True,251,200,q40-51,8,0.03187250996015936
seen,all,knn_and_v8,True,251,200,no_alarm,52,0.20717131474103587
seen,libero_goal,knn_and_v8,False,1623,1471,q0-7,0,0.0
seen,libero_goal,knn_and_v8,False,1623,1471,q8-10,6,0.0036968576709796672
seen,libero_goal,knn_and_v8,False,1623,1471,q11-14,15,0.009242144177449169
seen,libero_goal,knn_and_v8,False,1623,1471,q15-19,1,0.0006161429451632779
seen,libero_goal,knn_and_v8,False,1623,1471,q20-29,0,0.0
seen,libero_goal,knn_and_v8,False,1623,1471,q30-39,0,0.0
seen,libero_goal,knn_and_v8,False,1623,1471,q40-51,0,0.0
seen,libero_goal,knn_and_v8,False,1623,1471,no_alarm,1601,0.9864448552064079
seen,libero_goal,knn_and_v8,True,57,49,q0-7,0,0.0
seen,libero_goal,knn_and_v8,True,57,49,q8-10,2,0.03508771929824561
seen,libero_goal,knn_and_v8,True,57,49,q11-14,20,0.3508771929824561
seen,libero_goal,knn_and_v8,True,57,49,q15-19,10,0.17543859649122806
seen,libero_goal,knn_and_v8,True,57,49,q20-29,25,0.43859649122807015
seen,libero_goal,knn_and_v8,True,57,49,q30-39,0,0.0
seen,libero_goal,knn_and_v8,True,57,49,q40-51,0,0.0
seen,libero_goal,knn_and_v8,True,57,49,no_alarm,0,0.0
seen,libero_long,knn_and_v8,False,1571,1357,q0-7,0,0.0
seen,libero_long,knn_and_v8,False,1571,1357,q8-10,0,0.0
seen,libero_long,knn_and_v8,False,1571,1357,q11-14,0,0.0
seen,libero_long,knn_and_v8,False,1571,1357,q15-19,3,0.0019096117122851686
seen,libero_long,knn_and_v8,False,1571,1357,q20-29,19,0.0120942075111394
seen,libero_long,knn_and_v8,False,1571,1357,q30-39,7,0.004455760661998727
seen,libero_long,knn_and_v8,False,1571,1357,q40-51,0,0.0
seen,libero_long,knn_and_v8,False,1571,1357,no_alarm,1542,0.9815404201145767
seen,libero_long,knn_and_v8,True,109,83,q0-7,0,0.0
seen,libero_long,knn_and_v8,True,109,83,q8-10,0,0.0
seen,libero_long,knn_and_v8,True,109,83,q11-14,1,0.009174311926605505
seen,libero_long,knn_and_v8,True,109,83,q15-19,0,0.0
seen,libero_long,knn_and_v8,True,109,83,q20-29,8,0.07339449541284404
seen,libero_long,knn_and_v8,True,109,83,q30-39,43,0.3944954128440367
seen,libero_long,knn_and_v8,True,109,83,q40-51,8,0.07339449541284404
seen,libero_long,knn_and_v8,True,109,83,no_alarm,49,0.44954128440366975
seen,libero_object,knn_and_v8,False,1656,1414,q0-7,0,0.0
seen,libero_object,knn_and_v8,False,1656,1414,q8-10,5,0.0030193236714975845
seen,libero_object,knn_and_v8,False,1656,1414,q11-14,10,0.006038647342995169
seen,libero_object,knn_and_v8,False,1656,1414,q15-19,0,0.0
seen,libero_object,knn_and_v8,False,1656,1414,q20-29,1,0.0006038647342995169
seen,libero_object,knn_and_v8,False,1656,1414,q30-39,0,0.0
seen,libero_object,knn_and_v8,False,1656,1414,q40-51,0,0.0
seen,libero_object,knn_and_v8,False,1656,1414,no_alarm,1640,0.9903381642512077
seen,libero_object,knn_and_v8,True,24,18,q0-7,0,0.0
seen,libero_object,knn_and_v8,True,24,18,q8-10,3,0.125
seen,libero_object,knn_and_v8,True,24,18,q11-14,6,0.25
seen,libero_object,knn_and_v8,True,24,18,q15-19,7,0.2916666666666667
seen,libero_object,knn_and_v8,True,24,18,q20-29,6,0.25
seen,libero_object,knn_and_v8,True,24,18,q30-39,0,0.0
seen,libero_object,knn_and_v8,True,24,18,q40-51,0,0.0
seen,libero_object,knn_and_v8,True,24,18,no_alarm,2,0.08333333333333333
seen,libero_spatial,knn_and_v8,False,1619,1462,q0-7,0,0.0
seen,libero_spatial,knn_and_v8,False,1619,1462,q8-10,5,0.0030883261272390363
seen,libero_spatial,knn_and_v8,False,1619,1462,q11-14,14,0.008647313156269302
seen,libero_spatial,knn_and_v8,False,1619,1462,q15-19,1,0.0006176652254478073
seen,libero_spatial,knn_and_v8,False,1619,1462,q20-29,0,0.0
seen,libero_spatial,knn_and_v8,False,1619,1462,q30-39,0,0.0
seen,libero_spatial,knn_and_v8,False,1619,1462,q40-51,0,0.0
seen,libero_spatial,knn_and_v8,False,1619,1462,no_alarm,1599,0.9876466954910439
seen,libero_spatial,knn_and_v8,True,61,50,q0-7,0,0.0
seen,libero_spatial,knn_and_v8,True,61,50,q8-10,2,0.03278688524590164
seen,libero_spatial,knn_and_v8,True,61,50,q11-14,25,0.4098360655737705
seen,libero_spatial,knn_and_v8,True,61,50,q15-19,32,0.5245901639344263
seen,libero_spatial,knn_and_v8,True,61,50,q20-29,1,0.01639344262295082
seen,libero_spatial,knn_and_v8,True,61,50,q30-39,0,0.0
seen,libero_spatial,knn_and_v8,True,61,50,q40-51,0,0.0
seen,libero_spatial,knn_and_v8,True,61,50,no_alarm,1,0.01639344262295082
seen,all,knn_or_v8,False,6469,5704,q0-7,0,0.0
seen,all,knn_or_v8,False,6469,5704,q8-10,13,0.002009584170660071
seen,all,knn_or_v8,False,6469,5704,q11-14,26,0.004019168341320142
seen,all,knn_or_v8,False,6469,5704,q15-19,6,0.0009275003864584944
seen,all,knn_or_v8,False,6469,5704,q20-29,14,0.0021641675684031534
seen,all,knn_or_v8,False,6469,5704,q30-39,8,0.001236667181944659
seen,all,knn_or_v8,False,6469,5704,q40-51,0,0.0
seen,all,knn_or_v8,False,6469,5704,no_alarm,6402,0.9896429123512135
seen,all,knn_or_v8,True,251,200,q0-7,0,0.0
seen,all,knn_or_v8,True,251,200,q8-10,0,0.0
seen,all,knn_or_v8,True,251,200,q11-14,79,0.3147410358565737
seen,all,knn_or_v8,True,251,200,q15-19,35,0.1394422310756972
seen,all,knn_or_v8,True,251,200,q20-29,30,0.11952191235059761
seen,all,knn_or_v8,True,251,200,q30-39,43,0.17131474103585656
seen,all,knn_or_v8,True,251,200,q40-51,7,0.027888446215139442
seen,all,knn_or_v8,True,251,200,no_alarm,57,0.22709163346613545
seen,libero_goal,knn_or_v8,False,1623,1471,q0-7,0,0.0
seen,libero_goal,knn_or_v8,False,1623,1471,q8-10,8,0.004929143561306223
seen,libero_goal,knn_or_v8,False,1623,1471,q11-14,3,0.0018484288354898336
seen,libero_goal,knn_or_v8,False,1623,1471,q15-19,2,0.0012322858903265558
seen,libero_goal,knn_or_v8,False,1623,1471,q20-29,0,0.0
seen,libero_goal,knn_or_v8,False,1623,1471,q30-39,0,0.0
seen,libero_goal,knn_or_v8,False,1623,1471,q40-51,0,0.0
seen,libero_goal,knn_or_v8,False,1623,1471,no_alarm,1610,0.9919901417128774
seen,libero_goal,knn_or_v8,True,57,49,q0-7,0,0.0
seen,libero_goal,knn_or_v8,True,57,49,q8-10,0,0.0
seen,libero_goal,knn_or_v8,True,57,49,q11-14,21,0.3684210526315789
seen,libero_goal,knn_or_v8,True,57,49,q15-19,16,0.2807017543859649
seen,libero_goal,knn_or_v8,True,57,49,q20-29,19,0.3333333333333333
seen,libero_goal,knn_or_v8,True,57,49,q30-39,0,0.0
seen,libero_goal,knn_or_v8,True,57,49,q40-51,0,0.0
seen,libero_goal,knn_or_v8,True,57,49,no_alarm,1,0.017543859649122806
seen,libero_long,knn_or_v8,False,1571,1357,q0-7,0,0.0
seen,libero_long,knn_or_v8,False,1571,1357,q8-10,0,0.0
seen,libero_long,knn_or_v8,False,1571,1357,q11-14,1,0.0006365372374283895
seen,libero_long,knn_or_v8,False,1571,1357,q15-19,3,0.0019096117122851686
seen,libero_long,knn_or_v8,False,1571,1357,q20-29,13,0.008274984086569064
seen,libero_long,knn_or_v8,False,1571,1357,q30-39,8,0.005092297899427116
seen,libero_long,knn_or_v8,False,1571,1357,q40-51,0,0.0
seen,libero_long,knn_or_v8,False,1571,1357,no_alarm,1546,0.9840865690642903
seen,libero_long,knn_or_v8,True,109,83,q0-7,0,0.0
seen,libero_long,knn_or_v8,True,109,83,q8-10,0,0.0
seen,libero_long,knn_or_v8,True,109,83,q11-14,0,0.0
seen,libero_long,knn_or_v8,True,109,83,q15-19,1,0.009174311926605505
seen,libero_long,knn_or_v8,True,109,83,q20-29,6,0.05504587155963303
seen,libero_long,knn_or_v8,True,109,83,q30-39,43,0.3944954128440367
seen,libero_long,knn_or_v8,True,109,83,q40-51,7,0.06422018348623854
seen,libero_long,knn_or_v8,True,109,83,no_alarm,52,0.47706422018348627
seen,libero_object,knn_or_v8,False,1656,1414,q0-7,0,0.0
seen,libero_object,knn_or_v8,False,1656,1414,q8-10,0,0.0
seen,libero_object,knn_or_v8,False,1656,1414,q11-14,7,0.004227053140096618
seen,libero_object,knn_or_v8,False,1656,1414,q15-19,0,0.0
seen,libero_object,knn_or_v8,False,1656,1414,q20-29,1,0.0006038647342995169
seen,libero_object,knn_or_v8,False,1656,1414,q30-39,0,0.0
seen,libero_object,knn_or_v8,False,1656,1414,q40-51,0,0.0
seen,libero_object,knn_or_v8,False,1656,1414,no_alarm,1648,0.9951690821256038
seen,libero_object,knn_or_v8,True,24,18,q0-7,0,0.0
seen,libero_object,knn_or_v8,True,24,18,q8-10,0,0.0
seen,libero_object,knn_or_v8,True,24,18,q11-14,9,0.375
seen,libero_object,knn_or_v8,True,24,18,q15-19,6,0.25
seen,libero_object,knn_or_v8,True,24,18,q20-29,5,0.20833333333333334
seen,libero_object,knn_or_v8,True,24,18,q30-39,0,0.0
seen,libero_object,knn_or_v8,True,24,18,q40-51,0,0.0
seen,libero_object,knn_or_v8,True,24,18,no_alarm,4,0.16666666666666666
seen,libero_spatial,knn_or_v8,False,1619,1462,q0-7,0,0.0
seen,libero_spatial,knn_or_v8,False,1619,1462,q8-10,5,0.0030883261272390363
seen,libero_spatial,knn_or_v8,False,1619,1462,q11-14,15,0.00926497838171711
seen,libero_spatial,knn_or_v8,False,1619,1462,q15-19,1,0.0006176652254478073
seen,libero_spatial,knn_or_v8,False,1619,1462,q20-29,0,0.0
seen,libero_spatial,knn_or_v8,False,1619,1462,q30-39,0,0.0
seen,libero_spatial,knn_or_v8,False,1619,1462,q40-51,0,0.0
seen,libero_spatial,knn_or_v8,False,1619,1462,no_alarm,1598,0.9870290302655961
seen,libero_spatial,knn_or_v8,True,61,50,q0-7,0,0.0
seen,libero_spatial,knn_or_v8,True,61,50,q8-10,0,0.0
seen,libero_spatial,knn_or_v8,True,61,50,q11-14,49,0.8032786885245902
seen,libero_spatial,knn_or_v8,True,61,50,q15-19,12,0.19672131147540983
seen,libero_spatial,knn_or_v8,True,61,50,q20-29,0,0.0
seen,libero_spatial,knn_or_v8,True,61,50,q30-39,0,0.0
seen,libero_spatial,knn_or_v8,True,61,50,q40-51,0,0.0
seen,libero_spatial,knn_or_v8,True,61,50,no_alarm,0,0.0
seen,all,v7_guard,False,6469,5704,q0-7,9,0.0013912505796877415
seen,all,v7_guard,False,6469,5704,q8-10,12,0.0018550007729169888
seen,all,v7_guard,False,6469,5704,q11-14,51,0.007883753284897202
seen,all,v7_guard,False,6469,5704,q15-19,3,0.0004637501932292472
seen,all,v7_guard,False,6469,5704,q20-29,12,0.0018550007729169888
seen,all,v7_guard,False,6469,5704,q30-39,6,0.0009275003864584944
seen,all,v7_guard,False,6469,5704,q40-51,0,0.0
seen,all,v7_guard,False,6469,5704,no_alarm,6376,0.9856237440098934
seen,all,v7_guard,True,251,200,q0-7,0,0.0
seen,all,v7_guard,True,251,200,q8-10,1,0.00398406374501992
seen,all,v7_guard,True,251,200,q11-14,21,0.08366533864541832
seen,all,v7_guard,True,251,200,q15-19,50,0.199203187250996
seen,all,v7_guard,True,251,200,q20-29,43,0.17131474103585656
seen,all,v7_guard,True,251,200,q30-39,42,0.16733067729083664
seen,all,v7_guard,True,251,200,q40-51,7,0.027888446215139442
seen,all,v7_guard,True,251,200,no_alarm,87,0.3466135458167331
seen,libero_goal,v7_guard,False,1623,1471,q0-7,9,0.005545286506469501
seen,libero_goal,v7_guard,False,1623,1471,q8-10,0,0.0
seen,libero_goal,v7_guard,False,1623,1471,q11-14,20,0.012322858903265557
seen,libero_goal,v7_guard,False,1623,1471,q15-19,0,0.0
seen,libero_goal,v7_guard,False,1623,1471,q20-29,0,0.0
seen,libero_goal,v7_guard,False,1623,1471,q30-39,0,0.0
seen,libero_goal,v7_guard,False,1623,1471,q40-51,0,0.0
seen,libero_goal,v7_guard,False,1623,1471,no_alarm,1594,0.982131854590265
seen,libero_goal,v7_guard,True,57,49,q0-7,0,0.0
seen,libero_goal,v7_guard,True,57,49,q8-10,1,0.017543859649122806
seen,libero_goal,v7_guard,True,57,49,q11-14,15,0.2631578947368421
seen,libero_goal,v7_guard,True,57,49,q15-19,4,0.07017543859649122
seen,libero_goal,v7_guard,True,57,49,q20-29,29,0.5087719298245614
seen,libero_goal,v7_guard,True,57,49,q30-39,0,0.0
seen,libero_goal,v7_guard,True,57,49,q40-51,0,0.0
seen,libero_goal,v7_guard,True,57,49,no_alarm,8,0.14035087719298245
seen,libero_long,v7_guard,False,1571,1357,q0-7,0,0.0
seen,libero_long,v7_guard,False,1571,1357,q8-10,0,0.0
seen,libero_long,v7_guard,False,1571,1357,q11-14,0,0.0
seen,libero_long,v7_guard,False,1571,1357,q15-19,2,0.001273074474856779
seen,libero_long,v7_guard,False,1571,1357,q20-29,10,0.006365372374283896
seen,libero_long,v7_guard,False,1571,1357,q30-39,6,0.0038192234245703373
seen,libero_long,v7_guard,False,1571,1357,q40-51,0,0.0
seen,libero_long,v7_guard,False,1571,1357,no_alarm,1553,0.988542329726289
seen,libero_long,v7_guard,True,109,83,q0-7,0,0.0
seen,libero_long,v7_guard,True,109,83,q8-10,0,0.0
seen,libero_long,v7_guard,True,109,83,q11-14,0,0.0
seen,libero_long,v7_guard,True,109,83,q15-19,0,0.0
seen,libero_long,v7_guard,True,109,83,q20-29,6,0.05504587155963303
seen,libero_long,v7_guard,True,109,83,q30-39,42,0.3853211009174312
seen,libero_long,v7_guard,True,109,83,q40-51,7,0.06422018348623854
seen,libero_long,v7_guard,True,109,83,no_alarm,54,0.4954128440366973
seen,libero_object,v7_guard,False,1656,1414,q0-7,0,0.0
seen,libero_object,v7_guard,False,1656,1414,q8-10,0,0.0
seen,libero_object,v7_guard,False,1656,1414,q11-14,11,0.006642512077294686
seen,libero_object,v7_guard,False,1656,1414,q15-19,0,0.0
seen,libero_object,v7_guard,False,1656,1414,q20-29,2,0.0012077294685990338
seen,libero_object,v7_guard,False,1656,1414,q30-39,0,0.0
seen,libero_object,v7_guard,False,1656,1414,q40-51,0,0.0
seen,libero_object,v7_guard,False,1656,1414,no_alarm,1643,0.9921497584541062
seen,libero_object,v7_guard,True,24,18,q0-7,0,0.0
seen,libero_object,v7_guard,True,24,18,q8-10,0,0.0
seen,libero_object,v7_guard,True,24,18,q11-14,1,0.041666666666666664
seen,libero_object,v7_guard,True,24,18,q15-19,1,0.041666666666666664
seen,libero_object,v7_guard,True,24,18,q20-29,5,0.20833333333333334
seen,libero_object,v7_guard,True,24,18,q30-39,0,0.0
seen,libero_object,v7_guard,True,24,18,q40-51,0,0.0
seen,libero_object,v7_guard,True,24,18,no_alarm,17,0.7083333333333334
seen,libero_spatial,v7_guard,False,1619,1462,q0-7,0,0.0
seen,libero_spatial,v7_guard,False,1619,1462,q8-10,12,0.0074119827053736875
seen,libero_spatial,v7_guard,False,1619,1462,q11-14,20,0.012353304508956145
seen,libero_spatial,v7_guard,False,1619,1462,q15-19,1,0.0006176652254478073
seen,libero_spatial,v7_guard,False,1619,1462,q20-29,0,0.0
seen,libero_spatial,v7_guard,False,1619,1462,q30-39,0,0.0
seen,libero_spatial,v7_guard,False,1619,1462,q40-51,0,0.0
seen,libero_spatial,v7_guard,False,1619,1462,no_alarm,1586,0.9796170475602224
seen,libero_spatial,v7_guard,True,61,50,q0-7,0,0.0
seen,libero_spatial,v7_guard,True,61,50,q8-10,0,0.0
seen,libero_spatial,v7_guard,True,61,50,q11-14,5,0.08196721311475409
seen,libero_spatial,v7_guard,True,61,50,q15-19,45,0.7377049180327869
seen,libero_spatial,v7_guard,True,61,50,q20-29,3,0.04918032786885246
seen,libero_spatial,v7_guard,True,61,50,q30-39,0,0.0
seen,libero_spatial,v7_guard,True,61,50,q40-51,0,0.0
seen,libero_spatial,v7_guard,True,61,50,no_alarm,8,0.13114754098360656
seen,all,v82_guard,False,6469,5704,q0-7,0,0.0
seen,all,v82_guard,False,6469,5704,q8-10,16,0.002473334363889318
seen,all,v82_guard,False,6469,5704,q11-14,20,0.003091667954861648
seen,all,v82_guard,False,6469,5704,q15-19,7,0.0010820837842015767
seen,all,v82_guard,False,6469,5704,q20-29,22,0.0034008347503478127
seen,all,v82_guard,False,6469,5704,q30-39,5,0.000772916988715412
seen,all,v82_guard,False,6469,5704,q40-51,0,0.0
seen,all,v82_guard,False,6469,5704,no_alarm,6399,0.9891791621579842
seen,all,v82_guard,True,251,200,q0-7,0,0.0
seen,all,v82_guard,True,251,200,q8-10,8,0.03187250996015936
seen,all,v82_guard,True,251,200,q11-14,39,0.1553784860557769
seen,all,v82_guard,True,251,200,q15-19,65,0.2589641434262948
seen,all,v82_guard,True,251,200,q20-29,39,0.1553784860557769
seen,all,v82_guard,True,251,200,q30-39,48,0.19123505976095617
seen,all,v82_guard,True,251,200,q40-51,13,0.05179282868525897
seen,all,v82_guard,True,251,200,no_alarm,39,0.1553784860557769
seen,libero_goal,v82_guard,False,1623,1471,q0-7,0,0.0
seen,libero_goal,v82_guard,False,1623,1471,q8-10,6,0.0036968576709796672
seen,libero_goal,v82_guard,False,1623,1471,q11-14,13,0.008009858287122612
seen,libero_goal,v82_guard,False,1623,1471,q15-19,2,0.0012322858903265558
seen,libero_goal,v82_guard,False,1623,1471,q20-29,0,0.0
seen,libero_goal,v82_guard,False,1623,1471,q30-39,0,0.0
seen,libero_goal,v82_guard,False,1623,1471,q40-51,0,0.0
seen,libero_goal,v82_guard,False,1623,1471,no_alarm,1602,0.9870609981515711
seen,libero_goal,v82_guard,True,57,49,q0-7,0,0.0
seen,libero_goal,v82_guard,True,57,49,q8-10,2,0.03508771929824561
seen,libero_goal,v82_guard,True,57,49,q11-14,18,0.3157894736842105
seen,libero_goal,v82_guard,True,57,49,q15-19,16,0.2807017543859649
seen,libero_goal,v82_guard,True,57,49,q20-29,21,0.3684210526315789
seen,libero_goal,v82_guard,True,57,49,q30-39,0,0.0
seen,libero_goal,v82_guard,True,57,49,q40-51,0,0.0
seen,libero_goal,v82_guard,True,57,49,no_alarm,0,0.0
seen,libero_long,v82_guard,False,1571,1357,q0-7,0,0.0
seen,libero_long,v82_guard,False,1571,1357,q8-10,0,0.0
seen,libero_long,v82_guard,False,1571,1357,q11-14,0,0.0
seen,libero_long,v82_guard,False,1571,1357,q15-19,4,0.002546148949713558
seen,libero_long,v82_guard,False,1571,1357,q20-29,21,0.01336728198599618
seen,libero_long,v82_guard,False,1571,1357,q30-39,5,0.003182686187141948
seen,libero_long,v82_guard,False,1571,1357,q40-51,0,0.0
seen,libero_long,v82_guard,False,1571,1357,no_alarm,1541,0.9809038828771484
seen,libero_long,v82_guard,True,109,83,q0-7,0,0.0
seen,libero_long,v82_guard,True,109,83,q8-10,0,0.0
seen,libero_long,v82_guard,True,109,83,q11-14,2,0.01834862385321101
seen,libero_long,v82_guard,True,109,83,q15-19,0,0.0
seen,libero_long,v82_guard,True,109,83,q20-29,9,0.08256880733944955
seen,libero_long,v82_guard,True,109,83,q30-39,48,0.44036697247706424
seen,libero_long,v82_guard,True,109,83,q40-51,13,0.11926605504587157
seen,libero_long,v82_guard,True,109,83,no_alarm,37,0.3394495412844037
seen,libero_object,v82_guard,False,1656,1414,q0-7,0,0.0
seen,libero_object,v82_guard,False,1656,1414,q8-10,10,0.006038647342995169
seen,libero_object,v82_guard,False,1656,1414,q11-14,3,0.0018115942028985507
seen,libero_object,v82_guard,False,1656,1414,q15-19,0,0.0
seen,libero_object,v82_guard,False,1656,1414,q20-29,1,0.0006038647342995169
seen,libero_object,v82_guard,False,1656,1414,q30-39,0,0.0
seen,libero_object,v82_guard,False,1656,1414,q40-51,0,0.0
seen,libero_object,v82_guard,False,1656,1414,no_alarm,1642,0.9915458937198067
seen,libero_object,v82_guard,True,24,18,q0-7,0,0.0
seen,libero_object,v82_guard,True,24,18,q8-10,5,0.20833333333333334
seen,libero_object,v82_guard,True,24,18,q11-14,3,0.125
seen,libero_object,v82_guard,True,24,18,q15-19,10,0.4166666666666667
seen,libero_object,v82_guard,True,24,18,q20-29,6,0.25
seen,libero_object,v82_guard,True,24,18,q30-39,0,0.0
seen,libero_object,v82_guard,True,24,18,q40-51,0,0.0
seen,libero_object,v82_guard,True,24,18,no_alarm,0,0.0
seen,libero_spatial,v82_guard,False,1619,1462,q0-7,0,0.0
seen,libero_spatial,v82_guard,False,1619,1462,q8-10,0,0.0
seen,libero_spatial,v82_guard,False,1619,1462,q11-14,4,0.0024706609017912293
seen,libero_spatial,v82_guard,False,1619,1462,q15-19,1,0.0006176652254478073
seen,libero_spatial,v82_guard,False,1619,1462,q20-29,0,0.0
seen,libero_spatial,v82_guard,False,1619,1462,q30-39,0,0.0
seen,libero_spatial,v82_guard,False,1619,1462,q40-51,0,0.0
seen,libero_spatial,v82_guard,False,1619,1462,no_alarm,1614,0.9969116738727609
seen,libero_spatial,v82_guard,True,61,50,q0-7,0,0.0
seen,libero_spatial,v82_guard,True,61,50,q8-10,1,0.01639344262295082
seen,libero_spatial,v82_guard,True,61,50,q11-14,16,0.26229508196721313
seen,libero_spatial,v82_guard,True,61,50,q15-19,39,0.639344262295082
seen,libero_spatial,v82_guard,True,61,50,q20-29,3,0.04918032786885246
seen,libero_spatial,v82_guard,True,61,50,q30-39,0,0.0
seen,libero_spatial,v82_guard,True,61,50,q40-51,0,0.0
seen,libero_spatial,v82_guard,True,61,50,no_alarm,2,0.03278688524590164
seen,all,v8_guard,False,6469,5704,q0-7,0,0.0
seen,all,v8_guard,False,6469,5704,q8-10,10,0.001545833977430824
seen,all,v8_guard,False,6469,5704,q11-14,20,0.003091667954861648
seen,all,v8_guard,False,6469,5704,q15-19,5,0.000772916988715412
seen,all,v8_guard,False,6469,5704,q20-29,18,0.002782501159375483
seen,all,v8_guard,False,6469,5704,q30-39,6,0.0009275003864584944
seen,all,v8_guard,False,6469,5704,q40-51,0,0.0
seen,all,v8_guard,False,6469,5704,no_alarm,6410,0.9908795795331581
seen,all,v8_guard,True,251,200,q0-7,0,0.0
seen,all,v8_guard,True,251,200,q8-10,8,0.03187250996015936
seen,all,v8_guard,True,251,200,q11-14,32,0.12749003984063745
seen,all,v8_guard,True,251,200,q15-19,59,0.2350597609561753
seen,all,v8_guard,True,251,200,q20-29,46,0.18326693227091634
seen,all,v8_guard,True,251,200,q30-39,44,0.1752988047808765
seen,all,v8_guard,True,251,200,q40-51,8,0.03187250996015936
seen,all,v8_guard,True,251,200,no_alarm,54,0.2151394422310757
seen,libero_goal,v8_guard,False,1623,1471,q0-7,0,0.0
seen,libero_goal,v8_guard,False,1623,1471,q8-10,6,0.0036968576709796672
seen,libero_goal,v8_guard,False,1623,1471,q11-14,15,0.009242144177449169
seen,libero_goal,v8_guard,False,1623,1471,q15-19,1,0.0006161429451632779
seen,libero_goal,v8_guard,False,1623,1471,q20-29,0,0.0
seen,libero_goal,v8_guard,False,1623,1471,q30-39,0,0.0
seen,libero_goal,v8_guard,False,1623,1471,q40-51,0,0.0
seen,libero_goal,v8_guard,False,1623,1471,no_alarm,1601,0.9864448552064079
seen,libero_goal,v8_guard,True,57,49,q0-7,0,0.0
seen,libero_goal,v8_guard,True,57,49,q8-10,2,0.03508771929824561
seen,libero_goal,v8_guard,True,57,49,q11-14,17,0.2982456140350877
seen,libero_goal,v8_guard,True,57,49,q15-19,11,0.19298245614035087
seen,libero_goal,v8_guard,True,57,49,q20-29,26,0.45614035087719296
seen,libero_goal,v8_guard,True,57,49,q30-39,0,0.0
seen,libero_goal,v8_guard,True,57,49,q40-51,0,0.0
seen,libero_goal,v8_guard,True,57,49,no_alarm,1,0.017543859649122806
seen,libero_long,v8_guard,False,1571,1357,q0-7,0,0.0
seen,libero_long,v8_guard,False,1571,1357,q8-10,0,0.0
seen,libero_long,v8_guard,False,1571,1357,q11-14,0,0.0
seen,libero_long,v8_guard,False,1571,1357,q15-19,3,0.0019096117122851686
seen,libero_long,v8_guard,False,1571,1357,q20-29,17,0.010821133036282623
seen,libero_long,v8_guard,False,1571,1357,q30-39,6,0.0038192234245703373
seen,libero_long,v8_guard,False,1571,1357,q40-51,0,0.0
seen,libero_long,v8_guard,False,1571,1357,no_alarm,1545,0.9834500318268619
seen,libero_long,v8_guard,True,109,83,q0-7,0,0.0
seen,libero_long,v8_guard,True,109,83,q8-10,0,0.0
seen,libero_long,v8_guard,True,109,83,q11-14,1,0.009174311926605505
seen,libero_long,v8_guard,True,109,83,q15-19,0,0.0
seen,libero_long,v8_guard,True,109,83,q20-29,8,0.07339449541284404
seen,libero_long,v8_guard,True,109,83,q30-39,44,0.4036697247706422
seen,libero_long,v8_guard,True,109,83,q40-51,8,0.07339449541284404
seen,libero_long,v8_guard,True,109,83,no_alarm,48,0.44036697247706424
seen,libero_object,v8_guard,False,1656,1414,q0-7,0,0.0
seen,libero_object,v8_guard,False,1656,1414,q8-10,4,0.0024154589371980675
seen,libero_object,v8_guard,False,1656,1414,q11-14,4,0.0024154589371980675
seen,libero_object,v8_guard,False,1656,1414,q15-19,0,0.0
