tag,benchmark,task_id,branch_query,strategy,seed,exit_code,success,action_steps,controlled_queries,replay_state_max_abs_diff,wall_seconds
plus-task00-LightConditions-0-init00,plus,2408,39,random,2,0,False,520,3,0.0,56.6
plus-task00-LightConditions-0-init00,plus,2408,39,random,3,0,False,520,3,0.0,56.7
plus-task00-LightConditions-0-init00,plus,2408,39,random,6,0,False,520,3,0.0,56.0
plus-task00-LightConditions-0-init00,plus,2408,39,random,4,0,False,520,3,0.0,56.6
plus-task00-LightConditions-0-init00,plus,2408,39,random,5,0,False,520,3,0.0,57.9
plus-task00-LightConditions-0-init00,plus,2408,39,random,0,0,False,520,3,0.0,59.9
plus-task00-LightConditions-0-init00,plus,2408,39,random,1,0,False,520,3,0.0,59.9
plus-task00-LightConditions-0-init00,plus,2408,39,random,7,0,False,520,3,0.0,59.2
plus-task02-ObjectsLayout-0-init00,plus,1950,17,random,7,0,True,266,3,0.0,48.6
plus-task01-ObjectsLayout-0-init00,plus,2125,34,random,5,0,False,520,3,0.0,72.0
plus-task01-ObjectsLayout-0-init00,plus,2125,34,random,2,0,False,520,3,0.0,73.3
plus-task01-ObjectsLayout-0-init00,plus,2125,34,random,4,0,False,520,3,0.0,73.4
plus-task01-ObjectsLayout-0-init00,plus,2125,34,random,7,0,False,520,3,0.0,72.8
plus-task02-ObjectsLayout-0-init00,plus,1950,17,random,1,0,True,330,3,0.0,68.0
plus-task01-ObjectsLayout-0-init00,plus,2125,34,random,6,0,False,520,3,0.0,73.7
plus-task01-ObjectsLayout-0-init00,plus,2125,34,random,3,0,False,520,3,0.0,74.7
plus-task01-ObjectsLayout-0-init00,plus,2125,34,random,0,0,False,520,3,0.0,76.2
plus-task01-ObjectsLayout-0-init00,plus,2125,34,random,1,0,False,520,3,0.0,76.6
plus-task00-RobotInitialStates-0-init00,plus,298,25,random,5,0,False,520,3,0.0,87.4
plus-task00-RobotInitialStates-0-init00,plus,298,25,random,2,0,False,520,3,0.0,88.9
plus-task00-RobotInitialStates-0-init00,plus,298,25,random,4,0,False,520,3,0.0,89.0
plus-task00-RobotInitialStates-0-init00,plus,298,25,random,3,0,False,520,3,0.0,90.7
plus-task00-RobotInitialStates-0-init00,plus,298,25,random,7,0,False,520,3,0.0,90.0
plus-task00-RobotInitialStates-0-init00,plus,298,25,random,6,0,False,520,3,0.0,90.9
plus-task00-RobotInitialStates-0-init00,plus,298,25,random,0,0,False,520,3,0.0,93.4
plus-task00-RobotInitialStates-0-init00,plus,298,25,random,1,0,False,520,3,0.0,93.7
plus-task01-LanguageInstructions-0-init00,plus,1148,24,random,4,0,False,520,3,0.0,92.3
plus-task01-LanguageInstructions-0-init00,plus,1148,24,random,2,0,False,520,3,0.0,94.7
plus-task01-LanguageInstructions-0-init00,plus,1148,24,random,5,0,False,520,3,0.0,94.5
plus-task02-BackgroundTextures-0-init00,plus,15,26,random,2,0,False,520,3,0.0,91.2
plus-task01-LanguageInstructions-0-init00,plus,1148,24,random,6,0,False,520,3,0.0,95.2
plus-task02-BackgroundTextures-0-init00,plus,15,26,random,5,0,False,520,3,0.0,91.1
plus-task01-LanguageInstructions-0-init00,plus,1148,24,random,3,0,False,520,3,0.0,96.8
plus-task02-BackgroundTextures-0-init00,plus,15,26,random,4,0,False,520,3,0.0,91.8
plus-task01-LanguageInstructions-0-init00,plus,1148,24,random,0,0,False,520,3,0.0,98.5
plus-task01-LanguageInstructions-0-init00,plus,1148,24,random,7,0,False,520,3,0.0,97.5
plus-task02-BackgroundTextures-0-init00,plus,15,26,random,6,0,False,520,3,0.0,93.2
plus-task01-LanguageInstructions-0-init00,plus,1148,24,random,1,0,False,520,3,0.0,99.5
plus-task02-BackgroundTextures-0-init00,plus,15,26,random,7,0,False,520,3,0.0,94.2
plus-task02-BackgroundTextures-0-init00,plus,15,26,random,0,0,False,520,3,0.0,96.3
plus-task02-BackgroundTextures-0-init00,plus,15,26,random,1,0,False,520,3,0.0,96.3
plus-task02-BackgroundTextures-0-init00,plus,15,26,random,3,0,False,520,3,0.0,97.7
plus-task02-SensorNoise-0-init00,plus,1598,30,random,5,0,False,520,3,0.0,87.6
plus-task02-SensorNoise-0-init00,plus,1598,30,random,0,0,False,520,3,0.0,89.5
plus-task02-SensorNoise-0-init00,plus,1598,30,random,6,0,False,520,3,0.0,88.0
plus-task02-SensorNoise-0-init00,plus,1598,30,random,4,0,False,520,3,0.0,88.8
plus-task02-SensorNoise-0-init00,plus,1598,30,random,2,0,False,520,3,0.0,90.1
