cohort,window,layer_group,target,prior_band,lift,ci_low,ci_high,ci_excludes_one,mh_lift,mh_ci_low,mh_ci_high,mh_ci_excludes_one,n_cells,target_episode_weight,n_target_episodes,n_target_cohort,finite_draws,draws
development_main,4,all,pure_phantom,pooled_unmatched,0.26979416736064105,0.0,0.4803878966377556,True,0.26979416736064105,0.0,0.4803878966377556,True,92,570.0,22,22,1994,2000
development_main,6,all,loop,low,10.86202695501607,0.9418981714453437,46.16572069275358,False,0.8099352222998415,0.42039492976078974,1.622905232126664,False,48,3240.0,256,256,2000,2000
development_main,6,all,loop,high,3.312485568074886,1.0541623970656941,8.636003181712526,True,2.2382055837226544,0.9966513472568113,3.390333327627079,False,31,2251.0,256,256,2000,2000
development_main,6,all,loop,all_matched,7.7671412034217155,1.4406839214222662,34.46321390245258,True,0.9057842015620268,0.49313685860041695,1.6928684744590687,False,79,5491.0,256,256,2000,2000
development_main,6,all,loop,pooled_unmatched,0.47988476194541996,0.26625265885904814,0.947067630425155,True,0.47988476194541996,0.26625265885904814,0.947067630425155,True,108,7456.0,256,256,2000,2000
development_main,6,all,static,low,0.267372691971961,0.10689721892417575,1.3877556064999728,False,0.2559893774736988,0.09660758507255375,0.8509194436010347,True,48,2317.0,135,135,2000,2000
development_main,6,all,static,high,0.6308855972715727,0.0,1.7981858092615977,False,0.3923104030858754,0.0,0.878118344406837,True,31,2130.0,135,135,2000,2000
development_main,6,all,static,all_matched,0.4414861366061353,0.1894068880574967,1.1314954118269256,False,0.2652949264419038,0.10360494072051568,0.7843106187363736,True,79,4447.0,135,135,2000,2000
development_main,6,all,static,pooled_unmatched,0.10598397193406764,0.0374652896659078,0.3038926927857306,True,0.10598397193406764,0.0374652896659078,0.3038926927857306,True,108,5532.0,135,135,2000,2000
development_main,6,all,pure_phantom,low,0.06872861427071465,0.0,0.5079766060226293,True,0.138788012114757,0.0,0.7443632913177727,True,37,226.0,22,22,1963,2000
development_main,6,all,pure_phantom,high,0.0,0.0,0.0,True,0.0,0.0,0.0,True,25,135.0,22,22,1895,2000
development_main,6,all,pure_phantom,all_matched,0.04302677790909006,0.0,0.40786495193208044,True,0.1300009339020737,0.0,0.7165679626528896,True,62,361.0,22,22,1964,2000
development_main,6,all,pure_phantom,pooled_unmatched,0.05971313138979449,0.0,0.2793315403464588,True,0.05971313138979449,0.0,0.2793315403464588,True,86,526.0,22,22,1994,2000
development_main,4,front,loop,low,6.062308706935137,1.1985774898201833,27.25421584576897,True,1.037611610966732,0.7402061648428347,1.703262132088528,False,56,3752.0,256,256,2000,2000
development_main,4,front,loop,high,2.893459586417008,1.5683777820684617,7.4236787001904725,True,1.3594183309051093,0.8855011310915907,2.526431212338371,False,28,2035.0,256,256,2000,2000
development_main,4,front,loop,all_matched,4.94798211971302,1.607003536620176,20.80617287502188,True,1.0847393087438408,0.7927391212038611,1.73046294157594,False,84,5787.0,256,256,2000,2000
development_main,4,front,loop,pooled_unmatched,0.7726338806581872,0.5749114269236646,1.2721338423549187,False,0.7726338806581872,0.5749114269236646,1.2721338423549187,False,116,7968.0,256,256,2000,2000
development_main,4,front,static,low,0.8640408801109932,0.4425356916661009,5.487938218368527,False,0.576833763386368,0.4428558722340137,1.006965514945916,False,56,2587.0,135,135,2000,2000
development_main,4,front,static,high,0.3651194258202923,0.08203308821177838,0.7486442945530406,True,0.3102270077675797,0.044259188030460146,0.7352648016669755,True,28,2067.0,135,135,2000,2000
development_main,4,front,static,all_matched,0.6424528599092573,0.3207154326556874,3.692826856144118,False,0.5285175372678127,0.3855000430258138,0.944342119876393,True,84,4654.0,135,135,2000,2000
development_main,4,front,static,pooled_unmatched,0.33079133757243717,0.2167250425856333,0.6466718806679612,True,0.33079133757243717,0.2167250425856333,0.6466718806679612,True,116,5802.0,135,135,2000,2000
development_main,4,front,pure_phantom,low,0.3397683357328075,0.0,1.0641971567030726,False,0.47020418979293727,0.0,0.6625687916286315,True,43,270.0,22,22,1965,2000
development_main,4,front,pure_phantom,high,1.287634194933792,0.0,6.940659340659338,False,0.6892990399073639,0.0,7.215826030037453,False,22,126.0,22,22,1937,2000
development_main,4,front,pure_phantom,all_matched,0.6413620182058479,0.0,1.5267524527656273,False,0.4971435708681458,0.0,0.7292762598901784,True,65,396.0,22,22,1966,2000
development_main,4,front,pure_phantom,pooled_unmatched,0.3544323805346778,0.0,0.4761593715369999,True,0.3544323805346778,0.0,0.4761593715369999,True,92,570.0,22,22,1994,2000
development_main,6,back,loop,low,2.5525898591411003,0.9483469395557641,12.63021107418777,False,0.8311388112825826,0.45252292767078717,1.511708194847677,False,49,3312.0,256,256,2000,2000
development_main,6,back,loop,high,2.8505499277660733,0.8936403188267652,4.974499682748009,False,1.9767806953285927,0.8497627620701557,3.223250347969651,False,31,2251.0,256,256,2000,2000
development_main,6,back,loop,all_matched,2.673155761437489,1.1423851484597605,9.439633314572573,True,0.9112545245758772,0.50678042808913,1.6123468989763023,False,80,5563.0,256,256,2000,2000
development_main,6,back,loop,pooled_unmatched,0.448742726986594,0.2513803709509665,0.8725912295429863,True,0.448742726986594,0.2513803709509665,0.8725912295429863,True,108,7456.0,256,256,2000,2000
development_main,6,back,static,low,0.25361381121797644,0.10119677241645224,2.7464559074483637,False,0.21979864697747228,0.08857798302194338,0.8112531009918535,True,49,2338.0,135,135,2000,2000
development_main,6,back,static,high,0.31797337625072714,0.0,1.530806336122328,False,0.2619290222784684,0.0,0.6367611657887097,True,31,2130.0,135,135,2000,2000
development_main,6,back,static,all_matched,0.2842955197049413,0.08876322814578966,1.9692826284233156,False,0.2230899148956866,0.09381475520679003,0.7143548351352952,True,80,4468.0,135,135,2000,2000
development_main,6,back,static,pooled_unmatched,0.07535696532201218,0.029206143198516648,0.23919113942538037,True,0.07535696532201218,0.029206143198516648,0.23919113942538037,True,108,5532.0,135,135,2000,2000
development_main,6,back,pure_phantom,low,0.13092676027794953,0.0,1.2696598259229128,False,0.28190430458756643,0.0,0.8215944191685549,True,38,229.0,22,22,1965,2000
development_main,6,back,pure_phantom,high,0.26666666666666666,0.0,7.992156862745096,False,0.4286533088415587,0.0,6.790979922085703,False,25,135.0,22,22,1929,2000
development_main,6,back,pure_phantom,all_matched,0.1812698574276111,0.0,2.3723562097575512,False,0.29125262091426724,0.0,0.9967322250854113,True,63,364.0,22,22,1966,2000
development_main,6,back,pure_phantom,pooled_unmatched,0.14924407723914582,0.0,0.48268609827694814,True,0.14924407723914582,0.0,0.48268609827694814,True,86,526.0,22,22,1994,2000
external_8b,3,all,loop,low,2.510900074079159,1.0569940525549297,16.69506506419329,True,0.9711930065879237,0.7289824590229883,1.3050535811083164,False,61,5082.0,314,314,2000,2000
external_8b,3,all,loop,high,3.073379741278244,1.1623387275365533,8.071349330453279,True,1.598752856997434,0.8940165921750515,2.0373209884469796,False,37,3465.0,314,314,2000,2000
external_8b,3,all,loop,all_matched,2.7389323715923015,1.3202323560034603,11.943918419827094,True,1.0514552441375669,0.8049105623639795,1.3563253193164768,False,98,8547.0,314,314,2000,2000
external_8b,3,all,loop,pooled_unmatched,0.749419675747432,0.5561565837849795,1.0539062694453438,False,0.749419675747432,0.5561565837849795,1.0539062694453438,False,120,10234.0,314,314,2000,2000
external_8b,3,all,static,low,0.6187140649174013,0.3982590253326116,8.641797022345907,False,0.5121277159285161,0.38298101362580433,0.9245311673525877,True,61,3505.0,164,164,2000,2000
external_8b,3,all,static,high,0.5339457731898148,0.11950063277500018,1.2570652287093187,False,0.33528417185908393,0.0883584348845123,0.5089501327692221,True,37,3134.0,164,164,2000,2000
external_8b,3,all,static,all_matched,0.5786984260750672,0.36781432934628994,5.4475664265578425,False,0.4830886580928061,0.37976923096226445,0.7848168734684142,True,98,6639.0,164,164,2000,2000
external_8b,3,all,static,pooled_unmatched,0.2764533608542361,0.19876874176478637,0.4766450505761858,True,0.2764533608542361,0.19876874176478637,0.4766450505761858,True,120,7388.0,164,164,2000,2000
external_8b,3,all,pure_phantom,low,0.3526637058095696,0.24152110671707883,0.6062464412808203,True,0.4528114810415652,0.31073463501582904,0.6350561034876614,True,33,518.0,31,32,1972,2000
external_8b,3,all,pure_phantom,high,0.5189440862534502,0.11102586275298541,2.252260582189792,False,0.4580081761104972,0.09934526493144541,1.7634632697961117,False,27,427.0,31,32,1972,2000
external_8b,3,all,pure_phantom,all_matched,0.4277978036397676,0.23788280181612304,0.9948392403292541,True,0.4537716234588694,0.32153450706359343,0.7064826355607254,True,60,945.0,31,32,1972,2000
external_8b,3,all,pure_phantom,pooled_unmatched,0.3303976458559446,0.19112443533721007,0.6231796018568055,True,0.3303976458559446,0.19112443533721007,0.6231796018568055,True,95,1096.0,32,32,2000,2000
external_8b,4,all,loop,low,3.760615902109896,1.0490273471950267,19.863911491094022,True,0.906590124250283,0.6082648421820974,1.3492154565504555,False,58,4847.0,314,314,2000,2000
external_8b,4,all,loop,high,2.7080180224866246,1.1440140051188818,6.018711733440063,True,1.6161903705965386,0.8876986087974904,2.1365746048448315,False,36,3392.0,314,314,2000,2000
external_8b,4,all,loop,all_matched,3.327260882364522,1.3320470679716359,13.890255657070085,True,0.9966640200694137,0.6965545926121242,1.3872928015269537,False,94,8239.0,314,314,2000,2000
external_8b,4,all,loop,pooled_unmatched,0.6986499981217168,0.47711160965770155,1.047816178126881,False,0.6986499981217168,0.47711160965770155,1.047816178126881,False,116,9920.0,314,314,2000,2000
external_8b,4,all,static,low,0.7125866318840716,0.3092017708071263,3.715100108740672,False,0.42329481307806543,0.28584999294139246,0.8973709904795425,True,58,3359.0,164,164,2000,2000
external_8b,4,all,static,high,0.5105037568687314,0.0878646402855268,1.2130784047721603,False,0.39524693917420317,0.09622602187480238,0.6054683631991028,True,36,3104.0,164,164,2000,2000
external_8b,4,all,static,all_matched,0.6155318207982575,0.30579356004799296,2.483836397688035,False,0.4190258394731678,0.2886612819649073,0.773481716235113,True,94,6463.0,164,164,2000,2000
external_8b,4,all,static,pooled_unmatched,0.2548764100282849,0.1567532806214319,0.5008871573381487,True,0.2548764100282849,0.1567532806214319,0.5008871573381487,True,116,7224.0,164,164,2000,2000
external_8b,4,all,pure_phantom,low,0.22737037344809527,0.10302106870223982,0.5473048622167899,True,0.33028264167650545,0.12854814126963984,0.7210881905076877,True,31,487.0,31,32,1972,2000
external_8b,4,all,pure_phantom,high,0.4506043427770184,0.04637344420975567,1.6964971720785673,False,0.40822115175853013,0.0702556958866734,1.3510913756317608,False,28,442.0,31,32,1971,2000
external_8b,4,all,pure_phantom,all_matched,0.3335807226874752,0.099163936777287,0.8294645330616969,True,0.3445590656118949,0.13612259603111748,0.7443224073887735,True,59,929.0,31,32,1972,2000
external_8b,4,all,pure_phantom,pooled_unmatched,0.24441760997360062,0.08461203970253091,0.5811559903444872,True,0.24441760997360062,0.08461203970253091,0.5811559903444872,True,92,1064.0,32,32,2000,2000
external_8b,6,all,loop,low,5.688145402700917,0.9036096463641793,22.896295351161385,False,0.7843991962606444,0.44520788189858285,1.3217112669407944,False,49,4140.0,314,314,2000,2000
external_8b,6,all,loop,high,3.3208638879278882,1.0357280936281112,8.246540677104553,True,1.8164915019897412,0.8193782726651068,3.1600654042833,False,35,3399.0,314,314,2000,2000
external_8b,6,all,loop,all_matched,4.62084339066835,1.3934944186805196,15.30852150676916,True,0.8857390174931054,0.536204186901348,1.3783751011193865,False,84,7539.0,314,314,2000,2000
external_8b,6,all,loop,pooled_unmatched,0.5481880751402172,0.34150039405195265,0.8864625407268886,True,0.5481880751402172,0.34150039405195265,0.8864625407268886,True,108,9292.0,314,314,2000,2000
external_8b,6,all,static,low,0.26590444782068634,0.0968935619498614,1.1361346137557087,False,0.24485940920233007,0.08343855029343802,0.779925851064549,True,49,3013.0,164,164,2000,2000
external_8b,6,all,static,high,0.5855109912769414,0.04227299454808451,1.7786144895667761,False,0.40121335279720505,0.10404829439107577,0.6987179837932695,True,35,3116.0,164,164,2000,2000
external_8b,6,all,static,all_matched,0.4283932697181722,0.16884807672543314,1.0881153569553037,False,0.2626390071861849,0.0975527649421643,0.6990149317526594,True,84,6129.0,164,164,2000,2000
external_8b,6,all,static,pooled_unmatched,0.14169645078852683,0.048719794063248244,0.3677640194662327,True,0.14169645078852683,0.048719794063248244,0.3677640194662327,True,108,6896.0,164,164,2000,2000
external_8b,6,all,pure_phantom,low,0.07448108765298336,0.008448242611622466,0.5872569796473012,True,0.10314311343840174,0.01334119371889609,0.8180131767426703,True,27,425.0,31,32,1972,2000
external_8b,6,all,pure_phantom,high,1.1248483099026576,0.04931052158273382,3.8477328165747022,False,0.5022974073374936,0.06202652733049904,1.5581646473101987,False,28,442.0,31,32,1968,2000
external_8b,6,all,pure_phantom,all_matched,0.6099624166430134,0.04081155536322322,1.784460053007588,False,0.16391481913330283,0.03790682667828611,0.7776688684878029,True,55,867.0,31,32,1972,2000
external_8b,6,all,pure_phantom,pooled_unmatched,0.10271808695652174,0.023567804022797033,0.4441019428215139,True,0.10271808695652174,0.023567804022797033,0.4441019428215139,True,86,1000.0,32,32,2000,2000
external_8b,4,front,loop,low,5.774613272977714,1.1230159226098915,12.666815958646039,True,1.0178884563401174,0.7231022068743275,1.446637659887642,False,57,4768.0,314,314,2000,2000
external_8b,4,front,loop,high,2.36463697352165,1.2492966138997772,5.809065699881839,True,1.6410528683089147,0.9772178012819802,2.0352552471392213,False,34,3277.0,314,314,2000,2000
external_8b,4,front,loop,all_matched,4.385614847456579,1.4865671177440927,9.872152352909948,True,1.1117569173414403,0.8282970471826335,1.4588136529503422,False,91,8045.0,314,314,2000,2000
external_8b,4,front,loop,pooled_unmatched,0.8523814642557316,0.6371675483383283,1.1901611584420675,False,0.8523814642557316,0.6371675483383283,1.1901611584420675,False,116,9920.0,314,314,2000,2000
external_8b,4,front,static,low,0.5490268212079324,0.38493772528383297,1.2961020433396466,False,0.5536481105462341,0.4052030179919563,1.0108605438560134,False,57,3341.0,164,164,2000,2000
external_8b,4,front,static,high,0.5890430073877141,0.20605226803967736,1.1275923318733128,False,0.45284085226937526,0.14745875934281763,0.6685589904623018,True,34,3083.0,164,164,2000,2000
external_8b,4,front,static,all_matched,0.5682313514059814,0.3582704304209278,0.9831972601143404,True,0.5360331987872001,0.3945250906985716,0.8971334151930256,True,91,6424.0,164,164,2000,2000
external_8b,4,front,static,pooled_unmatched,0.369331387202318,0.25174309621413166,0.6670859231819022,True,0.369331387202318,0.25174309621413166,0.6670859231819022,True,116,7224.0,164,164,2000,2000
external_8b,4,front,pure_phantom,low,0.34970001780680054,0.22859269973604276,0.7062984386594029,True,0.42369379630875875,0.28998941938688844,0.7389290764279812,True,31,487.0,31,32,1972,2000
external_8b,4,front,pure_phantom,high,0.6933976493771444,0.30712717028078085,1.8973476588928389,False,0.5416091439439902,0.2368259682669071,1.3725682671078268,False,28,442.0,31,32,1968,2000
external_8b,4,front,pure_phantom,all_matched,0.5132246175420988,0.30069929568665893,1.043870232112365,False,0.4498405117226186,0.30056070245646055,0.8045820818831919,True,59,929.0,31,32,1972,2000
external_8b,4,front,pure_phantom,pooled_unmatched,0.3578585145594647,0.22723402251814867,0.6630710887963885,True,0.3578585145594647,0.22723402251814867,0.6630710887963885,True,92,1064.0,32,32,2000,2000
external_8b,6,back,loop,low,2.3082710615500996,0.7687741817986559,12.52231611809185,False,0.8122800380369988,0.4863904704638464,1.3217983657984735,False,50,4219.0,314,314,2000,2000
external_8b,6,back,loop,high,2.585329243093637,0.9670284595423966,6.47175407675061,False,1.6322208615440168,0.7813741155819451,2.749343274971191,False,35,3399.0,314,314,2000,2000
external_8b,6,back,loop,all_matched,2.4318889086315494,1.1966767128642886,8.721366620803385,True,0.8878228877334564,0.5616699789280284,1.3880719626964473,False,85,7618.0,314,314,2000,2000
external_8b,6,back,loop,pooled_unmatched,0.517474548904948,0.3230411236651104,0.8269969963149543,True,0.517474548904948,0.3230411236651104,0.8269969963149543,True,108,9292.0,314,314,2000,2000
external_8b,6,back,static,low,0.18309611289320166,0.07087018977040159,0.6862150232840059,True,0.190678356836724,0.0641531139285197,0.6366632600313222,True,50,3031.0,164,164,2000,2000
external_8b,6,back,static,high,0.5577839824224707,0.03177158497806255,1.574787168385785,False,0.2983985612677278,0.06686186171541933,0.4467144498096106,True,35,3116.0,164,164,2000,2000
external_8b,6,back,static,all_matched,0.373030617766018,0.12036712806947171,0.8188751640934767,True,0.20295708386509922,0.07470841881085741,0.5684948926328716,True,85,6147.0,164,164,2000,2000
external_8b,6,back,static,pooled_unmatched,0.09876344763694306,0.03369267547680882,0.2722293080309005,True,0.09876344763694306,0.03369267547680882,0.2722293080309005,True,108,6896.0,164,164,2000,2000
external_8b,6,back,pure_phantom,low,0.12824235234259074,0.0,0.835509024232842,True,0.22837855221185765,0.0,0.9233062814275947,True,27,425.0,31,32,1972,2000
external_8b,6,back,pure_phantom,high,1.0130640553218409,0.004386419407945827,4.190261274953018,False,0.46851070532440486,0.02480714148459482,2.4354683853985657,False,28,442.0,31,32,1969,2000
external_8b,6,back,pure_phantom,all_matched,0.5793279264104436,0.03576965278619223,1.9650134857257642,False,0.26125709286312354,0.05060257939081175,0.9748932674761628,True,55,867.0,31,32,1972,2000
external_8b,6,back,pure_phantom,pooled_unmatched,0.15528458355819394,0.029960489949402085,0.5190022746381522,True,0.15528458355819394,0.029960489949402085,0.5190022746381522,True,86,1000.0,32,32,2000,2000
