comparison,target,split,window,baseline,candidate,metric,episodes,clusters,baseline_loss,improvement,relative_improvement,ci_low,ci_high,bootstrap_opposite_tail_2x
initial_prior,residual_none,heldout_seed,q0_to_q2,task_only,task_init,brier,1536,48,0.05089560154298176,0.005607320590672696,0.11017298981990158,0.0021444776002481577,0.010295152318679663,0.0003999200159968006
initial_prior,residual_none,heldout_seed,q0_to_q2,task_only,task_init,log_loss,1536,48,0.19820111837840557,0.027919845647580637,0.14086623665904885,0.010534772222865344,0.047542973102784596,0.0011997600479904018
initial_prior,stagnation,heldout_seed,q0,task_only,task_init,brier,1536,48,0.08496369375647939,0.03267855605973526,0.38461788341497544,0.016246609502077132,0.05511577058792622,0.0003999200159968006
initial_prior,stagnation,heldout_seed,q0,task_only,task_init,log_loss,1536,48,0.2820585213146493,0.11050922770218952,0.3917953876632267,0.06150886519440237,0.17356707065270013,0.0003999200159968006
initial_prior,stagnation,heldout_seed,q0_to_q2,task_only,task_init,brier,1536,48,0.08496369375647939,0.03267855605973526,0.38461788341497544,0.016486089152786983,0.05557080832825808,0.0003999200159968006
initial_prior,stagnation,heldout_seed,q0_to_q2,task_only,task_init,log_loss,1536,48,0.2820585213146493,0.11050922770218952,0.3917953876632267,0.06220540500583311,0.171460431821467,0.0003999200159968006
router_beyond_init,active_return,heldout_seed,q0,task_init,task_init_router,brier,512,16,0.06252489281322879,-0.00013195378425346282,-0.002110419999401335,-0.0015413273012842986,0.0011779826901875136,0.8370325934813038
router_beyond_init,active_return,heldout_seed,q0,task_init,task_init_router,log_loss,512,16,0.219704462906776,-0.0022196272932342616,-0.010102786551842071,-0.006785983576314208,0.0022959893429662813,0.3411317736452709
router_beyond_init,active_return,heldout_seed,q0_to_q2,task_init,task_init_router,brier,512,16,0.06252489281322879,-9.883015873711541e-05,-0.0015806529893995322,-0.0017179128405660517,0.0015672601906862517,0.8946210757848431
router_beyond_init,active_return,heldout_seed,q0_to_q2,task_init,task_init_router,log_loss,512,16,0.219704462906776,-0.0009191647562929112,-0.004183641716385739,-0.005989355584238754,0.004262198345743609,0.708258348330334
router_beyond_init,any_failure,heldout_seed,q0,task_init,task_init_router,brier,2048,64,0.06321815704867077,0.0003169116150411183,0.005012984082992684,-0.0006896632664422683,0.0014077160852241943,0.5794841031793642
router_beyond_init,any_failure,heldout_seed,q0,task_init,task_init_router,log_loss,2048,64,0.22982872000700053,-0.0023108423578309654,-0.010054628323912598,-0.0071633766202680365,0.003283676657732075,0.4071185762847431
router_beyond_init,any_failure,heldout_seed,q0_to_q2,task_init,task_init_router,brier,2048,64,0.06321815704867077,-0.00040272959894138466,-0.006370473575041563,-0.001619772652141529,0.0009326319557990274,0.5434913017396521
router_beyond_init,any_failure,heldout_seed,q0_to_q2,task_init,task_init_router,log_loss,2048,64,0.22982872000700053,-0.0027998476745800327,-0.0121823228815561,-0.0074089172818074716,0.002281078538597891,0.2543491301739652
router_beyond_init,goal_regression,heldout_seed,q0,task_init,task_init_router,brier,1024,32,0.031082895604353233,-0.0003507958042209397,-0.011285814831608221,-0.00159784096286638,0.0010982435894403239,0.5634873025394921
router_beyond_init,goal_regression,heldout_seed,q0,task_init,task_init_router,log_loss,1024,32,0.12417465159441074,-0.002725812639089492,-0.021951441812720046,-0.006557479563437728,0.0013045566260992735,0.16836632673465307
router_beyond_init,goal_regression,heldout_seed,q0_to_q2,task_init,task_init_router,brier,1024,32,0.031082895604353233,-0.00024647044755435386,-0.007929455823280347,-0.0013039480120932557,0.0010104706373805484,0.6470705858828234
router_beyond_init,goal_regression,heldout_seed,q0_to_q2,task_init,task_init_router,log_loss,1024,32,0.12417465159441074,-0.0015822271022497836,-0.012741949197633195,-0.005376384986189533,0.0020736569203474086,0.40951809638072384
router_beyond_init,regrasp_or_drop,heldout_seed,q0,task_init,task_init_router,brier,2048,64,0.0232254536475947,-0.00025219355998800085,-0.010858498775291684,-0.0008145138104753,0.0005158876568364495,0.4243151369726055
router_beyond_init,regrasp_or_drop,heldout_seed,q0,task_init,task_init_router,log_loss,2048,64,0.1129768415838618,-0.0048290848855975475,-0.04274402450888978,-0.008466781061281278,-0.0014904969803291627,0.004399120175964807
router_beyond_init,regrasp_or_drop,heldout_seed,q0_to_q2,task_init,task_init_router,brier,2048,64,0.0232254536475947,-0.00017794760606363642,-0.007661749422150263,-0.0007285065513712943,0.0005464365275184495,0.5282943411317736
router_beyond_init,regrasp_or_drop,heldout_seed,q0_to_q2,task_init,task_init_router,log_loss,2048,64,0.1129768415838618,-0.004120874624801538,-0.03647539236386464,-0.007997368557650101,-0.0005910677341808132,0.021595680863827234
router_beyond_init,residual_none,heldout_seed,q0,task_init,task_init_router,brier,1536,48,0.04528828095230907,-0.0008653262668214877,-0.019107068067624855,-0.001462389304591631,-0.000353846046542873,0.0003999200159968006
router_beyond_init,residual_none,heldout_seed,q0,task_init,task_init_router,log_loss,1536,48,0.17028127273082486,-0.005320247247383325,-0.031243877627068244,-0.008407962729625544,-0.002408523229603837,0.0003999200159968006
router_beyond_init,residual_none,heldout_seed,q0_to_q2,task_init,task_init_router,brier,1536,48,0.04528828095230907,-0.0010877651904378056,-0.02401869021222685,-0.0018068822874088486,-0.0004977012697364682,0.0003999200159968006
router_beyond_init,residual_none,heldout_seed,q0_to_q2,task_init,task_init_router,log_loss,1536,48,0.17028127273082486,-0.004596996177656882,-0.026996487070681374,-0.0077447191795072794,-0.0018305603812891096,0.001999600079984003
router_beyond_init,stagnation,heldout_seed,q0,task_init,task_init_router,brier,1536,48,0.05228513769674412,-0.0007265297877587126,-0.013895531689571408,-0.002581111611673041,0.0011042791127202115,0.45190961807638474
router_beyond_init,stagnation,heldout_seed,q0,task_init,task_init_router,log_loss,1536,48,0.17154929361245974,0.0003678315911065222,0.002144174326578552,-0.006397690812452753,0.008990969520271496,0.9898020395920816
router_beyond_init,stagnation,heldout_seed,q0_to_q2,task_init,task_init_router,brier,1536,48,0.05228513769674412,-0.0010950363442958947,-0.02094354901859777,-0.002553847301247545,0.0005142124184835955,0.16516696660667868
router_beyond_init,stagnation,heldout_seed,q0_to_q2,task_init,task_init_router,log_loss,1536,48,0.17154929361245974,-0.0003283667605406765,-0.0019141248187385543,-0.005754877513967479,0.006172107833993736,0.8558288342331534
hidden_beyond_init,active_return,heldout_seed,q0,task_init,task_init_hidden,brier,512,16,0.06252489281322879,-0.0018575617116288459,-0.029709154675045358,-0.0032035657704643106,-0.0006889288644516469,0.0003999200159968006
hidden_beyond_init,active_return,heldout_seed,q0,task_init,task_init_hidden,log_loss,512,16,0.219704462906776,-0.005536941688365712,-0.02520177157582421,-0.009458273349211744,-0.0016287218079739508,0.004399120175964807
hidden_beyond_init,active_return,heldout_seed,q0_to_q2,task_init,task_init_hidden,brier,512,16,0.06252489281322879,-0.0037141633333599086,-0.059402954027521014,-0.007777992912509135,-0.000951242013099212,0.0003999200159968006
hidden_beyond_init,active_return,heldout_seed,q0_to_q2,task_init,task_init_hidden,log_loss,512,16,0.219704462906776,-0.012842146936276565,-0.05845191657178892,-0.0261293674249893,-0.002913053492761525,0.003599280143971206
hidden_beyond_init,any_failure,heldout_seed,q0,task_init,task_init_hidden,brier,2048,64,0.06321815704867077,-0.0009816906269632052,-0.015528618245030702,-0.0026589324685240222,0.0007126828404241326,0.2455508898220356
hidden_beyond_init,any_failure,heldout_seed,q0,task_init,task_init_hidden,log_loss,2048,64,0.22982872000700053,-0.004607511875857015,-0.020047589682075727,-0.010206385040954934,0.0010167388762935524,0.11557688462307539
hidden_beyond_init,any_failure,heldout_seed,q0_to_q2,task_init,task_init_hidden,brier,2048,64,0.06321815704867077,-0.0008818207321995551,-0.013948852250163724,-0.0027593589161646224,0.0007652145544070694,0.3215356928614277
hidden_beyond_init,any_failure,heldout_seed,q0_to_q2,task_init,task_init_hidden,log_loss,2048,64,0.22982872000700053,-0.003324954788132689,-0.014467098750893324,-0.008894226877020323,0.001998935759707515,0.23875224955008997
hidden_beyond_init,goal_regression,heldout_seed,q0,task_init,task_init_hidden,brier,1024,32,0.031082895604353233,2.539522110168039e-05,0.000817015937798399,-0.0009196733390700392,0.0014389369024740367,0.9574085182963408
hidden_beyond_init,goal_regression,heldout_seed,q0,task_init,task_init_hidden,log_loss,1024,32,0.12417465159441074,-0.0013838804878268814,-0.011144629520258478,-0.0038523082490062605,0.0015294879417955714,0.32953409318136373
hidden_beyond_init,goal_regression,heldout_seed,q0_to_q2,task_init,task_init_hidden,brier,1024,32,0.031082895604353233,-0.0009218902320166072,-0.029659084653860055,-0.0024681750856315825,0.00047037968538541036,0.21035792841431714
hidden_beyond_init,goal_regression,heldout_seed,q0_to_q2,task_init,task_init_hidden,log_loss,1024,32,0.12417465159441074,-0.005239311682384186,-0.042193085425335015,-0.011411653240131818,8.144934426890834e-05,0.05358928214357129
hidden_beyond_init,regrasp_or_drop,heldout_seed,q0,task_init,task_init_hidden,brier,2048,64,0.0232254536475947,-0.000247750765279321,-0.010667208875163516,-0.0008737358056549717,0.0005759703400542254,0.44991001799640074
hidden_beyond_init,regrasp_or_drop,heldout_seed,q0,task_init,task_init_hidden,log_loss,2048,64,0.1129768415838618,-0.00036476171381179994,-0.003228641451629184,-0.004369807658956628,0.004002332762047045,0.8602279544091181
hidden_beyond_init,regrasp_or_drop,heldout_seed,q0_to_q2,task_init,task_init_hidden,brier,2048,64,0.0232254536475947,-0.00040358396774744306,-0.017376795901217604,-0.00119995600095226,0.0004649184984398744,0.34073185362927416
hidden_beyond_init,regrasp_or_drop,heldout_seed,q0_to_q2,task_init,task_init_hidden,log_loss,2048,64,0.1129768415838618,-0.0012364494874477063,-0.010944273800838199,-0.0059384880757121904,0.0036356800426558824,0.5942811437712457
hidden_beyond_init,residual_none,heldout_seed,q0,task_init,task_init_hidden,brier,1536,48,0.04528828095230907,-0.0015407503851647504,-0.034020950956103656,-0.002670499102071428,-0.0005771049886923152,0.0003999200159968006
hidden_beyond_init,residual_none,heldout_seed,q0,task_init,task_init_hidden,log_loss,1536,48,0.17028127273082486,-0.00431426045935463,-0.02533608300059205,-0.007925634774741664,-0.0009998833214757057,0.007998400319936013
hidden_beyond_init,residual_none,heldout_seed,q0_to_q2,task_init,task_init_hidden,brier,1536,48,0.04528828095230907,-0.0016544738296672117,-0.03653205188798089,-0.002990861350749899,-0.0006659066451056765,0.0007998400319936012
hidden_beyond_init,residual_none,heldout_seed,q0_to_q2,task_init,task_init_hidden,log_loss,1536,48,0.17028127273082486,-0.00774920617645757,-0.04550827024124529,-0.011795580643670301,-0.0037976428329443827,0.0003999200159968006
hidden_beyond_init,stagnation,heldout_seed,q0,task_init,task_init_hidden,brier,1536,48,0.05228513769674412,-0.001810282045178217,-0.03462326245897878,-0.004059228875904774,0.00046419610442363917,0.11797640471905618
hidden_beyond_init,stagnation,heldout_seed,q0,task_init,task_init_hidden,log_loss,1536,48,0.17154929361245974,-0.0045129310838155825,-0.026306905664156027,-0.011556692944974861,0.003680040606355262,0.2663467306538692
hidden_beyond_init,stagnation,heldout_seed,q0_to_q2,task_init,task_init_hidden,brier,1536,48,0.05228513769674412,-0.0018175563077301802,-0.034762389233286124,-0.004654376403036471,0.0007774967634653896,0.1911617676464707
hidden_beyond_init,stagnation,heldout_seed,q0_to_q2,task_init,task_init_hidden,log_loss,1536,48,0.17154929361245974,-0.003286368977944546,-0.01915699510467617,-0.010986255338349998,0.004738751884507215,0.41671665666866625
router_hidden_beyond_init,active_return,heldout_seed,q0,task_init,task_init_router_hidden,brier,512,16,0.06252489281322879,-0.003466533229457624,-0.055442449774567026,-0.006330084604804892,-0.0011738218633221705,0.0003999200159968006
router_hidden_beyond_init,active_return,heldout_seed,q0,task_init,task_init_router_hidden,log_loss,512,16,0.219704462906776,-0.012955577201238341,-0.05896820223781978,-0.021446418921558203,-0.005068652559324328,0.0011997600479904018
router_hidden_beyond_init,active_return,heldout_seed,q0_to_q2,task_init,task_init_router_hidden,brier,512,16,0.06252489281322879,-0.005664028599394142,-0.09058837759727861,-0.011604551303354835,-0.001063516361867528,0.0027994401119776045
router_hidden_beyond_init,active_return,heldout_seed,q0_to_q2,task_init,task_init_router_hidden,log_loss,512,16,0.219704462906776,-0.01925707027335467,-0.08764988211243456,-0.03493859730734315,-0.006868686639635045,0.0011997600479904018
router_hidden_beyond_init,any_failure,heldout_seed,q0,task_init,task_init_router_hidden,brier,2048,64,0.06321815704867077,-0.0010482353096163814,-0.01658123802643218,-0.0025326222241465637,0.0005336064055970638,0.19196160767846432
router_hidden_beyond_init,any_failure,heldout_seed,q0,task_init,task_init_router_hidden,log_loss,2048,64,0.22982872000700053,-0.006051386895728119,-0.026329985632534504,-0.01277002324320535,0.0009979071786932131,0.08838232353529295
router_hidden_beyond_init,any_failure,heldout_seed,q0_to_q2,task_init,task_init_router_hidden,brier,2048,64,0.06321815704867077,-0.0037934585321180957,-0.06000583865799133,-0.006580517556718999,-0.001181041116797345,0.0023995200959808036
router_hidden_beyond_init,any_failure,heldout_seed,q0_to_q2,task_init,task_init_router_hidden,log_loss,2048,64,0.22982872000700053,-0.01230898846811234,-0.053557224996673224,-0.02065155785263523,-0.003931038810290387,0.003199360127974405
router_hidden_beyond_init,goal_regression,heldout_seed,q0,task_init,task_init_router_hidden,brier,1024,32,0.031082895604353233,-0.0004483957454159552,-0.014425803539138622,-0.001801080178448505,0.0013323947218802034,0.551489702059588
router_hidden_beyond_init,goal_regression,heldout_seed,q0,task_init,task_init_router_hidden,log_loss,1024,32,0.12417465159441074,-0.004385060387690136,-0.03531365163006838,-0.008546849803210676,-8.426222191011673e-05,0.04599080183963208
router_hidden_beyond_init,goal_regression,heldout_seed,q0_to_q2,task_init,task_init_router_hidden,brier,1024,32,0.031082895604353233,-0.0023690499793607876,-0.07621715844996746,-0.004735262277698308,-0.0004406970325263014,0.010397920415916816
router_hidden_beyond_init,goal_regression,heldout_seed,q0_to_q2,task_init,task_init_router_hidden,log_loss,1024,32,0.12417465159441074,-0.011503424890129982,-0.09263907522529957,-0.020233208238344735,-0.00420723805721485,0.0007998400319936012
router_hidden_beyond_init,regrasp_or_drop,heldout_seed,q0,task_init,task_init_router_hidden,brier,2048,64,0.0232254536475947,-0.0006199806221940808,-0.026694015608960467,-0.0014054469507268083,0.0002315549915545789,0.14837032593481303
router_hidden_beyond_init,regrasp_or_drop,heldout_seed,q0,task_init,task_init_router_hidden,log_loss,2048,64,0.1129768415838618,-0.0027513640186058834,-0.024353345163783572,-0.0078005240160547796,0.0027748277161150415,0.28514297140571887
router_hidden_beyond_init,regrasp_or_drop,heldout_seed,q0_to_q2,task_init,task_init_router_hidden,brier,2048,64,0.0232254536475947,-0.0008258397540103768,-0.03555752953380539,-0.0018858874192362607,0.00020370088242852965,0.10557888422315537
router_hidden_beyond_init,regrasp_or_drop,heldout_seed,q0_to_q2,task_init,task_init_router_hidden,log_loss,2048,64,0.1129768415838618,-0.0041468802518533614,-0.036705577830967825,-0.009497003859958419,0.001086219257228184,0.11797640471905618
router_hidden_beyond_init,residual_none,heldout_seed,q0,task_init,task_init_router_hidden,brier,1536,48,0.04528828095230907,-0.0020443553867757957,-0.04514093588424363,-0.003250468622316007,-0.0010175697457426786,0.0003999200159968006
router_hidden_beyond_init,residual_none,heldout_seed,q0,task_init,task_init_router_hidden,log_loss,1536,48,0.17028127273082486,-0.007419194796973381,-0.043570233402597386,-0.012586745386555765,-0.002951317838156971,0.0003999200159968006
router_hidden_beyond_init,residual_none,heldout_seed,q0_to_q2,task_init,task_init_router_hidden,brier,1536,48,0.04528828095230907,-0.0030876870262779525,-0.06817849919120243,-0.005134518420950784,-0.001448608207675913,0.0003999200159968006
router_hidden_beyond_init,residual_none,heldout_seed,q0_to_q2,task_init,task_init_router_hidden,log_loss,1536,48,0.17028127273082486,-0.010787700723193343,-0.06335224390908913,-0.016595951468601176,-0.005566511825879133,0.0003999200159968006
router_hidden_beyond_init,stagnation,heldout_seed,q0,task_init,task_init_router_hidden,brier,1536,48,0.05228513769674412,-0.002688067229672134,-0.051411688829491674,-0.0054904077105174245,-0.0001607410837763029,0.03999200159968006
router_hidden_beyond_init,stagnation,heldout_seed,q0,task_init,task_init_router_hidden,log_loss,1536,48,0.17154929361245974,-0.00522348735478019,-0.030448900399324085,-0.014766626096596326,0.005484367576423514,0.3155368926214757
router_hidden_beyond_init,stagnation,heldout_seed,q0_to_q2,task_init,task_init_router_hidden,brier,1536,48,0.05228513769674412,-0.004689024132625613,-0.08968177840177335,-0.008189291701562497,-0.0015968545847592733,0.0023995200959808036
router_hidden_beyond_init,stagnation,heldout_seed,q0_to_q2,task_init,task_init_router_hidden,log_loss,1536,48,0.17154929361245974,-0.010617965076217673,-0.061894542685814256,-0.021409153897939747,0.00010649076124622031,0.05318936212757448
router_unseen_init,active_return,heldout_init,q0,task_only,task_router,brier,512,16,0.07157171684416247,-0.003630165801148158,-0.05072067516631385,-0.008834296315625661,0.0009854158393393095,0.126374725054989
router_unseen_init,active_return,heldout_init,q0,task_only,task_router,log_loss,512,16,0.27802662098547437,-0.023285184511425173,-0.08375163654793229,-0.0509231855000945,0.004448206811167898,0.09838032393521295
router_unseen_init,active_return,heldout_init,q0_to_q2,task_only,task_router,brier,512,16,0.07157171684416247,-0.004418562770176868,-0.06173615731194038,-0.009572908853244091,-0.0005573373812381402,0.01879624075184963
router_unseen_init,active_return,heldout_init,q0_to_q2,task_only,task_router,log_loss,512,16,0.27802662098547437,-0.022932641341591866,-0.08248361707345281,-0.046385916914486756,-0.003096104085487054,0.021195760847830435
router_unseen_init,any_failure,heldout_init,q0,task_only,task_router,brier,2048,64,0.10822325293835347,-0.01092724270024475,-0.10096945345441766,-0.026858276339539053,0.003664991674736967,0.15996800639872025
router_unseen_init,any_failure,heldout_init,q0,task_only,task_router,log_loss,2048,64,0.3594820749478457,-0.036776963416937695,-0.10230541654204418,-0.08020417898808765,0.003468427422760417,0.07998400319936012
router_unseen_init,any_failure,heldout_init,q0_to_q2,task_only,task_router,brier,2048,64,0.10822325293835347,-0.010947864548592654,-0.10116000259970763,-0.029669613638061622,0.0052393929642268015,0.21795640871825636
router_unseen_init,any_failure,heldout_init,q0_to_q2,task_only,task_router,log_loss,2048,64,0.3594820749478457,-0.05122574044583014,-0.1424987336385606,-0.12513400070278063,0.005457360284232323,0.08958208358328335
router_unseen_init,goal_regression,heldout_init,q0,task_only,task_router,brier,1024,32,0.04687777078858734,-0.0052257026194390595,-0.1114750665727323,-0.014785720854736872,0.00045375424532440625,0.1219756048790242
router_unseen_init,goal_regression,heldout_init,q0,task_only,task_router,log_loss,1024,32,0.2047734192201796,-0.01670327575354933,-0.08156955046782405,-0.048904256000231974,0.00822068891717839,0.22995400919816036
router_unseen_init,goal_regression,heldout_init,q0_to_q2,task_only,task_router,brier,1024,32,0.04687777078858734,-0.002039780610165854,-0.04351274763821428,-0.0043807261578236644,0.00014608870519222704,0.07158568286342731
router_unseen_init,goal_regression,heldout_init,q0_to_q2,task_only,task_router,log_loss,1024,32,0.2047734192201796,-0.00474248884393719,-0.02315968968041647,-0.01967544931735062,0.009837796339561904,0.5398920215956808
router_unseen_init,regrasp_or_drop,heldout_init,q0,task_only,task_router,brier,2048,64,0.032175375571673756,-0.0033216021482466505,-0.10323429297188656,-0.008754029306656435,-3.878129615538361e-06,0.04919016196760648
router_unseen_init,regrasp_or_drop,heldout_init,q0,task_only,task_router,log_loss,2048,64,0.14780994367574937,-0.014397602390944442,-0.09740618278380823,-0.03203233919875875,-0.0001286094650104039,0.047590481903619274
router_unseen_init,regrasp_or_drop,heldout_init,q0_to_q2,task_only,task_router,brier,2048,64,0.032175375571673756,-0.0015849244873708036,-0.049258927338399865,-0.0029486159187336754,-0.0002802794294413463,0.014397120575884824
router_unseen_init,regrasp_or_drop,heldout_init,q0_to_q2,task_only,task_router,log_loss,2048,64,0.14780994367574937,-0.008697051875014574,-0.05883942351059475,-0.016974895934436476,-0.00024232539621400252,0.04359128174365127
router_unseen_init,residual_none,heldout_init,q0,task_only,task_router,brier,1536,48,0.05149829004237744,-0.0010259571051055426,-0.01992215866315741,-0.0028597714818550278,0.0006019059164562006,0.23995200959808038
router_unseen_init,residual_none,heldout_init,q0,task_only,task_router,log_loss,1536,48,0.2036898787855587,-0.002945536285874612,-0.014460886831670332,-0.010573342110279984,0.004596964684908031,0.489502099580084
router_unseen_init,residual_none,heldout_init,q0_to_q2,task_only,task_router,brier,1536,48,0.05149829004237744,-0.003652266451911308,-0.07092014994878264,-0.007067902958869707,-0.00033599994329873136,0.03239352129574085
router_unseen_init,residual_none,heldout_init,q0_to_q2,task_only,task_router,log_loss,1536,48,0.2036898787855587,-0.014355425957616368,-0.07047687417365259,-0.029090328289502112,0.00011849118286709561,0.05318936212757448
router_unseen_init,stagnation,heldout_init,q0,task_only,task_router,brier,1536,48,0.09098436546693717,-0.011607509153684381,-0.1275769643950799,-0.023784815741535775,-2.8783915634223063e-05,0.05038992201559688
router_unseen_init,stagnation,heldout_init,q0,task_only,task_router,log_loss,1536,48,0.32816147468156953,-0.05426416152132357,-0.16535811089336014,-0.11338595067060167,-0.005478148970618302,0.022795440911817635
router_unseen_init,stagnation,heldout_init,q0_to_q2,task_only,task_router,brier,1536,48,0.09098436546693717,-0.011226513908861422,-0.12338948402009825,-0.026368131109716135,0.00390849539368632,0.15436912617476506
router_unseen_init,stagnation,heldout_init,q0_to_q2,task_only,task_router,log_loss,1536,48,0.32816147468156953,-0.08063780633582572,-0.2457259994155998,-0.1979977917820486,0.0021361111600390944,0.0619876024795041
hidden_unseen_init,active_return,heldout_init,q0,task_only,task_hidden,brier,512,16,0.07157171684416247,-0.00805627275727003,-0.11256223984135312,-0.02495583372274658,0.002507555514538749,0.2979404119176165
hidden_unseen_init,active_return,heldout_init,q0,task_only,task_hidden,log_loss,512,16,0.27802662098547437,-0.03128012972648209,-0.11250767863742203,-0.08963281515273618,0.013957918597309014,0.20755848830233953
hidden_unseen_init,active_return,heldout_init,q0_to_q2,task_only,task_hidden,brier,512,16,0.07157171684416247,-0.0070944230805013355,-0.09912327653042699,-0.018636269709115205,8.052665423858885e-05,0.05678864227154569
hidden_unseen_init,active_return,heldout_init,q0_to_q2,task_only,task_hidden,log_loss,512,16,0.27802662098547437,-0.027033434854271298,-0.09723326046423329,-0.06748341220778638,0.004721040293482482,0.10157968406318736
hidden_unseen_init,any_failure,heldout_init,q0,task_only,task_hidden,brier,2048,64,0.10822325293835347,-0.006622518764470663,-0.06119312240820378,-0.0174807832854416,0.0040634020777929524,0.23475304939012198
hidden_unseen_init,any_failure,heldout_init,q0,task_only,task_hidden,log_loss,2048,64,0.3594820749478457,-0.03838152654216681,-0.10676895794521958,-0.07472984902726659,-0.0057769657263431855,0.01759648070385923
hidden_unseen_init,any_failure,heldout_init,q0_to_q2,task_only,task_hidden,brier,2048,64,0.10822325293835347,-0.02105249780474732,-0.19452841448722044,-0.03834632801276175,-0.005114106207767435,0.00639872025594881
hidden_unseen_init,any_failure,heldout_init,q0_to_q2,task_only,task_hidden,log_loss,2048,64,0.3594820749478457,-0.05694991110502701,-0.15842211635528533,-0.10034020750477839,-0.017474207009580533,0.003599280143971206
hidden_unseen_init,goal_regression,heldout_init,q0,task_only,task_hidden,brier,1024,32,0.04687777078858734,-0.0068638782400260645,-0.1464207475005854,-0.013250817192416683,-0.0014803051904664962,0.007198560287942412
hidden_unseen_init,goal_regression,heldout_init,q0,task_only,task_hidden,log_loss,1024,32,0.2047734192201796,-0.03980579539184031,-0.19438946491897813,-0.08896519161083857,-0.002039959312778713,0.033593281343731254
hidden_unseen_init,goal_regression,heldout_init,q0_to_q2,task_only,task_hidden,brier,1024,32,0.04687777078858734,-0.004399072806682857,-0.09384133956629688,-0.008296577623782418,-0.0009215038531456035,0.008798240351929614
hidden_unseen_init,goal_regression,heldout_init,q0_to_q2,task_only,task_hidden,log_loss,1024,32,0.2047734192201796,-0.018430529778072073,-0.09000450277315981,-0.038461152154196876,0.0018160980848113174,0.06718656268746251
