parent,label,operator,dose,fraction,sign,randomized,normalized_action_rms,gripper_sign_changes,score_screen,instantaneous_screen,request_bias_l2,effective_logit_delta_l2,delta_freeze,instant_delta_freeze,delta_acceleration,instant_delta_acceleration,delta_periodicity,instant_delta_periodicity,delta_inversion,instant_delta_inversion,delta_curvature,instant_delta_curvature
plus-task00-init026,mobility_balance-high-minus,mobility_balance,high,1.0,-1,False,0.003342074387030971,0,False,False,3.3945375920546215,3.4104605033230575,0.08884243675229797,0.5330552045543744,0.0,16.08837820279856,0.0,4.977575480177369,0.5707480758428572,3.424488455057144,0.2671178968157506,1.602707141677958
plus-task00-init026,mobility_balance-high-plus,mobility_balance,high,1.0,1,False,0.004036148741478071,0,True,True,3.3945375920546215,3.4116772452822324,-0.1614218091656472,-0.9685305954202912,0.0,-14.160159298244444,-0.2840472298650276,-8.020442379947808,-0.7541781663894653,-4.525068998336792,-0.5113222167866727,-3.0679331570188095
plus-task00-init026,mobility_curvature-low-minus,mobility_curvature,low,0.5,-1,False,0.0019186186466113198,0,False,False,1.6972687947323548,1.729542641574193,0.12125850622665091,0.7275508426797132,0.0,15.221818983337641,0.0,2.9552674738203404,0.26891857385635365,1.6135114431381226,-0.03603098353604574,-0.21618594461558127
plus-task00-init026,mobility_curvature-low-plus,mobility_curvature,low,0.5,1,False,0.0017588025228245832,0,True,True,1.6972687947323548,1.730993324835483,-0.10420815517932436,-0.625248541715553,0.0,-9.0639987616959,0.0,-2.2599240339358433,-0.12354612350463867,-0.741276741027832,-0.19044646587875858,-1.1426790902491515
plus-task00-init026,mobility_curvature-high-minus,mobility_curvature,high,1.0,-1,False,0.00268480891968413,0,False,False,3.3945375894647096,3.4114938671018358,0.2435633536077617,1.4613804136668611,0.0,26.394324141551987,0.0,5.5149561318753575,0.543475126226743,3.2608507573604584,-0.024583886121566076,-0.14750339468240856
plus-task00-init026,mobility_curvature-high-plus,mobility_curvature,high,1.0,1,False,0.0019602963797872353,0,True,True,3.3945375894647096,3.413649056058588,-0.20350258223810602,-1.221016531723008,0.0,-11.213462648374028,0.0,-4.612898269177862,-0.12839337189992261,-0.7703602313995361,-1.0021785096749345,-6.013071468274705
plus-task00-init026,random-mobility-low,mobility,low,0.5,1,True,0.002060346378612557,0,False,False,1.6972687914621372,1.722678394132049,0.006494012156350593,0.03896524101927282,0.0,27.846993176159913,0.0,0.2304759758892046,0.45123388369878137,2.707403302192688,-0.0009225182536276577,-0.0055352240092278685
plus-task00-init026,random-mobility-high,mobility,high,1.0,1,True,0.002365566934650615,0,False,False,3.3945375829242743,3.405580227299059,-0.01674768823757855,-0.10048548049148702,0.0,52.70381201257542,0.0,-0.10890422016820069,1.071028709411621,6.426172256469727,-0.1188510732049515,-0.7131065354632972
plus-task00-init026,random-balance-low,balance,low,0.5,1,True,0.0020360042918790605,0,False,False,1.6972687950051155,1.7248206003859141,-0.024202901409796418,-0.14521714888518333,0.0,22.007392782186827,0.0,-0.3988417094916086,0.3558835511406263,2.1353013068437576,0.3639017893834469,2.183410909862941
plus-task00-init026,random-balance-high,balance,high,1.0,1,True,0.003202667662957235,0,False,False,3.394537590010231,3.4135127203215276,-0.0882994087951845,-0.5297961931975106,0.0,45.175915518941444,0.0,-1.0205973470303196,0.9131056070327759,5.478633642196655,0.8390728935567339,5.034437226345805
plus-task00-init026,random-curvature-low,curvature,low,0.5,1,True,0.0015232170147391239,0,False,False,1.697268793572519,1.7241569781073445,0.005777329465340486,0.034664495939230704,0.0,29.286830087047203,0.0,0.22648375516520508,0.4346379886070887,2.6078279316425323,-0.5938681593389138,-3.563208872443317
plus-task00-init026,random-curvature-high,curvature,high,1.0,1,True,0.0016314283384464801,0,False,False,3.394537587145038,3.407011454454072,0.001016490191233288,0.006099330507788246,0.0,54.31287550040153,0.0,0.018809681106440327,1.0402060548464456,6.241236329078674,0.4546781374351073,2.7280684648629197
plus-task00-init026,random-mobility_balance-low,mobility_balance,low,0.5,1,True,0.0022014483156944185,0,False,False,1.6972687960273107,1.7294102998859358,-0.009382806675817257,-0.05629658048131174,0.0,25.55344164405313,0.0,-0.418956627579244,0.41611904899279273,2.4967142939567566,0.1689374741581884,1.0136247081202037
plus-task00-init026,random-mobility_balance-high,mobility_balance,high,1.0,1,True,0.002462293758390255,0,False,False,3.3945375920546215,3.4105387994191987,-0.05816317419049355,-0.3489781366353863,0.0,49.915157838725506,0.0,-0.8782579553677313,1.022416204214096,6.134497225284576,0.39604405723793396,2.376264454932342
plus-task00-init026,random-mobility_curvature-low,mobility_curvature,low,0.5,1,True,0.0016070999345043986,0,False,False,1.697268794732355,1.729996937655346,0.00786092669849392,0.047164911256979934,0.0,28.785176935830783,0.0,0.18617730984616881,0.4454745103915533,2.6728470623493195,-0.28330937006593,-1.699856413133055
plus-task00-init026,random-mobility_curvature-high,mobility_curvature,high,1.0,1,True,0.0022518262985395596,0,False,False,3.39453758946471,3.412439724456225,-0.004300615293245436,-0.025803561972676244,0.0,53.85467249115902,0.0,-0.020114918087635453,1.06421560049057,6.38529360294342,-0.3634909694891171,-2.1809456081021974
pro-task03-init039,mobility-low-minus,mobility,low,0.5,-1,False,0.0024097918447275927,0,False,False,1.8481172730153126,1.8829340598725504,0.40702333462774043,2.442137412030509,0.09437252190179335,0.2831179122198465,0.6406106283332917,3.843659000558899,-0.001386528213818794,-0.008319169282913208,-0.0022009593054510557,-0.01320564136557395
pro-task03-init039,mobility-low-plus,mobility,low,0.5,1,False,0.002314840621511161,0,False,False,1.8481172730153126,1.8805338259928017,-0.30860185356311476,-1.8516150149825878,0.10057928902438995,0.30173890661656894,-0.3835250476328049,-2.3011518756104388,0.004512791832288254,0.027076750993728638,0.018753338010194298,0.11252023722662426
pro-task03-init039,mobility-high-minus,mobility,high,1.0,-1,False,0.0030660354311680955,0,False,False,3.696234546030625,3.702358504533799,0.9808097242497805,5.884857307204309,0.06215118121237373,0.18645354363712116,1.533352978130285,10.121329011054053,-0.005735283096631294,-0.03441169857978821,0.007999311096140271,0.04799591190871245
pro-task03-init039,mobility-high-plus,mobility,high,1.0,1,False,0.0028321083496788634,0,False,False,3.696234546030625,3.7056417805637087,-0.5722559437161385,-3.4335372197383913,0.18625325827552774,0.558761160884449,-0.6945816210709452,-4.167492906052905,0.002845426400502671,0.017072558403015137,0.019877678074235572,0.11926639101833798
pro-task03-init039,balance-low-minus,balance,low,0.5,-1,False,0.0019594859314131003,0,False,False,1.8481172765542093,1.881539702050059,-0.20198251927593502,-1.2118982305387294,0.26056882983173535,11.676470600465215,-0.04514275771137122,-0.2708597258954645,0.40404846270879125,2.4242907762527466,0.20766301288467015,1.2459782980230034
pro-task03-init039,balance-low-plus,balance,low,0.5,1,False,0.0022254355974578124,0,False,False,1.8481172765542093,1.8835417415569797,-0.038819750020246735,-0.2329195384158535,-2.698134892814759,-8.094404158672576,0.06562909600574329,0.39377457603446586,-0.46879621843496966,-2.8127773106098175,-0.2771533708061418,-1.6629202067237743
pro-task03-init039,balance-high-minus,balance,high,1.0,-1,False,0.0022026441412934415,0,False,False,3.6962345531084186,3.7145151339931384,-0.5398050913802878,-3.2388341823120324,0.26056882983173535,19.833166105451834,-0.07606463260083274,-0.4563846159777381,0.7185284048318864,4.311170428991318,0.37100029336882057,2.226001703401302
pro-task03-init039,balance-high-plus,balance,high,1.0,1,False,0.002494010160088276,0,False,False,3.6962345531084186,3.708200059417515,-0.3170867951798222,-1.902524405109239,-6.2998598799452115,-18.89957920669255,0.15819917359898028,0.9491966314075152,-1.0940348356962202,-6.564209014177322,-0.6797077749026343,-4.078246720921607
pro-task03-init039,curvature-low-minus,curvature,low,0.5,-1,False,0.0018833288750164043,0,False,False,1.8481172744729488,1.8713954610609933,-0.0024327237160970405,-0.01460101462126136,0.26056882983173535,19.74932346515575,-0.01641164598888878,-0.0984635166788539,0.3251174526909988,1.9507047161459923,0.17215041614594107,1.0329025572703383
pro-task03-init039,curvature-low-plus,curvature,low,0.5,1,False,0.002074831411860974,0,True,False,1.8481172744729488,1.871513685913758,0.0018575086334177149,0.011142975211760137,-4.136523373232395,-12.409569773182717,0.009041270051223904,0.054241261052881094,-0.12434683740138985,-0.7460810244083405,-0.4815443101292207,-2.889266085450206
pro-task03-init039,curvature-high-minus,curvature,high,1.0,-1,False,0.0021233219651240905,0,False,False,3.6962345489458976,3.7095515504004153,0.0019203254429883687,0.011521952657929766,0.26056882983173535,34.36143101326651,0.009775763943199678,0.058656173472830996,0.681043639779091,4.086261838674545,0.22100518525822221,1.3260310924829621
pro-task03-init039,curvature-high-plus,curvature,high,1.0,1,False,0.0025347719580190754,0,True,False,3.6962345489458976,3.709171043387129,0.010494041228592987,0.06296009419406552,-1.538536358931327,-4.615608643650898,0.005508704189818303,0.033050635325292954,-0.036229391892750984,-0.21737635135650635,-2.309615995131196,-13.857695299171988
pro-task03-init039,mobility_balance-low-minus,mobility_balance,low,0.5,-1,False,0.002342371740720249,0,False,False,1.848117273233809,1.8791579872940267,0.14705934267659837,0.8823534603236571,0.26056882983173535,9.244270313994775,0.3717604268522372,2.230557791672572,0.2991054796924195,1.7946328781545162,0.15497006587593742,0.9298204521009852
pro-task03-init039,mobility_balance-low-plus,mobility_balance,low,0.5,1,False,0.002610328076500582,0,True,True,1.848117273233809,1.880562225034461,-0.21716238301018143,-1.3029784512385814,-1.5318382342953405,-4.5955145296287885,-0.272670523607502,-1.6360183722041437,-0.30500548581282305,-1.8300329148769379,-0.1612315443656469,-0.967388996637911
pro-task03-init039,mobility_balance-high-minus,mobility_balance,high,1.0,-1,False,0.0025504982937251753,0,False,False,3.696234546467618,3.711883103207185,0.046649527887548614,0.2798945715893587,0.26056882983173535,15.093771319302546,0.665273407004765,3.991642031842218,0.5339965720971427,3.2039794325828552,0.2773538038458421,1.6641227175664086
pro-task03-init039,mobility_balance-high-plus,mobility_balance,high,1.0,1,False,0.0025284132774634495,0,True,True,3.696234546467618,3.7095289267504623,-0.47482811036653866,-2.8489707387879784,-3.841436678085011,-11.524309514483333,-0.4753797090974956,-2.8522750749577246,-0.6899233907461164,-4.1395403444767,-0.4136512241355341,-2.4819074758748303
pro-task03-init039,mobility_curvature-low-minus,mobility_curvature,low,0.5,-1,False,0.0023719609353171946,0,False,False,1.8481172731363646,1.879685714099318,0.2739617575416512,1.6437684686611609,0.26056882983173535,14.13714883184429,0.4201464043463581,2.520880015891777,0.20851395092904568,1.251083705574274,0.10206738574497431,0.6124044422904101
pro-task03-init039,mobility_curvature-low-plus,mobility_curvature,low,0.5,1,False,0.0019902890202830236,0,True,True,1.8481172731363646,1.8827436125883386,-0.22206417074543305,-1.3323881393557175,-2.689322510161883,-8.067967357228415,-0.27838908319502664,-1.670336088983776,-0.09309925138950326,-0.5585955083370209,-0.2425048440453883,-1.4550291352502012
pro-task03-init039,mobility_curvature-high-minus,mobility_curvature,high,1.0,-1,False,0.00223940944314586,0,False,False,3.6962345462727293,3.7149012548125437,0.589626089430371,3.5377544599934794,0.26056882983173535,24.85567984336437,0.9932853426894894,5.959708876509716,0.44077149281899136,2.644628956913948,0.20100976472266852,1.2060587239365839
pro-task03-init039,mobility_curvature-high-plus,mobility_curvature,high,1.0,1,False,0.002842521744999175,0,True,True,3.6962345462727293,3.714015992819885,-0.41227139353640985,-2.4736314761015783,-3.6353510108381406,-10.906052512742722,-0.4875545017917631,-2.925325420936939,-0.10950095951557137,-0.6570057570934296,-0.7991795719486923,-4.795077674002108
pro-task03-init039,random-mobility-low,mobility,low,0.5,1,True,0.002278452242853475,0,False,False,1.8481172730153128,1.8792797835561401,-0.0027208504046233317,-0.01632717901648604,0.26056882983173535,32.259191504130584,-0.029966396904445247,-0.17980474068112862,0.4711210479338965,2.8267262876033783,-0.034429150264356556,-0.20657496830191005
pro-task03-init039,random-mobility-high,mobility,high,1.0,1,True,0.0026440020814140694,0,False,False,3.6962345460306256,3.7078729122238165,-0.1017881505692968,-0.6107325374460866,0.26056882983173535,58.96701300094556,-0.0015023738699504463,-0.00902060247417924,1.1195403089125953,6.717241853475571,-0.24878740294117185,-1.4927244156027397
pro-task03-init039,random-balance-low,balance,low,0.5,1,True,0.0024849661313791392,0,False,False,1.8481172765542089,1.8790037006952813,-0.1358099422915987,-0.8148638069270847,0.26056882983173535,26.08451162112496,0.0789421952512086,0.47365794094812186,0.38015882174174,2.2809529304504395,0.39432070858200663,2.365924578714242
pro-task03-init039,random-balance-high,balance,high,1.0,1,True,0.0029869719195133827,0,False,False,3.6962345531084178,3.710452270908157,-0.4848715318372203,-2.9092317867592548,0.26056882983173535,50.445778733048854,0.12377175967963794,0.742636917332315,0.9504200766483943,5.702520459890366,0.8384203782819708,5.030522170461855
pro-task03-init039,random-curvature-low,curvature,low,0.5,1,True,0.0015964620077227728,0,False,False,1.8481172744729488,1.8681515555155048,0.0033033335479142334,0.01981844384592542,0.26056882983173535,33.94595185167628,0.027351153501193437,0.16410533119355017,0.4519031196832657,2.711418718099594,-1.5560844262714106,-9.33650633761191
pro-task03-init039,random-curvature-high,curvature,high,1.0,1,True,0.0024727454223781825,0,False,False,3.6962345489458976,3.7109703945910497,0.010731810640025485,0.06439190213452557,0.26056882983173535,60.906706732055326,0.021495869942434354,0.12897998909546837,1.0985077172517776,6.591046303510666,0.15500508490799936,0.9300305747158167
pro-task03-init039,random-mobility_balance-low,mobility_balance,low,0.5,1,True,0.002478132010552213,0,False,False,1.8481172732338091,1.8801930040349248,-0.055455821612720335,-0.3327349296763221,0.26056882983173535,29.991567570459555,0.08829029933090027,0.5297417959854185,0.44006151457627624,2.640369087457657,0.21748141651004427,1.304888613991018
pro-task03-init039,random-mobility_balance-high,mobility_balance,high,1.0,1,True,0.0027575698573673126,0,False,False,3.6962345464676183,3.7084057975861153,-0.2664600806962386,-1.5987635990605513,0.26056882983173535,55.5745642996402,0.05147657516944548,0.30886263064392777,1.054228519399961,6.325371116399765,0.44176084020247774,2.650565215546514
pro-task03-init039,random-mobility_curvature-low,mobility_curvature,low,0.5,1,True,0.0020902191588233238,0,False,False,1.8481172731363649,1.8770618546160613,-0.010505981613883164,-0.06304004286079172,0.26056882983173535,33.80562458123726,-0.012462548959305764,-0.07477847338306216,0.47281866272290557,2.836911976337433,-0.46657713640484055,-2.7994628074740007
pro-task03-init039,random-mobility_curvature-high,mobility_curvature,high,1.0,1,True,0.0022276548458339427,0,False,False,3.6962345462727297,3.7132127071309067,-0.09260028366202266,-0.5556037785608825,0.26056882983173535,60.541175551713394,-0.08983877779580496,-0.539031076961208,1.1244864016771317,6.74691841006279,-1.2358381243968315,-7.415028437162908
plus-task06-init026,mobility-low-minus,mobility,low,0.5,-1,False,0.0021897446877615157,0,False,False,1.2099140643526094,1.2568052061365258,0.17714132640029573,1.0628471796809944,0.0,0.155571134845966,0.2897967908181269,1.7387809436354633,-0.0055143112937608985,-0.03308586776256561,0.0013288047272965176,0.007972636664218484
plus-task06-init026,mobility-low-plus,mobility,low,0.5,1,False,0.001854919918514776,0,True,True,1.2099140643526094,1.257994455006907,-0.16507582663806514,-0.990456257696357,0.0,-0.49319958429352484,-0.24391149078333418,-1.4634691434267049,-0.005032755434513092,-0.030196532607078552,-0.0010810828539628559,-0.006486313696236596
plus-task06-init026,mobility-high-minus,mobility,high,1.0,-1,False,0.0033193638815389587,0,False,False,2.419828128705219,2.4509757765184212,0.3953980716796903,2.3723866130629894,0.0,-0.31773228181439406,0.7396231275274556,4.437737970257926,0.002358481287956238,0.014150887727737427,0.009060008340022185,0.05436020282990224
plus-task06-init026,mobility-high-plus,mobility,high,1.0,1,False,0.0028595908513701545,0,True,True,2.419828128705219,2.4458623395907866,-0.3029789703857679,-1.8178756393297602,0.0,-0.40133444107077954,-0.43536062259009123,-2.612163934267248,-0.0021800026297569275,-0.013080015778541565,-0.012798858332775054,-0.07679310236768827
plus-task06-init026,balance-low-minus,balance,low,0.5,-1,False,0.002573733547272552,0,False,False,1.209914064537076,1.2456482476545157,-0.09975724677557682,-0.5985473742573599,0.0,7.8594470793404465,-0.014164841891842972,-0.08498905135105937,0.26413694024085993,1.58482164144516,0.15555567048981472,0.9333338819903945
plus-task06-init026,balance-low-plus,balance,low,0.5,1,False,0.0024318894759467777,0,True,False,1.209914064537076,1.2440777677410284,0.04950483741348412,0.2970274670393451,0.0,-5.909225545711772,0.023179482564951392,0.13907649793630267,-0.2738766620556514,-1.643259972333908,-0.19669319104079613,-1.180158921529909
plus-task06-init026,balance-high-minus,balance,high,1.0,-1,False,0.0025394534796706687,0,False,False,2.419828129074152,2.4437535590806885,-0.2315687174364927,-1.3894136024869226,0.0,13.43317523957317,-0.0977718483912402,-0.586631289074141,0.48546123007933295,2.912767380475998,0.24315991183308888,1.4589597035259665
plus-task06-init026,balance-high-plus,balance,high,1.0,1,False,0.0031291963695421953,0,False,False,2.419828129074152,2.4427652467605743,0.05554719151755029,0.3332813320901489,-0.5540537618580714,-12.207095696276465,0.007639054439272375,0.04583392918222928,-0.6076703717311224,-3.646022230386734,-0.3465612779606145,-2.0793677871165097
plus-task06-init026,curvature-low-minus,curvature,low,0.5,-1,False,0.0019281434432192929,0,False,False,1.2099140655126064,1.2408724367544293,0.0003685945024389514,0.0022087117051077854,0.0,11.993970371072638,0.03083125551317556,0.18498713562564847,0.2089159190654754,1.2534955143928528,0.06034695106672505,0.3620817084508337
plus-task06-init026,curvature-low-plus,curvature,low,0.5,1,False,0.0022301902490752495,0,True,True,1.2099140655126064,1.2442678629010866,0.0022037798068357123,0.013219823531488354,0.0,-8.297632294372077,-0.011528930911549384,-0.0691735854692943,-0.12576580047607422,-0.7545948028564453,-0.23430095084411728,-1.4058058553506785
plus-task06-init026,curvature-high-minus,curvature,high,1.0,-1,False,0.0015777882144812527,0,False,False,2.4198281310252128,2.440509210201454,-0.0002388077058055188,-0.0014362206915455842,0.0,21.634629325158915,0.01637845862959164,0.09827075177755072,0.43515327076117194,2.610919624567032,0.07959099326368912,0.47754609193297465
plus-task06-init026,curvature-high-plus,curvature,high,1.0,1,False,0.0027522591553984263,0,True,True,2.4198281310252128,2.438019525964543,-0.0011390089272550197,-0.006837687593835854,-1.0058861026353672,-13.56259354158021,-0.005770824710250366,-0.03462534571490778,-0.16901587446530653,-1.0140952467918396,-0.5328412280239215,-3.197047400837462
plus-task06-init026,mobility_balance-low-minus,mobility_balance,low,0.5,-1,False,0.0020338955894089556,0,False,False,1.2099140653470182,1.259131078076204,0.044990333479386746,0.2699383668460147,0.0,6.069745600167213,0.1794788288892346,1.0768725758820026,0.1940146461129188,1.1640878766775131,0.07402169255189417,0.44413035306034776
plus-task06-init026,mobility_balance-low-plus,mobility_balance,low,0.5,1,False,0.0024024627103618568,0,True,True,1.2099140653470182,1.259832241455714,-0.07753307486725407,-0.4651992279243042,0.0,-4.22274033065242,-0.16262680452788425,-0.9757612246207121,-0.19834170738855994,-1.1900502443313599,-0.1312821331484517,-0.7876927556654428
plus-task06-init026,mobility_balance-high-minus,mobility_balance,high,1.0,-1,False,0.0023178230245356865,0,False,False,2.4198281306940363,2.4435935514279126,0.07095807574980427,0.4257461183364863,0.0,10.265358006272187,0.3208520113248783,1.9251118692225675,0.35996543864409125,2.1597926318645477,0.18005869089906956,1.0803521427408
plus-task06-init026,mobility_balance-high-plus,mobility_balance,high,1.0,1,False,0.002634067006440413,0,True,True,2.4198281306940363,2.4457773370089444,-0.16695565860050376,-1.0017355090445823,0.0,-8.087278608442256,-0.3125859244579394,-1.8755158448376883,-0.4087623208761214,-2.452573925256729,-0.2584363962500428,-1.550618390857231
plus-task06-init026,mobility_curvature-low-minus,mobility_curvature,low,0.5,-1,False,0.0021990415280156816,0,False,False,1.209914066216787,1.2556163499305393,0.12391835683685697,0.7435098814475485,0.0,8.99159716279499,0.2062282379356395,1.2373690301604336,0.14241100521758193,0.8544660313054919,0.03138950977917432,0.18833719290325868
plus-task06-init026,mobility_curvature-low-plus,mobility_curvature,low,0.5,1,False,0.0019929511929943854,0,True,True,1.209914066216787,1.256199531110759,-0.10779779840061135,-0.6467878286980412,0.0,-4.971999552026097,-0.1510978736163353,-0.9065876391514178,-0.08258608480294538,-0.49551650881767273,-0.10339032166356735,-0.6203417235066377
plus-task06-init026,mobility_curvature-high-minus,mobility_curvature,high,1.0,-1,False,0.002484507249431294,0,False,False,2.419828132433574,2.4541573265774446,0.2490182926702647,1.4941079390064353,0.0,15.297134768901184,0.4612080111344188,2.7672475699897556,0.284969707330068,1.7098182439804077,0.07100803218069546,0.4260484580551007
plus-task06-init026,mobility_curvature-high-plus,mobility_curvature,high,1.0,1,False,0.0026233342208521436,0,True,True,2.419828132433574,2.453977011674748,-0.211022429235047,-1.2661358732782484,0.0,-10.299470882805203,-0.29424970971990616,-1.765498357682786,-0.14695274333159125,-0.8817164599895477,-0.26435318037041156,-1.586118974122949
plus-task06-init026,random-mobility-low,mobility,low,0.5,1,True,0.002276608793092325,0,False,False,1.2099140643526094,1.2587007975503577,-0.008412780157779215,-0.050478757535421415,0.0,16.21326912004453,0.004894340589427948,0.029365844809866634,0.21800815438230836,1.30804892629385,-0.028998991073434566,-0.17399393709000813
plus-task06-init026,random-mobility-high,mobility,high,1.0,1,True,0.0027231898467629774,0,False,False,2.419828128705219,2.4448194890388892,-0.04222691300546766,-0.25336251632717904,0.0,36.2125428257229,-0.026429459055582694,-0.15857715178689882,0.6179280330737431,3.707568198442459,-0.036918811266355184,-0.22151288411417983
plus-task06-init026,random-balance-low,balance,low,0.5,1,True,0.0023001572274589897,0,False,False,1.209914064537076,1.2463876024993439,-0.009306751612990313,-0.05584128839872165,0.0,11.527983260856367,0.037254698714023426,0.2235277948307369,0.16233184918140375,0.9739910950884223,0.08957792187450275,0.5374677653681318
plus-task06-init026,random-balance-high,balance,high,1.0,1,True,0.0028330818002349034,0,False,False,2.419828129074152,2.4419905550787355,-0.07774436777217329,-0.4664695810897522,0.0,28.007953477244946,-0.006692121702458476,-0.04015312766815438,0.4657839983701706,2.7947039902210236,0.3104326681961613,1.8625960339019814
plus-task06-init026,random-curvature-low,curvature,low,0.5,1,True,0.00199747089665337,0,False,False,1.2099140655126064,1.2392050970121684,0.0028833434740083777,0.017299801270456994,0.0,16.493089254087412,0.012680552151808744,0.0760829154574478,0.19702140862743062,1.1821284517645836,-0.35638901780448,-2.138334009202239
plus-task06-init026,random-curvature-high,curvature,high,1.0,1,True,0.00222799408191961,0,False,False,2.4198281310252128,2.438704755354584,0.0031460319503944442,0.018872557672060954,0.0,36.05267491149327,0.03086325051225769,0.18517910562014217,0.5556138356526692,3.3336830139160156,-1.7614768655627848,-10.568861365544157
plus-task06-init026,random-mobility_balance-low,mobility_balance,low,0.5,1,True,0.002379808200008565,0,False,False,1.2099140653470182,1.2578989319100284,-0.026567876418050543,-0.1594106329650157,0.0,14.749686265802097,-0.06215505515818576,-0.3729305296758187,0.20715162158012385,1.2429097294807434,0.08231756327372736,0.4939054162574101
plus-task06-init026,random-mobility_balance-high,mobility_balance,high,1.0,1,True,0.00267526000517488,0,False,False,2.4198281306940363,2.4442366405745073,-0.08052232436731532,-0.48313654193982464,0.0,32.89489135108208,-0.12016427385143702,-0.7209860405620276,0.5689958731333414,3.413975238800049,0.16582963690038943,0.9949777816851976
