snapshot_key,query,branches,route_silhouette,route_null,route_p,noise_silhouette,noise_null,noise_p,motor_separation,motor_null,motor_p
w00_s000,17,16,0.2071285843849182,0.03851726442109794,0.0,0.020813927054405212,0.023651779196225107,0.5525,0.03698637709021568,0.015702783508459106,0.015
w00_s000,18,16,0.18989773094654083,0.04002107291016728,0.0,0.020097890868782997,0.024491138029843568,0.645,0.04018395394086838,0.014069593035674188,0.0
w00_s000,19,16,0.22825531661510468,0.052593554663471875,0.0,0.01579824462532997,0.024511445572134107,0.885,0.08358470350503922,0.020336638425069397,0.0
w00_s000,20,16,0.2386586219072342,0.040189297441393136,0.0,0.01483464241027832,0.024511946672573684,0.93,0.08113664388656616,0.022282963986945105,0.0
w00_s000,21,16,0.2711353302001953,0.04463938878849149,0.0,0.011535724624991417,0.023018880074378103,0.9775,0.07629232108592987,0.023380864943319465,0.0
w00_s000,22,16,0.21746951341629028,0.038736869455315175,0.0,0.018294449895620346,0.023481046301312744,0.71,0.07188538461923599,0.023185609068896156,0.0
w00_s000,23,16,0.19426919519901276,0.03821645508520305,0.0,0.02294945903122425,0.023562323248479514,0.4375,0.05403221398591995,0.019904996443365235,0.0
w00_s001,0,16,0.23959913849830627,0.10632931187283248,0.0,0.03109044022858143,0.023598582937847824,0.1625,0.00246307416819036,0.0014707494555477752,0.1575
w00_s001,1,16,0.6037712693214417,0.08532205639407038,0.0,0.01370968110859394,0.02356296980753541,0.9475,0.005337363108992577,0.0016203088635302265,0.0
w00_s001,2,16,0.2996838390827179,0.04545485781971365,0.0,0.016413966193795204,0.023088577878661455,0.8125,0.001806572312489152,0.0008107800155084988,0.0125
w00_s001,3,16,0.13919654488563538,0.07439780002459884,0.0,0.05477423965930939,0.023493817939888684,0.01,0.002972380258142948,0.0013059948567388346,0.015
w00_s001,4,16,0.21503806114196777,0.05650968213099986,0.0,0.020172040909528732,0.023561217337846756,0.5775,0.003379055066034198,0.0011919894734819536,0.0
w00_s001,5,16,0.2621775269508362,0.041963380011729896,0.0,0.018165092915296555,0.023732471656985582,0.7275,0.002169662620872259,0.0009966440008975042,0.0075
w00_s001,6,16,0.3753928542137146,0.04321537833660841,0.0,0.02043708600103855,0.024448526707710697,0.5675,0.0015553039265796542,0.0008974851145103457,0.05
w00_s001,7,16,0.19623106718063354,0.040725109765771775,0.0,0.023411504924297333,0.023593198938760905,0.355,0.004863443318754435,0.001683736649047205,0.005
w00_s001,8,16,0.21212661266326904,0.04200878305826336,0.0,0.02527814731001854,0.02404556844383478,0.3075,0.007616938557475805,0.002310846576347103,0.0
w00_s001,9,16,0.1817030906677246,0.03845405038911849,0.0,0.03489414229989052,0.02432548617012799,0.095,0.0007958720088936388,0.0006962201334044948,0.375
w00_s001,10,16,0.44156402349472046,0.06463443933986128,0.0,0.027714543044567108,0.024111411683261395,0.225,,,
w00_s001,11,16,0.3794940114021301,0.050878332005813716,0.0,0.02710927091538906,0.025194777445867657,0.2875,0.01393701322376728,0.0061169090814655646,0.0
w00_s001,12,16,0.3753068149089813,0.11882371026091278,0.0,0.020193669945001602,0.02431664092466235,0.5925,0.0437890850007534,0.01053270573494956,0.0
w00_s001,13,16,0.3532972037792206,0.04346754058729857,0.0,0.022445378825068474,0.02365642593242228,0.4175,0.050603922456502914,0.014164617158821785,0.0
w00_s001,14,16,0.4265938997268677,0.04589162922929972,0.0,0.020280592143535614,0.02392508429242298,0.56,0.06054142117500305,0.019717894596396945,0.0075
w00_s001,15,16,0.24707898497581482,0.038013754752464594,0.0,0.02159971557557583,0.024425647458992897,0.4925,0.0313064306974411,0.012351457027252764,0.0025
w00_s001,16,16,0.22940173745155334,0.03864510268671438,0.0,0.03149866685271263,0.025905535230413078,0.1825,0.04291001334786415,0.013241744631668552,0.0
w00_s001,17,16,0.20610487461090088,0.04296869692392647,0.0,0.01819593273103237,0.024664082581875846,0.7075,0.03614775091409683,0.01303364066319773,0.005
w00_s001,18,16,0.19625413417816162,0.038930379475932565,0.0,0.02708635851740837,0.024522764799185096,0.245,0.026760192587971687,0.014078186575206928,0.0275
w00_s001,19,16,0.23023784160614014,0.03840334181906655,0.0,0.02165147289633751,0.022694529404398055,0.45,0.05419741943478584,0.016766317576693838,0.0
w00_s001,20,16,0.2738676965236664,0.037314788727089765,0.0,0.021465174853801727,0.02341823962982744,0.505,0.0672910064458847,0.017102061616024,0.0
w00_s001,21,16,0.32126158475875854,0.056821047919802366,0.0,0.030338652431964874,0.0236601806525141,0.165,0.0708085224032402,0.017686920860724056,0.0
w00_s001,22,16,0.2899898290634155,0.04505699245724827,0.0,0.015331527218222618,0.0226066117011942,0.89,0.03687630966305733,0.016305395375384252,0.015
w00_s001,23,16,0.21304620802402496,0.03974633155856282,0.0,0.02326458878815174,0.02296297286520712,0.3925,0.020285436883568764,0.017452780299499863,0.385
w00_s002,0,16,0.19931405782699585,0.08848159774206579,0.0,0.02593085914850235,0.024465983065310865,0.2725,0.0018271844601258636,0.0009432424933947913,0.0425
w00_s002,1,16,0.6947082281112671,0.1534941124357283,0.0,0.021167803555727005,0.023556807052809745,0.53,0.0038886209949851036,0.0011079610231536207,0.0
w00_s002,2,16,0.4255230128765106,0.10217118311673402,0.0,0.030190423130989075,0.02345594545127824,0.165,0.0043488759547472,0.0014255691190919607,0.0025
w00_s002,3,16,0.31758686900138855,0.0803384217247367,0.0,0.015320639126002789,0.024251739096362145,0.88,0.005395245738327503,0.0014213902847041028,0.0
w00_s002,4,16,0.3492509722709656,0.04190626465249807,0.0,0.02144327200949192,0.02286266746930778,0.4275,0.0041016167961061,0.001369471200487169,0.0
w00_s002,5,16,0.3320406675338745,0.04955971409101039,0.0,0.022933753207325935,0.0236266704229638,0.3875,0.0019344646716490388,0.0009148380183069093,0.0025
w00_s002,6,16,0.330375075340271,0.043466071479488166,0.0,0.03241986036300659,0.02469136985950172,0.1575,0.00385152455419302,0.0015207171795191244,0.01
w00_s002,7,16,0.27155905961990356,0.05537282424978912,0.0,0.020405003800988197,0.022987255642656235,0.52,0.013446495868265629,0.0037533076029649236,0.0
w00_s002,8,16,0.23199623823165894,0.05203220241703093,0.0,0.013871388509869576,0.022983545982278884,0.92,0.001723695546388626,0.0013491672491363715,0.1775
w00_s002,9,16,0.46939802169799805,0.06188605453819036,0.0,0.011652730405330658,0.022921794058056548,0.9775,0.024881552904844284,0.008152668010443448,0.0075
w00_s002,10,16,0.3952294588088989,0.04242734130239114,0.0,0.012742098420858383,0.02315982086583972,0.965,0.053541261702775955,0.013359105091076344,0.0025
w00_s002,11,16,0.39065706729888916,0.04732035893015563,0.0,0.022609936073422432,0.024605447949143128,0.44,0.05594276636838913,0.015140968126361258,0.0
w00_s002,12,16,0.3731763958930969,0.04505489444360137,0.0,0.02782878652215004,0.022776043298654257,0.1925,0.06878270953893661,0.018486462880973706,0.0
w00_s002,13,16,0.3289108872413635,0.04375802732305601,0.0,0.020086944103240967,0.0238410601078067,0.6,0.06181633472442627,0.02712503112270497,0.0075
w00_s002,14,16,0.1767420470714569,0.04110482055693865,0.0,0.015106968581676483,0.023381994566880168,0.9175,0.053363900631666183,0.017276184411457507,0.0
w00_s002,15,16,0.16811878979206085,0.03805994200985879,0.0,0.020521322265267372,0.02398799571674317,0.525,0.061058130115270615,0.017943546785099896,0.0
w00_s002,16,16,0.1547803282737732,0.03756895879283548,0.0,0.020825836807489395,0.024625589820789173,0.61,0.05386406183242798,0.01948983689479064,0.0
w00_s002,17,16,0.1449374556541443,0.03902024330571294,0.0,0.015435948967933655,0.023672149534104393,0.8675,0.02922436222434044,0.021837583208689466,0.2325
w00_s002,18,16,0.1829146444797516,0.057569228699430826,0.0,0.013542061671614647,0.023938390519469978,0.9525,0.06716456264257431,0.01988197238126304,0.0
w00_s002,19,16,0.2392726093530655,0.048812555209733544,0.0,0.019462745636701584,0.02476550151826814,0.6675,0.07322243601083755,0.019786576251499356,0.0
w00_s002,20,16,0.21988165378570557,0.042950076963752505,0.0,0.01649981178343296,0.023955964755732567,0.8475,0.06561364978551865,0.019687937931739726,0.0
w00_s002,21,16,0.21406224370002747,0.04175888904370367,0.0,0.025894150137901306,0.024739103137981146,0.3125,0.06468481570482254,0.02416233554133214,0.0
w00_s002,22,16,0.1878887414932251,0.036238022064790126,0.0,0.02327759377658367,0.023111962710972874,0.405,0.06235780939459801,0.023947903484222478,0.005
w00_s002,23,16,0.20052699744701385,0.03932366966735572,0.0,0.024776823818683624,0.024351124537643046,0.3225,0.07171043008565903,0.023024927588412538,0.0
w00_s003,0,16,0.20509043335914612,0.13017520548775793,0.0,0.02148839272558689,0.02444776043645106,0.53,0.0008867933647707105,0.0008098392878673621,0.3675
w00_s003,1,16,0.6293647289276123,0.15526111084967853,0.0,0.02750086598098278,0.022812282105442137,0.1975,0.00581271480768919,0.0017306389856457827,0.0
w00_s003,2,16,0.34552404284477234,0.0954229804314673,0.0,0.03634141385555267,0.023857227658154442,0.09,0.004688653629273176,0.001427941440451832,0.0
w00_s003,3,16,0.37831827998161316,0.05010144640225917,0.0,0.023755669593811035,0.023226993805728853,0.345,0.0037632694002240896,0.0011543194234945986,0.0
w00_s003,4,16,0.32648175954818726,0.040846511917188764,0.0,0.014134526252746582,0.022733851319644602,0.9275,0.003628073027357459,0.001193899541904102,0.0
w00_s003,5,16,0.3805706799030304,0.043102335203439,0.0,0.02577623911201954,0.023846672321669756,0.27,0.004489035811275244,0.0015350416548608338,0.0
w00_s003,6,16,0.40956994891166687,0.049514258038252594,0.0,0.03856736794114113,0.025553223295137286,0.095,0.020218629390001297,0.004752208508652984,0.0
w00_s003,7,16,0.4758700132369995,0.08535120143555104,0.0,0.01775158755481243,0.02512508977204561,0.76,0.011257343925535679,0.0030079037170071387,0.0
w00_s003,8,16,0.45842188596725464,0.04793956843204796,0.0,0.025907939299941063,0.02366426429711282,0.285,0.00871904194355011,0.0023621884168824182,0.0
w00_s003,9,16,0.43457117676734924,0.043222927590832114,0.0,0.023868050426244736,0.02339335122727789,0.3725,0.05515378341078758,0.012006745009857695,0.0
w00_s003,10,16,0.38775020837783813,0.05126982008107007,0.0,0.017988037317991257,0.024073586540762335,0.71,0.07107152044773102,0.019422534203040413,0.0
w00_s003,11,16,0.4119027853012085,0.045672935005277394,0.0,0.05943279713392258,0.024287749850191175,0.0,0.06784108281135559,0.02048219732416328,0.005
w00_s003,12,16,0.29687345027923584,0.03770200630184263,0.0,0.026074321940541267,0.0235819758544676,0.275,0.028968991711735725,0.01301895268552471,0.0125
w00_s003,13,16,0.31834977865219116,0.04111754782032222,0.0,0.01291617564857006,0.02541591414483264,0.97,0.052281346172094345,0.01618708333640825,0.0025
w00_s003,14,16,0.2646160423755646,0.04151171659585089,0.0,0.018717430531978607,0.023819726356305183,0.6825,0.028382817283272743,0.012611543533566874,0.0275
w00_s003,15,16,0.2921031713485718,0.03767660316079855,0.0,0.02027262933552265,0.024082485276740045,0.6,0.05752120167016983,0.019049026481807233,0.0
w00_s003,16,16,0.26565998792648315,0.043609901070594786,0.0,0.014214867725968361,0.023729620871599764,0.925,0.0889427661895752,0.022570079522556626,0.0
w00_s003,17,16,0.2468535304069519,0.03799563860986382,0.0,0.017906086519360542,0.023193674341309815,0.7075,0.07227380573749542,0.023334153930773028,0.0
w00_s003,18,16,0.2914239764213562,0.03811063567176461,0.0,0.018095126375555992,0.024455625561531632,0.74,0.07510793209075928,0.02204112038889434,0.0025
w00_s003,19,16,0.297457754611969,0.042055447138845924,0.0,0.024785904213786125,0.023337010818067938,0.295,0.03179005905985832,0.021257051268185022,0.1725
w00_s003,20,16,0.3237813115119934,0.04079511946532875,0.0,0.018575364723801613,0.024386407596757635,0.6975,0.04375699907541275,0.01743224614096107,0.0
w00_s003,21,16,0.3248705267906189,0.03758939979132265,0.0,0.015364645048975945,0.024164992098230868,0.8625,0.04122190177440643,0.017029482475481927,0.01
w00_s003,22,16,0.31937989592552185,0.03930349057540297,0.0,0.012635571882128716,0.0237443891284056,0.9675,0.04065711051225662,0.01727850825176574,0.0075
w00_s003,23,16,0.2482115775346756,0.03792227206286043,0.0,0.024477973580360413,0.023465098249725997,0.2975,0.027297457680106163,0.013950338057038608,0.0575
w00_s004,0,16,0.22920462489128113,0.15738607544451952,0.015,0.019313976168632507,0.02373707095393911,0.66,0.00019081031496170908,0.0007456127246950928,0.9925
w00_s004,1,16,0.6461967825889587,0.07934718837030232,0.0,0.021207064390182495,0.024656368775758893,0.58,0.004804284777492285,0.001452501948188001,0.0
w00_s004,2,16,0.4100579619407654,0.05090844395104796,0.0,0.021077241748571396,0.023213115190155804,0.455,0.005558313801884651,0.0014171473206624795,0.0
w00_s004,3,16,0.38931113481521606,0.04113816355355084,0.0,0.024735312908887863,0.023969688307261094,0.3275,0.005293739028275013,0.0013649646936755744,0.0
w00_s004,4,16,0.4043081998825073,0.0423041624808684,0.0,0.05708426237106323,0.02399516181088984,0.0175,0.004708009772002697,0.0013146176805912547,0.0
w00_s004,5,16,0.43519318103790283,0.05094247746746987,0.0,0.03616606444120407,0.024046265040524303,0.1025,0.017496196553111076,0.003952657803347392,0.0
w00_s004,6,16,0.46558964252471924,0.07154485429637134,0.0,0.019406020641326904,0.023876677725929767,0.615,0.0027873197104781866,0.0013490013559930957,0.0
w00_s004,7,16,0.440873920917511,0.04828417434357107,0.0,0.016182534396648407,0.02361136560095474,0.8425,0.009048514068126678,0.0026692342052410823,0.0
w00_s004,8,16,0.439839243888855,0.050576417231932284,0.0,0.020857587456703186,0.023700631270185114,0.53,0.051226839423179626,0.012362037652856088,0.0
w00_s004,9,16,0.3783976435661316,0.04081728280056268,0.0,0.017873115837574005,0.02358116240124218,0.725,0.06686075031757355,0.015934635232988513,0.0
w00_s004,10,16,0.2362692952156067,0.04112847263691947,0.0,0.024386582896113396,0.023225273555144667,0.33,0.05213814601302147,0.016253667155106087,0.0
w00_s004,11,16,0.22481468319892883,0.038828825710806994,0.0,0.015467564575374126,0.02388188711600378,0.885,0.031361375004053116,0.016421074352110737,0.04
w00_s004,12,16,0.23725953698158264,0.03797063503647223,0.0,0.021476658061146736,0.02369181820657104,0.4825,0.06621553748846054,0.018103336032072547,0.0
w00_s004,13,16,0.1731342375278473,0.03872176779434085,0.0,0.026764484122395515,0.02373328114161268,0.27,0.051264289766550064,0.01697580394509714,0.0
w00_s004,14,16,0.16661764681339264,0.03612093908712268,0.0,0.01614537090063095,0.024289299871306867,0.825,0.04090837016701698,0.013857806257583434,0.0
w00_s004,15,16,0.2572154998779297,0.04207048650830984,0.0,0.020819101482629776,0.02357642028713599,0.53,0.05482901632785797,0.018966023897519335,0.0025
w00_s004,16,16,0.23860035836696625,0.0490839122235775,0.0,0.019138505682349205,0.024987255923915656,0.6575,0.0912366583943367,0.020337824048765468,0.0025
w00_s004,17,16,0.2232726812362671,0.043040901878848674,0.0,0.06432308256626129,0.023542566380929202,0.0075,0.019501179456710815,0.019659581590385642,0.4475
w00_s004,18,16,0.19918441772460938,0.03950212564319372,0.0,0.011544897221028805,0.0238710468262434,0.99,0.02303353138267994,0.019855493314971683,0.325
w00_s004,19,16,0.24652984738349915,0.0395589533704333,0.0,0.02557195909321308,0.02370025636162609,0.3075,0.03897826746106148,0.024791383607080206,0.105
w00_s004,20,16,0.19942694902420044,0.03756965045817196,0.0,0.019366554915905,0.024073428350966423,0.6575,0.02394268661737442,0.020408368109492585,0.36
w00_s004,21,16,0.22686472535133362,0.03655182699672878,0.0,0.03236101567745209,0.02419451663037762,0.125,0.028856344521045685,0.017398161406454164,0.115
w00_s004,22,16,0.18197181820869446,0.03944656229345128,0.0,0.017085671424865723,0.025048801908269525,0.7875,0.05697493627667427,0.01947917930490803,0.0
w00_s004,23,16,0.17062518000602722,0.03566096648108214,0.0,0.014700476080179214,0.025901099659968167,0.9225,0.015595706179738045,0.019097532862215303,0.6325
w00_s005,0,16,0.3812842071056366,0.20738950423896313,0.0,0.025601375848054886,0.024291984774172305,0.3,0.0014704103814437985,0.0009349390953502734,0.12
w00_s005,1,16,0.5333275198936462,0.05882190977688879,0.0,0.024448901414871216,0.023824947841931135,0.3225,0.004407357424497604,0.0013850760866625934,0.0
w00_s005,2,16,0.34437525272369385,0.03905107639264315,0.0,0.014882354997098446,0.023574161070864647,0.8925,0.005105285905301571,0.0013108962830665405,0.0
w00_s005,3,16,0.4857681393623352,0.04678214894607663,0.0,0.02953415922820568,0.0244079414231237,0.19,0.002793587278574705,0.0011983470819541253,0.0025
w00_s005,4,16,0.5253459215164185,0.047447641114704314,0.0,0.02228434570133686,0.024679499911144376,0.49,0.011709216050803661,0.0030619951203334494,0.0
w00_s005,5,16,0.4520000219345093,0.06161399452481419,0.0,0.021147646009922028,0.025550433171447368,0.5425,0.003470716765150428,0.0021803572015051034,0.1475
w00_s005,6,16,0.4943167567253113,0.06599181044381112,0.0,0.029103538021445274,0.023737332420423626,0.195,0.01541184913367033,0.005019465630757622,0.005
w00_s005,7,16,0.24190354347229004,0.04220290621044114,0.0,0.028338199481368065,0.023717238812241703,0.2025,0.017306916415691376,0.0076970744477875995,0.0675
w00_s005,8,16,0.3274766802787781,0.04516930401790887,0.0,0.023651426658034325,0.02338908100267872,0.305,0.053881678730249405,0.01722770672378829,0.0
w00_s005,9,16,0.374025821685791,0.046573005924001334,0.0,0.026270661503076553,0.02387239535455592,0.2775,0.06868389993906021,0.02158170390408486,0.0
w00_s005,10,16,0.11453835666179657,0.039786970790009944,0.0025,0.014759941957890987,0.02377242367481813,0.8925,0.033562071621418,0.013462022487510694,0.005
w00_s005,11,16,0.1968708336353302,0.03842814495321363,0.0,0.013053424656391144,0.023220653018215673,0.93,0.05676580220460892,0.019986365663353354,0.005
w00_s005,12,16,0.14846014976501465,0.038569902321323755,0.0,0.01994725689291954,0.024429748407565056,0.5975,0.03842759132385254,0.012158202227437869,0.0
w00_s005,13,16,0.15376994013786316,0.03928773990366608,0.0,0.040440864861011505,0.02286897609476,0.045,0.02890504151582718,0.013107961634814274,0.005
w00_s005,14,16,0.16242776811122894,0.04053769746329636,0.0,0.014777826145291328,0.022995048398151995,0.92,0.06002414599061012,0.01905815453326795,0.0
w00_s005,15,16,0.1727600395679474,0.039680326646193864,0.0,0.019236978143453598,0.023839005476329476,0.6375,0.06632108986377716,0.018219945642194944,0.0
w00_s005,16,16,0.16133883595466614,0.0401355259725824,0.0,0.030254362151026726,0.023885338695254176,0.1675,0.06674429774284363,0.021419334371457807,0.0
w00_s005,17,16,0.15574593842029572,0.038311421626713124,0.0,0.012626716867089272,0.025364427410531788,0.98,0.05147893354296684,0.018977357247495094,0.0
w00_s005,18,16,0.18243862688541412,0.03689596562180668,0.0,0.015417960472404957,0.023292588160838932,0.8525,0.03879829868674278,0.017586820233846084,0.05
w00_s005,19,16,0.13806474208831787,0.03636615823721513,0.0,0.014409366995096207,0.02394411318236962,0.915,0.04703506454825401,0.017190149447415023,0.0
w00_s005,20,16,0.13117428123950958,0.034681447360198944,0.0,0.011847746558487415,0.023923254327382893,0.9725,0.026947395876049995,0.014635130670212675,0.05
w00_s005,21,16,0.1136239618062973,0.03502088842913508,0.0,0.020770259201526642,0.023999394346028567,0.52,0.027599653229117393,0.013771941474697087,0.055
w00_s005,22,16,0.10441214591264725,0.036715591226238756,0.005,0.022728051990270615,0.024943134776549414,0.4275,0.012860109098255634,0.01352062638354255,0.5025
w00_s005,23,16,0.13642042875289917,0.038918677857145666,0.0025,0.0336117260158062,0.02426082029705867,0.1225,0.02818971499800682,0.014608149023842998,0.05
w01_s000,0,16,0.15826819837093353,0.0456681867595762,0.0,0.03172901272773743,0.02393893600208685,0.135,0.0008693062700331211,0.0006367576350203308,0.245
w01_s000,1,16,0.7344574928283691,0.13698469050228596,0.0,0.017267052084207535,0.023307849424891173,0.7625,0.023554986342787743,0.0052266954391961915,0.0075
w01_s000,2,16,0.5916465520858765,0.08692264443961903,0.0,0.0637659952044487,0.023667759967502207,0.0075,0.015396669507026672,0.003506518051945022,0.01
w01_s000,3,16,0.5984957218170166,0.07184337689075619,0.0,0.020209502428770065,0.02441747994860634,0.62,0.006763570010662079,0.001743660271167755,0.01
w01_s000,4,16,0.7041537761688232,0.11421651121228933,0.0,0.022294804453849792,0.02455459177494049,0.4675,0.005174243822693825,0.001667814799657208,0.0075
w01_s000,5,16,0.6666609048843384,0.09236418672371656,0.0,0.018230486661195755,0.0240090744686313,0.6925,0.008437453769147396,0.0022295660413510633,0.015
w01_s000,6,16,0.6278363466262817,0.09945455064065754,0.0,0.036870330572128296,0.02412122204899788,0.0925,0.005987704265862703,0.0021622235119866675,0.01
w01_s000,7,16,0.5093169212341309,0.05502803469542414,0.0,0.033175989985466,0.023369362012017517,0.1175,0.0031951861456036568,0.0017093747223043466,0.04
w01_s000,8,16,0.49847328662872314,0.05151841456536203,0.0,0.019179437309503555,0.024454266699030995,0.6275,0.0033423826098442078,0.0017356730036408407,0.035
w01_s000,9,16,0.27746444940567017,0.05230233393143863,0.0,0.014366568997502327,0.023324850911740212,0.9275,0.002522458089515567,0.0014953738074473223,0.13
w01_s000,10,16,0.38200700283050537,0.043369352519512176,0.0,0.03597910329699516,0.023941271661315114,0.0825,0.009478474967181683,0.00528783989182557,0.14
w01_s000,11,16,0.2436515986919403,0.047280720891430976,0.0,0.019509825855493546,0.025137407100992278,0.625,0.002419672906398773,0.0010539269403670914,0.03
w01_s000,12,16,0.20163962244987488,0.057100378391332925,0.0,0.021881747990846634,0.02361780252074823,0.4825,0.003934353590011597,0.0011264375621976796,0.0
w01_s000,13,16,0.1924247443675995,0.055904079764150086,0.0,0.02610035240650177,0.025006454058457167,0.2825,0.0030326340347528458,0.0014108978900912916,0.015
w01_s000,14,16,0.3167109489440918,0.03985010400880128,0.0,0.03024599328637123,0.023209023760864513,0.1525,0.025544224306941032,0.007692276022498845,0.0025
w01_s000,15,16,0.2809164524078369,0.03914616161491722,0.0,0.03477960079908371,0.024267147383652626,0.11,0.04349358752369881,0.01141411676770076,0.0
w01_s000,16,16,0.2736544609069824,0.04044007811229676,0.0,0.024325307458639145,0.02418213427765295,0.345,0.04086684435606003,0.012693163804069627,0.0
w01_s000,17,16,0.1746867448091507,0.03889764872379601,0.0,0.022173859179019928,0.023981886212714017,0.4475,0.012269238010048866,0.010493235979956807,0.3125
w01_s000,18,16,0.21917827427387238,0.03875383630394936,0.0,0.03739790618419647,0.02530484223505482,0.1225,0.024259531870484352,0.009989299186563584,0.0025
w01_s000,19,16,0.20790815353393555,0.04100893447641283,0.0,0.014470936730504036,0.024010884780436753,0.9175,0.03502636402845383,0.01140819424224901,0.0
w01_s000,20,16,0.2075866460800171,0.04379470326937735,0.0,0.01898348145186901,0.023271780007053166,0.6375,0.045417606830596924,0.012218186964746565,0.0
w01_s000,21,16,0.2305275946855545,0.03791759174084291,0.0,0.024765755981206894,0.02484282330609858,0.345,0.034020472317934036,0.01225608173655928,0.0
w01_s000,22,16,0.2651723027229309,0.03868829518556595,0.0,0.025248467922210693,0.024519962349440903,0.33,0.052185967564582825,0.015869208778603934,0.0025
w01_s000,23,16,0.2536243498325348,0.036242491225712,0.0,0.016075700521469116,0.023450762531720102,0.8425,0.07505109906196594,0.019135522978322116,0.0
w01_s001,0,16,0.1539524495601654,0.05843905618414283,0.0,0.020388532429933548,0.023337032773997634,0.5125,0.0007514671888202429,0.0011815835488960147,0.74
w01_s001,1,16,0.7048786878585815,0.15296190859749914,0.0,0.01571042090654373,0.023684973610797896,0.865,,,
w01_s001,2,16,0.4623618423938751,0.0692580784065649,0.0,0.017648236826062202,0.024601325024850667,0.745,,,
w01_s001,3,16,0.5384324193000793,0.0687860815343447,0.0,0.019393442198634148,0.024125796896405517,0.6375,,,
w01_s001,4,16,0.572414755821228,0.08083067805040628,0.0,0.018242083489894867,0.023454198718536646,0.66,,,
w01_s001,5,16,0.6006726026535034,0.16181134969461708,0.0,0.013393421657383442,0.023571598813869058,0.96,,,
w01_s001,6,16,0.36724838614463806,0.05627833736129105,0.0,0.01662435196340084,0.024205047502182424,0.8175,0.0022513766307383776,0.0011070025046137743,0.01
w01_s001,7,16,0.22945483028888702,0.04464370018104091,0.0,0.030113760381937027,0.024223531894385815,0.1775,0.0014811672735959291,0.0010934394755895483,0.2125
w01_s001,8,16,0.3110320568084717,0.045861187549307944,0.0,0.036337532103061676,0.02451086920686066,0.1075,0.002507242374122143,0.0009938295066422142,0.0
w01_s001,9,16,0.2517639994621277,0.04673192411661148,0.0,0.036611542105674744,0.024637496632058175,0.11,0.004647017456591129,0.001987692504944789,0.05
w01_s001,10,16,0.2033170759677887,0.08050944063812494,0.0025,0.027829209342598915,0.024044392383657395,0.2175,0.0014658760046586394,0.0006585831104939644,0.035
w01_s001,11,16,0.18574923276901245,0.06000283159781247,0.005,0.01734059862792492,0.023362364822532983,0.745,0.002989985281601548,0.0008556536536889326,0.0025
w01_s001,12,16,0.5034224987030029,0.05881231479346752,0.0,0.025485415011644363,0.02325268666492775,0.2825,0.006646875292062759,0.0019489236208755755,0.0
