action_recovery_fraction,action_return_distance,action_return_gain,action_return_gain_pct,current_query,effect_distance,effect_distance_pct,episode,episode_length,failure,flow_noise_seed,lag,lag_fraction,log_physical_excursion_scale,loop_score,minimum_xra_recovery_fraction,past_query,path_inefficiency,phase,physical_closure_distance,physical_closure_fraction,physical_excursion_distance,physical_excursion_scale,physical_seed_strength_pct,positive_topology,replay_action_distance,replay_action_distance_pct,replay_physical_distance,replay_physical_distance_pct,replay_route_overlap,replay_route_overlap_pct,route_recovery_fraction,route_return_gain,route_return_gain_pct,route_return_overlap,scene,shared_prefix,task,turn_query,within_task_cluster
0.6564437989467978,0.5946564078330994,1.1362289786338806,0.95733642578125,26,0.12093821167945862,0.92303466796875,428,52,True,1012,19,0.37254901960784315,2.211971979223975,0.9506732538595937,0.10093057143472023,7,0.8899114950813319,0.5098039215686274,0.7813414931297302,0.5496813009289689,1.7350856065750122,8.133710132187886,0.991455078125,True,0.5084620118141174,0.98870849609375,0.7906626462936401,0.92620849609375,0.20265625417232513,0.917510986328125,0.10093057143472023,0.08812500536441803,0.953399658203125,0.2150000035762787,42,35,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,18,2
0.6313108697464589,0.6336644887924194,1.0850313901901245,0.94903564453125,24,0.1326225996017456,0.8990478515625,48,52,True,1016,16,0.3137254901960784,2.1549920867957875,0.9498957017883625,0.11874998400316508,8,0.8439979125525127,0.47058823529411764,0.8088940978050232,0.5028826670445019,1.6271693706512451,7.627821904981976,0.97076416015625,True,0.6280580759048462,0.97869873046875,0.8148900866508484,0.9085693359375,0.2292187511920929,0.97369384765625,0.11874998400316508,0.10093748569488525,0.9730224609375,0.25093749165534973,3,35,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,17,2
0.6975228698115263,0.5367684960365295,1.2378069758415222,0.97369384765625,26,0.11483173072338104,0.93267822265625,399,52,True,1015,18,0.35294117647058826,2.097012795875338,0.9402198314551283,0.09087656455049575,8,0.8729469991808706,0.5098039215686274,0.8396047353744507,0.44889515180409756,1.5234936475753784,7.141812294822937,0.9483642578125,True,0.5153777003288269,0.988037109375,0.8441489338874817,0.87969970703125,0.2068749964237213,0.931915283203125,0.09087656455049575,0.0793749988079071,0.93109130859375,0.20593750476837158,39,35,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,18,2
0.6118270576340995,0.6548263430595398,1.0321184992790222,0.934814453125,25,0.1380862444639206,0.88372802734375,44,52,True,1012,16,0.3137254901960784,2.1646044343408954,0.9349316759475937,0.08376005665955585,9,0.8637495623480518,0.49019607843137253,0.8055248260498047,0.510303208798905,1.6449460983276367,7.711155401306707,0.97991943359375,True,0.5864250659942627,0.98236083984375,0.8136118650436401,0.90966796875,0.2160937488079071,0.95452880859375,0.08376005665955585,0.0715624988079071,0.90423583984375,0.21718749403953552,3,35,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,17,2
0.6037022742991902,0.6977303624153137,1.0628913044929504,0.94384765625,25,0.13583460450172424,0.888916015625,414,52,True,1030,18,0.35294117647058826,2.082429072708496,0.9347467167379853,0.08570386207490455,7,0.8786372688569547,0.49019607843137253,0.8088529109954834,0.4601702784998333,1.4983482360839844,7.02393598517542,0.95819091796875,True,0.607100248336792,0.98028564453125,0.8174537420272827,0.90704345703125,0.2173437476158142,0.957275390625,0.08570386207490455,0.07343749701976776,0.911224365234375,0.21656249463558197,39,35,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,18,2
0.5164022056301426,1.0474181175231934,1.1184687614440918,0.95465087890625,23,0.15498583018779755,0.84173583984375,48,52,True,1016,17,0.3333333333333333,2.135307337954208,0.9312913311127733,0.1130309690283626,6,0.8481423973344239,0.45098039215686275,0.7911423444747925,0.5028308285529828,1.5912940502166748,7.459646077686543,0.97235107421875,True,0.9191252589225769,0.91448974609375,0.7996721267700195,0.91912841796875,0.21578124165534973,0.953765869140625,0.1130309690283626,0.09812501072883606,0.969970703125,0.23000000417232513,3,35,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,17,2
0.586953694238036,0.718529224395752,1.0210559368133545,0.93255615234375,25,0.14585037529468536,0.86541748046875,404,52,True,1020,18,0.35294117647058826,2.04791091559491,0.9295375103894831,0.1100253329446843,7,0.8651519293279055,0.49019607843137253,0.8359936475753784,0.419558772419829,1.4402726888656616,6.751690244070769,0.91973876953125,True,0.5875633358955383,0.982177734375,0.8498011827468872,0.87432861328125,0.22984375059604645,0.974639892578125,0.1100253329446843,0.0949999988079071,0.96514892578125,0.23156249523162842,39,35,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,17,2
0.6936452680830658,0.5375277996063232,1.2170649766921997,0.97076416015625,25,0.1386031210422516,0.88238525390625,13,52,True,1013,16,0.3137254901960784,2.1821329499384596,0.9278384592065804,0.07939992983357773,9,0.902219922237419,0.49019607843137253,0.8436622023582458,0.4971634072393277,1.6778059005737305,7.865195124452314,0.98333740234375,True,0.5221719145774841,0.98760986328125,0.8508424758911133,0.87353515625,0.20359376072883606,0.92083740234375,0.07939992983357773,0.06781250238418579,0.884674072265625,0.21375000476837158,0,35,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,15,2
0.4518773128253412,1.1286919116973877,0.9305038452148438,0.90106201171875,24,0.15594780445098877,0.84063720703125,13,52,True,1013,18,0.35294117647058826,2.1802820730688666,0.9244427501188971,0.09981718568895045,6,0.9070066280307474,0.47058823529411764,0.8061796426773071,0.518500054218116,1.6743088960647583,7.848801915437642,0.98858642578125,True,0.9262882471084595,0.912109375,0.8259019255638123,0.89990234375,0.25218749046325684,0.9912109375,0.09981718568895045,0.08531250059604645,0.947052001953125,0.2306250035762787,0,35,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,15,2
0.6811747807922601,0.5273188352584839,1.1266244649887085,0.95599365234375,25,0.12860389053821564,0.91021728515625,16,52,True,1016,16,0.3137254901960784,2.0039624006339842,0.9237786144201228,0.08818214855412704,9,0.881871850118461,0.49019607843137253,0.8504266738891602,0.378875900486354,1.369173526763916,6.41839258256888,0.88287353515625,True,0.4462526738643646,0.99267578125,0.8609021306037903,0.86474609375,0.21140626072883606,0.94464111328125,0.08818214855412704,0.07625000178813934,0.921539306640625,0.21156249940395355,0,35,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,16,2
0.5333744645185323,1.008264422416687,1.152492642402649,0.9605712890625,24,0.16631393134593964,0.82568359375,44,52,True,1012,18,0.35294117647058826,2.139183039644846,0.9207155453567433,0.08260553054406616,6,0.8711606238904984,0.47058823529411764,0.7732017636299133,0.5162354325298021,1.5983017683029175,7.492496760895253,0.98370361328125,True,0.8985127210617065,0.920654296875,0.7951078414916992,0.923095703125,0.20890624821186066,0.9383544921875,0.08260553054406616,0.07093749940395355,0.9014892578125,0.2121874988079071,3,35,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,17,2
0.5933611574010995,0.7389488816261292,1.0782628655433655,0.947265625,24,0.18278369307518005,0.79693603515625,407,52,True,1023,16,0.3137254901960784,1.9538994813849127,0.9193327323594677,0.11716524112507215,8,0.8518817073700276,0.47058823529411764,0.7937480211257935,0.3855962403711646,1.2918996810913086,6.056149325453118,0.87359619140625,True,0.6342682242393494,0.9779052734375,0.8099223971366882,0.911865234375,0.2239062488079071,0.967620849609375,0.11716524112507215,0.1028124988079071,0.975372314453125,0.2253125011920929,39,35,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,17,2
0.515117718786467,0.7938199639320374,0.8433195948600769,0.86468505859375,24,0.14693111181259155,0.8624267578125,62,52,True,1030,17,0.3333333333333333,2.140873458548083,0.9191003031025557,0.08084164063805846,7,0.8590441405691667,0.47058823529411764,0.8026991486549377,0.4987412193545592,1.6013667583465576,7.506864778518442,0.97369384765625,True,0.7116878628730774,0.96893310546875,0.813918948173523,0.9093017578125,0.23015624284744263,0.97509765625,0.08084164063805846,0.06843750178813934,0.888153076171875,0.22187499701976776,3,35,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,17,2
0.5062049315051564,1.0669711828231812,1.0937858819961548,0.95074462890625,23,0.18488603830337524,0.79345703125,44,52,True,1012,17,0.3333333333333333,2.139183039644846,0.9175738782850492,0.08478893457382948,6,0.867351759414877,0.45098039215686275,0.7653024196624756,0.5211777682789676,1.5983017683029175,7.492496760895253,0.98455810546875,True,0.9297206401824951,0.91094970703125,0.7741901874542236,0.9346923828125,0.21515625715255737,0.952362060546875,0.08478893457382948,0.07281249761581421,0.909271240234375,0.21406249701976776,3,35,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,17,2
0.4654274982208185,1.0183838605880737,0.8866596221923828,0.8829345703125,24,0.14698074758052826,0.862060546875,23,52,True,1023,18,0.35294117647058826,2.3905291257458097,0.9168201237228268,0.09776833960386301,6,0.9260514733508212,0.47058823529411764,0.8283404111862183,0.6085314134388333,2.1159818172454834,9.919270081681043,0.9976806640625,True,0.9067829847335815,0.91729736328125,0.8404531478881836,0.88336181640625,0.2068749964237213,0.931915283203125,0.09776833960386301,0.08625000715255737,0.94952392578125,0.20406250655651093,0,35,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,15,2
0.6398653453585197,0.5718908905982971,1.0161009430885315,0.9307861328125,25,0.14640004932880402,0.86419677734375,7,52,True,1007,16,0.3137254901960784,2.069416842421595,0.9155855045416887,0.090744749309155,9,0.8728484734009596,0.49019607843137253,0.8474225997924805,0.425950968350449,1.476219892501831,6.9202030444371365,0.92950439453125,True,0.5474736094474792,0.98577880859375,0.8524554967880249,0.87213134765625,0.1993750035762787,0.904022216796875,0.090744749309155,0.07843749225139618,0.928192138671875,0.21406249701976776,0,35,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,17,2
0.4602825842517987,1.076425552368164,0.9179987907409668,0.89593505859375,24,0.14894528687000275,0.85675048828125,16,52,True,1016,18,0.35294117647058826,2.0028563211396158,0.9150548672372186,0.13475935749788226,6,0.8869771131820592,0.47058823529411764,0.8179389238357544,0.40183962998173184,1.3674241304397583,6.410191786854194,0.9127197265625,True,0.9058883786201477,0.91790771484375,0.8379372954368591,0.88592529296875,0.21640625596046448,0.955230712890625,0.13475935749788226,0.11812499910593033,0.987091064453125,0.24156250059604645,0,35,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,16,2
