stratum_id,run,task,run_task,phantom_event_id,phantom_episode,phantom_target,phantom_success,phantom_post_closure_state_query,phantom_eef_displacement_m,phantom_target_displacement_m,phantom_repeated_closure,control_event_id,control_episode,control_target,control_success,control_post_closure_state_query,control_eef_displacement_m,control_target_displacement_m,control_rank,abs_eef_difference_m,abs_query_difference,caliper_distance,n_candidates,n_controls,design,matched,drop_reason
890,seed1000_1007,libero_goal/put_the_bowl_on_the_plate,seed1000_1007|libero_goal/put_the_bowl_on_the_plate,890,279,akita_black_bowl_1_joint0,False,20,0.1054870188236236,0.0004578413208946,True,865.0,262.0,akita_black_bowl_1_joint0,False,21.0,0.1037309914827346,0.1372333467006683,0.0,0.0017560273408890048,1.0,0.4035744269688935,3,3.0,primary,True,
890,seed1000_1007,libero_goal/put_the_bowl_on_the_plate,seed1000_1007|libero_goal/put_the_bowl_on_the_plate,890,279,akita_black_bowl_1_joint0,False,20,0.1054870188236236,0.0004578413208946,True,864.0,262.0,akita_black_bowl_1_joint0,False,18.0,0.0975124537944793,0.135903313755989,1.0,0.007974565029144301,2.0,0.9856492678324387,3,3.0,primary,True,
890,seed1000_1007,libero_goal/put_the_bowl_on_the_plate,seed1000_1007|libero_goal/put_the_bowl_on_the_plate,890,279,akita_black_bowl_1_joint0,False,20,0.1054870188236236,0.0004578413208946,True,870.0,263.0,akita_black_bowl_1_joint0,False,18.0,0.126835823059082,0.1087010577321052,2.0,0.021348804235458402,2.0,1.5206188360850028,3,3.0,primary,True,
3217,seed1000_1007,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,seed1000_1007|libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,3217,138,moka_pot_1_joint0,False,19,0.2369607388973236,0.008725918829441,False,3088.0,9.0,moka_pot_1_joint0,False,18.0,0.2333990633487701,0.1097738817334175,0.0,0.0035616755485534946,1.0,0.4758003552754731,3,3.0,primary,True,
3217,seed1000_1007,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,seed1000_1007|libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,3217,138,moka_pot_1_joint0,False,19,0.2369607388973236,0.008725918829441,False,3222.0,143.0,moka_pot_1_joint0,False,18.0,0.2312287539243698,0.0413341484963893,1.0,0.005731984972953796,1.0,0.5626127322514851,3,3.0,primary,True,
3217,seed1000_1007,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,seed1000_1007|libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,3217,138,moka_pot_1_joint0,False,19,0.2369607388973236,0.008725918829441,False,3367.0,288.0,moka_pot_1_joint0,False,20.0,0.2482771128416061,0.0318346247076988,2.0,0.011316373944282504,1.0,0.7859882911046334,3,3.0,primary,True,
3221,seed1000_1007,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,seed1000_1007|libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,3221,142,moka_pot_1_joint0,False,19,0.2422288805246353,0.0092194788157939,False,3367.0,288.0,moka_pot_1_joint0,False,20.0,0.2482771128416061,0.0318346247076988,0.0,0.006048232316970825,1.0,0.5752626260121663,3,3.0,primary,True,
3221,seed1000_1007,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,seed1000_1007|libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,3221,142,moka_pot_1_joint0,False,19,0.2422288805246353,0.0092194788157939,False,3088.0,9.0,moka_pot_1_joint0,False,18.0,0.2333990633487701,0.1097738817334175,1.0,0.008829817175865173,1.0,0.6865260203679402,3,3.0,primary,True,
3221,seed1000_1007,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,seed1000_1007|libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,3221,142,moka_pot_1_joint0,False,19,0.2422288805246353,0.0092194788157939,False,3222.0,143.0,moka_pot_1_joint0,False,18.0,0.2312287539243698,0.0413341484963893,2.0,0.011000126600265475,1.0,0.7733383973439523,3,3.0,primary,True,
3389,seed1000_1007,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,seed1000_1007|libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,3389,309,moka_pot_1_joint0,False,21,0.2568755745887756,0.0099626202136278,False,3367.0,288.0,moka_pot_1_joint0,False,20.0,0.2482771128416061,0.0318346247076988,0.0,0.008598461747169467,1.0,0.6772718032201119,2,2.0,primary,True,
