snapshot_key,query,layers,same_mode,divergence
w00_s000,0,front,True,0.5966666666666667
w00_s000,0,deep,True,0.39285714285714285
w00_s000,0,front,True,0.6023809523809525
w00_s000,0,deep,False,0.41285714285714287
w00_s000,0,front,False,0.5685714285714286
w00_s000,0,deep,False,0.44095238095238104
w00_s000,0,front,False,0.5414285714285715
w00_s000,0,deep,True,0.4414285714285715
w00_s000,0,front,True,0.5833333333333335
w00_s000,0,deep,False,0.3595238095238095
w00_s000,0,front,False,0.5461904761904763
w00_s000,0,deep,True,0.43619047619047624
w00_s000,0,front,True,0.6235714285714288
w00_s000,0,deep,True,0.4414285714285715
w00_s000,0,front,True,0.5800000000000001
w00_s000,0,deep,False,0.4366666666666667
w00_s000,0,front,False,0.5204761904761905
w00_s000,0,deep,False,0.4347619047619048
w00_s000,0,front,False,0.5742857142857143
w00_s000,0,deep,False,0.3628571428571429
w00_s000,0,front,False,0.6033333333333335
w00_s000,0,deep,True,0.47000000000000014
w00_s000,0,front,True,0.546904761904762
w00_s000,0,deep,True,0.38952380952380955
w00_s000,0,front,True,0.4861904761904763
w00_s000,0,deep,False,0.42000000000000004
w00_s000,0,front,False,0.5519047619047621
w00_s000,0,deep,False,0.44428571428571434
w00_s000,0,front,False,0.5833333333333334
w00_s000,0,deep,False,0.43000000000000005
w00_s000,0,front,False,0.6052380952380954
w00_s000,0,deep,False,0.4180952380952381
w00_s000,0,front,False,0.6150000000000002
w00_s000,0,deep,True,0.41142857142857153
w00_s000,0,front,True,0.5933333333333335
w00_s000,0,deep,True,0.4392857142857143
w00_s000,0,front,True,0.5635714285714287
w00_s000,0,deep,True,0.4395238095238096
w00_s000,0,front,True,0.6450000000000001
w00_s000,0,deep,False,0.4280952380952382
w00_s000,0,front,False,0.6030952380952381
w00_s000,0,deep,False,0.4957142857142858
w00_s000,0,front,False,0.6038095238095239
w00_s000,0,deep,False,0.38666666666666677
w00_s000,0,front,False,0.593809523809524
w00_s000,0,deep,False,0.47904761904761917
w00_s000,0,front,False,0.6614285714285715
w00_s000,0,deep,True,0.41761904761904767
w00_s000,0,front,True,0.586904761904762
w00_s000,1,deep,True,0.43285714285714294
w00_s000,1,front,True,0.5385714285714287
w00_s000,1,deep,True,0.5326190476190477
w00_s000,1,front,True,0.561904761904762
w00_s000,1,deep,False,0.720952380952381
w00_s000,1,front,False,0.7173809523809525
w00_s000,1,deep,False,0.44619047619047625
w00_s000,1,front,False,0.5271428571428574
w00_s000,1,deep,True,0.6959523809523811
w00_s000,1,front,True,0.696904761904762
w00_s000,1,deep,True,0.7742857142857145
w00_s000,1,front,True,0.6757142857142858
w00_s000,1,deep,False,0.7721428571428572
w00_s000,1,front,False,0.6804761904761906
w00_s000,1,deep,False,0.7435714285714287
w00_s000,1,front,False,0.7316666666666667
w00_s000,1,deep,False,0.42333333333333345
w00_s000,1,front,False,0.5292857142857145
w00_s000,1,deep,False,0.4614285714285715
w00_s000,1,front,False,0.5180952380952382
w00_s000,1,deep,True,0.7633333333333334
w00_s000,1,front,True,0.6545238095238096
w00_s000,1,deep,False,0.4047619047619048
w00_s000,1,front,False,0.5547619047619049
w00_s000,1,deep,False,0.635952380952381
w00_s000,1,front,False,0.652857142857143
w00_s000,1,deep,True,0.7540476190476192
w00_s000,1,front,True,0.7002380952380953
w00_s000,1,deep,True,0.43619047619047624
w00_s000,1,front,True,0.5900000000000001
w00_s000,1,deep,True,0.5411904761904763
w00_s000,1,front,True,0.6364285714285716
w00_s000,1,deep,False,0.7069047619047621
w00_s000,1,front,False,0.6997619047619049
w00_s000,1,deep,False,0.3033333333333334
w00_s000,1,front,False,0.5652380952380953
w00_s000,1,deep,True,0.7180952380952381
w00_s000,1,front,True,0.6847619047619049
w00_s000,1,deep,True,0.7485714285714287
w00_s000,1,front,True,0.7142857142857144
w00_s000,1,deep,False,0.7716666666666667
w00_s000,1,front,False,0.6954761904761906
w00_s000,1,deep,False,0.7526190476190476
w00_s000,1,front,False,0.6745238095238095
w00_s000,1,deep,False,0.27
w00_s000,1,front,False,0.5583333333333333
w00_s000,1,deep,False,0.4728571428571429
w00_s000,1,front,False,0.5600000000000002
w00_s000,1,deep,True,0.7576190476190477
w00_s000,1,front,True,0.6685714285714286
w00_s000,1,deep,False,0.3933333333333333
w00_s000,1,front,False,0.5233333333333334
w00_s000,1,deep,False,0.609761904761905
w00_s000,1,front,False,0.6402380952380953
w00_s000,1,deep,True,0.7604761904761905
w00_s000,1,front,True,0.7028571428571428
w00_s000,1,deep,True,0.4204761904761905
w00_s000,1,front,True,0.6014285714285715
w00_s000,1,deep,False,0.757857142857143
w00_s000,1,front,False,0.7352380952380952
w00_s000,1,deep,False,0.5223809523809524
w00_s000,1,front,False,0.6742857142857144
w00_s000,1,deep,True,0.7890476190476191
w00_s000,1,front,True,0.7054761904761906
w00_s000,1,deep,True,0.8064285714285715
w00_s000,1,front,True,0.7252380952380955
w00_s000,1,deep,False,0.7883333333333333
w00_s000,1,front,False,0.6788095238095239
w00_s000,1,deep,False,0.7685714285714287
w00_s000,1,front,False,0.7321428571428572
w00_s000,1,deep,False,0.5
w00_s000,1,front,False,0.6326190476190477
w00_s000,1,deep,False,0.46904761904761905
w00_s000,1,front,False,0.5604761904761906
w00_s000,1,deep,True,0.7835714285714286
w00_s000,1,front,True,0.696904761904762
w00_s000,1,deep,False,0.500952380952381
w00_s000,1,front,False,0.6459523809523811
w00_s000,1,deep,False,0.6954761904761906
w00_s000,1,front,False,0.67
w00_s000,1,deep,True,0.8057142857142858
w00_s000,1,front,True,0.7264285714285715
w00_s000,1,deep,True,0.5019047619047621
w00_s000,1,front,True,0.6185714285714287
w00_s000,1,deep,True,0.6792857142857144
w00_s000,1,front,True,0.6597619047619049
w00_s000,1,deep,False,0.42952380952380964
w00_s000,1,front,False,0.5240476190476191
w00_s000,1,deep,False,0.4157142857142857
w00_s000,1,front,False,0.5809523809523811
w00_s000,1,deep,True,0.4266666666666668
w00_s000,1,front,True,0.5916666666666668
w00_s000,1,deep,True,0.4214285714285715
w00_s000,1,front,True,0.5676190476190477
w00_s000,1,deep,True,0.673809523809524
w00_s000,1,front,True,0.7342857142857144
w00_s000,1,deep,True,0.7511904761904763
w00_s000,1,front,True,0.680952380952381
w00_s000,1,deep,False,0.40476190476190477
w00_s000,1,front,False,0.5942857142857144
w00_s000,1,deep,True,0.7035714285714287
w00_s000,1,front,True,0.6947619047619048
w00_s000,1,deep,True,0.45047619047619053
w00_s000,1,front,True,0.625952380952381
w00_s000,1,deep,False,0.4576190476190477
w00_s000,1,front,False,0.5545238095238096
w00_s000,1,deep,False,0.6607142857142858
w00_s000,1,front,False,0.7297619047619048
w00_s000,1,deep,False,0.7147619047619048
w00_s000,1,front,False,0.6892857142857144
w00_s000,1,deep,False,0.7245238095238096
w00_s000,1,front,False,0.6826190476190477
w00_s000,1,deep,True,0.7614285714285716
w00_s000,1,front,True,0.6988095238095238
w00_s000,1,deep,True,0.7430952380952383
w00_s000,1,front,True,0.6926190476190477
w00_s000,1,deep,True,0.33333333333333337
w00_s000,1,front,True,0.6304761904761906
w00_s000,1,deep,True,0.5190476190476192
w00_s000,1,front,True,0.5138095238095238
w00_s000,1,deep,False,0.7521428571428572
w00_s000,1,front,False,0.6850000000000002
w00_s000,1,deep,True,0.3733333333333334
w00_s000,1,front,True,0.5947619047619048
w00_s000,1,deep,True,0.6095238095238096
w00_s000,1,front,True,0.5930952380952381
w00_s000,1,deep,False,0.7783333333333335
w00_s000,1,front,False,0.6885714285714286
w00_s000,1,deep,False,0.41000000000000003
w00_s000,1,front,False,0.5988095238095239
w00_s000,1,deep,True,0.537857142857143
w00_s000,1,front,True,0.5473809523809525
w00_s000,1,deep,False,0.4892857142857143
w00_s000,1,front,False,0.5530952380952382
w00_s000,1,deep,False,0.4742857142857144
w00_s000,1,front,False,0.5373809523809525
w00_s000,1,deep,False,0.7211904761904763
w00_s000,1,front,False,0.6826190476190477
w00_s000,1,deep,False,0.7557142857142859
w00_s000,1,front,False,0.6830952380952382
w00_s000,1,deep,True,0.5111904761904763
w00_s000,1,front,True,0.5947619047619048
w00_s000,1,deep,False,0.7152380952380952
w00_s000,1,front,False,0.6535714285714287
w00_s000,1,deep,False,0.5042857142857143
w00_s000,1,front,False,0.5640476190476191
w00_s000,1,deep,True,0.5045238095238096
w00_s000,1,front,True,0.591904761904762
w00_s000,1,deep,True,0.6900000000000002
w00_s000,1,front,True,0.6607142857142858
w00_s000,1,deep,False,0.4647619047619048
w00_s000,1,front,False,0.5707142857142858
w00_s000,1,deep,False,0.4178571428571429
w00_s000,1,front,False,0.4835714285714287
w00_s000,1,deep,False,0.735952380952381
w00_s000,1,front,False,0.685
w00_s000,1,deep,False,0.8004761904761906
w00_s000,1,front,False,0.6807142857142858
w00_s000,1,deep,True,0.3795238095238096
w00_s000,1,front,True,0.500952380952381
w00_s000,1,deep,False,0.7430952380952383
w00_s000,1,front,False,0.651904761904762
w00_s000,1,deep,False,0.4992857142857144
w00_s000,1,front,False,0.5780952380952382
w00_s000,1,deep,True,0.39142857142857146
w00_s000,1,front,True,0.5647619047619048
w00_s000,1,deep,True,0.713809523809524
w00_s000,1,front,True,0.6595238095238096
w00_s000,1,deep,True,0.3828571428571429
w00_s000,1,front,True,0.5433333333333334
w00_s000,1,deep,True,0.7547619047619047
w00_s000,1,front,True,0.7035714285714287
w00_s000,1,deep,True,0.7916666666666667
w00_s000,1,front,True,0.6790476190476191
w00_s000,1,deep,False,0.4616666666666668
w00_s000,1,front,False,0.4771428571428572
w00_s000,1,deep,True,0.7476190476190477
w00_s000,1,front,True,0.6652380952380954
w00_s000,1,deep,True,0.5223809523809525
w00_s000,1,front,True,0.6016666666666667
w00_s000,1,deep,False,0.4380952380952382
w00_s000,1,front,False,0.5464285714285715
w00_s000,1,deep,False,0.7495238095238095
w00_s000,1,front,False,0.686904761904762
w00_s000,1,deep,True,0.7273809523809525
w00_s000,1,front,True,0.6950000000000001
w00_s000,1,deep,True,0.7733333333333334
w00_s000,1,front,True,0.6657142857142857
w00_s000,1,deep,False,0.4376190476190477
w00_s000,1,front,False,0.5166666666666667
w00_s000,1,deep,True,0.7202380952380953
w00_s000,1,front,True,0.6823809523809525
w00_s000,1,deep,True,0.49428571428571444
w00_s000,1,front,True,0.5721428571428573
w00_s000,1,deep,False,0.4347619047619048
w00_s000,1,front,False,0.5904761904761905
w00_s000,1,deep,False,0.6902380952380954
w00_s000,1,front,False,0.6714285714285715
w00_s000,1,deep,True,0.4430952380952381
w00_s000,1,front,True,0.5335714285714287
w00_s000,1,deep,False,0.7419047619047621
w00_s000,1,front,False,0.656904761904762
w00_s000,1,deep,True,0.3666666666666667
w00_s000,1,front,True,0.5580952380952382
w00_s000,1,deep,True,0.5895238095238096
w00_s000,1,front,True,0.656904761904762
w00_s000,1,deep,False,0.7519047619047621
w00_s000,1,front,False,0.7576190476190476
w00_s000,1,deep,False,0.39952380952380956
w00_s000,1,front,False,0.5490476190476192
w00_s000,1,deep,False,0.7816666666666667
w00_s000,1,front,False,0.6347619047619049
w00_s000,1,deep,True,0.5004761904761905
w00_s000,1,front,True,0.5916666666666668
w00_s000,1,deep,True,0.6964285714285715
w00_s000,1,front,True,0.6190476190476192
w00_s000,1,deep,False,0.8073809523809525
w00_s000,1,front,False,0.7335714285714287
w00_s000,1,deep,False,0.5297619047619049
w00_s000,1,front,False,0.5604761904761906
w00_s000,1,deep,False,0.756904761904762
w00_s000,1,front,False,0.68
w00_s000,1,deep,False,0.547857142857143
w00_s000,1,front,False,0.5707142857142857
w00_s000,1,deep,True,0.3828571428571429
w00_s000,1,front,True,0.5778571428571431
w00_s000,1,deep,True,0.7197619047619048
w00_s000,1,front,True,0.6504761904761905
w00_s000,1,deep,True,0.6140476190476192
w00_s000,1,front,True,0.6326190476190476
w00_s000,1,deep,False,0.7776190476190477
w00_s000,1,front,False,0.7085714285714286
w00_s000,1,deep,False,0.4314285714285715
w00_s000,1,front,False,0.5800000000000001
w00_s000,1,deep,False,0.5190476190476192
w00_s000,1,front,False,0.6311904761904763
w00_s000,1,deep,False,0.5442857142857144
w00_s000,1,front,False,0.6223809523809525
w00_s000,1,deep,True,0.7376190476190478
w00_s000,1,front,True,0.7033333333333334
w00_s000,2,deep,True,0.5407142857142859
w00_s000,2,front,True,0.5866666666666667
w00_s000,2,deep,True,0.5866666666666668
w00_s000,2,front,True,0.6019047619047619
w00_s000,2,deep,False,0.6780952380952382
w00_s000,2,front,False,0.6466666666666667
w00_s000,2,deep,False,0.4280952380952382
w00_s000,2,front,False,0.5850000000000001
w00_s000,2,deep,True,0.6200000000000001
w00_s000,2,front,True,0.5923809523809525
w00_s000,2,deep,True,0.6716666666666667
w00_s000,2,front,True,0.6357142857142858
w00_s000,2,deep,False,0.6892857142857144
w00_s000,2,front,False,0.6352380952380954
w00_s000,2,deep,False,0.6430952380952382
w00_s000,2,front,False,0.630952380952381
w00_s000,2,deep,False,0.4861904761904763
w00_s000,2,front,False,0.5695238095238095
w00_s000,2,deep,False,0.4261904761904762
w00_s000,2,front,False,0.691904761904762
w00_s000,2,deep,True,0.6854761904761906
w00_s000,2,front,True,0.6321428571428573
w00_s000,2,deep,False,0.42000000000000004
w00_s000,2,front,False,0.533809523809524
w00_s000,2,deep,False,0.6119047619047621
w00_s000,2,front,False,0.6692857142857145
w00_s000,2,deep,True,0.6816666666666668
w00_s000,2,front,True,0.6426190476190478
w00_s000,2,deep,True,0.5830952380952382
w00_s000,2,front,True,0.6314285714285716
w00_s000,2,deep,True,0.5985714285714288
w00_s000,2,front,True,0.6426190476190478
w00_s000,2,deep,False,0.6330952380952383
w00_s000,2,front,False,0.5985714285714288
w00_s000,2,deep,False,0.48285714285714293
w00_s000,2,front,False,0.602857142857143
w00_s000,2,deep,True,0.573809523809524
w00_s000,2,front,True,0.6847619047619049
w00_s000,2,deep,True,0.6500000000000001
w00_s000,2,front,True,0.5926190476190477
w00_s000,2,deep,False,0.6266666666666668
w00_s000,2,front,False,0.6676190476190478
w00_s000,2,deep,False,0.5757142857142858
w00_s000,2,front,False,0.6173809523809526
w00_s000,2,deep,False,0.5142857142857143
w00_s000,2,front,False,0.6340476190476192
w00_s000,2,deep,False,0.48761904761904773
w00_s000,2,front,False,0.6528571428571429
w00_s000,2,deep,True,0.6721428571428573
w00_s000,2,front,True,0.6647619047619049
w00_s000,2,deep,False,0.48476190476190484
w00_s000,2,front,False,0.6302380952380953
w00_s000,2,deep,False,0.5685714285714287
w00_s000,2,front,False,0.6345238095238097
w00_s000,2,deep,True,0.6080952380952382
w00_s000,2,front,True,0.6314285714285716
w00_s000,2,deep,True,0.5242857142857145
w00_s000,2,front,True,0.6392857142857143
w00_s000,2,deep,False,0.5471428571428573
w00_s000,2,front,False,0.5554761904761906
w00_s000,2,deep,False,0.5161904761904763
w00_s000,2,front,False,0.5471428571428573
w00_s000,2,deep,True,0.5104761904761906
w00_s000,2,front,True,0.541904761904762
w00_s000,2,deep,True,0.5721428571428573
w00_s000,2,front,True,0.6069047619047621
w00_s000,2,deep,False,0.5588095238095239
w00_s000,2,front,False,0.5635714285714286
w00_s000,2,deep,False,0.510952380952381
w00_s000,2,front,False,0.5402380952380953
w00_s000,2,deep,False,0.5623809523809525
w00_s000,2,front,False,0.6016666666666667
w00_s000,2,deep,False,0.45619047619047626
w00_s000,2,front,False,0.6061904761904764
w00_s000,2,deep,True,0.5952380952380953
w00_s000,2,front,True,0.5826190476190477
w00_s000,2,deep,False,0.5690476190476191
w00_s000,2,front,False,0.5685714285714287
w00_s000,2,deep,False,0.44619047619047625
w00_s000,2,front,False,0.6083333333333334
w00_s000,2,deep,True,0.586904761904762
w00_s000,2,front,True,0.4911904761904763
w00_s000,2,deep,True,0.4457142857142858
w00_s000,2,front,True,0.5547619047619049
w00_s000,2,deep,True,0.6095238095238096
w00_s000,2,front,True,0.646904761904762
w00_s000,2,deep,False,0.47238095238095246
w00_s000,2,front,False,0.5823809523809526
w00_s000,2,deep,False,0.41571428571428576
w00_s000,2,front,False,0.5397619047619049
w00_s000,2,deep,True,0.45595238095238105
w00_s000,2,front,True,0.5688095238095239
w00_s000,2,deep,True,0.430952380952381
w00_s000,2,front,True,0.569047619047619
w00_s000,2,deep,True,0.623809523809524
w00_s000,2,front,True,0.6521428571428572
w00_s000,2,deep,True,0.5897619047619049
w00_s000,2,front,True,0.6295238095238096
w00_s000,2,deep,False,0.42476190476190484
w00_s000,2,front,False,0.572857142857143
w00_s000,2,deep,True,0.6400000000000001
w00_s000,2,front,True,0.6180952380952383
w00_s000,2,deep,True,0.4333333333333334
w00_s000,2,front,True,0.5452380952380953
w00_s000,2,deep,False,0.41761904761904767
w00_s000,2,front,False,0.5245238095238097
w00_s000,2,deep,False,0.5142857142857145
w00_s000,2,front,False,0.5883333333333334
w00_s000,2,deep,False,0.5757142857142858
w00_s000,2,front,False,0.6280952380952383
w00_s000,2,deep,False,0.6326190476190476
w00_s000,2,front,False,0.6195238095238096
w00_s000,2,deep,True,0.6314285714285716
w00_s000,2,front,True,0.6080952380952381
w00_s000,2,deep,True,0.5528571428571429
w00_s000,2,front,True,0.6495238095238096
w00_s000,2,deep,True,0.49095238095238103
w00_s000,2,front,True,0.5930952380952383
w00_s000,2,deep,True,0.39476190476190487
w00_s000,2,front,True,0.6164285714285715
w00_s000,2,deep,False,0.6226190476190477
w00_s000,2,front,False,0.6278571428571429
w00_s000,2,deep,True,0.4666666666666668
w00_s000,2,front,True,0.5707142857142858
w00_s000,2,deep,True,0.5071428571428571
w00_s000,2,front,True,0.6240476190476192
w00_s000,2,deep,False,0.6190476190476191
w00_s000,2,front,False,0.5785714285714286
w00_s000,2,deep,False,0.5023809523809525
w00_s000,2,front,False,0.6464285714285716
w00_s000,2,deep,True,0.4547619047619048
w00_s000,2,front,True,0.6214285714285717
w00_s000,2,deep,False,0.5147619047619049
w00_s000,2,front,False,0.5488095238095239
w00_s000,2,deep,False,0.37809523809523815
w00_s000,2,front,False,0.55
w00_s000,2,deep,False,0.6461904761904762
w00_s000,2,front,False,0.6180952380952383
w00_s000,2,deep,False,0.5590476190476191
w00_s000,2,front,False,0.6042857142857144
w00_s000,2,deep,True,0.4628571428571429
w00_s000,2,front,True,0.47857142857142865
w00_s000,2,deep,False,0.5966666666666667
w00_s000,2,front,False,0.5866666666666668
w00_s000,2,deep,False,0.4695238095238096
w00_s000,2,front,False,0.6566666666666667
w00_s000,2,deep,True,0.4976190476190477
w00_s000,2,front,True,0.5126190476190478
w00_s000,2,deep,True,0.4776190476190477
w00_s000,2,front,True,0.5630952380952382
w00_s000,2,deep,False,0.32285714285714284
w00_s000,2,front,False,0.5911904761904763
w00_s000,2,deep,False,0.4214285714285715
w00_s000,2,front,False,0.6130952380952381
w00_s000,2,deep,False,0.668809523809524
w00_s000,2,front,False,0.6650000000000001
w00_s000,2,deep,False,0.6321428571428571
w00_s000,2,front,False,0.6609523809523811
w00_s000,2,deep,True,0.3700000000000001
w00_s000,2,front,True,0.6121428571428573
w00_s000,2,deep,False,0.6571428571428573
w00_s000,2,front,False,0.5802380952380953
w00_s000,2,deep,False,0.4645238095238096
w00_s000,2,front,False,0.5488095238095239
w00_s000,2,deep,True,0.4278571428571429
w00_s000,2,front,True,0.5785714285714287
w00_s000,2,deep,True,0.5214285714285716
w00_s000,2,front,True,0.6409523809523812
w00_s000,2,deep,True,0.4214285714285715
w00_s000,2,front,True,0.5583333333333335
w00_s000,2,deep,True,0.6571428571428573
w00_s000,2,front,True,0.5926190476190477
w00_s000,2,deep,True,0.6497619047619049
