cohort,quantity,layer,chunk,alive,alive_risk,prior,auc_pooled,auc_within_suite,auc_within_task
development_main,query_hard_churn_d9,L12,6,14800,487,0.0329054054054054,0.3308253105152321,0.39123724735412396,0.4770043895010302
development_main,query_hard_churn_d9,L12,8,13666,487,0.03563588467730133,0.32058624783096373,0.3718816314597972,0.44419474497681605
development_main,query_hard_churn_d9,L12,10,10516,487,0.04631038417649296,0.43152721583793036,0.4050476447922605,0.47674050754997954
development_main,query_hard_churn_d9,L12,12,8342,487,0.058379285543035245,0.4891051488935101,0.4691233016326828,0.475887435777674
development_main,query_hard_churn_d9,L12,14,4808,487,0.10128951747088186,0.39584484730747643,0.47816378653682434,0.42420402344368763
development_main,query_hard_churn_d9,L12,16,3554,487,0.13702870005627463,0.27884166683962347,0.3417864137820769,0.4394373080145211
development_main,query_hard_churn_d9,L12,18,3059,487,0.15920235371036287,0.22554895398558478,0.270260165799571,0.4724614473719622
development_main,query_hard_churn_d9,L12,20,2776,487,0.17543227665706052,0.2030759556238523,0.30486375272135696,0.4132665658467331
development_main,query_hard_churn_d9,L12,24,1312,361,0.27515243902439024,0.23910535928065224,0.31289386124643676,0.4917929869418318
development_main,query_hard_churn_d9,L12,28,671,324,0.4828614008941878,0.2543094246984737,0.3180478749643015,0.39510105742203183
development_main,query_hard_churn_d9,L12,32,515,222,0.43106796116504853,0.13313654951880208,0.13313654951880208,0.15290616342540528
development_main,query_hard_churn_d9,L13,4,14800,487,0.0329054054054054,0.39078021143886227,0.47571583387705985,0.49907432291200093
development_main,query_hard_churn_d9,L13,6,14800,487,0.0329054054054054,0.32467985121723464,0.39274815273199987,0.45102869598972795
development_main,query_hard_churn_d9,L13,8,13666,487,0.03563588467730133,0.31995024129140803,0.3715376310762992,0.41998145285935085
development_main,query_hard_churn_d9,L13,10,10516,487,0.04631038417649296,0.41506397361409614,0.3876673991144608,0.43564963773986715
development_main,query_hard_churn_d9,L13,12,8342,487,0.058379285543035245,0.42350547722647525,0.42179513482152114,0.45869561312111523
development_main,query_hard_churn_d9,L13,14,4808,487,0.10128951747088186,0.3862154028342553,0.47292802413633445,0.44394786268697245
development_main,query_hard_churn_d9,L13,16,3554,487,0.13702870005627463,0.27629116735146414,0.3347373224611613,0.44124080796797915
