cohort,as_code,tasks,suites,one_suite_only,A0_e0,A0_e1,A0_e2,A1_e0,A1_e1,A1_e2,A2_e0,A2_e1,A2_e2,A3_e0,A3_e1,A3_e2
development_main,0,10,libero_goal,True,0.20556600391864777,0.23193399608135223,0.5625,0.3332520127296448,0.3332520127296448,0.3332520127296448,0.3937990069389343,0.3342280089855194,0.2722170054912567,0.23535199463367462,0.4663090109825134,0.29833999276161194
development_main,1,7,libero_long,True,0.21972699463367462,0.24804699420928955,0.5322269797325134,0.3332520127296448,0.3332520127296448,0.3332520127296448,0.3815920054912567,0.3342280089855194,0.2841799855232239,0.23791499435901642,0.4604490101337433,0.3017579913139343
development_main,2,10,libero_object,True,0.22424300014972687,0.2534179985523224,0.5224609971046448,0.33398398756980896,0.3330079913139343,0.3332520127296448,0.3994140028953552,0.33398398756980896,0.2666020095348358,0.2357179969549179,0.4655759930610657,0.2985840141773224
development_main,3,10,libero_spatial,True,0.22839400172233582,0.25756800174713135,0.5141599774360657,0.3337399959564209,0.3330079913139343,0.3330079913139343,0.38085898756980896,0.3464359939098358,0.27270498871803284,0.2447510063648224,0.4448240101337433,0.3103030025959015
development_extra,0,3,libero_long,True,0.21972699463367462,0.24804699420928955,0.5322269797325134,0.3332520127296448,0.3332520127296448,0.3332520127296448,0.3815920054912567,0.3342280089855194,0.2841799855232239,0.23791499435901642,0.4604490101337433,0.3017579913139343
external_8b,0,10,libero_goal,True,0.20556600391864777,0.23193399608135223,0.5625,0.3332520127296448,0.3332520127296448,0.3332520127296448,0.3937990069389343,0.3342280089855194,0.2722170054912567,0.23535199463367462,0.4663090109825134,0.29833999276161194
external_8b,1,10,libero_long,True,0.21972699463367462,0.24804699420928955,0.5322269797325134,0.3332520127296448,0.3332520127296448,0.3332520127296448,0.3815920054912567,0.3342280089855194,0.2841799855232239,0.23791499435901642,0.4604490101337433,0.3017579913139343
external_8b,2,9,libero_object,True,0.22424300014972687,0.2534179985523224,0.5224609971046448,0.33398398756980896,0.3330079913139343,0.3332520127296448,0.3994140028953552,0.33398398756980896,0.2666020095348358,0.2357179969549179,0.4655759930610657,0.2985840141773224
external_8b,3,10,libero_spatial,True,0.22839400172233582,0.25756800174713135,0.5141599774360657,0.3337399959564209,0.3330079913139343,0.3330079913139343,0.38085898756980896,0.3464359939098358,0.27270498871803284,0.2447510063648224,0.4448240101337433,0.3103030025959015
