,action_consensus|global,action_consensus|per_task,conditional_effective_rank|global,conditional_effective_rank|per_task,conditional_energy|global,conditional_energy|per_task,conditional_query_d1|global,conditional_query_d1|per_task,expert_load_effective_rank|global,expert_load_effective_rank|per_task,flow_endpoint|global,flow_endpoint|per_task,flow_path|global,flow_path|per_task,flow_settling_log_ratio|global,flow_settling_log_ratio|per_task,mobility|global,mobility|per_task,partial_edge_std|global,partial_edge_std|per_task,partial_query_d1|global,partial_query_d1|per_task,state_action_alignment|global,state_action_alignment|per_task,denoise_hard_churn|global,denoise_hard_churn|per_task,hb_entropy_action|global,hb_entropy_action|per_task,mobility_allstep|global,mobility_allstep|per_task,mobility|global,mobility|per_task,query_hard_churn_d9|global,query_hard_churn_d9|per_task,query_hard_churn|global,query_hard_churn|per_task,query_top1_churn|global,query_top1_churn|per_task,selected_mass|global,selected_mass|per_task,set_dwell|global,set_dwell|per_task,tie_margin|global,tie_margin|per_task
denoise_hard_churn|global,0.0,55.279411764705884,0.0,0.0,0.0,0.0,60.62903225806452,85.43181818181819,52.208333333333336,20.209677419354836,208.83333333333334,48.19230769230769,0.0,50.7972972972973,0.0,21.603448275862068,0.0,32.973684210526315,0.0,0.0,0.0,93.97500000000001,0.0,0.0,1879.5,234.9375,268.5,85.43181818181819,0.0,37.59,0.0,32.973684210526315,67.125,30.811475409836063,78.3125,29.3671875,85.43181818181819,31.855932203389834,134.25,104.41666666666667,0.0,939.75,313.25,104.41666666666667
denoise_hard_churn|per_task,0.0,276.39705882352945,0.0,0.0,0.0,0.0,60.62903225806452,85.43181818181819,52.208333333333336,20.209677419354836,208.83333333333334,96.38461538461539,0.0,50.7972972972973,0.0,43.206896551724135,0.0,32.973684210526315,0.0,0.0,0.0,93.97500000000001,0.0,0.0,234.9375,1879.5,268.5,341.72727272727275,0.0,37.59,0.0,32.973684210526315,67.125,30.811475409836063,78.3125,88.1015625,85.43181818181819,63.71186440677967,67.125,208.83333333333334,0.0,939.75,313.25,104.41666666666667
hb_entropy_action|global,0.0,63.17647058823529,0.0,0.0,0.0,0.0,138.5806451612903,292.90909090909093,179.0,69.29032258064515,477.3333333333333,165.23076923076923,0.0,174.16216216216216,0.0,74.06896551724138,0.0,113.05263157894737,0.0,153.42857142857142,12.416184971098266,214.79999999999998,0.0,0.0,268.5,268.5,2148.0,585.8181818181819,0.0,85.92,0.0,113.05263157894737,76.71428571428571,105.63934426229508,179.0,100.6875,195.27272727272728,109.22033898305085,537.0,596.6666666666666,0.0,2148.0,358.0,358.0
hb_entropy_action|per_task,0.0,201.01604278074868,0.0,205.03636363636363,0.0,0.0,110.23460410557185,217.4628099173554,75.93939393939394,66.14076246334311,227.8181818181818,210.2937062937063,170.86363636363637,258.6044226044226,0.0,78.55799373040753,120.6096256684492,59.952153110047846,0.0,48.81818181818182,3.950604308985812,68.34545454545454,0.0,0.0,85.43181818181819,341.72727272727275,585.8181818181819,683.4545454545455,0.0,27.338181818181816,120.6096256684492,59.952153110047846,122.04545454545455,123.24590163934427,199.3409090909091,128.14772727272728,155.3305785123967,139.00770416024653,195.27272727272728,493.60606060606057,102.51818181818182,683.4545454545455,113.9090909090909,455.6363636363636
mobility_allstep|global,120.288,17.689411764705884,11.419746835443037,0.0,75.18,50.12,135.80903225806452,82.01454545454546,66.82666666666667,19.401290322580643,0.0,0.0,0.0,0.0,0.0,6.913103448275861,459.92470588235295,52.75789473684211,12.274285714285714,42.96,10.429595375722542,120.288,75.18,50.12,0.0,0.0,0.0,0.0,601.44,72.17280000000001,459.92470588235295,52.75789473684211,42.96,49.29836065573771,25.06,46.987500000000004,82.01454545454546,10.193898305084746,0.0,0.0,240.576,0.0,0.0,33.413333333333334
mobility_allstep|per_task,0.0,53.06823529411765,3.806582278481012,60.144,150.36,75.17999999999999,19.401290322580646,123.02181818181818,83.53333333333333,84.07225806451612,33.413333333333334,30.843076923076925,0.0,48.7654054054054,0.0,44.935172413793104,88.44705882352942,121.34315789473685,4.091428571428572,85.92,5.214797687861271,180.432,150.36,75.17999999999999,37.59,37.59,85.92,27.338181818181816,72.17280000000001,300.72,88.44705882352942,121.34315789473685,96.66,98.59672131147542,162.89,93.97500000000001,177.6981818181818,71.35728813559322,21.48,33.413333333333334,120.288,300.72,50.12,33.413333333333334
mobility|global,0.0,52.02768166089965,11.195830230826507,353.78823529411767,110.55882352941177,73.70588235294117,256.78178368121445,241.2192513368984,73.70588235294117,38.04174573055028,0.0,90.71493212669682,0.0,71.71383147853736,0.0,10.166328600405679,884.4705882352941,108.61919504643963,12.033613445378151,63.17647058823529,10.225093505610337,176.89411764705883,110.55882352941177,73.70588235294117,0.0,0.0,0.0,120.6096256684492,459.92470588235295,88.44705882352942,884.4705882352941,108.61919504643963,189.52941176470588,115.99614271938282,184.26470588235293,96.7389705882353,201.01604278074868,74.95513459621137,0.0,147.41176470588235,486.4588235294118,0.0,0.0,196.54901960784312
mobility|per_task,0.0,38.79256965944272,1.6695536309127248,105.51578947368422,65.94736842105263,65.94736842105263,34.03735144312394,131.89473684210526,43.96491228070176,39.71024335031126,58.619883040935676,54.110661268556,0.0,57.03556187766714,0.0,24.256503327283728,108.61919504643963,263.7894736842105,1.7944862155388472,94.21052631578948,1.524794645573471,131.8947368421053,65.94736842105263,65.94736842105263,32.973684210526315,32.973684210526315,113.05263157894737,59.952153110047846,52.75789473684211,121.34315789473685,108.61919504643963,263.7894736842105,84.78947368421052,69.19068162208801,153.87719298245614,70.06907894736842,131.89473684210526,62.59411239964318,28.263157894736842,58.619883040935676,105.51578947368422,263.7894736842105,43.96491228070175,73.2748538011696
query_hard_churn_d9|global,0.0,94.76470588235294,0.0,268.5,0.0,134.25,103.93548387096774,195.27272727272728,44.75,51.967741935483865,59.666666666666664,96.38461538461537,0.0,87.08108108108108,0.0,30.862068965517242,189.52941176470588,84.78947368421052,7.306122448979592,38.357142857142854,3.1040462427745665,53.699999999999996,0.0,134.25,67.125,67.125,76.71428571428571,122.04545454545455,42.96,96.66,189.52941176470588,84.78947368421052,537.0,105.63934426229508,335.625,100.6875,170.86363636363637,91.01694915254238,19.178571428571427,179.0,214.79999999999998,268.5,89.5,119.33333333333333
query_hard_churn_d9|per_task,0.0,86.99710703953711,3.120149408590994,123.24590163934425,30.811475409836063,102.70491803278688,55.65943945002645,190.47093889716842,68.46994535519126,71.56213643574827,82.16393442622952,107.44514501891551,61.62295081967213,119.91493132476738,0.0,73.66421707179197,115.99614271938282,69.19068162208801,1.6768149882903982,52.81967213114754,2.849616222875012,86.27213114754097,30.811475409836063,102.70491803278688,30.811475409836063,30.811475409836063,105.63934426229508,123.24590163934427,49.29836065573771,98.59672131147542,115.99614271938282,69.19068162208801,105.63934426229508,246.49180327868854,143.78688524590163,200.27459016393442,156.85842026825634,158.75743262017227,44.01639344262295,150.63387978142077,172.54426229508195,246.4918032786885,41.08196721311475,123.24590163934427
