source,cohort,corpus,suite,task,scene,intervention,horizon,outcome,count,total,posterior_mean,ci95_low,ci95_high,posterior,note
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,7,continue,episode_terminal,static,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,7,continue,episode_terminal,other_failure,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,10,continue,episode_terminal,success,32,32,0.9558823529411765,0.8669763271821643,0.9967106703773839,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,10,continue,episode_terminal,loop,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,10,continue,episode_terminal,static,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,10,continue,episode_terminal,other_failure,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,13,continue,episode_terminal,success,32,32,0.9558823529411765,0.8669763271821643,0.9967106703773839,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,13,continue,episode_terminal,loop,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,13,continue,episode_terminal,static,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,13,continue,episode_terminal,other_failure,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,16,continue,episode_terminal,success,32,32,0.9558823529411765,0.8669763271821643,0.9967106703773839,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,16,continue,episode_terminal,loop,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,16,continue,episode_terminal,static,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,16,continue,episode_terminal,other_failure,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,20,continue,episode_terminal,success,32,32,0.9558823529411765,0.8669763271821643,0.9967106703773839,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,20,continue,episode_terminal,loop,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,20,continue,episode_terminal,static,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,20,continue,episode_terminal,other_failure,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,23,continue,episode_terminal,success,32,32,0.9558823529411765,0.8669763271821643,0.9967106703773839,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,23,continue,episode_terminal,loop,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,23,continue,episode_terminal,static,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,23,continue,episode_terminal,other_failure,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,26,continue,episode_terminal,success,32,32,0.9558823529411765,0.8669763271821643,0.9967106703773839,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,26,continue,episode_terminal,loop,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,26,continue,episode_terminal,static,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,26,continue,episode_terminal,other_failure,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,29,continue,episode_terminal,success,32,32,0.9558823529411765,0.8669763271821643,0.9967106703773839,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,29,continue,episode_terminal,loop,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,29,continue,episode_terminal,static,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,29,continue,episode_terminal,other_failure,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,33,continue,episode_terminal,success,32,32,0.9558823529411765,0.8669763271821643,0.9967106703773839,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,33,continue,episode_terminal,loop,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,33,continue,episode_terminal,static,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,33,continue,episode_terminal,other_failure,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,36,continue,episode_terminal,success,32,32,0.9558823529411765,0.8669763271821643,0.9967106703773839,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,36,continue,episode_terminal,loop,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,36,continue,episode_terminal,static,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,36,continue,episode_terminal,other_failure,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,39,continue,episode_terminal,success,32,32,0.9558823529411765,0.8669763271821643,0.9967106703773839,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,39,continue,episode_terminal,loop,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,39,continue,episode_terminal,static,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,39,continue,episode_terminal,other_failure,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,42,continue,episode_terminal,success,32,32,0.9558823529411765,0.8669763271821643,0.9967106703773839,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,42,continue,episode_terminal,loop,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,42,continue,episode_terminal,static,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,42,continue,episode_terminal,other_failure,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,46,continue,episode_terminal,success,32,32,0.9558823529411765,0.8669763271821643,0.9967106703773839,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,46,continue,episode_terminal,loop,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,46,continue,episode_terminal,static,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,46,continue,episode_terminal,other_failure,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,49,continue,episode_terminal,success,32,32,0.9558823529411765,0.8669763271821643,0.9967106703773839,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,49,continue,episode_terminal,loop,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,49,continue,episode_terminal,static,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_middle_drawer_of_the_cabinet,49,continue,episode_terminal,other_failure,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,0,continue,episode_terminal,success,32,32,0.9558823529411765,0.8669763271821643,0.9967106703773839,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,0,continue,episode_terminal,loop,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,0,continue,episode_terminal,static,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,0,continue,episode_terminal,other_failure,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,3,continue,episode_terminal,success,31,32,0.9264705882352942,0.8194907661485539,0.9871926853917614,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,3,continue,episode_terminal,loop,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,3,continue,episode_terminal,static,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,3,continue,episode_terminal,other_failure,1,32,0.04411764705882353,0.0032893296226160764,0.13302367281783567,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,7,continue,episode_terminal,success,28,32,0.8382352941176471,0.6993079620567144,0.9397433516084756,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,7,continue,episode_terminal,loop,4,32,0.1323529411764706,0.0423285551822424,0.2629125895974123,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,7,continue,episode_terminal,static,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,7,continue,episode_terminal,other_failure,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,10,continue,episode_terminal,success,32,32,0.9558823529411765,0.8669763271821643,0.9967106703773839,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,10,continue,episode_terminal,loop,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,10,continue,episode_terminal,static,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,10,continue,episode_terminal,other_failure,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,13,continue,episode_terminal,success,31,32,0.9264705882352942,0.8194907661485539,0.9871926853917614,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,13,continue,episode_terminal,loop,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,13,continue,episode_terminal,static,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,13,continue,episode_terminal,other_failure,1,32,0.04411764705882353,0.0032893296226160764,0.13302367281783567,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,16,continue,episode_terminal,success,5,32,0.16176470588235295,0.06025664839152444,0.30069203794328564,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,16,continue,episode_terminal,loop,14,32,0.4264705882352941,0.2678390726064408,0.5933017816700272,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,16,continue,episode_terminal,static,10,32,0.3088235294117647,0.16766890548000943,0.4712674176449247,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,16,continue,episode_terminal,other_failure,3,32,0.10294117647058823,0.02627545845413961,0.2231406494976375,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,20,continue,episode_terminal,success,32,32,0.9558823529411765,0.8669763271821643,0.9967106703773839,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,20,continue,episode_terminal,loop,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,20,continue,episode_terminal,static,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,20,continue,episode_terminal,other_failure,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,23,continue,episode_terminal,success,32,32,0.9558823529411765,0.8669763271821643,0.9967106703773839,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,23,continue,episode_terminal,loop,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,23,continue,episode_terminal,static,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,23,continue,episode_terminal,other_failure,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,26,continue,episode_terminal,success,29,32,0.8676470588235294,0.7370874104025876,0.9576714448177576,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,26,continue,episode_terminal,loop,2,32,0.07352941176470588,0.012807314608238592,0.1805092338514461,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,26,continue,episode_terminal,static,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,26,continue,episode_terminal,other_failure,1,32,0.04411764705882353,0.0032893296226160764,0.13302367281783567,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,29,continue,episode_terminal,success,27,32,0.8088235294117647,0.6630511857042107,0.9203532460848372,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,29,continue,episode_terminal,loop,5,32,0.16176470588235295,0.06025664839152444,0.30069203794328564,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,29,continue,episode_terminal,static,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,29,continue,episode_terminal,other_failure,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,33,continue,episode_terminal,success,32,32,0.9558823529411765,0.8669763271821643,0.9967106703773839,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,33,continue,episode_terminal,loop,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,33,continue,episode_terminal,static,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
q0_committor,main16x32,main16x32,libero_goal,open_the_top_drawer_and_put_the_bowl_inside,33,continue,episode_terminal,other_failure,0,32,0.014705882352941176,1.4767430104586657e-05,0.07275870531262561,Dirichlet(count + 0.5),same physical q0 snapshot; routing averaged over K noise draws
