fold,suite,seed,reference_cap,method,calibration,global_row,scope,first_alarm,failed_goal_release,drop_goal_release,reason
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1234,unseen,27,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1241,unseen,-1,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1242,unseen,23,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1243,unseen,20,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1245,unseen,-1,17.0,17.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1246,unseen,-1,17.0,17.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1247,unseen,21,17.0,17.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1259,unseen,23,14.0,14.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1272,unseen,19,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1273,unseen,20,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1274,unseen,20,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1276,unseen,24,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1278,unseen,20,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1328,unseen,-1,19.0,19.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1331,unseen,20,18.0,18.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1332,unseen,17,28.0,28.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1335,unseen,20,17.0,17.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1345,unseen,13,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1347,unseen,13,14.0,14.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1348,unseen,26,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1351,unseen,13,14.0,14.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1396,unseen,20,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1397,unseen,20,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1404,unseen,13,14.0,14.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1406,unseen,26,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1408,unseen,19,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1418,unseen,22,14.0,14.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1419,unseen,-1,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1420,unseen,19,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1422,unseen,12,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1423,unseen,21,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1429,unseen,19,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1456,unseen,22,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1462,unseen,12,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1520,unseen,19,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1521,unseen,20,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1522,unseen,20,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1523,unseen,20,19.0,19.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1525,unseen,13,19.0,19.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1526,unseen,13,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1527,unseen,22,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1553,unseen,20,14.0,14.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1554,unseen,13,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1555,unseen,24,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1558,unseen,22,14.0,14.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1560,unseen,19,14.0,14.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1561,unseen,20,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1563,unseen,23,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1564,unseen,19,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1565,unseen,20,18.0,18.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,1566,unseen,-1,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,2077,seen,20,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,2857,unseen,13,6.0,6.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,2861,unseen,18,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,2883,unseen,9,,,timeout_while_holding_target
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,2896,unseen,28,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,2897,unseen,18,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,2898,unseen,9,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,2903,unseen,9,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,3011,unseen,15,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,3013,unseen,9,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,3056,unseen,9,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,3058,unseen,21,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,3061,unseen,20,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,3062,unseen,9,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,3082,unseen,17,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,3086,unseen,10,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,3088,unseen,12,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,3089,unseen,25,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,3090,unseen,12,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,3626,unseen,8,6.0,6.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,3632,unseen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,3633,unseen,22,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,3637,unseen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,3808,unseen,26,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,3809,unseen,24,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,3810,unseen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,3811,unseen,9,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,3812,unseen,-1,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,4713,seen,10,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,4716,seen,8,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,4719,seen,11,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,5200,seen,10,,,stable_grasp_not_observed
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,5201,seen,20,,,stable_grasp_not_observed
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,5202,seen,9,10.0,10.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,5204,seen,-1,,,stable_grasp_not_observed
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,5205,seen,13,,,stable_grasp_not_observed
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,5206,seen,12,,,stable_grasp_not_observed
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,5207,seen,16,13.0,13.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,episode,5525,seen,12,9.0,9.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1234,unseen,27,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1241,unseen,-1,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1242,unseen,23,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1243,unseen,20,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1245,unseen,-1,17.0,17.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1246,unseen,-1,17.0,17.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1247,unseen,21,17.0,17.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1259,unseen,23,14.0,14.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1272,unseen,19,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1273,unseen,20,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1274,unseen,20,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1276,unseen,24,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1278,unseen,20,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1328,unseen,-1,19.0,19.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1331,unseen,20,18.0,18.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1332,unseen,17,28.0,28.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1335,unseen,20,17.0,17.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1345,unseen,13,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1347,unseen,13,14.0,14.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1348,unseen,26,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1351,unseen,13,14.0,14.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1396,unseen,20,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1397,unseen,20,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1404,unseen,13,14.0,14.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1406,unseen,26,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1408,unseen,19,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1418,unseen,22,14.0,14.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1419,unseen,-1,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1420,unseen,19,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1422,unseen,12,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1423,unseen,21,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1429,unseen,19,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1456,unseen,22,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1462,unseen,12,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1520,unseen,19,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1521,unseen,20,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1522,unseen,20,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1523,unseen,20,19.0,19.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1525,unseen,13,19.0,19.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1526,unseen,13,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1527,unseen,22,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1553,unseen,20,14.0,14.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1554,unseen,13,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1555,unseen,24,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1558,unseen,22,14.0,14.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1560,unseen,19,14.0,14.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1561,unseen,20,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1563,unseen,23,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1564,unseen,19,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1565,unseen,20,18.0,18.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,1566,unseen,-1,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,2077,seen,20,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,2857,unseen,13,6.0,6.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,2861,unseen,18,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,2883,unseen,9,,,timeout_while_holding_target
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,2896,unseen,28,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,2897,unseen,18,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,2898,unseen,9,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,2903,unseen,9,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,3011,unseen,15,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,3013,unseen,9,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,3056,unseen,9,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,3058,unseen,21,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,3061,unseen,20,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,3062,unseen,9,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,3082,unseen,17,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,3086,unseen,10,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,3088,unseen,12,6.0,6.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,3089,unseen,25,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,3090,unseen,12,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,3626,unseen,8,6.0,6.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,3632,unseen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,3633,unseen,22,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,3637,unseen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,3808,unseen,26,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,3809,unseen,24,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,3810,unseen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,3811,unseen,9,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,3812,unseen,-1,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,4713,seen,10,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,4716,seen,8,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,4719,seen,11,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,5200,seen,10,,,stable_grasp_not_observed
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,5201,seen,20,,,stable_grasp_not_observed
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,5202,seen,9,10.0,10.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,5204,seen,-1,,,stable_grasp_not_observed
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,5205,seen,13,,,stable_grasp_not_observed
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,5206,seen,12,,,stable_grasp_not_observed
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,5207,seen,16,13.0,13.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_positive__current,task_init,5525,seen,12,9.0,9.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1234,unseen,6,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1241,unseen,6,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1242,unseen,6,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1243,unseen,5,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1245,unseen,5,17.0,17.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1246,unseen,6,17.0,17.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1247,unseen,5,17.0,17.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1259,unseen,5,14.0,14.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1272,unseen,5,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1273,unseen,3,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1274,unseen,5,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1276,unseen,3,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1278,unseen,5,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1328,unseen,6,19.0,19.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1331,unseen,6,18.0,18.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1332,unseen,6,28.0,28.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1335,unseen,5,17.0,17.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1345,unseen,6,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1347,unseen,5,14.0,14.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1348,unseen,6,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1351,unseen,5,14.0,14.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1396,unseen,5,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1397,unseen,4,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1404,unseen,6,14.0,14.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1406,unseen,8,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1408,unseen,4,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1418,unseen,6,14.0,14.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1419,unseen,6,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1420,unseen,6,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1422,unseen,6,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1423,unseen,5,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1429,unseen,5,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1456,unseen,6,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1462,unseen,6,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1520,unseen,6,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1521,unseen,6,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1522,unseen,6,15.0,15.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1523,unseen,6,19.0,19.0,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,stats_ratio__cumsum,episode,1525,unseen,6,19.0,19.0,object_released_or_dropped_before_goal
