run_role,episode_index,init_state_id,failure_family,query,raw_reject,alarm,consecutive_raw_rejects,matched_reference_queries,mean_local_match_distance,front_route_acceleration,back_route_acceleration,back_front_acceleration_ratio,matched_healthy_ratio_max,normalized_acceleration_excess,normalized_excess_threshold
preliminary_gpu4,0,3,target_missed_grasp_proxy,18,False,False,0,"[16,17,16,20,16]",0.034769642353057864,0.011374804509094557,0.006602333417720256,0.5804348912055111,0.6088507722692504,0.9533286605553107,1.0457019658379743
preliminary_gpu4,0,3,target_missed_grasp_proxy,19,False,False,0,"[17,17,17,21,16]",0.03583584949374199,0.013047778892055661,0.008640860202840583,0.6622475958802231,0.6368630951886709,1.0398586460470471,1.0457019658379743
preliminary_gpu4,0,3,target_missed_grasp_proxy,20,False,False,0,"[17,17,17,21,16]",0.03765037059783936,0.013215041603241917,0.008763535805175169,0.6631485596704665,0.6368630951886709,1.0412733359498694,1.0457019658379743
preliminary_gpu4,0,3,target_missed_grasp_proxy,21,False,False,0,"[17,17,17,20,16]",0.03891516178846359,0.013150802562121727,0.007954786657572339,0.6048898247841178,0.6368630951886709,0.9497956929109215,1.0457019658379743
preliminary_gpu4,0,3,target_missed_grasp_proxy,22,False,False,0,"[18,17,17,21,16]",0.040516705811023714,0.012943225167911559,0.008095582345621574,0.6254687097379631,0.6095581170898584,1.0261018468986431,1.0457019658379743
preliminary_gpu4,0,3,target_missed_grasp_proxy,23,False,False,0,"[17,17,18,21,16]",0.03985265046358109,0.012717526390448269,0.007920513234461007,0.6228029721573728,0.6368630951886709,0.9779228485093286,1.0457019658379743
preliminary_gpu4,0,3,target_missed_grasp_proxy,24,False,False,0,"[17,17,18,21,16]",0.042020296305418016,0.013037295756639566,0.008336968992991496,0.639470726798975,0.6368630951886709,1.0040944931964249,1.0457019658379743
preliminary_gpu4,0,3,target_missed_grasp_proxy,25,False,False,0,"[17,17,17,21,16]",0.04184188470244408,0.012883813385627881,0.007837707033078432,0.6083375161131666,0.6368630951886709,0.9552092446696827,1.0457019658379743
preliminary_gpu4,0,3,target_missed_grasp_proxy,26,False,False,0,"[18,18,18,22,18]",0.039805606752634046,0.012633272514789698,0.006960755010426145,0.5509858987271294,0.5724006434963108,0.9625878394573828,1.0457019658379743
preliminary_gpu4,0,3,target_missed_grasp_proxy,27,False,False,0,"[19,20,19,23,19]",0.038029324263334274,0.012046788290877306,0.006336156878975407,0.5259623333609673,0.5522966029278397,0.9523186102770343,1.0457019658379743
preliminary_gpu4,0,3,target_missed_grasp_proxy,28,False,False,0,"[20,20,20,24,20]",0.0351096473634243,0.011583227231614687,0.0064029163489694365,0.5527748200858594,0.5773574148890036,0.9574222237920507,1.0457019658379743
preliminary_gpu4,0,3,target_missed_grasp_proxy,29,False,False,0,"[22,22,21,25,20]",0.03262756690382958,0.011629813373928826,0.006582863265344428,0.5660334395478421,0.5759517303787919,0.9827793019661097,1.0457019658379743
preliminary_gpu4,0,3,target_missed_grasp_proxy,30,False,False,0,"[23,23,23,25,21]",0.031559968739748,0.011721924813325102,0.006338223879375983,0.5407152818597588,0.5759517303787919,0.9388204832792867,1.0457019658379743
preliminary_gpu4,0,3,target_missed_grasp_proxy,31,False,False,0,"[23,23,24,26,22]",0.03271660469472408,0.01162704760429854,0.00638105474571961,0.5488112685941462,0.5866710298078602,0.9354667960575564,1.0457019658379743
preliminary_gpu4,0,3,target_missed_grasp_proxy,32,False,False,0,"[24,24,25,27,24]",0.03432503491640091,0.011630382630091285,0.006557506202512003,0.5638254914800284,0.6143565687072214,0.9177495939637715,1.0457019658379743
preliminary_gpu4,0,3,target_missed_grasp_proxy,33,False,False,0,"[25,25,26,29,26]",0.03325631991028786,0.012056812110020649,0.006568089158869847,0.5447616748884211,0.564757404171065,0.9645941263718479,1.0457019658379743
preliminary_gpu4,0,3,target_missed_grasp_proxy,34,True,False,1,"[26,25,26,30,26]",0.03436549305915833,0.011980846624090758,0.007261498558626814,0.6060922726467086,0.564757404171065,1.073190485278035,1.0457019658379743
preliminary_gpu4,0,3,target_missed_grasp_proxy,35,True,True,2,"[26,25,27,30,27]",0.03841215744614601,0.012362584596313397,0.007908806675637498,0.6397373149621121,0.611469487564466,1.0462293343699605,1.0457019658379743
preliminary_gpu4,0,3,target_missed_grasp_proxy,36,False,False,0,"[26,25,27,30,27]",0.04054541364312172,0.013086788385139691,0.008159687373963364,0.6235057168975737,0.611469487564466,1.019684104567587,1.0457019658379743
preliminary_gpu4,0,3,target_missed_grasp_proxy,37,True,False,1,"[29,26,28,31,29]",0.04056386798620224,0.012947190638941314,0.008626138614261538,0.6662556267856803,0.6344791163193378,1.0500828311744608,1.0457019658379743
preliminary_gpu4,0,3,target_missed_grasp_proxy,38,True,True,2,"[30,31,29,34,31]",0.04138701558113098,0.01362804563880592,0.009189763368155551,0.67432731087924,0.6283050026818857,1.0732483554975858,1.0457019658379743
preliminary_gpu4,0,3,target_missed_grasp_proxy,39,True,True,3,"[31,32,31,35,32]",0.04104248583316803,0.01269586837211718,0.008916638785608878,0.7023260264096395,0.6236971533462238,1.126068994609901,1.0457019658379743
preliminary_gpu4,0,3,target_missed_grasp_proxy,40,True,True,4,"[32,32,31,35,32]",0.039995890110731125,0.012356896319344021,0.008576693041853439,0.6940814926501497,0.6203308768989273,1.1188891581858804,1.0457019658379743
preliminary_gpu4,0,3,target_missed_grasp_proxy,41,False,False,0,"[33,33,32,35,33]",0.038067353516817094,0.012015156963766638,0.007952260004423924,0.6618523610140974,0.6367385673114861,1.0394412950493161,1.0457019658379743
preliminary_gpu4,0,3,target_missed_grasp_proxy,42,False,False,0,"[34,32,34,36,34]",0.03727726265788078,0.011924820050749284,0.007695014981742446,0.6452940127393316,0.6534494876886736,0.9875193490805405,1.0457019658379743
preliminary_gpu4,0,3,target_missed_grasp_proxy,43,False,False,0,"[35,33,32,37,34]",0.03479340374469757,0.01208214528826695,0.00774227268716631,0.6408028129478696,0.6454422996851391,0.99281192642699,1.0457019658379743
preliminary_gpu4,0,3,target_missed_grasp_proxy,44,False,False,0,"[35,34,34,37,36]",0.03562435805797577,0.01201498992395219,0.007723381925335532,0.6428121849639484,0.6484105797145207,0.9913659725400578,1.0457019658379743
preliminary_gpu4,0,3,target_missed_grasp_proxy,45,False,False,0,"[35,35,34,38,36]",0.036002249270677564,0.011886661697630502,0.007746878853060952,0.6517287233475503,0.6484105797145207,1.0051173496189567,1.0457019658379743
preliminary_gpu4,0,3,target_missed_grasp_proxy,46,False,False,0,"[36,36,34,38,36]",0.034483414888381955,0.011624259061375987,0.007977099621054081,0.6862458569561349,0.6923305871581706,0.9912112359111391,1.0457019658379743
preliminary_gpu4,0,3,target_missed_grasp_proxy,47,False,False,0,"[36,36,35,39,36]",0.03702530264854431,0.012407116419324644,0.008268272147822506,0.6664136829524948,0.6923305871581706,0.9625657096676059,1.0457019658379743
preliminary_gpu4,0,3,target_missed_grasp_proxy,48,False,False,0,"[37,35,35,40,36]",0.04145672246813774,0.012804576680694216,0.008342085743877814,0.651492505523856,0.6666748564919046,0.9772267533112927,1.0457019658379743
preliminary_gpu4,0,3,target_missed_grasp_proxy,49,False,False,0,"[37,35,35,40,36]",0.04317374676465988,0.012900346363643655,0.008203085730746986,0.6358810453233485,0.6666748564919046,0.9538098506810418,1.0457019658379743
preliminary_gpu4,0,3,target_missed_grasp_proxy,50,False,False,0,"[37,36,35,40,37]",0.0422518365085125,0.013080455419850368,0.008033448739205806,0.6141566544399188,0.6923305871581706,0.8870858312946499,1.0457019658379743
preliminary_gpu4,0,3,target_missed_grasp_proxy,51,False,False,0,"[37,36,35,38,37]",0.04122484624385834,0.013188477611484051,0.008178731442897649,0.6201421941055505,0.6923305871581706,0.8957313249022639,1.0457019658379743
preliminary_gpu4,1,0,success,1,False,False,0,"[1,1,1,1,1]",0.026040908987852163,0.011365577382691313,0.006682515891349062,0.587960969015608,0.6245312705468044,0.9414436021767534,1.0457019658379743
preliminary_gpu4,1,0,success,2,False,False,0,"[2,3,2,3,2]",0.024806533135051722,0.010947039379483863,0.006377316853266155,0.5825608762509846,0.591124159946111,0.9855135616586759,1.0457019658379743
preliminary_gpu4,1,0,success,3,False,False,0,"[3,3,2,4,3]",0.023357363672403153,0.011490224581877807,0.006881999154112693,0.5989438330880729,0.5989438330880729,1.0,1.0457019658379743
preliminary_gpu4,1,0,success,4,False,False,0,"[4,4,3,4,3]",0.023880541817561607,0.01110574075070649,0.006829623819057181,0.6149633754617149,0.6149633754617149,1.0,1.0457019658379743
preliminary_gpu4,1,0,success,5,False,False,0,"[5,6,5,6,5]",0.025795517719961934,0.011255492067837847,0.006635970943051848,0.589576262242136,0.6030236513260925,0.9777000635806162,1.0457019658379743
preliminary_gpu4,1,0,success,6,False,False,0,"[6,6,6,5,6]",0.026039974269951926,0.011064952413661112,0.00618876273753436,0.5593121873613784,0.6008329675961909,0.9308946371552671,1.0457019658379743
preliminary_gpu4,1,0,success,7,False,False,0,"[7,7,7,6,7]",0.026295848940753784,0.011507149809582052,0.006575497931728192,0.5714271596823001,0.5881966610424881,0.9714899752568015,1.0457019658379743
preliminary_gpu4,1,0,success,8,False,False,0,"[8,8,8,8,8]",0.02669839906047855,0.011737510728194189,0.006736497811586248,0.5739290014368026,0.5787599046395695,0.9916530098853765,1.0457019658379743
preliminary_gpu4,1,0,success,9,False,False,0,"[9,9,9,10,9]",0.02711702222350141,0.011781782763628842,0.006603812927478333,0.5605104982808501,0.60794908589749,0.9219694729097121,1.0457019658379743
preliminary_gpu4,1,0,success,10,False,False,0,"[10,9,9,12,10]",0.028903079259907826,0.012439684888197394,0.007475654927717015,0.6009521137315799,0.6065479901365993,0.9907742231513137,1.0457019658379743
preliminary_gpu4,1,0,success,11,False,False,0,"[11,9,10,13,11]",0.03076204588796827,0.012633779425308814,0.007530003914489098,0.5960214802709395,0.6519120744845789,0.9142666681579289,1.0457019658379743
preliminary_gpu4,1,0,success,12,False,False,0,"[12,12,12,15,12]",0.030404533909313615,0.011913540757660504,0.00712270310794173,0.5978661804100325,0.6199205487700584,0.964423879150671,1.0457019658379743
preliminary_gpu4,1,0,success,13,False,False,0,"[13,14,14,17,13]",0.026819171236274995,0.01170237016763095,0.006974088479790185,0.5959552107726594,0.6084281319038412,0.9794997626224933,1.0457019658379743
preliminary_gpu4,1,0,success,14,False,False,0,"[14,15,14,17,14]",0.024965498650271912,0.011528232107724743,0.0066433897628298405,0.5762713398508252,0.6084281319038412,0.9471477560506717,1.0457019658379743
preliminary_gpu4,1,0,success,15,False,False,0,"[15,15,15,18,14]",0.02571311330575554,0.01165375826009219,0.006691306096108729,0.5741758106500997,0.6014170011513145,0.9547049876390824,1.0457019658379743
preliminary_gpu4,1,0,success,16,False,False,0,"[16,16,15,19,16]",0.026739169125721673,0.011380888824441276,0.006427470177862644,0.5647599477519885,0.5967143857419506,0.9464493587661202,1.0457019658379743
preliminary_gpu4,1,0,success,17,False,False,0,"[17,17,17,21,17]",0.028388333158000024,0.01247395858398731,0.00794420387305345,0.6368630951886709,0.6368630951886709,1.0,1.0457019658379743
preliminary_gpu4,1,0,success,18,False,False,0,"[18,18,18,22,18]",0.030997829852276483,0.013235677601655647,0.007261062498235975,0.5485977157170775,0.5724006434963108,0.9584156166669531,1.0457019658379743
preliminary_gpu4,1,0,success,19,False,False,0,"[19,19,19,23,19]",0.030128843491183943,0.012213715813198753,0.006714188869341907,0.5497253229100204,0.5522966029278397,0.9953443855997152,1.0457019658379743
preliminary_gpu4,1,0,success,20,False,False,0,"[20,20,20,24,20]",0.027278516008664155,0.011681720057843185,0.0064454827098824555,0.5517580183369414,0.5773574148890036,0.9556610932987087,1.0457019658379743
preliminary_gpu4,1,0,success,21,False,False,0,"[21,22,21,25,21]",0.026893722103341133,0.011614064442540645,0.0066377385475106035,0.5715258926235611,0.5759517303787919,0.9923156099343257,1.0457019658379743
preliminary_gpu4,1,0,success,22,False,False,0,"[22,23,22,26,21]",0.026551939961791504,0.011624848899112273,0.0065111355760909305,0.5601049641675903,0.5866710298078602,0.9547172703431929,1.0457019658379743
preliminary_gpu4,1,0,success,23,False,False,0,"[23,23,22,26,22]",0.025960415400186322,0.01150232599781445,0.006363542527455102,0.5532396255039402,0.5866710298078602,0.9430150755613942,1.0457019658379743
preliminary_gpu4,1,0,success,24,False,False,0,"[24,23,25,27,23]",0.027013196168263677,0.012208358611248957,0.006403544383316159,0.5245213207790146,0.6143565687072214,0.8537734395560458,1.0457019658379743
preliminary_gpu4,1,0,success,25,False,False,0,"[25,24,26,29,24]",0.027815349865340976,0.011941760894190174,0.0066200198703979625,0.5543587691174331,0.5790210179686611,0.9574069885446492,1.0457019658379743
preliminary_gpu4,1,0,success,26,False,False,0,"[26,26,26,30,25]",0.027563915348946467,0.01173478069900912,0.006484157650008715,0.5525589115232664,0.564757404171065,0.9784004732692204,1.0457019658379743
preliminary_gpu4,1,0,success,27,False,False,0,"[27,27,25,31,27]",0.02847178731990425,0.01181352837084911,0.006524735644851315,0.5523104901454893,0.5792815357038219,0.9534405226198639,1.0457019658379743
preliminary_gpu4,1,0,success,28,False,False,0,"[28,28,26,31,27]",0.031852869964859566,0.012300477080607856,0.007208144451506557,0.5860052747767365,0.5981817740541773,0.9796441486424526,1.0457019658379743
preliminary_gpu4,1,0,success,29,False,False,0,"[29,29,28,33,29]",0.03364662420317473,0.013066709147006379,0.007431014260675287,0.5686982221057361,0.6344791163193378,0.8963229954750886,1.0457019658379743
preliminary_gpu4,1,0,success,30,False,False,0,"[30,30,29,34,30]",0.030599350317606876,0.012001095235755618,0.007241723680214554,0.6034218992478979,0.6283050026818857,0.9603964582045732,1.0457019658379743
preliminary_gpu4,1,0,success,31,False,False,0,"[31,32,31,35,31]",0.02741081064723403,0.012005449233639418,0.0074877645116635085,0.6236971533462238,0.6236971533462238,1.0,1.0457019658379743
preliminary_gpu4,1,0,success,32,False,False,0,"[32,32,32,35,32]",0.025192072162280966,0.011646147389185128,0.00715798427393128,0.6146225043123139,0.6367385673114861,0.9652666508131378,1.0457019658379743
preliminary_gpu4,1,0,success,33,False,False,0,"[33,32,31,36,33]",0.02553710311440227,0.011746048990288712,0.007430170878158548,0.6325676731215403,0.6325676731215403,1.0,1.0457019658379743
preliminary_gpu4,1,0,success,34,False,False,0,"[34,33,32,37,34]",0.02588333123130724,0.011459226916582481,0.007488025957949082,0.6534494876886736,0.6534494876886736,1.0,1.0457019658379743
preliminary_gpu4,1,0,success,35,False,False,0,"[35,34,32,37,35]",0.025761775441060307,0.011867165269328806,0.007659570442179198,0.6454422996851391,0.6454422996851391,1.0,1.0457019658379743
preliminary_gpu4,1,0,success,36,False,False,0,"[36,35,34,38,36]",0.026537572858433122,0.012032949502819702,0.007579063805161218,0.629859188172044,0.6484105797145207,0.9713894373058435,1.0457019658379743
preliminary_gpu4,1,0,success,37,False,False,0,"[37,36,35,38,36]",0.030122593588748713,0.01274327699742071,0.008427818907035691,0.6613541327510589,0.6923305871581706,0.9552577121657131,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,1,False,False,0,"[1,1,1,1,1]",0.03587415143847465,0.01198722606821668,0.00735851371799288,0.613862930098856,0.6245312705468044,0.9829178442280275,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,2,False,False,0,"[3,2,3,2,2]",0.03197587467730045,0.011426380492536522,0.006350903743315849,0.5558106302747514,0.5989438330880729,0.9279845614388706,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,3,False,False,0,"[3,3,2,3,2]",0.030868812277913094,0.011447329528024169,0.006567852506785,0.5737453867040573,0.5989438330880729,0.957928531872353,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,4,False,False,0,"[4,3,3,4,3]",0.031306780874729156,0.011401197577683328,0.0067965894525825,0.5961294334453184,0.6149633754617149,0.9693738801887902,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,5,False,False,0,"[4,5,5,5,5]",0.03100794814527035,0.011293663620658107,0.006812336363062224,0.6031998642673628,0.6149633754617149,0.9808712003612898,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,6,False,False,0,"[4,5,5,5,5]",0.03211842104792595,0.011065915444454167,0.006627356954512759,0.5988982102546381,0.6149633754617149,0.9738762244255358,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,7,False,False,0,"[4,6,6,5,5]",0.0334013931453228,0.011176569881703239,0.006402697754380793,0.5728678675254757,0.6149633754617149,0.9315479431524945,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,8,False,False,0,"[5,7,6,8,8]",0.033218296244740486,0.011461636269577337,0.006557123111737072,0.5720931076081752,0.589576262242136,0.9703462371984364,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,9,False,False,0,"[8,8,7,9,7]",0.034389523416757585,0.011883175231296342,0.00676956106861429,0.569676112390021,0.5857311328802768,0.9725897778195488,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,10,False,False,0,"[9,9,8,10,9]",0.03454066812992096,0.01211937918277928,0.0070570671992543355,0.5822960972523983,0.60794908589749,0.957804050963871,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,11,False,False,0,"[9,8,9,11,8]",0.03502125591039658,0.012193639065186865,0.007652258126540734,0.6275614757523958,0.6052103784524164,1.036931120310814,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,12,False,False,0,"[10,8,9,12,10]",0.03813067302107811,0.012706818281822584,0.007873367543342048,0.619617544590615,0.6065479901365993,1.0215474367511668,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,13,True,False,1,"[11,8,10,11,11]",0.040023795515298846,0.012971579803925179,0.00963673660293464,0.7429115611668656,0.6052103784524164,1.2275261423417174,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,14,False,False,0,"[11,9,12,11,12]",0.04036248549818992,0.012315812857635342,0.007730183638489732,0.6276632917247771,0.6199205487700584,1.0124898956327235,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,15,False,False,0,"[13,14,13,15,13]",0.0353682354092598,0.01185223223136903,0.007059416485787234,0.5956191498765303,0.6113863161608575,0.9742107962387258,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,16,False,False,0,"[14,15,14,17,14]",0.03400814458727837,0.011370689462027527,0.007040339624423381,0.6191655877978753,0.6084281319038412,1.0176478623045182,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,17,False,False,0,"[14,16,15,18,14]",0.035203952342271805,0.011638657859219564,0.007023779274622517,0.6034870480412508,0.6014170011513145,1.0034419494061084,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,18,False,False,0,"[16,17,15,18,15]",0.03516351208090782,0.01206637220887484,0.007006746032242278,0.5806837308639297,0.6088507722692504,0.9537373644114152,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,19,False,False,0,"[16,15,16,19,16]",0.03564214482903481,0.012072398218337183,0.00720584680515284,0.596886109522765,0.5968401262168652,1.0000770445951603,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,20,False,False,0,"[17,17,17,20,16]",0.03817536681890488,0.012557819059562474,0.007588502675232272,0.6042850784232164,0.6368630951886709,0.9488461224844513,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,21,False,False,0,"[17,17,17,20,16]",0.040473072230815886,0.013365650557291678,0.008566281557108788,0.6409176658023147,0.6368630951886709,1.0063664712938698,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,22,True,False,1,"[18,18,18,22,18]",0.042263191938400266,0.013116788942021626,0.008355071565538138,0.636975375792729,0.5724006434963108,1.112813870896416,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,23,False,False,0,"[19,19,20,23,19]",0.04051107838749886,0.012441558227121785,0.006785960185111108,0.5454268718783277,0.5497253229100204,0.9921807294433183,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,24,False,False,0,"[20,20,21,25,20]",0.03718903884291649,0.012114534740047011,0.00694391772208016,0.5731889726747537,0.5759517303787919,0.995203143669312,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,25,False,False,0,"[22,21,22,26,20]",0.03588766232132912,0.011969599412409274,0.0068351848549378594,0.5710454142560193,0.5866710298078602,0.9733656261210675,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,26,False,False,0,"[23,23,23,27,21]",0.03667584508657455,0.011779002650075992,0.006708753949879388,0.569551951823027,0.6143565687072214,0.92707066357494,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,27,False,False,0,"[25,23,24,29,22]",0.03726276382803917,0.011996261027216595,0.006613377145322627,0.5512865325553091,0.5722261801556052,0.9634066941945894,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,28,False,False,0,"[24,23,24,30,21]",0.036162152886390686,0.011902668142558775,0.006612301670112786,0.5555310448814468,0.5739758015718459,0.9678649228070456,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,29,False,False,0,"[24,24,22,30,22]",0.037161434441804884,0.011588595624705215,0.006391026957610993,0.5514927921021117,0.5790210179686611,0.9524572942738334,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,30,False,False,0,"[25,24,22,30,23]",0.038714539259672165,0.011890956477957376,0.006733902269537418,0.5663045089787567,0.5790210179686611,0.9780379146951922,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,31,True,False,1,"[24,25,22,30,24]",0.0380502812564373,0.012055728905144645,0.007082145844903423,0.5874506552549633,0.5598957414545642,1.0492143657474757,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,32,True,True,2,"[26,27,22,30,27]",0.03846020698547363,0.01222870673722078,0.007356513252196102,0.6015773712035242,0.5654340077298512,1.0639214532192434,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,33,True,True,3,"[23,28,22,30,27]",0.0415194109082222,0.013340901680891892,0.008498377348457315,0.6370167138424758,0.5981817740541773,1.0649216366541807,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,34,False,False,0,"[23,29,23,30,27]",0.04277388155460358,0.012824681776989222,0.007389655398740297,0.5762057513192443,0.5743294032310137,1.0032670242506736,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,35,False,False,0,"[24,30,29,34,27]",0.04268280416727066,0.012699505680128847,0.00798034010660885,0.6283976957540824,0.6283050026818857,1.0001475287826789,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,36,False,False,0,"[33,32,30,35,32]",0.04040901958942413,0.012217347838448694,0.007506689696850489,0.6144287447744188,0.6325676731215403,0.9713249204506277,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,37,False,False,0,"[35,34,32,35,32]",0.036959736794233325,0.011564455403951027,0.007191562249346761,0.6218677834919701,0.6454422996851391,0.9634754087163653,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,38,False,False,0,"[36,35,33,38,33]",0.03412618413567543,0.01191688098389691,0.0072465689255479405,0.6080927497169866,0.6487480281903093,0.9373327136165159,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,39,False,False,0,"[34,35,33,38,35]",0.035933269560337065,0.011698619460312958,0.007106828015889431,0.6074928789673881,0.6534494876886736,0.9296707556021823,1.0457019658379743
preliminary_gpu4,2,20,target_missed_grasp_proxy,40,False,False,0,"[36,36,34,38,36]",0.03732583299279213,0.012531625622567441,0.007521429606343541,0.6001958431313696,0.6923305871581706,0.8669208818218055,1.0457019658379743
