row,event,query,success,joint_threshold_fraction
559,periodic_return,28,False,0.31899818778038025
560,periodic_return,14,True,0.292842298746109
561,periodic_return,14,True,0.2928180396556854
562,periodic_return,14,True,0.2923731207847595
563,periodic_return,14,True,0.2924235165119171
564,periodic_return,14,True,0.29299411177635193
565,periodic_return,14,True,0.29176679253578186
566,periodic_return,14,True,0.2896783947944641
567,periodic_return,14,True,0.2930731177330017
568,periodic_return,14,True,0.2923600375652313
569,periodic_return,14,True,0.29300495982170105
570,periodic_return,14,True,0.29307320713996887
571,periodic_return,14,True,0.2891635596752167
572,periodic_return,14,True,0.2923840880393982
573,periodic_return,14,True,0.29257866740226746
574,periodic_return,14,True,0.29199400544166565
575,periodic_return,14,True,0.29274681210517883
576,periodic_return,14,True,0.29787328839302063
577,periodic_return,14,True,0.29772377014160156
578,periodic_return,14,True,0.2982833981513977
579,periodic_return,14,True,0.2977351248264313
580,periodic_return,14,True,0.29608839750289917
581,periodic_return,28,False,0.31222182512283325
582,periodic_return,14,True,0.29729902744293213
583,periodic_return,14,True,0.2987590432167053
584,periodic_return,14,True,0.2975212335586548
585,periodic_return,14,True,0.2976089417934418
586,periodic_return,14,True,0.2959098517894745
587,periodic_return,14,True,0.2969316244125366
588,periodic_return,14,True,0.29909732937812805
589,periodic_return,14,False,0.29612740874290466
590,periodic_return,14,True,0.29597389698028564
591,periodic_return,14,True,0.29732024669647217
592,periodic_return,14,True,0.2980538308620453
593,periodic_return,28,False,0.30950331687927246
594,periodic_return,14,True,0.2977171242237091
595,periodic_return,14,True,0.29745665192604065
596,periodic_return,14,True,0.29783302545547485
597,periodic_return,14,True,0.2934233248233795
598,periodic_return,14,True,0.29759249091148376
599,periodic_return,14,True,0.2975631654262543
600,periodic_return,14,True,0.2990487813949585
601,periodic_return,14,True,0.29770034551620483
602,periodic_return,14,True,0.29668128490448
603,periodic_return,28,False,0.3054468333721161
604,periodic_return,14,True,0.2977880835533142
605,periodic_return,14,True,0.2969385087490082
606,periodic_return,14,True,0.29550689458847046
607,periodic_return,14,True,0.2968302369117737
608,periodic_return,14,True,0.2967183589935303
609,periodic_return,14,True,0.29656895995140076
610,periodic_return,14,True,0.29854676127433777
611,periodic_return,14,True,0.29835954308509827
612,periodic_return,14,True,0.2984844744205475
613,periodic_return,14,True,0.29933708906173706
614,periodic_return,14,True,0.298684298992157
615,periodic_return,14,True,0.30018702149391174
616,periodic_return,14,True,0.29761070013046265
617,periodic_return,14,True,0.29808309674263
618,periodic_return,14,True,0.2985183596611023
619,periodic_return,14,True,0.2981196939945221
620,periodic_return,14,True,0.2989625632762909
621,periodic_return,14,True,0.29851192235946655
622,periodic_return,14,True,0.2993219494819641
623,periodic_return,14,True,0.29845017194747925
624,periodic_return,14,True,0.29864320158958435
625,periodic_return,14,True,0.2991144359111786
626,periodic_return,14,True,0.2976316809654236
627,periodic_return,14,True,0.2983541488647461
628,periodic_return,14,True,0.29895463585853577
629,periodic_return,14,True,0.29801490902900696
630,periodic_return,14,True,0.29766207933425903
631,periodic_return,14,True,0.2977159917354584
632,periodic_return,14,True,0.2980792820453644
633,periodic_return,14,True,0.29800066351890564
634,periodic_return,14,True,0.29879334568977356
635,periodic_return,14,True,0.3005727529525757
636,periodic_return,14,True,0.2987811267375946
637,periodic_return,14,True,0.2985336482524872
638,periodic_return,14,True,0.29881808161735535
639,periodic_return,14,True,0.29769471287727356
640,periodic_return,14,True,0.28780239820480347
641,periodic_return,14,True,0.2893317937850952
642,periodic_return,14,True,0.289813756942749
643,periodic_return,14,True,0.28884708881378174
644,periodic_return,14,True,0.288902223110199
645,periodic_return,14,True,0.2890659272670746
646,periodic_return,14,True,0.28876692056655884
647,periodic_return,14,True,0.2912522852420807
648,periodic_return,14,True,0.2899463474750519
649,periodic_return,14,True,0.2888447046279907
650,periodic_return,14,True,0.28978514671325684
651,periodic_return,14,True,0.2901251018047333
652,periodic_return,14,True,0.29085901379585266
653,periodic_return,14,True,0.2901358902454376
654,periodic_return,14,True,0.2896409332752228
655,periodic_return,14,True,0.2883016765117645
656,periodic_return,29,False,0.2992938458919525
657,periodic_return,14,True,0.29145365953445435
658,periodic_return,14,True,0.28782153129577637
659,periodic_return,14,True,0.2901744842529297
660,periodic_return,14,True,0.28895998001098633
661,periodic_return,14,True,0.28954562544822693
662,periodic_return,14,True,0.2902644872665405
663,periodic_return,14,True,0.28970786929130554
664,periodic_return,14,True,0.28944921493530273
665,periodic_return,14,True,0.28982022404670715
666,periodic_return,14,True,0.2895941734313965
667,periodic_return,14,True,0.28994715213775635
668,periodic_return,14,True,0.2888571619987488
669,periodic_return,14,True,0.28868091106414795
670,periodic_return,14,True,0.29173076152801514
671,periodic_return,14,True,0.2904667258262634
672,periodic_return,14,True,0.2884714603424072
673,periodic_return,14,True,0.289658784866333
674,periodic_return,29,False,0.3341706693172455
675,periodic_return,28,False,0.298234760761261
676,periodic_return,14,False,0.2889274060726166
677,periodic_return,14,False,0.28982317447662354
678,periodic_return,29,False,0.294501930475235
679,periodic_return,29,False,0.29258617758750916
680,periodic_return,26,False,0.2920593321323395
681,periodic_return,14,False,0.28764745593070984
682,periodic_return,28,False,0.29060259461402893
683,periodic_return,14,False,0.28832992911338806
684,periodic_return,29,False,0.311978280544281
685,periodic_return,29,False,0.2989098131656647
686,periodic_return,29,False,0.3103967607021332
687,periodic_return,14,True,0.28916043043136597
688,periodic_return,14,False,0.28846868872642517
689,periodic_return,29,False,0.2906512916088104
690,periodic_return,14,False,0.2884170114994049
691,periodic_return,24,False,0.32392871379852295
692,periodic_return,29,False,0.30468446016311646
693,periodic_return,14,False,0.28991490602493286
694,periodic_return,29,False,0.30680152773857117
695,periodic_return,14,False,0.2903409004211426
696,periodic_return,21,False,0.30179908871650696
697,periodic_return,29,False,0.30649662017822266
698,periodic_return,29,False,0.30582401156425476
699,periodic_return,29,False,0.29437434673309326
700,periodic_return,14,True,0.28953689336776733
701,periodic_return,14,True,0.2891418933868408
702,periodic_return,26,False,0.29019004106521606
703,periodic_return,28,False,0.2931351363658905
704,periodic_return,14,True,0.29663366079330444
705,periodic_return,14,True,0.2945292592048645
706,periodic_return,14,True,0.3047489523887634
707,periodic_return,14,True,0.2966964542865753
708,periodic_return,14,True,0.2953953444957733
709,periodic_return,14,True,0.2945040166378021
710,periodic_return,14,True,0.30659112334251404
711,periodic_return,14,True,0.29449498653411865
712,periodic_return,14,True,0.29311856627464294
713,periodic_return,14,True,0.29302483797073364
714,periodic_return,14,True,0.2958713471889496
715,periodic_return,14,True,0.29313385486602783
716,periodic_return,14,True,0.2964707016944885
717,periodic_return,14,True,0.29565006494522095
718,periodic_return,14,True,0.3055010139942169
719,periodic_return,14,True,0.29367032647132874
720,periodic_return,14,True,0.29428914189338684
721,periodic_return,14,True,0.2961130440235138
722,periodic_return,14,True,0.2952693700790405
723,periodic_return,14,True,0.2941833734512329
724,periodic_return,14,True,0.2945363223552704
725,periodic_return,14,True,0.2955404818058014
726,periodic_return,14,True,0.29481256008148193
727,periodic_return,14,True,0.29433754086494446
728,periodic_return,14,True,0.29369571805000305
729,periodic_return,14,True,0.29630082845687866
730,periodic_return,14,True,0.29389259219169617
731,periodic_return,14,True,0.2943105399608612
732,periodic_return,14,True,0.2943723499774933
733,periodic_return,14,True,0.2934308350086212
734,periodic_return,14,True,0.2933695316314697
735,periodic_return,14,True,0.29368823766708374
736,periodic_return,14,True,0.2889443039894104
737,periodic_return,14,True,0.28982090950012207
738,periodic_return,14,True,0.29061853885650635
739,periodic_return,14,True,0.290782630443573
740,periodic_return,14,True,0.289644718170166
741,periodic_return,14,True,0.290456086397171
742,periodic_return,14,True,0.2892172634601593
743,periodic_return,14,True,0.29071488976478577
744,periodic_return,14,True,0.2890967130661011
745,periodic_return,14,True,0.2894825339317322
746,periodic_return,14,True,0.29035818576812744
747,periodic_return,14,True,0.2974265515804291
748,periodic_return,14,True,0.29346057772636414
749,periodic_return,14,True,0.28909072279930115
750,periodic_return,14,True,0.2922952473163605
751,periodic_return,14,True,0.29470229148864746
752,periodic_return,14,True,0.289958119392395
753,periodic_return,14,True,0.28919029235839844
754,periodic_return,14,True,0.29212769865989685
755,periodic_return,14,True,0.29003047943115234
756,periodic_return,14,True,0.2903348505496979
757,periodic_return,14,True,0.2902117669582367
758,periodic_return,14,True,0.29035598039627075
759,periodic_return,14,True,0.2909840941429138
760,periodic_return,14,True,0.29185205698013306
761,periodic_return,14,True,0.29015353322029114
762,periodic_return,14,True,0.29259347915649414
763,periodic_return,14,True,0.2919732332229614
764,periodic_return,14,True,0.2968023717403412
765,periodic_return,14,True,0.28877878189086914
766,periodic_return,14,True,0.2894596755504608
767,periodic_return,14,True,0.2896289527416229
768,periodic_return,14,True,0.2904207110404968
769,periodic_return,14,True,0.29064008593559265
770,periodic_return,14,True,0.2910694181919098
771,periodic_return,14,True,0.2909811735153198
772,periodic_return,14,True,0.2902604043483734
773,periodic_return,14,True,0.29019904136657715
774,periodic_return,14,True,0.2911183536052704
775,periodic_return,14,True,0.29088762402534485
776,periodic_return,14,True,0.2904374897480011
777,periodic_return,28,False,0.29892390966415405
778,periodic_return,28,False,0.3080957233905792
779,periodic_return,14,True,0.2958236038684845
780,periodic_return,14,True,0.29227009415626526
781,periodic_return,14,True,0.29065176844596863
782,periodic_return,14,True,0.2936215102672577
783,periodic_return,14,True,0.2920500636100769
784,periodic_return,14,True,0.29083824157714844
785,periodic_return,14,True,0.2918154001235962
786,periodic_return,14,True,0.2902902364730835
787,periodic_return,14,True,0.29099059104919434
788,periodic_return,14,True,0.28997310996055603
789,periodic_return,28,False,0.3042336106300354
790,periodic_return,14,True,0.2904912531375885
791,periodic_return,14,True,0.2914905846118927
792,periodic_return,14,True,0.29091694951057434
793,periodic_return,14,True,0.2897382080554962
794,periodic_return,14,True,0.2905047535896301
795,periodic_return,14,True,0.2917141914367676
796,periodic_return,14,True,0.2912943661212921
797,periodic_return,14,True,0.29038578271865845
798,periodic_return,14,True,0.2909449636936188
799,periodic_return,14,True,0.29044291377067566
800,periodic_return,28,False,0.2965257167816162
801,periodic_return,14,True,0.29100412130355835
802,periodic_return,14,True,0.29501160979270935
803,periodic_return,14,False,0.29297006130218506
804,periodic_return,28,False,0.2987303137779236
805,periodic_return,14,True,0.2942352592945099
806,periodic_return,14,True,0.2919934093952179
807,periodic_return,14,True,0.29224956035614014
808,periodic_return,14,True,0.2929942309856415
809,periodic_return,14,True,0.29379111528396606
810,periodic_return,14,True,0.2919536828994751
811,periodic_return,14,True,0.2963496446609497
812,periodic_return,14,True,0.29496312141418457
813,periodic_return,28,False,0.2995137572288513
814,periodic_return,14,True,0.29586514830589294
815,periodic_return,14,True,0.29563966393470764
816,periodic_return,14,True,0.2940019965171814
817,periodic_return,14,True,0.29405418038368225
818,periodic_return,14,True,0.29043036699295044
819,periodic_return,14,True,0.2942826747894287
820,periodic_return,14,False,0.29347723722457886
821,periodic_return,14,True,0.2943335473537445
822,periodic_return,14,True,0.29457563161849976
823,periodic_return,14,True,0.29528602957725525
824,periodic_return,14,True,0.29550278186798096
825,periodic_return,14,True,0.29065513610839844
826,periodic_return,14,True,0.2952575981616974
827,periodic_return,14,True,0.2955063581466675
828,periodic_return,14,True,0.2906685471534729
829,periodic_return,14,True,0.2919921576976776
830,periodic_return,14,True,0.2926828861236572
831,periodic_return,14,True,0.29106050729751587
832,periodic_return,14,True,0.29107868671417236
833,periodic_return,14,True,0.29171183705329895
834,periodic_return,14,True,0.2925550937652588
835,periodic_return,14,True,0.2928311824798584
836,periodic_return,14,True,0.2930704951286316
837,periodic_return,14,True,0.2926963269710541
838,periodic_return,14,True,0.29288023710250854
839,periodic_return,14,True,0.2929232120513916
840,periodic_return,14,True,0.2926162779331207
841,periodic_return,14,True,0.2915649116039276
842,periodic_return,14,True,0.2923256456851959
843,periodic_return,14,True,0.29292941093444824
844,periodic_return,14,True,0.2946590781211853
845,periodic_return,14,True,0.29308730363845825
846,periodic_return,14,True,0.29336926341056824
847,periodic_return,14,True,0.2925400733947754
848,periodic_return,14,True,0.2926499843597412
849,periodic_return,14,True,0.29260772466659546
850,periodic_return,14,True,0.2913956940174103
851,periodic_return,14,True,0.29310107231140137
852,periodic_return,14,True,0.29258987307548523
853,periodic_return,14,True,0.29309380054473877
854,periodic_return,14,True,0.2919999957084656
855,periodic_return,14,True,0.2930904030799866
856,periodic_return,14,True,0.29378750920295715
857,periodic_return,14,True,0.29195713996887207
858,periodic_return,14,True,0.29274916648864746
859,periodic_return,14,True,0.2912418842315674
860,periodic_return,14,True,0.2914590537548065
861,periodic_return,14,True,0.29235121607780457
862,periodic_return,14,True,0.2922356128692627
863,periodic_return,14,True,0.2912071943283081
864,periodic_return,14,True,0.2966183125972748
865,periodic_return,14,True,0.29636675119400024
866,periodic_return,15,True,0.29291847348213196
867,periodic_return,17,True,0.29482775926589966
868,periodic_return,17,True,0.29473790526390076
869,periodic_return,17,True,0.2969191372394562
870,periodic_return,17,True,0.2936936318874359
871,periodic_return,14,True,0.2949148416519165
872,periodic_return,17,True,0.29387468099594116
873,periodic_return,14,True,0.29397356510162354
874,periodic_return,14,True,0.2966762185096741
875,periodic_return,17,True,0.29132533073425293
876,periodic_return,17,True,0.29696255922317505
877,periodic_return,17,True,0.2954101264476776
878,periodic_return,15,True,0.29250070452690125
879,periodic_return,17,True,0.2928561270236969
880,periodic_return,17,True,0.29377421736717224
881,periodic_return,17,True,0.294246107339859
882,periodic_return,14,True,0.2971763014793396
883,periodic_return,17,False,0.2982371747493744
884,periodic_return,14,True,0.29285651445388794
885,periodic_return,14,True,0.29404041171073914
886,periodic_return,14,True,0.29000693559646606
887,periodic_return,14,True,0.2906161844730377
888,periodic_return,17,True,0.29484283924102783
889,periodic_return,17,True,0.2941894233226776
890,periodic_return,15,True,0.2921648919582367
891,periodic_return,14,True,0.29303839802742004
892,periodic_return,14,True,0.2915095388889313
893,periodic_return,14,True,0.29342231154441833
894,periodic_return,14,True,0.2945496141910553
895,periodic_return,14,True,0.2982099950313568
896,periodic_return,14,True,0.2985726594924927
897,periodic_return,14,True,0.29934364557266235
898,periodic_return,14,True,0.30021238327026367
899,periodic_return,14,True,0.29947152733802795
900,periodic_return,14,True,0.29987072944641113
901,periodic_return,14,True,0.29905715584754944
902,periodic_return,14,True,0.30073168873786926
903,periodic_return,14,True,0.300491601228714
904,periodic_return,14,True,0.29899269342422485
905,periodic_return,14,True,0.2981383204460144
906,periodic_return,14,True,0.2999894917011261
907,periodic_return,14,True,0.29926565289497375
908,periodic_return,14,True,0.298745721578598
909,periodic_return,14,True,0.29974931478500366
910,periodic_return,14,True,0.2985510230064392
911,periodic_return,14,True,0.2995227575302124
912,periodic_return,14,True,0.2993253767490387
913,periodic_return,14,True,0.2999137341976166
914,periodic_return,14,True,0.29926183819770813
915,periodic_return,14,True,0.2984623610973358
916,periodic_return,14,True,0.29902854561805725
917,periodic_return,14,True,0.30042415857315063
918,periodic_return,14,True,0.3001998960971832
919,periodic_return,14,True,0.299983412027359
920,periodic_return,14,True,0.2986568212509155
921,periodic_return,14,True,0.2995127737522125
922,periodic_return,14,True,0.29996025562286377
923,periodic_return,14,True,0.2995341718196869
924,periodic_return,14,True,0.2986239194869995
925,periodic_return,14,True,0.3001139461994171
926,periodic_return,14,True,0.29990190267562866
927,periodic_return,14,True,0.2989460825920105
928,periodic_return,14,True,0.2973232567310333
929,periodic_return,14,True,0.2962494492530823
930,periodic_return,14,True,0.2968083918094635
931,periodic_return,14,True,0.29810789227485657
932,periodic_return,14,True,0.2979215979576111
933,periodic_return,14,True,0.2942074239253998
934,periodic_return,14,True,0.2976888418197632
935,periodic_return,14,True,0.2935141324996948
936,periodic_return,14,True,0.29565173387527466
937,periodic_return,14,True,0.29580798745155334
938,periodic_return,14,True,0.29287591576576233
939,periodic_return,14,True,0.29831114411354065
940,periodic_return,14,True,0.29935747385025024
941,periodic_return,14,True,0.29331332445144653
942,periodic_return,14,True,0.2949049472808838
943,periodic_return,14,True,0.2998466193675995
944,periodic_return,14,True,0.298486590385437
945,periodic_return,14,True,0.2981622517108917
946,periodic_return,14,True,0.2967304587364197
947,periodic_return,14,True,0.2926470935344696
948,periodic_return,14,True,0.297704815864563
949,periodic_return,14,True,0.2980167269706726
950,periodic_return,14,True,0.2937045693397522
951,periodic_return,14,True,0.29663026332855225
952,periodic_return,14,True,0.2940353751182556
953,periodic_return,14,True,0.2961164116859436
954,periodic_return,14,True,0.29876115918159485
955,periodic_return,14,True,0.29589328169822693
956,periodic_return,14,True,0.29921257495880127
957,periodic_return,14,True,0.29596254229545593
958,periodic_return,14,True,0.297028124332428
959,periodic_return,14,True,0.2964601516723633
960,periodic_return,14,True,0.29306015372276306
961,periodic_return,14,True,0.2929213047027588
962,periodic_return,14,True,0.2940867841243744
963,periodic_return,14,True,0.2940162718296051
964,periodic_return,14,True,0.2940443158149719
965,periodic_return,14,True,0.2937811613082886
966,periodic_return,14,True,0.29372209310531616
967,periodic_return,14,True,0.29369843006134033
968,periodic_return,14,True,0.29293352365493774
969,periodic_return,14,True,0.29360517859458923
970,periodic_return,14,True,0.2928314805030823
971,periodic_return,14,True,0.2937134802341461
972,periodic_return,14,True,0.29284003376960754
973,periodic_return,14,True,0.29384106397628784
974,periodic_return,14,True,0.29305288195610046
975,periodic_return,14,True,0.2943098247051239
976,periodic_return,14,True,0.2930779457092285
977,periodic_return,14,True,0.29250746965408325
978,periodic_return,14,True,0.2929098308086395
979,periodic_return,14,True,0.29179877042770386
980,periodic_return,14,True,0.29374539852142334
981,periodic_return,14,True,0.29395192861557007
982,periodic_return,14,True,0.29315757751464844
983,periodic_return,14,True,0.2934744656085968
984,periodic_return,14,True,0.29390475153923035
985,periodic_return,14,True,0.292583703994751
986,periodic_return,14,True,0.293021023273468
987,periodic_return,14,True,0.2952330708503723
988,periodic_return,14,True,0.29306623339653015
989,periodic_return,14,True,0.2949727773666382
990,periodic_return,14,True,0.29383742809295654
991,periodic_return,14,True,0.2938401401042938
992,periodic_return,15,True,0.2906506061553955
993,periodic_return,15,True,0.2921953797340393
994,periodic_return,15,True,0.2921332120895386
995,periodic_return,15,True,0.2909277081489563
996,periodic_return,15,True,0.2923808693885803
997,periodic_return,15,True,0.2909548878669739
998,periodic_return,15,True,0.2914803624153137
999,periodic_return,15,True,0.2925073802471161
1000,periodic_return,15,True,0.29111456871032715
1001,periodic_return,15,True,0.28977274894714355
1002,periodic_return,15,True,0.2927781939506531
1003,periodic_return,14,True,0.2925853431224823
1004,periodic_return,15,True,0.29180803894996643
1005,periodic_return,15,True,0.2913346290588379
1006,periodic_return,15,True,0.2909448444843292
1007,periodic_return,15,True,0.2933264970779419
1008,periodic_return,15,True,0.2915613055229187
1009,periodic_return,15,True,0.2910369038581848
1010,periodic_return,15,True,0.29069384932518005
1011,periodic_return,15,True,0.29066261649131775
1012,periodic_return,15,True,0.29229363799095154
1013,periodic_return,15,True,0.29130107164382935
1014,periodic_return,15,True,0.2921222448348999
1015,periodic_return,15,True,0.2903757393360138
1016,periodic_return,15,True,0.29160255193710327
1017,periodic_return,15,True,0.29210034012794495
1018,periodic_return,15,True,0.29271191358566284
1019,periodic_return,15,True,0.29218724370002747
1020,periodic_return,14,True,0.2948800027370453
1021,periodic_return,15,True,0.29041051864624023
1022,periodic_return,15,True,0.2911418676376343
1023,periodic_return,15,True,0.29088079929351807
1024,periodic_return,14,False,0.28285887837409973
1025,periodic_return,41,False,0.388633668422699
1026,periodic_return,15,True,0.2802392840385437
1027,periodic_return,46,False,0.4484512507915497
1028,periodic_return,15,True,0.284725159406662
1029,periodic_return,42,False,0.4181155562400818
1030,periodic_return,15,True,0.28120681643486023
1031,periodic_return,48,False,0.612299382686615
1032,periodic_return,15,True,0.2791908085346222
1033,periodic_return,14,False,0.28448447585105896
1034,periodic_return,15,True,0.28028443455696106
1035,periodic_return,41,False,0.3820338547229767
1036,periodic_return,37,True,0.30039182305336
1037,periodic_return,42,False,0.5806275010108948
1038,periodic_return,51,False,0.3878517150878906
1039,periodic_return,15,True,0.2815368175506592
1040,periodic_return,49,False,0.47070881724357605
1041,periodic_return,51,False,0.30266571044921875
1042,periodic_return,43,False,0.38447871804237366
1043,periodic_return,15,True,0.292059987783432
1044,periodic_return,14,True,0.2821749746799469
1045,periodic_return,15,True,0.2809525430202484
1046,periodic_return,15,True,0.2829902470111847
1047,periodic_return,43,False,0.3292641043663025
1048,periodic_return,42,False,0.4010034203529358
1049,periodic_return,14,True,0.2826990783214569
1050,periodic_return,14,True,0.28586941957473755
1051,periodic_return,49,False,0.3750310242176056
1052,periodic_return,14,False,0.28727975487709045
1053,periodic_return,15,True,0.2884472608566284
1054,periodic_return,51,False,0.3346128761768341
1055,periodic_return,41,False,0.47291404008865356
1056,periodic_return,40,False,0.330154150724411
1057,periodic_return,50,False,0.37266960740089417
1058,periodic_return,39,False,0.30974408984184265
1059,periodic_return,51,False,0.35549280047416687
1060,periodic_return,38,False,0.293233722448349
1061,periodic_return,41,False,0.35578569769859314
1062,periodic_return,43,False,0.34208303689956665
1063,periodic_return,16,True,0.2870434522628784
1064,periodic_return,39,False,0.30996090173721313
1065,periodic_return,43,False,0.32424166798591614
1066,periodic_return,40,False,0.32644420862197876
1067,periodic_return,44,True,0.3206294775009155
1068,periodic_return,16,False,0.28916698694229126
1069,periodic_return,40,False,0.33194756507873535
1070,periodic_return,16,False,0.289189875125885
1071,periodic_return,16,True,0.28677934408187866
1072,periodic_return,16,False,0.2855454087257385
1073,periodic_return,41,False,0.3367053270339966
1074,periodic_return,38,False,0.2979714572429657
1075,periodic_return,16,True,0.285457968711853
1076,periodic_return,51,False,0.33705219626426697
1077,periodic_return,41,False,0.3389580249786377
1078,periodic_return,42,False,0.3583623468875885
1079,periodic_return,38,False,0.30082133412361145
1080,periodic_return,48,False,0.3551923632621765
1081,periodic_return,16,False,0.29120934009552
1082,periodic_return,51,False,0.32261210680007935
1083,periodic_return,16,True,0.2860158085823059
1084,periodic_return,40,False,0.33618322014808655
1085,periodic_return,40,False,0.32420238852500916
1086,periodic_return,16,False,0.2860833406448364
1087,periodic_return,43,False,0.32242095470428467
1088,periodic_return,14,True,0.2776535451412201
1089,periodic_return,15,True,0.2778523564338684
1090,periodic_return,37,False,0.2844911217689514
1091,periodic_return,15,True,0.28780147433280945
1092,periodic_return,15,True,0.28014981746673584
1093,periodic_return,44,False,0.40557920932769775
1094,periodic_return,39,True,0.30238479375839233
1095,periodic_return,15,True,0.2820986807346344
1096,periodic_return,15,True,0.2831914722919464
1097,periodic_return,43,True,0.3311772048473358
1098,periodic_return,50,False,0.28605520725250244
1099,periodic_return,15,True,0.27822694182395935
1100,periodic_return,15,True,0.28174418210983276
1101,periodic_return,14,True,0.2800329923629761
1102,periodic_return,14,True,0.2818159759044647
1103,periodic_return,15,True,0.277400404214859
1104,periodic_return,39,True,0.3657577931880951
1105,periodic_return,14,True,0.2788439691066742
1106,periodic_return,15,True,0.27886807918548584
1107,periodic_return,15,True,0.28264230489730835
1108,periodic_return,15,True,0.2775844633579254
1109,periodic_return,14,True,0.279911607503891
1110,periodic_return,17,True,0.2811501920223236
1111,periodic_return,16,True,0.28200605511665344
1112,periodic_return,15,True,0.28070738911628723
1113,periodic_return,15,True,0.28158754110336304
1114,periodic_return,15,True,0.28206631541252136
1115,periodic_return,15,True,0.28038254380226135
1116,periodic_return,15,True,0.277804434299469
1117,periodic_return,15,True,0.28364261984825134
1118,periodic_return,14,True,0.28256165981292725
1119,periodic_return,15,True,0.28092557191848755
1120,periodic_return,14,False,0.2840323746204376
1121,periodic_return,39,False,0.41398510336875916
1122,periodic_return,14,False,0.2865580916404724
1123,periodic_return,15,False,0.27940723299980164
1124,periodic_return,40,True,0.45572665333747864
1125,periodic_return,41,False,0.42430737614631653
1126,periodic_return,44,False,0.37161654233932495
1127,periodic_return,14,True,0.28043314814567566
1128,periodic_return,14,True,0.2868753969669342
1129,periodic_return,14,False,0.287443608045578
1130,periodic_return,47,False,0.29946115612983704
1131,periodic_return,14,False,0.29187339544296265
1132,periodic_return,15,True,0.2850565016269684
1133,periodic_return,14,False,0.2841128408908844
1134,periodic_return,15,False,0.2796992361545563
1135,periodic_return,14,True,0.27978238463401794
1136,periodic_return,15,True,0.27951863408088684
1137,periodic_return,37,False,0.34700649976730347
1138,periodic_return,36,False,0.30041420459747314
1139,periodic_return,15,True,0.28915995359420776
1140,periodic_return,43,False,0.39691099524497986
1141,periodic_return,35,False,0.302420973777771
1142,periodic_return,14,False,0.28562283515930176
1143,periodic_return,36,False,0.30096960067749023
1144,periodic_return,41,True,0.30133387446403503
1145,periodic_return,37,False,0.32825762033462524
1146,periodic_return,14,False,0.2863064408302307
1147,periodic_return,14,True,0.28342196345329285
1148,periodic_return,40,False,0.37257689237594604
1149,periodic_return,14,False,0.2806214392185211
1150,periodic_return,14,False,0.28579580783843994
1151,periodic_return,15,False,0.2863839268684387
1152,periodic_return,17,True,0.28806260228157043
1153,periodic_return,51,False,0.37631356716156006
1154,periodic_return,39,False,0.3537551164627075
1155,periodic_return,51,False,0.42096981406211853
1156,periodic_return,39,False,0.43635350465774536
1157,periodic_return,39,False,0.34886500239372253
1158,periodic_return,41,True,0.3316642940044403
