setting,method,suite,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,alarm_rate,t_det,median_lead_detected,tp_lead0,recall_lead0,tp_lead2,recall_lead2,tp_lead4,recall_lead4,tp_lead8,recall_lead8
cohort_transfer,entropy_low__mean,libero_goal,4000,106,3894,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,entropy_low__mean,libero_long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,entropy_low__mean,libero_object,3600,44,3556,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,entropy_low__mean,libero_spatial,4000,140,3860,36,432,0.2571428571428571,0.11191709844559586,0.07692307692307693,0.5726128793486306,0.117,0.873469387755102,11.0,36,0.2571428571428571,26,0.18571428571428572,22,0.15714285714285714,22,0.15714285714285714
cohort_transfer,margin_low__current,libero_goal,4000,106,3894,5,244,0.04716981132075472,0.06266050333846944,0.020080321285140562,0.4922546539911427,0.06225,0.9609629147690305,25.0,5,0.04716981132075472,5,0.04716981132075472,5,0.04716981132075472,5,0.04716981132075472
cohort_transfer,margin_low__current,libero_long,4000,274,3726,9,20,0.032846715328467155,0.005367686527106817,0.3103448275862069,0.5137395144006801,0.00725,0.9780306283097179,35.0,9,0.032846715328467155,9,0.032846715328467155,9,0.032846715328467155,9,0.032846715328467155
cohort_transfer,margin_low__current,libero_object,3600,44,3556,0,157,0.0,0.044150731158605176,0.0,0.47792463442069744,0.043611111111111114,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,margin_low__current,libero_spatial,4000,140,3860,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,margin_low__mean,libero_goal,4000,106,3894,10,412,0.09433962264150944,0.10580380071905496,0.023696682464454975,0.49426791096122724,0.1055,0.9072869225764476,29.0,10,0.09433962264150944,10,0.09433962264150944,10,0.09433962264150944,10,0.09433962264150944
cohort_transfer,margin_low__mean,libero_long,4000,274,3726,2,48,0.0072992700729927005,0.01288244766505636,0.04,0.49720841120396825,0.0125,0.9927007299270073,51.0,2,0.0072992700729927005,2,0.0072992700729927005,2,0.0072992700729927005,2,0.0072992700729927005
cohort_transfer,margin_low__mean,libero_object,3600,44,3556,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,margin_low__mean,libero_spatial,4000,140,3860,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,token_collapse__current,libero_goal,4000,106,3894,38,73,0.3584905660377358,0.01874678993323061,0.34234234234234234,0.6698718880522526,0.02775,0.8474300585556277,10.0,38,0.3584905660377358,38,0.3584905660377358,37,0.3490566037735849,37,0.3490566037735849
cohort_transfer,token_collapse__current,libero_long,4000,274,3726,1,0,0.0036496350364963502,0.0,1.0,0.5018248175182481,0.00025,0.9969228567339343,43.0,1,0.0036496350364963502,1,0.0036496350364963502,1,0.0036496350364963502,1,0.0036496350364963502
cohort_transfer,token_collapse__current,libero_object,3600,44,3556,1,316,0.022727272727272728,0.08886389201349831,0.0031545741324921135,0.4669316903568872,0.08805555555555555,0.9907407407407408,11.0,1,0.022727272727272728,1,0.022727272727272728,1,0.022727272727272728,1,0.022727272727272728
cohort_transfer,token_collapse__current,libero_spatial,4000,140,3860,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,token_collapse__mean,libero_goal,4000,106,3894,0,38,0.0,0.009758602978941962,0.0,0.49512069851052903,0.0095,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,token_collapse__mean,libero_long,4000,274,3726,51,320,0.18613138686131386,0.08588298443370908,0.13746630727762804,0.5501242012138025,0.09275,0.8138686131386861,51.0,51,0.18613138686131386,51,0.18613138686131386,51,0.18613138686131386,51,0.18613138686131386
cohort_transfer,token_collapse__mean,libero_object,3600,44,3556,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,token_collapse__mean,libero_spatial,4000,140,3860,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,flow_path_high__current,libero_goal,4000,106,3894,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,flow_path_high__current,libero_long,4000,274,3726,1,13,0.0036496350364963502,0.003488996242619431,0.07142857142857142,0.5000803193969384,0.0035,0.9984256476313152,22.0,1,0.0036496350364963502,1,0.0036496350364963502,1,0.0036496350364963502,1,0.0036496350364963502
cohort_transfer,flow_path_high__current,libero_object,3600,44,3556,4,12,0.09090909090909091,0.003374578177727784,0.25,0.5437672563656816,0.0044444444444444444,0.957070707070707,10.5,4,0.09090909090909091,4,0.09090909090909091,4,0.09090909090909091,4,0.09090909090909091
cohort_transfer,flow_path_high__current,libero_spatial,4000,140,3860,116,364,0.8285714285714286,0.09430051813471503,0.24166666666666667,0.8671354552183569,0.12,0.6350340136054421,9.0,116,0.8285714285714286,113,0.8071428571428572,110,0.7857142857142857,86,0.6142857142857143
cohort_transfer,flow_path_high__mean,libero_goal,4000,106,3894,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,flow_path_high__mean,libero_long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,flow_path_high__mean,libero_object,3600,44,3556,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,flow_path_high__mean,libero_spatial,4000,140,3860,70,450,0.5,0.11658031088082901,0.1346153846153846,0.6917098445595855,0.13,0.8156462585034013,4.5,70,0.5,57,0.40714285714285714,44,0.3142857142857143,23,0.16428571428571428
cohort_transfer,frontback_inversion__current,libero_goal,4000,106,3894,41,19,0.3867924528301887,0.004879301489470981,0.6833333333333333,0.6909565756703588,0.015,0.8344176968119714,12.0,41,0.3867924528301887,41,0.3867924528301887,40,0.37735849056603776,37,0.3490566037735849
cohort_transfer,frontback_inversion__current,libero_long,4000,274,3726,31,35,0.11313868613138686,0.00939345142243693,0.4696969696969697,0.5518726173544749,0.0165,0.9579218548733363,19.0,31,0.11313868613138686,29,0.10583941605839416,27,0.09854014598540146,23,0.08394160583941605
cohort_transfer,frontback_inversion__current,libero_object,3600,44,3556,28,84,0.6363636363636364,0.023622047244094488,0.25,0.8063707945597709,0.03111111111111111,0.702020202020202,13.0,28,0.6363636363636364,28,0.6363636363636364,27,0.6136363636363636,23,0.5227272727272727
cohort_transfer,frontback_inversion__current,libero_spatial,4000,140,3860,90,216,0.6428571428571429,0.05595854922279793,0.29411764705882354,0.7934492968171725,0.0765,0.7391156462585032,9.0,90,0.6428571428571429,88,0.6285714285714286,82,0.5857142857142857,55,0.39285714285714285
cohort_transfer,frontback_inversion__mean,libero_goal,4000,106,3894,7,0,0.0660377358490566,0.0,1.0,0.5330188679245284,0.00175,0.9895901106050748,4.0,7,0.0660377358490566,7,0.0660377358490566,5,0.04716981132075472,0,0.0
cohort_transfer,frontback_inversion__mean,libero_long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,frontback_inversion__mean,libero_object,3600,44,3556,4,5,0.09090909090909091,0.00140607424071991,0.4444444444444444,0.5447515083341855,0.0025,0.9890572390572391,4.0,4,0.09090909090909091,3,0.06818181818181818,3,0.06818181818181818,0,0.0
cohort_transfer,frontback_inversion__mean,libero_spatial,4000,140,3860,43,367,0.30714285714285716,0.09507772020725389,0.1048780487804878,0.6060325684678016,0.1025,0.8282312925170069,14.0,43,0.30714285714285716,35,0.25,31,0.22142857142857142,25,0.17857142857142858
cohort_transfer,entropy_front_low__current,libero_goal,4000,106,3894,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,entropy_front_low__current,libero_long,4000,274,3726,0,2,0.0,0.0005367686527106817,0.0,0.49973161567364466,0.0005,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,entropy_front_low__current,libero_object,3600,44,3556,0,1,0.0,0.00028121484814398203,0.0,0.499859392575928,0.0002777777777777778,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,entropy_front_low__current,libero_spatial,4000,140,3860,58,432,0.4142857142857143,0.11191709844559586,0.11836734693877551,0.6511843079200592,0.1225,0.8227891156462585,10.0,58,0.4142857142857143,56,0.4,52,0.37142857142857144,44,0.3142857142857143
cohort_transfer,entropy_front_low__mean,libero_goal,4000,106,3894,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,entropy_front_low__mean,libero_long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,entropy_front_low__mean,libero_object,3600,44,3556,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,entropy_front_low__mean,libero_spatial,4000,140,3860,5,585,0.03571428571428571,0.15155440414507773,0.00847457627118644,0.44207994078460405,0.1475,0.9642857142857143,21.0,5,0.03571428571428571,5,0.03571428571428571,5,0.03571428571428571,5,0.03571428571428571
cohort_transfer,entropy_first_flow_low__current,libero_goal,4000,106,3894,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,entropy_first_flow_low__current,libero_long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,entropy_first_flow_low__current,libero_object,3600,44,3556,2,27,0.045454545454545456,0.007592800899887514,0.06896551724137931,0.5189308722773289,0.008055555555555555,0.9966329966329965,2.0,2,0.045454545454545456,2,0.045454545454545456,0,0.0,0,0.0
cohort_transfer,entropy_first_flow_low__current,libero_spatial,4000,140,3860,105,434,0.75,0.11243523316062176,0.19480519480519481,0.8187823834196891,0.13475,0.6714285714285714,9.0,105,0.75,103,0.7357142857142858,98,0.7,75,0.5357142857142857
cohort_transfer,entropy_first_flow_low__mean,libero_goal,4000,106,3894,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,entropy_first_flow_low__mean,libero_long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,entropy_first_flow_low__mean,libero_object,3600,44,3556,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,entropy_first_flow_low__mean,libero_spatial,4000,140,3860,86,459,0.6142857142857143,0.11891191709844559,0.1577981651376147,0.7476868985936344,0.13625,0.7438775510204081,7.0,86,0.6142857142857143,80,0.5714285714285714,67,0.4785714285714286,36,0.2571428571428571
cohort_transfer,token_front_collapse__current,libero_goal,4000,106,3894,2,650,0.018867924528301886,0.16692347200821778,0.003067484662576687,0.42597222626004205,0.163,0.9840598568640209,24.5,2,0.018867924528301886,2,0.018867924528301886,2,0.018867924528301886,2,0.018867924528301886
cohort_transfer,token_front_collapse__current,libero_long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,token_front_collapse__current,libero_object,3600,44,3556,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,token_front_collapse__current,libero_spatial,4000,140,3860,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,token_front_collapse__mean,libero_goal,4000,106,3894,0,449,0.0,0.11530559835644581,0.0,0.4423472008217771,0.11225,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,token_front_collapse__mean,libero_long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,token_front_collapse__mean,libero_object,3600,44,3556,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,token_front_collapse__mean,libero_spatial,4000,140,3860,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,freeze__current,libero_goal,4000,106,3894,67,1,0.6320754716981132,0.00025680534155110427,0.9852941176470589,0.8159093331782811,0.017,0.848405985686402,5.0,67,0.6320754716981132,55,0.5188679245283019,54,0.5094339622641509,21,0.19811320754716982
cohort_transfer,freeze__current,libero_long,4000,274,3726,204,65,0.7445255474452555,0.017444981213097156,0.758364312267658,0.8635402831160791,0.06725,0.7023758408472879,19.0,204,0.7445255474452555,199,0.7262773722627737,193,0.7043795620437956,185,0.6751824817518248
cohort_transfer,freeze__current,libero_object,3600,44,3556,18,23,0.4090909090909091,0.0064679415073115865,0.43902439024390244,0.7013114837917988,0.01138888888888889,0.8754208754208754,8.0,18,0.4090909090909091,18,0.4090909090909091,16,0.36363636363636365,9,0.20454545454545456
cohort_transfer,freeze__current,libero_spatial,4000,140,3860,81,4,0.5785714285714286,0.0010362694300518134,0.9529411764705882,0.7887675795706884,0.02125,0.9336734693877552,2.0,81,0.5785714285714286,54,0.38571428571428573,19,0.1357142857142857,0,0.0
cohort_transfer,freeze__mean,libero_goal,4000,106,3894,24,78,0.22641509433962265,0.020030816640986132,0.23529411764705882,0.6031921388493182,0.0255,0.9235523747560183,13.0,24,0.22641509433962265,20,0.18867924528301888,18,0.16981132075471697,17,0.16037735849056603
cohort_transfer,freeze__mean,libero_long,4000,274,3726,177,105,0.6459854014598541,0.02818035426731079,0.6276595744680851,0.8089025235962717,0.0705,0.6927150422212681,16.0,177,0.6459854014598541,172,0.6277372262773723,168,0.6131386861313869,157,0.572992700729927
cohort_transfer,freeze__mean,libero_object,3600,44,3556,14,56,0.3181818181818182,0.015748031496062992,0.2,0.6512168933428776,0.019444444444444445,0.93013468013468,5.5,14,0.3181818181818182,13,0.29545454545454547,9,0.20454545454545456,5,0.11363636363636363
cohort_transfer,freeze__mean,libero_spatial,4000,140,3860,41,3,0.29285714285714287,0.0007772020725388601,0.9318181818181818,0.646039970392302,0.011,0.9819727891156463,1.0,41,0.29285714285714287,19,0.1357142857142857,2,0.014285714285714285,0,0.0
cohort_transfer,deviation_global__current,libero_goal,4000,106,3894,6,3,0.05660377358490566,0.0007704160246533128,0.6666666666666666,0.5279166787801262,0.00225,0.9824333116460637,7.0,6,0.05660377358490566,6,0.05660377358490566,6,0.05660377358490566,2,0.018867924528301886
cohort_transfer,deviation_global__current,libero_long,4000,274,3726,7,27,0.025547445255474453,0.007246376811594203,0.20588235294117646,0.5091505342219401,0.0085,0.9892657793044225,22.0,7,0.025547445255474453,6,0.021897810218978103,5,0.01824817518248175,5,0.01824817518248175
cohort_transfer,deviation_global__current,libero_object,3600,44,3556,4,22,0.09090909090909091,0.006186726659167604,0.15384615384615385,0.5423611821249616,0.007222222222222222,0.9654882154882153,8.5,4,0.09090909090909091,4,0.09090909090909091,3,0.06818181818181818,3,0.06818181818181818
cohort_transfer,deviation_global__current,libero_spatial,4000,140,3860,47,425,0.3357142857142857,0.11010362694300518,0.09957627118644068,0.6128053293856403,0.118,0.8170068027210884,11.0,47,0.3357142857142857,47,0.3357142857142857,47,0.3357142857142857,46,0.32857142857142857
cohort_transfer,deviation_global__mean,libero_goal,4000,106,3894,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,deviation_global__mean,libero_long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,deviation_global__mean,libero_object,3600,44,3556,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,deviation_global__mean,libero_spatial,4000,140,3860,27,463,0.19285714285714287,0.11994818652849741,0.05510204081632653,0.5364544781643227,0.1225,0.882312925170068,14.0,27,0.19285714285714287,23,0.16428571428571428,21,0.15,19,0.1357142857142857
cohort_transfer,deviation_step__current,libero_goal,4000,106,3894,11,6,0.10377358490566038,0.0015408320493066256,0.6470588235294118,0.5511163764281769,0.00425,0.962914769030579,11.0,11,0.10377358490566038,10,0.09433962264150944,10,0.09433962264150944,8,0.07547169811320754
cohort_transfer,deviation_step__current,libero_long,4000,274,3726,29,51,0.10583941605839416,0.013687600644122383,0.3625,0.5460759077071359,0.02,0.9649348790611134,17.0,29,0.10583941605839416,27,0.09854014598540146,25,0.09124087591240876,24,0.08759124087591241
cohort_transfer,deviation_step__current,libero_object,3600,44,3556,13,25,0.29545454545454547,0.00703037120359955,0.34210526315789475,0.644212087125473,0.010555555555555556,0.8964646464646464,11.0,13,0.29545454545454547,13,0.29545454545454547,12,0.2727272727272727,9,0.20454545454545456
cohort_transfer,deviation_step__current,libero_spatial,4000,140,3860,71,323,0.5071428571428571,0.08367875647668394,0.1802030456852792,0.7117320503330866,0.0985,0.8204081632653062,7.0,71,0.5071428571428571,58,0.4142857142857143,55,0.39285714285714285,33,0.2357142857142857
cohort_transfer,deviation_step__mean,libero_goal,4000,106,3894,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,deviation_step__mean,libero_long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,deviation_step__mean,libero_object,3600,44,3556,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,deviation_step__mean,libero_spatial,4000,140,3860,66,416,0.4714285714285714,0.1077720207253886,0.13692946058091288,0.6818282753515914,0.1205,0.8295918367346938,5.0,66,0.4714285714285714,53,0.37857142857142856,42,0.3,21,0.15
cohort_transfer,clock,libero_goal,4000,106,3894,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,clock,libero_long,4000,274,3726,274,185,1.0,0.049651100375738055,0.5969498910675382,0.975174449812131,0.11475,0.7450980392156863,13.0,274,1.0,274,1.0,274,1.0,274,1.0
cohort_transfer,clock,libero_object,3600,44,3556,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,clock,libero_spatial,4000,140,3860,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
cohort_transfer,random,libero_goal,4000,106,3894,7,98,0.0660377358490566,0.025166923472008218,0.06666666666666667,0.5204354061885242,0.02625,0.966818477553676,18.0,7,0.0660377358490566,5,0.04716981132075472,5,0.04716981132075472,5,0.04716981132075472
cohort_transfer,random,libero_long,4000,274,3726,30,180,0.10948905109489052,0.04830917874396135,0.14285714285714285,0.5305899361754646,0.0525,0.9403892944038929,31.0,30,0.10948905109489052,28,0.10218978102189781,28,0.10218978102189781,25,0.09124087591240876
cohort_transfer,random,libero_object,3600,44,3556,1,121,0.022727272727272728,0.03402699662542182,0.00819672131147541,0.4943501380509254,0.03388888888888889,0.9865319865319865,16.0,1,0.022727272727272728,1,0.022727272727272728,1,0.022727272727272728,1,0.022727272727272728
cohort_transfer,random,libero_spatial,4000,140,3860,6,87,0.04285714285714286,0.022538860103626945,0.06451612903225806,0.510159141376758,0.02325,0.9829931972789115,8.5,6,0.04285714285714286,6,0.04285714285714286,5,0.03571428571428571,3,0.02142857142857143
cohort_transfer,v7_unlabeled_budget,libero_goal,4000,106,3894,62,1,0.5849056603773585,0.00025680534155110427,0.9841269841269841,0.7923244275179038,0.01575,0.8490566037735849,7.5,62,0.5849056603773585,52,0.49056603773584906,47,0.44339622641509435,31,0.29245283018867924
cohort_transfer,v7_unlabeled_budget,libero_long,4000,274,3726,237,85,0.864963503649635,0.022812667740203973,0.7360248447204969,0.9210754179547155,0.0805,0.6758980964648633,18.0,237,0.864963503649635,233,0.8503649635036497,231,0.843065693430657,222,0.8102189781021898
cohort_transfer,v7_unlabeled_budget,libero_object,3600,44,3556,22,3,0.5,0.000843644544431946,0.88,0.749578177727784,0.006944444444444444,0.903198653198653,5.0,22,0.5,21,0.4772727272727273,15,0.3409090909090909,4,0.09090909090909091
cohort_transfer,v7_unlabeled_budget,libero_spatial,4000,140,3860,98,3,0.7,0.0007772020725388601,0.9702970297029703,0.8496113989637305,0.02525,0.9295918367346937,2.0,98,0.7,55,0.39285714285714285,24,0.17142857142857143,0,0.0
state_heldout,entropy_high__current,libero_goal,4000,106,3894,0,133,0.0,0.03415511042629687,0.0,0.4829224447868516,0.03325,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,entropy_high__current,libero_long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,entropy_high__current,libero_object,3600,44,3556,0,229,0.0,0.06439820022497188,0.0,0.46780089988751405,0.0636111111111111,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,entropy_high__current,libero_spatial,4000,140,3860,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,entropy_high__mean,libero_goal,4000,106,3894,0,437,0.0,0.11222393425783256,0.0,0.4438880328710837,0.10925,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,entropy_high__mean,libero_long,4000,274,3726,0,13,0.0,0.003488996242619431,0.0,0.4982555018786903,0.00325,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,entropy_high__mean,libero_object,3600,44,3556,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,entropy_high__mean,libero_spatial,4000,140,3860,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,entropy_low__current,libero_goal,4000,106,3894,1,0,0.009433962264150943,0.0,1.0,0.5047169811320755,0.00025,0.9980481457384515,6.0,1,0.009433962264150943,1,0.009433962264150943,1,0.009433962264150943,0,0.0
state_heldout,entropy_low__current,libero_long,4000,274,3726,2,6,0.0072992700729927005,0.001610305958132045,0.25,0.5028444820574304,0.002,0.9974953485043653,17.5,2,0.0072992700729927005,1,0.0036496350364963502,1,0.0036496350364963502,1,0.0036496350364963502
state_heldout,entropy_low__current,libero_object,3600,44,3556,0,11,0.0,0.003093363329583802,0.0,0.4984533183352081,0.0030555555555555557,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,entropy_low__current,libero_spatial,4000,140,3860,59,438,0.42142857142857143,0.11347150259067358,0.11871227364185111,0.6539785344189489,0.12425,0.7952380952380951,10.0,59,0.42142857142857143,55,0.39285714285714285,53,0.37857142857142856,44,0.3142857142857143
state_heldout,entropy_low__mean,libero_goal,4000,106,3894,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,entropy_low__mean,libero_long,4000,274,3726,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,entropy_low__mean,libero_object,3600,44,3556,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,entropy_low__mean,libero_spatial,4000,140,3860,38,426,0.2714285714285714,0.11036269430051814,0.08189655172413793,0.5805329385640267,0.116,0.8717687074829931,10.5,38,0.2714285714285714,27,0.19285714285714287,22,0.15714285714285714,22,0.15714285714285714
state_heldout,margin_low__current,libero_goal,4000,106,3894,6,245,0.05660377358490566,0.06291730868002054,0.02390438247011952,0.49684323245244255,0.06275,0.9583604424202992,24.5,6,0.05660377358490566,6,0.05660377358490566,6,0.05660377358490566,6,0.05660377358490566
state_heldout,margin_low__current,libero_long,4000,274,3726,9,20,0.032846715328467155,0.005367686527106817,0.3103448275862069,0.5137395144006801,0.00725,0.9780306283097179,35.0,9,0.032846715328467155,9,0.032846715328467155,9,0.032846715328467155,9,0.032846715328467155
state_heldout,margin_low__current,libero_object,3600,44,3556,0,158,0.0,0.04443194600674916,0.0,0.4777840269966254,0.04388888888888889,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,margin_low__current,libero_spatial,4000,140,3860,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0
state_heldout,margin_low__mean,libero_goal,4000,106,3894,10,415,0.09433962264150944,0.10657421674370827,0.023529411764705882,0.4938827029489006,0.10625,0.9072869225764476,29.0,10,0.09433962264150944,10,0.09433962264150944,10,0.09433962264150944,10,0.09433962264150944
