contrast,key,family,token_role,scope,metric,layer,layer_group,denoise_step,relative_query,expert,positive_mean,success_mean,adjusted_difference,within_init_residual_sd,effect_sigma,permutation_p_raw,permutation_p_max_family,permutation_p_max_global,effect_ci95_low,effect_ci95_high
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L2|E23,state_expert_probability,state,layer_expert,mean_probability,2.0,,,,23.0,0.03555087835933918,0.033912822138518095,-0.0027406025142993826,0.0031073753343093167,-0.8819670041271479,0.0004997501249375312,0.01899050474762619,0.12193903048475763,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L2|E24,state_expert_probability,state,layer_expert,mean_probability,2.0,,,,24.0,0.025901364974486522,0.02501752639987639,0.0026286753032573155,0.0019823769757942554,1.3260219097349613,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.5555944774096002,2.0430965515355552
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L2|E25,state_expert_probability,state,layer_expert,mean_probability,2.0,,,,25.0,0.024304482751549818,0.027226238079102977,-0.0006826186325722534,0.007448128197850341,-0.09164968894725375,0.6691654172913544,1.0,1.0,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L2|E26,state_expert_probability,state,layer_expert,mean_probability,2.0,,,,26.0,0.01741928516481167,0.016265596795294966,-0.0005079367418151837,0.0011029128749175886,-0.4605411300989097,0.03798100949525238,0.8770614692653673,1.0,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L2|E27,state_expert_probability,state,layer_expert,mean_probability,2.0,,,,27.0,0.024328645032185774,0.025816051655315926,-0.00014195652589603106,0.0011214063613392978,-0.12658794420114766,0.5912043978010995,1.0,1.0,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L2|E28,state_expert_probability,state,layer_expert,mean_probability,2.0,,,,28.0,0.030835040773336705,0.02872397025514926,0.0010669544744208804,0.0016308417006351678,0.6542354625867924,0.0014992503748125937,0.28535732133933034,0.888055972013993,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L2|E29,state_expert_probability,state,layer_expert,mean_probability,2.0,,,,29.0,0.008547464803529855,0.009362198175430032,0.0003412262504143143,0.00118539583137034,0.2878584869155903,0.18190904547726136,1.0,1.0,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L2|E30,state_expert_probability,state,layer_expert,mean_probability,2.0,,,,30.0,0.016721039485090818,0.01746970511573766,0.0008278889110536927,0.0009907654058915038,0.8356053876434526,0.0014992503748125937,0.0384807596201899,0.21889055472263869,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L2|E31,state_expert_probability,state,layer_expert,mean_probability,2.0,,,,31.0,0.021742392235841505,0.01875147796402286,0.00034856601231245924,0.004363331442533968,0.07988529335970693,0.751624187906047,1.0,1.0,,
active_return_vs_success,state_layer_summary|state|layer|entropy_mean|L3,state_layer_summary,state,layer,entropy_mean,3.0,,,,,0.9443243494476147,0.9316618926815938,-0.0004405964236482732,0.014533218417995049,-0.030316507395411203,0.8775612193903048,1.0,1.0,,
active_return_vs_success,state_layer_summary|state|layer|entropy_std_query|L3,state_layer_summary,state,layer,entropy_std_query,3.0,,,,,0.021919801166046582,0.027042258161781383,0.004605618477661154,0.010586292329471251,0.4350549119864697,0.035982008995502246,0.6901549225387307,1.0,-0.05151377567032735,0.8433818484197952
active_return_vs_success,state_layer_summary|state|layer|top1_mean|L3,state_layer_summary,state,layer,top1_mean,3.0,,,,,0.11655053343528356,0.13991156133956142,0.0031016747820079003,0.027391664022949336,0.11323425913114477,0.5897051474262869,1.0,1.0,,
active_return_vs_success,state_layer_summary|state|layer|top1_std_query|L3,state_layer_summary,state,layer,top1_std_query,3.0,,,,,0.03912099336202328,0.052252222875332724,0.005423382865973577,0.018134699633184214,0.2990610804520561,0.1629185407296352,0.9920039980009995,1.0,,
active_return_vs_success,state_layer_summary|state|layer|p4p5_gap_mean|L3,state_layer_summary,state,layer,p4p5_gap_mean,3.0,,,,,0.003979432226445239,0.0038841275465009467,-0.0001584353483694664,0.0009922933616304363,-0.15966583522149277,0.456271864067966,1.0,1.0,,
active_return_vs_success,state_layer_summary|state|layer|query_speed_mean|L3,state_layer_summary,state,layer,query_speed_mean,3.0,,,,,0.09539301082109794,0.1060928373065378,-0.001865075823150197,0.00652569643162503,-0.2858048704367567,0.14842578710644677,0.9940029985007496,1.0,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L3|E0,state_expert_probability,state,layer_expert,mean_probability,3.0,,,,0.0,0.022143869350353878,0.021332026234761412,-0.001027488198741487,0.002231794552839635,-0.4603865519046802,0.06946526736631684,0.8775612193903048,1.0,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L3|E1,state_expert_probability,state,layer_expert,mean_probability,3.0,,,,1.0,0.04868618437112906,0.05180098166290138,-0.002253036342977885,0.00419608195891975,-0.5369381163274305,0.014492753623188406,0.6596701649175413,0.9985007496251874,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L3|E2,state_expert_probability,state,layer_expert,mean_probability,3.0,,,,2.0,0.019957423998186223,0.018088813022976474,-0.001322154233110138,0.0019540613118467754,-0.6766186020338203,0.005497251374312844,0.23088455772113944,0.8265867066466767,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L3|E3,state_expert_probability,state,layer_expert,mean_probability,3.0,,,,3.0,0.017094519037084702,0.01947998153212081,-0.0003718767173115062,0.0013759524227406653,-0.2702685871730873,0.18340829585207397,1.0,1.0,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L3|E4,state_expert_probability,state,layer_expert,mean_probability,3.0,,,,4.0,0.019706250335543584,0.019624099767367755,0.0007938846071573222,0.0012919140354823826,0.6145026567970499,0.0069965017491254375,0.4027986006996502,0.9640179910044977,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L3|E5,state_expert_probability,state,layer_expert,mean_probability,3.0,,,,5.0,0.03492238511068699,0.03533294391153114,-0.0020940486704982366,0.0016184881305409612,-1.2938301066182825,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,-2.276004599338532,-0.16234079509055124
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L3|E6,state_expert_probability,state,layer_expert,mean_probability,3.0,,,,6.0,0.01404676698625852,0.01457808555902115,0.0005325192187844003,0.0009096122931208836,0.5854353803391603,0.01199400299850075,0.4917541229385307,0.9895052473763118,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L3|E7,state_expert_probability,state,layer_expert,mean_probability,3.0,,,,7.0,0.031249459880666856,0.02893323532771319,-0.0008987001358461225,0.0026277670082840853,-0.3420014533301291,0.1629185407296352,0.9965017491254373,1.0,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L3|E8,state_expert_probability,state,layer_expert,mean_probability,3.0,,,,8.0,0.012891113698386993,0.009391535688856882,-0.0005515184921476951,0.003577788664421177,-0.15415066228818772,0.5592203898050975,1.0,1.0,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L3|E9,state_expert_probability,state,layer_expert,mean_probability,3.0,,,,9.0,0.03775208844588353,0.035699692770971785,-0.004263130280700008,0.004082780910892094,-1.044173168667164,0.0004997501249375312,0.0029985007496251873,0.008995502248875561,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L3|E10,state_expert_probability,state,layer_expert,mean_probability,3.0,,,,10.0,0.03828372777654575,0.041344577596256774,0.0007614217249997179,0.0042501102780561585,0.17915340430836155,0.4192903548225887,1.0,1.0,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L3|E11,state_expert_probability,state,layer_expert,mean_probability,3.0,,,,11.0,0.08279789602145171,0.11911565138559256,0.007981861510212318,0.03824332460657912,0.2087125424456213,0.3773113443278361,1.0,1.0,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L3|E12,state_expert_probability,state,layer_expert,mean_probability,3.0,,,,12.0,0.03239818308980037,0.030935391866868094,0.002225832520478237,0.0021811713923214153,1.020475753677151,0.0004997501249375312,0.00399800099950025,0.015492253873063468,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L3|E13,state_expert_probability,state,layer_expert,mean_probability,3.0,,,,13.0,0.04647938993114691,0.044432411602299125,-0.002134096212882728,0.0038045591695779956,-0.5609312716036543,0.013493253373313344,0.5807096451774113,0.9970014992503748,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L3|E14,state_expert_probability,state,layer_expert,mean_probability,3.0,,,,14.0,0.022969680050244697,0.024930802772619894,0.0006236273424350121,0.001721090831606414,0.3623442359825584,0.12093953023488256,0.9930034982508745,1.0,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L3|E15,state_expert_probability,state,layer_expert,mean_probability,3.0,,,,15.0,0.02610400104178832,0.025497728110557154,-0.0028010864369857904,0.002130683185723893,-1.3146423906443558,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,-2.06391712371011,-0.34173428501557296
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L3|E16,state_expert_probability,state,layer_expert,mean_probability,3.0,,,,16.0,0.027961619962484408,0.028648228451077427,0.002013655755616708,0.0027688586720110127,0.7272511869138474,0.0024987506246876563,0.12743628185907047,0.6191904047976012,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L3|E17,state_expert_probability,state,layer_expert,mean_probability,3.0,,,,17.0,0.018907606076353636,0.018848079747320817,0.0025149599027049258,0.004966717257575023,0.5063626077907329,0.031984007996002,0.751624187906047,1.0,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L3|E18,state_expert_probability,state,layer_expert,mean_probability,3.0,,,,18.0,0.017385185529024173,0.016290167712473443,0.00015411667584734295,0.00139174237648902,0.11073649725040102,0.6086956521739131,1.0,1.0,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L3|E19,state_expert_probability,state,layer_expert,mean_probability,3.0,,,,19.0,0.03750261521110168,0.03383957128971815,-0.00020526390140226489,0.002960606991369575,-0.06933169515596865,0.7681159420289855,1.0,1.0,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L3|E20,state_expert_probability,state,layer_expert,mean_probability,3.0,,,,20.0,0.023051691122162037,0.020898466015101543,0.0009920308192000328,0.0020114228101837392,0.4931985528738301,0.02798600699650175,0.792103948025987,1.0,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L3|E21,state_expert_probability,state,layer_expert,mean_probability,3.0,,,,21.0,0.019128448735827055,0.019274557741092786,0.0005779662521410208,0.0008906633029084184,0.6489166559952562,0.0069965017491254375,0.29985007496251875,0.8990504747626187,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L3|E22,state_expert_probability,state,layer_expert,mean_probability,3.0,,,,22.0,0.04893035073884022,0.0388432657512437,-0.0014639925855192406,0.009152448438424624,-0.15995638712073773,0.544727636181909,1.0,1.0,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L3|E23,state_expert_probability,state,layer_expert,mean_probability,3.0,,,,23.0,0.019605557076059855,0.01912004330162225,0.0008824394592621813,0.0015616008529736574,0.5650864352320298,0.015992003998001,0.5627186406796602,0.9945027486256871,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L3|E24,state_expert_probability,state,layer_expert,mean_probability,3.0,,,,24.0,0.05269098840653896,0.04165269091858396,-0.009603991408050438,0.011837285706035445,-0.8113339194942027,0.0014992503748125937,0.05147426286856572,0.28285857071464265,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L3|E25,state_expert_probability,state,layer_expert,mean_probability,3.0,,,,25.0,0.03684177330862253,0.040027774687457295,-0.0029514787913949322,0.003392790838401864,-0.8699265389390148,0.0004997501249375312,0.021989005497251374,0.14192903548225888,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L3|E26,state_expert_probability,state,layer_expert,mean_probability,3.0,,,,26.0,0.0324423930201775,0.029774350463412702,0.0012028607164265028,0.0016349177523877466,0.7357316382856337,0.0004997501249375312,0.11744127936031984,0.5827086456771614,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L3|E27,state_expert_probability,state,layer_expert,mean_probability,3.0,,,,27.0,0.050965953045166455,0.046706814817818146,0.0007878137296546423,0.005653239289786174,0.13935616188722136,0.5257371314342829,1.0,1.0,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L3|E28,state_expert_probability,state,layer_expert,mean_probability,3.0,,,,28.0,0.03730549305104292,0.03518351826018521,0.008762366025791604,0.008779125964287319,0.9980909331334471,0.0004997501249375312,0.004497751124437781,0.022988505747126436,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L3|E29,state_expert_probability,state,layer_expert,mean_probability,3.0,,,,29.0,0.028147112196072552,0.025340537291153202,0.002288864359292525,0.002166189088034498,1.0566318388065268,0.0004997501249375312,0.0014992503748125937,0.005997001499250375,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L3|E30,state_expert_probability,state,layer_expert,mean_probability,3.0,,,,30.0,0.015008174360562593,0.017779273446649313,-0.0003352596291257076,0.002280893016820038,-0.14698612633446434,0.43428285857071464,1.0,1.0,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L3|E31,state_expert_probability,state,layer_expert,mean_probability,3.0,,,,31.0,0.026642099500466615,0.027254706049071892,-0.0008191028709068391,0.0027848806294755325,-0.2941249482068817,0.12843578210894552,1.0,1.0,,
active_return_vs_success,state_layer_summary|state|layer|entropy_mean|L4,state_layer_summary,state,layer,entropy_mean,4.0,,,,,0.7340828687654617,0.7290481297305597,0.021432621671284784,0.03355262035077136,0.6387763890635163,0.0079960019990005,0.11644177911044477,0.9155422288855573,-0.5137045414450221,1.4896079561776638
active_return_vs_success,state_layer_summary|state|layer|entropy_std_query|L4,state_layer_summary,state,layer,entropy_std_query,4.0,,,,,0.1375219149235354,0.13912356638716156,-0.021791112487039927,0.02089105523011459,-1.0430833793224528,0.0004997501249375312,0.0004997501249375312,0.008995502248875561,-1.8234552730713423,0.1659881774916635
active_return_vs_success,state_layer_summary|state|layer|top1_mean|L4,state_layer_summary,state,layer,top1_mean,4.0,,,,,0.41098233598929185,0.41693395136722494,-0.022949250708350265,0.03977899500188529,-0.5769188162562329,0.014492753623188406,0.23138430784607697,0.992503748125937,-1.451457555645364,0.5558593837178364
active_return_vs_success,state_layer_summary|state|layer|top1_std_query|L4,state_layer_summary,state,layer,top1_std_query,4.0,,,,,0.1719461732949966,0.1739255102750446,-0.019699849063786242,0.024276973523163235,-0.8114623120130748,0.001999000499750125,0.013993003498250875,0.28235882058970513,-1.6663864241318591,0.22161621896413844
active_return_vs_success,state_layer_summary|state|layer|p4p5_gap_mean|L4,state_layer_summary,state,layer,p4p5_gap_mean,4.0,,,,,0.00277155859527202,0.0029496269635274075,0.000367637522068937,0.0008834685003737103,0.4161297453315257,0.06196901549225387,0.7586206896551724,1.0,-0.8184728494328692,1.3714276125326692
active_return_vs_success,state_layer_summary|state|layer|query_speed_mean|L4,state_layer_summary,state,layer,query_speed_mean,4.0,,,,,0.14244254678487778,0.14721325332564966,-0.008429054638325714,0.010072207906493505,-0.83686265380717,0.0009995002498750624,0.008995502248875561,0.2143928035982009,-1.515703033650646,-0.05770093729966938
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L4|E0,state_expert_probability,state,layer_expert,mean_probability,4.0,,,,0.0,0.020144794661647234,0.017941143047729775,0.0025323123163484497,0.001960022779378474,1.2919810641953098,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.1767736798056976,2.185449447859501
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L4|E1,state_expert_probability,state,layer_expert,mean_probability,4.0,,,,1.0,0.048988175697815724,0.05467920414438205,0.007052225565139906,0.012305885308916895,0.5730774656277541,0.0069965017491254375,0.5412293853073463,0.9930034982508745,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L4|E2,state_expert_probability,state,layer_expert,mean_probability,4.0,,,,2.0,0.012720737176445814,0.01182648738280737,0.0007069511249585213,0.0010129879166769515,0.6978870264095881,0.005997001499250375,0.18440779610194902,0.7461269365317341,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L4|E3,state_expert_probability,state,layer_expert,mean_probability,4.0,,,,3.0,0.38913611876658905,0.39365736741040436,-0.02841585421066527,0.043635293013672825,-0.6512126365637411,0.008995502248875561,0.29235382308845576,0.894552723638181,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L4|E4,state_expert_probability,state,layer_expert,mean_probability,4.0,,,,4.0,0.024928955886608515,0.022240123877833997,0.0007996550740756155,0.002227167899500992,0.35904570744521874,0.13393303348325838,0.9930034982508745,1.0,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L4|E5,state_expert_probability,state,layer_expert,mean_probability,4.0,,,,5.0,0.019112262588280898,0.019760463469927863,0.00036837458294752254,0.0013457903088741976,0.27372361096557546,0.17091454272863568,1.0,1.0,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L4|E6,state_expert_probability,state,layer_expert,mean_probability,4.0,,,,6.0,0.014421747519801825,0.013944627234845288,0.0007719349211113501,0.0009690422018264458,0.7965957722547182,0.0009995002498750624,0.06096951524237881,0.3308345827086457,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L4|E7,state_expert_probability,state,layer_expert,mean_probability,4.0,,,,7.0,0.013915338099767,0.012999653782961624,0.00030256517209731294,0.000902573452707347,0.3352249849469232,0.15642178910544727,0.999000499750125,1.0,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L4|E8,state_expert_probability,state,layer_expert,mean_probability,4.0,,,,8.0,0.01265033520758152,0.012622023375505316,0.00010132448412030502,0.0008308463304726781,0.12195333890764175,0.5807096451774113,1.0,1.0,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L4|E9,state_expert_probability,state,layer_expert,mean_probability,4.0,,,,9.0,0.01665318028953595,0.015852178837771395,0.0004120895303101556,0.0014543587717123006,0.28334791822032934,0.23788105947026486,1.0,1.0,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L4|E10,state_expert_probability,state,layer_expert,mean_probability,4.0,,,,10.0,0.015292066818055434,0.015759666566736996,0.0010420619274338445,0.00201711431993219,0.51661024719158,0.031484257871064465,0.7191404297851074,0.9995002498750625,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L4|E11,state_expert_probability,state,layer_expert,mean_probability,4.0,,,,11.0,0.02130427493307835,0.025565958182726587,-0.0010962180451776532,0.0021937296662088075,-0.4997051651638243,0.00399800099950025,0.7726136931534233,1.0,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L4|E12,state_expert_probability,state,layer_expert,mean_probability,4.0,,,,12.0,0.022482296022085044,0.02346965143390532,-0.00020126427911557006,0.0019285052451134483,-0.10436283729356945,0.5887056471764118,1.0,1.0,,
active_return_vs_success,state_expert_probability|state|layer_expert|mean_probability|L4|E13,state_expert_probability,state,layer_expert,mean_probability,4.0,,,,13.0,0.018755341426302224,0.019154475544512804,0.001172786327481602,0.0018607398190001205,0.6302795885304404,0.00849575212393803,0.35782108945527236,0.9370314842578711,,
