protocol,family,signal,endpoint_estimator,direction,min_stage,saving,unsafe_rate,unsafe_count,unsafe_query_count,unsafe_query_any_rate,unsafe_rollout_count,mean_relative_error,p95_relative_error,p99_relative_error,early_fraction,mean_completed_rounds,threshold_mean
compute_matched_30,route,top4_token_jaccard_max,mean_last2_velocity,le,4,0.5414772727272726,0.578125,407,36,0.8181818181818182,4,0.05704243282170413,0.09245709380527636,0.09920171756208801,0.9928977272727273,4.5852272727272725,0.6666666666666667
safety_calibrated_loeo,route,top4_token_jaccard_max,mean_last2_velocity,le,6,0.0011363636363636365,0.002840909090909091,2,2,0.045454545454545456,1,0.00015735277174001663,0.0,0.0,0.002840909090909091,9.988636363636363,-inf
compute_matched_10,route,top4_token_jaccard_max,mean_last2_velocity,le,6,0.001704545454545455,0.002840909090909091,2,2,0.045454545454545456,1,0.0002060399821760162,0.0,0.0,0.004261363636363636,9.982954545454545,0.4
compute_matched_20,route,top4_token_jaccard_max,mean_last2_velocity,le,6,0.3585227272727272,0.3068181818181818,216,23,0.5227272727272727,4,0.045509869244443675,0.0741501330767993,0.08178395785357613,0.9801136363636364,6.4147727272727275,0.6666666666666667
compute_matched_30,route,top4_token_jaccard_max,mean_last2_velocity,le,6,0.3585227272727272,0.3068181818181818,216,23,0.5227272727272727,4,0.045509869244443675,0.0741501330767993,0.08178395785357613,0.9801136363636364,6.4147727272727275,0.6666666666666667
safety_calibrated_loeo,route,top4_token_jaccard_max,mean_last2_velocity,le,8,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,-inf
compute_matched_10,route,top4_token_jaccard_max,mean_last2_velocity,le,8,0.13522727272727272,0.06392045454545454,45,7,0.1590909090909091,4,0.024053356472549466,0.05083203395519053,0.05840155107537742,0.7400568181818182,8.647727272727273,0.6666666666666667
compute_matched_20,route,top4_token_jaccard_max,mean_last2_velocity,le,8,0.19999999999999998,0.09659090909090909,68,8,0.18181818181818182,4,0.03389446252923472,0.052693204000343885,0.059169951984302124,1.0,8.0,1.0
compute_matched_30,route,top4_token_jaccard_max,mean_last2_velocity,le,8,0.19999999999999998,0.09659090909090909,68,8,0.18181818181818182,4,0.03389446252923472,0.052693204000343885,0.059169951984302124,1.0,8.0,1.0
safety_calibrated_loeo,route,top4_token_jaccard_max,mean_last2_velocity,ge,4,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,inf
compute_matched_10,route,top4_token_jaccard_max,mean_last2_velocity,ge,4,0.01747159090909091,0.008522727272727272,6,6,0.13636363636363635,3,0.002159183445467554,0.019600937369704557,0.04665500796524714,0.061079545454545456,9.825284090909092,1.0
compute_matched_20,route,top4_token_jaccard_max,mean_last2_velocity,ge,4,0.01747159090909091,0.008522727272727272,6,6,0.13636363636363635,3,0.002159183445467554,0.019600937369704557,0.04665500796524714,0.061079545454545456,9.825284090909092,1.0
compute_matched_30,route,top4_token_jaccard_max,mean_last2_velocity,ge,4,0.38636363636363635,0.3210227272727273,226,35,0.7954545454545454,4,0.043346703644794905,0.08096139664142786,0.09301324436642168,0.9247159090909091,6.136363636363637,0.8571428571428572
safety_calibrated_loeo,route,top4_token_jaccard_max,mean_last2_velocity,ge,6,0.002414772727272727,0.0014204545454545455,1,1,0.022727272727272728,1,0.00048012297667788303,0.0,0.02009503960313656,0.018465909090909092,9.975852272727273,inf
compute_matched_10,route,top4_token_jaccard_max,mean_last2_velocity,ge,6,0.006676136363636362,0.0014204545454545455,1,1,0.022727272727272728,1,0.0010843151489095372,0.0,0.02970300567171136,0.041193181818181816,9.933238636363637,1.0
compute_matched_20,route,top4_token_jaccard_max,mean_last2_velocity,ge,6,0.2262784090909091,0.125,88,17,0.38636363636363635,4,0.032201156377882005,0.06236407456047279,0.07621264900765365,0.8821022727272727,7.737215909090909,0.8571428571428572
compute_matched_30,route,top4_token_jaccard_max,mean_last2_velocity,ge,6,0.2262784090909091,0.125,88,17,0.38636363636363635,4,0.032201156377882005,0.06236407456047279,0.07621264900765365,0.8821022727272727,7.737215909090909,0.8571428571428572
safety_calibrated_loeo,route,top4_token_jaccard_max,mean_last2_velocity,ge,8,0.002414772727272727,0.0014204545454545455,1,1,0.022727272727272728,1,0.00048012297667788303,0.0,0.02009503960313656,0.018465909090909092,9.975852272727273,inf
compute_matched_10,route,top4_token_jaccard_max,mean_last2_velocity,ge,8,0.1171875,0.032670454545454544,23,7,0.1590909090909091,4,0.021634325458379993,0.042840123495812975,0.05523274782712371,0.7840909090909091,8.828125,0.8571428571428572
compute_matched_20,route,top4_token_jaccard_max,mean_last2_velocity,ge,8,0.19999999999999998,0.09659090909090909,68,8,0.18181818181818182,4,0.03389446252923472,0.052693204000343885,0.059169951984302124,1.0,8.0,0.6666666666666667
compute_matched_30,route,top4_token_jaccard_max,mean_last2_velocity,ge,8,0.19999999999999998,0.09659090909090909,68,8,0.18181818181818182,4,0.03389446252923472,0.052693204000343885,0.059169951984302124,1.0,8.0,0.6666666666666667
safety_calibrated_loeo,route,top4_token_jaccard_max__two_round_max,mean_last2_velocity,le,4,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,-inf
compute_matched_10,route,top4_token_jaccard_max__two_round_max,mean_last2_velocity,le,4,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,-inf
compute_matched_20,route,top4_token_jaccard_max__two_round_max,mean_last2_velocity,le,4,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,-inf
compute_matched_30,route,top4_token_jaccard_max__two_round_max,mean_last2_velocity,le,4,0.4458806818181818,0.4630681818181818,326,35,0.7954545454545454,4,0.049329818580992196,0.0894694964093213,0.09812215655786755,0.8963068181818182,5.541193181818182,0.6666666666666667
safety_calibrated_loeo,route,top4_token_jaccard_max__two_round_max,mean_last2_velocity,le,6,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,-inf
compute_matched_10,route,top4_token_jaccard_max__two_round_max,mean_last2_velocity,le,6,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,-inf
compute_matched_20,route,top4_token_jaccard_max__two_round_max,mean_last2_velocity,le,6,0.28380681818181813,0.2528409090909091,178,23,0.5227272727272727,4,0.03708490108601539,0.07324362942013841,0.0815375346228023,0.8039772727272727,7.161931818181818,0.6666666666666667
compute_matched_30,route,top4_token_jaccard_max__two_round_max,mean_last2_velocity,le,6,0.28380681818181813,0.2528409090909091,178,23,0.5227272727272727,4,0.03708490108601539,0.07324362942013841,0.0815375346228023,0.8039772727272727,7.161931818181818,0.6666666666666667
safety_calibrated_loeo,route,top4_token_jaccard_max__two_round_max,mean_last2_velocity,le,8,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,-inf
compute_matched_10,route,top4_token_jaccard_max__two_round_max,mean_last2_velocity,le,8,0.0896306818181818,0.041193181818181816,29,6,0.13636363636363635,4,0.016181049605304764,0.048652514595121224,0.058093411162045645,0.48011363636363635,9.103693181818182,0.6666666666666667
compute_matched_20,route,top4_token_jaccard_max__two_round_max,mean_last2_velocity,le,8,0.19999999999999998,0.09659090909090909,68,8,0.18181818181818182,4,0.03389446252923472,0.052693204000343885,0.059169951984302124,1.0,8.0,1.0
compute_matched_30,route,top4_token_jaccard_max__two_round_max,mean_last2_velocity,le,8,0.19999999999999998,0.09659090909090909,68,8,0.18181818181818182,4,0.03389446252923472,0.052693204000343885,0.059169951984302124,1.0,8.0,1.0
safety_calibrated_loeo,route,top4_token_jaccard_max__two_round_max,mean_last2_velocity,ge,4,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,inf
compute_matched_10,route,top4_token_jaccard_max__two_round_max,mean_last2_velocity,ge,4,0.020028409090909093,0.011363636363636364,8,8,0.18181818181818182,4,0.002424746557475224,0.020735827324851297,0.05084310407203232,0.06534090909090909,9.799715909090908,1.0
compute_matched_20,route,top4_token_jaccard_max__two_round_max,mean_last2_velocity,ge,4,0.020028409090909093,0.011363636363636364,8,8,0.18181818181818182,4,0.002424746557475224,0.020735827324851297,0.05084310407203232,0.06534090909090909,9.799715909090908,1.0
compute_matched_30,route,top4_token_jaccard_max__two_round_max,mean_last2_velocity,ge,4,0.4505681818181818,0.4289772727272727,302,36,0.8181818181818182,4,0.04842604418462736,0.08658930964787996,0.09653690310967554,0.9460227272727273,5.494318181818182,0.8571428571428572
safety_calibrated_loeo,route,top4_token_jaccard_max__two_round_max,mean_last2_velocity,ge,6,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,inf
compute_matched_10,route,top4_token_jaccard_max__two_round_max,mean_last2_velocity,ge,6,0.011221590909090908,0.002840909090909091,2,2,0.045454545454545456,2,0.0015933269420561607,0.017344234097554766,0.03779978451107872,0.052556818181818184,9.887784090909092,1.0
compute_matched_20,route,top4_token_jaccard_max__two_round_max,mean_last2_velocity,ge,6,0.26377840909090905,0.15625,110,20,0.45454545454545453,4,0.03535782005932791,0.06623697637082053,0.07901956631740478,0.9019886363636364,7.362215909090909,0.8571428571428572
compute_matched_30,route,top4_token_jaccard_max__two_round_max,mean_last2_velocity,ge,6,0.26377840909090905,0.15625,110,20,0.45454545454545453,4,0.03535782005932791,0.06623697637082053,0.07901956631740478,0.9019886363636364,7.362215909090909,0.8571428571428572
safety_calibrated_loeo,route,top4_token_jaccard_max__two_round_max,mean_last2_velocity,ge,8,0.002414772727272727,0.0014204545454545455,1,1,0.022727272727272728,1,0.00048012297667788303,0.0,0.02009503960313656,0.018465909090909092,9.975852272727273,inf
compute_matched_10,route,top4_token_jaccard_max__two_round_max,mean_last2_velocity,ge,8,0.1431818181818182,0.05539772727272727,39,8,0.18181818181818182,4,0.025399242641174723,0.05039807060636121,0.05684960623828608,0.8480113636363636,8.568181818181818,0.8571428571428572
compute_matched_20,route,top4_token_jaccard_max__two_round_max,mean_last2_velocity,ge,8,0.19999999999999998,0.09659090909090909,68,8,0.18181818181818182,4,0.03389446252923472,0.052693204000343885,0.059169951984302124,1.0,8.0,0.6666666666666667
compute_matched_30,route,top4_token_jaccard_max__two_round_max,mean_last2_velocity,ge,8,0.19999999999999998,0.09659090909090909,68,8,0.18181818181818182,4,0.03389446252923472,0.052693204000343885,0.059169951984302124,1.0,8.0,0.6666666666666667
safety_calibrated_loeo,route,top4_token_jaccard_max__two_round_mean,mean_last2_velocity,le,4,0.002556818181818182,0.004261363636363636,3,2,0.045454545454545456,1,0.00032171135101011645,0.0,0.0,0.005681818181818182,9.974431818181818,-inf
compute_matched_10,route,top4_token_jaccard_max__two_round_mean,mean_last2_velocity,le,4,0.003125,0.004261363636363636,3,2,0.045454545454545456,1,0.000370398561446116,0.0,0.0,0.007102272727272727,9.96875,0.5333333333333334
compute_matched_20,route,top4_token_jaccard_max__two_round_mean,mean_last2_velocity,le,4,0.003125,0.004261363636363636,3,2,0.045454545454545456,1,0.000370398561446116,0.0,0.0,0.007102272727272727,9.96875,0.5333333333333334
compute_matched_30,route,top4_token_jaccard_max__two_round_mean,mean_last2_velocity,le,4,0.4460227272727273,0.4630681818181818,326,35,0.7954545454545454,4,0.0493358243172538,0.0894694964093213,0.09812215655786755,0.8963068181818182,5.5397727272727275,0.6666666666666667
safety_calibrated_loeo,route,top4_token_jaccard_max__two_round_mean,mean_last2_velocity,le,6,0.001704545454545455,0.002840909090909091,2,2,0.045454545454545456,1,0.00021734261887933933,0.0,0.0,0.004261363636363636,9.982954545454545,-inf
compute_matched_10,route,top4_token_jaccard_max__two_round_mean,mean_last2_velocity,le,6,0.002272727272727273,0.002840909090909091,2,2,0.045454545454545456,1,0.00026602982931533893,0.0,0.0,0.005681818181818182,9.977272727272727,0.5333333333333334
compute_matched_20,route,top4_token_jaccard_max__two_round_mean,mean_last2_velocity,le,6,0.28380681818181813,0.2528409090909091,178,23,0.5227272727272727,4,0.03708490108601539,0.07324362942013841,0.0815375346228023,0.8039772727272727,7.161931818181818,0.6666666666666667
compute_matched_30,route,top4_token_jaccard_max__two_round_mean,mean_last2_velocity,le,6,0.28380681818181813,0.2528409090909091,178,23,0.5227272727272727,4,0.03708490108601539,0.07324362942013841,0.0815375346228023,0.8039772727272727,7.161931818181818,0.6666666666666667
safety_calibrated_loeo,route,top4_token_jaccard_max__two_round_mean,mean_last2_velocity,le,8,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,-inf
compute_matched_10,route,top4_token_jaccard_max__two_round_mean,mean_last2_velocity,le,8,0.0896306818181818,0.041193181818181816,29,6,0.13636363636363635,4,0.016181049605304764,0.048652514595121224,0.058093411162045645,0.48011363636363635,9.103693181818182,0.6666666666666667
compute_matched_20,route,top4_token_jaccard_max__two_round_mean,mean_last2_velocity,le,8,0.19999999999999998,0.09659090909090909,68,8,0.18181818181818182,4,0.03389446252923472,0.052693204000343885,0.059169951984302124,1.0,8.0,0.9285714285714286
compute_matched_30,route,top4_token_jaccard_max__two_round_mean,mean_last2_velocity,le,8,0.19999999999999998,0.09659090909090909,68,8,0.18181818181818182,4,0.03389446252923472,0.052693204000343885,0.059169951984302124,1.0,8.0,0.9285714285714286
safety_calibrated_loeo,route,top4_token_jaccard_max__two_round_mean,mean_last2_velocity,ge,4,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,inf
compute_matched_10,route,top4_token_jaccard_max__two_round_mean,mean_last2_velocity,ge,4,0.16974431818181818,0.109375,77,32,0.7272727272727273,4,0.01956840828836122,0.0607581392716496,0.08530527320767022,0.4943181818181818,8.302556818181818,0.8571428571428572
compute_matched_20,route,top4_token_jaccard_max__two_round_mean,mean_last2_velocity,ge,4,0.17826704545454544,0.11647727272727272,82,33,0.75,4,0.020510065947615567,0.06139888479050013,0.08777822700692418,0.5142045454545454,8.217329545454545,0.8333333333333334
compute_matched_30,route,top4_token_jaccard_max__two_round_mean,mean_last2_velocity,ge,4,0.17826704545454544,0.11647727272727272,82,33,0.75,4,0.020510065947615567,0.06139888479050013,0.08777822700692418,0.5142045454545454,8.217329545454545,0.8333333333333334
safety_calibrated_loeo,route,top4_token_jaccard_max__two_round_mean,mean_last2_velocity,ge,6,0.0012784090909090911,0.0014204545454545455,1,1,0.022727272727272728,1,0.00021380772512009328,0.0,0.0,0.005681818181818182,9.987215909090908,inf
compute_matched_10,route,top4_token_jaccard_max__two_round_mean,mean_last2_velocity,ge,6,0.09019886363636363,0.029829545454545456,21,9,0.20454545454545456,4,0.01307585495179776,0.04323014269357754,0.06458200512793637,0.4119318181818182,9.098011363636363,0.8333333333333334
compute_matched_20,route,top4_token_jaccard_max__two_round_mean,mean_last2_velocity,ge,6,0.2636363636363636,0.15625,110,20,0.45454545454545453,4,0.03534459539284883,0.06623697637082053,0.07901956631740478,0.9019886363636364,7.363636363636363,0.761904761904762
compute_matched_30,route,top4_token_jaccard_max__two_round_mean,mean_last2_velocity,ge,6,0.2636363636363636,0.15625,110,20,0.45454545454545453,4,0.03534459539284883,0.06623697637082053,0.07901956631740478,0.9019886363636364,7.363636363636363,0.761904761904762
safety_calibrated_loeo,route,top4_token_jaccard_max__two_round_mean,mean_last2_velocity,ge,8,0.002840909090909091,0.0,0,0,0.0,0,0.0005654052701166699,0.0,0.022817885674589557,0.024147727272727272,9.971590909090908,0.9285714285714286
compute_matched_10,route,top4_token_jaccard_max__two_round_mean,mean_last2_velocity,ge,8,0.1431818181818182,0.05539772727272727,39,8,0.18181818181818182,4,0.025399242641174723,0.05039807060636121,0.05684960623828608,0.8480113636363636,8.568181818181818,0.761904761904762
compute_matched_20,route,top4_token_jaccard_max__two_round_mean,mean_last2_velocity,ge,8,0.19999999999999998,0.09659090909090909,68,8,0.18181818181818182,4,0.03389446252923472,0.052693204000343885,0.059169951984302124,1.0,8.0,0.6666666666666667
compute_matched_30,route,top4_token_jaccard_max__two_round_mean,mean_last2_velocity,ge,8,0.19999999999999998,0.09659090909090909,68,8,0.18181818181818182,4,0.03389446252923472,0.052693204000343885,0.059169951984302124,1.0,8.0,0.6666666666666667
safety_calibrated_loeo,route,top4_token_jaccard_max__three_round_max,mean_last2_velocity,le,4,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,-inf
compute_matched_10,route,top4_token_jaccard_max__three_round_max,mean_last2_velocity,le,4,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,-inf
compute_matched_20,route,top4_token_jaccard_max__three_round_max,mean_last2_velocity,le,4,0.3338068181818182,0.35795454545454547,252,32,0.7272727272727273,4,0.039048224231164136,0.08554007868241864,0.09625687799669136,0.7315340909090909,6.661931818181818,0.6666666666666667
compute_matched_30,route,top4_token_jaccard_max__three_round_max,mean_last2_velocity,le,4,0.3338068181818182,0.35795454545454547,252,32,0.7272727272727273,4,0.039048224231164136,0.08554007868241864,0.09625687799669136,0.7315340909090909,6.661931818181818,0.6666666666666667
safety_calibrated_loeo,route,top4_token_jaccard_max__three_round_max,mean_last2_velocity,le,6,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,-inf
compute_matched_10,route,top4_token_jaccard_max__three_round_max,mean_last2_velocity,le,6,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,-inf
compute_matched_20,route,top4_token_jaccard_max__three_round_max,mean_last2_velocity,le,6,0.2137784090909091,0.20738636363636365,146,23,0.5227272727272727,4,0.028840067619926493,0.07258736838096502,0.08129673549689942,0.6221590909090909,7.862215909090909,0.6666666666666667
compute_matched_30,route,top4_token_jaccard_max__three_round_max,mean_last2_velocity,le,6,0.2137784090909091,0.20738636363636365,146,23,0.5227272727272727,4,0.028840067619926493,0.07258736838096502,0.08129673549689942,0.6221590909090909,7.862215909090909,0.6666666666666667
safety_calibrated_loeo,route,top4_token_jaccard_max__three_round_max,mean_last2_velocity,le,8,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,-inf
compute_matched_10,route,top4_token_jaccard_max__three_round_max,mean_last2_velocity,le,8,0.07102272727272728,0.03835227272727273,27,6,0.13636363636363635,4,0.01281178273607616,0.048472207938995794,0.058057521821121505,0.3721590909090909,9.289772727272727,0.6666666666666667
compute_matched_20,route,top4_token_jaccard_max__three_round_max,mean_last2_velocity,le,8,0.19999999999999998,0.09659090909090909,68,8,0.18181818181818182,4,0.03389446252923472,0.052693204000343885,0.059169951984302124,1.0,8.0,1.0
compute_matched_30,route,top4_token_jaccard_max__three_round_max,mean_last2_velocity,le,8,0.19999999999999998,0.09659090909090909,68,8,0.18181818181818182,4,0.03389446252923472,0.052693204000343885,0.059169951984302124,1.0,8.0,1.0
safety_calibrated_loeo,route,top4_token_jaccard_max__three_round_max,mean_last2_velocity,ge,4,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,inf
compute_matched_10,route,top4_token_jaccard_max__three_round_max,mean_last2_velocity,ge,4,0.02940340909090909,0.017045454545454544,12,12,0.2727272727272727,4,0.0031864671076281383,0.029697936246646836,0.058249400288163625,0.08096590909090909,9.705965909090908,1.0
compute_matched_20,route,top4_token_jaccard_max__three_round_max,mean_last2_velocity,ge,4,0.02940340909090909,0.017045454545454544,12,12,0.2727272727272727,4,0.0031864671076281383,0.029697936246646836,0.058249400288163625,0.08096590909090909,9.705965909090908,1.0
compute_matched_30,route,top4_token_jaccard_max__three_round_max,mean_last2_velocity,ge,4,0.507528409090909,0.5142045454545454,362,36,0.8181818181818182,4,0.05273177290767239,0.08861718348140349,0.09686622619182089,0.9673295454545454,4.924715909090909,0.8571428571428572
safety_calibrated_loeo,route,top4_token_jaccard_max__three_round_max,mean_last2_velocity,ge,6,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,inf
compute_matched_10,route,top4_token_jaccard_max__three_round_max,mean_last2_velocity,ge,6,0.014630681818181819,0.005681818181818182,4,4,0.09090909090909091,3,0.0020241826052670277,0.019600937369704557,0.04220734953222992,0.061079545454545456,9.853693181818182,1.0
compute_matched_20,route,top4_token_jaccard_max__three_round_max,mean_last2_velocity,ge,6,0.30340909090909085,0.19744318181818182,139,21,0.4772727272727273,4,0.038751631471574705,0.06980511509516721,0.08121236436763826,0.9247159090909091,6.965909090909091,0.8571428571428572
compute_matched_30,route,top4_token_jaccard_max__three_round_max,mean_last2_velocity,ge,6,0.30340909090909085,0.19744318181818182,139,21,0.4772727272727273,4,0.038751631471574705,0.06980511509516721,0.08121236436763826,0.9247159090909091,6.965909090909091,0.8571428571428572
safety_calibrated_loeo,route,top4_token_jaccard_max__three_round_max,mean_last2_velocity,ge,8,0.002414772727272727,0.0014204545454545455,1,1,0.022727272727272728,1,0.00048012297667788303,0.0,0.02009503960313656,0.018465909090909092,9.975852272727273,inf
compute_matched_10,route,top4_token_jaccard_max__three_round_max,mean_last2_velocity,ge,8,0.15440340909090908,0.05823863636363636,41,8,0.18181818181818182,4,0.027032060400251034,0.050519982724835426,0.05684960623828608,0.8821022727272727,8.455965909090908,0.8571428571428572
compute_matched_20,route,top4_token_jaccard_max__three_round_max,mean_last2_velocity,ge,8,0.19999999999999998,0.09659090909090909,68,8,0.18181818181818182,4,0.03389446252923472,0.052693204000343885,0.059169951984302124,1.0,8.0,0.6666666666666667
compute_matched_30,route,top4_token_jaccard_max__three_round_max,mean_last2_velocity,ge,8,0.19999999999999998,0.09659090909090909,68,8,0.18181818181818182,4,0.03389446252923472,0.052693204000343885,0.059169951984302124,1.0,8.0,0.6666666666666667
safety_calibrated_loeo,route,top4_token_jaccard_max__three_round_mean,mean_last2_velocity,le,4,0.002414772727272727,0.004261363636363636,3,2,0.045454545454545456,1,0.0003156017099012988,0.0,0.0,0.005681818181818182,9.975852272727273,-inf
compute_matched_10,route,top4_token_jaccard_max__three_round_mean,mean_last2_velocity,le,4,0.0029829545454545456,0.004261363636363636,3,2,0.045454545454545456,1,0.00036428892033729844,0.0,0.0,0.007102272727272727,9.970170454545455,0.6095238095238096
compute_matched_20,route,top4_token_jaccard_max__three_round_mean,mean_last2_velocity,le,4,0.33409090909090905,0.35795454545454547,252,32,0.7272727272727273,4,0.03906033960853456,0.08554007868241864,0.09625687799669136,0.7315340909090909,6.659090909090909,0.6666666666666666
compute_matched_30,route,top4_token_jaccard_max__three_round_mean,mean_last2_velocity,le,4,0.33409090909090905,0.35795454545454547,252,32,0.7272727272727273,4,0.03906033960853456,0.08554007868241864,0.09625687799669136,0.7315340909090909,6.659090909090909,0.6666666666666666
safety_calibrated_loeo,route,top4_token_jaccard_max__three_round_mean,mean_last2_velocity,le,6,0.0015625,0.002840909090909091,2,2,0.045454545454545456,1,0.00021123297777052177,0.0,0.0,0.004261363636363636,9.984375,-inf
compute_matched_10,route,top4_token_jaccard_max__three_round_mean,mean_last2_velocity,le,6,0.002130681818181818,0.002840909090909091,2,2,0.045454545454545456,1,0.00025992018820652135,0.0,0.0,0.005681818181818182,9.978693181818182,0.6095238095238096
compute_matched_20,route,top4_token_jaccard_max__three_round_mean,mean_last2_velocity,le,6,0.21420454545454543,0.20880681818181818,147,23,0.5227272727272727,4,0.028869749919347945,0.07258736838096502,0.08129673549689942,0.6221590909090909,7.857954545454546,0.6666666666666666
compute_matched_30,route,top4_token_jaccard_max__three_round_mean,mean_last2_velocity,le,6,0.3488636363636363,0.3053977272727273,215,23,0.5227272727272727,4,0.043984853325676816,0.07424149422755007,0.08185999378431133,0.9261363636363636,6.511363636363637,0.7301587301587302
safety_calibrated_loeo,route,top4_token_jaccard_max__three_round_mean,mean_last2_velocity,le,8,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,-inf
compute_matched_10,route,top4_token_jaccard_max__three_round_mean,mean_last2_velocity,le,8,0.07130681818181818,0.03835227272727273,27,6,0.13636363636363635,4,0.012847907852175055,0.048472207938995794,0.058057521821121505,0.37357954545454547,9.286931818181818,0.6666666666666666
compute_matched_20,route,top4_token_jaccard_max__three_round_mean,mean_last2_velocity,le,8,0.19999999999999998,0.09659090909090909,68,8,0.18181818181818182,4,0.03389446252923472,0.052693204000343885,0.059169951984302124,1.0,8.0,0.9047619047619048
compute_matched_30,route,top4_token_jaccard_max__three_round_mean,mean_last2_velocity,le,8,0.19999999999999998,0.09659090909090909,68,8,0.18181818181818182,4,0.03389446252923472,0.052693204000343885,0.059169951984302124,1.0,8.0,0.9047619047619048
safety_calibrated_loeo,route,top4_token_jaccard_max__three_round_mean,mean_last2_velocity,ge,4,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,inf
compute_matched_10,route,top4_token_jaccard_max__three_round_mean,mean_last2_velocity,ge,4,0.084375,0.046875,33,19,0.4318181818181818,4,0.009295923980991733,0.04891069778229944,0.072054943611602,0.24289772727272727,9.15625,0.8412698412698413
compute_matched_20,route,top4_token_jaccard_max__three_round_mean,mean_last2_velocity,ge,4,0.26548295454545456,0.19886363636363635,140,34,0.7727272727272727,4,0.028983577867501574,0.0719736799362099,0.08997920390942245,0.6605113636363636,7.345170454545454,0.7936507936507938
compute_matched_30,route,top4_token_jaccard_max__three_round_mean,mean_last2_velocity,ge,4,0.275,0.20738636363636365,146,34,0.7727272727272727,4,0.029838678891071845,0.07229279800690878,0.09000774304974621,0.671875,7.25,0.7777777777777778
safety_calibrated_loeo,route,top4_token_jaccard_max__three_round_mean,mean_last2_velocity,ge,6,0.0011363636363636365,0.0014204545454545455,1,1,0.022727272727272728,1,0.000197473496154506,0.0,0.0,0.005681818181818182,9.988636363636363,inf
compute_matched_10,route,top4_token_jaccard_max__three_round_mean,mean_last2_velocity,ge,6,0.14431818181818182,0.061079545454545456,43,16,0.36363636363636365,4,0.01960090051086462,0.05262247637106299,0.07351323012131832,0.5667613636363636,8.556818181818182,0.7936507936507938
compute_matched_20,route,top4_token_jaccard_max__three_round_mean,mean_last2_velocity,ge,6,0.14857954545454544,0.06392045454545454,45,16,0.36363636363636365,4,0.02013789088443376,0.053043283013439135,0.07420071286956785,0.578125,8.514204545454545,0.7777777777777778
compute_matched_30,route,top4_token_jaccard_max__three_round_mean,mean_last2_velocity,ge,6,0.3025568181818182,0.19602272727272727,138,21,0.4772727272727273,4,0.03869000779291076,0.06980511509516721,0.08121236436763826,0.9247159090909091,6.974431818181818,0.7301587301587302
safety_calibrated_loeo,route,top4_token_jaccard_max__three_round_mean,mean_last2_velocity,ge,8,0.01661931818181818,0.0014204545454545455,1,1,0.022727272727272728,1,0.0029251830788804417,0.024454205542144652,0.03419911729943784,0.12215909090909091,9.833806818181818,0.8531746031746033
compute_matched_10,route,top4_token_jaccard_max__three_round_mean,mean_last2_velocity,ge,8,0.07642045454545456,0.018465909090909092,13,6,0.13636363636363635,4,0.013602767186208604,0.03756492433155384,0.05447061124020402,0.4971590909090909,9.235795454545455,0.7777777777777778
compute_matched_20,route,top4_token_jaccard_max__three_round_mean,mean_last2_velocity,ge,8,0.19999999999999998,0.09659090909090909,68,8,0.18181818181818182,4,0.03389446252923472,0.052693204000343885,0.059169951984302124,1.0,8.0,0.5777777777777778
compute_matched_30,route,top4_token_jaccard_max__three_round_mean,mean_last2_velocity,ge,8,0.19999999999999998,0.09659090909090909,68,8,0.18181818181818182,4,0.03389446252923472,0.052693204000343885,0.059169951984302124,1.0,8.0,0.5777777777777778
safety_calibrated_loeo,route,dedup_set_jaccard_mean,mean_last2_velocity,le,4,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,-inf
compute_matched_10,route,dedup_set_jaccard_mean,mean_last2_velocity,le,4,0.10511363636363637,0.13494318181818182,95,24,0.5454545454545454,4,0.013507610106347661,0.0722028244637998,0.08658289762241461,0.24573863636363635,8.948863636363637,0.12202051945666736
