run_role,episode_index,init_state_id,failure_family,window,feature,score
preliminary_gpu4,6,0,success,around5,front_route_acceleration,0.012851362115040085
preliminary_gpu4,6,0,success,around5,back_route_acceleration,0.008153921022426663
preliminary_gpu4,6,0,success,around5,front_chunk_jump_h,0.04183755721896887
preliminary_gpu4,6,0,success,around5,back_chunk_jump_h,0.04329525399953127
preliminary_gpu4,6,0,success,around5,layer5_state_action_gap,0.709342360496521
heldout_gpu4,0,7,success,pre5,frozen_conjunction_margin,-0.1074229779826708
heldout_gpu4,0,7,success,pre5,layer5_gap_log_ratio,0.17751836918545147
heldout_gpu4,0,7,success,pre5,back_jump_log_ratio,0.15255899025938285
heldout_gpu4,0,7,success,pre5,nominal_action_log_margin,0.253829716953677
heldout_gpu4,0,7,success,pre5,phase_match_distance,0.041850797832012177
heldout_gpu4,0,7,success,pre5,front_late_flow_wj,0.036958593875169754
heldout_gpu4,0,7,success,pre5,back_late_flow_wj,0.031005848199129105
heldout_gpu4,0,7,success,pre5,front_route_acceleration,0.013022969297852238
heldout_gpu4,0,7,success,pre5,back_route_acceleration,0.008399150019756718
heldout_gpu4,0,7,success,pre5,front_chunk_jump_h,0.042870668694376945
heldout_gpu4,0,7,success,pre5,back_chunk_jump_h,0.03877250384539366
heldout_gpu4,0,7,success,pre5,layer5_state_action_gap,0.42482882738113403
heldout_gpu4,0,7,success,at,frozen_conjunction_margin,-0.03973737143361063
heldout_gpu4,0,7,success,at,layer5_gap_log_ratio,-0.03973737143361063
heldout_gpu4,0,7,success,at,back_jump_log_ratio,-0.024970780968158825
heldout_gpu4,0,7,success,at,nominal_action_log_margin,0.2733070389315608
heldout_gpu4,0,7,success,at,phase_match_distance,0.03884395658969879
heldout_gpu4,0,7,success,at,front_late_flow_wj,0.035255081951618195
heldout_gpu4,0,7,success,at,back_late_flow_wj,0.02993803657591343
heldout_gpu4,0,7,success,at,front_route_acceleration,0.012924598843598986
heldout_gpu4,0,7,success,at,back_route_acceleration,0.007985878230285527
heldout_gpu4,0,7,success,at,front_chunk_jump_h,0.04621666669845581
heldout_gpu4,0,7,success,at,back_chunk_jump_h,0.040975650772452354
heldout_gpu4,0,7,success,at,layer5_state_action_gap,0.5044448971748352
heldout_gpu4,0,7,success,post5,frozen_conjunction_margin,-0.04352161328517284
heldout_gpu4,0,7,success,post5,layer5_gap_log_ratio,0.026063897932506023
heldout_gpu4,0,7,success,post5,back_jump_log_ratio,0.03185628342766421
heldout_gpu4,0,7,success,post5,nominal_action_log_margin,0.20853281463922058
heldout_gpu4,0,7,success,post5,phase_match_distance,0.03740728944540024
heldout_gpu4,0,7,success,post5,front_late_flow_wj,0.03498607501387596
heldout_gpu4,0,7,success,post5,back_late_flow_wj,0.03131292387843132
heldout_gpu4,0,7,success,post5,front_route_acceleration,0.012505036476467325
heldout_gpu4,0,7,success,post5,back_route_acceleration,0.008258091662998667
heldout_gpu4,0,7,success,post5,front_chunk_jump_h,0.03991513513028622
heldout_gpu4,0,7,success,post5,back_chunk_jump_h,0.041989466175436974
heldout_gpu4,0,7,success,post5,layer5_state_action_gap,0.7114964723587036
heldout_gpu4,0,7,success,around5,frozen_conjunction_margin,-0.03973737143361063
heldout_gpu4,0,7,success,around5,layer5_gap_log_ratio,0.17751836918545147
heldout_gpu4,0,7,success,around5,back_jump_log_ratio,0.15255899025938285
heldout_gpu4,0,7,success,around5,nominal_action_log_margin,0.2733070389315608
heldout_gpu4,0,7,success,around5,phase_match_distance,0.041850797832012177
heldout_gpu4,0,7,success,around5,front_late_flow_wj,0.036958593875169754
heldout_gpu4,0,7,success,around5,back_late_flow_wj,0.03131292387843132
heldout_gpu4,0,7,success,around5,front_route_acceleration,0.013022969297852238
heldout_gpu4,0,7,success,around5,back_route_acceleration,0.008399150019756718
heldout_gpu4,0,7,success,around5,front_chunk_jump_h,0.04621666669845581
heldout_gpu4,0,7,success,around5,back_chunk_jump_h,0.041989466175436974
heldout_gpu4,0,7,success,around5,layer5_state_action_gap,0.7114964723587036
heldout_gpu4,1,3,target_missed_grasp_proxy,pre5,frozen_conjunction_margin,-0.1340886448297539
heldout_gpu4,1,3,target_missed_grasp_proxy,pre5,layer5_gap_log_ratio,-0.11102819534554641
heldout_gpu4,1,3,target_missed_grasp_proxy,pre5,back_jump_log_ratio,0.14147757391765692
heldout_gpu4,1,3,target_missed_grasp_proxy,pre5,nominal_action_log_margin,0.250601389119905
heldout_gpu4,1,3,target_missed_grasp_proxy,pre5,phase_match_distance,0.039977182447910306
heldout_gpu4,1,3,target_missed_grasp_proxy,pre5,front_late_flow_wj,0.03771471232175827
heldout_gpu4,1,3,target_missed_grasp_proxy,pre5,back_late_flow_wj,0.03139929100871086
heldout_gpu4,1,3,target_missed_grasp_proxy,pre5,front_route_acceleration,0.013177577288122147
heldout_gpu4,1,3,target_missed_grasp_proxy,pre5,back_route_acceleration,0.008665336842085649
heldout_gpu4,1,3,target_missed_grasp_proxy,pre5,front_chunk_jump_h,0.03930000867694616
heldout_gpu4,1,3,target_missed_grasp_proxy,pre5,back_chunk_jump_h,0.03270847164094448
heldout_gpu4,1,3,target_missed_grasp_proxy,pre5,layer5_state_action_gap,0.18863050639629364
heldout_gpu4,1,3,target_missed_grasp_proxy,at,frozen_conjunction_margin,-0.4994710466365349
heldout_gpu4,1,3,target_missed_grasp_proxy,at,layer5_gap_log_ratio,-0.4994710466365349
heldout_gpu4,1,3,target_missed_grasp_proxy,at,back_jump_log_ratio,-0.09267871936987863
heldout_gpu4,1,3,target_missed_grasp_proxy,at,nominal_action_log_margin,0.14079818070182862
heldout_gpu4,1,3,target_missed_grasp_proxy,at,phase_match_distance,0.04158254489302635
heldout_gpu4,1,3,target_missed_grasp_proxy,at,front_late_flow_wj,0.035189080983400345
heldout_gpu4,1,3,target_missed_grasp_proxy,at,back_late_flow_wj,0.030125867575407028
heldout_gpu4,1,3,target_missed_grasp_proxy,at,front_route_acceleration,0.01296858817205022
heldout_gpu4,1,3,target_missed_grasp_proxy,at,back_route_acceleration,0.008580393204851464
heldout_gpu4,1,3,target_missed_grasp_proxy,at,front_chunk_jump_h,0.04644881188869476
heldout_gpu4,1,3,target_missed_grasp_proxy,at,back_chunk_jump_h,0.03787704557180405
heldout_gpu4,1,3,target_missed_grasp_proxy,at,layer5_state_action_gap,0.173484206199646
heldout_gpu4,1,3,target_missed_grasp_proxy,post5,frozen_conjunction_margin,0.044525864355026396
heldout_gpu4,1,3,target_missed_grasp_proxy,post5,layer5_gap_log_ratio,0.33885979506432645
heldout_gpu4,1,3,target_missed_grasp_proxy,post5,back_jump_log_ratio,0.1911743900033061
heldout_gpu4,1,3,target_missed_grasp_proxy,post5,nominal_action_log_margin,0.09027012436586898
heldout_gpu4,1,3,target_missed_grasp_proxy,post5,phase_match_distance,0.04044029340147972
heldout_gpu4,1,3,target_missed_grasp_proxy,post5,front_late_flow_wj,0.03358883410692215
heldout_gpu4,1,3,target_missed_grasp_proxy,post5,back_late_flow_wj,0.030799807980656624
heldout_gpu4,1,3,target_missed_grasp_proxy,post5,front_route_acceleration,0.012742590158136353
heldout_gpu4,1,3,target_missed_grasp_proxy,post5,back_route_acceleration,0.008369201671048604
heldout_gpu4,1,3,target_missed_grasp_proxy,post5,front_chunk_jump_h,0.045241884887218475
heldout_gpu4,1,3,target_missed_grasp_proxy,post5,back_chunk_jump_h,0.047776976600289345
heldout_gpu4,1,3,target_missed_grasp_proxy,post5,layer5_state_action_gap,0.7318063974380493
heldout_gpu4,1,3,target_missed_grasp_proxy,around5,frozen_conjunction_margin,0.044525864355026396
heldout_gpu4,1,3,target_missed_grasp_proxy,around5,layer5_gap_log_ratio,0.33885979506432645
heldout_gpu4,1,3,target_missed_grasp_proxy,around5,back_jump_log_ratio,0.1911743900033061
heldout_gpu4,1,3,target_missed_grasp_proxy,around5,nominal_action_log_margin,0.250601389119905
heldout_gpu4,1,3,target_missed_grasp_proxy,around5,phase_match_distance,0.04158254489302635
heldout_gpu4,1,3,target_missed_grasp_proxy,around5,front_late_flow_wj,0.03771471232175827
heldout_gpu4,1,3,target_missed_grasp_proxy,around5,back_late_flow_wj,0.03139929100871086
heldout_gpu4,1,3,target_missed_grasp_proxy,around5,front_route_acceleration,0.013177577288122147
heldout_gpu4,1,3,target_missed_grasp_proxy,around5,back_route_acceleration,0.008665336842085649
heldout_gpu4,1,3,target_missed_grasp_proxy,around5,front_chunk_jump_h,0.04644881188869476
heldout_gpu4,1,3,target_missed_grasp_proxy,around5,back_chunk_jump_h,0.047776976600289345
heldout_gpu4,1,3,target_missed_grasp_proxy,around5,layer5_state_action_gap,0.7318063974380493
heldout_gpu4,4,20,target_missed_grasp_proxy,pre5,frozen_conjunction_margin,0.03830525876509965
heldout_gpu4,4,20,target_missed_grasp_proxy,pre5,layer5_gap_log_ratio,0.1493550159602604
heldout_gpu4,4,20,target_missed_grasp_proxy,pre5,back_jump_log_ratio,0.05989471097037077
heldout_gpu4,4,20,target_missed_grasp_proxy,pre5,nominal_action_log_margin,0.20539303978771567
heldout_gpu4,4,20,target_missed_grasp_proxy,pre5,phase_match_distance,0.03825507462024689
heldout_gpu4,4,20,target_missed_grasp_proxy,pre5,front_late_flow_wj,0.03516998514533043
heldout_gpu4,4,20,target_missed_grasp_proxy,pre5,back_late_flow_wj,0.03019639290869236
heldout_gpu4,4,20,target_missed_grasp_proxy,pre5,front_route_acceleration,0.012677659966323229
heldout_gpu4,4,20,target_missed_grasp_proxy,pre5,back_route_acceleration,0.008268843143983032
heldout_gpu4,4,20,target_missed_grasp_proxy,pre5,front_chunk_jump_h,0.03930643014609814
heldout_gpu4,4,20,target_missed_grasp_proxy,pre5,back_chunk_jump_h,0.02611630130559206
heldout_gpu4,4,20,target_missed_grasp_proxy,pre5,layer5_state_action_gap,0.2768508493900299
heldout_gpu4,4,20,target_missed_grasp_proxy,at,frozen_conjunction_margin,-0.15035331467663945
heldout_gpu4,4,20,target_missed_grasp_proxy,at,layer5_gap_log_ratio,0.15440849720169877
heldout_gpu4,4,20,target_missed_grasp_proxy,at,back_jump_log_ratio,-0.07553994946307908
heldout_gpu4,4,20,target_missed_grasp_proxy,at,nominal_action_log_margin,0.20058411414821117
heldout_gpu4,4,20,target_missed_grasp_proxy,at,phase_match_distance,0.04205519258975983
heldout_gpu4,4,20,target_missed_grasp_proxy,at,front_late_flow_wj,0.03826538845896721
heldout_gpu4,4,20,target_missed_grasp_proxy,at,back_late_flow_wj,0.036531977355480194
heldout_gpu4,4,20,target_missed_grasp_proxy,at,front_route_acceleration,0.013367936877708833
heldout_gpu4,4,20,target_missed_grasp_proxy,at,back_route_acceleration,0.010406482108209807
heldout_gpu4,4,20,target_missed_grasp_proxy,at,front_chunk_jump_h,0.04484593961387873
heldout_gpu4,4,20,target_missed_grasp_proxy,at,back_chunk_jump_h,0.03563609626144171
heldout_gpu4,4,20,target_missed_grasp_proxy,at,layer5_state_action_gap,0.2771715521812439
heldout_gpu4,4,20,target_missed_grasp_proxy,post5,frozen_conjunction_margin,-0.006403077741075239
heldout_gpu4,4,20,target_missed_grasp_proxy,post5,layer5_gap_log_ratio,0.5801567643371819
heldout_gpu4,4,20,target_missed_grasp_proxy,post5,back_jump_log_ratio,0.02090036896432153
heldout_gpu4,4,20,target_missed_grasp_proxy,post5,nominal_action_log_margin,0.3570515625134368
heldout_gpu4,4,20,target_missed_grasp_proxy,post5,phase_match_distance,0.044082092493772505
heldout_gpu4,4,20,target_missed_grasp_proxy,post5,front_late_flow_wj,0.034341976046562195
heldout_gpu4,4,20,target_missed_grasp_proxy,post5,back_late_flow_wj,0.030961880460381508
heldout_gpu4,4,20,target_missed_grasp_proxy,post5,front_route_acceleration,0.012608164361201773
heldout_gpu4,4,20,target_missed_grasp_proxy,post5,back_route_acceleration,0.007946283504131894
heldout_gpu4,4,20,target_missed_grasp_proxy,post5,front_chunk_jump_h,0.04728892911225557
heldout_gpu4,4,20,target_missed_grasp_proxy,post5,back_chunk_jump_h,0.03983738459646702
heldout_gpu4,4,20,target_missed_grasp_proxy,post5,layer5_state_action_gap,0.7031780481338501
heldout_gpu4,4,20,target_missed_grasp_proxy,around5,frozen_conjunction_margin,0.03830525876509965
heldout_gpu4,4,20,target_missed_grasp_proxy,around5,layer5_gap_log_ratio,0.5801567643371819
heldout_gpu4,4,20,target_missed_grasp_proxy,around5,back_jump_log_ratio,0.05989471097037077
heldout_gpu4,4,20,target_missed_grasp_proxy,around5,nominal_action_log_margin,0.3570515625134368
heldout_gpu4,4,20,target_missed_grasp_proxy,around5,phase_match_distance,0.044082092493772505
heldout_gpu4,4,20,target_missed_grasp_proxy,around5,front_late_flow_wj,0.03826538845896721
heldout_gpu4,4,20,target_missed_grasp_proxy,around5,back_late_flow_wj,0.036531977355480194
heldout_gpu4,4,20,target_missed_grasp_proxy,around5,front_route_acceleration,0.013367936877708833
heldout_gpu4,4,20,target_missed_grasp_proxy,around5,back_route_acceleration,0.010406482108209807
heldout_gpu4,4,20,target_missed_grasp_proxy,around5,front_chunk_jump_h,0.04728892911225557
heldout_gpu4,4,20,target_missed_grasp_proxy,around5,back_chunk_jump_h,0.03983738459646702
heldout_gpu4,4,20,target_missed_grasp_proxy,around5,layer5_state_action_gap,0.7031780481338501
heldout_gpu4,5,7,success,pre5,frozen_conjunction_margin,-0.14138976129519132
heldout_gpu4,5,7,success,pre5,layer5_gap_log_ratio,-0.12287541970833954
heldout_gpu4,5,7,success,pre5,back_jump_log_ratio,0.0049195251323663845
heldout_gpu4,5,7,success,pre5,nominal_action_log_margin,0.29085006708746525
heldout_gpu4,5,7,success,pre5,phase_match_distance,0.03806997761130333
heldout_gpu4,5,7,success,pre5,front_late_flow_wj,0.03538798540830612
heldout_gpu4,5,7,success,pre5,back_late_flow_wj,0.028961382806301117
heldout_gpu4,5,7,success,pre5,front_route_acceleration,0.01281347065972063
heldout_gpu4,5,7,success,pre5,back_route_acceleration,0.007921732093331801
heldout_gpu4,5,7,success,pre5,front_chunk_jump_h,0.040770307183265686
heldout_gpu4,5,7,success,pre5,back_chunk_jump_h,0.03508444502949715
heldout_gpu4,5,7,success,pre5,layer5_state_action_gap,0.24871519207954407
heldout_gpu4,5,7,success,at,frozen_conjunction_margin,-0.17392456584878144
heldout_gpu4,5,7,success,at,layer5_gap_log_ratio,-0.17392456584878144
heldout_gpu4,5,7,success,at,back_jump_log_ratio,-0.03224520356284457
heldout_gpu4,5,7,success,at,nominal_action_log_margin,0.3067216767139503
heldout_gpu4,5,7,success,at,phase_match_distance,0.03972576633095741
heldout_gpu4,5,7,success,at,front_late_flow_wj,0.037433020770549774
heldout_gpu4,5,7,success,at,back_late_flow_wj,0.027898605912923813
heldout_gpu4,5,7,success,at,front_route_acceleration,0.013226052876947753
heldout_gpu4,5,7,success,at,back_route_acceleration,0.008007131764405958
heldout_gpu4,5,7,success,at,front_chunk_jump_h,0.044532171450555325
heldout_gpu4,5,7,success,at,back_chunk_jump_h,0.04023669380694628
heldout_gpu4,5,7,success,at,layer5_state_action_gap,0.2429646998643875
heldout_gpu4,5,7,success,post5,frozen_conjunction_margin,-0.03581266598493676
heldout_gpu4,5,7,success,post5,layer5_gap_log_ratio,-0.02280534578588137
heldout_gpu4,5,7,success,post5,back_jump_log_ratio,0.12117678667230948
heldout_gpu4,5,7,success,post5,nominal_action_log_margin,0.2612556967652859
heldout_gpu4,5,7,success,post5,phase_match_distance,0.040053009241819384
heldout_gpu4,5,7,success,post5,front_late_flow_wj,0.03170908987522125
heldout_gpu4,5,7,success,post5,back_late_flow_wj,0.028518160805106163
heldout_gpu4,5,7,success,post5,front_route_acceleration,0.012203787495356779
heldout_gpu4,5,7,success,post5,back_route_acceleration,0.007786108916367146
heldout_gpu4,5,7,success,post5,front_chunk_jump_h,0.04283926170319319
heldout_gpu4,5,7,success,post5,back_chunk_jump_h,0.043642712756991386
heldout_gpu4,5,7,success,post5,layer5_state_action_gap,0.6879107356071472
heldout_gpu4,5,7,success,around5,frozen_conjunction_margin,-0.03581266598493676
heldout_gpu4,5,7,success,around5,layer5_gap_log_ratio,-0.02280534578588137
heldout_gpu4,5,7,success,around5,back_jump_log_ratio,0.12117678667230948
heldout_gpu4,5,7,success,around5,nominal_action_log_margin,0.3067216767139503
heldout_gpu4,5,7,success,around5,phase_match_distance,0.040053009241819384
heldout_gpu4,5,7,success,around5,front_late_flow_wj,0.037433020770549774
heldout_gpu4,5,7,success,around5,back_late_flow_wj,0.028961382806301117
heldout_gpu4,5,7,success,around5,front_route_acceleration,0.013226052876947753
heldout_gpu4,5,7,success,around5,back_route_acceleration,0.008007131764405958
heldout_gpu4,5,7,success,around5,front_chunk_jump_h,0.044532171450555325
heldout_gpu4,5,7,success,around5,back_chunk_jump_h,0.043642712756991386
heldout_gpu4,5,7,success,around5,layer5_state_action_gap,0.6879107356071472
heldout_gpu4,7,0,success,pre5,frozen_conjunction_margin,-0.02077680084301956
heldout_gpu4,7,0,success,pre5,layer5_gap_log_ratio,0.05686715687192823
heldout_gpu4,7,0,success,pre5,back_jump_log_ratio,0.09418088471304054
heldout_gpu4,7,0,success,pre5,nominal_action_log_margin,0.24298001446678824
heldout_gpu4,7,0,success,pre5,phase_match_distance,0.040306363999843595
heldout_gpu4,7,0,success,pre5,front_late_flow_wj,0.035747453570365906
heldout_gpu4,7,0,success,pre5,back_late_flow_wj,0.02968442440032959
heldout_gpu4,7,0,success,pre5,front_route_acceleration,0.012767652991514417
heldout_gpu4,7,0,success,pre5,back_route_acceleration,0.008147547656460754
heldout_gpu4,7,0,success,pre5,front_chunk_jump_h,0.04532773420214653
heldout_gpu4,7,0,success,pre5,back_chunk_jump_h,0.036891357973217964
heldout_gpu4,7,0,success,pre5,layer5_state_action_gap,0.25635090470314026
heldout_gpu4,7,0,success,at,frozen_conjunction_margin,-0.12810912789550175
heldout_gpu4,7,0,success,at,layer5_gap_log_ratio,0.036785787848090876
heldout_gpu4,7,0,success,at,back_jump_log_ratio,-0.10571674400680753
heldout_gpu4,7,0,success,at,nominal_action_log_margin,0.28455301552254
heldout_gpu4,7,0,success,at,phase_match_distance,0.04078861624002457
heldout_gpu4,7,0,success,at,front_late_flow_wj,0.0337311252951622
heldout_gpu4,7,0,success,at,back_late_flow_wj,0.025139708071947098
heldout_gpu4,7,0,success,at,front_route_acceleration,0.012667025524132569
heldout_gpu4,7,0,success,at,back_route_acceleration,0.007205528904110347
heldout_gpu4,7,0,success,at,front_chunk_jump_h,0.04749430622905493
heldout_gpu4,7,0,success,at,back_chunk_jump_h,0.04020162485539913
heldout_gpu4,7,0,success,at,layer5_state_action_gap,0.298241525888443
heldout_gpu4,7,0,success,post5,frozen_conjunction_margin,0.0115337914292457
heldout_gpu4,7,0,success,post5,layer5_gap_log_ratio,0.0115337914292457
heldout_gpu4,7,0,success,post5,back_jump_log_ratio,0.017680102933198126
heldout_gpu4,7,0,success,post5,nominal_action_log_margin,0.22872269261691264
heldout_gpu4,7,0,success,post5,phase_match_distance,0.03732046782970429
heldout_gpu4,7,0,success,post5,front_late_flow_wj,0.029396628960967064
heldout_gpu4,7,0,success,post5,back_late_flow_wj,0.027337752282619476
heldout_gpu4,7,0,success,post5,front_route_acceleration,0.011935465266316503
heldout_gpu4,7,0,success,post5,back_route_acceleration,0.0076089174119521015
heldout_gpu4,7,0,success,post5,front_chunk_jump_h,0.04303673841059208
heldout_gpu4,7,0,success,post5,back_chunk_jump_h,0.04432301968336105
heldout_gpu4,7,0,success,post5,layer5_state_action_gap,0.7313302159309387
heldout_gpu4,7,0,success,around5,frozen_conjunction_margin,0.0115337914292457
heldout_gpu4,7,0,success,around5,layer5_gap_log_ratio,0.05686715687192823
heldout_gpu4,7,0,success,around5,back_jump_log_ratio,0.09418088471304054
heldout_gpu4,7,0,success,around5,nominal_action_log_margin,0.28455301552254
heldout_gpu4,7,0,success,around5,phase_match_distance,0.04078861624002457
heldout_gpu4,7,0,success,around5,front_late_flow_wj,0.035747453570365906
heldout_gpu4,7,0,success,around5,back_late_flow_wj,0.02968442440032959
heldout_gpu4,7,0,success,around5,front_route_acceleration,0.012767652991514417
heldout_gpu4,7,0,success,around5,back_route_acceleration,0.008147547656460754
heldout_gpu4,7,0,success,around5,front_chunk_jump_h,0.04749430622905493
heldout_gpu4,7,0,success,around5,back_chunk_jump_h,0.04432301968336105
heldout_gpu4,7,0,success,around5,layer5_state_action_gap,0.7313302159309387
gpu5_extended,0,7,success,pre5,frozen_conjunction_margin,-0.05314977071000472
gpu5_extended,0,7,success,pre5,layer5_gap_log_ratio,-0.05314977071000472
gpu5_extended,0,7,success,pre5,back_jump_log_ratio,0.08715567521627715
gpu5_extended,0,7,success,pre5,nominal_action_log_margin,0.226620060234652
gpu5_extended,0,7,success,pre5,phase_match_distance,0.037069651484489444
gpu5_extended,0,7,success,pre5,front_late_flow_wj,0.032715391367673874
gpu5_extended,0,7,success,pre5,back_late_flow_wj,0.02440938539803028
gpu5_extended,0,7,success,pre5,front_route_acceleration,0.012067517759394186
gpu5_extended,0,7,success,pre5,back_route_acceleration,0.006981975752117005
gpu5_extended,0,7,success,pre5,front_chunk_jump_h,0.03977296222001314
gpu5_extended,0,7,success,pre5,back_chunk_jump_h,0.030090040527284145
gpu5_extended,0,7,success,pre5,layer5_state_action_gap,0.3419431447982788
gpu5_extended,0,7,success,at,frozen_conjunction_margin,-0.299350307183473
gpu5_extended,0,7,success,at,layer5_gap_log_ratio,-0.299350307183473
gpu5_extended,0,7,success,at,back_jump_log_ratio,-0.02526666808333811
gpu5_extended,0,7,success,at,nominal_action_log_margin,0.3127226242121656
gpu5_extended,0,7,success,at,phase_match_distance,0.03909180015325546
gpu5_extended,0,7,success,at,front_late_flow_wj,0.03550247848033905
gpu5_extended,0,7,success,at,back_late_flow_wj,0.027953242883086205
gpu5_extended,0,7,success,at,front_route_acceleration,0.012937923238425502
gpu5_extended,0,7,success,at,back_route_acceleration,0.007889242339049318
gpu5_extended,0,7,success,at,front_chunk_jump_h,0.042549618519842625
gpu5_extended,0,7,success,at,back_chunk_jump_h,0.04051842913031578
gpu5_extended,0,7,success,at,layer5_state_action_gap,0.1744093894958496
gpu5_extended,0,7,success,post5,frozen_conjunction_margin,-0.020967958247921237
gpu5_extended,0,7,success,post5,layer5_gap_log_ratio,-0.012301857679192358
gpu5_extended,0,7,success,post5,back_jump_log_ratio,-0.011041594709578276
gpu5_extended,0,7,success,post5,nominal_action_log_margin,0.33128230341419473
gpu5_extended,0,7,success,post5,phase_match_distance,0.03886826932430267
gpu5_extended,0,7,success,post5,front_late_flow_wj,0.032001692801713943
gpu5_extended,0,7,success,post5,back_late_flow_wj,0.028904497623443604
gpu5_extended,0,7,success,post5,front_route_acceleration,0.012482341345201936
gpu5_extended,0,7,success,post5,back_route_acceleration,0.007534183266369382
gpu5_extended,0,7,success,post5,front_chunk_jump_h,0.041237419471144676
gpu5_extended,0,7,success,post5,back_chunk_jump_h,0.041843634098768234
gpu5_extended,0,7,success,post5,layer5_state_action_gap,0.6916496753692627
gpu5_extended,0,7,success,around5,frozen_conjunction_margin,-0.020967958247921237
gpu5_extended,0,7,success,around5,layer5_gap_log_ratio,-0.012301857679192358
gpu5_extended,0,7,success,around5,back_jump_log_ratio,0.08715567521627715
gpu5_extended,0,7,success,around5,nominal_action_log_margin,0.33128230341419473
gpu5_extended,0,7,success,around5,phase_match_distance,0.03909180015325546
gpu5_extended,0,7,success,around5,front_late_flow_wj,0.03550247848033905
gpu5_extended,0,7,success,around5,back_late_flow_wj,0.028904497623443604
gpu5_extended,0,7,success,around5,front_route_acceleration,0.012937923238425502
gpu5_extended,0,7,success,around5,back_route_acceleration,0.007889242339049318
gpu5_extended,0,7,success,around5,front_chunk_jump_h,0.042549618519842625
gpu5_extended,0,7,success,around5,back_chunk_jump_h,0.041843634098768234
gpu5_extended,0,7,success,around5,layer5_state_action_gap,0.6916496753692627
gpu5_extended,2,0,success,pre5,frozen_conjunction_margin,-0.02006227594032649
gpu5_extended,2,0,success,pre5,layer5_gap_log_ratio,0.0006827221991937374
gpu5_extended,2,0,success,pre5,back_jump_log_ratio,0.02524496790240477
gpu5_extended,2,0,success,pre5,nominal_action_log_margin,0.24097300927761406
gpu5_extended,2,0,success,pre5,phase_match_distance,0.03678043857216835
gpu5_extended,2,0,success,pre5,front_late_flow_wj,0.03470621630549431
gpu5_extended,2,0,success,pre5,back_late_flow_wj,0.027943851426243782
gpu5_extended,2,0,success,pre5,front_route_acceleration,0.012312461633705654
gpu5_extended,2,0,success,pre5,back_route_acceleration,0.007662234025252387
gpu5_extended,2,0,success,pre5,front_chunk_jump_h,0.039483471773564816
gpu5_extended,2,0,success,pre5,back_chunk_jump_h,0.03141812654212117
gpu5_extended,2,0,success,pre5,layer5_state_action_gap,0.23072154819965363
gpu5_extended,2,0,success,at,frozen_conjunction_margin,-0.0393114623087409
gpu5_extended,2,0,success,at,layer5_gap_log_ratio,-0.0393114623087409
gpu5_extended,2,0,success,at,back_jump_log_ratio,0.006170270218611955
gpu5_extended,2,0,success,at,nominal_action_log_margin,0.25919106119452123
gpu5_extended,2,0,success,at,phase_match_distance,0.039429199695587155
gpu5_extended,2,0,success,at,front_late_flow_wj,0.032636046409606934
gpu5_extended,2,0,success,at,back_late_flow_wj,0.027581624686717987
gpu5_extended,2,0,success,at,front_route_acceleration,0.012594235323735256
gpu5_extended,2,0,success,at,back_route_acceleration,0.007472203928120512
gpu5_extended,2,0,success,at,front_chunk_jump_h,0.04556635860353708
gpu5_extended,2,0,success,at,back_chunk_jump_h,0.03987162560224533
gpu5_extended,2,0,success,at,layer5_state_action_gap,0.25405269861221313
gpu5_extended,2,0,success,post5,frozen_conjunction_margin,-0.048510301065719436
gpu5_extended,2,0,success,post5,layer5_gap_log_ratio,-0.002915597143895286
gpu5_extended,2,0,success,post5,back_jump_log_ratio,0.0013714708592801345
gpu5_extended,2,0,success,post5,nominal_action_log_margin,0.29859999556394035
gpu5_extended,2,0,success,post5,phase_match_distance,0.03610680624842644
gpu5_extended,2,0,success,post5,front_late_flow_wj,0.02952398546040058
gpu5_extended,2,0,success,post5,back_late_flow_wj,0.026382993906736374
gpu5_extended,2,0,success,post5,front_route_acceleration,0.01214405611524952
gpu5_extended,2,0,success,post5,back_route_acceleration,0.007336884151871466
gpu5_extended,2,0,success,post5,front_chunk_jump_h,0.04217689111828804
gpu5_extended,2,0,success,post5,back_chunk_jump_h,0.04468724876642227
gpu5_extended,2,0,success,post5,layer5_state_action_gap,0.7065184712409973
gpu5_extended,2,0,success,around5,frozen_conjunction_margin,-0.02006227594032649
gpu5_extended,2,0,success,around5,layer5_gap_log_ratio,0.0006827221991937374
gpu5_extended,2,0,success,around5,back_jump_log_ratio,0.02524496790240477
gpu5_extended,2,0,success,around5,nominal_action_log_margin,0.29859999556394035
gpu5_extended,2,0,success,around5,phase_match_distance,0.039429199695587155
gpu5_extended,2,0,success,around5,front_late_flow_wj,0.03470621630549431
gpu5_extended,2,0,success,around5,back_late_flow_wj,0.027943851426243782
gpu5_extended,2,0,success,around5,front_route_acceleration,0.012594235323735256
gpu5_extended,2,0,success,around5,back_route_acceleration,0.007662234025252387
gpu5_extended,2,0,success,around5,front_chunk_jump_h,0.04556635860353708
gpu5_extended,2,0,success,around5,back_chunk_jump_h,0.04468724876642227
gpu5_extended,2,0,success,around5,layer5_state_action_gap,0.7065184712409973
gpu5_extended,4,3,target_missed_grasp_proxy,pre5,frozen_conjunction_margin,-1.10639209784843
gpu5_extended,4,3,target_missed_grasp_proxy,pre5,layer5_gap_log_ratio,-1.10639209784843
gpu5_extended,4,3,target_missed_grasp_proxy,pre5,back_jump_log_ratio,0.07706944979167511
