evaluation_role,run_role,episode_index,init_state_id,success,query,raw_reject,alarm,consecutive_raw_rejects,matched_reference_queries,mean_local_match_distance,layer5_gap,back_chunk_jump,front_action_distance,layer5_gap_ratio,back_chunk_jump_ratio,front_action_distance_ratio
online_route_replay,hardware_replay_of_development_noise,0,0,True,23,False,False,0,"[23,25,23,26,26,29,25]",0.033935277057545524,0.22133259268707461,0.027855937275298705,0.024390295668775312,0.8865193576221598,0.947701974915611,0.8587469661680808
online_route_replay,hardware_replay_of_development_noise,0,0,True,24,False,False,0,"[24,27,24,25,27,32,26]",0.03425530663558415,0.16432190394227592,0.02585408103673791,0.026609862855371508,0.7057277198079579,0.750697274671455,0.8716160968673126
online_route_replay,hardware_replay_of_development_noise,0,0,True,25,False,False,0,"[26,28,25,25,26,32,28]",0.035766043833323886,0.17373732059110986,0.026649024052411218,0.027666086543917806,0.7694684947279173,0.7941474007653042,0.9302508031200684
online_route_replay,hardware_replay_of_development_noise,0,0,True,26,False,False,0,"[27,31,25,26,28,33,30]",0.03592851545129504,0.20732505838731682,0.027669273863735702,0.026889970685518863,0.8526101928255311,0.9413513975850248,0.8656713297387609
online_route_replay,hardware_replay_of_development_noise,0,0,True,27,False,False,0,"[27,31,28,30,30,34,31]",0.03583094371216638,0.1951974804785539,0.024525946619299285,0.027134585645815487,0.8504187300866319,0.835412542604259,0.8868075417308462
online_route_replay,hardware_replay_of_development_noise,0,0,True,28,False,False,0,"[28,32,29,32,31,35,32]",0.037189564002411704,0.16837323834512008,0.03511275850834433,0.02812126634749452,0.7557465652454126,0.9773199251293541,0.8079151904523747
online_route_replay,hardware_replay_of_development_noise,0,0,True,29,False,False,0,"[29,33,30,33,32,36,33]",0.03585373769913401,0.24599501636377613,0.040770510728225566,0.02405986412153996,0.8357048524491558,0.986332033541972,0.8007985552699683
online_route_replay,hardware_replay_of_development_noise,0,0,True,30,False,False,0,"[30,34,31,34,33,37,34]",0.03536252571003778,0.35606587555496017,0.04104609090179233,0.027941281114353577,0.7969733957727956,0.9595885711842104,0.9182557657644236
online_route_replay,hardware_replay_of_development_noise,0,0,True,31,False,False,0,"[32,35,33,35,34,38,35]",0.03545959879245077,0.46582606680359967,0.03668442923068537,0.026922657716459266,0.873651013196827,0.9887558336138641,0.9699565493199607
online_route_replay,hardware_replay_of_development_noise,0,0,True,32,False,False,0,"[32,37,34,36,36,39,36]",0.032967371600014825,0.5764543295508184,0.0280375670521062,0.024286889675552228,0.9379967053152425,1.008460724300468,0.9275818194544344
online_route_replay,hardware_replay_of_development_noise,0,0,True,33,False,False,0,"[34,38,35,36,36,40,37]",0.031959758805377145,0.6654136935075744,0.02718871369822364,0.023097031365251975,0.9660506924956253,0.9859295239195106,0.8714126032408366
online_route_replay,hardware_replay_of_development_noise,0,0,True,34,False,False,0,"[33,39,36,39,37,41,38]",0.032147883038435666,0.7078753658232684,0.029655811521634608,0.024025684295593142,0.9917487404354055,0.8914767425678797,0.8411562887639434
online_route_replay,hardware_replay_of_development_noise,0,0,True,35,False,False,0,"[34,40,37,40,39,41,39]",0.034012765756675174,0.6965137681514004,0.028416866017887274,0.02705510102017287,0.9823276890088596,0.9584329436852522,0.9881579780744818
online_route_replay,hardware_replay_of_development_noise,0,0,True,36,False,False,0,"[36,40,37,40,39,41,39]",0.035866005080086846,0.6405471357898624,0.03124814490579439,0.0291136573387948,0.903395189547675,1.053925210750263,1.0640729905683939
online_route_replay,hardware_replay_of_development_noise,0,0,True,37,False,False,0,"[37,40,38,42,39,42,40]",0.04082991661770003,0.5643580539545018,0.04177657690599903,0.03700657971720589,0.8259238728785248,1.025034384467874,0.9396228697897967
online_route_replay,fresh_random_preliminary_set,0,7,True,1,False,False,0,"[1,1,1,1,1,1,1]",0.03398446845156806,0.17228094995554533,0.03820207386608014,0.026006031693261968,0.5119656893154381,0.9980288502597612,0.905631032959433
online_route_replay,fresh_random_preliminary_set,0,7,True,2,False,False,0,"[3,3,2,2,3,3,2]",0.032311524131468365,0.2100917879056956,0.030324954505956882,0.026022159270065043,0.8508880160861585,0.9674142769248804,1.0260050757113408
online_route_replay,fresh_random_preliminary_set,0,7,True,3,False,False,0,"[5,3,3,4,4,5,3]",0.03172522277704307,0.19811298687869877,0.028060791704889267,0.02458235844127037,0.7946523292440334,1.017241684514297,0.9888575474282308
online_route_replay,fresh_random_preliminary_set,0,7,True,4,False,False,0,"[4,4,3,4,4,5,4]",0.031563322458948405,0.2006325748981792,0.027134714995375148,0.024222914855352176,0.8283920778803014,0.9836701501868654,1.0088771855311336
online_route_replay,fresh_random_preliminary_set,0,7,True,5,False,False,0,"[5,5,4,5,4,6,4]",0.031778011204940934,0.19897154618166693,0.02641124488970353,0.024138408367659184,0.7980961022174605,0.9099991699060392,0.8810776477105046
online_route_replay,fresh_random_preliminary_set,0,7,True,6,False,False,0,"[6,6,6,6,4,6,4]",0.03226857419524874,0.20557813192081403,0.026255632764826137,0.024997094044827143,0.8559480584504423,1.0212878273676236,0.8939349738162718
online_route_replay,fresh_random_preliminary_set,0,7,True,7,False,False,0,"[7,7,6,7,7,6,7]",0.03358361337866102,0.205127475513135,0.024992484797636553,0.02635777374981154,0.8761230064839244,0.7802553421688371,0.8808226308044791
online_route_replay,fresh_random_preliminary_set,0,7,True,8,False,False,0,"[8,7,7,8,8,7,8]",0.03585157383765493,0.20023517399503893,0.024943524995025543,0.02852716290642773,0.8717103547945507,0.9473710010358984,1.0205522431308642
online_route_replay,fresh_random_preliminary_set,0,7,True,9,False,False,0,"[9,12,9,9,9,8,9]",0.03646904070462499,0.1757093893914409,0.025067670714103076,0.028004781804201295,0.7038627851966944,0.8715830250401208,0.8979778445095608
online_route_replay,fresh_random_preliminary_set,0,7,True,10,False,False,0,"[9,12,9,10,10,9,8]",0.04072537698916027,0.1833876505529527,0.04014035186848007,0.037379451829052925,0.7346206308947943,1.594491912475816,1.2407023510068689
online_route_replay,fresh_random_preliminary_set,0,7,True,11,False,False,0,"[12,12,9,14,13,12,14]",0.04025800366486822,0.3727638519676343,0.042661523145286234,0.027630116226015237,0.640182415280574,0.929180618846566,0.8275035360263397
online_route_replay,fresh_random_preliminary_set,0,7,True,12,False,False,0,"[13,17,14,15,14,13,15]",0.03536300414374897,0.6286658873181122,0.0390573705364258,0.025431510259692595,0.9267894692266989,0.9914666253046053,0.8605931364659622
online_route_replay,fresh_random_preliminary_set,0,7,True,13,False,False,0,"[14,17,14,16,15,14,16]",0.03319835609623364,0.6709362442754669,0.032579100822071314,0.023946005112052512,0.9891051165026365,1.176969626010013,0.9288338768531641
online_route_replay,fresh_random_preliminary_set,0,7,True,14,False,False,0,"[14,17,14,16,16,14,17]",0.03313857902373586,0.7024147027078248,0.02828619513243307,0.026488845708414033,1.0355111715648182,0.9842648193764063,0.9961514310522609
online_route_replay,fresh_random_preliminary_set,0,7,True,15,False,False,0,"[15,18,15,18,17,16,18]",0.03480054384895733,0.6824832178856611,0.031307569424674254,0.026893467639559136,0.9810374943026106,1.0697973270780756,0.94732684191447
online_route_replay,fresh_random_preliminary_set,0,7,True,16,True,False,1,"[15,19,16,19,17,15,18]",0.03486660601837294,0.6860644264077014,0.028479065667146832,0.025431333296675955,1.0069151905225098,1.0096442430061008,0.8700652442354767
online_route_replay,fresh_random_preliminary_set,0,7,True,17,False,False,0,"[16,19,17,19,18,16,19]",0.03605523599045617,0.6357506913692911,0.03252792492173662,0.029244742644413093,0.9330713033421625,0.9807453998575907,0.9002580875619428
online_route_replay,fresh_random_preliminary_set,0,7,True,18,False,False,0,"[18,19,19,21,17,17,21]",0.041986123259578435,0.3744315046773901,0.04651380424781339,0.03583116163605163,0.5495413482433142,1.0601046608686764,0.9798653452791742
online_route_replay,fresh_random_preliminary_set,0,7,True,19,False,False,0,"[20,23,20,22,21,17,22]",0.04122824115412576,0.22218987205473423,0.04051575171368293,0.029359690574498457,0.3878117564477201,1.0047613649907845,0.8622400053841468
online_route_replay,fresh_random_preliminary_set,0,7,True,20,False,False,0,"[20,24,21,24,22,17,23]",0.03759551580463137,0.2671625053336377,0.0332666104276741,0.02725315712317511,0.4663073050642401,0.9709868219669395,0.8442808458476561
online_route_replay,fresh_random_preliminary_set,0,7,True,21,False,False,0,"[21,24,22,25,24,27,24]",0.03516049363783428,0.31870003023049887,0.02963314091686313,0.02601505018837555,1.2053528465031194,0.9353838068260151,0.8982923904346753
online_route_replay,fresh_random_preliminary_set,0,7,True,22,False,False,0,"[23,25,24,26,25,28,25]",0.034875012934207916,0.33191148935352865,0.027218630364332492,0.027139066532298806,1.3294289682185065,0.9260198102775672,0.9942131430953164
online_route_replay,fresh_random_preliminary_set,0,7,True,23,False,False,0,"[23,25,26,27,26,29,26]",0.03621632871883256,0.3855665894953716,0.02928261046936445,0.027808341926616752,1.544337601119896,0.8513502629445056,0.9124602456640238
online_route_replay,fresh_random_preliminary_set,0,7,True,24,False,False,0,"[23,25,28,30,25,29,26]",0.03593294322490692,0.3741968408935199,0.027895934983018424,0.027658085619762553,1.4987975290298823,0.9164441661947678,0.9388873148916552
online_route_replay,fresh_random_preliminary_set,0,7,True,25,False,False,0,"[24,26,28,30,28,33,26]",0.035665971360036304,0.2825228233176625,0.023854632995354695,0.025982528342753723,1.212164281588489,0.7836783122206917,0.8284727943565395
online_route_replay,fresh_random_preliminary_set,0,7,True,26,False,False,0,"[25,25,27,30,28,33,26]",0.03487932309508324,0.2388580989802679,0.023892256403612876,0.025423070279386204,0.9567155288792824,0.7849143257485253,0.8260982357612814
online_route_replay,fresh_random_preliminary_set,0,7,True,27,False,False,0,"[26,29,28,31,28,34,31]",0.035929295633520396,0.20322699906107727,0.028686199508485954,0.029107901087221083,0.956971096663033,0.9771207301812996,1.0033785967814388
online_route_replay,fresh_random_preliminary_set,0,7,True,28,False,False,0,"[27,30,28,31,28,35,31]",0.038081741226570945,0.19026809447628215,0.027743696118316872,0.031208158608354294,0.8959491990344806,0.8013530558369422,0.9355111385027453
online_route_replay,fresh_random_preliminary_set,0,7,True,29,False,False,0,"[26,32,29,32,31,35,32]",0.03825136699846813,0.18118515378085104,0.03549713045962374,0.02759536074080417,0.8132530976369896,0.9880184399315146,0.8753032168323254
online_route_replay,fresh_random_preliminary_set,0,7,True,30,False,False,0,"[29,33,30,33,32,36,33]",0.03756320795842579,0.27711843780500195,0.04158493509074125,0.028529278358778956,0.9414386787181769,1.006034824193797,0.9495566881506846
online_route_replay,fresh_random_preliminary_set,0,7,True,31,True,False,1,"[30,34,31,34,34,37,34]",0.03686706881437983,0.49655651125108446,0.044189758124111585,0.026750473561251736,1.111430092389701,1.033082223609276,0.9103185363962202
online_route_replay,fresh_random_preliminary_set,0,7,True,32,False,False,0,"[32,35,33,36,36,39,35]",0.034313764955316274,0.5446562918315422,0.03125452351411078,0.025581539841144228,0.978655232274875,0.8929687699977618,0.9330952391585916
online_route_replay,fresh_random_preliminary_set,0,7,True,33,False,False,0,"[33,36,34,36,36,40,36]",0.03342156218630927,0.587781682462373,0.024690412427318318,0.025607051777485044,0.9564283818008026,0.8880696086595807,0.8779134283943799
online_route_replay,fresh_random_preliminary_set,0,7,True,34,False,False,0,"[33,37,35,37,36,40,38]",0.03371227958372661,0.6391221732513737,0.026637734670969495,0.026002362224301155,0.9243991501671194,0.9659496713946815,0.9518477309067934
online_route_replay,fresh_random_preliminary_set,0,7,True,35,False,False,0,"[34,38,35,38,37,41,38]",0.033525681655321805,0.6810747724496353,0.02987937429232314,0.024524319635486715,0.9850776067584258,1.045601378437208,0.8877026083382551
online_route_replay,fresh_random_preliminary_set,0,7,True,36,False,False,0,"[35,40,37,39,40,43,40]",0.03278825485280582,0.6716162284955757,0.02797698881484795,0.023631456244350365,0.9409489026247032,0.8715594918040578,0.8220576342128313
online_route_replay,fresh_random_preliminary_set,0,7,True,37,False,False,0,"[36,42,38,39,41,44,41]",0.0346388795546123,0.6232351199043424,0.03446165439085075,0.027844645959356693,0.8731659201636303,0.9892397936099171,0.9318138852447375
online_route_replay,fresh_random_preliminary_set,0,7,True,38,False,False,0,"[37,41,39,40,42,44,41]",0.04004450248820441,0.5444636245030566,0.04476343894301486,0.03391693560659204,0.7678838789174045,1.1133390496591327,0.9159682525098009
online_route_replay,fresh_random_preliminary_set,1,3,False,1,False,False,0,"[1,1,1,1,1,1,1]",0.03595650142857006,0.22708999096453225,0.04393940924895476,0.030520720664055617,0.6748412043861681,1.147916687653039,1.0628500383169386
online_route_replay,fresh_random_preliminary_set,1,3,False,2,False,False,0,"[2,3,2,3,3,3,3]",0.03462651212300573,0.3817136956286916,0.0376386116710622,0.027016521140298542,1.5728613071476552,1.2205905450140662,1.0942112080130635
online_route_replay,fresh_random_preliminary_set,1,3,False,3,False,False,0,"[3,3,3,5,4,4,3]",0.033351058406489234,0.3924941231793561,0.027744950550687788,0.027574264083935304,1.5896316040085674,1.0004601052343887,1.136240652569767
online_route_replay,fresh_random_preliminary_set,1,3,False,4,False,False,0,"[3,4,4,5,3,4,3]",0.03250698106629508,0.39590216820686547,0.026553139352586682,0.025118673028911628,1.6034344503791804,0.9472517363079968,1.009091784326113
online_route_replay,fresh_random_preliminary_set,1,3,False,5,False,False,0,"[5,4,3,5,4,5,3]",0.03408709328089442,0.3475810008445753,0.030353718868105672,0.0298983229301089,1.3941844816626303,1.1003633980606915,1.2506757624159466
online_route_replay,fresh_random_preliminary_set,1,3,False,6,True,False,1,"[6,6,4,5,6,6,4]",0.03497111850551197,0.35091115078687146,0.026016069292571622,0.026497512620454033,1.461058700155561,1.0119693218763666,0.9674247408038199
online_route_replay,fresh_random_preliminary_set,1,3,False,7,False,False,0,"[7,7,5,7,7,7,6]",0.03493045909064157,0.32877175650318635,0.029921464692453797,0.026410653240061074,1.4233774828881005,0.9341361157499272,0.8661632195805792
online_route_replay,fresh_random_preliminary_set,1,3,False,8,False,False,0,"[8,7,6,7,7,8,7]",0.035096707088606696,0.2956424887533902,0.024046767155433565,0.025700049775554987,1.2627230235396922,0.7507304170368638,0.856958041852278
online_route_replay,fresh_random_preliminary_set,1,3,False,9,False,False,0,"[9,7,8,8,8,9,9]",0.03548420965671539,0.28598245574018955,0.020491509469193342,0.027371280991964283,1.2269681712127998,0.7782806095945867,0.9343764195583023
online_route_replay,fresh_random_preliminary_set,1,3,False,10,True,False,1,"[9,10,8,9,10,9,8]",0.036032848592315404,0.28648415938325356,0.0291111758251505,0.02599211104190632,1.2291206613011438,1.1511648021592342,0.8827123596716929
online_route_replay,fresh_random_preliminary_set,1,3,False,11,False,False,0,"[10,11,8,10,11,10,8]",0.03683051839470863,0.2208284074771457,0.029506229298910207,0.029574902541631573,0.8841195033779317,1.0824266888732843,0.9153158908417811
online_route_replay,fresh_random_preliminary_set,1,3,False,12,False,False,0,"[11,14,12,10,12,12,9]",0.03865519432084901,0.3184931641361924,0.037930135752651736,0.029532997902534754,1.0950546389405857,0.9298834099241102,0.8779783030862963
online_route_replay,fresh_random_preliminary_set,1,3,False,13,False,False,0,"[12,15,13,9,13,13,9]",0.0372874162026814,0.6077789709399557,0.03884436244700544,0.02580339548034668,0.9791269838613752,0.8187400078247291,0.7895892324425763
online_route_replay,fresh_random_preliminary_set,1,3,False,14,False,False,0,"[13,16,15,16,14,14,15]",0.03366086578794888,0.6339947078951492,0.02550264240637825,0.02501335979174253,0.9979491924034405,0.6969917994440773,0.9181401730501831
online_route_replay,fresh_random_preliminary_set,1,3,False,15,False,False,0,"[14,17,16,18,15,14,17]",0.03309246791260583,0.6252160787282818,0.025981626487902663,0.02647359879706497,0.9217037053314411,0.9462360633326415,0.9950488678839245
online_route_replay,fresh_random_preliminary_set,1,3,False,16,False,False,0,"[14,17,16,17,16,15,18]",0.033187939652374814,0.6567010167549218,0.028619077666525605,0.025022903356035214,0.9681193127168308,0.9958480162594848,0.9120205016447953
online_route_replay,fresh_random_preliminary_set,1,3,False,17,False,False,0,"[15,18,17,19,16,16,19]",0.03246937692165375,0.6716889674333218,0.02790069293990684,0.02302155209205977,0.9655212674722361,0.953382433681181,0.8350507659300304
online_route_replay,fresh_random_preliminary_set,1,3,False,18,False,False,0,"[16,19,17,19,17,17,19]",0.033396296203136444,0.6357684120566882,0.0261245554984718,0.025481030336573392,0.933097311437962,0.9230628156367234,0.8949954030757111
online_route_replay,fresh_random_preliminary_set,1,3,False,19,False,False,0,"[17,19,18,20,18,17,20]",0.03704197704792023,0.5326700126882117,0.03401328133356498,0.03002516063577776,0.7817830318356199,0.9436035529561786,0.9200462905493999
online_route_replay,fresh_random_preliminary_set,1,3,False,20,False,False,0,"[17,19,18,20,17,20,20]",0.03984037893159049,0.5288658848481285,0.02138008403696717,0.028168123277698562,0.7761998329968084,0.5931307556579517,0.8584779225787667
online_route_replay,fresh_random_preliminary_set,1,3,False,21,False,False,0,"[18,19,19,20,18,21,19]",0.04105005732604435,0.5078374927759897,0.02091639426667502,0.035031202540587614,0.7453371230315537,0.6193808354611089,1.0065775168756061
online_route_replay,fresh_random_preliminary_set,1,3,False,22,False,False,0,"[18,19,18,20,17,21,20]",0.0428452268242836,0.4867313759672978,0.025204381969163303,0.033110940743988564,0.7143603389139278,0.699225227431899,0.9443295055095208
online_route_replay,fresh_random_preliminary_set,1,3,False,23,False,False,0,"[18,19,19,21,16,22,20]",0.042540744479213445,0.42081597988699143,0.02940038942607689,0.03515329749734843,0.6176183842988279,0.7286346261632238,0.994451519356863
online_route_replay,fresh_random_preliminary_set,1,3,False,24,False,False,0,"[19,23,19,21,17,25,21]",0.041833647659846714,0.25764472397430843,0.037122788041025014,0.028596023340716786,0.41376443206640684,0.8460722846289359,0.7486007150513609
online_route_replay,fresh_random_preliminary_set,1,3,False,25,False,False,0,"[20,24,21,23,22,26,23]",0.03763175755739212,0.23027967321155293,0.0380919394297818,0.02714819854774803,0.8709389183195339,0.9473771119245596,0.9342759021963423
online_route_replay,fresh_random_preliminary_set,1,3,False,26,False,False,0,"[21,24,22,24,24,28,24]",0.03527950069734028,0.24763779599262098,0.030313159377352877,0.02741470359754804,0.9365889362658101,0.9882300050251517,0.9816685692363442
online_route_replay,fresh_random_preliminary_set,1,3,False,27,False,False,0,"[21,25,23,25,25,29,26]",0.03540561135326113,0.2446977456977411,0.02777400471707998,0.02799072238719824,0.980105486019639,0.9124384828946781,1.002368859656616
online_route_replay,fresh_random_preliminary_set,1,3,False,28,False,False,0,"[22,25,25,26,25,29,27]",0.034113852573292594,0.2412135276739694,0.02816205652601162,0.02382518635501212,0.9661498968913053,0.8224951502431024,0.7389924940272891
online_route_replay,fresh_random_preliminary_set,1,3,False,29,False,False,0,"[22,26,24,27,27,30,26]",0.03431610443762371,0.2192240799221647,0.02430576421999348,0.027660855592952747,0.940580998820619,0.7002876707499163,0.9468961081630067
online_route_replay,fresh_random_preliminary_set,1,3,False,30,False,False,0,"[26,30,26,29,29,32,26]",0.034215450286865234,0.20828765165202548,0.024910768262739413,0.024291903475366246,0.8687906566605373,0.8183747296412398,0.8128098905182934
online_route_replay,fresh_random_preliminary_set,1,3,False,31,False,False,0,"[27,31,25,30,28,32,26]",0.03432728669473103,0.1678661825090118,0.03141731551241378,0.025090149479960945,0.7209496444038742,1.0321294316314966,0.8340788311120535
online_route_replay,fresh_random_preliminary_set,1,3,False,32,False,False,0,"[27,31,28,31,29,32,31]",0.036654875214610784,0.16827503805733485,0.03148816855580635,0.028975119647511496,0.7923865847290523,1.1107525912253362,0.9703479797749427
online_route_replay,fresh_random_preliminary_set,1,3,False,33,False,False,0,"[27,31,28,31,28,32,31]",0.03827538500939097,0.180898012689252,0.024742182636081342,0.031486021536137124,0.8518266292726663,0.8727863428097081,1.0449719446596673
online_route_replay,fresh_random_preliminary_set,1,3,False,34,False,False,0,"[27,31,29,31,29,33,31]",0.03918659846697535,0.18146751389506022,0.02171247743250209,0.03178585537919691,0.8545083408365387,0.6465502225309367,0.9258509634221321
online_route_replay,fresh_random_preliminary_set,1,3,False,35,False,False,0,"[27,31,28,31,28,35,31]",0.03951383861047881,0.18949269160371443,0.023578002613370203,0.032038373458923755,0.8922979216906971,0.681030543449518,0.9552264154808667
online_route_replay,fresh_random_preliminary_set,1,3,False,36,False,False,0,"[27,32,28,31,28,34,31]",0.040380389030490606,0.18816307463919604,0.023021455038855707,0.03300312779201129,0.8860369179335412,0.6661779916468388,0.9529720124541157
online_route_replay,fresh_random_preliminary_set,1,3,False,37,False,False,0,"[27,31,28,31,28,35,31]",0.040010428854397366,0.20985575761470354,0.022030050581002117,0.03159849801201186,0.988185110410644,0.6363192661151256,0.9421114973046864
online_route_replay,fresh_random_preliminary_set,1,3,False,38,False,False,0,"[27,31,28,31,30,33,31]",0.038726268602269034,0.2175275578360126,0.0222323360606767,0.03024190961720376,1.024310679872797,0.7894855315672177,0.9345518830220017
online_route_replay,fresh_random_preliminary_set,1,3,False,39,False,False,0,"[27,31,28,31,29,32,31]",0.03877690487674305,0.21710613732719017,0.023348692782462575,0.03066340874617006,1.0223262622100489,0.8236306587307798,1.0268871049308967
online_route_replay,fresh_random_preliminary_set,1,3,False,40,False,False,0,"[27,31,28,31,28,32,32]",0.03882784502846854,0.22900947240360342,0.01872970958814151,0.030808229155585315,1.0783776120535766,0.5213181518628607,0.9218115395254161
online_route_replay,fresh_random_preliminary_set,1,3,False,41,False,False,0,"[27,31,28,31,29,32,31]",0.03848358296922275,0.2325686818225819,0.019368911648836428,0.029288806209349327,1.095137494139468,0.6832429382175839,0.9808530311868021
online_route_replay,fresh_random_preliminary_set,1,3,False,42,False,False,0,"[27,31,28,31,30,32,31]",0.038303046354225705,0.2306241687247975,0.01918553582251395,0.029539076915722752,1.0859810196539932,0.6767743125846007,0.985222311536277
online_route_replay,fresh_random_preliminary_set,1,3,False,43,False,False,0,"[27,31,28,31,29,33,31]",0.03882167647991862,0.23240510523869648,0.019899803829127764,0.03127991156845192,1.0943672320011082,0.7120868570627936,0.9654489223534649
online_route_replay,fresh_random_preliminary_set,1,3,False,44,False,False,0,"[27,31,28,31,28,33,31]",0.039160793381077905,0.2307477266068722,0.02224433854122985,0.031580882236942144,1.0865628386173036,0.7959827772814492,0.9764583245181886
online_route_replay,fresh_random_preliminary_set,1,3,False,45,False,False,0,"[27,31,28,31,29,32,31]",0.039639132895639966,0.2289359184198127,0.020201557031025868,0.0306175505718534,1.078031255334945,0.7126147009544226,1.0253513602179958
