fold,suite,seed,method,calibration,alpha,scope,origin,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,t_det,median_alarm_query
libero_goal_20260908,libero_goal,20260908,dyn_radius,episode,0.15,seen,round5,560,22,538,21,79,0.9545454545454546,0.14684014869888476,0.21,0.9038526529232849,0.6636363636363636,22.0
libero_goal_20260908,libero_goal,20260908,dyn_radius,episode,0.15,unseen,round5,1200,9,1191,9,25,1.0,0.020990764063811923,0.2647058823529412,0.9895046179680941,0.5777777777777777,15.0
libero_goal_20260908,libero_goal,20260908,dyn_radius,episode,0.2,seen,round5,560,22,538,22,104,1.0,0.19330855018587362,0.1746031746031746,0.9033457249070632,0.6333333333333333,19.0
libero_goal_20260908,libero_goal,20260908,dyn_radius,episode,0.2,unseen,round5,1200,9,1191,9,38,1.0,0.03190596137699412,0.19148936170212766,0.984047019311503,0.5518518518518518,15.0
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,0.01,seen,round5,560,22,538,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,0.01,unseen,round5,1200,9,1191,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,0.03,seen,round5,560,22,538,21,6,0.9545454545454546,0.011152416356877323,0.7777777777777778,0.9716965190942887,0.7318181818181819,24.0
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,0.03,unseen,round5,1200,9,1191,9,0,1.0,0.0,1.0,1.0,0.6703703703703705,19.0
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,0.05,seen,round5,560,22,538,21,11,0.9545454545454546,0.020446096654275093,0.65625,0.9670496789455898,0.7227272727272728,23.0
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,0.05,unseen,round5,1200,9,1191,9,0,1.0,0.0,1.0,1.0,0.6518518518518519,16.0
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,0.1,seen,round5,560,22,538,21,22,0.9545454545454546,0.040892193308550186,0.4883720930232558,0.9568266306184522,0.7106060606060606,23.0
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,0.1,unseen,round5,1200,9,1191,9,2,1.0,0.0016792611251049538,0.8181818181818182,0.9991603694374476,0.6222222222222222,16.0
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,0.15,seen,round5,560,22,538,21,32,0.9545454545454546,0.05947955390334572,0.39622641509433965,0.9475329503210544,0.6878787878787879,23.0
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,0.15,unseen,round5,1200,9,1191,9,5,1.0,0.0041981528127623844,0.6428571428571429,0.9979009235936188,0.6,16.0
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,0.2,seen,round5,560,22,538,21,55,0.9545454545454546,0.10223048327137546,0.27631578947368424,0.9261574856370396,0.6787878787878788,23.0
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,0.2,unseen,round5,1200,9,1191,9,19,1.0,0.01595298068849706,0.32142857142857145,0.9920235096557515,0.5925925925925926,15.0
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,0.01,seen,round5,560,22,538,21,5,0.9545454545454546,0.00929368029739777,0.8076923076923077,0.9726258871240284,0.7151515151515152,23.0
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,0.01,unseen,round5,1200,9,1191,9,0,1.0,0.0,1.0,1.0,0.6444444444444445,16.0
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,0.03,seen,round5,560,22,538,21,12,0.9545454545454546,0.022304832713754646,0.6363636363636364,0.9661203109158499,0.6818181818181818,23.0
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,0.03,unseen,round5,1200,9,1191,9,3,1.0,0.0025188916876574307,0.75,0.9987405541561712,0.6037037037037037,16.0
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,0.05,seen,round5,560,22,538,21,18,0.9545454545454546,0.03345724907063197,0.5384615384615384,0.9605441027374113,0.6696969696969698,22.0
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,0.05,unseen,round5,1200,9,1191,9,9,1.0,0.007556675062972292,0.5,0.9962216624685138,0.5925925925925926,15.0
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,0.1,seen,round5,560,22,538,21,44,0.9545454545454546,0.08178438661710037,0.3230769230769231,0.9363805339641771,0.6454545454545455,17.0
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,0.1,unseen,round5,1200,9,1191,9,37,1.0,0.031066330814441646,0.1956521739130435,0.9844668345927792,0.5814814814814814,15.0
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,0.15,seen,round5,560,22,538,22,81,1.0,0.15055762081784388,0.21359223300970873,0.9247211895910781,0.6106060606060606,17.0
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,0.15,unseen,round5,1200,9,1191,9,91,1.0,0.0764063811922754,0.09,0.9617968094038623,0.5592592592592592,15.0
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,0.2,seen,round5,560,22,538,22,96,1.0,0.17843866171003717,0.1864406779661017,0.9107806691449815,0.5848484848484848,17.0
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,0.2,unseen,round5,1200,9,1191,9,118,1.0,0.09907640638119228,0.07086614173228346,0.9504617968094039,0.5481481481481482,15.0
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,0.01,seen,round5,560,22,538,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,0.01,unseen,round5,1200,9,1191,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,0.03,seen,round5,560,22,538,21,3,0.9545454545454546,0.0055762081784386614,0.875,0.9744846231835079,0.7227272727272728,23.0
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,0.03,unseen,round5,1200,9,1191,9,0,1.0,0.0,1.0,1.0,0.6740740740740742,19.0
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,0.05,seen,round5,560,22,538,21,5,0.9545454545454546,0.00929368029739777,0.8076923076923077,0.9726258871240284,0.7151515151515152,23.0
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,0.05,unseen,round5,1200,9,1191,9,0,1.0,0.0,1.0,1.0,0.6444444444444445,16.0
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,0.1,seen,round5,560,22,538,21,15,0.9545454545454546,0.027881040892193308,0.5833333333333334,0.9633322068266307,0.6772727272727272,22.0
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,0.1,unseen,round5,1200,9,1191,9,4,1.0,0.0033585222502099076,0.6923076923076923,0.998320738874895,0.6037037037037037,16.0
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,0.15,seen,round5,560,22,538,21,24,0.9545454545454546,0.04460966542750929,0.4666666666666667,0.9549678945589727,0.6560606060606061,17.0
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,0.15,unseen,round5,1200,9,1191,9,19,1.0,0.01595298068849706,0.32142857142857145,0.9920235096557515,0.5814814814814814,15.0
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,0.2,seen,round5,560,22,538,21,42,0.9545454545454546,0.07806691449814127,0.3333333333333333,0.9382392700236567,0.6545454545454547,17.0
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,0.2,unseen,round5,1200,9,1191,9,29,1.0,0.02434928631402183,0.23684210526315788,0.9878253568429891,0.5814814814814814,15.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k1,episode,0.01,seen,round5,560,22,538,21,2,0.9545454545454546,0.0037174721189591076,0.9130434782608695,0.9754139912132478,0.6757575757575758,18.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k1,episode,0.01,unseen,round5,1200,9,1191,9,7,1.0,0.005877413937867338,0.5625,0.9970612930310663,0.5555555555555556,16.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k1,episode,0.03,seen,round5,560,22,538,22,13,1.0,0.024163568773234202,0.6285714285714286,0.9879182156133829,0.603030303030303,17.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k1,episode,0.03,unseen,round5,1200,9,1191,9,49,1.0,0.04114189756507137,0.15517241379310345,0.9794290512174643,0.5,14.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k1,episode,0.05,seen,round5,560,22,538,22,29,1.0,0.05390334572490706,0.43137254901960786,0.9730483271375465,0.5696969696969697,17.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k1,episode,0.05,unseen,round5,1200,9,1191,9,88,1.0,0.07388748950461797,0.09278350515463918,0.963056255247691,0.4888888888888888,14.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k1,episode,0.1,seen,round5,560,22,538,22,53,1.0,0.09851301115241635,0.29333333333333333,0.9507434944237918,0.5000000000000001,12.5
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k1,episode,0.1,unseen,round5,1200,9,1191,9,155,1.0,0.13014273719563393,0.054878048780487805,0.9349286314021831,0.47777777777777775,14.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k1,episode,0.15,seen,round5,560,22,538,22,71,1.0,0.13197026022304834,0.23655913978494625,0.9340148698884758,0.4878787878787879,12.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k1,episode,0.15,unseen,round5,1200,9,1191,9,208,1.0,0.1746431570109152,0.041474654377880185,0.9126784214945424,0.4555555555555556,13.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k1,episode,0.2,seen,round5,560,22,538,22,105,1.0,0.19516728624535315,0.1732283464566929,0.9024163568773235,0.4757575757575758,12.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k1,episode,0.2,unseen,round5,1200,9,1191,9,266,1.0,0.22334172963895885,0.03272727272727273,0.8883291351805206,0.44814814814814813,12.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k1,task_init,0.01,seen,round5,560,22,538,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k1,task_init,0.01,unseen,round5,1200,9,1191,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k1,task_init,0.03,seen,round5,560,22,538,21,2,0.9545454545454546,0.0037174721189591076,0.9130434782608695,0.9754139912132478,0.7106060606060606,22.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k1,task_init,0.03,unseen,round5,1200,9,1191,9,1,1.0,0.0008396305625524769,0.9,0.9995801847187238,0.5999999999999999,16.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k1,task_init,0.05,seen,round5,560,22,538,21,2,0.9545454545454546,0.0037174721189591076,0.9130434782608695,0.9754139912132478,0.6772727272727272,18.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k1,task_init,0.05,unseen,round5,1200,9,1191,9,3,1.0,0.0025188916876574307,0.75,0.9987405541561712,0.5555555555555556,16.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k1,task_init,0.1,seen,round5,560,22,538,22,25,1.0,0.046468401486988845,0.46808510638297873,0.9767657992565055,0.5848484848484848,17.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k1,task_init,0.1,unseen,round5,1200,9,1191,9,74,1.0,0.06213266162888329,0.10843373493975904,0.9689336691855583,0.4888888888888888,14.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k1,task_init,0.15,seen,round5,560,22,538,22,29,1.0,0.05390334572490706,0.43137254901960786,0.9730483271375465,0.5696969696969697,17.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k1,task_init,0.15,unseen,round5,1200,9,1191,9,91,1.0,0.0764063811922754,0.09,0.9617968094038623,0.4888888888888888,14.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k1,task_init,0.2,seen,round5,560,22,538,22,45,1.0,0.08364312267657993,0.3283582089552239,0.95817843866171,0.5196969696969697,13.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k1,task_init,0.2,unseen,round5,1200,9,1191,9,124,1.0,0.10411418975650713,0.06766917293233082,0.9479429051217464,0.48148148148148145,14.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k5,episode,0.01,seen,round5,560,22,538,21,3,0.9545454545454546,0.0055762081784386614,0.875,0.9744846231835079,0.6742424242424242,17.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k5,episode,0.01,unseen,round5,1200,9,1191,9,5,1.0,0.0041981528127623844,0.6428571428571429,0.9979009235936188,0.5555555555555556,16.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k5,episode,0.03,seen,round5,560,22,538,22,17,1.0,0.031598513011152414,0.5641025641025641,0.9842007434944238,0.5833333333333334,16.5
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k5,episode,0.03,unseen,round5,1200,9,1191,9,45,1.0,0.037783375314861464,0.16666666666666666,0.9811083123425692,0.49259259259259264,13.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k5,episode,0.05,seen,round5,560,22,538,22,28,1.0,0.05204460966542751,0.44,0.9739776951672863,0.5499999999999999,13.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k5,episode,0.05,unseen,round5,1200,9,1191,9,73,1.0,0.061293031066330814,0.10975609756097561,0.9693534844668346,0.48148148148148145,13.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k5,episode,0.1,seen,round5,560,22,538,22,56,1.0,0.10408921933085502,0.28205128205128205,0.9479553903345725,0.5015151515151516,13.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k5,episode,0.1,unseen,round5,1200,9,1191,9,138,1.0,0.11586901763224182,0.061224489795918366,0.9420654911838791,0.47777777777777775,13.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k5,episode,0.15,seen,round5,560,22,538,22,85,1.0,0.1579925650557621,0.205607476635514,0.921003717472119,0.4772727272727273,12.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k5,episode,0.15,unseen,round5,1200,9,1191,9,207,1.0,0.17380352644836272,0.041666666666666664,0.9130982367758187,0.462962962962963,13.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k5,episode,0.2,seen,round5,560,22,538,22,117,1.0,0.2174721189591078,0.15827338129496402,0.8912639405204461,0.4651515151515152,12.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k5,episode,0.2,unseen,round5,1200,9,1191,9,276,1.0,0.23173803526448364,0.031578947368421054,0.8841309823677582,0.4592592592592593,12.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k5,task_init,0.01,seen,round5,560,22,538,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k5,task_init,0.01,unseen,round5,1200,9,1191,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k5,task_init,0.03,seen,round5,560,22,538,21,2,0.9545454545454546,0.0037174721189591076,0.9130434782608695,0.9754139912132478,0.6939393939393939,20.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k5,task_init,0.03,unseen,round5,1200,9,1191,9,1,1.0,0.0008396305625524769,0.9,0.9995801847187238,0.5592592592592592,16.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k5,task_init,0.05,seen,round5,560,22,538,21,3,0.9545454545454546,0.0055762081784386614,0.875,0.9744846231835079,0.6742424242424242,17.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k5,task_init,0.05,unseen,round5,1200,9,1191,9,5,1.0,0.0041981528127623844,0.6428571428571429,0.9979009235936188,0.5555555555555556,16.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k5,task_init,0.1,seen,round5,560,22,538,22,17,1.0,0.031598513011152414,0.5641025641025641,0.9842007434944238,0.5833333333333334,16.5
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k5,task_init,0.1,unseen,round5,1200,9,1191,9,45,1.0,0.037783375314861464,0.16666666666666666,0.9811083123425692,0.49259259259259264,13.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k5,task_init,0.15,seen,round5,560,22,538,22,32,1.0,0.05947955390334572,0.4074074074074074,0.9702602230483272,0.5499999999999999,13.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k5,task_init,0.15,unseen,round5,1200,9,1191,9,75,1.0,0.06297229219143577,0.10714285714285714,0.9685138539042821,0.48148148148148145,13.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k5,task_init,0.2,seen,round5,560,22,538,22,48,1.0,0.08921933085501858,0.3142857142857143,0.9553903345724907,0.5090909090909091,13.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k5,task_init,0.2,unseen,round5,1200,9,1191,9,114,1.0,0.09571788413098237,0.07317073170731707,0.9521410579345089,0.48148148148148145,13.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20,episode,0.01,seen,round5,560,22,538,21,3,0.9545454545454546,0.0055762081784386614,0.875,0.9744846231835079,0.6712121212121211,17.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20,episode,0.01,unseen,round5,1200,9,1191,9,4,1.0,0.0033585222502099076,0.6923076923076923,0.998320738874895,0.5444444444444445,15.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20,episode,0.03,seen,round5,560,22,538,22,13,1.0,0.024163568773234202,0.6285714285714286,0.9879182156133829,0.5909090909090909,16.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20,episode,0.03,unseen,round5,1200,9,1191,9,29,1.0,0.02434928631402183,0.23684210526315788,0.9878253568429891,0.4962962962962963,14.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20,episode,0.05,seen,round5,560,22,538,22,30,1.0,0.055762081784386616,0.4230769230769231,0.9721189591078067,0.5560606060606061,14.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20,episode,0.05,unseen,round5,1200,9,1191,9,57,1.0,0.04785894206549118,0.13636363636363635,0.9760705289672544,0.48518518518518516,13.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20,episode,0.1,seen,round5,560,22,538,22,67,1.0,0.12453531598513011,0.24719101123595505,0.9377323420074349,0.5015151515151516,13.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20,episode,0.1,unseen,round5,1200,9,1191,9,128,1.0,0.10747271200671704,0.06569343065693431,0.9462636439966414,0.4740740740740741,13.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20,episode,0.15,seen,round5,560,22,538,22,101,1.0,0.18773234200743494,0.17886178861788618,0.9061338289962826,0.4848484848484849,12.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20,episode,0.15,unseen,round5,1200,9,1191,9,182,1.0,0.1528127623845508,0.04712041884816754,0.9235936188077246,0.45185185185185184,13.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20,episode,0.2,seen,round5,560,22,538,22,137,1.0,0.25464684014869887,0.13836477987421383,0.8726765799256506,0.4681818181818182,12.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20,episode,0.2,unseen,round5,1200,9,1191,9,259,1.0,0.2174643157010915,0.033582089552238806,0.8912678421494542,0.44074074074074077,12.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20,task_init,0.01,seen,round5,560,22,538,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20,task_init,0.01,unseen,round5,1200,9,1191,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20,task_init,0.03,seen,round5,560,22,538,21,3,0.9545454545454546,0.0055762081784386614,0.875,0.9744846231835079,0.6969696969696969,21.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20,task_init,0.03,unseen,round5,1200,9,1191,9,2,1.0,0.0016792611251049538,0.8181818181818182,0.9991603694374476,0.5555555555555556,16.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20,task_init,0.05,seen,round5,560,22,538,21,3,0.9545454545454546,0.0055762081784386614,0.875,0.9744846231835079,0.6878787878787879,21.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20,task_init,0.05,unseen,round5,1200,9,1191,9,3,1.0,0.0025188916876574307,0.75,0.9987405541561712,0.5518518518518518,15.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20,task_init,0.1,seen,round5,560,22,538,22,13,1.0,0.024163568773234202,0.6285714285714286,0.9879182156133829,0.5909090909090909,16.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20,task_init,0.1,unseen,round5,1200,9,1191,9,29,1.0,0.02434928631402183,0.23684210526315788,0.9878253568429891,0.4962962962962963,14.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20,task_init,0.15,seen,round5,560,22,538,22,37,1.0,0.0687732342007435,0.3728813559322034,0.9656133828996283,0.5439393939393941,13.5
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20,task_init,0.15,unseen,round5,1200,9,1191,9,68,1.0,0.05709487825356843,0.11688311688311688,0.9714525608732157,0.48518518518518516,13.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20,task_init,0.2,seen,round5,560,22,538,22,56,1.0,0.10408921933085502,0.28205128205128205,0.9479553903345725,0.5136363636363637,13.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20,task_init,0.2,unseen,round5,1200,9,1191,9,100,1.0,0.08396305625524769,0.08256880733944955,0.9580184718723761,0.48148148148148145,13.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20_persist3,episode,0.01,seen,round5,560,22,538,21,1,0.9545454545454546,0.0018587360594795538,0.9545454545454546,0.9763433592429875,0.7181818181818181,22.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20_persist3,episode,0.01,unseen,round5,1200,9,1191,9,2,1.0,0.0016792611251049538,0.8181818181818182,0.9991603694374476,0.5814814814814814,17.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20_persist3,episode,0.03,seen,round5,560,22,538,22,7,1.0,0.013011152416356878,0.7586206896551724,0.9934944237918215,0.6575757575757576,18.5
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20_persist3,episode,0.03,unseen,round5,1200,9,1191,9,19,1.0,0.01595298068849706,0.32142857142857145,0.9920235096557515,0.548148148148148,15.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20_persist3,episode,0.05,seen,round5,560,22,538,22,14,1.0,0.026022304832713755,0.6111111111111112,0.9869888475836431,0.6045454545454545,16.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20_persist3,episode,0.05,unseen,round5,1200,9,1191,9,28,1.0,0.023509655751469353,0.24324324324324326,0.9882451721242653,0.548148148148148,15.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20_persist3,episode,0.1,seen,round5,560,22,538,22,60,1.0,0.11152416356877323,0.2682926829268293,0.9442379182156134,0.5242424242424243,13.5
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20_persist3,episode,0.1,unseen,round5,1200,9,1191,9,112,1.0,0.09403862300587741,0.0743801652892562,0.9529806884970613,0.5111111111111112,14.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20_persist3,episode,0.15,seen,round5,560,22,538,22,75,1.0,0.13940520446096655,0.2268041237113402,0.9302973977695167,0.5136363636363637,13.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20_persist3,episode,0.15,unseen,round5,1200,9,1191,9,152,1.0,0.12762384550797648,0.055900621118012424,0.9361880772460117,0.5074074074074074,14.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20_persist3,episode,0.2,seen,round5,560,22,538,22,99,1.0,0.18401486988847585,0.18181818181818182,0.9079925650557621,0.47727272727272735,12.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20_persist3,episode,0.2,unseen,round5,1200,9,1191,9,211,1.0,0.17716204869857263,0.04090909090909091,0.9114189756507137,0.48888888888888893,14.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20_persist3,task_init,0.01,seen,round5,560,22,538,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20_persist3,task_init,0.01,unseen,round5,1200,9,1191,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20_persist3,task_init,0.03,seen,round5,560,22,538,21,0,0.9545454545454546,0.0,1.0,0.9772727272727273,0.7181818181818181,22.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20_persist3,task_init,0.03,unseen,round5,1200,9,1191,9,2,1.0,0.0016792611251049538,0.8181818181818182,0.9991603694374476,0.588888888888889,17.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20_persist3,task_init,0.05,seen,round5,560,22,538,21,1,0.9545454545454546,0.0018587360594795538,0.9545454545454546,0.9763433592429875,0.7181818181818181,22.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20_persist3,task_init,0.05,unseen,round5,1200,9,1191,9,2,1.0,0.0016792611251049538,0.8181818181818182,0.9991603694374476,0.5814814814814814,17.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20_persist3,task_init,0.1,seen,round5,560,22,538,22,9,1.0,0.016728624535315983,0.7096774193548387,0.991635687732342,0.6530303030303031,18.5
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20_persist3,task_init,0.1,unseen,round5,1200,9,1191,9,22,1.0,0.018471872376154493,0.2903225806451613,0.9907640638119227,0.548148148148148,15.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20_persist3,task_init,0.15,seen,round5,560,22,538,22,26,1.0,0.048327137546468404,0.4583333333333333,0.9758364312267658,0.5757575757575758,14.5
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20_persist3,task_init,0.15,unseen,round5,1200,9,1191,9,47,1.0,0.03946263643996641,0.16071428571428573,0.9802686817800168,0.537037037037037,15.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20_persist3,task_init,0.2,seen,round5,560,22,538,22,59,1.0,0.10966542750929369,0.2716049382716049,0.9451672862453532,0.5272727272727272,14.0
libero_goal_20260908,libero_goal,20260908,dyn_success_knn_k20_persist3,task_init,0.2,unseen,round5,1200,9,1191,9,110,1.0,0.09235936188077246,0.07563025210084033,0.9538203190596137,0.5111111111111112,14.0
libero_goal_20260908,libero_goal,20260908,dyn_vote_knn_k20,episode,0.01,seen,round5,560,22,538,21,3,0.9545454545454546,0.0055762081784386614,0.875,0.9744846231835079,0.6575757575757576,17.0
libero_goal_20260908,libero_goal,20260908,dyn_vote_knn_k20,episode,0.01,unseen,round5,1200,9,1191,9,4,1.0,0.0033585222502099076,0.6923076923076923,0.998320738874895,0.6037037037037037,16.0
libero_goal_20260908,libero_goal,20260908,dyn_vote_knn_k20,episode,0.03,seen,round5,560,22,538,21,15,0.9545454545454546,0.027881040892193308,0.5833333333333334,0.9633322068266307,0.6136363636363635,16.0
libero_goal_20260908,libero_goal,20260908,dyn_vote_knn_k20,episode,0.03,unseen,round5,1200,9,1191,9,31,1.0,0.026028547439126783,0.225,0.9869857262804366,0.5333333333333332,15.0
libero_goal_20260908,libero_goal,20260908,dyn_vote_knn_k20,episode,0.05,seen,round5,560,22,538,22,19,1.0,0.03531598513011153,0.5365853658536586,0.9823420074349443,0.5590909090909091,15.0
