fold,suite,seed,method,view,scope,origin,episodes,failures,auc,ap,task_macro_auc,within_init_macro_auc,scorable_fraction,mixed_tasks
libero_goal_20260909,libero_goal,20260909,success_only__cumsum,common_horizon,unseen,round3_followup,1200,2,0.6961602671118531,0.004106793496593132,0.5977443609022556,0.5,1.0,2
libero_goal_20260909,libero_goal,20260909,success_only__cumsum,q7,seen,round3_followup,560,23,0.606590559468869,0.052444276805524194,0.5650764463567985,0.7254166666666666,1.0,5
libero_goal_20260909,libero_goal,20260909,success_only__cumsum,q7,unseen,round3_followup,1088,2,0.2863720073664825,0.0019167833885411203,0.37092731829573933,0.5,1.0,2
libero_goal_20260909,libero_goal,20260909,success_only__cumsum,q14,seen,round3_followup,97,23,0.6445358401880141,0.3950158403169505,0.3570487483530962,0.31666666666666665,1.0,1
libero_goal_20260909,libero_goal,20260909,success_only__cumsum,q14,unseen,round3_followup,137,2,0.5333333333333333,0.023735955056179776,0.5714442493415276,0.5714285714285714,1.0,2
libero_goal_20260909,libero_goal,20260909,success_only__cumsum,q21,seen,round3_followup,24,23,0.5652173913043478,0.9772001803829922,0.09090909090909091,,1.0,1
libero_goal_20260909,libero_goal,20260909,success_only__cumsum,q21,unseen,round3_followup,15,2,0.6923076923076923,0.6,0.5,1.0,1.0,2
libero_long_20260907,libero_long,20260907,dyn_radius,full,seen,round5,560,42,0.9606545320831035,0.8073178232901485,0.965287316849817,0.9402777777777778,1.0,4
libero_long_20260907,libero_long,20260907,dyn_radius,full,unseen,round5,1200,49,0.9837053848472491,0.6632689066779143,0.989247927445238,0.9862433862433863,1.0,3
libero_long_20260907,libero_long,20260907,dyn_radius,common_horizon,seen,round5,560,42,0.8673929031071889,0.4454655010782922,0.8315861139124588,0.6656746031746033,1.0,4
libero_long_20260907,libero_long,20260907,dyn_radius,common_horizon,unseen,round5,1200,49,0.5657369811521481,0.06840291368471,0.6006946726106448,0.6679012345679012,1.0,3
libero_long_20260907,libero_long,20260907,dyn_radius,q7,seen,round5,560,42,0.9010847582276154,0.2939234378674765,0.7279193820420086,0.5290873015873016,1.0,4
libero_long_20260907,libero_long,20260907,dyn_radius,q7,unseen,round5,1200,49,0.34069753009805137,0.028793078525305174,0.39619476433031026,0.3296406525573192,1.0,3
libero_long_20260907,libero_long,20260907,dyn_radius,q14,seen,round5,560,42,0.782680639823497,0.16287470040871005,0.6732610556637456,0.4427777777777777,1.0,4
libero_long_20260907,libero_long,20260907,dyn_radius,q14,unseen,round5,1200,49,0.6769800882994379,0.1419076287730934,0.37825844622808097,0.29642857142857143,1.0,3
libero_long_20260907,libero_long,20260907,dyn_radius,q21,seen,round5,470,42,0.8331664441477525,0.24611296801378166,0.7502395749007857,0.5706746031746033,1.0,4
libero_long_20260907,libero_long,20260907,dyn_radius,q21,unseen,round5,1033,49,0.5517048282727726,0.07187080877435897,0.5819238338251963,0.6787037037037037,1.0,3
libero_long_20260907,libero_long,20260907,dyn_radius_outward,full,seen,round5,560,42,0.8785162713734143,0.7352540379235222,0.9704384157509158,0.9486111111111111,1.0,4
libero_long_20260907,libero_long,20260907,dyn_radius_outward,full,unseen,round5,1200,49,0.9860635826876363,0.6849491870426787,0.9900029844768432,0.9850088183421516,1.0,3
libero_long_20260907,libero_long,20260907,dyn_radius_outward,common_horizon,seen,round5,560,42,0.6999448428019857,0.2958076307591626,0.6405022063028393,0.7028769841269842,1.0,4
libero_long_20260907,libero_long,20260907,dyn_radius_outward,common_horizon,unseen,round5,1200,49,0.6979910991329633,0.08549763982805202,0.7106143596187341,0.663095238095238,1.0,3
libero_long_20260907,libero_long,20260907,dyn_radius_outward,q7,seen,round5,560,42,0.5,0.075,0.5,0.5,1.0,4
libero_long_20260907,libero_long,20260907,dyn_radius_outward,q7,unseen,round5,1200,49,0.5,0.04083333333333333,0.5,0.5,1.0,3
libero_long_20260907,libero_long,20260907,dyn_radius_outward,q14,seen,round5,560,42,0.49439235153520866,0.06932569396577776,0.35994625686813186,0.4909920634920635,1.0,4
libero_long_20260907,libero_long,20260907,dyn_radius_outward,q14,unseen,round5,1200,49,0.8263267079203532,0.15017701244780643,0.6216021992980966,0.40115740740740735,1.0,3
libero_long_20260907,libero_long,20260907,dyn_radius_outward,q21,seen,round5,470,42,0.4864263462394304,0.08546345890547202,0.5917935508065981,0.6095436507936508,1.0,4
libero_long_20260907,libero_long,20260907,dyn_radius_outward,q21,unseen,round5,1033,49,0.6786336485813838,0.08818745651812541,0.701563019277185,0.6755731922398588,1.0,3
libero_long_20260907,libero_long,20260907,dyn_success_knn_k1,full,seen,round5,560,42,0.9891064533921676,0.8620792391022462,0.985033195970696,0.9413888888888889,1.0,4
libero_long_20260907,libero_long,20260907,dyn_success_knn_k1,full,unseen,round5,1200,49,0.9772868313267966,0.6623479675326327,0.9910696819198258,0.9925925925925926,1.0,3
libero_long_20260907,libero_long,20260907,dyn_success_knn_k1,common_horizon,seen,round5,560,42,0.883710240853098,0.5199087319217678,0.8453006715506716,0.759563492063492,1.0,4
libero_long_20260907,libero_long,20260907,dyn_success_knn_k1,common_horizon,unseen,round5,1200,49,0.36261281228390574,0.03100655555988035,0.6019744678434075,0.6735670194003527,1.0,3
libero_long_20260907,libero_long,20260907,dyn_success_knn_k1,q7,seen,round5,560,42,0.6148648648648649,0.15444277625648467,0.7342995172022071,0.49956349206349204,1.0,4
libero_long_20260907,libero_long,20260907,dyn_success_knn_k1,q7,unseen,round5,1200,49,0.33089239170907286,0.028376183138578634,0.472421938457741,0.33067680776014113,1.0,3
libero_long_20260907,libero_long,20260907,dyn_success_knn_k1,q14,seen,round5,560,42,0.815591101305387,0.320290355319368,0.7674607753357753,0.7059523809523809,1.0,4
libero_long_20260907,libero_long,20260907,dyn_success_knn_k1,q14,unseen,round5,1200,49,0.4473483572403766,0.0355341043657234,0.49430363726002763,0.4484567901234568,1.0,3
libero_long_20260907,libero_long,20260907,dyn_success_knn_k1,q21,seen,round5,470,42,0.8234868713840676,0.3058525124780735,0.8002775025520927,0.7081349206349206,1.0,4
libero_long_20260907,libero_long,20260907,dyn_success_knn_k1,q21,unseen,round5,1033,49,0.34727061556329847,0.03506270907926076,0.5994835495232098,0.6776014109347442,1.0,3
libero_long_20260907,libero_long,20260907,dyn_success_knn_k5,full,seen,round5,560,42,0.9898878470307042,0.8798046556601502,0.9839123550061051,0.9411111111111111,1.0,4
libero_long_20260907,libero_long,20260907,dyn_success_knn_k5,full,unseen,round5,1200,49,0.9774109470026064,0.6495352598489743,0.9910696819198258,0.9925925925925926,1.0,3
libero_long_20260907,libero_long,20260907,dyn_success_knn_k5,common_horizon,seen,round5,560,42,0.8952932524361096,0.5630733857091125,0.8518641254578755,0.787579365079365,1.0,4
libero_long_20260907,libero_long,20260907,dyn_success_knn_k5,common_horizon,unseen,round5,1200,49,0.3849359031188496,0.03250994674153909,0.5957232804350298,0.7253086419753086,1.0,3
libero_long_20260907,libero_long,20260907,dyn_success_knn_k5,q7,seen,round5,560,42,0.6583471226328369,0.1792499597342137,0.7424972812437212,0.48670634920634914,1.0,4
libero_long_20260907,libero_long,20260907,dyn_success_knn_k5,q7,unseen,round5,1200,49,0.30353375059841486,0.027392477205446745,0.4500650497116558,0.33800705467372133,1.0,3
libero_long_20260907,libero_long,20260907,dyn_success_knn_k5,q14,seen,round5,560,42,0.8287369001654716,0.40645206383984417,0.7728212377899878,0.7757539682539683,1.0,4
libero_long_20260907,libero_long,20260907,dyn_success_knn_k5,q14,unseen,round5,1200,49,0.47208283834819764,0.039226669642325136,0.47630795188602365,0.45219356261022936,1.0,3
libero_long_20260907,libero_long,20260907,dyn_success_knn_k5,q21,seen,round5,470,42,0.8340008900756565,0.34933144257794424,0.7977914264697052,0.7067460317460317,1.0,4
libero_long_20260907,libero_long,20260907,dyn_success_knn_k5,q21,unseen,round5,1033,49,0.37220009955201594,0.03642615616320897,0.5899774498482039,0.7274360670194003,1.0,3
libero_long_20260907,libero_long,20260907,dyn_success_knn_k20,full,seen,round5,560,42,0.9908071336642765,0.893606689086717,0.9838312728937729,0.9444444444444444,1.0,4
libero_long_20260907,libero_long,20260907,dyn_success_knn_k20,full,unseen,round5,1200,49,0.9826238053866203,0.6611742379566075,0.9934152178710897,0.9913580246913579,1.0,3
libero_long_20260907,libero_long,20260907,dyn_success_knn_k20,common_horizon,seen,round5,560,42,0.8993840779555066,0.5827361049402376,0.8504669296069614,0.7432936507936508,1.0,4
libero_long_20260907,libero_long,20260907,dyn_success_knn_k20,common_horizon,unseen,round5,1200,49,0.4033404847603681,0.03383344366931311,0.5921423614085141,0.6783068783068783,1.0,3
libero_long_20260907,libero_long,20260907,dyn_success_knn_k20,q7,seen,round5,560,42,0.7594686523257952,0.2258891502286882,0.7633891192755908,0.4391666666666667,1.0,4
libero_long_20260907,libero_long,20260907,dyn_success_knn_k20,q7,unseen,round5,1200,49,0.3044734835724038,0.027312398923434157,0.475307570555787,0.4447420634920635,1.0,3
libero_long_20260907,libero_long,20260907,dyn_success_knn_k20,q14,seen,round5,560,42,0.8231752160323589,0.3942272343211784,0.7467488171550671,0.7513492063492064,1.0,4
libero_long_20260907,libero_long,20260907,dyn_success_knn_k20,q14,unseen,round5,1200,49,0.49472508377808116,0.04276013229026637,0.4552920383855989,0.4086860670194003,1.0,3
libero_long_20260907,libero_long,20260907,dyn_success_knn_k20,q21,seen,round5,470,42,0.8443480195816644,0.3526885294045158,0.7840261289257191,0.6898412698412699,1.0,4
libero_long_20260907,libero_long,20260907,dyn_success_knn_k20,q21,unseen,round5,1033,49,0.38870914219346275,0.03758502438927569,0.5876774474782127,0.6810515873015873,1.0,3
libero_long_20260907,libero_long,20260907,dyn_success_knn_k20_persist3,full,seen,round5,560,42,0.9898878470307042,0.8911878805518494,0.9812557234432234,0.9486111111111111,1.0,4
libero_long_20260907,libero_long,20260907,dyn_success_knn_k20_persist3,full,unseen,round5,1200,49,0.9855316583627369,0.6873219928721973,0.9942590488637965,0.9913580246913579,1.0,3
libero_long_20260907,libero_long,20260907,dyn_success_knn_k20_persist3,common_horizon,seen,round5,560,42,0.9021879021879022,0.5614015964679882,0.8437718476144108,0.6654365079365079,1.0,4
libero_long_20260907,libero_long,20260907,dyn_success_knn_k20_persist3,common_horizon,unseen,round5,1200,49,0.37619461337966986,0.032523373476860164,0.7049570463437842,0.7663249559082893,1.0,3
libero_long_20260907,libero_long,20260907,dyn_success_knn_k20_persist3,q7,seen,round5,560,42,0.5,0.075,0.5,0.5,0.0,4
libero_long_20260907,libero_long,20260907,dyn_success_knn_k20_persist3,q7,unseen,round5,1200,49,0.5,0.04083333333333333,0.5,0.5,0.0,3
libero_long_20260907,libero_long,20260907,dyn_success_knn_k20_persist3,q14,seen,round5,560,42,0.8520408163265306,0.4477730111885052,0.7905940934065935,0.7557936507936509,1.0,4
libero_long_20260907,libero_long,20260907,dyn_success_knn_k20_persist3,q14,unseen,round5,1200,49,0.4571889572510151,0.04203037428162283,0.3893586657862787,0.307716049382716,1.0,3
libero_long_20260907,libero_long,20260907,dyn_success_knn_k20_persist3,q21,seen,round5,470,42,0.8602581219403649,0.3946620114216713,0.8063464020243435,0.641984126984127,1.0,4
libero_long_20260907,libero_long,20260907,dyn_success_knn_k20_persist3,q21,unseen,round5,1033,49,0.40837066533930644,0.03958320801409512,0.725696980514543,0.8143628747795414,1.0,3
libero_long_20260907,libero_long,20260907,dyn_vote_knn_k20,full,seen,round5,560,42,0.9776843169700312,0.8005887917649264,0.9771300747863247,0.9273611111111112,1.0,4
libero_long_20260907,libero_long,20260907,dyn_vote_knn_k20,full,unseen,round5,1200,49,0.9044220642209968,0.47355448227432484,0.9886267363101665,0.9763668430335096,1.0,3
libero_long_20260907,libero_long,20260907,dyn_vote_knn_k20,common_horizon,seen,round5,560,42,0.941855120426549,0.5802505347766342,0.9168928984385867,0.7670833333333333,1.0,4
libero_long_20260907,libero_long,20260907,dyn_vote_knn_k20,common_horizon,unseen,round5,1200,49,0.3754055922977358,0.032230573580065376,0.7481770244428502,0.8304122574955909,1.0,3
libero_long_20260907,libero_long,20260907,dyn_vote_knn_k20,q7,seen,round5,560,42,0.8451921309064166,0.318880851203277,0.7128209419580068,0.5098809523809523,1.0,4
libero_long_20260907,libero_long,20260907,dyn_vote_knn_k20,q7,unseen,round5,1200,49,0.24720296459157076,0.033711465810301613,0.4247938271330789,0.48953373015873014,1.0,3
libero_long_20260907,libero_long,20260907,dyn_vote_knn_k20,q14,seen,round5,560,42,0.8646350432064718,0.3799309275282995,0.7476457434970093,0.7218849206349207,1.0,4
libero_long_20260907,libero_long,20260907,dyn_vote_knn_k20,q14,unseen,round5,1200,49,0.38080462419546446,0.03260990126047673,0.6440079061696996,0.6319885361552028,1.0,3
libero_long_20260907,libero_long,20260907,dyn_vote_knn_k20,q21,seen,round5,470,42,0.9088506898086337,0.38867975511057,0.849542163023046,0.6695833333333333,1.0,4
libero_long_20260907,libero_long,20260907,dyn_vote_knn_k20,q21,unseen,round5,1033,49,0.4064003650240584,0.03990115602004786,0.7492790407182438,0.8361331569664903,1.0,3
libero_long_20260907,libero_long,20260907,dyn_pca2_success_knn_k20,full,seen,round5,560,42,0.9889685603971319,0.8854156978930741,0.9769631410256411,0.9369444444444445,1.0,4
libero_long_20260907,libero_long,20260907,dyn_pca2_success_knn_k20,full,unseen,round5,1200,49,0.9617546410397347,0.5825482299539689,0.9899511199391604,0.9913580246913579,1.0,3
libero_long_20260907,libero_long,20260907,dyn_pca2_success_knn_k20,common_horizon,seen,round5,560,42,0.9125298768155911,0.5923627661749926,0.8737242396755847,0.7087698412698413,1.0,4
libero_long_20260907,libero_long,20260907,dyn_pca2_success_knn_k20,common_horizon,unseen,round5,1200,49,0.40660295395308427,0.03269747773919277,0.5770982214139412,0.4796186067019401,1.0,3
libero_long_20260907,libero_long,20260907,dyn_pca2_success_knn_k20,q7,seen,round5,560,42,0.8884905313476742,0.2637435630106967,0.7648938936415202,0.49710317460317466,1.0,4
libero_long_20260907,libero_long,20260907,dyn_pca2_success_knn_k20,q7,unseen,round5,1200,49,0.2714587138069824,0.026515055202253626,0.40543818308554425,0.3579034391534392,1.0,3
libero_long_20260907,libero_long,20260907,dyn_pca2_success_knn_k20,q14,seen,round5,560,42,0.8653704725133297,0.45896643454399955,0.776068110423332,0.43452380952380953,1.0,4
libero_long_20260907,libero_long,20260907,dyn_pca2_success_knn_k20,q14,unseen,round5,1200,49,0.6206315714817638,0.06672044057274465,0.573508893282772,0.535515873015873,1.0,3
libero_long_20260907,libero_long,20260907,dyn_pca2_success_knn_k20,q21,seen,round5,470,42,0.8906875834445928,0.3993321103578566,0.814797560423598,0.5912698412698413,1.0,4
libero_long_20260907,libero_long,20260907,dyn_pca2_success_knn_k20,q21,unseen,round5,1033,49,0.3857433217189315,0.03665771732171611,0.6073271262007731,0.571329365079365,1.0,3
libero_long_20260907,libero_long,20260907,route_success_knn_k20,full,seen,round5,560,42,0.7814396028681743,0.44031760178529705,0.8920792124542125,0.8520833333333333,1.0,4
libero_long_20260907,libero_long,20260907,route_success_knn_k20,full,unseen,round5,1200,49,0.6875653823649356,0.06593339995157615,0.9430077212197512,0.9686948853615521,1.0,3
libero_long_20260907,libero_long,20260907,route_success_knn_k20,common_horizon,seen,round5,560,42,0.685374149659864,0.2192993859997253,0.8117745344932845,0.6462301587301587,1.0,4
libero_long_20260907,libero_long,20260907,route_success_knn_k20,common_horizon,unseen,round5,1200,49,0.31695597439670914,0.027862170572610128,0.48749266532211627,0.5768298059964726,1.0,3
libero_long_20260907,libero_long,20260907,route_success_knn_k20,q7,seen,round5,560,42,0.2460011031439603,0.09741556535864238,0.7396792104256503,0.543015873015873,1.0,4
libero_long_20260907,libero_long,20260907,route_success_knn_k20,q7,unseen,round5,1200,49,0.7059522331956241,0.07092167539957055,0.6519404613234813,0.40942460317460316,1.0,3
libero_long_20260907,libero_long,20260907,route_success_knn_k20,q14,seen,round5,560,42,0.6641386284243427,0.18901335429397903,0.8176373626373626,0.713452380952381,1.0,4
libero_long_20260907,libero_long,20260907,route_success_knn_k20,q14,unseen,round5,1200,49,0.2946683451834252,0.027294647116674894,0.7860149237941255,0.6930996472663139,1.0,3
libero_long_20260907,libero_long,20260907,route_success_knn_k20,q21,seen,round5,470,42,0.6106475300400535,0.21091824001646453,0.8431972542484838,0.700515873015873,1.0,4
libero_long_20260907,libero_long,20260907,route_success_knn_k20,q21,unseen,round5,1033,49,0.3054172888667662,0.031947643435812946,0.45126063219334966,0.4834325396825397,1.0,3
libero_long_20260907,libero_long,20260907,eef_motion_low,full,seen,round5,560,42,0.9520132377275234,0.7574131371225707,0.9880618513431013,0.9758333333333333,1.0,4
libero_long_20260907,libero_long,20260907,eef_motion_low,full,unseen,round5,1200,49,0.979485451869714,0.7407103922119888,0.9764217769223653,0.9806878306878307,1.0,3
libero_long_20260907,libero_long,20260907,eef_motion_low,common_horizon,seen,round5,560,42,0.8485475271189556,0.4409975498394423,0.8294105360620393,0.5934126984126984,1.0,4
libero_long_20260907,libero_long,20260907,eef_motion_low,common_horizon,unseen,round5,1200,49,0.7261298959201404,0.08283271671839414,0.8671162063235762,0.8437279541446209,1.0,3
libero_long_20260907,libero_long,20260907,eef_motion_low,q7,seen,round5,560,42,0.8296102224673654,0.2986851074649797,0.6993348228775444,0.4812301587301588,1.0,4
libero_long_20260907,libero_long,20260907,eef_motion_low,q7,unseen,round5,1200,49,0.37917338959910635,0.03984726855749925,0.5656701474821001,0.6454144620811287,1.0,3
libero_long_20260907,libero_long,20260907,eef_motion_low,q14,seen,round5,560,42,0.7646166574738004,0.1839738463851733,0.771505381485603,0.5167460317460317,1.0,4
libero_long_20260907,libero_long,20260907,eef_motion_low,q14,unseen,round5,1200,49,0.6967144807532049,0.09379843932057767,0.6074686847712173,0.7967702821869489,1.0,3
libero_long_20260907,libero_long,20260907,eef_motion_low,q21,seen,round5,470,42,0.7338117489986649,0.18127201584027178,0.7975797562228876,0.4895238095238096,1.0,4
libero_long_20260907,libero_long,20260907,eef_motion_low,q21,unseen,round5,1033,49,0.760515181682429,0.10326857487638305,0.866427241450571,0.857583774250441,1.0,3
libero_long_20260907,libero_long,20260907,clock_q7,full,seen,round5,560,42,1.0,1.0,1.0,1.0,1.0,4
libero_long_20260907,libero_long,20260907,clock_q7,full,unseen,round5,1200,49,1.0,1.0,1.0,1.0,1.0,3
libero_long_20260907,libero_long,20260907,clock_q7,common_horizon,seen,round5,560,42,0.7445302445302445,0.2629960317460317,0.5,0.5,1.0,4
libero_long_20260907,libero_long,20260907,clock_q7,common_horizon,unseen,round5,1200,49,0.33687654036419085,0.04005102040816327,0.5,0.5,1.0,3
libero_long_20260907,libero_long,20260907,clock_q7,q7,seen,round5,560,42,0.5,0.075,0.5,0.5,1.0,4
libero_long_20260907,libero_long,20260907,clock_q7,q7,unseen,round5,1200,49,0.5,0.04083333333333333,0.5,0.5,1.0,3
libero_long_20260907,libero_long,20260907,clock_q7,q14,seen,round5,560,42,0.5,0.075,0.5,0.5,1.0,4
libero_long_20260907,libero_long,20260907,clock_q7,q14,unseen,round5,1200,49,0.5,0.04083333333333333,0.5,0.5,1.0,3
libero_long_20260907,libero_long,20260907,clock_q7,q21,seen,round5,470,42,0.5,0.08936170212765958,0.5,0.5,1.0,4
libero_long_20260907,libero_long,20260907,clock_q7,q21,unseen,round5,1033,49,0.5,0.04743465634075508,0.5,0.5,1.0,3
libero_long_20260907,libero_long,20260907,v7_guard_constant,full,seen,round3_v7,560,42,0.9857050928479499,0.8701682456470675,0.9706101190476191,0.9402777777777778,1.0,4
libero_long_20260907,libero_long,20260907,v7_guard_constant,full,unseen,round3_v7,1200,49,0.9853188886327772,0.6663855069304405,0.9925027041313932,0.9901234567901235,1.0,3
libero_long_20260907,libero_long,20260907,v7_guard_constant,common_horizon,seen,round3_v7,560,42,0.8875252803824233,0.5451349160591216,0.727778809446531,0.505357142857143,1.0,4
libero_long_20260907,libero_long,20260907,v7_guard_constant,common_horizon,unseen,round3_v7,1200,49,0.409404422064221,0.03540415859633604,0.6370579574123664,0.5992835097001764,1.0,3
libero_long_20260907,libero_long,20260907,v7_guard_constant,q7,seen,round3_v7,560,42,0.8556260341974627,0.2914276459808569,0.7451295690947589,0.49293650793650795,1.0,4
libero_long_20260907,libero_long,20260907,v7_guard_constant,q7,unseen,round3_v7,1200,49,0.22372737105267823,0.025124394149873937,0.36180701487510186,0.22055776014109343,1.0,3
libero_long_20260907,libero_long,20260907,v7_guard_constant,q14,seen,round3_v7,560,42,0.8285990071704358,0.36683677822454047,0.6073131389970788,0.45916666666666667,1.0,4
libero_long_20260907,libero_long,20260907,v7_guard_constant,q14,unseen,round3_v7,1200,49,0.40686891611553394,0.04973123915437346,0.5680763095531406,0.5881503527336861,1.0,3
libero_long_20260907,libero_long,20260907,v7_guard_constant,q21,seen,round3_v7,470,42,0.867601246105919,0.3486793983831553,0.647629649635486,0.40785714285714286,1.0,4
libero_long_20260907,libero_long,20260907,v7_guard_constant,q21,unseen,round3_v7,1033,49,0.41247718599634975,0.0402546104918517,0.6130761782940767,0.5878306878306878,1.0,3
libero_long_20260907,libero_long,20260907,v7_turbulence_constant,full,seen,round3_v7,560,42,0.8953392167677882,0.4858769965149406,0.846844830933834,0.7975992063492064,1.0,4
libero_long_20260907,libero_long,20260907,v7_turbulence_constant,full,unseen,round3_v7,1200,49,0.9846983102537279,0.8940537394901603,0.990567401567024,0.9931657848324514,1.0,3
libero_long_20260907,libero_long,20260907,v7_turbulence_constant,common_horizon,seen,round3_v7,560,42,0.6602776245633388,0.12785776101477347,0.489564398154588,0.43882936507936504,1.0,4
libero_long_20260907,libero_long,20260907,v7_turbulence_constant,common_horizon,unseen,round3_v7,1200,49,0.5021365627050125,0.043032368495439774,0.7987873466842723,0.764781746031746,1.0,3
libero_long_20260907,libero_long,20260907,v7_turbulence_constant,q7,seen,round3_v7,560,42,0.5,0.075,0.5,0.5,0.0,4
libero_long_20260907,libero_long,20260907,v7_turbulence_constant,q7,unseen,round3_v7,1200,49,0.5,0.04083333333333333,0.5,0.5,0.0,3
libero_long_20260907,libero_long,20260907,v7_turbulence_constant,q14,seen,round3_v7,560,42,0.7079426365140651,0.12788700044951087,0.6250927690453006,0.5732936507936508,1.0,4
libero_long_20260907,libero_long,20260907,v7_turbulence_constant,q14,unseen,round3_v7,1200,49,0.5199560275891416,0.0472879936312984,0.5471496735530185,0.7686618165784832,1.0,3
libero_long_20260907,libero_long,20260907,v7_turbulence_constant,q21,seen,round3_v7,470,42,0.6008566978193146,0.11454948659791817,0.47139012024670357,0.42382936507936503,1.0,4
libero_long_20260907,libero_long,20260907,v7_turbulence_constant,q21,unseen,round3_v7,1033,49,0.49406835905093743,0.04786660833139014,0.83513727590342,0.7638117283950617,1.0,3
libero_long_20260907,libero_long,20260907,v7_success_fusion_constant,full,seen,round3_v7,560,42,0.949301342158485,0.6948072050666946,0.9603986187423688,0.9169444444444446,1.0,4
libero_long_20260907,libero_long,20260907,v7_success_fusion_constant,full,unseen,round3_v7,1200,49,0.7665738754233231,0.11569690820506444,0.9341432660670422,0.9245480599647267,1.0,3
libero_long_20260907,libero_long,20260907,v7_success_fusion_constant,common_horizon,seen,round3_v7,560,42,0.862934362934363,0.4131181882953669,0.8715913843101344,0.8931349206349207,1.0,4
libero_long_20260907,libero_long,20260907,v7_success_fusion_constant,common_horizon,unseen,round3_v7,1200,49,0.2713700597528325,0.028279763989333562,0.6906427864207764,0.7660273368606703,1.0,3
libero_long_20260907,libero_long,20260907,v7_success_fusion_constant,q7,seen,round3_v7,560,42,0.5415977201691488,0.08178728093016263,0.634717706739463,0.691765873015873,1.0,4
libero_long_20260907,libero_long,20260907,v7_success_fusion_constant,q7,unseen,round3_v7,1200,49,0.27502260678380824,0.026516895948888123,0.5088768170400888,0.47091049382716044,1.0,3
libero_long_20260907,libero_long,20260907,v7_success_fusion_constant,q14,seen,round3_v7,560,42,0.7614910829196544,0.17804343082735652,0.8090287316849817,0.7948015873015872,1.0,4
libero_long_20260907,libero_long,20260907,v7_success_fusion_constant,q14,unseen,round3_v7,1200,49,0.30184932356956684,0.027372352802308327,0.5242214188757812,0.4797398589065256,1.0,3
libero_long_20260907,libero_long,20260907,v7_success_fusion_constant,q21,seen,round3_v7,470,42,0.7210169114374722,0.2374813167604692,0.8215244700654536,0.8117460317460318,1.0,4
libero_long_20260907,libero_long,20260907,v7_success_fusion_constant,q21,unseen,round3_v7,1033,49,0.3046913887506222,0.03380821934811155,0.7211055434273052,0.8042879188712523,1.0,3
libero_long_20260907,libero_long,20260907,success_only__current,full,seen,round3_followup,560,42,0.6418459275602133,0.2604938387322091,0.8207694215506716,0.8117460317460318,1.0,4
libero_long_20260907,libero_long,20260907,success_only__current,full,unseen,round3_followup,1200,49,0.6810049823578432,0.09874084096776321,0.8415011671786905,0.918044532627866,1.0,3
libero_long_20260907,libero_long,20260907,success_only__current,common_horizon,seen,round3_followup,560,42,0.5401728258871116,0.14731598530363263,0.7748890415140415,0.7706349206349207,1.0,4
libero_long_20260907,libero_long,20260907,success_only__current,common_horizon,unseen,round3_followup,1200,49,0.2638521959609213,0.028048092778296885,0.6894204953647454,0.7672619047619048,1.0,3
libero_long_20260907,libero_long,20260907,success_only__current,q7,seen,round3_followup,560,42,0.40687626401912114,0.07006922449226163,0.6356501208443455,0.6683134920634921,1.0,4
libero_long_20260907,libero_long,20260907,success_only__current,q7,unseen,round3_followup,1200,49,0.317948899803188,0.0281362451625444,0.5523187552188691,0.47091049382716044,1.0,3
libero_long_20260907,libero_long,20260907,success_only__current,q14,seen,round3_followup,560,42,0.5269350983636698,0.11035849685791926,0.7808980082417583,0.7681349206349206,1.0,4
libero_long_20260907,libero_long,20260907,success_only__current,q14,unseen,round3_followup,1200,49,0.2972747743754322,0.02722526382842899,0.5314939851990693,0.48467813051146386,1.0,3
libero_long_20260907,libero_long,20260907,success_only__current,q21,seen,round3_followup,470,42,0.47096128170894525,0.1822114194860795,0.7876876613823336,0.7850793650793652,1.0,4
libero_long_20260907,libero_long,20260907,success_only__current,q21,unseen,round3_followup,1033,49,0.3000456280073005,0.03361009045447548,0.7220943021731562,0.8073743386243386,1.0,3
libero_long_20260907,libero_long,20260907,success_only__cumsum,full,seen,round3_followup,560,42,0.9942084942084942,0.9051015214966073,0.9951923076923077,0.9958333333333333,1.0,4
libero_long_20260907,libero_long,20260907,success_only__cumsum,full,unseen,round3_followup,1200,49,0.9988829589177113,0.9675762107157151,1.0,1.0,1.0,3
libero_long_20260907,libero_long,20260907,success_only__cumsum,common_horizon,seen,round3_followup,560,42,0.8314947600661886,0.3172593102714113,0.7985639880952381,0.6976190476190476,1.0,4
libero_long_20260907,libero_long,20260907,success_only__cumsum,common_horizon,unseen,round3_followup,1200,49,0.2621145764995833,0.0260586589312851,0.7808594376866966,0.6989087301587302,1.0,3
libero_long_20260907,libero_long,20260907,success_only__cumsum,q7,seen,round3_followup,560,42,0.38669792241220813,0.07163302477525343,0.7239673285575184,0.6138095238095238,1.0,4
libero_long_20260907,libero_long,20260907,success_only__cumsum,q7,unseen,round3_followup,1200,49,0.3381265625277044,0.028991371094972747,0.594303853781884,0.41450617283950614,1.0,3
libero_long_20260907,libero_long,20260907,success_only__cumsum,q14,seen,round3_followup,560,42,0.5122724765581909,0.15394817648764503,0.8217847985347985,0.7488492063492064,1.0,4
libero_long_20260907,libero_long,20260907,success_only__cumsum,q14,unseen,round3_followup,1200,49,0.3314420468448022,0.028642626519040572,0.6188301404667919,0.3544091710758377,1.0,3
libero_long_20260907,libero_long,20260907,success_only__cumsum,q21,seen,round3_followup,470,42,0.4138295505117935,0.20926800150856084,0.8416101453191618,0.7732142857142857,1.0,4
