problem,sentinel,constant,marginal_auc,pooled_logo_auc,within_init_auc
active_return_vs_stagnation,lead_time,False,0.9778065072182719,0.9739280327515621,1.0
active_return_vs_stagnation,episode_length,True,,,
active_return_vs_stagnation,cut_query_index,False,0.5453566041801335,0.25813402283990516,0.41687979539641945
active_return_vs_stagnation,pot2_anchor_query,False,0.5453566041801335,0.25813402283990516,0.41687979539641945
active_return_vs_stagnation,init_state_id_raw,False,0.33839689722042665,0.5370609782374487,0.5
