kind,alpha,calibration_units,rank,threshold,exceedances,success_calibration_episodes,method,fold
episode,0.01,552,548,3.204052209854126,4,552,v7_guard_constant,libero_object_20260907
episode,0.03,552,537,3.029831886291504,15,552,v7_guard_constant,libero_object_20260907
episode,0.05,552,526,2.891956329345703,26,552,v7_guard_constant,libero_object_20260907
episode,0.1,552,498,2.547915458679199,54,552,v7_guard_constant,libero_object_20260907
episode,0.15,552,471,2.295369863510132,81,552,v7_guard_constant,libero_object_20260907
episode,0.2,552,443,2.0602242946624756,109,552,v7_guard_constant,libero_object_20260907
task_init,0.01,70,71,inf,0,552,v7_guard_constant,libero_object_20260907
task_init,0.03,70,69,3.375763416290283,1,552,v7_guard_constant,libero_object_20260907
task_init,0.05,70,68,3.2881619930267334,2,552,v7_guard_constant,libero_object_20260907
task_init,0.1,70,64,3.0888824462890625,6,552,v7_guard_constant,libero_object_20260907
task_init,0.15,70,61,3.029831886291504,9,552,v7_guard_constant,libero_object_20260907
task_init,0.2,70,57,2.5418312549591064,13,552,v7_guard_constant,libero_object_20260907
episode,0.01,552,548,4.238680227805862,4,552,v7_guard_timeband,libero_object_20260907
episode,0.03,552,537,3.1086863956125135,15,552,v7_guard_timeband,libero_object_20260907
episode,0.05,552,526,2.574481420146513,26,552,v7_guard_timeband,libero_object_20260907
episode,0.1,552,498,2.0622068908563285,54,552,v7_guard_timeband,libero_object_20260907
episode,0.15,552,471,1.8847937067393716,81,552,v7_guard_timeband,libero_object_20260907
episode,0.2,552,443,1.5861067359540744,109,552,v7_guard_timeband,libero_object_20260907
task_init,0.01,70,71,inf,0,552,v7_guard_timeband,libero_object_20260907
task_init,0.03,70,69,4.738767088056772,1,552,v7_guard_timeband,libero_object_20260907
task_init,0.05,70,68,3.383292218538128,2,552,v7_guard_timeband,libero_object_20260907
task_init,0.1,70,64,2.4306025852100475,6,552,v7_guard_timeband,libero_object_20260907
task_init,0.15,70,61,2.3338659730414073,9,552,v7_guard_timeband,libero_object_20260907
task_init,0.2,70,57,2.2159830031690784,13,552,v7_guard_timeband,libero_object_20260907
episode,0.01,552,548,3.204052209854126,4,552,v7_freeze_constant,libero_object_20260907
episode,0.03,552,537,3.029831886291504,15,552,v7_freeze_constant,libero_object_20260907
episode,0.05,552,526,2.891956329345703,26,552,v7_freeze_constant,libero_object_20260907
episode,0.1,552,498,2.547915458679199,54,552,v7_freeze_constant,libero_object_20260907
episode,0.15,552,471,2.295369863510132,81,552,v7_freeze_constant,libero_object_20260907
episode,0.2,552,443,2.0602242946624756,109,552,v7_freeze_constant,libero_object_20260907
task_init,0.01,70,71,inf,0,552,v7_freeze_constant,libero_object_20260907
task_init,0.03,70,69,3.375763416290283,1,552,v7_freeze_constant,libero_object_20260907
task_init,0.05,70,68,3.2881619930267334,2,552,v7_freeze_constant,libero_object_20260907
task_init,0.1,70,64,3.0888824462890625,6,552,v7_freeze_constant,libero_object_20260907
task_init,0.15,70,61,3.029831886291504,9,552,v7_freeze_constant,libero_object_20260907
task_init,0.2,70,57,2.5418312549591064,13,552,v7_freeze_constant,libero_object_20260907
episode,0.01,552,548,1.6270688772201538,4,552,v7_turbulence_constant,libero_object_20260907
episode,0.03,552,537,1.286374568939209,15,552,v7_turbulence_constant,libero_object_20260907
episode,0.05,552,526,1.0181580781936646,26,552,v7_turbulence_constant,libero_object_20260907
episode,0.1,552,498,0.653394877910614,54,552,v7_turbulence_constant,libero_object_20260907
episode,0.15,552,471,0.5093923807144165,81,552,v7_turbulence_constant,libero_object_20260907
episode,0.2,552,443,0.40120255947113037,109,552,v7_turbulence_constant,libero_object_20260907
task_init,0.01,70,71,inf,0,552,v7_turbulence_constant,libero_object_20260907
task_init,0.03,70,69,1.6270688772201538,1,552,v7_turbulence_constant,libero_object_20260907
task_init,0.05,70,68,1.6258540153503418,2,552,v7_turbulence_constant,libero_object_20260907
task_init,0.1,70,64,1.1230288743972778,6,552,v7_turbulence_constant,libero_object_20260907
task_init,0.15,70,61,0.992377758026123,9,552,v7_turbulence_constant,libero_object_20260907
task_init,0.2,70,57,0.8207205533981323,13,552,v7_turbulence_constant,libero_object_20260907
episode,0.01,552,548,13.742374420166016,4,552,v7_success_fusion_constant,libero_object_20260907
episode,0.03,552,537,5.340305805206299,15,552,v7_success_fusion_constant,libero_object_20260907
episode,0.05,552,526,4.7897725105285645,26,552,v7_success_fusion_constant,libero_object_20260907
episode,0.1,552,498,4.239389896392822,54,552,v7_success_fusion_constant,libero_object_20260907
episode,0.15,552,471,3.979372024536133,81,552,v7_success_fusion_constant,libero_object_20260907
episode,0.2,552,443,3.6622633934020996,109,552,v7_success_fusion_constant,libero_object_20260907
task_init,0.01,70,71,inf,0,552,v7_success_fusion_constant,libero_object_20260907
task_init,0.03,70,69,15.115569114685059,1,552,v7_success_fusion_constant,libero_object_20260907
task_init,0.05,70,68,10.485498428344727,2,552,v7_success_fusion_constant,libero_object_20260907
task_init,0.1,70,64,5.651105880737305,6,552,v7_success_fusion_constant,libero_object_20260907
task_init,0.15,70,61,5.359894275665283,9,552,v7_success_fusion_constant,libero_object_20260907
task_init,0.2,70,57,4.969509601593018,13,552,v7_success_fusion_constant,libero_object_20260907
