kind,alpha,calibration_units,rank,threshold,exceedances,success_calibration_episodes,method,fold
episode,0.01,542,538,2.0523788928985596,4,542,v7_guard_constant,libero_goal_20260909
episode,0.03,542,527,1.6791917085647583,15,542,v7_guard_constant,libero_goal_20260909
episode,0.05,542,516,1.4398605823516846,26,542,v7_guard_constant,libero_goal_20260909
episode,0.1,542,489,1.1766985654830933,53,542,v7_guard_constant,libero_goal_20260909
episode,0.15,542,462,1.1178615093231201,80,542,v7_guard_constant,libero_goal_20260909
episode,0.2,542,435,1.0394492149353027,107,542,v7_guard_constant,libero_goal_20260909
task_init,0.01,70,71,inf,0,542,v7_guard_constant,libero_goal_20260909
task_init,0.03,70,69,2.290834426879883,1,542,v7_guard_constant,libero_goal_20260909
task_init,0.05,70,68,1.8820996284484863,2,542,v7_guard_constant,libero_goal_20260909
task_init,0.1,70,64,1.4717497825622559,6,542,v7_guard_constant,libero_goal_20260909
task_init,0.15,70,61,1.3295197486877441,9,542,v7_guard_constant,libero_goal_20260909
task_init,0.2,70,57,1.254757046699524,13,542,v7_guard_constant,libero_goal_20260909
episode,0.01,542,538,3.1513025981125224,4,542,v7_guard_timeband,libero_goal_20260909
episode,0.03,542,527,2.526759590497817,15,542,v7_guard_timeband,libero_goal_20260909
episode,0.05,542,516,1.92846438890612,26,542,v7_guard_timeband,libero_goal_20260909
episode,0.1,542,489,1.5202617584072602,53,542,v7_guard_timeband,libero_goal_20260909
episode,0.15,542,462,1.3336162154874793,80,542,v7_guard_timeband,libero_goal_20260909
episode,0.2,542,435,1.2388073975709057,107,542,v7_guard_timeband,libero_goal_20260909
task_init,0.01,70,71,inf,0,542,v7_guard_timeband,libero_goal_20260909
task_init,0.03,70,69,3.4072872542142294,1,542,v7_guard_timeband,libero_goal_20260909
task_init,0.05,70,68,3.374095459042593,2,542,v7_guard_timeband,libero_goal_20260909
task_init,0.1,70,64,2.2124416704637557,6,542,v7_guard_timeband,libero_goal_20260909
task_init,0.15,70,61,1.6287052122152492,9,542,v7_guard_timeband,libero_goal_20260909
task_init,0.2,70,57,1.4510011974230916,13,542,v7_guard_timeband,libero_goal_20260909
episode,0.01,542,538,2.0523788928985596,4,542,v7_freeze_constant,libero_goal_20260909
episode,0.03,542,527,1.6791917085647583,15,542,v7_freeze_constant,libero_goal_20260909
episode,0.05,542,516,1.4084277153015137,26,542,v7_freeze_constant,libero_goal_20260909
episode,0.1,542,489,1.174856185913086,53,542,v7_freeze_constant,libero_goal_20260909
episode,0.15,542,462,1.1103168725967407,80,542,v7_freeze_constant,libero_goal_20260909
episode,0.2,542,435,1.019503116607666,107,542,v7_freeze_constant,libero_goal_20260909
task_init,0.01,70,71,inf,0,542,v7_freeze_constant,libero_goal_20260909
task_init,0.03,70,69,2.290834426879883,1,542,v7_freeze_constant,libero_goal_20260909
task_init,0.05,70,68,1.8820996284484863,2,542,v7_freeze_constant,libero_goal_20260909
task_init,0.1,70,64,1.4584400653839111,6,542,v7_freeze_constant,libero_goal_20260909
task_init,0.15,70,61,1.319197416305542,9,542,v7_freeze_constant,libero_goal_20260909
task_init,0.2,70,57,1.1998498439788818,13,542,v7_freeze_constant,libero_goal_20260909
episode,0.01,542,538,1.1156055927276611,4,542,v7_turbulence_constant,libero_goal_20260909
episode,0.03,542,527,0.6093087196350098,15,542,v7_turbulence_constant,libero_goal_20260909
episode,0.05,542,516,0.46509283781051636,26,542,v7_turbulence_constant,libero_goal_20260909
episode,0.1,542,489,0.23688404262065887,53,542,v7_turbulence_constant,libero_goal_20260909
episode,0.15,542,462,0.02338678576052189,80,542,v7_turbulence_constant,libero_goal_20260909
episode,0.2,542,435,-0.1451350301504135,107,542,v7_turbulence_constant,libero_goal_20260909
task_init,0.01,70,71,inf,0,542,v7_turbulence_constant,libero_goal_20260909
task_init,0.03,70,69,1.4717497825622559,1,542,v7_turbulence_constant,libero_goal_20260909
task_init,0.05,70,68,1.155368447303772,2,542,v7_turbulence_constant,libero_goal_20260909
task_init,0.1,70,64,0.6054754257202148,6,542,v7_turbulence_constant,libero_goal_20260909
task_init,0.15,70,61,0.5500940680503845,9,542,v7_turbulence_constant,libero_goal_20260909
task_init,0.2,70,57,0.31594741344451904,13,542,v7_turbulence_constant,libero_goal_20260909
episode,0.01,542,538,4.4903178215026855,4,542,v7_success_fusion_constant,libero_goal_20260909
episode,0.03,542,527,3.9780001640319824,15,542,v7_success_fusion_constant,libero_goal_20260909
episode,0.05,542,516,3.6584200859069824,26,542,v7_success_fusion_constant,libero_goal_20260909
episode,0.1,542,489,3.1699583530426025,53,542,v7_success_fusion_constant,libero_goal_20260909
episode,0.15,542,462,2.958566188812256,80,542,v7_success_fusion_constant,libero_goal_20260909
episode,0.2,542,435,2.7109262943267822,107,542,v7_success_fusion_constant,libero_goal_20260909
task_init,0.01,70,71,inf,0,542,v7_success_fusion_constant,libero_goal_20260909
task_init,0.03,70,69,6.502085208892822,1,542,v7_success_fusion_constant,libero_goal_20260909
task_init,0.05,70,68,5.090732574462891,2,542,v7_success_fusion_constant,libero_goal_20260909
task_init,0.1,70,64,4.3783769607543945,6,542,v7_success_fusion_constant,libero_goal_20260909
task_init,0.15,70,61,4.056241989135742,9,542,v7_success_fusion_constant,libero_goal_20260909
task_init,0.2,70,57,3.680640459060669,13,542,v7_success_fusion_constant,libero_goal_20260909
