kind,alpha,calibration_units,rank,threshold,exceedances,success_calibration_episodes,method,fold
episode,0.01,520,516,3.9784889221191406,4,520,v7_guard_constant,libero_long_20260907
episode,0.03,520,506,3.4191932678222656,14,520,v7_guard_constant,libero_long_20260907
episode,0.05,520,495,3.035914897918701,25,520,v7_guard_constant,libero_long_20260907
episode,0.1,520,469,2.5411927700042725,51,520,v7_guard_constant,libero_long_20260907
episode,0.15,520,443,2.046595335006714,77,520,v7_guard_constant,libero_long_20260907
episode,0.2,520,417,1.8113001585006714,103,520,v7_guard_constant,libero_long_20260907
task_init,0.01,70,71,inf,0,520,v7_guard_constant,libero_long_20260907
task_init,0.03,70,69,5.035916805267334,1,520,v7_guard_constant,libero_long_20260907
task_init,0.05,70,68,4.660882949829102,2,520,v7_guard_constant,libero_long_20260907
task_init,0.1,70,64,3.7794864177703857,6,520,v7_guard_constant,libero_long_20260907
task_init,0.15,70,61,3.1200478076934814,9,520,v7_guard_constant,libero_long_20260907
task_init,0.2,70,57,2.7386014461517334,13,520,v7_guard_constant,libero_long_20260907
episode,0.01,520,516,6.5806727482075456,4,520,v7_guard_timeband,libero_long_20260907
episode,0.03,520,506,5.492981161786283,14,520,v7_guard_timeband,libero_long_20260907
episode,0.05,520,495,4.889881399605049,25,520,v7_guard_timeband,libero_long_20260907
episode,0.1,520,469,4.403534517097605,51,520,v7_guard_timeband,libero_long_20260907
episode,0.15,520,443,3.0018767761477756,77,520,v7_guard_timeband,libero_long_20260907
episode,0.2,520,417,2.242074274603209,103,520,v7_guard_timeband,libero_long_20260907
task_init,0.01,70,71,inf,0,520,v7_guard_timeband,libero_long_20260907
task_init,0.03,70,69,7.949738004749214,1,520,v7_guard_timeband,libero_long_20260907
task_init,0.05,70,68,6.714404317040594,2,520,v7_guard_timeband,libero_long_20260907
task_init,0.1,70,64,5.814538521786017,6,520,v7_guard_timeband,libero_long_20260907
task_init,0.15,70,61,4.912059475274802,9,520,v7_guard_timeband,libero_long_20260907
task_init,0.2,70,57,4.129439997286201,13,520,v7_guard_timeband,libero_long_20260907
episode,0.01,520,516,3.9784889221191406,4,520,v7_freeze_constant,libero_long_20260907
episode,0.03,520,506,3.4191932678222656,14,520,v7_freeze_constant,libero_long_20260907
episode,0.05,520,495,3.035914897918701,25,520,v7_freeze_constant,libero_long_20260907
episode,0.1,520,469,2.5411927700042725,51,520,v7_freeze_constant,libero_long_20260907
episode,0.15,520,443,2.046595335006714,77,520,v7_freeze_constant,libero_long_20260907
episode,0.2,520,417,1.8031117916107178,103,520,v7_freeze_constant,libero_long_20260907
task_init,0.01,70,71,inf,0,520,v7_freeze_constant,libero_long_20260907
task_init,0.03,70,69,5.035916805267334,1,520,v7_freeze_constant,libero_long_20260907
task_init,0.05,70,68,4.660882949829102,2,520,v7_freeze_constant,libero_long_20260907
task_init,0.1,70,64,3.7794864177703857,6,520,v7_freeze_constant,libero_long_20260907
task_init,0.15,70,61,3.1200478076934814,9,520,v7_freeze_constant,libero_long_20260907
task_init,0.2,70,57,2.7386014461517334,13,520,v7_freeze_constant,libero_long_20260907
episode,0.01,520,516,1.9397341012954712,4,520,v7_turbulence_constant,libero_long_20260907
episode,0.03,520,506,1.472502589225769,14,520,v7_turbulence_constant,libero_long_20260907
episode,0.05,520,495,1.2206991910934448,25,520,v7_turbulence_constant,libero_long_20260907
episode,0.1,520,469,1.0001013278961182,51,520,v7_turbulence_constant,libero_long_20260907
episode,0.15,520,443,0.8726545572280884,77,520,v7_turbulence_constant,libero_long_20260907
episode,0.2,520,417,0.7830258011817932,103,520,v7_turbulence_constant,libero_long_20260907
task_init,0.01,70,71,inf,0,520,v7_turbulence_constant,libero_long_20260907
task_init,0.03,70,69,2.3407890796661377,1,520,v7_turbulence_constant,libero_long_20260907
task_init,0.05,70,68,2.2673540115356445,2,520,v7_turbulence_constant,libero_long_20260907
task_init,0.1,70,64,1.581979751586914,6,520,v7_turbulence_constant,libero_long_20260907
task_init,0.15,70,61,1.391114354133606,9,520,v7_turbulence_constant,libero_long_20260907
task_init,0.2,70,57,1.1553235054016113,13,520,v7_turbulence_constant,libero_long_20260907
episode,0.01,520,516,10.503108978271484,4,520,v7_success_fusion_constant,libero_long_20260907
episode,0.03,520,506,6.878639221191406,14,520,v7_success_fusion_constant,libero_long_20260907
episode,0.05,520,495,5.622434616088867,25,520,v7_success_fusion_constant,libero_long_20260907
episode,0.1,520,469,4.94488525390625,51,520,v7_success_fusion_constant,libero_long_20260907
episode,0.15,520,443,4.434264183044434,77,520,v7_success_fusion_constant,libero_long_20260907
episode,0.2,520,417,4.074302673339844,103,520,v7_success_fusion_constant,libero_long_20260907
task_init,0.01,70,71,inf,0,520,v7_success_fusion_constant,libero_long_20260907
task_init,0.03,70,69,16.944311141967773,1,520,v7_success_fusion_constant,libero_long_20260907
task_init,0.05,70,68,11.297097206115723,2,520,v7_success_fusion_constant,libero_long_20260907
task_init,0.1,70,64,9.065348625183105,6,520,v7_success_fusion_constant,libero_long_20260907
task_init,0.15,70,61,8.611123085021973,9,520,v7_success_fusion_constant,libero_long_20260907
task_init,0.2,70,57,6.6206183433532715,13,520,v7_success_fusion_constant,libero_long_20260907
