fold,task,global_row,query,failure,first_alarm_query,length,front_mobility,back_mobility,front_base,back_base,front_relative,back_relative,acceleration,periodicity,score,threshold
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2002,3,False,9,13,0.02546790800988674,0.03677131235599518,0.026819385588169098,0.04009664058685303,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2002,4,False,9,13,0.029392492026090622,0.04299364984035492,0.026819385588169098,0.04009664058685303,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2002,5,False,9,13,0.031009934842586517,0.044466283172369,0.026819385588169098,0.04009664058685303,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2002,6,False,9,13,0.01988595724105835,0.030804317444562912,0.026819385588169098,0.04009664058685303,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2002,7,False,9,13,0.01795017346739769,0.028587214648723602,0.026819385588169098,0.04009664058685303,0.11981012672185898,0.10095298290252686,-0.007702717557549477,0.202545166015625,1.312199592590332,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2002,8,False,9,13,0.01782391592860222,0.02550993300974369,0.026819385588169098,0.04009664058685303,0.15516962110996246,0.16624455153942108,-0.012947004288434982,0.01778797246515751,1.9311267137527466,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2002,9,False,9,13,0.01814408414065838,0.02820049226284027,0.026819385588169098,0.04009664058685303,0.2117600291967392,0.2117341309785843,0.008385969325900078,0.03756612166762352,2.6351137161254883,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2002,10,False,9,13,0.02143280766904354,0.03282846882939339,0.026819385588169098,0.04009664058685303,0.2636648714542389,0.2557413578033447,0.039266567677259445,0.035476140677928925,3.5427002906799316,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2002,11,False,9,13,0.025925248861312866,0.04324096441268921,0.026819385588169098,0.04009664058685303,0.29454609751701355,0.2585964798927307,0.08189714699983597,0.13851618766784668,3.8667776584625244,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2002,12,False,9,13,0.01908230036497116,0.035795971751213074,0.026819385588169098,0.04009664058685303,0.30144989490509033,0.23300617933273315,0.10029923170804977,0.17760813236236572,3.6475372314453125,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2003,0,False,10,13,,,0.02777067758142948,0.040384385734796524,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2003,1,False,10,13,0.03160545229911804,0.04396216571331024,0.02777067758142948,0.040384385734796524,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2003,2,False,10,13,0.022775104269385338,0.03688418120145798,0.02777067758142948,0.040384385734796524,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2003,3,False,10,13,0.026469923555850983,0.03578263893723488,0.02777067758142948,0.040384385734796524,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2003,4,False,10,13,0.030232232064008713,0.0449085608124733,0.02777067758142948,0.040384385734796524,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2003,5,False,10,13,0.032413847744464874,0.04729025065898895,0.02777067758142948,0.040384385734796524,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2003,6,False,10,13,0.021309200674295425,0.03383772075176239,0.02777067758142948,0.040384385734796524,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2003,7,False,10,13,0.019556192681193352,0.030230071395635605,0.02777067758142948,0.040384385734796524,0.1046130433678627,0.07261288166046143,-0.011337805539369583,0.05040869116783142,1.0889079570770264,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2003,8,False,10,13,0.017464930191636086,0.02520613931119442,0.02777067758142948,0.040384385734796524,0.14918340742588043,0.13591831922531128,-0.007254605647176504,-0.08022256195545197,1.5333384275436401,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2003,9,False,10,13,0.01844516582787037,0.027490565553307533,0.02777067758142948,0.040384385734796524,0.20985013246536255,0.18078866600990295,0.00367628107778728,-0.058234017342329025,2.058763027191162,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2003,10,False,10,13,0.022286875173449516,0.03792139142751694,0.02777067758142948,0.040384385734796524,0.2603071630001068,0.207697331905365,0.03817668929696083,-0.08103814721107483,2.692619562149048,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2003,11,False,10,13,0.02668551541864872,0.046787697821855545,0.02777067758142948,0.040384385734796524,0.29307347536087036,0.20838563144207,0.07523057609796524,0.024615943431854248,2.942031145095825,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2003,12,False,10,13,0.01881525292992592,0.03269562870264053,0.02777067758142948,0.040384385734796524,0.31415456533432007,0.21282655000686646,0.08333496004343033,0.1370762139558792,3.1807353496551514,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2004,0,False,10,17,,,0.026871763169765472,0.0405435785651207,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2004,1,False,10,17,0.030228188261389732,0.0425771102309227,0.026871763169765472,0.0405435785651207,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2004,2,False,10,17,0.021729880943894386,0.037099264562129974,0.026871763169765472,0.0405435785651207,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2004,3,False,10,17,0.02500629983842373,0.036900658160448074,0.026871763169765472,0.0405435785651207,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2004,4,False,10,17,0.03052268549799919,0.04559727758169174,0.026871763169765472,0.0405435785651207,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2004,5,False,10,17,0.03264404460787773,0.047075577080249786,0.026871763169765472,0.0405435785651207,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2004,6,False,10,17,0.019591055810451508,0.032432496547698975,0.026871763169765472,0.0405435785651207,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2004,7,False,10,17,0.01698165200650692,0.026175513863563538,0.026871763169765472,0.0405435785651207,0.12427674233913422,0.10175995528697968,-0.003453462617471814,0.16803902387619019,1.3295928239822388,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2004,8,False,10,17,0.01824132539331913,0.025669021531939507,0.026871763169765472,0.0405435785651207,0.1536436825990677,0.16345742344856262,-0.008119180798530579,0.007920620031654835,1.9482502937316895,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2004,9,False,10,17,0.0185515396296978,0.02895282953977585,0.026871763169765472,0.0405435785651207,0.20377038419246674,0.20495857298374176,0.018099432811141014,0.06931829452514648,2.428103446960449,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2004,10,False,10,17,0.024500146508216858,0.04154210165143013,0.026871763169765472,0.0405435785651207,0.2392951101064682,0.2195371836423874,0.06026344373822212,0.07177843898534775,2.926725387573242,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2004,11,False,10,17,0.043076056987047195,0.05941697210073471,0.026871763169765472,0.0405435785651207,0.1946018934249878,0.18047881126403809,0.17455513775348663,0.2255839705467224,3.9819860458374023,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2004,12,False,10,17,0.04623611271381378,0.07207725942134857,0.026871763169765472,0.0405435785651207,0.05250534415245056,0.045885805040597916,0.23232431709766388,-0.04663124680519104,4.475937366485596,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2004,13,False,10,17,0.037876006215810776,0.06335456669330597,0.026871763169765472,0.0405435785651207,-0.08019448816776276,-0.10378681123256683,0.24818390607833862,-0.3463629484176636,3.7253851890563965,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2004,14,False,10,17,0.03162965923547745,0.048898398876190186,0.026871763169765472,0.0405435785651207,-0.17025956511497498,-0.21194878220558167,0.1687287539243698,-0.27599379420280457,2.2708213329315186,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2004,15,False,10,17,0.033167995512485504,0.053297147154808044,0.026871763169765472,0.0405435785651207,-0.2661947011947632,-0.3143240213394165,0.12410622835159302,-0.24053381383419037,2.3127095699310303,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2004,16,False,10,17,0.04743197187781334,0.06763921678066254,0.026871763169765472,0.0405435785651207,-0.3738313317298889,-0.3958367705345154,0.1665654331445694,-0.24610470235347748,3.998288869857788,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2005,0,False,9,14,,,0.027521731331944466,0.04037172347307205,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2005,1,False,9,14,0.030577968806028366,0.04275304824113846,0.027521731331944466,0.04037172347307205,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2005,2,False,9,14,0.0232573002576828,0.03762352839112282,0.027521731331944466,0.04037172347307205,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2005,3,False,9,14,0.027064934372901917,0.038385599851608276,0.027521731331944466,0.04037172347307205,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2005,4,False,9,14,0.02918671816587448,0.04272470250725746,0.027521731331944466,0.04037172347307205,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2005,5,False,9,14,0.03219209611415863,0.046345651149749756,0.027521731331944466,0.04037172347307205,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2005,6,False,9,14,0.018848009407520294,0.030047141015529633,0.027521731331944466,0.04037172347307205,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2005,7,False,9,14,0.018249405547976494,0.028338659554719925,0.027521731331944466,0.04037172347307205,0.12715089321136475,0.09819842129945755,-0.007752034347504377,0.1332034319639206,1.3516470193862915,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2005,8,False,9,14,0.015474188141524792,0.020317912101745605,0.027521731331944466,0.04037172347307205,0.19497910141944885,0.20015527307987213,-0.01583942398428917,0.04861306771636009,2.2736284732818604,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2005,9,False,9,14,0.018611516803503036,0.024187229573726654,0.027521731331944466,0.04037172347307205,0.25776445865631104,0.277134507894516,-0.005192928947508335,0.07314927130937576,3.614900588989258,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2005,10,False,9,14,0.021097538992762566,0.030110623687505722,0.027521731331944466,0.04037172347307205,0.3108070492744446,0.33383414149284363,0.0027277960907667875,0.08166863024234772,4.7952656745910645,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2005,11,False,9,14,0.02655402384698391,0.04093174636363983,0.027521731331944466,0.04037172347307205,0.34253233671188354,0.35359787940979004,0.05911489203572273,0.2253163903951645,5.389834403991699,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2005,12,False,9,14,0.03418326377868652,0.057296380400657654,0.027521731331944466,0.04037172347307205,0.24432119727134705,0.24498464167118073,0.12304938584566116,0.041605595499277115,3.978271484375,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2005,13,False,9,14,0.02920958399772644,0.053082339465618134,0.027521731331944466,0.04037172347307205,0.16950169205665588,0.14175105094909668,0.17295289039611816,-0.13507264852523804,3.770406484603882,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2006,0,False,10,13,,,0.027185238897800446,0.04026221111416817,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2006,1,False,10,13,0.03172765672206879,0.043313443660736084,0.027185238897800446,0.04026221111416817,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2006,2,False,10,13,0.02197776921093464,0.03742313012480736,0.027185238897800446,0.04026221111416817,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2006,3,False,10,13,0.02473682537674904,0.03650888800621033,0.027185238897800446,0.04026221111416817,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2006,4,False,10,13,0.030298709869384766,0.0438033752143383,0.027185238897800446,0.04026221111416817,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2006,5,False,10,13,0.030328206717967987,0.045808278024196625,0.027185238897800446,0.04026221111416817,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2006,6,False,10,13,0.020225683227181435,0.0321429967880249,0.027185238897800446,0.04026221111416817,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2006,7,False,10,13,0.019199009984731674,0.02953384630382061,0.027185238897800446,0.04026221111416817,0.12284225225448608,0.08628331124782562,-0.0017301113111898303,0.1051512137055397,1.0552539825439453,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2006,8,False,10,13,0.016918592154979706,0.024065081030130386,0.027185238897800446,0.04026221111416817,0.1665705144405365,0.15945322811603546,-0.009526084177196026,-0.0377679280936718,1.677696704864502,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2006,9,False,10,13,0.01995863765478134,0.032280340790748596,0.027185238897800446,0.04026221111416817,0.20289601385593414,0.18078257143497467,0.014979748986661434,-0.0542413592338562,2.022895336151123,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2006,10,False,10,13,0.023839805275201797,0.04058019816875458,0.027185238897800446,0.04026221111416817,0.24170926213264465,0.19235678017139435,0.05631198361515999,-0.07560831308364868,2.53070330619812,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2006,11,False,10,13,0.028547050431370735,0.046427130699157715,0.027185238897800446,0.04026221111416817,0.25220566987991333,0.188945934176445,0.11330414563417435,-7.526079571107402e-05,2.924741744995117,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2006,12,False,10,13,0.018516309559345245,0.03332562744617462,0.027185238897800446,0.04026221111416817,0.26796865463256836,0.18170315027236938,0.12179742008447647,0.12279924750328064,2.960672616958618,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2007,0,False,9,13,,,0.027454867959022522,0.04054270684719086,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2007,1,False,9,13,0.03054458647966385,0.04294133186340332,0.027454867959022522,0.04054270684719086,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2007,2,False,9,13,0.022471098229289055,0.03830915316939354,0.027454867959022522,0.04054270684719086,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2007,3,False,9,13,0.025714388117194176,0.0363321527838707,0.027454867959022522,0.04054270684719086,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2007,4,False,9,13,0.03108939900994301,0.04458819329738617,0.027454867959022522,0.04054270684719086,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2007,5,False,9,13,0.03287363797426224,0.04718109592795372,0.027454867959022522,0.04054270684719086,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2007,6,False,9,13,0.02093186043202877,0.033975739032030106,0.027454867959022522,0.04054270684719086,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2007,7,False,9,13,0.021977996453642845,0.03189311549067497,0.027454867959022522,0.04054270684719086,0.07662792503833771,0.05965046212077141,-0.0037616475019603968,0.011468409560620785,1.2517069578170776,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2007,8,False,9,13,0.0185087937861681,0.02330472692847252,0.027454867959022522,0.04054270684719086,0.10871425271034241,0.14164745807647705,-0.012823802419006824,-0.020608237013220787,1.9073853492736816,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2007,9,False,9,13,0.016081329435110092,0.021617870777845383,0.027454867959022522,0.04054270684719086,0.18704728782176971,0.22909770905971527,-0.012167091481387615,0.024126464501023293,2.7042407989501953,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2007,10,False,9,13,0.020930640399456024,0.033265285193920135,0.027454867959022522,0.04054270684719086,0.25282806158065796,0.27663707733154297,0.01036699116230011,-0.02806728146970272,3.5686793327331543,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2007,11,False,9,13,0.02503448724746704,0.04130653664469719,0.027454867959022522,0.04054270684719086,0.29783913493156433,0.298004686832428,0.05582825466990471,0.12034190446138382,4.159651279449463,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2007,12,False,9,13,0.02411174401640892,0.04380971938371658,0.027454867959022522,0.04054270684719086,0.274875670671463,0.25465407967567444,0.11859901994466782,0.103922538459301,3.977647066116333,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2008,0,False,-1,21,,,0.026255831122398376,0.04080507159233093,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2008,1,False,-1,21,0.029089050367474556,0.04052528366446495,0.026255831122398376,0.04080507159233093,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2008,2,False,-1,21,0.022690316662192345,0.03806016594171524,0.026255831122398376,0.04080507159233093,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2008,3,False,-1,21,0.025333251804113388,0.037838976830244064,0.026255831122398376,0.04080507159233093,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2008,4,False,-1,21,0.027910705655813217,0.04679585248231888,0.026255831122398376,0.04080507159233093,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2008,5,False,-1,21,0.03185707703232765,0.051232147961854935,0.026255831122398376,0.04080507159233093,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2008,6,False,-1,21,0.02549203857779503,0.042810603976249695,0.026255831122398376,0.04080507159233093,,,,,,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2008,7,False,-1,21,0.01954362913966179,0.0302182175219059,0.026255831122398376,0.04080507159233093,0.04323321208357811,0.010571610182523727,0.01956471987068653,0.1339627057313919,0.9055137634277344,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2008,8,False,-1,21,0.01929871365427971,0.028681494295597076,0.026255831122398376,0.04080507159233093,0.070401631295681,0.059852998703718185,-0.01168565358966589,-0.04653981700539589,1.3244831562042236,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2008,9,False,-1,21,0.033522605895996094,0.04539024084806442,0.026255831122398376,0.04080507159233093,0.024825409054756165,0.02858884632587433,0.04872841760516167,-0.060114938765764236,1.1399197578430176,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2008,10,False,-1,21,0.044991668313741684,0.06369545310735703,0.026255831122398376,0.04080507159233093,-0.054940104484558105,-0.023326149210333824,0.0844668447971344,-0.31875282526016235,1.2877120971679688,2.457061052322388
libero_goal_20260909,libero_goal/push_the_plate_to_the_front_of_the_stove,2008,11,False,-1,21,0.035353533923625946,0.05531273037195206,0.026255831122398376,0.04080507159233093,-0.07227098941802979,-0.03512030839920044,0.12164220958948135,-0.48422858119010925,1.6565120220184326,2.457061052322388
