calibration,score_kind,method,suite,task,query,auc,control_auc,old_ac_auc,delta_control,delta_old_ac,failures,successes
episode,raw_score,relative_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,20,0.2980392156862745,0.26666666666666666,0.2529411764705882,0.03137254901960784,0.04509803921568628,51,5
episode,raw_score,relative_magnitude,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,20,0.39019607843137255,0.26666666666666666,0.2529411764705882,0.12352941176470589,0.13725490196078433,51,5
episode,raw_score,relative_low_soft,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,20,0.3137254901960784,0.26666666666666666,0.2529411764705882,0.047058823529411764,0.0607843137254902,51,5
episode,raw_score,ac_reference,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,21,0.45098039215686275,0.45098039215686275,0.45098039215686275,0.0,0.0,51,4
episode,raw_score,relative_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,21,0.45588235294117646,0.45098039215686275,0.45098039215686275,0.004901960784313708,0.004901960784313708,51,4
episode,raw_score,relative_magnitude,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,21,0.4730392156862745,0.45098039215686275,0.45098039215686275,0.022058823529411742,0.022058823529411742,51,4
episode,raw_score,relative_low_soft,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,21,0.46078431372549017,0.45098039215686275,0.45098039215686275,0.009803921568627416,0.009803921568627416,51,4
episode,raw_score,ac_reference,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,22,0.6470588235294118,0.6470588235294118,0.6421568627450981,0.0,0.004901960784313708,51,4
episode,raw_score,relative_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,22,0.6421568627450981,0.6470588235294118,0.6421568627450981,-0.004901960784313708,0.0,51,4
episode,raw_score,relative_magnitude,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,22,0.6691176470588235,0.6470588235294118,0.6421568627450981,0.022058823529411686,0.026960784313725394,51,4
episode,raw_score,relative_low_soft,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,22,0.6421568627450981,0.6470588235294118,0.6421568627450981,-0.004901960784313708,0.0,51,4
episode,raw_score,ac_reference,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,23,0.6813725490196079,0.6813725490196079,0.6715686274509803,0.0,0.009803921568627527,51,4
episode,raw_score,relative_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,23,0.6715686274509803,0.6813725490196079,0.6715686274509803,-0.009803921568627527,0.0,51,4
episode,raw_score,relative_magnitude,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,23,0.6887254901960784,0.6813725490196079,0.6715686274509803,0.007352941176470562,0.01715686274509809,51,4
episode,raw_score,relative_low_soft,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,23,0.6813725490196079,0.6813725490196079,0.6715686274509803,0.0,0.009803921568627527,51,4
episode,raw_score,ac_reference,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,24,0.6143790849673203,0.6143790849673203,0.6143790849673203,0.0,0.0,51,3
episode,raw_score,relative_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,24,0.6143790849673203,0.6143790849673203,0.6143790849673203,0.0,0.0,51,3
episode,raw_score,relative_magnitude,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,24,0.6143790849673203,0.6143790849673203,0.6143790849673203,0.0,0.0,51,3
episode,raw_score,relative_low_soft,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,24,0.6143790849673203,0.6143790849673203,0.6143790849673203,0.0,0.0,51,3
episode,raw_score,ac_reference,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,25,0.4803921568627451,0.4803921568627451,0.4803921568627451,0.0,0.0,51,2
episode,raw_score,relative_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,25,0.4803921568627451,0.4803921568627451,0.4803921568627451,0.0,0.0,51,2
episode,raw_score,relative_magnitude,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,25,0.4803921568627451,0.4803921568627451,0.4803921568627451,0.0,0.0,51,2
episode,raw_score,relative_low_soft,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,25,0.4803921568627451,0.4803921568627451,0.4803921568627451,0.0,0.0,51,2
episode,raw_score,ac_reference,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,26,0.0,0.0,0.0,0.0,0.0,51,1
episode,raw_score,relative_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,26,0.0,0.0,0.0,0.0,0.0,51,1
episode,raw_score,relative_magnitude,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,26,0.0,0.0,0.0,0.0,0.0,51,1
episode,raw_score,relative_low_soft,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,26,0.0,0.0,0.0,0.0,0.0,51,1
episode,raw_score,ac_reference,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,27,0.0,0.0,0.0,0.0,0.0,51,1
episode,raw_score,relative_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,27,0.0,0.0,0.0,0.0,0.0,51,1
episode,raw_score,relative_magnitude,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,27,0.0,0.0,0.0,0.0,0.0,51,1
episode,raw_score,relative_low_soft,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,27,0.0,0.0,0.0,0.0,0.0,51,1
episode,raw_score,ac_reference,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,28,0.17647058823529413,0.17647058823529413,0.11764705882352941,0.0,0.05882352941176472,51,1
episode,raw_score,relative_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,28,0.1568627450980392,0.17647058823529413,0.11764705882352941,-0.019607843137254916,0.0392156862745098,51,1
episode,raw_score,relative_magnitude,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,28,0.1568627450980392,0.17647058823529413,0.11764705882352941,-0.019607843137254916,0.0392156862745098,51,1
episode,raw_score,relative_low_soft,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,28,0.1568627450980392,0.17647058823529413,0.11764705882352941,-0.019607843137254916,0.0392156862745098,51,1
episode,raw_score,ac_reference,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,29,0.8627450980392157,0.8627450980392157,0.8627450980392157,0.0,0.0,51,1
episode,raw_score,relative_low,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,29,0.8431372549019608,0.8627450980392157,0.8627450980392157,-0.019607843137254943,-0.019607843137254943,51,1
episode,raw_score,relative_magnitude,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,29,0.8431372549019608,0.8627450980392157,0.8627450980392157,-0.019607843137254943,-0.019607843137254943,51,1
episode,raw_score,relative_low_soft,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,29,0.8431372549019608,0.8627450980392157,0.8627450980392157,-0.019607843137254943,-0.019607843137254943,51,1
episode,raw_score,ac_reference,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,8,0.9724310776942355,0.9724310776942355,0.9887218045112782,0.0,-0.01629072681704269,1,399
episode,raw_score,relative_low,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,8,0.9774436090225563,0.9724310776942355,0.9887218045112782,0.005012531328320802,-0.011278195488721887,1,399
episode,raw_score,relative_magnitude,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,8,0.6466165413533834,0.9724310776942355,0.9887218045112782,-0.3258145363408521,-0.3421052631578948,1,399
episode,raw_score,relative_low_soft,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,8,0.9874686716791979,0.9724310776942355,0.9887218045112782,0.015037593984962405,-0.0012531328320802837,1,399
episode,raw_score,ac_reference,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,9,0.9724310776942355,0.9724310776942355,0.9774436090225563,0.0,-0.005012531328320802,1,399
episode,raw_score,relative_low,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,9,0.46867167919799496,0.9724310776942355,0.9774436090225563,-0.5037593984962405,-0.5087719298245614,1,399
episode,raw_score,relative_magnitude,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,9,0.045112781954887216,0.9724310776942355,0.9774436090225563,-0.9273182957393483,-0.9323308270676691,1,399
episode,raw_score,relative_low_soft,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,9,0.46867167919799496,0.9724310776942355,0.9774436090225563,-0.5037593984962405,-0.5087719298245614,1,399
episode,raw_score,ac_reference,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,10,0.8145363408521303,0.8145363408521303,0.8897243107769424,0.0,-0.07518796992481203,1,399
episode,raw_score,relative_low,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,10,0.4548872180451128,0.8145363408521303,0.8897243107769424,-0.35964912280701755,-0.4348370927318296,1,399
episode,raw_score,relative_magnitude,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,10,0.06516290726817042,0.8145363408521303,0.8897243107769424,-0.7493734335839599,-0.8245614035087719,1,399
episode,raw_score,relative_low_soft,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,10,0.4548872180451128,0.8145363408521303,0.8897243107769424,-0.35964912280701755,-0.4348370927318296,1,399
episode,raw_score,ac_reference,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,11,0.8521303258145363,0.8521303258145363,0.9172932330827067,0.0,-0.06516290726817042,1,399
episode,raw_score,relative_low,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,11,0.8521303258145363,0.8521303258145363,0.9172932330827067,0.0,-0.06516290726817042,1,399
episode,raw_score,relative_magnitude,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,11,0.8521303258145363,0.8521303258145363,0.9172932330827067,0.0,-0.06516290726817042,1,399
episode,raw_score,relative_low_soft,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,11,0.8471177944862155,0.8521303258145363,0.9172932330827067,-0.005012531328320802,-0.07017543859649122,1,399
episode,raw_score,ac_reference,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,12,0.9090909090909091,0.9090909090909091,0.9573863636363636,0.0,-0.048295454545454586,1,352
episode,raw_score,relative_low,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,12,0.9090909090909091,0.9090909090909091,0.9573863636363636,0.0,-0.048295454545454586,1,352
episode,raw_score,relative_magnitude,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,12,0.9090909090909091,0.9090909090909091,0.9573863636363636,0.0,-0.048295454545454586,1,352
episode,raw_score,relative_low_soft,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,12,0.9005681818181818,0.9090909090909091,0.9573863636363636,-0.008522727272727293,-0.05681818181818188,1,352
episode,raw_score,ac_reference,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,13,0.96045197740113,0.96045197740113,0.9830508474576272,0.0,-0.02259887005649719,1,177
episode,raw_score,relative_low,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,13,0.96045197740113,0.96045197740113,0.9830508474576272,0.0,-0.02259887005649719,1,177
episode,raw_score,relative_magnitude,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,13,0.96045197740113,0.96045197740113,0.9830508474576272,0.0,-0.02259887005649719,1,177
episode,raw_score,relative_low_soft,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,13,0.9265536723163842,0.96045197740113,0.9830508474576272,-0.03389830508474578,-0.05649717514124297,1,177
episode,raw_score,ac_reference,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,14,0.9253731343283582,0.9253731343283582,0.9701492537313433,0.0,-0.04477611940298509,1,67
episode,raw_score,relative_low,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,14,0.9253731343283582,0.9253731343283582,0.9701492537313433,0.0,-0.04477611940298509,1,67
episode,raw_score,relative_magnitude,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,14,0.9253731343283582,0.9253731343283582,0.9701492537313433,0.0,-0.04477611940298509,1,67
episode,raw_score,relative_low_soft,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,14,0.835820895522388,0.9253731343283582,0.9701492537313433,-0.08955223880597019,-0.13432835820895528,1,67
episode,raw_score,ac_reference,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,15,0.9761904761904762,0.9761904761904762,1.0,0.0,-0.023809523809523836,1,42
episode,raw_score,relative_low,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,15,0.8809523809523809,0.9761904761904762,1.0,-0.09523809523809523,-0.11904761904761907,1,42
episode,raw_score,relative_magnitude,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,15,0.8333333333333334,0.9761904761904762,1.0,-0.1428571428571428,-0.16666666666666663,1,42
episode,raw_score,relative_low_soft,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,15,0.9285714285714286,0.9761904761904762,1.0,-0.04761904761904756,-0.0714285714285714,1,42
episode,raw_score,ac_reference,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,16,1.0,1.0,1.0,0.0,0.0,1,37
episode,raw_score,relative_low,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,16,1.0,1.0,1.0,0.0,0.0,1,37
episode,raw_score,relative_magnitude,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,16,1.0,1.0,1.0,0.0,0.0,1,37
episode,raw_score,relative_low_soft,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,16,0.972972972972973,1.0,1.0,-0.027027027027026973,-0.027027027027026973,1,37
episode,raw_score,ac_reference,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,17,1.0,1.0,1.0,0.0,0.0,1,34
episode,raw_score,relative_low,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,17,1.0,1.0,1.0,0.0,0.0,1,34
episode,raw_score,relative_magnitude,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,17,1.0,1.0,1.0,0.0,0.0,1,34
episode,raw_score,relative_low_soft,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,17,1.0,1.0,1.0,0.0,0.0,1,34
episode,raw_score,ac_reference,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,18,1.0,1.0,1.0,0.0,0.0,1,34
episode,raw_score,relative_low,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,18,1.0,1.0,1.0,0.0,0.0,1,34
episode,raw_score,relative_magnitude,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,18,1.0,1.0,1.0,0.0,0.0,1,34
episode,raw_score,relative_low_soft,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,18,1.0,1.0,1.0,0.0,0.0,1,34
episode,raw_score,ac_reference,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,19,1.0,1.0,1.0,0.0,0.0,1,32
episode,raw_score,relative_low,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,19,1.0,1.0,1.0,0.0,0.0,1,32
episode,raw_score,relative_magnitude,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,19,1.0,1.0,1.0,0.0,0.0,1,32
episode,raw_score,relative_low_soft,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,19,1.0,1.0,1.0,0.0,0.0,1,32
episode,raw_score,ac_reference,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,20,1.0,1.0,1.0,0.0,0.0,1,25
episode,raw_score,relative_low,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,20,1.0,1.0,1.0,0.0,0.0,1,25
episode,raw_score,relative_magnitude,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,20,1.0,1.0,1.0,0.0,0.0,1,25
episode,raw_score,relative_low_soft,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,20,1.0,1.0,1.0,0.0,0.0,1,25
episode,raw_score,ac_reference,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,21,1.0,1.0,1.0,0.0,0.0,1,12
episode,raw_score,relative_low,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,21,1.0,1.0,1.0,0.0,0.0,1,12
episode,raw_score,relative_magnitude,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,21,1.0,1.0,1.0,0.0,0.0,1,12
episode,raw_score,relative_low_soft,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,21,1.0,1.0,1.0,0.0,0.0,1,12
episode,raw_score,ac_reference,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,22,1.0,1.0,1.0,0.0,0.0,1,3
episode,raw_score,relative_low,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,22,1.0,1.0,1.0,0.0,0.0,1,3
episode,raw_score,relative_magnitude,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,22,1.0,1.0,1.0,0.0,0.0,1,3
episode,raw_score,relative_low_soft,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,22,1.0,1.0,1.0,0.0,0.0,1,3
episode,raw_score,ac_reference,libero_goal,libero_goal/put_the_bowl_on_the_plate,8,0.8666666666666667,0.8666666666666667,0.8555555555555555,0.0,0.011111111111111183,18,5
episode,raw_score,relative_low,libero_goal,libero_goal/put_the_bowl_on_the_plate,8,0.8222222222222222,0.8666666666666667,0.8555555555555555,-0.04444444444444451,-0.033333333333333326,18,5
