calibration,score_kind,method,window,scope,metric,estimate,lo,hi,tasks,first_query
episode,raw_score,relative_low,all_comparable_queries,excluding_S05,control_auc,0.7083293893097299,0.6531187911403504,0.7607127406970026,35,8
episode,raw_score,relative_low,all_comparable_queries,excluding_S05,old_ac_auc,0.7155645255348867,0.6623799196760415,0.7661805168692843,35,8
episode,raw_score,relative_low,all_comparable_queries,excluding_S05,delta_control,-0.0672509658266384,-0.09671585123688621,-0.04074129956310778,35,8
episode,raw_score,relative_low,all_comparable_queries,excluding_S05,delta_old_ac,-0.07448610205179516,-0.10351733959894285,-0.048727369913739424,35,8
episode,raw_score,relative_low_soft,all_comparable_queries,all,auc,0.6483320766850504,0.5957527165560076,0.6967706900049438,36,8
episode,raw_score,relative_low_soft,all_comparable_queries,all,control_auc,0.7002193995242998,0.6434421853842117,0.753468912117012,36,8
episode,raw_score,relative_low_soft,all_comparable_queries,all,old_ac_auc,0.7076907123880614,0.6537019709195272,0.7598001970840528,36,8
episode,raw_score,relative_low_soft,all_comparable_queries,all,delta_control,-0.051887322839249406,-0.07953431642617326,-0.027905271909037247,36,8
episode,raw_score,relative_low_soft,all_comparable_queries,all,delta_old_ac,-0.059358635703010906,-0.08589906064760924,-0.035792760725429355,36,8
episode,raw_score,relative_low_soft,all_comparable_queries,excluding_S05,auc,0.6532384666742432,0.599491409120548,0.7026219258752581,35,8
episode,raw_score,relative_low_soft,all_comparable_queries,excluding_S05,control_auc,0.7083293893097299,0.6531187911403504,0.7607127406970026,35,8
episode,raw_score,relative_low_soft,all_comparable_queries,excluding_S05,old_ac_auc,0.7155645255348867,0.6623799196760415,0.7661805168692843,35,8
episode,raw_score,relative_low_soft,all_comparable_queries,excluding_S05,delta_control,-0.05509092263548665,-0.0815832797152317,-0.03047920713460724,35,8
episode,raw_score,relative_low_soft,all_comparable_queries,excluding_S05,delta_old_ac,-0.06232605886064339,-0.08807870585476611,-0.0375887545632197,35,8
episode,raw_score,relative_magnitude,all_comparable_queries,all,auc,0.6312084237671839,0.5835749161854742,0.6752235979654456,36,8
episode,raw_score,relative_magnitude,all_comparable_queries,all,control_auc,0.7002193995242998,0.6434421853842117,0.753468912117012,36,8
episode,raw_score,relative_magnitude,all_comparable_queries,all,old_ac_auc,0.7076907123880614,0.6537019709195272,0.7598001970840528,36,8
episode,raw_score,relative_magnitude,all_comparable_queries,all,delta_control,-0.06901097575711583,-0.09436331372489998,-0.04338604090538003,36,8
episode,raw_score,relative_magnitude,all_comparable_queries,all,delta_old_ac,-0.07648228862087733,-0.10258843755290281,-0.05040614279162571,36,8
episode,raw_score,relative_magnitude,all_comparable_queries,excluding_S05,auc,0.6358360463324297,0.5883001169792048,0.6815240739840285,35,8
episode,raw_score,relative_magnitude,all_comparable_queries,excluding_S05,control_auc,0.7083293893097299,0.6531187911403504,0.7607127406970026,35,8
episode,raw_score,relative_magnitude,all_comparable_queries,excluding_S05,old_ac_auc,0.7155645255348867,0.6623799196760415,0.7661805168692843,35,8
episode,raw_score,relative_magnitude,all_comparable_queries,excluding_S05,delta_control,-0.07249334297730002,-0.0977596884709012,-0.04773648400985884,35,8
episode,raw_score,relative_magnitude,all_comparable_queries,excluding_S05,delta_old_ac,-0.07972847920245675,-0.10608501242441329,-0.05360103313222363,35,8
task_init,calibrated_rank,ac_reference,all_comparable_queries,all,auc,0.7053952964338306,0.6535009049833563,0.7548357697559663,36,8
task_init,calibrated_rank,ac_reference,all_comparable_queries,all,control_auc,0.7053952964338306,0.6535009049833563,0.7548357697559663,36,8
task_init,calibrated_rank,ac_reference,all_comparable_queries,all,old_ac_auc,0.7048058875815437,0.653459591514244,0.7554470843731088,36,8
task_init,calibrated_rank,ac_reference,all_comparable_queries,all,delta_control,0.0,0.0,0.0,36,8
task_init,calibrated_rank,ac_reference,all_comparable_queries,all,delta_old_ac,0.0005894088522869234,-0.007746436165919956,0.009463263705761076,36,8
task_init,calibrated_rank,ac_reference,all_comparable_queries,excluding_S05,auc,0.7135887215470352,0.6616493034541888,0.7622024213828551,35,8
task_init,calibrated_rank,ac_reference,all_comparable_queries,excluding_S05,control_auc,0.7135887215470352,0.6616493034541888,0.7622024213828551,35,8
task_init,calibrated_rank,ac_reference,all_comparable_queries,excluding_S05,old_ac_auc,0.7124933358979422,0.6601279390553125,0.7627527722275516,35,8
task_init,calibrated_rank,ac_reference,all_comparable_queries,excluding_S05,delta_control,0.0,0.0,0.0,35,8
task_init,calibrated_rank,ac_reference,all_comparable_queries,excluding_S05,delta_old_ac,0.0010953856490930395,-0.007563985150637816,0.009830605278081894,35,8
task_init,calibrated_rank,relative_low,all_comparable_queries,all,auc,0.6506750082165332,0.6031768207427332,0.6972809686374859,36,8
task_init,calibrated_rank,relative_low,all_comparable_queries,all,control_auc,0.7053952964338306,0.6535009049833563,0.7548357697559663,36,8
task_init,calibrated_rank,relative_low,all_comparable_queries,all,old_ac_auc,0.7048058875815437,0.653459591514244,0.7554470843731088,36,8
task_init,calibrated_rank,relative_low,all_comparable_queries,all,delta_control,-0.05472028821729743,-0.0895860011494918,-0.024702461723461022,36,8
task_init,calibrated_rank,relative_low,all_comparable_queries,all,delta_old_ac,-0.05413087936501049,-0.08763782658992714,-0.024947111744981494,36,8
task_init,calibrated_rank,relative_low,all_comparable_queries,excluding_S05,auc,0.6554258269946237,0.6041737110310211,0.7025858656812352,35,8
task_init,calibrated_rank,relative_low,all_comparable_queries,excluding_S05,control_auc,0.7135887215470352,0.6616493034541888,0.7622024213828551,35,8
task_init,calibrated_rank,relative_low,all_comparable_queries,excluding_S05,old_ac_auc,0.7124933358979422,0.6601279390553125,0.7627527722275516,35,8
task_init,calibrated_rank,relative_low,all_comparable_queries,excluding_S05,delta_control,-0.05816289455241154,-0.09283320691279932,-0.027072728609257128,35,8
task_init,calibrated_rank,relative_low,all_comparable_queries,excluding_S05,delta_old_ac,-0.0570675089033185,-0.09053303000235838,-0.028546523604116546,35,8
task_init,calibrated_rank,relative_low_soft,all_comparable_queries,all,auc,0.6644712731731757,0.6174303647248226,0.7089236283823709,36,8
task_init,calibrated_rank,relative_low_soft,all_comparable_queries,all,control_auc,0.7053952964338306,0.6535009049833563,0.7548357697559663,36,8
task_init,calibrated_rank,relative_low_soft,all_comparable_queries,all,old_ac_auc,0.7048058875815437,0.653459591514244,0.7554470843731088,36,8
task_init,calibrated_rank,relative_low_soft,all_comparable_queries,all,delta_control,-0.040924023260655154,-0.07181420748913682,-0.014251656616785688,36,8
task_init,calibrated_rank,relative_low_soft,all_comparable_queries,all,delta_old_ac,-0.040334614408368226,-0.07014646366419187,-0.014213856722904442,36,8
task_init,calibrated_rank,relative_low_soft,all_comparable_queries,excluding_S05,auc,0.6693867537008347,0.6203169893652244,0.7151946488644193,35,8
task_init,calibrated_rank,relative_low_soft,all_comparable_queries,excluding_S05,control_auc,0.7135887215470352,0.6616493034541888,0.7622024213828551,35,8
task_init,calibrated_rank,relative_low_soft,all_comparable_queries,excluding_S05,old_ac_auc,0.7124933358979422,0.6601279390553125,0.7627527722275516,35,8
task_init,calibrated_rank,relative_low_soft,all_comparable_queries,excluding_S05,delta_control,-0.04420196784620078,-0.07421315214526142,-0.016429379933108362,35,8
task_init,calibrated_rank,relative_low_soft,all_comparable_queries,excluding_S05,delta_old_ac,-0.04310658219710774,-0.07178866442595787,-0.016740960609229426,35,8
task_init,calibrated_rank,relative_magnitude,all_comparable_queries,all,auc,0.6546171213429623,0.6153949133874813,0.6935036816536333,36,8
task_init,calibrated_rank,relative_magnitude,all_comparable_queries,all,control_auc,0.7053952964338306,0.6535009049833563,0.7548357697559663,36,8
task_init,calibrated_rank,relative_magnitude,all_comparable_queries,all,old_ac_auc,0.7048058875815437,0.653459591514244,0.7554470843731088,36,8
task_init,calibrated_rank,relative_magnitude,all_comparable_queries,all,delta_control,-0.05077817509086831,-0.08188464668809069,-0.01963687752307851,36,8
task_init,calibrated_rank,relative_magnitude,all_comparable_queries,all,delta_old_ac,-0.05018876623858138,-0.0831256451276951,-0.017032027795580874,36,8
task_init,calibrated_rank,relative_magnitude,all_comparable_queries,excluding_S05,auc,0.6595192973090276,0.619203967772981,0.6996661046729529,35,8
task_init,calibrated_rank,relative_magnitude,all_comparable_queries,excluding_S05,control_auc,0.7135887215470352,0.6616493034541888,0.7622024213828551,35,8
task_init,calibrated_rank,relative_magnitude,all_comparable_queries,excluding_S05,old_ac_auc,0.7124933358979422,0.6601279390553125,0.7627527722275516,35,8
task_init,calibrated_rank,relative_magnitude,all_comparable_queries,excluding_S05,delta_control,-0.0540694242380077,-0.0863033255533036,-0.022704304754850944,35,8
task_init,calibrated_rank,relative_magnitude,all_comparable_queries,excluding_S05,delta_old_ac,-0.052974038588914654,-0.08565888524617338,-0.020513819331011117,35,8
task_init,raw_score,ac_reference,all_comparable_queries,all,auc,0.7002193995242998,0.6434421853842117,0.753468912117012,36,8
task_init,raw_score,ac_reference,all_comparable_queries,all,control_auc,0.7002193995242998,0.6434421853842117,0.753468912117012,36,8
task_init,raw_score,ac_reference,all_comparable_queries,all,old_ac_auc,0.7048058875815437,0.653459591514244,0.7554470843731088,36,8
task_init,raw_score,ac_reference,all_comparable_queries,all,delta_control,0.0,0.0,0.0,36,8
task_init,raw_score,ac_reference,all_comparable_queries,all,delta_old_ac,-0.004586488057243884,-0.014243426015619894,0.004849603710048876,36,8
task_init,raw_score,ac_reference,all_comparable_queries,excluding_S05,auc,0.7083293893097299,0.6531187911403504,0.7607127406970026,35,8
task_init,raw_score,ac_reference,all_comparable_queries,excluding_S05,control_auc,0.7083293893097299,0.6531187911403504,0.7607127406970026,35,8
task_init,raw_score,ac_reference,all_comparable_queries,excluding_S05,old_ac_auc,0.7124933358979422,0.6601279390553125,0.7627527722275516,35,8
task_init,raw_score,ac_reference,all_comparable_queries,excluding_S05,delta_control,0.0,0.0,0.0,35,8
task_init,raw_score,ac_reference,all_comparable_queries,excluding_S05,delta_old_ac,-0.004163946588212412,-0.01389919527523606,0.00581928463042178,35,8
task_init,raw_score,relative_low,all_comparable_queries,all,auc,0.6363508180602282,0.5852793265873711,0.6830748268928001,36,8
task_init,raw_score,relative_low,all_comparable_queries,all,control_auc,0.7002193995242998,0.6434421853842117,0.753468912117012,36,8
task_init,raw_score,relative_low,all_comparable_queries,all,old_ac_auc,0.7048058875815437,0.653459591514244,0.7554470843731088,36,8
task_init,raw_score,relative_low,all_comparable_queries,all,delta_control,-0.06386858146407176,-0.09479952589575007,-0.03747222402647468,36,8
task_init,raw_score,relative_low,all_comparable_queries,all,delta_old_ac,-0.06845506952131566,-0.09778271009196635,-0.04344510869974332,36,8
task_init,raw_score,relative_low,all_comparable_queries,excluding_S05,auc,0.6410784234830915,0.5883635862879976,0.6891315597108234,35,8
task_init,raw_score,relative_low,all_comparable_queries,excluding_S05,control_auc,0.7083293893097299,0.6531187911403504,0.7607127406970026,35,8
task_init,raw_score,relative_low,all_comparable_queries,excluding_S05,old_ac_auc,0.7124933358979422,0.6601279390553125,0.7627527722275516,35,8
task_init,raw_score,relative_low,all_comparable_queries,excluding_S05,delta_control,-0.0672509658266384,-0.09671585123688621,-0.04074129956310778,35,8
task_init,raw_score,relative_low,all_comparable_queries,excluding_S05,delta_old_ac,-0.07141491241485083,-0.09928919241385685,-0.046432939140277955,35,8
task_init,raw_score,relative_low_soft,all_comparable_queries,all,auc,0.6483320766850504,0.5957527165560076,0.6967706900049438,36,8
task_init,raw_score,relative_low_soft,all_comparable_queries,all,control_auc,0.7002193995242998,0.6434421853842117,0.753468912117012,36,8
task_init,raw_score,relative_low_soft,all_comparable_queries,all,old_ac_auc,0.7048058875815437,0.653459591514244,0.7554470843731088,36,8
task_init,raw_score,relative_low_soft,all_comparable_queries,all,delta_control,-0.051887322839249406,-0.07953431642617326,-0.027905271909037247,36,8
task_init,raw_score,relative_low_soft,all_comparable_queries,all,delta_old_ac,-0.05647381089649328,-0.0822912406443497,-0.0333309516135933,36,8
task_init,raw_score,relative_low_soft,all_comparable_queries,excluding_S05,auc,0.6532384666742432,0.599491409120548,0.7026219258752581,35,8
task_init,raw_score,relative_low_soft,all_comparable_queries,excluding_S05,control_auc,0.7083293893097299,0.6531187911403504,0.7607127406970026,35,8
task_init,raw_score,relative_low_soft,all_comparable_queries,excluding_S05,old_ac_auc,0.7124933358979422,0.6601279390553125,0.7627527722275516,35,8
task_init,raw_score,relative_low_soft,all_comparable_queries,excluding_S05,delta_control,-0.05509092263548665,-0.0815832797152317,-0.03047920713460724,35,8
task_init,raw_score,relative_low_soft,all_comparable_queries,excluding_S05,delta_old_ac,-0.05925486922369905,-0.08416092465710345,-0.03556913510462522,35,8
task_init,raw_score,relative_magnitude,all_comparable_queries,all,auc,0.6312084237671839,0.5835749161854742,0.6752235979654456,36,8
task_init,raw_score,relative_magnitude,all_comparable_queries,all,control_auc,0.7002193995242998,0.6434421853842117,0.753468912117012,36,8
task_init,raw_score,relative_magnitude,all_comparable_queries,all,old_ac_auc,0.7048058875815437,0.653459591514244,0.7554470843731088,36,8
task_init,raw_score,relative_magnitude,all_comparable_queries,all,delta_control,-0.06901097575711583,-0.09436331372489998,-0.04338604090538003,36,8
task_init,raw_score,relative_magnitude,all_comparable_queries,all,delta_old_ac,-0.07359746381435972,-0.0994257415282766,-0.04808600268846988,36,8
task_init,raw_score,relative_magnitude,all_comparable_queries,excluding_S05,auc,0.6358360463324297,0.5883001169792048,0.6815240739840285,35,8
task_init,raw_score,relative_magnitude,all_comparable_queries,excluding_S05,control_auc,0.7083293893097299,0.6531187911403504,0.7607127406970026,35,8
task_init,raw_score,relative_magnitude,all_comparable_queries,excluding_S05,old_ac_auc,0.7124933358979422,0.6601279390553125,0.7627527722275516,35,8
task_init,raw_score,relative_magnitude,all_comparable_queries,excluding_S05,delta_control,-0.07249334297730002,-0.0977596884709012,-0.04773648400985884,35,8
task_init,raw_score,relative_magnitude,all_comparable_queries,excluding_S05,delta_old_ac,-0.07665728956551245,-0.10280407125196141,-0.05165220345367293,35,8
