failure_type,prefix_queries,token_family,layer_group,denoise_step,metric,top_quartile_failure_rate,bottom_quartile_failure_rate,failure_rate_difference,ci95_low,ci95_high,permutation_p_raw,permutation_p_maxT,n_top,n_bottom
stagnation,1,action,back_12_15,1,consensus_distance,0.22727272727272727,0.4090909090909091,-0.18181818181818185,-0.3333333432674408,0.06812500171363334,0.2549019607843137,1.0,22,22
stagnation,1,state,back_12_15,2,consensus_distance,0.36363636363636365,0.18181818181818182,0.18181818181818182,-0.049464286491274836,0.4000000059604645,0.2549019607843137,1.0,22,22
stagnation,1,state,back_12_15,5,top1_mass,0.36363636363636365,0.18181818181818182,0.18181818181818182,-0.08295454764738679,0.34456522464752193,0.2549019607843137,1.0,22,22
stagnation,1,state,front_2_5,5,consensus_distance,0.22727272727272727,0.4090909090909091,-0.18181818181818185,-0.4822368428111076,-0.009375000279396832,0.2549019607843137,1.0,22,22
stagnation,1,action,back_12_15,6,token_dispersion,0.2727272727272727,0.45454545454545453,-0.18181818181818182,-0.37162500321865083,0.1280921099707483,0.27450980392156865,1.0,22,22
stagnation,1,action,front_2_5,9,top1_mass,0.4090909090909091,0.22727272727272727,0.18181818181818185,0.0,0.4709999911487102,0.27450980392156865,1.0,22,22
stagnation,1,state,back_12_15,5,entropy,0.3181818181818182,0.18181818181818182,0.13636363636363635,-0.16469298489391804,0.36562500223517413,0.27450980392156865,1.0,22,22
stagnation,1,action,back_12_15,1,entropy,0.36363636363636365,0.22727272727272727,0.13636363636363638,-0.13993421532213687,0.38200000301003445,0.3137254901960784,1.0,22,22
stagnation,1,state,front_2_5,0,entropy,0.2727272727272727,0.4090909090909091,-0.1363636363636364,-0.4027597397565842,0.12321428991854179,0.3333333333333333,1.0,22,22
stagnation,1,state,back_12_15,0,consensus_distance,0.4090909090909091,0.2727272727272727,0.1363636363636364,-0.18852814249694347,0.3462499976158142,0.35294117647058826,1.0,22,22
stagnation,1,action,back_12_15,8,token_dispersion,0.2727272727272727,0.4090909090909091,-0.1363636363636364,-0.3505909189581871,0.13993421532213682,0.37254901960784315,1.0,22,22
stagnation,1,state,front_2_5,7,top1_mass,0.3181818181818182,0.45454545454545453,-0.13636363636363635,-0.49407894983887674,0.1483928631991148,0.37254901960784315,1.0,22,22
stagnation,1,action,back_12_15,0,entropy,0.36363636363636365,0.22727272727272727,0.13636363636363638,-0.10300751980394125,0.39100000783801075,0.39215686274509803,1.0,22,22
stagnation,1,action,back_12_15,6,consensus_distance,0.22727272727272727,0.36363636363636365,-0.13636363636363638,-0.3303333394229412,0.13767857644706957,0.39215686274509803,1.0,22,22
stagnation,1,action,back_12_15,7,consensus_distance,0.22727272727272727,0.36363636363636365,-0.13636363636363638,-0.3303333394229412,0.13767857644706957,0.39215686274509803,1.0,22,22
stagnation,1,action,front_2_5,4,top1_mass,0.3181818181818182,0.18181818181818182,0.13636363636363635,-0.08505952535197138,0.40275973975658413,0.39215686274509803,1.0,22,22
stagnation,1,state,front_2_5,2,top1_mass,0.3181818181818182,0.45454545454545453,-0.13636363636363635,-0.45281955897808074,0.045904762391000976,0.39215686274509803,1.0,22,22
stagnation,1,action,back_12_15,0,token_dispersion,0.22727272727272727,0.36363636363636365,-0.13636363636363638,-0.3910000078380108,0.10300751980394124,0.4117647058823529,1.0,22,22
stagnation,1,action,back_12_15,7,entropy,0.2727272727272727,0.4090909090909091,-0.1363636363636364,-0.4690476208925247,0.10322727095335711,0.4117647058823529,1.0,22,22
stagnation,1,action,back_12_15,2,consensus_distance,0.22727272727272727,0.36363636363636365,-0.13636363636363638,-0.2800416577607393,0.1280921099707483,0.43137254901960786,1.0,22,22
stagnation,1,action,back_12_15,3,token_dispersion,0.22727272727272727,0.36363636363636365,-0.13636363636363638,-0.3910000078380108,0.2802631467580793,0.43137254901960786,1.0,22,22
stagnation,1,action,back_12_15,5,token_dispersion,0.22727272727272727,0.36363636363636365,-0.13636363636363638,-0.3199999928474426,0.17868421301245677,0.43137254901960786,1.0,22,22
stagnation,1,action,front_2_5,3,top1_mass,0.3181818181818182,0.18181818181818182,0.13636363636363635,-0.03690476259216666,0.3033695578575134,0.43137254901960786,1.0,22,22
stagnation,1,action,front_2_5,5,token_dispersion,0.22727272727272727,0.36363636363636365,-0.13636363636363638,-0.32583334371447564,0.08687500143423668,0.43137254901960786,1.0,22,22
stagnation,1,state,back_12_15,0,entropy,0.36363636363636365,0.22727272727272727,0.13636363636363638,-0.27340910136699675,0.4564583383500576,0.43137254901960786,1.0,22,22
stagnation,1,action,back_12_15,2,entropy,0.36363636363636365,0.22727272727272727,0.13636363636363638,-0.13993421532213687,0.38200000301003445,0.45098039215686275,1.0,22,22
stagnation,1,action,back_12_15,9,entropy,0.22727272727272727,0.3181818181818182,-0.09090909090909091,-0.43444444835186,0.1109999975189566,0.45098039215686275,1.0,22,22
stagnation,1,action,back_12_15,4,token_dispersion,0.22727272727272727,0.36363636363636365,-0.13636363636363638,-0.39181818887591363,0.1545112747699022,0.47058823529411764,1.0,22,22
stagnation,1,action,back_12_15,6,top1_mass,0.2727272727272727,0.36363636363636365,-0.09090909090909094,-0.3368749931454659,0.1483928631991148,0.47058823529411764,1.0,22,22
stagnation,1,action,front_2_5,1,entropy,0.36363636363636365,0.22727272727272727,0.13636363636363638,-0.09229323389008641,0.2839285843074322,0.49019607843137253,1.0,22,22
stagnation,1,action,front_2_5,3,consensus_distance,0.2727272727272727,0.4090909090909091,-0.1363636363636364,-0.3333333432674408,0.2561842199414966,0.49019607843137253,1.0,22,22
stagnation,1,action,front_2_5,5,top1_mass,0.3181818181818182,0.18181818181818182,0.13636363636363635,0.0,0.3605681888759136,0.49019607843137253,1.0,22,22
stagnation,1,state,back_12_15,8,entropy,0.4090909090909091,0.2727272727272727,0.1363636363636364,-0.24894737638533115,0.40714286267757405,0.49019607843137253,1.0,22,22
stagnation,1,action,front_2_5,2,consensus_distance,0.22727272727272727,0.36363636363636365,-0.13636363636363638,-0.2839285843074322,0.09229323389008633,0.5098039215686274,1.0,22,22
stagnation,1,state,back_12_15,4,consensus_distance,0.2727272727272727,0.4090909090909091,-0.1363636363636364,-0.4163157932460308,0.033695652801543415,0.5098039215686274,1.0,22,22
stagnation,1,action,back_12_15,7,token_dispersion,0.2727272727272727,0.36363636363636365,-0.09090909090909094,-0.30669564604759214,0.15611841753125189,0.5294117647058824,1.0,22,22
stagnation,1,state,front_2_5,4,entropy,0.3181818181818182,0.22727272727272727,0.09090909090909091,-0.36921053305268287,0.4563749916851519,0.5686274509803921,1.0,22,22
stagnation,1,action,front_2_5,2,token_dispersion,0.2727272727272727,0.36363636363636365,-0.09090909090909094,-0.2839285843074322,0.10203349404036997,0.6078431372549019,1.0,22,22
stagnation,1,action,front_2_5,8,top1_mass,0.2727272727272727,0.18181818181818182,0.09090909090909088,-0.11345454398542643,0.3258333437144756,0.6274509803921569,1.0,22,22
stagnation,1,action,back_12_15,3,consensus_distance,0.22727272727272727,0.3181818181818182,-0.09090909090909091,-0.20000000298023224,0.17868421301245677,0.6470588235294118,1.0,22,22
stagnation,1,action,back_12_15,5,top1_mass,0.2727272727272727,0.36363636363636365,-0.09090909090909094,-0.20000000298023224,0.10979532245546579,0.6470588235294118,1.0,22,22
stagnation,1,action,front_2_5,7,top1_mass,0.18181818181818182,0.2727272727272727,-0.09090909090909088,-0.2395714245736599,0.032291667629033266,0.6470588235294118,1.0,22,22
stagnation,1,state,back_12_15,3,entropy,0.3181818181818182,0.22727272727272727,0.09090909090909091,-0.24488636516034604,0.3226190581917762,0.6470588235294118,1.0,22,22
stagnation,1,state,back_12_15,5,consensus_distance,0.2727272727272727,0.36363636363636365,-0.09090909090909094,-0.5446710661053658,0.17840909622609613,0.6470588235294118,1.0,22,22
stagnation,1,state,front_2_5,9,consensus_distance,0.45454545454545453,0.36363636363636365,0.09090909090909088,-0.31215908750891685,0.36562500223517413,0.6470588235294118,1.0,22,22
stagnation,1,action,back_12_15,8,consensus_distance,0.22727272727272727,0.3181818181818182,-0.09090909090909091,-0.21535325422883034,0.13767857644706957,0.6666666666666666,1.0,22,22
stagnation,1,action,back_12_15,9,consensus_distance,0.22727272727272727,0.3181818181818182,-0.09090909090909091,-0.21535325422883034,0.13767857644706957,0.6666666666666666,1.0,22,22
stagnation,1,action,front_2_5,0,top1_mass,0.3181818181818182,0.22727272727272727,0.09090909090909091,0.0,0.19785714596509932,0.6666666666666666,1.0,22,22
stagnation,1,action,front_2_5,9,consensus_distance,0.2727272727272727,0.18181818181818182,0.09090909090909088,0.0,0.21052631735801697,0.6666666666666666,1.0,22,22
stagnation,1,action,front_2_5,0,entropy,0.3181818181818182,0.22727272727272727,0.09090909090909091,-0.09229323389008641,0.24774999879300594,0.6862745098039216,1.0,22,22
stagnation,1,action,front_2_5,3,token_dispersion,0.2727272727272727,0.36363636363636365,-0.09090909090909094,-0.2839285843074322,0.10203349404036997,0.7058823529411765,1.0,22,22
stagnation,1,action,front_2_5,7,entropy,0.2727272727272727,0.18181818181818182,0.09090909090909088,-0.0476190485060215,0.26761364266276355,0.7058823529411765,1.0,22,22
stagnation,1,state,front_2_5,4,consensus_distance,0.2727272727272727,0.36363636363636365,-0.09090909090909094,-0.4399999976158142,0.19785714596509932,0.7058823529411765,1.0,22,22
stagnation,1,action,back_12_15,1,token_dispersion,0.2727272727272727,0.36363636363636365,-0.09090909090909094,-0.3910000078380108,0.29587319754064073,0.7254901960784313,1.0,22,22
stagnation,1,action,front_2_5,0,consensus_distance,0.22727272727272727,0.3181818181818182,-0.09090909090909091,-0.24732142873108387,0.09625000171363352,0.7254901960784313,1.0,22,22
stagnation,1,action,back_12_15,2,top1_mass,0.22727272727272727,0.2727272727272727,-0.04545454545454544,-0.1428571492433548,0.15611841753125189,0.7450980392156863,1.0,22,22
stagnation,1,action,front_2_5,1,consensus_distance,0.22727272727272727,0.3181818181818182,-0.09090909090909091,-0.24774999879300594,0.09229323389008633,0.7450980392156863,1.0,22,22
stagnation,1,state,front_2_5,6,consensus_distance,0.22727272727272727,0.3181818181818182,-0.09090909090909091,-0.4822368428111076,0.125,0.7450980392156863,1.0,22,22
stagnation,1,action,front_2_5,4,token_dispersion,0.2727272727272727,0.36363636363636365,-0.09090909090909094,-0.3145833410322666,0.15212499722838396,0.7647058823529411,1.0,22,22
stagnation,1,state,back_12_15,2,entropy,0.2727272727272727,0.3181818181818182,-0.04545454545454547,-0.2081578966230154,0.04545454680919647,0.7843137254901961,1.0,22,22
stagnation,1,state,front_2_5,7,entropy,0.3181818181818182,0.2727272727272727,0.04545454545454547,-0.4198026195168495,0.4220000013709067,0.803921568627451,1.0,22,22
stagnation,1,state,front_2_5,9,top1_mass,0.36363636363636365,0.4090909090909091,-0.04545454545454547,-0.4198026195168495,0.19360118806362142,0.803921568627451,1.0,22,22
stagnation,1,state,back_12_15,4,top1_mass,0.3181818181818182,0.2727272727272727,0.04545454545454547,-0.21507936716079712,0.20645833015441895,0.8235294117647058,1.0,22,22
stagnation,1,state,front_2_5,3,consensus_distance,0.3181818181818182,0.36363636363636365,-0.04545454545454547,-0.23999999463558197,0.13321429099887602,0.8235294117647058,1.0,22,22
stagnation,1,state,front_2_5,8,entropy,0.36363636363636365,0.3181818181818182,0.04545454545454547,-0.2601973757147789,0.44087301939725876,0.8235294117647058,1.0,22,22
stagnation,1,action,back_12_15,7,top1_mass,0.2727272727272727,0.3181818181818182,-0.04545454545454547,-0.3326136335730553,0.11830357182770963,0.8431372549019608,1.0,22,22
stagnation,1,action,back_12_15,8,top1_mass,0.2727272727272727,0.22727272727272727,0.04545454545454544,-0.2550837408751249,0.2649350713938474,0.8431372549019608,1.0,22,22
stagnation,1,state,back_12_15,1,consensus_distance,0.2727272727272727,0.3181818181818182,-0.04545454545454547,-0.4662499986588955,0.2710416596382855,0.8431372549019608,1.0,22,22
stagnation,1,state,back_12_15,1,entropy,0.2727272727272727,0.22727272727272727,0.04545454545454544,-0.31861841678619385,0.2313988089561462,0.8431372549019608,1.0,22,22
stagnation,1,state,front_2_5,7,consensus_distance,0.2727272727272727,0.3181818181818182,-0.04545454545454547,-0.3498120293021202,0.17976190894842142,0.8431372549019608,1.0,22,22
stagnation,1,action,back_12_15,0,top1_mass,0.3181818181818182,0.2727272727272727,0.04545454545454547,-0.11256521567702293,0.26019737571477886,0.8627450980392157,1.0,22,22
stagnation,1,action,front_2_5,6,token_dispersion,0.22727272727272727,0.2727272727272727,-0.04545454545454544,-0.21722222417593,0.12055921070277688,0.8627450980392157,1.0,22,22
stagnation,1,action,front_2_5,8,consensus_distance,0.22727272727272727,0.2727272727272727,-0.04545454545454544,-0.19785714596509935,0.1040789483115077,0.8627450980392157,1.0,22,22
stagnation,1,action,front_2_5,9,entropy,0.2727272727272727,0.22727272727272727,0.04545454545454544,-0.17976190894842148,0.31223683506250377,0.8627450980392157,1.0,22,22
stagnation,1,state,back_12_15,0,top1_mass,0.3181818181818182,0.36363636363636365,-0.04545454545454547,-0.3333333432674408,0.19250000342726703,0.8627450980392157,1.0,22,22
stagnation,1,state,front_2_5,1,entropy,0.2727272727272727,0.3181818181818182,-0.04545454545454547,-0.2857142984867096,0.15774999856948851,0.8627450980392157,1.0,22,22
stagnation,1,state,front_2_5,3,top1_mass,0.3181818181818182,0.36363636363636365,-0.04545454545454547,-0.33424999564886093,0.19785714596509932,0.8627450980392157,1.0,22,22
stagnation,1,action,back_12_15,3,entropy,0.3181818181818182,0.2727272727272727,0.04545454545454547,-0.21052631735801697,0.3019999932497739,0.8823529411764706,1.0,22,22
stagnation,1,action,back_12_15,4,consensus_distance,0.22727272727272727,0.2727272727272727,-0.04545454545454544,-0.18511905148625374,0.17868421301245677,0.8823529411764706,1.0,22,22
stagnation,1,action,back_12_15,4,entropy,0.3181818181818182,0.2727272727272727,0.04545454545454547,-0.21052631735801697,0.3019999932497739,0.8823529411764706,1.0,22,22
stagnation,1,action,back_12_15,8,entropy,0.22727272727272727,0.2727272727272727,-0.04545454545454544,-0.24732142873108387,0.1599999964237213,0.8823529411764706,1.0,22,22
stagnation,1,action,front_2_5,0,token_dispersion,0.2727272727272727,0.3181818181818182,-0.04545454545454547,-0.21722222417593,0.12055921070277688,0.8823529411764706,1.0,22,22
stagnation,1,action,front_2_5,1,token_dispersion,0.2727272727272727,0.3181818181818182,-0.04545454545454547,-0.21722222417593,0.12055921070277688,0.8823529411764706,1.0,22,22
stagnation,1,action,front_2_5,2,entropy,0.3181818181818182,0.2727272727272727,0.04545454545454547,-0.1764354094862938,0.2714285816997289,0.8823529411764706,1.0,22,22
stagnation,1,action,front_2_5,7,consensus_distance,0.3181818181818182,0.2727272727272727,0.04545454545454547,-0.19785714596509935,0.3468899503350257,0.8823529411764706,1.0,22,22
stagnation,1,action,front_2_5,7,token_dispersion,0.22727272727272727,0.2727272727272727,-0.04545454545454544,-0.21722222417593,0.12055921070277688,0.8823529411764706,1.0,22,22
stagnation,1,state,back_12_15,9,top1_mass,0.3181818181818182,0.2727272727272727,0.04545454545454547,-0.3122368350625038,0.3226190581917762,0.8823529411764706,1.0,22,22
stagnation,1,state,front_2_5,1,consensus_distance,0.36363636363636365,0.3181818181818182,0.04545454545454547,-0.2312500011175871,0.2710416596382855,0.8823529411764706,1.0,22,22
stagnation,1,state,front_2_5,6,top1_mass,0.3181818181818182,0.2727272727272727,0.04545454545454547,-0.26027778871357443,0.28473731055855744,0.8823529411764706,1.0,22,22
stagnation,1,action,back_12_15,4,top1_mass,0.2727272727272727,0.3181818181818182,-0.04545454545454547,-0.1599999964237213,0.15285088121891013,0.9019607843137255,1.0,22,22
stagnation,1,action,back_12_15,5,consensus_distance,0.2727272727272727,0.3181818181818182,-0.04545454545454547,-0.18511905148625374,0.17868421301245677,0.9019607843137255,1.0,22,22
stagnation,1,action,front_2_5,6,consensus_distance,0.3181818181818182,0.2727272727272727,0.04545454545454547,-0.15614285580813886,0.4101136289536951,0.9019607843137255,1.0,22,22
stagnation,1,action,front_2_5,9,token_dispersion,0.2727272727272727,0.3181818181818182,-0.04545454545454547,-0.18852814249694347,0.08565163053572172,0.9019607843137255,1.0,22,22
stagnation,1,state,front_2_5,0,consensus_distance,0.2727272727272727,0.3181818181818182,-0.04545454545454547,-0.27152778804302213,0.11487499959766859,0.9019607843137255,1.0,22,22
stagnation,1,action,back_12_15,3,top1_mass,0.22727272727272727,0.2727272727272727,-0.04545454545454544,-0.1428571492433548,0.13993421532213682,0.9215686274509803,1.0,22,22
stagnation,1,action,back_12_15,9,token_dispersion,0.22727272727272727,0.2727272727272727,-0.04545454545454544,-0.3505909189581871,0.24894737638533107,0.9215686274509803,1.0,22,22
stagnation,1,state,front_2_5,2,consensus_distance,0.3181818181818182,0.2727272727272727,0.04545454545454547,-0.22750000134110449,0.19785714596509932,0.9215686274509803,1.0,22,22
stagnation,1,action,front_2_5,5,consensus_distance,0.2727272727272727,0.3181818181818182,-0.04545454545454547,-0.21535325422883034,0.3186184167861936,0.9411764705882353,1.0,22,22
stagnation,1,state,back_12_15,2,top1_mass,0.3181818181818182,0.36363636363636365,-0.04545454545454547,-0.3713636428117752,0.1428571492433548,0.9411764705882353,1.0,22,22
stagnation,1,action,front_2_5,4,consensus_distance,0.2727272727272727,0.3181818181818182,-0.04545454545454547,-0.21535325422883034,0.3186184167861936,0.9607843137254902,1.0,22,22
stagnation,1,action,back_12_15,1,top1_mass,0.18181818181818182,0.18181818181818182,0.0,-0.11999999731779099,0.19052631668746464,1.0,1.0,22,22
stagnation,1,action,back_12_15,5,entropy,0.2727272727272727,0.2727272727272727,0.0,-0.3333333432674408,0.39100000783801075,1.0,1.0,22,22
stagnation,1,action,back_12_15,6,entropy,0.3181818181818182,0.3181818181818182,0.0,-0.37638889625668526,0.4129999965429304,1.0,1.0,22,22
stagnation,1,action,front_2_5,1,top1_mass,0.3181818181818182,0.3181818181818182,0.0,-0.21507936716079712,0.17078261040151116,1.0,1.0,22,22
stagnation,1,action,front_2_5,3,entropy,0.3181818181818182,0.3181818181818182,0.0,-0.33300000987946987,0.27152778804302213,1.0,1.0,22,22
stagnation,1,action,front_2_5,4,entropy,0.3181818181818182,0.3181818181818182,0.0,-0.20000000298023224,0.243750000372529,1.0,1.0,22,22
stagnation,1,action,front_2_5,5,entropy,0.2727272727272727,0.2727272727272727,0.0,-0.20000000298023224,0.14139610975980757,1.0,1.0,22,22
stagnation,1,action,front_2_5,6,entropy,0.22727272727272727,0.22727272727272727,0.0,-0.20406698808073997,0.14139610975980757,1.0,1.0,22,22
stagnation,1,action,front_2_5,6,top1_mass,0.22727272727272727,0.22727272727272727,0.0,-0.13068182151764632,0.095238097012043,1.0,1.0,22,22
stagnation,1,state,back_12_15,1,top1_mass,0.2727272727272727,0.2727272727272727,0.0,-0.3333333432674408,0.20645833015441895,1.0,1.0,22,22
stagnation,1,state,back_12_15,3,consensus_distance,0.3181818181818182,0.3181818181818182,0.0,-0.2865000080317259,0.19785714596509932,1.0,1.0,22,22
stagnation,1,state,back_12_15,3,top1_mass,0.3181818181818182,0.3181818181818182,0.0,-0.14006211645901204,0.09426407124847173,1.0,1.0,22,22
stagnation,1,state,back_12_15,4,entropy,0.2727272727272727,0.2727272727272727,0.0,-0.20000000298023224,0.13321429099887602,1.0,1.0,22,22
stagnation,1,state,back_12_15,6,entropy,0.2727272727272727,0.2727272727272727,0.0,-0.23099999651312828,0.20645833015441895,1.0,1.0,22,22
stagnation,1,state,back_12_15,6,top1_mass,0.22727272727272727,0.22727272727272727,0.0,-0.268849216774106,0.15774999856948851,1.0,1.0,22,22
stagnation,1,state,back_12_15,7,consensus_distance,0.36363636363636365,0.36363636363636365,0.0,-0.2676136426627636,0.3083333414047955,1.0,1.0,22,22
stagnation,1,state,back_12_15,7,entropy,0.3181818181818182,0.3181818181818182,0.0,-0.1905263166874647,0.11999999731779099,1.0,1.0,22,22
stagnation,1,state,back_12_15,8,consensus_distance,0.2727272727272727,0.2727272727272727,0.0,-0.28875000923871996,0.23452381044626233,1.0,1.0,22,22
stagnation,1,state,back_12_15,9,consensus_distance,0.3181818181818182,0.3181818181818182,0.0,-0.3304605238139629,0.1428571492433548,1.0,1.0,22,22
stagnation,1,state,back_12_15,9,entropy,0.36363636363636365,0.36363636363636365,0.0,-0.35736842602491375,0.2313988089561462,1.0,1.0,22,22
stagnation,1,state,front_2_5,0,top1_mass,0.3181818181818182,0.3181818181818182,0.0,-0.27950000390410423,0.3355357125401496,1.0,1.0,22,22
stagnation,1,state,front_2_5,1,top1_mass,0.3181818181818182,0.3181818181818182,0.0,-0.26027778871357443,0.20645833015441895,1.0,1.0,22,22
stagnation,1,state,front_2_5,2,entropy,0.36363636363636365,0.36363636363636365,0.0,-0.33909774087369443,0.2561739098280668,1.0,1.0,22,22
stagnation,1,state,front_2_5,3,entropy,0.2727272727272727,0.2727272727272727,0.0,-0.27152778804302213,0.20645833015441895,1.0,1.0,22,22
stagnation,1,state,front_2_5,5,entropy,0.3181818181818182,0.3181818181818182,0.0,-0.4316447265446186,0.3136249922215938,1.0,1.0,22,22
stagnation,1,state,front_2_5,6,entropy,0.2727272727272727,0.2727272727272727,0.0,-0.4198026195168495,0.29487499333918077,1.0,1.0,22,22
stagnation,1,state,front_2_5,8,consensus_distance,0.36363636363636365,0.36363636363636365,0.0,-0.3540000133216381,0.42214286178350446,1.0,1.0,22,22
stagnation,1,state,front_2_5,8,top1_mass,0.3181818181818182,0.3181818181818182,0.0,-0.35736842602491375,0.2313988089561462,1.0,1.0,22,22
stagnation,1,state,front_2_5,9,entropy,0.4090909090909091,0.4090909090909091,0.0,-0.35736842602491375,0.2313988089561462,1.0,1.0,22,22
stagnation,3,action,back_12_15,2,consensus_distance,0.22727272727272727,0.5454545454545454,-0.3181818181818181,-0.4387499921023846,-0.21961462050676347,0.0196078431372549,0.4117647058823529,22,22
stagnation,3,action,back_12_15,6,consensus_distance,0.22727272727272727,0.5454545454545454,-0.3181818181818181,-0.40704545378685,-0.15962733253836642,0.0196078431372549,0.4117647058823529,22,22
stagnation,3,action,back_12_15,0,entropy,0.4090909090909091,0.13636363636363635,0.27272727272727276,0.10684782695025206,0.40508892983198164,0.0392156862745098,0.803921568627451,22,22
stagnation,3,action,back_12_15,9,token_dispersion,0.13636363636363635,0.4090909090909091,-0.27272727272727276,-0.37705628499388694,-0.1428571492433548,0.0392156862745098,0.803921568627451,22,22
stagnation,3,action,front_2_5,9,entropy,0.5,0.22727272727272727,0.2727272727272727,0.1394318226724863,0.3605681888759136,0.0392156862745098,0.803921568627451,22,22
stagnation,3,state,front_2_5,0,entropy,0.18181818181818182,0.45454545454545453,-0.2727272727272727,-0.4500988215208054,-0.11999999731779099,0.0392156862745098,0.803921568627451,22,22
stagnation,3,state,front_2_5,1,entropy,0.18181818181818182,0.45454545454545453,-0.2727272727272727,-0.4500988215208054,-0.11999999731779099,0.0392156862745098,0.803921568627451,22,22
stagnation,3,state,front_2_5,2,entropy,0.18181818181818182,0.45454545454545453,-0.2727272727272727,-0.4500988215208054,-0.11999999731779099,0.0392156862745098,0.803921568627451,22,22
stagnation,3,state,front_2_5,3,entropy,0.18181818181818182,0.45454545454545453,-0.2727272727272727,-0.4500988215208054,-0.11999999731779099,0.0392156862745098,0.803921568627451,22,22
stagnation,3,state,front_2_5,4,entropy,0.18181818181818182,0.45454545454545453,-0.2727272727272727,-0.4500988215208054,-0.11999999731779099,0.0392156862745098,0.803921568627451,22,22
stagnation,3,state,front_2_5,5,entropy,0.18181818181818182,0.45454545454545453,-0.2727272727272727,-0.4500988215208054,-0.11999999731779099,0.0392156862745098,0.803921568627451,22,22
stagnation,3,state,front_2_5,6,entropy,0.18181818181818182,0.45454545454545453,-0.2727272727272727,-0.4500988215208054,-0.11999999731779099,0.0392156862745098,0.803921568627451,22,22
stagnation,3,state,front_2_5,7,entropy,0.18181818181818182,0.45454545454545453,-0.2727272727272727,-0.4500988215208054,-0.11999999731779099,0.0392156862745098,0.803921568627451,22,22
stagnation,3,state,front_2_5,8,entropy,0.18181818181818182,0.45454545454545453,-0.2727272727272727,-0.4500988215208054,-0.11999999731779099,0.0392156862745098,0.803921568627451,22,22
stagnation,3,state,front_2_5,9,entropy,0.18181818181818182,0.45454545454545453,-0.2727272727272727,-0.4500988215208054,-0.11999999731779099,0.0392156862745098,0.803921568627451,22,22
stagnation,3,action,back_12_15,3,consensus_distance,0.18181818181818182,0.45454545454545453,-0.2727272727272727,-0.4000000059604645,-0.10315735097974543,0.0784313725490196,0.803921568627451,22,22
stagnation,3,action,back_12_15,0,consensus_distance,0.22727272727272727,0.5,-0.2727272727272727,-0.4000000059604645,-0.10315735097974543,0.09803921568627451,0.803921568627451,22,22
stagnation,3,action,back_12_15,1,consensus_distance,0.22727272727272727,0.5,-0.2727272727272727,-0.4000000059604645,-0.10315735097974543,0.09803921568627451,0.803921568627451,22,22
stagnation,3,action,back_12_15,4,consensus_distance,0.22727272727272727,0.5,-0.2727272727272727,-0.4000000059604645,-0.10315735097974543,0.09803921568627451,0.803921568627451,22,22
stagnation,3,action,back_12_15,5,consensus_distance,0.22727272727272727,0.5,-0.2727272727272727,-0.4000000059604645,-0.10315735097974543,0.09803921568627451,0.803921568627451,22,22
stagnation,3,state,front_2_5,0,top1_mass,0.45454545454545453,0.18181818181818182,0.2727272727272727,0.11999999731779099,0.4500988215208053,0.11764705882352941,0.803921568627451,22,22
stagnation,3,state,front_2_5,1,top1_mass,0.45454545454545453,0.18181818181818182,0.2727272727272727,0.11999999731779099,0.4500988215208053,0.11764705882352941,0.803921568627451,22,22
