prefix_queries,token_family,layer_group,denoise_step,expert,failure_minus_success_probability,ci95_low,ci95_high,ci95_worker_low,ci95_worker_high,snapshot_effect_min,snapshot_effect_max,snapshot_effect_sd,snapshots_effect_positive,snapshots_effect_negative,permutation_p_raw,permutation_p_maxT,n_mixed_snapshots
1,action,front_2_5,0,11,-0.0001508492132415995,-0.00023808878286217804,-8.281229729618644e-05,-0.00021161441691219807,-4.4108215115557025e-05,-0.00042283907532691956,1.0572373867034912e-05,0.0001473335432820022,1,8,0.0196078431372549,0.9607843137254902,9
1,action,front_2_5,1,10,0.00014563629520125687,3.526976597640896e-05,0.00028054896611138245,1.5933455870254033e-06,0.00024560862220823765,-0.00013573840260505676,0.000530436635017395,0.00024180494074244052,5,4,0.0196078431372549,0.9607843137254902,9
1,action,back_12_15,3,21,0.00014753412688151002,8.044757032621419e-05,0.00027257929104962386,-1.1856987839564678e-05,0.00030045444145798683,-4.627928137779236e-05,0.00041896291077136993,0.0001692125224508345,6,3,0.0196078431372549,0.9607843137254902,9
1,action,front_2_5,7,9,0.00014436949277296662,8.851436396071222e-05,0.00020531316113192588,1.410540962751839e-05,0.0002356688492000103,-5.4778531193733215e-05,0.0003030262887477875,0.00014121868298389018,8,1,0.0392156862745098,0.9607843137254902,9
1,action,front_2_5,7,19,-0.0001598439266672358,-0.0002896772748499643,-5.973083952994785e-05,-0.0002938336692750454,-2.220516416855395e-05,-0.0006864871829748154,6.744265556335449e-05,0.0002322753134649247,2,7,0.058823529411764705,0.9607843137254902,9
1,action,front_2_5,0,25,-0.00015370837354566902,-0.00024823865314829165,-9.257045712729453e-05,-0.00023601390421390533,-6.878091953694823e-05,-0.0005222558975219727,6.52112066745758e-05,0.00017762240895535797,2,7,0.0784313725490196,0.9607843137254902,9
1,action,front_2_5,8,19,-0.00015521069872193038,-0.0002723365767451469,-5.4492365507030634e-05,-0.0002671927213668823,-2.6975671062246036e-05,-0.0006395988166332245,2.359040081501007e-05,0.0002105637249769643,2,7,0.09803921568627451,0.9607843137254902,9
1,action,front_2_5,0,17,0.00015223647642415017,5.515794046004885e-05,0.00028019985184073447,-8.43989855638938e-05,0.00030113570392131805,-0.00021618232131004333,0.00037210434675216675,0.00022177241044119,7,2,0.11764705882352941,0.9607843137254902,9
1,state,front_2_5,6,18,0.00014643039321526885,-7.97743434759468e-06,0.0004480113108002115,-1.0055090569949243e-05,0.0003387304022908211,-3.334507346153259e-05,0.0013548247516155243,0.00045327848056331277,4,5,0.11764705882352941,0.9607843137254902,9
1,action,front_2_5,4,14,-0.00015030345821287483,-0.00030322066813823765,-1.4352177549881184e-05,-0.00036342814564704895,7.751318480586633e-05,-0.0005917474627494812,0.0004565678536891937,0.0003267706779297441,3,6,0.1568627450980392,0.9607843137254902,9
1,action,front_2_5,3,14,-0.0001470169227104634,-0.00028009067464154216,-1.1797927982115952e-06,-0.0003321804106235504,5.3110932640265673e-05,-0.000593923032283783,0.0004435889422893524,0.0003120178880635649,3,6,0.17647058823529413,0.9607843137254902,9
1,action,front_2_5,2,12,-0.00015659278142265975,-0.00034494574501877653,5.310250071488547e-05,-0.0002903419663198292,-5.021132528781891e-05,-0.000645732507109642,0.0002878531813621521,0.0003489525697659701,4,5,0.19607843137254902,0.9607843137254902,9
1,action,back_12_15,1,0,-0.00013834341370966285,-0.0002860697211872321,-5.006360506740749e-05,-0.00032898271456360817,2.923967549577354e-05,-0.0006396863609552383,0.00010833516716957092,0.0002275834121974185,3,6,0.0196078431372549,0.9803921568627451,9
1,action,front_2_5,0,31,-0.00013853609561920166,-0.00020195775614411103,-5.6081810180330654e-05,-0.00018473900854587555,-6.275020887187571e-05,-0.00037055835127830505,0.00021917745471000671,0.00017951044719666243,2,7,0.058823529411764705,0.9803921568627451,9
1,action,front_2_5,7,31,-0.00013718049740418792,-0.00022500157792819663,-5.6412975845887564e-05,-0.00026044249534606934,-2.940511330962181e-05,-0.0003961101174354553,0.00017965957522392273,0.00018406323215458542,2,7,0.0784313725490196,0.9803921568627451,9
1,action,front_2_5,8,31,-0.00014181000005919486,-0.00022231425064092036,-7.489358922612155e-05,-0.00021916096739005297,-8.165388499037364e-05,-0.0003629308193922043,3.915652632713318e-05,0.00014898323570378125,3,6,0.09803921568627451,0.9803921568627451,9
1,action,front_2_5,2,14,-0.00013996598136145622,-0.00024538411380490286,1.1977163012486102e-07,-0.0002726721577346325,9.827051144384313e-06,-0.0005691051483154297,0.00034756772220134735,0.0002732415159698576,2,7,0.13725490196078433,0.9803921568627451,9
1,action,front_2_5,4,0,0.00013813376426696777,-6.592595564143266e-05,0.0002899590370361693,-3.7878286093473434e-05,0.00035739692975766957,-0.0005421526730060577,0.0007427185773849487,0.00046924370690248907,6,3,0.29411764705882354,0.9803921568627451,9
1,action,back_12_15,0,0,-0.00013139202201273292,-0.00026865739127970303,-5.35197164026613e-05,-0.0003299727104604244,4.8767528824100716e-05,-0.0005176234990358353,0.00013221800327301025,0.0002107219333993271,4,5,0.0196078431372549,1.0,9
1,action,back_12_15,0,4,0.00011544902372406796,5.332380533218384e-05,0.0001960024812433403,3.330224426463246e-05,0.00021306704729795456,-0.0001648440957069397,0.00038962066173553467,0.00017149130871985108,7,2,0.0196078431372549,1.0,9
1,action,back_12_15,1,16,7.252333307405934e-05,2.6562944549368696e-05,0.0001300825088037527,-4.0438763790007195e-06,0.00013910233974456787,-5.2832067012786865e-05,0.0002886764705181122,0.00011477350199129432,7,2,0.0196078431372549,1.0,9
1,action,back_12_15,2,0,-0.00012282405805308372,-0.0002683004837308545,-2.7465577068142022e-05,-0.0003091581165790558,2.9297547371243127e-05,-0.0006592143326997757,0.00014666840434074402,0.0002379693469265476,3,6,0.0196078431372549,1.0,9
1,action,back_12_15,3,0,-0.00012412999058142304,-0.0002771447594568599,-1.5532715133304015e-05,-0.0002980413846671581,2.008171213674359e-05,-0.0007162000983953476,0.00013467296957969666,0.00024664794909767807,3,6,0.0196078431372549,1.0,9
1,action,back_12_15,6,17,-0.00010962163651129231,-0.00021396128759079147,-3.4673346362978946e-05,-0.00023213587701320648,3.0445866286754455e-06,-0.0003900863230228424,8.860602974891663e-05,0.00015869607159402221,2,7,0.0196078431372549,1.0,9
1,action,back_12_15,7,11,-0.00011677708971546963,-0.00023809955855540464,-4.4298527973296595e-05,-0.00019571417942643166,-5.36705674676346e-06,-0.0004956331104040146,2.6738271117210388e-05,0.00016816015704534948,3,6,0.0196078431372549,1.0,9
1,action,back_12_15,7,17,-0.00010374043631600216,-0.00020751008014485706,-5.328720035322476e-05,-0.00023265928030014038,1.5414552763104422e-05,-0.00033217109739780426,9.926781058311462e-05,0.0001418982574250549,2,7,0.0196078431372549,1.0,9
1,action,back_12_15,8,11,-0.0001211319540743716,-0.00025053669305634684,-3.591350532587968e-05,-0.00019584479741752148,-8.200411230063847e-06,-0.0005930028855800629,0.00010856427252292633,0.00021731882588937879,2,7,0.0196078431372549,1.0,9
1,action,back_12_15,8,17,-0.00010561963426880538,-0.0002104415267240256,-4.710603288913264e-05,-0.00022549601271748543,2.098192003359142e-05,-0.00034863874316215515,6.248615682125092e-05,0.0001370176178170368,2,7,0.0196078431372549,1.0,9
1,action,back_12_15,9,17,-7.973383617354557e-05,-0.00016745557404647117,-3.641506409621799e-05,-0.00018601678311824799,2.3337225593422754e-05,-0.00025674887001514435,3.162212669849396e-05,0.00011298897879896685,3,6,0.0196078431372549,1.0,9
1,state,front_2_5,6,10,1.0522082448005676e-05,6.415622152644574e-07,2.643178345351771e-05,3.6974360511976555e-06,1.904275268316269e-05,-6.48200511932373e-07,7.728300988674164e-05,2.5440693207201548e-05,4,5,0.0196078431372549,1.0,9
1,state,front_2_5,6,14,-9.047281309904065e-06,-2.6182671263086377e-05,6.933180429768981e-08,-1.937011256814003e-05,-6.968155503273011e-07,-7.862597703933716e-05,2.3618340492248535e-06,2.616784695419483e-05,4,5,0.0196078431372549,1.0,9
1,state,front_2_5,6,16,1.0235027730232105e-05,-3.489924331745442e-07,3.0378552992260666e-05,2.9004063151205628e-08,2.2615771740674973e-05,-1.7601996660232544e-06,9.158439934253693e-05,3.054428816540167e-05,5,4,0.0196078431372549,1.0,9
1,state,front_2_5,6,31,-5.42360885447124e-06,-1.4559299097527401e-05,3.4065712384290237e-07,-9.91765409708023e-06,-1.738305883236535e-06,-4.2809173464775085e-05,2.8293579816818237e-06,1.421194065187592e-05,3,5,0.0196078431372549,1.0,9
1,state,front_2_5,8,6,3.5067398584942566e-06,-3.41712583917797e-07,9.179637288525552e-06,1.6111880540847778e-07,6.403707936897262e-06,-2.345070242881775e-06,2.1670013666152954e-05,7.898333933553658e-06,6,3,0.0196078431372549,1.0,9
1,state,front_2_5,8,7,5.019207947043469e-06,3.895774177919975e-07,1.2439985744094882e-05,8.414499461650848e-07,1.1150326827191748e-05,-1.5031546354293823e-06,3.6247074604034424e-05,1.1988558071607258e-05,5,4,0.0196078431372549,1.0,9
1,state,back_12_15,3,18,1.4557399481418543e-05,1.7911765894496061e-06,2.7874713214259828e-05,6.071425559639465e-06,2.257479354739189e-05,-1.3129785656929016e-05,6.378442049026489e-05,2.2815556803834625e-05,6,3,0.0196078431372549,1.0,9
1,state,back_12_15,3,27,2.3352602511295117e-05,2.0933599216732547e-06,4.877670216956175e-05,-5.821580998599522e-07,3.654602915048599e-05,-4.722177982330322e-05,0.00010657310485839844,4.7082627133931965e-05,7,2,0.0196078431372549,1.0,9
1,state,back_12_15,5,11,-1.8884944438468665e-05,-3.094628673352418e-05,-6.096960362356187e-06,-2.4913344532251358e-05,-1.2618622349691577e-05,-5.7635828852653503e-05,3.7457793951034546e-06,2.495029548299499e-05,3,6,0.0196078431372549,1.0,9
1,state,back_12_15,8,2,1.0352374374633655e-05,-2.0040614003846713e-06,2.919967428169911e-05,3.3002981012941747e-06,1.647952012717724e-05,-1.5132129192352295e-05,6.182491779327393e-05,2.501236303942278e-05,5,4,0.0196078431372549,1.0,9
1,state,back_12_15,8,7,-1.5593030184390955e-05,-2.1246935011731695e-05,-7.558225752291038e-06,-1.972727659449447e-05,-1.1778300518017206e-05,-3.405660390853882e-05,6.81169331073761e-06,1.4755902157048695e-05,1,8,0.0196078431372549,1.0,9
1,state,back_12_15,8,8,1.1618352800724097e-05,2.5128017966835616e-06,2.628693268889037e-05,9.475508704781532e-06,1.5299067763407946e-05,-1.154094934463501e-05,5.495920777320862e-05,2.2742497094441205e-05,5,3,0.0196078431372549,1.0,9
1,state,back_12_15,8,11,-1.0286561519023962e-05,-2.666508139554935e-05,-9.85013251408873e-07,-1.935820546350442e-05,-3.253575414419174e-06,-6.704777479171753e-05,1.631304621696472e-05,2.496254091965966e-05,2,6,0.0196078431372549,1.0,9
1,action,front_2_5,3,11,-0.00013210996985435486,-0.00019114904935122468,-8.344560028490379e-05,-0.0001988583244383335,-5.250850708762303e-05,-0.00027808360755443573,4.63537871837616e-05,9.291758033214137e-05,1,8,0.0392156862745098,1.0,9
1,action,front_2_5,8,1,0.00011143336450913921,2.9873024641347e-05,0.00021589409261650868,-5.022034747526044e-06,0.00018888688646256924,-0.00015113502740859985,0.0004508551210165024,0.00017246950301341712,7,2,0.0392156862745098,1.0,9
1,action,front_2_5,9,1,0.00012546818470582366,2.757290772024135e-05,0.00027688487462000915,8.094957638604687e-06,0.0002280606422573328,-0.0001359879970550537,0.0006015319377183914,0.0002047344169113785,7,2,0.0392156862745098,1.0,9
1,action,back_12_15,0,10,0.00010934202873613685,3.92648091292358e-05,0.00023638132042833604,-7.901364388089859e-05,0.0002542142756283283,-0.0001901388168334961,0.00044049322605133057,0.00019222624541725963,6,3,0.0392156862745098,1.0,9
1,action,back_12_15,0,16,8.47840856295079e-05,4.3616321090667046e-05,0.00014259379750001245,-2.4366649086005032e-06,0.00015290547162294388,-7.192790508270264e-05,0.0002868436276912689,0.00010777321585919708,7,2,0.0392156862745098,1.0,9
1,action,back_12_15,1,4,8.834981417749077e-05,1.700389107099909e-05,0.0001688213556917617,1.942153539857827e-05,0.00016432814300060272,-0.0002279616892337799,0.0002929903566837311,0.00016308127669617534,7,2,0.0392156862745098,1.0,9
1,action,back_12_15,2,28,9.204261004924774e-05,4.184112667644513e-05,0.00016996043814287987,-5.016103841626318e-06,0.00020768167451024055,-0.00014779157936573029,0.0002989917993545532,0.0001408514945069328,6,3,0.0392156862745098,1.0,9
1,action,back_12_15,3,4,9.303043043473735e-05,1.5383295431092846e-05,0.00016922310096560976,-9.313227565144189e-06,0.00018792878836393356,-0.00031594932079315186,0.00028818845748901367,0.00017165354802273214,8,1,0.0392156862745098,1.0,9
1,action,back_12_15,3,28,8.77020283951424e-05,3.979739540227456e-05,0.00017559406514919824,-9.944928024196997e-06,0.00020377710461616516,-0.00013749673962593079,0.0002668015658855438,0.0001319546572631225,6,3,0.0392156862745098,1.0,9
1,action,back_12_15,4,21,0.00010182915139012039,5.207900712775881e-05,0.0001926886114233639,-2.087136963382363e-05,0.00021724635735154152,-6.296485662460327e-05,0.00025464221835136414,0.0001227476604981348,7,2,0.0392156862745098,1.0,9
1,action,back_12_15,4,28,9.554127609590068e-05,4.2091647810593716e-05,0.00018742079191724764,9.66260540735675e-06,0.0002004522830247879,-9.332038462162018e-05,0.0003048926591873169,0.00012812735803890973,7,2,0.0392156862745098,1.0,9
1,action,back_12_15,5,24,9.429351484868675e-05,2.9975140341775842e-05,0.0001846307175583206,1.953891569428379e-05,0.000140779884532094,-4.542246460914612e-05,0.0003133714199066162,0.00012731252354569733,7,2,0.0392156862745098,1.0,9
1,action,back_12_15,5,28,9.498393046669662e-05,3.932499876100338e-05,0.00018344226446060925,2.0508229499682785e-05,0.00018325122073292732,-5.106441676616669e-05,0.00032401829957962036,0.00012428015179466456,7,2,0.0392156862745098,1.0,9
1,action,back_12_15,6,11,-9.40501267905347e-05,-0.00019329256610944867,-3.538422488418292e-05,-0.00018479488790035248,7.1491007474832875e-06,-0.0003920644521713257,3.2300129532814026e-05,0.00013598895748145878,2,7,0.0392156862745098,1.0,9
1,action,back_12_15,6,28,9.549636888550594e-05,5.690166935892194e-05,0.00015769372803333678,4.097886367162573e-05,0.00016171252354979515,-1.2468546628952026e-05,0.0002864859998226166,9.482095629209653e-05,7,2,0.0392156862745098,1.0,9
1,action,back_12_15,7,28,0.00010115942859556526,5.93730414948368e-05,0.0001671079273364739,5.055139263276942e-05,0.0001634717918932438,-9.991228580474854e-06,0.0002639591693878174,9.410631901118904e-05,7,2,0.0392156862745098,1.0,9
1,state,front_2_5,6,1,-3.856917373923352e-06,-1.054647329965519e-05,-1.4983943685820122e-07,-7.64383003115654e-06,-7.432963371911683e-07,-3.145821392536163e-05,1.0114163160324097e-06,1.0385409041191451e-05,2,7,0.0392156862745098,1.0,9
1,state,front_2_5,6,25,-1.7354057490592822e-05,-5.036907823523507e-05,-2.772340497614326e-07,-3.7400051951408386e-05,-8.172743690693223e-08,-0.0001492779701948166,7.878988981246948e-07,4.9529600801179186e-05,5,4,0.0392156862745098,1.0,9
1,state,front_2_5,7,2,-2.290846623509424e-06,-5.442437031888403e-06,8.253070262753654e-08,-3.6600977182388306e-06,8.573406375944467e-08,-1.3735145330429077e-05,7.487833499908447e-07,5.018068804929499e-06,5,3,0.0392156862745098,1.0,9
1,state,front_2_5,8,11,2.1213459149294067e-06,4.547234077278972e-07,4.0797414840199055e-06,5.499459803104401e-07,4.902901127934454e-06,-3.725290298461914e-09,1.0363757610321045e-05,3.5166267480235547e-06,7,1,0.0392156862745098,1.0,9
1,state,back_12_15,0,12,-1.2489449545682874e-05,-2.7257188912699347e-05,-5.385978158756191e-06,-2.7969013899564743e-05,2.4544850646179813e-06,-7.493793964385986e-05,1.3362616300582886e-05,2.892273732868489e-05,3,6,0.0392156862745098,1.0,9
1,state,back_12_15,0,27,2.2398100554710254e-05,5.907798083626403e-06,5.4306507081491866e-05,-1.4957258326830924e-05,5.146954208612442e-05,-5.15766441822052e-05,0.00011508166790008545,4.571304816636257e-05,7,2,0.0392156862745098,1.0,9
1,state,back_12_15,1,17,1.4474408089881763e-05,9.303664023718739e-06,2.1713350633945083e-05,4.303629975765944e-06,2.4505890905857086e-05,-1.4528632164001465e-06,2.812221646308899e-05,1.1870620255649555e-05,7,2,0.0392156862745098,1.0,9
1,state,back_12_15,2,1,-1.106142190110404e-05,-2.3574885381094647e-05,-1.160024336854804e-06,-2.570524229668081e-05,-1.6153790056705475e-06,-6.796419620513916e-05,6.042420864105225e-06,2.22446888074046e-05,3,6,0.0392156862745098,1.0,9
1,state,back_12_15,6,6,1.5463680028915405e-05,5.904305771764485e-06,2.6001590504165504e-05,7.93786844042188e-06,2.3676548153162003e-05,-7.273629307746887e-06,5.6529417634010315e-05,2.130249959009234e-05,6,3,0.0392156862745098,1.0,9
1,state,back_12_15,7,26,1.0438263416290283e-05,2.8138255686371853e-06,2.212794647675764e-05,3.3568960702723418e-06,1.4315592125058174e-05,-2.0563602447509766e-06,3.0662864446640015e-05,1.483622327214107e-05,4,5,0.0392156862745098,1.0,9
1,state,back_12_15,8,27,2.130617758666631e-05,1.0251512981085397e-05,3.994089865955175e-05,-5.958175211162596e-06,4.5219436287879944e-05,-1.2150034308433533e-05,6.411969661712646e-05,3.265978375566192e-05,4,4,0.0392156862745098,1.0,9
1,state,back_12_15,9,9,7.569376066385303e-06,1.5763618506525745e-06,1.3028421085437003e-05,5.366003085782722e-06,9.188661351799965e-06,-5.327165126800537e-07,3.06740403175354e-05,1.0065202332043555e-05,6,3,0.0392156862745098,1.0,9
1,action,front_2_5,1,22,-0.00012492595124058425,-0.0003008757965289988,-2.0365749105621977e-05,-0.0003471691161394119,5.421415335149504e-05,-0.0005497150123119354,0.0001269504427909851,0.0002706123632378876,4,5,0.058823529411764705,1.0,9
1,action,front_2_5,1,25,-0.0001338997681159526,-0.0002228833909612149,-5.497680031112396e-05,-0.00018714368343353271,-7.25921107004979e-05,-0.0004159696400165558,0.00016242638230323792,0.00017105843289755285,1,8,0.058823529411764705,1.0,9
1,action,front_2_5,2,10,0.00012568880629260093,2.0786957702512154e-05,0.00025456285402469797,-4.159112177148921e-06,0.0002274196594953537,-0.00016382336616516113,0.000523395836353302,0.00021277944324538112,6,3,0.058823529411764705,1.0,9
1,action,front_2_5,5,11,-0.00010232337808702141,-0.00018669816818146502,-5.2329718801047424e-05,-0.0001843147911131382,-2.585325091786217e-05,-0.0003626178950071335,3.2436102628707886e-05,0.0001257191615877673,3,6,0.058823529411764705,1.0,9
1,action,front_2_5,6,9,0.0001245076855411753,5.737355604651384e-05,0.00021184318757150322,-2.864938378479564e-05,0.0002196973655372858,-0.0001277141273021698,0.00033273734152317047,0.00016595381021033973,5,4,0.058823529411764705,1.0,9
1,action,back_12_15,2,4,8.435464405920357e-05,1.0349446756663384e-05,0.0001656560805713525,-1.1493049896671437e-05,0.0001828102394938469,-0.00028455257415771484,0.0002600736916065216,0.00016248332394752651,8,1,0.058823529411764705,1.0,9
1,action,back_12_15,2,16,6.742258119629696e-05,3.66545025826781e-05,0.00010728226188803091,3.308492387077424e-06,0.00011148303747177124,-2.966262400150299e-05,0.00019984319806098938,8.19354536361061e-05,7,2,0.058823529411764705,1.0,9
1,action,back_12_15,3,22,8.434947085333988e-05,5.1011918276344656e-05,0.0001302765496802749,4.0883998735807836e-05,0.00012575555592775345,-5.2910298109054565e-05,0.00022137165069580078,8.253104897448793e-05,7,2,0.058823529411764705,1.0,9
1,action,back_12_15,4,17,-7.884224760346115e-05,-0.0001786687305866508,1.2732926461467266e-05,-0.00018450338393449783,1.1721093869709875e-05,-0.00044131651520729065,0.00016988441348075867,0.00017670508532319218,3,6,0.058823529411764705,1.0,9
1,action,back_12_15,5,12,-6.883839523652568e-05,-0.0001686051495198626,1.3009643771510987e-05,-0.00013553211465477943,3.28464261656336e-06,-0.0002555307000875473,0.00023990124464035034,0.0001615482324268669,3,6,0.058823529411764705,1.0,9
1,action,back_12_15,5,17,-9.063506877282634e-05,-0.00019217815315641928,-1.5085698123584755e-05,-0.00022013578563928604,1.4197082236933056e-05,-0.0004065781831741333,0.00012307986617088318,0.00017107797611970454,2,7,0.058823529411764705,1.0,9
1,action,back_12_15,6,31,6.844455492682755e-05,-7.884504702815318e-06,0.00014633464816142804,-3.9198049671540494e-05,0.00014417991042137146,-8.60951840877533e-05,0.0002670474350452423,0.00012613051512744278,5,4,0.058823529411764705,1.0,9
1,state,front_2_5,1,9,-2.1666701286449097e-06,-4.2134329191867435e-06,-6.467103986551592e-07,-2.998858690261841e-06,-1.0215599857588137e-06,-9.018927812576294e-06,8.903443813323975e-07,3.3300430004601367e-06,5,4,0.058823529411764705,1.0,9
1,state,front_2_5,2,30,-1.0279524758516345e-05,-1.8408479991194327e-05,-2.440272055537207e-06,-1.9112577592750313e-05,-5.061505362391472e-06,-6.084516644477844e-05,2.421438694000244e-06,2.0118435713811778e-05,2,5,0.058823529411764705,1.0,9
1,state,front_2_5,6,2,-1.6930616766330786e-05,-4.909799736196874e-05,-3.0107594728434746e-08,-3.621447831392288e-05,-1.0952160067745496e-07,-0.00014465302228927612,1.3094395399093628e-06,4.797038855031133e-05,4,5,0.058823529411764705,1.0,9
1,state,front_2_5,6,9,-2.434684120089514e-06,-6.851517889572279e-06,-1.1594967652683959e-08,-5.09386882185936e-06,-1.5885704840457038e-07,-1.975521445274353e-05,4.209578037261963e-07,6.534910426125862e-06,5,4,0.058823529411764705,1.0,9
1,state,front_2_5,6,30,-1.030808562063612e-05,-2.2079366044636117e-05,-1.9770788327377902e-06,-1.794891431927681e-05,-3.2404707326350035e-06,-6.461143493652344e-05,6.92903995513916e-07,2.136332477675751e-05,3,5,0.058823529411764705,1.0,9
1,state,back_12_15,1,19,1.8245229512103833e-05,5.811313201320445e-06,3.798429679591209e-05,2.9167665445584136e-06,3.7340447306632996e-05,-5.960464477539062e-07,6.281957030296326e-05,2.541467983974144e-05,8,1,0.058823529411764705,1.0,9
1,state,back_12_15,2,18,1.4192942217050586e-05,5.106183721181884e-07,2.7703644218490808e-05,9.734416380524635e-06,1.9188829628546952e-05,-1.0516494512557983e-05,5.268678069114685e-05,2.3406166292261332e-05,6,3,0.058823529411764705,1.0,9
1,state,back_12_15,4,11,-1.823488128138706e-05,-3.492181976980646e-05,-3.226773981168663e-06,-3.155181184411049e-05,-7.286402251338586e-06,-6.598234176635742e-05,2.510473132133484e-05,3.063542317249812e-05,3,6,0.058823529411764705,1.0,9
1,state,back_12_15,5,4,9.747429430717602e-06,8.061579478635395e-07,2.4097232835629252e-05,3.6374811429595866e-07,2.0050443708896637e-05,-2.1515414118766785e-05,6.735697388648987e-05,2.5045770598808303e-05,5,4,0.058823529411764705,1.0,9
1,state,back_12_15,5,18,1.0667576134437695e-05,-6.664906948117275e-07,2.65255723206792e-05,5.494802621797135e-07,2.192240208387375e-05,-9.49762761592865e-06,5.6352466344833374e-05,2.077022691082675e-05,7,2,0.058823529411764705,1.0,9
1,state,back_12_15,5,24,-1.1003472536685877e-05,-1.895278705887904e-05,-4.850897289543354e-06,-1.5712808817625046e-05,-4.656346845877124e-06,-3.889948129653931e-05,3.810971975326538e-06,1.4632025340688415e-05,3,6,0.058823529411764705,1.0,9
