failure_type,prefix_queries,cv_scheme,model,feature_scope,n_failure_branches,n_type_positive,heldout_units,brier,log_loss,noise_action_reference,brier_improvement_vs_rate,brier_improvement_vs_rate_ci95_low,brier_improvement_vs_rate_ci95_high,brier_relative_improvement_vs_rate,brier_improvement_vs_noise_action,brier_improvement_vs_noise_action_ci95_low,brier_improvement_vs_noise_action_ci95_high
stagnation,1,leave_one_worker_out,noise+action+moe_action+state_within_snapshot,within_snapshot_centered,131,27,4,0.24405546799536024,2.187286185358055,noise+action_within_snapshot,-0.035640456092466036,-0.09455127136490714,0.001652907453274112,-0.17100714467282144,-0.023279276488394212,-0.05322608545537702,0.0021763925333437646
stagnation,3,leave_one_snapshot_out,failure_rate_only,absolute,131,27,13,0.17529331128498304,0.5458740680797246,noise+action,0.0,0.0,0.0,0.0,0.03237789400741874,0.0045012566509490815,0.062305862212064154
stagnation,3,leave_one_snapshot_out,noise+action,absolute,131,27,13,0.20767120529240177,0.9161572770586224,noise+action,-0.03237789400741874,-0.07079600709882891,0.001386291051922063,-0.18470695641535567,0.0,0.0,0.0
stagnation,3,leave_one_snapshot_out,moe_action,absolute,131,27,13,0.19579125190438618,0.9596031270666368,noise+action,-0.0204979406194031,-0.06493944314471424,0.007054330878884489,-0.11693509848803404,0.011879953388015643,-0.001011079030701833,0.022136355022153702
stagnation,3,leave_one_snapshot_out,moe_state,absolute,131,27,13,0.25094169021219703,1.4623710563345986,noise+action,-0.07564837892721397,-0.1498313689834643,0.0029755865294824953,-0.43155314012083806,-0.04327048491979526,-0.09381960454902709,0.006944414944478722
stagnation,3,leave_one_snapshot_out,moe_action+state,absolute,131,27,13,0.21659745345473744,1.2733376626364068,noise+action,-0.04130414216975444,-0.10151376857980267,-0.0017601390173040763,-0.23562874057758113,-0.008926248162335693,-0.028887827271430192,0.015186809170452639
stagnation,3,leave_one_snapshot_out,noise+action+moe_action,absolute,131,27,13,0.19372350856530515,1.0172594217539486,noise+action,-0.018430197280322132,-0.07382479537189468,0.022309535715514885,-0.10513919296304036,0.013947696727096611,-0.0015042394766693668,0.0269070068275801
stagnation,3,leave_one_snapshot_out,noise+action+moe_action+state,absolute,131,27,13,0.21158642134366104,1.3165344137438353,noise+action,-0.036293110058678024,-0.07101580051572114,-0.0009855350348582427,-0.20704218428320126,-0.003915216051259288,-0.023558156359292426,0.014215472555280117
stagnation,3,leave_one_snapshot_out,noise+action_within_snapshot,within_snapshot_centered,131,27,13,0.18875515700553439,0.617824509249871,noise+action_within_snapshot,-0.01346184572055135,-0.023844254409977082,-0.0011675603653583074,-0.07679611744378402,0.0,0.0,0.0
stagnation,3,leave_one_snapshot_out,moe_action_within_snapshot,within_snapshot_centered,131,27,13,0.18194782868613465,0.580522491100083,noise+action_within_snapshot,-0.006654517401151624,-0.013759827283698744,0.0013143982958092925,-0.03796218664802928,0.0068073283193997285,-0.006314200460921072,0.016122254694600942
stagnation,3,leave_one_snapshot_out,moe_state_within_snapshot,within_snapshot_centered,131,27,13,0.18169084103252203,0.6459207282393051,noise+action_within_snapshot,-0.006397529747539012,-0.013152282733906203,0.0016202732297755944,-0.036496142954012836,0.007064315973012338,-0.006229743781843735,0.019944009701042854
stagnation,3,leave_one_snapshot_out,moe_action+state_within_snapshot,within_snapshot_centered,131,27,13,0.17917309543596777,0.6580243827124911,noise+action_within_snapshot,-0.003879784150984759,-0.010557011699776702,0.00356627393368348,-0.02213309864788395,0.009582061569566595,-0.002459731710473933,0.016440133126026546
stagnation,3,leave_one_snapshot_out,noise+action+moe_action_within_snapshot,within_snapshot_centered,131,27,13,0.18221219575514702,0.5825571618917788,noise+action_within_snapshot,-0.006918884470163995,-0.013250734975457408,-0.002229127043464442,-0.03947032787186968,0.006542961250387356,-0.0015188113195870225,0.0150890306353869
stagnation,3,leave_one_snapshot_out,noise+action+moe_action+state_within_snapshot,within_snapshot_centered,131,27,13,0.17931665388403684,0.6577186245549658,noise+action_within_snapshot,-0.004023342599053816,-0.013644505437495307,0.0034437517610662557,-0.022952060004804566,0.009438503121497535,0.0005767396694234805,0.018991494263536277
stagnation,3,leave_one_worker_out,failure_rate_only,absolute,131,27,4,0.20841501190289421,0.6723866015515773,noise+action,0.0,0.0,0.0,0.0,0.02318283886047944,-0.011382587335479174,0.05869582224629933
stagnation,3,leave_one_worker_out,noise+action,absolute,131,27,4,0.23159785076337366,1.1979456034776563,noise+action,-0.02318283886047944,-0.04967881125477125,0.011382587335479174,-0.11123401644062428,0.0,0.0,0.0
stagnation,3,leave_one_worker_out,moe_action,absolute,131,27,4,0.21002576846827986,2.4143042449367202,noise+action,-0.0016107565653856288,-0.058211614789063934,0.07404924143968517,-0.007728601460513414,0.021572082295093813,-0.004106315710835416,0.05954250619113697
stagnation,3,leave_one_worker_out,moe_state,absolute,131,27,4,0.21067084433078456,1.900662706557599,noise+action,-0.002255832427890291,-0.045493505574526055,0.03925782375210212,-0.010823752124637452,0.020927006432589143,-0.0017668967703575935,0.03949875286882804
stagnation,3,leave_one_worker_out,moe_action+state,absolute,131,27,4,0.20556712801116653,2.039709289113015,noise+action,0.002847883891727723,-0.05230457259536209,0.07561002710191433,0.013664485421302682,0.026030722752207164,-0.0030253770411335762,0.06523155177212968
stagnation,3,leave_one_worker_out,noise+action+moe_action,absolute,131,27,4,0.2103538163987997,2.4446052556552504,noise+action,-0.0019388044959054297,-0.06163004632189469,0.07316277584699332,-0.009302614423997286,0.021244034364574005,-0.0039818452183634084,0.06132753436912461
stagnation,3,leave_one_worker_out,noise+action+moe_action+state,absolute,131,27,4,0.20666119786311826,2.1350062831584036,noise+action,0.0017538140397759436,-0.061957068503560475,0.06076197691757425,0.008415008226917405,0.02493665290025538,-0.0026156670240393655,0.06917662540078008
stagnation,3,leave_one_worker_out,noise+action_within_snapshot,within_snapshot_centered,131,27,4,0.21486673524854008,0.7505482884774252,noise+action_within_snapshot,-0.006451723345645877,-0.013121551736580698,0.0027849917609626663,-0.030956135485345444,0.0,0.0,0.0
stagnation,3,leave_one_worker_out,moe_action_within_snapshot,within_snapshot_centered,131,27,4,0.2066339169624186,0.6844833966980534,noise+action_within_snapshot,0.0017810949404756362,-0.0040607311012325975,0.008694090568052917,0.008545905231171606,0.008232818286121515,-0.004029062574836419,0.013911371982835699
stagnation,3,leave_one_worker_out,moe_state_within_snapshot,within_snapshot_centered,131,27,4,0.22254482986995774,1.2883044623288318,noise+action_within_snapshot,-0.014129817967063488,-0.025094081671810133,-0.005080762755367566,-0.06779654612234422,-0.0076780946214176195,-0.012187747127242759,-0.003965731508387386
stagnation,3,leave_one_worker_out,moe_action+state_within_snapshot,within_snapshot_centered,131,27,4,0.21542272187540182,0.979231705408861,noise+action_within_snapshot,-0.007007709972507626,-0.01701060526265661,0.003557873167103128,-0.03362382540741688,-0.0005559866268617518,-0.00748351226614247,0.0036272417500259092
stagnation,3,leave_one_worker_out,noise+action+moe_action_within_snapshot,within_snapshot_centered,131,27,4,0.20630295957459302,0.6820766299889339,noise+action_within_snapshot,0.0021120523283012444,-0.003890232724242257,0.009440707592952352,0.01013387811663635,0.008563775673947123,-0.0026304008875623446,0.014797734121088327
stagnation,3,leave_one_worker_out,noise+action+moe_action+state_within_snapshot,within_snapshot_centered,131,27,4,0.21402778940923714,0.9549847927794087,noise+action_within_snapshot,-0.005612777506342944,-0.013825297364015979,0.004860343824451951,-0.026930773628523832,0.0008389458393029285,-0.005296659622198787,0.004945710216282488
loop_or_cycling,1,leave_one_snapshot_out,failure_rate_only,absolute,131,92,13,0.23236786644158935,0.6651677050991384,noise+action,0.0,0.0,0.0,0.0,-0.01700858892489221,-0.04943361738140672,0.029885427139714742
loop_or_cycling,1,leave_one_snapshot_out,noise+action,absolute,131,92,13,0.2153592775166972,0.6557180757818079,noise+action,0.01700858892489221,-0.027639557496716285,0.04703273850139463,0.07319682013419736,0.0,0.0,0.0
loop_or_cycling,1,leave_one_snapshot_out,moe_action,absolute,131,92,13,0.2505626461757435,0.8961506808803006,noise+action,-0.01819477973415407,-0.07181948370319025,0.03399838709262063,-0.07830161722781802,-0.03520336865904629,-0.06999139720623979,-0.014209348283113992
loop_or_cycling,1,leave_one_snapshot_out,moe_state,absolute,131,92,13,0.244809853457994,0.9886918807677828,noise+action,-0.01244198701640461,-0.05315968361251853,0.06316726997361279,-0.05354435278396021,-0.029450575941296825,-0.0792838443996271,0.003906329624441534
loop_or_cycling,1,leave_one_snapshot_out,moe_action+state,absolute,131,92,13,0.25293007500734294,1.1475921411067496,noise+action,-0.02056220856575353,-0.06914928426760962,0.02919595896177044,-0.08848989699237214,-0.03757079749064574,-0.07882275704583198,-0.007821221535910012
loop_or_cycling,1,leave_one_snapshot_out,noise+action+moe_action,absolute,131,92,13,0.2484497752738821,0.888349661846725,noise+action,-0.016081908832292692,-0.06603520826164913,0.0320449998979151,-0.0692088328673243,-0.033090497757184895,-0.07143231319751758,-0.0018870525624429498
loop_or_cycling,1,leave_one_snapshot_out,noise+action+moe_action+state,absolute,131,92,13,0.25001823467065376,1.1082098021441456,noise+action,-0.017650368229064354,-0.08445811416681274,0.01844337011820033,-0.07595873086652087,-0.03465895715395655,-0.07642474668771755,-0.001987611109128
loop_or_cycling,1,leave_one_snapshot_out,noise+action_within_snapshot,within_snapshot_centered,131,92,13,0.24113771775973408,0.6910193359422457,noise+action_within_snapshot,-0.008769851318144714,-0.022113852162252597,-0.0011611481960910797,-0.03774123958034105,0.0,0.0,0.0
loop_or_cycling,1,leave_one_snapshot_out,moe_action_within_snapshot,within_snapshot_centered,131,92,13,0.24965557686669285,0.722831930477023,noise+action_within_snapshot,-0.017287710425103464,-0.028806777093857337,-0.0031143677421630765,-0.07439802538036859,-0.00851785910695875,-0.023792378323871703,0.003564180477516756
loop_or_cycling,1,leave_one_snapshot_out,moe_state_within_snapshot,within_snapshot_centered,131,92,13,0.26007560751029973,1.4341080142518876,noise+action_within_snapshot,-0.027707741068710347,-0.07810165491033118,0.012662686585090054,-0.11924084639162137,-0.018937889750565637,-0.05782477855068307,0.015964109990605723
loop_or_cycling,1,leave_one_snapshot_out,moe_action+state_within_snapshot,within_snapshot_centered,131,92,13,0.24138083803964025,0.7582376469500735,noise+action_within_snapshot,-0.009012971598050833,-0.022227908611256952,0.0022751965381138314,-0.03878751281781225,-0.00024312027990611745,-0.01803933184136487,0.01785796799106999
loop_or_cycling,1,leave_one_snapshot_out,noise+action+moe_action_within_snapshot,within_snapshot_centered,131,92,13,0.2494720389447168,0.7208508971707659,noise+action_within_snapshot,-0.01710417250312743,-0.03035393637636443,-0.00591703551963099,-0.07360816607328505,-0.008334321184982715,-0.024775097387596062,0.007446188110091008
loop_or_cycling,1,leave_one_snapshot_out,noise+action+moe_action+state_within_snapshot,within_snapshot_centered,131,92,13,0.24246031330523196,0.727390065613652,noise+action_within_snapshot,-0.010092446863642563,-0.02859619598540108,0.0007301948946400624,-0.04343305732498739,-0.0013225955454978502,-0.013814039035433667,0.01077567668692923
loop_or_cycling,1,leave_one_worker_out,failure_rate_only,absolute,131,92,4,0.26456725639405576,0.7464703785794811,noise+action,0.0,0.0,0.0,0.0,-0.041514102971244665,-0.06663507180693744,0.023107661191230977
loop_or_cycling,1,leave_one_worker_out,noise+action,absolute,131,92,4,0.2230531534228111,0.6612293902689694,noise+action,0.041514102971244665,-0.012151100817340575,0.06483878597930177,0.15691323082480058,0.0,0.0,0.0
loop_or_cycling,1,leave_one_worker_out,moe_action,absolute,131,92,4,0.25588020626620234,0.7444361467171802,noise+action,0.008687050127853424,-0.03540026959900316,0.07645892324874892,0.0328349405223246,-0.03282705284339124,-0.08933749653806385,0.00940666915274932
loop_or_cycling,1,leave_one_worker_out,moe_state,absolute,131,92,4,0.2517863852170207,1.0068818163328672,noise+action,0.012780871177035073,-0.06201226111985042,0.09902890447807336,0.048308590228560995,-0.02873323179420958,-0.09279293866030394,0.0452452302590823
loop_or_cycling,1,leave_one_worker_out,moe_action+state,absolute,131,92,4,0.28898825498529435,1.12667878961641,noise+action,-0.024420998591238568,-0.05685442513847896,0.014880861328074901,-0.09230544597274379,-0.06593510156248324,-0.10886207527745355,-0.03470411982208653
loop_or_cycling,1,leave_one_worker_out,noise+action+moe_action,absolute,131,92,4,0.2475879798335364,0.7284878493429529,noise+action,0.01697927656051939,-0.01927708585720657,0.04693757228406788,0.06417754332845278,-0.024534826410725265,-0.05089095073944956,0.004845526593189277
loop_or_cycling,1,leave_one_worker_out,noise+action+moe_action+state,absolute,131,92,4,0.29245821551604406,1.1635952763958588,noise+action,-0.02789095912198826,-0.06083411084384678,0.008749966849953349,-0.1054210543743421,-0.06940506209323292,-0.10506377753259438,-0.03825268982758365
loop_or_cycling,1,leave_one_worker_out,noise+action_within_snapshot,within_snapshot_centered,131,92,4,0.27869710578440765,0.798813345803355,noise+action_within_snapshot,-0.014129849390351872,-0.021558996259649393,-0.005845156286918151,-0.05340740038255671,0.0,0.0,0.0
loop_or_cycling,1,leave_one_worker_out,moe_action_within_snapshot,within_snapshot_centered,131,92,4,0.27785289899074445,0.8584804894523149,noise+action_within_snapshot,-0.013285642596688685,-0.029773217560631227,-0.0018784385261948018,-0.05021650365115698,0.0008442067936631907,-0.013299647942951114,0.010405462078683533
loop_or_cycling,1,leave_one_worker_out,moe_state_within_snapshot,within_snapshot_centered,131,92,4,0.2736683342236911,1.9082031619912787,noise+action_within_snapshot,-0.00910107782963534,-0.04674976227148351,0.021801786681118023,-0.03439986472127857,0.005028771560716546,-0.020773119716549826,0.01889403986349004
loop_or_cycling,1,leave_one_worker_out,moe_action+state_within_snapshot,within_snapshot_centered,131,92,4,0.28300445045138584,1.1994462096680958,noise+action_within_snapshot,-0.018437194057330096,-0.04182707837849253,-0.003987802905267377,-0.06968811752679285,-0.004307344666978223,-0.014453915440257956,0.003000785679331453
loop_or_cycling,1,leave_one_worker_out,noise+action+moe_action_within_snapshot,within_snapshot_centered,131,92,4,0.2781077053820012,0.8547031223187697,noise+action_within_snapshot,-0.013540448987945385,-0.02561939604930605,-0.006965378533661779,-0.05117960995058952,0.000589400402406492,-0.011660480937570019,0.009216306860183848
loop_or_cycling,1,leave_one_worker_out,noise+action+moe_action+state_within_snapshot,within_snapshot_centered,131,92,4,0.3001811471009132,1.1686704131465577,noise+action_within_snapshot,-0.03561389070685737,-0.0879121091172786,-0.004227343356017898,-0.1346118608638886,-0.021484041316505505,-0.06446142063480337,0.004835531155504547
loop_or_cycling,3,leave_one_snapshot_out,failure_rate_only,absolute,131,92,13,0.23236786644158935,0.6651677050991384,noise+action,0.0,0.0,0.0,0.0,0.006118194912543453,-0.03566827061441156,0.04252279844934447
loop_or_cycling,3,leave_one_snapshot_out,noise+action,absolute,131,92,13,0.23848606135413286,0.7405805105169431,noise+action,-0.006118194912543453,-0.0526798511312083,0.03136346783515637,-0.026329780473675745,0.0,0.0,0.0
loop_or_cycling,3,leave_one_snapshot_out,moe_action,absolute,131,92,13,0.22003505244210156,0.7737510387893708,noise+action,0.012332813999487829,-0.024085934074778624,0.05405089135619007,0.053074524409716294,0.018451008912031282,-0.02600377987946121,0.04761552135508631
loop_or_cycling,3,leave_one_snapshot_out,moe_state,absolute,131,92,13,0.29957084763353276,2.325517667504887,noise+action,-0.06720298119194336,-0.1328154725288676,-2.012729889504304e-05,-0.2892094428591583,-0.06108478627939988,-0.1271668347896405,-0.004074720043332891
loop_or_cycling,3,leave_one_snapshot_out,moe_action+state,absolute,131,92,13,0.21732088161278518,1.2386426249810834,noise+action,0.015046984828804198,-0.0421988203348206,0.06374880275581475,0.06475501565353736,0.021165179741347667,-0.022538860271851754,0.059858931410484054
loop_or_cycling,3,leave_one_snapshot_out,noise+action+moe_action,absolute,131,92,13,0.21751583299356972,0.7527252930165984,noise+action,0.014852033448019683,-0.022493503786100603,0.06211550246116786,0.06391603828644293,0.02097022836056314,-0.008060164687911077,0.053718850863941715
loop_or_cycling,3,leave_one_snapshot_out,noise+action+moe_action+state,absolute,131,92,13,0.2172129759024824,1.129231881028589,noise+action,0.015154890539106975,-0.05119832368308179,0.047930391211501944,0.06521939014711607,0.02127308545165043,-0.02993723568277512,0.05611155417233471
loop_or_cycling,3,leave_one_snapshot_out,noise+action_within_snapshot,within_snapshot_centered,131,92,13,0.25432550235366075,0.7581963788547519,noise+action_within_snapshot,-0.021957635912071352,-0.04471810608020313,0.0008615451402819551,-0.0944951479235227,0.0,0.0,0.0
loop_or_cycling,3,leave_one_snapshot_out,moe_action_within_snapshot,within_snapshot_centered,131,92,13,0.25682459301709554,0.7483376487179075,noise+action_within_snapshot,-0.024456726575506144,-0.038903598539241115,-0.013662648334672473,-0.10525003715026951,-0.0024990906634347948,-0.021075425348611412,0.007845418266832558
loop_or_cycling,3,leave_one_snapshot_out,moe_state_within_snapshot,within_snapshot_centered,131,92,13,0.2521354130982862,0.7509091661784435,noise+action_within_snapshot,-0.019767546656696805,-0.03687171911473902,-0.005025283298337784,-0.08507005275475903,0.0021900892553745415,-0.012542143075388217,0.017929444631301545
loop_or_cycling,3,leave_one_snapshot_out,moe_action+state_within_snapshot,within_snapshot_centered,131,92,13,0.2564166043114161,0.8250491698861829,noise+action_within_snapshot,-0.024048737869826746,-0.037799593163164814,-0.01466413993023982,-0.10349424917524865,-0.0020911019577553977,-0.025416371905981422,0.016590680245152534
loop_or_cycling,3,leave_one_snapshot_out,noise+action+moe_action_within_snapshot,within_snapshot_centered,131,92,13,0.257075436496468,0.7498946824107889,noise+action_within_snapshot,-0.024707570054878673,-0.047176045745465675,-0.007195063041646493,-0.1063295473390657,-0.002749934142807323,-0.019489244511048408,0.008316324262868758
loop_or_cycling,3,leave_one_snapshot_out,noise+action+moe_action+state_within_snapshot,within_snapshot_centered,131,92,13,0.25915880699210425,0.8328252659497962,noise+action_within_snapshot,-0.026790940550514838,-0.04407412998457021,-0.0089020324927313,-0.11529537608096649,-0.004833304638443489,-0.022618979491842175,0.015707138253572235
loop_or_cycling,3,leave_one_worker_out,failure_rate_only,absolute,131,92,4,0.26456725639405576,0.7464703785794811,noise+action,0.0,0.0,0.0,0.0,-0.0113355508035846,-0.031198588218601855,0.03557756480658884
loop_or_cycling,3,leave_one_worker_out,noise+action,absolute,131,92,4,0.25323170559047115,0.7515884899394231,noise+action,0.0113355508035846,-0.0325174139539288,0.03192521450686258,0.04284563009831055,0.0,0.0,0.0
loop_or_cycling,3,leave_one_worker_out,moe_action,absolute,131,92,4,0.26672010269395946,0.7990129350097022,noise+action,-0.0021528462999037385,-0.010053867151551696,0.007254067764070121,-0.008137236365702087,-0.013488397103488335,-0.032098683576869645,0.013671201952950527
loop_or_cycling,3,leave_one_worker_out,moe_state,absolute,131,92,4,0.35515869640941833,3.3334733956803104,noise+action,-0.09059144001536257,-0.10796506451100105,-0.08711726546287105,-0.3424136503136749,-0.10192699081894718,-0.12483838646157064,-0.07473920331884573
loop_or_cycling,3,leave_one_worker_out,moe_action+state,absolute,131,92,4,0.3072389026012263,2.1871901807706893,noise+action,-0.04267164620717057,-0.08888998290146581,0.004671066932071638,-0.16128846323905602,-0.05400719701075518,-0.11241746598644901,-0.0009455936651980727
loop_or_cycling,3,leave_one_worker_out,noise+action+moe_action,absolute,131,92,4,0.26010087364195467,0.7748106070370856,noise+action,0.004466382752101106,-0.027378277938044225,0.01203356332553775,0.016881842496218498,-0.0068691680514835025,-0.021075607914377813,0.015529473928665277
loop_or_cycling,3,leave_one_worker_out,noise+action+moe_action+state,absolute,131,92,4,0.30562938295254555,2.153573097668488,noise+action,-0.04106212655848984,-0.08482026900153955,0.01862214739044474,-0.15520486971120293,-0.05239767736207445,-0.10432807109107035,-0.0011771230823399465
loop_or_cycling,3,leave_one_worker_out,noise+action_within_snapshot,within_snapshot_centered,131,92,4,0.28577028962580797,0.8400615605724285,noise+action_within_snapshot,-0.021203033231752242,-0.05209397044114046,0.00415162276415867,-0.08014231814148498,0.0,0.0,0.0
loop_or_cycling,3,leave_one_worker_out,moe_action_within_snapshot,within_snapshot_centered,131,92,4,0.30286706170297095,0.9353969582239187,noise+action_within_snapshot,-0.03829980530891519,-0.07247772727432536,-0.015754871498489975,-0.14476396599838537,-0.017096772077162953,-0.028173905110606686,-0.012243631322142116
loop_or_cycling,3,leave_one_worker_out,moe_state_within_snapshot,within_snapshot_centered,131,92,4,0.3107944800205912,1.0560984259583233,noise+action_within_snapshot,-0.04622722362653543,-0.08315986468550045,-0.016845548859698852,-0.17472768269435043,-0.025024190394783197,-0.0368444480564693,-0.009258255614196614
loop_or_cycling,3,leave_one_worker_out,moe_action+state_within_snapshot,within_snapshot_centered,131,92,4,0.2869386760172726,0.94978074893595,noise+action_within_snapshot,-0.022371419623216794,-0.03352382429886741,-0.016577023192586134,-0.0845585350512764,-0.0011683863914645513,-0.02336468606118464,0.017041704459927275
