split,worker,snapshot,snapshot_key,candidate,episode_id,failure,frozen_expert_probability
discovery,2,1,w02_s001,13,300000113,True,0.030616125091910362
discovery,2,1,w02_s001,14,300000114,True,0.030581152066588402
discovery,2,1,w02_s001,15,300000115,True,0.030616605654358864
discovery,2,2,w02_s002,0,300000200,True,0.02990696392953396
discovery,2,2,w02_s002,1,300000201,False,0.028919100761413574
discovery,2,2,w02_s002,2,300000202,False,0.02905634045600891
discovery,2,2,w02_s002,3,300000203,True,0.0296984501183033
discovery,2,2,w02_s002,4,300000204,True,0.029644113034009933
discovery,2,2,w02_s002,5,300000205,True,0.03077995777130127
discovery,2,2,w02_s002,6,300000206,True,0.029806535691022873
discovery,2,2,w02_s002,7,300000207,True,0.028970664367079735
discovery,2,2,w02_s002,8,300000208,True,0.030011404305696487
discovery,2,2,w02_s002,9,300000209,True,0.028813546523451805
discovery,2,2,w02_s002,10,300000210,True,0.029770052060484886
discovery,2,2,w02_s002,11,300000211,True,0.029913198202848434
discovery,2,2,w02_s002,12,300000212,True,0.030161798000335693
discovery,2,2,w02_s002,13,300000213,True,0.030189763754606247
discovery,2,2,w02_s002,14,300000214,True,0.03043266572058201
discovery,2,2,w02_s002,15,300000215,True,0.029120147228240967
discovery,3,0,w03_s000,0,400000000,False,0.03082437440752983
discovery,3,0,w03_s000,1,400000001,False,0.03041791543364525
discovery,3,0,w03_s000,2,400000002,True,0.032247453927993774
discovery,3,0,w03_s000,3,400000003,False,0.03059510886669159
discovery,3,0,w03_s000,4,400000004,False,0.030600201338529587
discovery,3,0,w03_s000,5,400000005,False,0.030594993382692337
discovery,3,0,w03_s000,6,400000006,False,0.030058424919843674
discovery,3,0,w03_s000,7,400000007,False,0.03126174211502075
discovery,3,0,w03_s000,8,400000008,False,0.03081074357032776
discovery,3,0,w03_s000,9,400000009,False,0.030491039156913757
discovery,3,0,w03_s000,10,400000010,False,0.03077216073870659
discovery,3,0,w03_s000,11,400000011,False,0.031320273876190186
discovery,3,0,w03_s000,12,400000012,False,0.03146199882030487
discovery,3,0,w03_s000,13,400000013,False,0.031352926045656204
discovery,3,0,w03_s000,14,400000014,False,0.03155282139778137
discovery,3,0,w03_s000,15,400000015,False,0.03136070817708969
discovery,3,1,w03_s001,0,400000100,False,0.030913298949599266
discovery,3,1,w03_s001,1,400000101,False,0.03034481406211853
discovery,3,1,w03_s001,2,400000102,False,0.03080100193619728
discovery,3,1,w03_s001,3,400000103,False,0.030626937747001648
discovery,3,1,w03_s001,4,400000104,False,0.03124094568192959
discovery,3,1,w03_s001,5,400000105,False,0.030968625098466873
discovery,3,1,w03_s001,6,400000106,False,0.030750012025237083
discovery,3,1,w03_s001,7,400000107,False,0.03136466071009636
discovery,3,1,w03_s001,8,400000108,False,0.030737167224287987
discovery,3,1,w03_s001,9,400000109,False,0.03035956621170044
discovery,3,1,w03_s001,10,400000110,False,0.0308457650244236
discovery,3,1,w03_s001,11,400000111,False,0.030828062444925308
discovery,3,1,w03_s001,12,400000112,False,0.029899194836616516
discovery,3,1,w03_s001,13,400000113,True,0.030783802270889282
discovery,3,1,w03_s001,14,400000114,False,0.0299465861171484
discovery,3,1,w03_s001,15,400000115,False,0.03060736320912838
discovery,3,2,w03_s002,0,400000200,False,0.029891949146986008
discovery,3,2,w03_s002,1,400000201,False,0.03012583777308464
discovery,3,2,w03_s002,2,400000202,False,0.03024325892329216
discovery,3,2,w03_s002,3,400000203,False,0.03004131279885769
discovery,3,2,w03_s002,4,400000204,False,0.029904594644904137
discovery,3,2,w03_s002,5,400000205,False,0.03158476948738098
discovery,3,2,w03_s002,6,400000206,False,0.029989412054419518
discovery,3,2,w03_s002,7,400000207,False,0.030484652146697044
discovery,3,2,w03_s002,8,400000208,False,0.030471766367554665
discovery,3,2,w03_s002,9,400000209,False,0.030023351311683655
discovery,3,2,w03_s002,10,400000210,False,0.029846731573343277
discovery,3,2,w03_s002,11,400000211,False,0.02974783256649971
discovery,3,2,w03_s002,12,400000212,False,0.029358690604567528
discovery,3,2,w03_s002,13,400000213,True,0.030279645696282387
discovery,3,2,w03_s002,14,400000214,False,0.02936672791838646
discovery,3,2,w03_s002,15,400000215,False,0.03007298707962036
transition_excluded,3,3,w03_s003,0,400000300,False,0.030987238511443138
transition_excluded,3,3,w03_s003,1,400000301,False,0.03169623762369156
transition_excluded,3,3,w03_s003,2,400000302,False,0.030753325670957565
transition_excluded,3,3,w03_s003,3,400000303,False,0.031228046864271164
transition_excluded,3,3,w03_s003,4,400000304,False,0.030385350808501244
transition_excluded,3,3,w03_s003,5,400000305,False,0.0299164317548275
transition_excluded,3,3,w03_s003,6,400000306,False,0.03095269575715065
transition_excluded,3,3,w03_s003,7,400000307,False,0.030170679092407227
transition_excluded,3,3,w03_s003,8,400000308,False,0.030128072947263718
transition_excluded,3,3,w03_s003,9,400000309,False,0.03094300627708435
transition_excluded,3,3,w03_s003,10,400000310,False,0.02945825457572937
transition_excluded,3,3,w03_s003,11,400000311,False,0.02977834641933441
transition_excluded,3,3,w03_s003,12,400000312,True,0.030171459540724754
transition_excluded,3,3,w03_s003,13,400000313,False,0.03044295869767666
transition_excluded,3,3,w03_s003,14,400000314,False,0.030335355550050735
transition_excluded,3,3,w03_s003,15,400000315,False,0.03029775060713291
