prefix_queries,token_family,layer_group,denoise_step,metric,top_quartile_failure_rate,bottom_quartile_failure_rate,failure_rate_difference,ci95_low,ci95_high,permutation_p_raw,permutation_p_maxT,n_top,n_bottom
3,action,front_2_5,8,entropy,0.3611111111111111,0.5,-0.1388888888888889,-0.25,-0.006250000046566168,0.09803921568627451,0.9607843137254902,36,36
3,state,back_12_15,5,top1_mass,0.5277777777777778,0.3888888888888889,0.1388888888888889,0.02777777798473835,0.2222222238779068,0.11764705882352941,0.9607843137254902,36,36
3,state,back_12_15,1,top1_mass,0.5555555555555556,0.4166666666666667,0.1388888888888889,0.0,0.2777777910232544,0.1568627450980392,0.9607843137254902,36,36
3,state,back_12_15,6,top1_mass,0.5555555555555556,0.4166666666666667,0.1388888888888889,0.0,0.2777777910232544,0.1568627450980392,0.9607843137254902,36,36
3,action,front_2_5,9,token_dispersion,0.5,0.3888888888888889,0.1111111111111111,-0.04930555592291057,0.27152778804302213,0.1568627450980392,1.0,36,36
3,action,back_12_15,6,entropy,0.3611111111111111,0.4722222222222222,-0.1111111111111111,-0.26527778841555116,0.021527777938172184,0.17647058823529413,1.0,36,36
3,action,back_12_15,8,entropy,0.4166666666666667,0.5277777777777778,-0.1111111111111111,-0.24375000037252903,0.02777777798473835,0.19607843137254902,1.0,36,36
3,action,front_2_5,6,consensus_distance,0.4444444444444444,0.5555555555555556,-0.11111111111111116,-0.2222222238779068,0.09861111184582107,0.19607843137254902,1.0,36,36
3,action,front_2_5,7,consensus_distance,0.4722222222222222,0.5555555555555556,-0.08333333333333337,-0.1944444477558136,0.12638889458030456,0.19607843137254902,1.0,36,36
3,state,back_12_15,0,top1_mass,0.5277777777777778,0.4166666666666667,0.1111111111111111,-0.04930555592291057,0.243750000372529,0.21568627450980393,1.0,36,36
3,state,back_12_15,8,top1_mass,0.5277777777777778,0.4166666666666667,0.1111111111111111,-0.04930555592291057,0.243750000372529,0.21568627450980393,1.0,36,36
3,action,front_2_5,4,top1_mass,0.3888888888888889,0.5,-0.1111111111111111,-0.27152778804302213,0.021527777938172184,0.23529411764705882,1.0,36,36
3,action,front_2_5,8,top1_mass,0.4722222222222222,0.3888888888888889,0.08333333333333331,-0.0770833353511989,0.27152778804302213,0.23529411764705882,1.0,36,36
3,state,back_12_15,7,top1_mass,0.5277777777777778,0.4166666666666667,0.1111111111111111,-0.04930555592291057,0.243750000372529,0.23529411764705882,1.0,36,36
3,state,back_12_15,4,top1_mass,0.5277777777777778,0.4166666666666667,0.1111111111111111,0.0,0.2159722242504358,0.2549019607843137,1.0,36,36
3,state,back_12_15,9,top1_mass,0.5277777777777778,0.4166666666666667,0.1111111111111111,0.0,0.2159722242504358,0.2549019607843137,1.0,36,36
3,state,back_12_15,2,top1_mass,0.5277777777777778,0.4166666666666667,0.1111111111111111,0.0,0.2159722242504358,0.27450980392156865,1.0,36,36
3,state,back_12_15,3,top1_mass,0.5277777777777778,0.4166666666666667,0.1111111111111111,0.0,0.2159722242504358,0.29411764705882354,1.0,36,36
3,action,front_2_5,7,top1_mass,0.4722222222222222,0.3888888888888889,0.08333333333333331,-0.1263888945803046,0.29930555596947667,0.3333333333333333,1.0,36,36
3,action,back_12_15,9,entropy,0.4166666666666667,0.5,-0.08333333333333331,-0.23750000074505806,0.0555555559694767,0.35294117647058826,1.0,36,36
3,action,front_2_5,2,top1_mass,0.4444444444444444,0.5277777777777778,-0.08333333333333337,-0.1944444477558136,0.021527777938172184,0.35294117647058826,1.0,36,36
3,action,front_2_5,5,consensus_distance,0.4444444444444444,0.5277777777777778,-0.08333333333333337,-0.21597222425043583,0.12638889458030456,0.35294117647058826,1.0,36,36
3,action,back_12_15,8,top1_mass,0.5,0.4166666666666667,0.08333333333333331,0.0,0.1666666716337204,0.39215686274509803,1.0,36,36
3,action,front_2_5,1,top1_mass,0.4444444444444444,0.5277777777777778,-0.08333333333333337,-0.1666666716337204,-0.02777777798473835,0.4117647058823529,1.0,36,36
