cv_scheme,snapshot_key,worker,model,observed_failure_rate,predicted_failure_rate
leave_one_snapshot_out,w01_s001,1,mean_moe_state,1.0,1.0
leave_one_snapshot_out,w01_s002,1,mean_moe_state,1.0,0.46533656120300293
leave_one_snapshot_out,w02_s000,2,mean_moe_state,1.0,0.44805628061294556
leave_one_snapshot_out,w02_s001,2,mean_moe_state,0.9375,0.9145731925964355
leave_one_snapshot_out,w02_s002,2,mean_moe_state,0.875,0.4631081819534302
leave_one_snapshot_out,w03_s000,3,mean_moe_state,0.0625,0.6133970022201538
leave_one_snapshot_out,w03_s001,3,mean_moe_state,0.0625,0.3724409341812134
leave_one_snapshot_out,w03_s002,3,mean_moe_state,0.0625,0.48690319061279297
leave_one_snapshot_out,w03_s003,3,mean_moe_state,0.0625,0.0
leave_one_snapshot_out,w00_s000,0,mean_moe_action+state,0.5625,0.7341420650482178
leave_one_snapshot_out,w00_s001,0,mean_moe_action+state,0.75,0.5636863112449646
leave_one_snapshot_out,w00_s002,0,mean_moe_action+state,0.8125,0.9767054319381714
leave_one_snapshot_out,w01_s000,1,mean_moe_action+state,1.0,0.8285667896270752
leave_one_snapshot_out,w01_s001,1,mean_moe_action+state,1.0,1.0
leave_one_snapshot_out,w01_s002,1,mean_moe_action+state,1.0,0.47615137696266174
leave_one_snapshot_out,w02_s000,2,mean_moe_action+state,1.0,0.5168996453285217
leave_one_snapshot_out,w02_s001,2,mean_moe_action+state,0.9375,0.8551005125045776
leave_one_snapshot_out,w02_s002,2,mean_moe_action+state,0.875,0.45274096727371216
leave_one_snapshot_out,w03_s000,3,mean_moe_action+state,0.0625,0.5182693004608154
leave_one_snapshot_out,w03_s001,3,mean_moe_action+state,0.0625,0.3210335671901703
leave_one_snapshot_out,w03_s002,3,mean_moe_action+state,0.0625,0.35248321294784546
leave_one_snapshot_out,w03_s003,3,mean_moe_action+state,0.0625,0.23023921251296997
leave_one_snapshot_out,w00_s000,0,geometry+mean_moe_action+state,0.5625,0.7343167662620544
leave_one_snapshot_out,w00_s001,0,geometry+mean_moe_action+state,0.75,0.563896656036377
leave_one_snapshot_out,w00_s002,0,geometry+mean_moe_action+state,0.8125,0.9753656387329102
leave_one_snapshot_out,w01_s000,1,geometry+mean_moe_action+state,1.0,0.8297866582870483
leave_one_snapshot_out,w01_s001,1,geometry+mean_moe_action+state,1.0,1.0
leave_one_snapshot_out,w01_s002,1,geometry+mean_moe_action+state,1.0,0.47831010818481445
leave_one_snapshot_out,w02_s000,2,geometry+mean_moe_action+state,1.0,0.5180209875106812
leave_one_snapshot_out,w02_s001,2,geometry+mean_moe_action+state,0.9375,0.8555727601051331
leave_one_snapshot_out,w02_s002,2,geometry+mean_moe_action+state,0.875,0.455234169960022
leave_one_snapshot_out,w03_s000,3,geometry+mean_moe_action+state,0.0625,0.5165116786956787
leave_one_snapshot_out,w03_s001,3,geometry+mean_moe_action+state,0.0625,0.3199058771133423
leave_one_snapshot_out,w03_s002,3,geometry+mean_moe_action+state,0.0625,0.3509126603603363
leave_one_snapshot_out,w03_s003,3,geometry+mean_moe_action+state,0.0625,0.22897031903266907
leave_one_snapshot_out,w00_s000,0,policy_state+mean_moe_action+state,0.5625,0.7330423593521118
leave_one_snapshot_out,w00_s001,0,policy_state+mean_moe_action+state,0.75,0.5639293193817139
leave_one_snapshot_out,w00_s002,0,policy_state+mean_moe_action+state,0.8125,0.9765846729278564
leave_one_snapshot_out,w01_s000,1,policy_state+mean_moe_action+state,1.0,0.8280407786369324
leave_one_snapshot_out,w01_s001,1,policy_state+mean_moe_action+state,1.0,1.0
leave_one_snapshot_out,w01_s002,1,policy_state+mean_moe_action+state,1.0,0.47877222299575806
leave_one_snapshot_out,w02_s000,2,policy_state+mean_moe_action+state,1.0,0.5181283950805664
leave_one_snapshot_out,w02_s001,2,policy_state+mean_moe_action+state,0.9375,0.8557734489440918
leave_one_snapshot_out,w02_s002,2,policy_state+mean_moe_action+state,0.875,0.4524800181388855
leave_one_snapshot_out,w03_s000,3,policy_state+mean_moe_action+state,0.0625,0.516757071018219
leave_one_snapshot_out,w03_s001,3,policy_state+mean_moe_action+state,0.0625,0.32177305221557617
leave_one_snapshot_out,w03_s002,3,policy_state+mean_moe_action+state,0.0625,0.3452640175819397
leave_one_snapshot_out,w03_s003,3,policy_state+mean_moe_action+state,0.0625,0.23264789581298828
leave_one_snapshot_out,w00_s000,0,sim_state+mean_moe_action+state,0.5625,0.73470538854599
leave_one_snapshot_out,w00_s001,0,sim_state+mean_moe_action+state,0.75,0.563316822052002
leave_one_snapshot_out,w00_s002,0,sim_state+mean_moe_action+state,0.8125,0.9767245054244995
leave_one_snapshot_out,w01_s000,1,sim_state+mean_moe_action+state,1.0,0.8307855129241943
leave_one_snapshot_out,w01_s001,1,sim_state+mean_moe_action+state,1.0,1.0
leave_one_snapshot_out,w01_s002,1,sim_state+mean_moe_action+state,1.0,0.47956228256225586
leave_one_snapshot_out,w02_s000,2,sim_state+mean_moe_action+state,1.0,0.5166069269180298
leave_one_snapshot_out,w02_s001,2,sim_state+mean_moe_action+state,0.9375,0.8560795783996582
leave_one_snapshot_out,w02_s002,2,sim_state+mean_moe_action+state,0.875,0.4550809860229492
leave_one_snapshot_out,w03_s000,3,sim_state+mean_moe_action+state,0.0625,0.5167406797409058
leave_one_snapshot_out,w03_s001,3,sim_state+mean_moe_action+state,0.0625,0.3242960572242737
leave_one_snapshot_out,w03_s002,3,sim_state+mean_moe_action+state,0.0625,0.328480064868927
leave_one_snapshot_out,w03_s003,3,sim_state+mean_moe_action+state,0.0625,0.2363813817501068
leave_one_worker_out,w00_s000,0,mean_rate,0.5625,0.60625
leave_one_worker_out,w00_s001,0,mean_rate,0.75,0.60625
leave_one_worker_out,w00_s002,0,mean_rate,0.8125,0.60625
leave_one_worker_out,w01_s000,1,mean_rate,1.0,0.51875
leave_one_worker_out,w01_s001,1,mean_rate,1.0,0.51875
leave_one_worker_out,w01_s002,1,mean_rate,1.0,0.51875
leave_one_worker_out,w02_s000,2,mean_rate,1.0,0.5375
leave_one_worker_out,w02_s001,2,mean_rate,0.9375,0.5375
leave_one_worker_out,w02_s002,2,mean_rate,0.875,0.5375
leave_one_worker_out,w03_s000,3,mean_rate,0.0625,0.8819444444444444
leave_one_worker_out,w03_s001,3,mean_rate,0.0625,0.8819444444444444
leave_one_worker_out,w03_s002,3,mean_rate,0.0625,0.8819444444444444
leave_one_worker_out,w03_s003,3,mean_rate,0.0625,0.8819444444444444
leave_one_worker_out,w00_s000,0,initial_sim_state,0.5625,0.9249660968780518
leave_one_worker_out,w00_s001,0,initial_sim_state,0.75,0.9054062366485596
leave_one_worker_out,w00_s002,0,initial_sim_state,0.8125,0.9067742824554443
leave_one_worker_out,w01_s000,1,initial_sim_state,1.0,1.0
leave_one_worker_out,w01_s001,1,initial_sim_state,1.0,1.0
leave_one_worker_out,w01_s002,1,initial_sim_state,1.0,1.0
leave_one_worker_out,w02_s000,2,initial_sim_state,1.0,0.291476845741272
leave_one_worker_out,w02_s001,2,initial_sim_state,0.9375,0.2546418607234955
leave_one_worker_out,w02_s002,2,initial_sim_state,0.875,0.06476160883903503
leave_one_worker_out,w03_s000,3,initial_sim_state,0.0625,0.8004666566848755
leave_one_worker_out,w03_s001,3,initial_sim_state,0.0625,0.8200271129608154
leave_one_worker_out,w03_s002,3,initial_sim_state,0.0625,0.6136764287948608
leave_one_worker_out,w03_s003,3,initial_sim_state,0.0625,0.7676259875297546
leave_one_worker_out,w00_s000,0,initial_policy_state,0.5625,0.46312785148620605
leave_one_worker_out,w00_s001,0,initial_policy_state,0.75,0.5599077939987183
leave_one_worker_out,w00_s002,0,initial_policy_state,0.8125,0.6502426862716675
leave_one_worker_out,w01_s000,1,initial_policy_state,1.0,0.6057161688804626
leave_one_worker_out,w01_s001,1,initial_policy_state,1.0,0.7517490386962891
leave_one_worker_out,w01_s002,1,initial_policy_state,1.0,0.8294103741645813
leave_one_worker_out,w02_s000,2,initial_policy_state,1.0,0.5438540577888489
leave_one_worker_out,w02_s001,2,initial_policy_state,0.9375,0.5368090867996216
leave_one_worker_out,w02_s002,2,initial_policy_state,0.875,0.08868744969367981
leave_one_worker_out,w03_s000,3,initial_policy_state,0.0625,0.7895117998123169
leave_one_worker_out,w03_s001,3,initial_policy_state,0.0625,0.8081583380699158
leave_one_worker_out,w03_s002,3,initial_policy_state,0.0625,0.5868077278137207
leave_one_worker_out,w03_s003,3,initial_policy_state,0.0625,0.7276157736778259
leave_one_worker_out,w00_s000,0,initial_geometry,0.5625,1.0
leave_one_worker_out,w00_s001,0,initial_geometry,0.75,0.9925085306167603
leave_one_worker_out,w00_s002,0,initial_geometry,0.8125,0.9098067879676819
leave_one_worker_out,w01_s000,1,initial_geometry,1.0,1.0
leave_one_worker_out,w01_s001,1,initial_geometry,1.0,1.0
leave_one_worker_out,w01_s002,1,initial_geometry,1.0,1.0
leave_one_worker_out,w02_s000,2,initial_geometry,1.0,0.5272911190986633
leave_one_worker_out,w02_s001,2,initial_geometry,0.9375,0.5323387384414673
leave_one_worker_out,w02_s002,2,initial_geometry,0.875,0.5095388293266296
leave_one_worker_out,w03_s000,3,initial_geometry,0.0625,0.8460855484008789
leave_one_worker_out,w03_s001,3,initial_geometry,0.0625,0.8617527484893799
leave_one_worker_out,w03_s002,3,initial_geometry,0.0625,0.9139590263366699
leave_one_worker_out,w03_s003,3,initial_geometry,0.0625,0.925482988357544
leave_one_worker_out,w00_s000,0,mean_output_action,0.5625,0.7808374762535095
leave_one_worker_out,w00_s001,0,mean_output_action,0.75,0.47973567247390747
leave_one_worker_out,w00_s002,0,mean_output_action,0.8125,0.0
leave_one_worker_out,w01_s000,1,mean_output_action,1.0,0.37719666957855225
leave_one_worker_out,w01_s001,1,mean_output_action,1.0,0.41788679361343384
leave_one_worker_out,w01_s002,1,mean_output_action,1.0,0.4134439527988434
leave_one_worker_out,w02_s000,2,mean_output_action,1.0,0.0
leave_one_worker_out,w02_s001,2,mean_output_action,0.9375,0.0
leave_one_worker_out,w02_s002,2,mean_output_action,0.875,0.0
leave_one_worker_out,w03_s000,3,mean_output_action,0.0625,0.7553728222846985
leave_one_worker_out,w03_s001,3,mean_output_action,0.0625,0.7200720310211182
leave_one_worker_out,w03_s002,3,mean_output_action,0.0625,1.0
leave_one_worker_out,w03_s003,3,mean_output_action,0.0625,1.0
leave_one_worker_out,w00_s000,0,as_moe,0.5625,0.606249988079071
leave_one_worker_out,w00_s001,0,as_moe,0.75,0.606249988079071
leave_one_worker_out,w00_s002,0,as_moe,0.8125,0.606249988079071
leave_one_worker_out,w01_s000,1,as_moe,1.0,0.518750011920929
leave_one_worker_out,w01_s001,1,as_moe,1.0,0.518750011920929
leave_one_worker_out,w01_s002,1,as_moe,1.0,0.518750011920929
leave_one_worker_out,w02_s000,2,as_moe,1.0,0.5375000238418579
leave_one_worker_out,w02_s001,2,as_moe,0.9375,0.5375000238418579
leave_one_worker_out,w02_s002,2,as_moe,0.875,0.5375000238418579
leave_one_worker_out,w03_s000,3,as_moe,0.0625,0.8819444179534912
leave_one_worker_out,w03_s001,3,as_moe,0.0625,0.8819444179534912
leave_one_worker_out,w03_s002,3,as_moe,0.0625,0.8819444179534912
leave_one_worker_out,w03_s003,3,as_moe,0.0625,0.8819444179534912
leave_one_worker_out,w00_s000,0,mean_moe_action,0.5625,0.5766326189041138
leave_one_worker_out,w00_s001,0,mean_moe_action,0.75,0.5869946479797363
leave_one_worker_out,w00_s002,0,mean_moe_action,0.8125,0.7799501419067383
leave_one_worker_out,w01_s000,1,mean_moe_action,1.0,0.61651611328125
leave_one_worker_out,w01_s001,1,mean_moe_action,1.0,0.6822597980499268
leave_one_worker_out,w01_s002,1,mean_moe_action,1.0,0.37773823738098145
leave_one_worker_out,w02_s000,2,mean_moe_action,1.0,0.3818972110748291
leave_one_worker_out,w02_s001,2,mean_moe_action,0.9375,0.3188673257827759
leave_one_worker_out,w02_s002,2,mean_moe_action,0.875,0.24976617097854614
leave_one_worker_out,w03_s000,3,mean_moe_action,0.0625,0.9022040367126465
leave_one_worker_out,w03_s001,3,mean_moe_action,0.0625,0.9383954405784607
leave_one_worker_out,w03_s002,3,mean_moe_action,0.0625,0.9329884648323059
leave_one_worker_out,w03_s003,3,mean_moe_action,0.0625,0.9334012866020203
leave_one_worker_out,w00_s000,0,mean_moe_state,0.5625,0.6397494077682495
leave_one_worker_out,w00_s001,0,mean_moe_state,0.75,0.516218900680542
leave_one_worker_out,w00_s002,0,mean_moe_state,0.8125,0.9177146553993225
leave_one_worker_out,w01_s000,1,mean_moe_state,1.0,0.8546339273452759
leave_one_worker_out,w01_s001,1,mean_moe_state,1.0,0.9065713286399841
leave_one_worker_out,w01_s002,1,mean_moe_state,1.0,0.36211520433425903
leave_one_worker_out,w02_s000,2,mean_moe_state,1.0,0.3624330163002014
leave_one_worker_out,w02_s001,2,mean_moe_state,0.9375,0.3335255980491638
leave_one_worker_out,w02_s002,2,mean_moe_state,0.875,0.120970219373703
leave_one_worker_out,w03_s000,3,mean_moe_state,0.0625,0.8235086798667908
leave_one_worker_out,w03_s001,3,mean_moe_state,0.0625,0.9165530800819397
leave_one_worker_out,w03_s002,3,mean_moe_state,0.0625,1.0
leave_one_worker_out,w03_s003,3,mean_moe_state,0.0625,0.9774447679519653
leave_one_worker_out,w00_s000,0,mean_moe_action+state,0.5625,0.5978661775588989
leave_one_worker_out,w00_s001,0,mean_moe_action+state,0.75,0.5822845697402954
leave_one_worker_out,w00_s002,0,mean_moe_action+state,0.8125,0.8520427346229553
leave_one_worker_out,w01_s000,1,mean_moe_action+state,1.0,0.6915090084075928
leave_one_worker_out,w01_s001,1,mean_moe_action+state,1.0,0.7613563537597656
leave_one_worker_out,w01_s002,1,mean_moe_action+state,1.0,0.3765903413295746
leave_one_worker_out,w02_s000,2,mean_moe_action+state,1.0,0.3689471483230591
leave_one_worker_out,w02_s001,2,mean_moe_action+state,0.9375,0.27762743830680847
leave_one_worker_out,w02_s002,2,mean_moe_action+state,0.875,0.10937380790710449
leave_one_worker_out,w03_s000,3,mean_moe_action+state,0.0625,0.87525874376297
leave_one_worker_out,w03_s001,3,mean_moe_action+state,0.0625,0.9306932687759399
leave_one_worker_out,w03_s002,3,mean_moe_action+state,0.0625,0.9588297605514526
leave_one_worker_out,w03_s003,3,mean_moe_action+state,0.0625,0.9388851523399353
leave_one_worker_out,w00_s000,0,geometry+mean_moe_action+state,0.5625,0.6007903218269348
leave_one_worker_out,w00_s001,0,geometry+mean_moe_action+state,0.75,0.5852266550064087
leave_one_worker_out,w00_s002,0,geometry+mean_moe_action+state,0.8125,0.8532045483589172
leave_one_worker_out,w01_s000,1,geometry+mean_moe_action+state,1.0,0.6964257955551147
leave_one_worker_out,w01_s001,1,geometry+mean_moe_action+state,1.0,0.7656288146972656
leave_one_worker_out,w01_s002,1,geometry+mean_moe_action+state,1.0,0.3825034499168396
leave_one_worker_out,w02_s000,2,geometry+mean_moe_action+state,1.0,0.3695606589317322
leave_one_worker_out,w02_s001,2,geometry+mean_moe_action+state,0.9375,0.2788263261318207
leave_one_worker_out,w02_s002,2,geometry+mean_moe_action+state,0.875,0.11139258742332458
leave_one_worker_out,w03_s000,3,geometry+mean_moe_action+state,0.0625,0.8749333024024963
leave_one_worker_out,w03_s001,3,geometry+mean_moe_action+state,0.0625,0.9303185939788818
leave_one_worker_out,w03_s002,3,geometry+mean_moe_action+state,0.0625,0.9584227204322815
leave_one_worker_out,w03_s003,3,geometry+mean_moe_action+state,0.0625,0.9385952949523926
leave_one_worker_out,w00_s000,0,policy_state+mean_moe_action+state,0.5625,0.5965242981910706
leave_one_worker_out,w00_s001,0,policy_state+mean_moe_action+state,0.75,0.5816166400909424
leave_one_worker_out,w00_s002,0,policy_state+mean_moe_action+state,0.8125,0.8518062233924866
leave_one_worker_out,w01_s000,1,policy_state+mean_moe_action+state,1.0,0.6912938356399536
leave_one_worker_out,w01_s001,1,policy_state+mean_moe_action+state,1.0,0.7614006996154785
leave_one_worker_out,w01_s002,1,policy_state+mean_moe_action+state,1.0,0.3786563277244568
leave_one_worker_out,w02_s000,2,policy_state+mean_moe_action+state,1.0,0.3698199391365051
leave_one_worker_out,w02_s001,2,policy_state+mean_moe_action+state,0.9375,0.2784942090511322
leave_one_worker_out,w02_s002,2,policy_state+mean_moe_action+state,0.875,0.10909321904182434
leave_one_worker_out,w03_s000,3,policy_state+mean_moe_action+state,0.0625,0.8748127222061157
leave_one_worker_out,w03_s001,3,policy_state+mean_moe_action+state,0.0625,0.9304028153419495
leave_one_worker_out,w03_s002,3,policy_state+mean_moe_action+state,0.0625,0.9590244889259338
leave_one_worker_out,w03_s003,3,policy_state+mean_moe_action+state,0.0625,0.9385242462158203
leave_one_worker_out,w00_s000,0,sim_state+mean_moe_action+state,0.5625,0.6017047166824341
leave_one_worker_out,w00_s001,0,sim_state+mean_moe_action+state,0.75,0.5852404832839966
leave_one_worker_out,w00_s002,0,sim_state+mean_moe_action+state,0.8125,0.8546165227890015
leave_one_worker_out,w01_s000,1,sim_state+mean_moe_action+state,1.0,0.6964917182922363
leave_one_worker_out,w01_s001,1,sim_state+mean_moe_action+state,1.0,0.7666209936141968
leave_one_worker_out,w01_s002,1,sim_state+mean_moe_action+state,1.0,0.3833523988723755
leave_one_worker_out,w02_s000,2,sim_state+mean_moe_action+state,1.0,0.3676570653915405
leave_one_worker_out,w02_s001,2,sim_state+mean_moe_action+state,0.9375,0.2771771550178528
leave_one_worker_out,w02_s002,2,sim_state+mean_moe_action+state,0.875,0.10966888070106506
leave_one_worker_out,w03_s000,3,sim_state+mean_moe_action+state,0.0625,0.87453693151474
leave_one_worker_out,w03_s001,3,sim_state+mean_moe_action+state,0.0625,0.9312088489532471
leave_one_worker_out,w03_s002,3,sim_state+mean_moe_action+state,0.0625,0.958320140838623
leave_one_worker_out,w03_s003,3,sim_state+mean_moe_action+state,0.0625,0.9386816024780273
