tag,benchmark,task_id,branch_query,strategy,seed,exit_code,success,action_steps,controlled_queries,replay_state_max_abs_diff,wall_seconds
plus-task05-ObjectsLayout-0-init00,plus,2200,24,kick,1,0,True,242,1,0.0,40.4
plus-task05-ObjectsLayout-0-init00,plus,2200,24,kick,0,0,True,242,1,0.0,40.8
plus-task00-LightConditions-0-init00,plus,2408,39,kick,1,0,False,520,6,0.0,58.6
plus-task00-LightConditions-0-init00,plus,2408,39,kick,0,0,False,520,6,0.0,59.0
plus-task01-ObjectsLayout-0-init00,plus,2125,34,kick,1,0,False,520,6,0.0,56.3
plus-task01-ObjectsLayout-0-init00,plus,2125,34,kick,0,0,False,520,6,0.0,56.7
plus-task00-RobotInitialStates-0-init00,plus,298,25,kick,0,0,False,520,6,0.0,60.5
plus-task02-SensorNoise-0-init00,plus,1598,30,kick,0,0,False,520,6,0.0,57.1
plus-task00-RobotInitialStates-0-init00,plus,298,25,kick,1,0,False,520,6,0.0,62.4
plus-task02-BackgroundTextures-0-init00,plus,15,26,kick,0,0,False,520,6,0.0,62.4
plus-task02-SensorNoise-0-init00,plus,1598,30,kick,1,0,False,520,6,0.0,60.6
plus-task03-LanguageInstructions-0-init00,plus,1241,29,kick,1,0,False,520,6,0.0,61.4
plus-task02-BackgroundTextures-0-init00,plus,15,26,kick,1,0,False,520,6,0.0,65.8
plus-task01-LanguageInstructions-0-init00,plus,1148,24,kick,0,0,False,520,6,0.0,68.5
plus-task03-LanguageInstructions-0-init00,plus,1241,29,kick,0,0,False,520,6,0.0,63.9
plus-task02-CameraViewpoints-0-init00,plus,736,23,kick,0,0,False,520,6,0.0,68.1
plus-task01-LanguageInstructions-0-init00,plus,1148,24,kick,1,0,False,520,6,0.0,70.5
plus-task02-CameraViewpoints-0-init00,plus,736,23,kick,1,0,False,520,6,0.0,70.3
plus-task03-CameraViewpoints-0-init00,plus,821,23,kick,0,0,False,520,6,0.0,74.5
plus-task03-CameraViewpoints-0-init00,plus,821,23,kick,1,0,False,520,6,0.0,75.2
plus-task03-RobotInitialStates-0-init00,plus,424,23,kick,0,0,False,520,6,0.0,75.4
pro-task08-init06,pro,8,42,kick,1,0,False,520,6,0.0,45.2
pro-task08-init06,pro,8,42,kick,0,0,False,520,6,0.0,45.5
plus-task03-RobotInitialStates-0-init00,plus,424,23,kick,1,0,False,520,6,0.0,75.6
plus-task02-ObjectsLayout-0-init00,plus,1950,17,kick,0,0,False,520,6,0.0,85.3
pro-task09-init08,pro,9,40,kick,1,0,False,520,6,0.0,28.4
pro-task04-init01,pro,4,37,kick,1,0,False,520,6,0.0,61.9
plus-task03-BackgroundTextures-0-init00,plus,59,18,kick,1,0,False,520,6,0.0,84.9
pro-task04-init01,pro,4,37,kick,0,0,False,520,6,0.0,62.6
