global_row,task,episode,failure,boundary_selected,calibration,alpha,method,cached_first,raw_first,exact_first_match
1234,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,34,True,False,task_init,0.05,v82_integrated,25,25,True
2000,libero_goal/push_the_plate_to_the_front_of_the_stove,0,False,False,episode,0.005,v82_reference,-1,-1,True
2000,libero_goal/push_the_plate_to_the_front_of_the_stove,0,False,False,episode,0.01,v82_reference,-1,-1,True
2000,libero_goal/push_the_plate_to_the_front_of_the_stove,0,False,False,episode,0.02,v82_reference,-1,-1,True
2000,libero_goal/push_the_plate_to_the_front_of_the_stove,0,False,False,episode,0.05,v82_reference,-1,-1,True
2000,libero_goal/push_the_plate_to_the_front_of_the_stove,0,False,False,episode,0.005,dynamics_only,-1,-1,True
2000,libero_goal/push_the_plate_to_the_front_of_the_stove,0,False,False,episode,0.01,dynamics_only,-1,-1,True
2000,libero_goal/push_the_plate_to_the_front_of_the_stove,0,False,False,episode,0.02,dynamics_only,-1,-1,True
2000,libero_goal/push_the_plate_to_the_front_of_the_stove,0,False,False,episode,0.05,dynamics_only,-1,-1,True
2000,libero_goal/push_the_plate_to_the_front_of_the_stove,0,False,False,episode,0.005,v82_integrated,-1,-1,True
2000,libero_goal/push_the_plate_to_the_front_of_the_stove,0,False,False,episode,0.01,v82_integrated,-1,-1,True
2000,libero_goal/push_the_plate_to_the_front_of_the_stove,0,False,False,episode,0.02,v82_integrated,-1,-1,True
2000,libero_goal/push_the_plate_to_the_front_of_the_stove,0,False,False,episode,0.05,v82_integrated,-1,-1,True
2000,libero_goal/push_the_plate_to_the_front_of_the_stove,0,False,False,task_init,0.005,v82_reference,-1,-1,True
2000,libero_goal/push_the_plate_to_the_front_of_the_stove,0,False,False,task_init,0.01,v82_reference,-1,-1,True
2000,libero_goal/push_the_plate_to_the_front_of_the_stove,0,False,False,task_init,0.02,v82_reference,-1,-1,True
2000,libero_goal/push_the_plate_to_the_front_of_the_stove,0,False,False,task_init,0.05,v82_reference,-1,-1,True
2000,libero_goal/push_the_plate_to_the_front_of_the_stove,0,False,False,task_init,0.005,dynamics_only,-1,-1,True
2000,libero_goal/push_the_plate_to_the_front_of_the_stove,0,False,False,task_init,0.01,dynamics_only,-1,-1,True
2000,libero_goal/push_the_plate_to_the_front_of_the_stove,0,False,False,task_init,0.02,dynamics_only,-1,-1,True
2000,libero_goal/push_the_plate_to_the_front_of_the_stove,0,False,False,task_init,0.05,dynamics_only,-1,-1,True
2000,libero_goal/push_the_plate_to_the_front_of_the_stove,0,False,False,task_init,0.005,v82_integrated,-1,-1,True
2000,libero_goal/push_the_plate_to_the_front_of_the_stove,0,False,False,task_init,0.01,v82_integrated,-1,-1,True
2000,libero_goal/push_the_plate_to_the_front_of_the_stove,0,False,False,task_init,0.02,v82_integrated,-1,-1,True
2000,libero_goal/push_the_plate_to_the_front_of_the_stove,0,False,False,task_init,0.05,v82_integrated,-1,-1,True
2077,libero_goal/push_the_plate_to_the_front_of_the_stove,77,True,False,episode,0.005,v82_reference,17,17,True
2077,libero_goal/push_the_plate_to_the_front_of_the_stove,77,True,False,episode,0.01,v82_reference,16,16,True
2077,libero_goal/push_the_plate_to_the_front_of_the_stove,77,True,False,episode,0.02,v82_reference,16,16,True
2077,libero_goal/push_the_plate_to_the_front_of_the_stove,77,True,False,episode,0.05,v82_reference,15,15,True
2077,libero_goal/push_the_plate_to_the_front_of_the_stove,77,True,False,episode,0.005,dynamics_only,28,28,True
2077,libero_goal/push_the_plate_to_the_front_of_the_stove,77,True,False,episode,0.01,dynamics_only,23,23,True
2077,libero_goal/push_the_plate_to_the_front_of_the_stove,77,True,False,episode,0.02,dynamics_only,17,17,True
2077,libero_goal/push_the_plate_to_the_front_of_the_stove,77,True,False,episode,0.05,dynamics_only,17,17,True
2077,libero_goal/push_the_plate_to_the_front_of_the_stove,77,True,False,episode,0.005,v82_integrated,18,18,True
2077,libero_goal/push_the_plate_to_the_front_of_the_stove,77,True,False,episode,0.01,v82_integrated,17,17,True
2077,libero_goal/push_the_plate_to_the_front_of_the_stove,77,True,False,episode,0.02,v82_integrated,16,16,True
2077,libero_goal/push_the_plate_to_the_front_of_the_stove,77,True,False,episode,0.05,v82_integrated,16,16,True
2077,libero_goal/push_the_plate_to_the_front_of_the_stove,77,True,False,task_init,0.005,v82_reference,-1,-1,True
2077,libero_goal/push_the_plate_to_the_front_of_the_stove,77,True,False,task_init,0.01,v82_reference,18,18,True
2077,libero_goal/push_the_plate_to_the_front_of_the_stove,77,True,False,task_init,0.02,v82_reference,17,17,True
2077,libero_goal/push_the_plate_to_the_front_of_the_stove,77,True,False,task_init,0.05,v82_reference,16,16,True
2077,libero_goal/push_the_plate_to_the_front_of_the_stove,77,True,False,task_init,0.005,dynamics_only,-1,-1,True
2077,libero_goal/push_the_plate_to_the_front_of_the_stove,77,True,False,task_init,0.01,dynamics_only,28,28,True
2077,libero_goal/push_the_plate_to_the_front_of_the_stove,77,True,False,task_init,0.02,dynamics_only,27,27,True
2077,libero_goal/push_the_plate_to_the_front_of_the_stove,77,True,False,task_init,0.05,dynamics_only,22,22,True
2077,libero_goal/push_the_plate_to_the_front_of_the_stove,77,True,False,task_init,0.005,v82_integrated,-1,-1,True
2077,libero_goal/push_the_plate_to_the_front_of_the_stove,77,True,False,task_init,0.01,v82_integrated,-1,-1,True
2077,libero_goal/push_the_plate_to_the_front_of_the_stove,77,True,False,task_init,0.02,v82_integrated,28,28,True
2077,libero_goal/push_the_plate_to_the_front_of_the_stove,77,True,False,task_init,0.05,v82_integrated,18,18,True
2800,libero_goal/put_the_bowl_on_the_plate,0,False,False,episode,0.005,v82_reference,-1,-1,True
2800,libero_goal/put_the_bowl_on_the_plate,0,False,False,episode,0.01,v82_reference,-1,-1,True
2800,libero_goal/put_the_bowl_on_the_plate,0,False,False,episode,0.02,v82_reference,-1,-1,True
2800,libero_goal/put_the_bowl_on_the_plate,0,False,False,episode,0.05,v82_reference,-1,-1,True
2800,libero_goal/put_the_bowl_on_the_plate,0,False,False,episode,0.005,dynamics_only,-1,-1,True
2800,libero_goal/put_the_bowl_on_the_plate,0,False,False,episode,0.01,dynamics_only,-1,-1,True
2800,libero_goal/put_the_bowl_on_the_plate,0,False,False,episode,0.02,dynamics_only,-1,-1,True
2800,libero_goal/put_the_bowl_on_the_plate,0,False,False,episode,0.05,dynamics_only,-1,-1,True
2800,libero_goal/put_the_bowl_on_the_plate,0,False,False,episode,0.005,v82_integrated,-1,-1,True
2800,libero_goal/put_the_bowl_on_the_plate,0,False,False,episode,0.01,v82_integrated,-1,-1,True
2800,libero_goal/put_the_bowl_on_the_plate,0,False,False,episode,0.02,v82_integrated,-1,-1,True
2800,libero_goal/put_the_bowl_on_the_plate,0,False,False,episode,0.05,v82_integrated,-1,-1,True
2800,libero_goal/put_the_bowl_on_the_plate,0,False,False,task_init,0.005,v82_reference,-1,-1,True
2800,libero_goal/put_the_bowl_on_the_plate,0,False,False,task_init,0.01,v82_reference,-1,-1,True
2800,libero_goal/put_the_bowl_on_the_plate,0,False,False,task_init,0.02,v82_reference,-1,-1,True
2800,libero_goal/put_the_bowl_on_the_plate,0,False,False,task_init,0.05,v82_reference,-1,-1,True
2800,libero_goal/put_the_bowl_on_the_plate,0,False,False,task_init,0.005,dynamics_only,-1,-1,True
2800,libero_goal/put_the_bowl_on_the_plate,0,False,False,task_init,0.01,dynamics_only,-1,-1,True
2800,libero_goal/put_the_bowl_on_the_plate,0,False,False,task_init,0.02,dynamics_only,-1,-1,True
2800,libero_goal/put_the_bowl_on_the_plate,0,False,False,task_init,0.05,dynamics_only,-1,-1,True
2800,libero_goal/put_the_bowl_on_the_plate,0,False,False,task_init,0.005,v82_integrated,-1,-1,True
2800,libero_goal/put_the_bowl_on_the_plate,0,False,False,task_init,0.01,v82_integrated,-1,-1,True
2800,libero_goal/put_the_bowl_on_the_plate,0,False,False,task_init,0.02,v82_integrated,-1,-1,True
2800,libero_goal/put_the_bowl_on_the_plate,0,False,False,task_init,0.05,v82_integrated,-1,-1,True
2857,libero_goal/put_the_bowl_on_the_plate,57,True,False,episode,0.005,v82_reference,-1,-1,True
2857,libero_goal/put_the_bowl_on_the_plate,57,True,False,episode,0.01,v82_reference,16,16,True
2857,libero_goal/put_the_bowl_on_the_plate,57,True,False,episode,0.02,v82_reference,16,16,True
2857,libero_goal/put_the_bowl_on_the_plate,57,True,False,episode,0.05,v82_reference,15,15,True
2857,libero_goal/put_the_bowl_on_the_plate,57,True,False,episode,0.005,dynamics_only,-1,-1,True
2857,libero_goal/put_the_bowl_on_the_plate,57,True,False,episode,0.01,dynamics_only,-1,-1,True
2857,libero_goal/put_the_bowl_on_the_plate,57,True,False,episode,0.02,dynamics_only,-1,-1,True
2857,libero_goal/put_the_bowl_on_the_plate,57,True,False,episode,0.05,dynamics_only,-1,-1,True
2857,libero_goal/put_the_bowl_on_the_plate,57,True,False,episode,0.005,v82_integrated,-1,-1,True
2857,libero_goal/put_the_bowl_on_the_plate,57,True,False,episode,0.01,v82_integrated,-1,-1,True
2857,libero_goal/put_the_bowl_on_the_plate,57,True,False,episode,0.02,v82_integrated,-1,-1,True
2857,libero_goal/put_the_bowl_on_the_plate,57,True,False,episode,0.05,v82_integrated,16,16,True
2857,libero_goal/put_the_bowl_on_the_plate,57,True,False,task_init,0.005,v82_reference,-1,-1,True
2857,libero_goal/put_the_bowl_on_the_plate,57,True,False,task_init,0.01,v82_reference,-1,-1,True
2857,libero_goal/put_the_bowl_on_the_plate,57,True,False,task_init,0.02,v82_reference,-1,-1,True
2857,libero_goal/put_the_bowl_on_the_plate,57,True,False,task_init,0.05,v82_reference,16,16,True
2857,libero_goal/put_the_bowl_on_the_plate,57,True,False,task_init,0.005,dynamics_only,-1,-1,True
2857,libero_goal/put_the_bowl_on_the_plate,57,True,False,task_init,0.01,dynamics_only,-1,-1,True
2857,libero_goal/put_the_bowl_on_the_plate,57,True,False,task_init,0.02,dynamics_only,-1,-1,True
2857,libero_goal/put_the_bowl_on_the_plate,57,True,False,task_init,0.05,dynamics_only,-1,-1,True
2857,libero_goal/put_the_bowl_on_the_plate,57,True,False,task_init,0.005,v82_integrated,-1,-1,True
2857,libero_goal/put_the_bowl_on_the_plate,57,True,False,task_init,0.01,v82_integrated,-1,-1,True
2857,libero_goal/put_the_bowl_on_the_plate,57,True,False,task_init,0.02,v82_integrated,-1,-1,True
2857,libero_goal/put_the_bowl_on_the_plate,57,True,False,task_init,0.05,v82_integrated,-1,-1,True
3600,libero_goal/put_the_bowl_on_the_stove,0,False,False,episode,0.005,v82_reference,-1,-1,True
3600,libero_goal/put_the_bowl_on_the_stove,0,False,False,episode,0.01,v82_reference,-1,-1,True
3600,libero_goal/put_the_bowl_on_the_stove,0,False,False,episode,0.02,v82_reference,-1,-1,True
3600,libero_goal/put_the_bowl_on_the_stove,0,False,False,episode,0.05,v82_reference,-1,-1,True
3600,libero_goal/put_the_bowl_on_the_stove,0,False,False,episode,0.005,dynamics_only,-1,-1,True
3600,libero_goal/put_the_bowl_on_the_stove,0,False,False,episode,0.01,dynamics_only,-1,-1,True
3600,libero_goal/put_the_bowl_on_the_stove,0,False,False,episode,0.02,dynamics_only,-1,-1,True
3600,libero_goal/put_the_bowl_on_the_stove,0,False,False,episode,0.05,dynamics_only,-1,-1,True
3600,libero_goal/put_the_bowl_on_the_stove,0,False,False,episode,0.005,v82_integrated,-1,-1,True
3600,libero_goal/put_the_bowl_on_the_stove,0,False,False,episode,0.01,v82_integrated,-1,-1,True
3600,libero_goal/put_the_bowl_on_the_stove,0,False,False,episode,0.02,v82_integrated,-1,-1,True
3600,libero_goal/put_the_bowl_on_the_stove,0,False,False,episode,0.05,v82_integrated,-1,-1,True
3600,libero_goal/put_the_bowl_on_the_stove,0,False,False,task_init,0.005,v82_reference,-1,-1,True
3600,libero_goal/put_the_bowl_on_the_stove,0,False,False,task_init,0.01,v82_reference,-1,-1,True
3600,libero_goal/put_the_bowl_on_the_stove,0,False,False,task_init,0.02,v82_reference,-1,-1,True
3600,libero_goal/put_the_bowl_on_the_stove,0,False,False,task_init,0.05,v82_reference,-1,-1,True
3600,libero_goal/put_the_bowl_on_the_stove,0,False,False,task_init,0.005,dynamics_only,-1,-1,True
3600,libero_goal/put_the_bowl_on_the_stove,0,False,False,task_init,0.01,dynamics_only,-1,-1,True
3600,libero_goal/put_the_bowl_on_the_stove,0,False,False,task_init,0.02,dynamics_only,-1,-1,True
3600,libero_goal/put_the_bowl_on_the_stove,0,False,False,task_init,0.05,dynamics_only,-1,-1,True
3600,libero_goal/put_the_bowl_on_the_stove,0,False,False,task_init,0.005,v82_integrated,-1,-1,True
3600,libero_goal/put_the_bowl_on_the_stove,0,False,False,task_init,0.01,v82_integrated,-1,-1,True
3600,libero_goal/put_the_bowl_on_the_stove,0,False,False,task_init,0.02,v82_integrated,-1,-1,True
3600,libero_goal/put_the_bowl_on_the_stove,0,False,False,task_init,0.05,v82_integrated,-1,-1,True
3626,libero_goal/put_the_bowl_on_the_stove,26,True,False,episode,0.005,v82_reference,24,24,True
3626,libero_goal/put_the_bowl_on_the_stove,26,True,False,episode,0.01,v82_reference,22,22,True
3626,libero_goal/put_the_bowl_on_the_stove,26,True,False,episode,0.02,v82_reference,19,19,True
3626,libero_goal/put_the_bowl_on_the_stove,26,True,False,episode,0.05,v82_reference,18,18,True
3626,libero_goal/put_the_bowl_on_the_stove,26,True,False,episode,0.005,dynamics_only,24,24,True
3626,libero_goal/put_the_bowl_on_the_stove,26,True,False,episode,0.01,dynamics_only,24,24,True
3626,libero_goal/put_the_bowl_on_the_stove,26,True,False,episode,0.02,dynamics_only,23,23,True
3626,libero_goal/put_the_bowl_on_the_stove,26,True,False,episode,0.05,dynamics_only,19,19,True
3626,libero_goal/put_the_bowl_on_the_stove,26,True,False,episode,0.005,v82_integrated,24,24,True
3626,libero_goal/put_the_bowl_on_the_stove,26,True,False,episode,0.01,v82_integrated,24,24,True
3626,libero_goal/put_the_bowl_on_the_stove,26,True,False,episode,0.02,v82_integrated,23,23,True
3626,libero_goal/put_the_bowl_on_the_stove,26,True,False,episode,0.05,v82_integrated,19,19,True
3626,libero_goal/put_the_bowl_on_the_stove,26,True,False,task_init,0.005,v82_reference,-1,-1,True
3626,libero_goal/put_the_bowl_on_the_stove,26,True,False,task_init,0.01,v82_reference,-1,-1,True
3626,libero_goal/put_the_bowl_on_the_stove,26,True,False,task_init,0.02,v82_reference,-1,-1,True
3626,libero_goal/put_the_bowl_on_the_stove,26,True,False,task_init,0.05,v82_reference,23,23,True
3626,libero_goal/put_the_bowl_on_the_stove,26,True,False,task_init,0.005,dynamics_only,-1,-1,True
3626,libero_goal/put_the_bowl_on_the_stove,26,True,False,task_init,0.01,dynamics_only,29,29,True
3626,libero_goal/put_the_bowl_on_the_stove,26,True,False,task_init,0.02,dynamics_only,24,24,True
3626,libero_goal/put_the_bowl_on_the_stove,26,True,False,task_init,0.05,dynamics_only,24,24,True
3626,libero_goal/put_the_bowl_on_the_stove,26,True,False,task_init,0.005,v82_integrated,-1,-1,True
3626,libero_goal/put_the_bowl_on_the_stove,26,True,False,task_init,0.01,v82_integrated,-1,-1,True
3626,libero_goal/put_the_bowl_on_the_stove,26,True,False,task_init,0.02,v82_integrated,29,29,True
3626,libero_goal/put_the_bowl_on_the_stove,26,True,False,task_init,0.05,v82_integrated,24,24,True
4400,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,False,False,episode,0.005,v82_reference,-1,-1,True
4400,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,False,False,episode,0.01,v82_reference,-1,-1,True
4400,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,False,False,episode,0.02,v82_reference,-1,-1,True
4400,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,False,False,episode,0.05,v82_reference,-1,-1,True
4400,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,False,False,episode,0.005,dynamics_only,-1,-1,True
4400,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,False,False,episode,0.01,dynamics_only,-1,-1,True
4400,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,False,False,episode,0.02,dynamics_only,-1,-1,True
4400,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,False,False,episode,0.05,dynamics_only,-1,-1,True
4400,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,False,False,episode,0.005,v82_integrated,-1,-1,True
4400,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,False,False,episode,0.01,v82_integrated,-1,-1,True
4400,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,False,False,episode,0.02,v82_integrated,-1,-1,True
4400,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,False,False,episode,0.05,v82_integrated,-1,-1,True
4400,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,False,False,task_init,0.005,v82_reference,-1,-1,True
4400,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,False,False,task_init,0.01,v82_reference,-1,-1,True
4400,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,False,False,task_init,0.02,v82_reference,-1,-1,True
4400,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,False,False,task_init,0.05,v82_reference,-1,-1,True
4400,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,False,False,task_init,0.005,dynamics_only,-1,-1,True
4400,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,False,False,task_init,0.01,dynamics_only,-1,-1,True
4400,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,False,False,task_init,0.02,dynamics_only,-1,-1,True
4400,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,False,False,task_init,0.05,dynamics_only,-1,-1,True
4400,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,False,False,task_init,0.005,v82_integrated,-1,-1,True
4400,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,False,False,task_init,0.01,v82_integrated,-1,-1,True
4400,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,False,False,task_init,0.02,v82_integrated,-1,-1,True
4400,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,False,False,task_init,0.05,v82_integrated,-1,-1,True
4424,libero_goal/put_the_bowl_on_top_of_the_cabinet,24,True,False,episode,0.005,v82_reference,14,14,True
4424,libero_goal/put_the_bowl_on_top_of_the_cabinet,24,True,False,episode,0.01,v82_reference,14,14,True
4424,libero_goal/put_the_bowl_on_top_of_the_cabinet,24,True,False,episode,0.02,v82_reference,13,13,True
4424,libero_goal/put_the_bowl_on_top_of_the_cabinet,24,True,False,episode,0.05,v82_reference,13,13,True
4424,libero_goal/put_the_bowl_on_top_of_the_cabinet,24,True,False,episode,0.005,dynamics_only,-1,-1,True
4424,libero_goal/put_the_bowl_on_top_of_the_cabinet,24,True,False,episode,0.01,dynamics_only,-1,-1,True
4424,libero_goal/put_the_bowl_on_top_of_the_cabinet,24,True,False,episode,0.02,dynamics_only,-1,-1,True
4424,libero_goal/put_the_bowl_on_top_of_the_cabinet,24,True,False,episode,0.05,dynamics_only,-1,-1,True
4424,libero_goal/put_the_bowl_on_top_of_the_cabinet,24,True,False,episode,0.005,v82_integrated,15,15,True
4424,libero_goal/put_the_bowl_on_top_of_the_cabinet,24,True,False,episode,0.01,v82_integrated,15,15,True
4424,libero_goal/put_the_bowl_on_top_of_the_cabinet,24,True,False,episode,0.02,v82_integrated,14,14,True
