action_excursion_distance,action_excursion_query,action_recovery_fraction,action_return_distance,action_return_gain,action_return_gain_pct,candidate_q95,candidate_q98,candidate_q99,candidate_q995,candidate_q99_recovery_001,candidate_q99_recovery_0025,candidate_q99_recovery_005,candidate_q99_recovery_010,candidate_q99_recovery_025,cluster,current_query,effect_distance,effect_distance_pct,episode,episode_length,failure,flow_noise_seed,lag,lag_fraction,log_physical_excursion_scale,loop_score,min_lag,minimum_xra_recovery_fraction,past_query,path_inefficiency,path_length,phase,physical_closure_distance,physical_closure_fraction,physical_excursion_distance,physical_excursion_scale,physical_seed_strength,physical_seed_strength_pct,positive_topology,replay_action_distance,replay_action_distance_pct,replay_physical_distance,replay_physical_distance_pct,replay_route_overlap,replay_route_overlap_pct,route_excursion_overlap,route_excursion_query,route_recovery_fraction,route_return_gain,route_return_gain_pct,route_return_overlap,scene,shared_prefix,task,turn_query
1.5620412826538086,10,0.5967845097956614,0.6298392415046692,0.9322020411491394,0.9997723651263374,True,True,True,True,True,True,False,False,False,2,11,0.21854926645755768,0.9121329387662189,80,14,False,1016,3,0.23076923076923078,0.5529973894725744,0.9621525553121109,3,0.03288430789352914,8,0.7472955824396741,0.5327334403991699,0.8461538461538461,0.13462409377098083,0.3326662805481897,0.2017342895269394,0.7384560460719596,0.12980623184759832,0.9824721147279764,True,0.7200756072998047,0.9997723651263374,0.17326852679252625,0.9997723651263374,0.21718749403953552,0.999317095379012,0.21125000715255737,10,0.03288430789352914,0.02593749761581421,0.8529478716139313,0.23718750476837158,7,12,libero_goal/open_the_middle_drawer_of_the_cabinet,10
1.6084089279174805,4,0.352902971707147,1.0407966375350952,0.5676122903823853,0.8114926419060967,True,True,True,False,True,True,True,False,False,2,8,0.30124932527542114,0.7683251576734408,32,18,False,1000,8,0.47058823529411764,1.2800625047356131,0.8851675795504059,3,0.054972874346614534,0,0.7660512477559263,2.1303179264068604,0.47058823529411764,0.4983852207660675,0.39577371956527296,0.8248320817947388,2.596864539610322,0.2805937524083832,0.9777154870357393,True,1.0310252904891968,0.91927119831815,0.5177273750305176,0.9530483531885073,0.19953125715255737,0.9681149264190609,0.13593749701976776,3,0.054972874346614534,0.04749999940395355,0.8234758234057463,0.1834374964237213,3,17,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,6
1.6170368194580078,4,0.5494623982505163,0.7285358905792236,0.8885009288787842,0.972249474421864,True,True,True,True,True,True,True,False,False,2,9,0.13499146699905396,0.9694463910301332,33,17,False,1001,9,0.5625,1.3009721890964223,0.9074080984050878,3,0.05370101676873306,0,0.8018918591514764,2.6333603858947754,0.5625,0.5216901302337646,0.38550374289486056,0.8489720225334167,2.672865652413991,0.2877854728604119,0.9803784162578837,True,0.874060869216919,0.9928521373510862,0.5633540749549866,0.8918009810791871,0.17765624821186066,0.76531184302733,0.13875000178813934,3,0.05370101676873306,0.04625000059604645,0.8089698668535389,0.1850000023841858,3,17,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,3
1.604882836341858,4,0.3106982066717063,1.1062486171722412,0.4986342191696167,0.7593552908199019,True,True,True,False,True,True,True,False,False,2,8,0.3355807065963745,0.7321653819201122,35,17,False,1003,8,0.5,1.2678551653701222,0.8951211569703623,3,0.09499999455043248,0,0.7807539985169162,2.1258726119995117,0.5,0.46608906984329224,0.42526999645078534,0.8109704852104187,2.553223307138035,0.3061891284855937,0.9855641205325858,True,1.0266588926315308,0.9212333566923616,0.49049079418182373,0.9795374912403644,0.19437500834465027,0.9416257883672039,0.125,3,0.09499999455043248,0.08312499523162842,0.9889278206026629,0.20812499523162842,3,17,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,6
1.6146998405456543,4,0.3435275115311208,1.060006022453308,0.5546938180923462,0.8016818500350386,True,True,True,True,True,True,True,False,False,2,8,0.31594792008399963,0.7519271198318149,36,17,False,1004,8,0.5,1.326630175050864,0.9102577650630445,3,0.0855935208798198,0,0.8384863861870708,2.868093729019165,0.5,0.4632361829280853,0.4731713244310798,0.8792918920516968,2.7683233773685196,0.3718449892519698,0.9903293622985284,True,1.0091066360473633,0.9290819901892081,0.4929119646549225,0.9768745620182201,0.20265623927116394,0.9777855641205326,0.11281249672174454,4,0.0855935208798198,0.07593750208616257,0.9773651016117729,0.1887499988079071,3,17,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,6
1.610113263130188,4,0.3476028661227996,1.0504332780838013,0.5596799850463867,0.8051857042747022,True,True,True,False,True,True,True,True,False,2,8,0.3031349182128906,0.7669236159775753,37,17,False,1005,8,0.5,1.2772229137733266,0.8991108903392627,3,0.10808876072804671,0,0.7746554751575732,2.1396265029907227,0.5,0.48215311765670776,0.4131481519636193,0.8215925693511963,2.586665403112191,0.2959573061182833,0.9826208829712684,True,1.0272493362426758,0.920812894183602,0.5054051280021667,0.970427470217239,0.18703123927116394,0.8786264891380519,0.12687499821186066,3,0.10808876072804671,0.09437499940395355,0.9970567624386826,0.2212499976158142,3,17,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,6
1.6129566431045532,4,0.3311181341123558,1.0788774490356445,0.5340791940689087,0.7879467414155571,True,True,True,False,True,True,True,False,False,2,8,0.32453250885009766,0.741415557112824,38,17,False,1006,8,0.5,1.2637033738302286,0.8958090946654517,3,0.07909806849037025,0,0.8348932166814083,2.815765857696533,0.5,0.46490204334259033,0.4234091354147962,0.8062945008277893,2.538501646452141,0.3255802266287933,0.9875262789067975,True,1.0100135803222656,0.9286615276804485,0.4924916923046112,0.9774351786965663,0.1915625035762787,0.9201822004204625,0.12687499821186066,5,0.07909806849037025,0.0690625011920929,0.960686755430974,0.19593749940395355,3,17,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,4
1.6063958406448364,4,0.5716592983152665,0.6880847215652466,0.9183111190795898,0.9838822704975473,True,True,True,True,True,True,True,False,False,2,9,0.14618271589279175,0.9610371408549404,41,18,False,1009,9,0.5294117647058824,1.2966675746374414,0.942445501460844,3,0.09097295088045503,0,0.8037539126663557,2.7003374099731445,0.5294117647058824,0.5299306511878967,0.37209111145685914,0.8439610600471497,2.657089361606303,0.278089316452895,0.9763139453398738,True,0.889184296131134,0.9868255080588647,0.5748298168182373,0.8716187806587246,0.1837500035762787,0.8433777154870358,0.11031249910593033,3,0.09097295088045503,0.08093749731779099,0.9861247372109321,0.1912499964237213,3,17,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,3
1.5891348123550415,4,0.33029356679268473,1.064253807067871,0.5248810052871704,0.7817799579537491,True,True,True,True,True,True,True,False,False,2,8,0.3155752122402191,0.7526278906797477,43,18,False,1011,8,0.47058823529411764,1.2596333744586687,0.8997029861637601,3,0.07731032361708608,0,0.7805298278097986,2.11276912689209,0.47058823529411764,0.46368980407714844,0.42163804826899365,0.8017294406890869,2.5241292147087124,0.3027308437426741,0.9844428871758935,True,1.0197924375534058,0.9248773651016118,0.49003809690475464,0.9800981079187105,0.19624999165534973,0.9526278906797477,0.13093750178813934,3,0.07731032361708608,0.06718750298023224,0.9540294323756132,0.19812500476837158,3,17,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,6
1.6078671216964722,4,0.3199935170884847,1.0933600664138794,0.5145070552825928,0.7751927119831815,True,True,True,False,True,True,True,False,False,2,8,0.3285745084285736,0.7373510861948143,46,17,False,1014,8,0.5,1.2629305997369042,0.8893997956963238,3,0.06954002415825246,0,0.7817991369426023,2.123469352722168,0.5,0.4633428454399109,0.4247234716743985,0.805426299571991,2.5357682403393205,0.30574992442173154,0.9854239663629993,True,1.0152652263641357,0.9266993693062369,0.49086278676986694,0.9792571829011913,0.19328124821186066,0.9345480028030834,0.13718749582767487,4,0.06954002415825246,0.06000000238418579,0.921583742116328,0.19718749821186066,3,17,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,6
