corpus,event,lead,axis,family,auc_event_high,auc_detection,events,pairs
main16x32,loop,-8,flow_speed|L2|state|t0,flow_speed,0.5,0.5,98,1391
main16x32,loop,-8,flow_speed|L2|state|t1,flow_speed,0.5,0.5,98,1391
main16x32,loop,-8,flow_speed|L2|state|t2,flow_speed,0.5,0.5,98,1391
main16x32,loop,-8,flow_speed|L2|state|t3,flow_speed,0.5,0.5,98,1391
main16x32,loop,-8,flow_speed|L2|state|t4,flow_speed,0.5,0.5,98,1391
main16x32,loop,-8,flow_speed|L2|state|t5,flow_speed,0.5,0.5,98,1391
main16x32,loop,-8,flow_speed|L2|state|t6,flow_speed,0.5,0.5,98,1391
main16x32,loop,-8,flow_speed|L2|state|t7,flow_speed,0.5,0.5,98,1391
main16x32,loop,-8,flow_speed|L2|state|t8,flow_speed,0.5,0.5,98,1391
main16x32,loop,-8,flow_speed|L2|action|t0,flow_speed,0.4874191229331416,0.5125808770668584,98,1391
main16x32,loop,-8,flow_speed|L2|action|t1,flow_speed,0.5636232925952552,0.5636232925952552,98,1391
main16x32,loop,-8,flow_speed|L2|action|t2,flow_speed,0.516175413371675,0.516175413371675,98,1391
main16x32,loop,-8,flow_speed|L2|action|t3,flow_speed,0.5521207764198418,0.5521207764198418,98,1391
main16x32,loop,-8,flow_speed|L2|action|t4,flow_speed,0.5930984902947519,0.5930984902947519,98,1391
main16x32,loop,-8,flow_speed|L2|action|t5,flow_speed,0.5905823148813804,0.5905823148813804,98,1391
main16x32,loop,-8,flow_speed|L2|action|t6,flow_speed,0.5557153127246586,0.5557153127246586,98,1391
main16x32,loop,-8,flow_speed|L2|action|t7,flow_speed,0.5219266714593818,0.5219266714593818,98,1391
main16x32,loop,-8,flow_speed|L2|action|t8,flow_speed,0.5445722501797268,0.5445722501797268,98,1391
main16x32,loop,-8,flow_speed|L3|state|t0,flow_speed,0.5,0.5,98,1391
main16x32,loop,-8,flow_speed|L3|state|t1,flow_speed,0.5,0.5,98,1391
main16x32,loop,-8,flow_speed|L3|state|t2,flow_speed,0.5,0.5,98,1391
main16x32,loop,-8,flow_speed|L3|state|t3,flow_speed,0.5,0.5,98,1391
main16x32,loop,-8,flow_speed|L3|state|t4,flow_speed,0.5,0.5,98,1391
main16x32,loop,-8,flow_speed|L3|state|t5,flow_speed,0.5,0.5,98,1391
main16x32,loop,-8,flow_speed|L3|state|t6,flow_speed,0.5,0.5,98,1391
main16x32,loop,-8,flow_speed|L3|state|t7,flow_speed,0.5,0.5,98,1391
main16x32,loop,-8,flow_speed|L3|state|t8,flow_speed,0.5,0.5,98,1391
main16x32,loop,-8,flow_speed|L3|action|t0,flow_speed,0.5517613227893602,0.5517613227893602,98,1391
