level,cohort,window,feature,scope,metric,estimate,lo,hi,tasks
same_task_query,A,all_comparable_queries,decoupling,libero_object,auc,0.5960944746366269,0.4899809200721651,0.6793693039689336,8
same_task_query,A,all_comparable_queries,decoupling,libero_spatial,auc,0.565779647876107,0.5275686924643899,0.607691927029606,9
same_task_query,A,all_comparable_queries,decoupling_occupancy,all,auc,0.640576304491782,0.5928998399435123,0.6897861354671706,32
same_task_query,A,all_comparable_queries,decoupling_occupancy,excluding_S05,auc,0.6392354479546506,0.5871094819251814,0.6889030621933148,31
same_task_query,A,all_comparable_queries,decoupling_occupancy,libero_goal,auc,0.6131602228812487,0.4990430580033601,0.725557192351773,6
same_task_query,A,all_comparable_queries,decoupling_occupancy,libero_long,auc,0.618100289353299,0.5493074019851506,0.6884006424424267,10
same_task_query,A,all_comparable_queries,decoupling_occupancy,libero_object,auc,0.6494899642757017,0.5055854978819009,0.765862327480113,8
same_task_query,A,all_comparable_queries,decoupling_occupancy,libero_spatial,auc,0.6803197248388662,0.5846089573710828,0.7776686202621201,8
same_task_query,A,all_comparable_queries,layer_agreement,all,auc,0.5854374915734436,0.5472452784269097,0.623701491889046,35
same_task_query,A,all_comparable_queries,layer_agreement,excluding_S05,auc,0.5820221935785854,0.5426218740611454,0.6204207059368305,34
same_task_query,A,all_comparable_queries,layer_agreement,libero_goal,auc,0.5313355860490225,0.4245256377134716,0.614008905252541,8
same_task_query,A,all_comparable_queries,layer_agreement,libero_long,auc,0.5933714679450224,0.5270076590268056,0.6687598698244739,10
same_task_query,A,all_comparable_queries,layer_agreement,libero_object,auc,0.60634158611026,0.505032978680688,0.6887521134035577,8
same_task_query,A,all_comparable_queries,layer_agreement,libero_spatial,auc,0.6061311275940047,0.5514126207882506,0.6708190577420586,9
same_task_query,A,all_comparable_queries,mobility_log_ratio,all,auc,0.49987888098976857,0.455086071225539,0.5482726519864699,35
same_task_query,A,all_comparable_queries,mobility_log_ratio,excluding_S05,auc,0.5050036088677017,0.46214546618077373,0.5506437501746289,34
same_task_query,A,all_comparable_queries,mobility_log_ratio,libero_goal,auc,0.46742071983863803,0.3822567871101859,0.5868335515032024,8
same_task_query,A,all_comparable_queries,mobility_log_ratio,libero_long,auc,0.35551896422282114,0.28761111045717774,0.4228956063676029,10
same_task_query,A,all_comparable_queries,mobility_log_ratio,libero_object,auc,0.6303345342375408,0.5496280683094821,0.7243834326123566,8
same_task_query,A,all_comparable_queries,mobility_log_ratio,libero_spatial,auc,0.5731699066449176,0.46871728674934665,0.6761249145932323,9
same_task_query,A,all_comparable_queries,path_decoupling,all,auc,0.5843755207513072,0.5493548726382403,0.6179172538959349,35
same_task_query,A,all_comparable_queries,path_decoupling,excluding_S05,auc,0.5829430308853683,0.5470367177994035,0.6156937167230317,34
same_task_query,A,all_comparable_queries,path_decoupling,libero_goal,auc,0.5631650259363852,0.4985053908253987,0.6227863463303971,8
same_task_query,A,all_comparable_queries,path_decoupling,libero_long,auc,0.6020888090797601,0.5358727168643082,0.6721994905997313,10
same_task_query,A,all_comparable_queries,path_decoupling,libero_object,auc,0.59991105315396,0.48909024612321683,0.6855999423676422,8
same_task_query,A,all_comparable_queries,path_decoupling,libero_spatial,auc,0.5697385003083766,0.5254144777681752,0.6188549158706516,9
same_task_query,A,all_comparable_queries,persistent_decoupling,all,auc,0.5605081586725864,0.5291997665254696,0.5880829054302702,32
same_task_query,A,all_comparable_queries,persistent_decoupling,excluding_S05,auc,0.5624600347587989,0.5301360462019039,0.5915942258454483,31
same_task_query,A,all_comparable_queries,persistent_decoupling,libero_goal,auc,0.5506872434144814,0.5212927880208702,0.5845066085349108,6
same_task_query,A,all_comparable_queries,persistent_decoupling,libero_long,auc,0.5792034540932411,0.5195471312133665,0.6340972004911035,10
same_task_query,A,all_comparable_queries,persistent_decoupling,libero_object,auc,0.5698126680627165,0.47326824026493264,0.6462020475640952,8
same_task_query,A,all_comparable_queries,persistent_decoupling,libero_spatial,auc,0.5352002164502164,0.5052083333333333,0.574491341991342,8
same_task_query,A,all_comparable_queries,recent_decoupling,all,auc,0.6465224492119473,0.594047430254112,0.7017222407733509,32
same_task_query,A,all_comparable_queries,recent_decoupling,excluding_S05,auc,0.6454886111680931,0.588378928513182,0.7010157327900014,31
same_task_query,A,all_comparable_queries,recent_decoupling,libero_goal,auc,0.6579692397398255,0.5169357018445834,0.8111703617424677,6
same_task_query,A,all_comparable_queries,recent_decoupling,libero_long,auc,0.6131439256393547,0.5396146486863618,0.6858997193758763,10
same_task_query,A,all_comparable_queries,recent_decoupling,libero_object,auc,0.6455197562755252,0.48777761647729556,0.7721245833809798,8
same_task_query,A,all_comparable_queries,recent_decoupling,libero_spatial,auc,0.6806632037182013,0.5881190569649769,0.7800410472807491,8
same_task_query,A,all_comparable_queries,routing_recovery,all,auc,0.5002898960396209,0.47717959550897177,0.5228769735802213,28
same_task_query,A,all_comparable_queries,routing_recovery,excluding_S05,auc,0.5003006329299772,0.4765069005741491,0.524719375276816,27
same_task_query,A,all_comparable_queries,routing_recovery,libero_goal,auc,0.47597205103285545,0.45433416788363623,0.49758296015416753,5
same_task_query,A,all_comparable_queries,routing_recovery,libero_long,auc,0.474694300008372,0.44482341701812217,0.5051369722544428,10
same_task_query,A,all_comparable_queries,routing_recovery,libero_object,auc,0.5302670430854874,0.46127370192725575,0.5961941023810503,8
same_task_query,A,all_comparable_queries,routing_recovery,libero_spatial,auc,0.5278354978354979,0.4909090909090909,0.5792640692640693,5
same_task_query,A,all_comparable_queries,token_diversity_contraction,all,auc,0.48225534842161455,0.4540125727821589,0.5105415340224355,35
same_task_query,A,all_comparable_queries,token_diversity_contraction,excluding_S05,auc,0.48015537985583356,0.45076686175137637,0.5107232252691288,34
same_task_query,A,all_comparable_queries,token_diversity_contraction,libero_goal,auc,0.5367633392065482,0.4737762270294262,0.5997775194015487,8
same_task_query,A,all_comparable_queries,token_diversity_contraction,libero_long,auc,0.565377012223642,0.5302264261661084,0.6116810521026018,10
same_task_query,A,all_comparable_queries,token_diversity_contraction,libero_object,auc,0.3477940674917628,0.29300438955787483,0.4112784196595745,8
same_task_query,A,all_comparable_queries,token_diversity_contraction,libero_spatial,auc,0.4609675354370666,0.3884689961348646,0.5364647017641999,9
same_task_query,B,all_comparable_queries,acceleration_log_ratio,all,auc,0.6602681164589348,0.6056350826586592,0.7124777641341554,36
same_task_query,B,all_comparable_queries,acceleration_log_ratio,all,v82_auc,0.641325740014644,0.5943348037305723,0.6901510117136201,36
same_task_query,B,all_comparable_queries,acceleration_log_ratio,all,delta,0.01894237644429055,-0.02973119067778982,0.07323599193175946,36
same_task_query,B,all_comparable_queries,acceleration_log_ratio,excluding_S05,auc,0.6684208596557553,0.612834793784821,0.7204946502226945,35
same_task_query,B,all_comparable_queries,acceleration_log_ratio,excluding_S05,v82_auc,0.6496623790978657,0.601878231078966,0.6987380650997337,35
same_task_query,B,all_comparable_queries,acceleration_log_ratio,excluding_S05,delta,0.0187584805578895,-0.030451513833190627,0.07331694494006256,35
same_task_query,B,all_comparable_queries,acceleration_log_ratio,libero_goal,auc,0.608348069369576,0.45949031644299837,0.7461569164218458,8
same_task_query,B,all_comparable_queries,acceleration_log_ratio,libero_goal,v82_auc,0.5596886669799889,0.47839655881874515,0.6430033032496526,8
same_task_query,B,all_comparable_queries,acceleration_log_ratio,libero_goal,delta,0.04865940238958707,-0.05564944730403472,0.15824973624021935,8
same_task_query,B,all_comparable_queries,acceleration_log_ratio,libero_long,auc,0.5628588087171439,0.5217252387101466,0.6016083984854127,10
same_task_query,B,all_comparable_queries,acceleration_log_ratio,libero_long,v82_auc,0.6740936561555769,0.6108302613490846,0.7392391271663468,10
same_task_query,B,all_comparable_queries,acceleration_log_ratio,libero_long,delta,-0.11123484743843295,-0.16988060222300533,-0.05543077102597028,10
same_task_query,B,all_comparable_queries,acceleration_log_ratio,libero_object,auc,0.8024733457488189,0.6474158434560204,0.928711441007269,8
same_task_query,B,all_comparable_queries,acceleration_log_ratio,libero_object,v82_auc,0.7187906155599684,0.589049686409884,0.839865096442682,8
same_task_query,B,all_comparable_queries,acceleration_log_ratio,libero_object,delta,0.0836827301888504,-0.03572351144926324,0.24807243540463167,8
same_task_query,B,all_comparable_queries,acceleration_log_ratio,libero_spatial,auc,0.6854492784403053,0.5645977084151125,0.7862745045508315,10
same_task_query,B,all_comparable_queries,acceleration_log_ratio,libero_spatial,v82_auc,0.6118955818651763,0.4934423053932526,0.7315119076522256,10
same_task_query,B,all_comparable_queries,acceleration_log_ratio,libero_spatial,delta,0.07355369657512892,-0.028647565911892308,0.1827807624432118,10
same_task_query,B,all_comparable_queries,decoupling,all,auc,0.5591644756995299,0.5298552837005134,0.5885273023528987,36
same_task_query,B,all_comparable_queries,decoupling,all,v82_auc,0.641325740014644,0.5943348037305723,0.6901510117136201,36
same_task_query,B,all_comparable_queries,decoupling,all,delta,-0.08216126431511442,-0.12713717549406758,-0.03794343608153435,36
same_task_query,B,all_comparable_queries,decoupling,excluding_S05,auc,0.5657889628021462,0.5370641173251576,0.5944461607908799,35
same_task_query,B,all_comparable_queries,decoupling,excluding_S05,v82_auc,0.6496623790978657,0.601878231078966,0.6987380650997337,35
same_task_query,B,all_comparable_queries,decoupling,excluding_S05,delta,-0.08387341629571964,-0.13078833868266357,-0.037713785557845644,35
same_task_query,B,all_comparable_queries,decoupling,libero_goal,auc,0.5196206092419153,0.4411739440734667,0.5852695317832801,8
same_task_query,B,all_comparable_queries,decoupling,libero_goal,v82_auc,0.5596886669799889,0.47839655881874515,0.6430033032496526,8
same_task_query,B,all_comparable_queries,decoupling,libero_goal,delta,-0.04006805773807351,-0.07255638807946838,-0.014100899910015792,8
same_task_query,B,all_comparable_queries,decoupling,libero_long,auc,0.6185267173652691,0.5680834887693921,0.6731329733199078,10
same_task_query,B,all_comparable_queries,decoupling,libero_long,v82_auc,0.6740936561555769,0.6108302613490846,0.7392391271663468,10
same_task_query,B,all_comparable_queries,decoupling,libero_long,delta,-0.05556693879030772,-0.08999090990062958,-0.02157205515427135,10
same_task_query,B,all_comparable_queries,decoupling,libero_object,auc,0.5624973721260511,0.5002159067518426,0.6181257919276082,8
same_task_query,B,all_comparable_queries,decoupling,libero_object,v82_auc,0.7187906155599684,0.589049686409884,0.839865096442682,8
same_task_query,B,all_comparable_queries,decoupling,libero_object,delta,-0.15629324343391723,-0.2828641006973257,-0.024822788608418717,8
same_task_query,B,all_comparable_queries,decoupling,libero_spatial,auc,0.5287710100586647,0.4678210761377129,0.5913700615877346,10
same_task_query,B,all_comparable_queries,decoupling,libero_spatial,v82_auc,0.6118955818651763,0.4934423053932526,0.7315119076522256,10
same_task_query,B,all_comparable_queries,decoupling,libero_spatial,delta,-0.0831245718065116,-0.20495667663292208,0.04264539932156969,10
same_task_query,B,all_comparable_queries,decoupling_occupancy,all,auc,0.6090001076742408,0.5599808434269815,0.6603355446768079,34
same_task_query,B,all_comparable_queries,decoupling_occupancy,all,v82_auc,0.6625867780857755,0.5944241177484646,0.7340741750452248,34
same_task_query,B,all_comparable_queries,decoupling_occupancy,all,delta,-0.05358667041153455,-0.13195692908186388,0.01532897937594569,34
same_task_query,B,all_comparable_queries,decoupling_occupancy,excluding_S05,auc,0.6116060663243019,0.5620844830049968,0.6655427553014213,33
same_task_query,B,all_comparable_queries,decoupling_occupancy,excluding_S05,v82_auc,0.6735245831221229,0.608073176301492,0.7438577743433334,33
same_task_query,B,all_comparable_queries,decoupling_occupancy,excluding_S05,delta,-0.06191851679782097,-0.1351053870498219,0.006836535958555648,33
same_task_query,B,all_comparable_queries,decoupling_occupancy,libero_goal,auc,0.5724275484845862,0.41088665263015395,0.7718836079430984,6
same_task_query,B,all_comparable_queries,decoupling_occupancy,libero_goal,v82_auc,0.6357333597526439,0.45930535253815724,0.8379291185138541,6
same_task_query,B,all_comparable_queries,decoupling_occupancy,libero_goal,delta,-0.06330581126805762,-0.17414304556004712,0.03338010965492386,6
same_task_query,B,all_comparable_queries,decoupling_occupancy,libero_long,auc,0.6514774995220746,0.5875529579501559,0.7194647647661776,10
same_task_query,B,all_comparable_queries,decoupling_occupancy,libero_long,v82_auc,0.6813660291165347,0.6195583263486607,0.7444964379484044,10
same_task_query,B,all_comparable_queries,decoupling_occupancy,libero_long,delta,-0.0298885295944601,-0.07632978301691305,0.018273148157201744,10
same_task_query,B,all_comparable_queries,decoupling_occupancy,libero_object,auc,0.6096177490495933,0.5318153289207393,0.6872027571425743,8
same_task_query,B,all_comparable_queries,decoupling_occupancy,libero_object,v82_auc,0.7216004516182383,0.5809452516767193,0.85281531166783,8
same_task_query,B,all_comparable_queries,decoupling_occupancy,libero_object,delta,-0.11198270256864506,-0.2539182507976791,0.03064360682487605,8
same_task_query,B,all_comparable_queries,decoupling_occupancy,libero_spatial,auc,0.587972138239918,0.5013607054732729,0.6728525400737854,10
same_task_query,B,all_comparable_queries,decoupling_occupancy,libero_spatial,v82_auc,0.6127086392289247,0.4549177782800383,0.771857191917608,10
same_task_query,B,all_comparable_queries,decoupling_occupancy,libero_spatial,delta,-0.024736500989006753,-0.22943573128360834,0.1659670914080093,10
same_task_query,B,all_comparable_queries,layer_agreement,all,auc,0.5747208035046171,0.5396594959261325,0.6072815127100962,36
same_task_query,B,all_comparable_queries,layer_agreement,all,v82_auc,0.641325740014644,0.5943348037305723,0.6901510117136201,36
same_task_query,B,all_comparable_queries,layer_agreement,all,delta,-0.06660493651002719,-0.11669743326223472,-0.01675329155058546,36
same_task_query,B,all_comparable_queries,layer_agreement,excluding_S05,auc,0.5761689523453551,0.5395460703360226,0.6132314948186699,35
same_task_query,B,all_comparable_queries,layer_agreement,excluding_S05,v82_auc,0.6496623790978657,0.601878231078966,0.6987380650997337,35
same_task_query,B,all_comparable_queries,layer_agreement,excluding_S05,delta,-0.07349342675251051,-0.12684561573933056,-0.024966156506222914,35
same_task_query,B,all_comparable_queries,layer_agreement,libero_goal,auc,0.5295679791028162,0.4467973462455669,0.6083571910550131,8
same_task_query,B,all_comparable_queries,layer_agreement,libero_goal,v82_auc,0.5596886669799889,0.47839655881874515,0.6430033032496526,8
same_task_query,B,all_comparable_queries,layer_agreement,libero_goal,delta,-0.03012068787717273,-0.0754777393979181,0.014634293917549656,8
same_task_query,B,all_comparable_queries,layer_agreement,libero_long,auc,0.6446896992080244,0.5790657524944407,0.7069528265871814,10
same_task_query,B,all_comparable_queries,layer_agreement,libero_long,v82_auc,0.6740936561555769,0.6108302613490846,0.7392391271663468,10
same_task_query,B,all_comparable_queries,layer_agreement,libero_long,delta,-0.02940395694755245,-0.06633724797559909,0.0049047523948433005,10
same_task_query,B,all_comparable_queries,layer_agreement,libero_object,auc,0.5553835741410895,0.47029374309634775,0.6213852104708881,8
same_task_query,B,all_comparable_queries,layer_agreement,libero_object,v82_auc,0.7187906155599684,0.589049686409884,0.839865096442682,8
same_task_query,B,all_comparable_queries,layer_agreement,libero_object,delta,-0.1634070414188789,-0.3215447567441711,-0.026714573760330682,8
same_task_query,B,all_comparable_queries,layer_agreement,libero_spatial,auc,0.5563439508134722,0.4936447936310838,0.6271653474022477,10
same_task_query,B,all_comparable_queries,layer_agreement,libero_spatial,v82_auc,0.6118955818651763,0.4934423053932526,0.7315119076522256,10
same_task_query,B,all_comparable_queries,layer_agreement,libero_spatial,delta,-0.05555163105170413,-0.18519113134547346,0.07163651230090161,10
same_task_query,B,all_comparable_queries,mobility_log_ratio,all,auc,0.5063354512281699,0.47054441225733756,0.5435856018920737,36
same_task_query,B,all_comparable_queries,mobility_log_ratio,all,v82_auc,0.641325740014644,0.5943348037305723,0.6901510117136201,36
same_task_query,B,all_comparable_queries,mobility_log_ratio,all,delta,-0.13499028878647434,-0.1947478968412051,-0.07094129562022113,36
same_task_query,B,all_comparable_queries,mobility_log_ratio,excluding_S05,auc,0.5028095173895796,0.4630320864733627,0.5414082294199039,35
same_task_query,B,all_comparable_queries,mobility_log_ratio,excluding_S05,v82_auc,0.6496623790978657,0.601878231078966,0.6987380650997337,35
same_task_query,B,all_comparable_queries,mobility_log_ratio,excluding_S05,delta,-0.14685286170828615,-0.20981311550475545,-0.08712713657480954,35
same_task_query,B,all_comparable_queries,mobility_log_ratio,libero_goal,auc,0.4592241729333621,0.38564195422221004,0.5382481293434175,8
same_task_query,B,all_comparable_queries,mobility_log_ratio,libero_goal,v82_auc,0.5596886669799889,0.47839655881874515,0.6430033032496526,8
same_task_query,B,all_comparable_queries,mobility_log_ratio,libero_goal,delta,-0.10046449404662677,-0.2170230084039931,0.021165632126537503,8
same_task_query,B,all_comparable_queries,mobility_log_ratio,libero_long,auc,0.34103681509351436,0.2813778630339796,0.4019873593603227,10
same_task_query,B,all_comparable_queries,mobility_log_ratio,libero_long,v82_auc,0.6740936561555769,0.6108302613490846,0.7392391271663468,10
same_task_query,B,all_comparable_queries,mobility_log_ratio,libero_long,delta,-0.3330568410620625,-0.4493029834538703,-0.21131499681160035,10
same_task_query,B,all_comparable_queries,mobility_log_ratio,libero_object,auc,0.6238805810684636,0.5368410717928023,0.7007849264555522,8
same_task_query,B,all_comparable_queries,mobility_log_ratio,libero_object,v82_auc,0.7187906155599684,0.589049686409884,0.839865096442682,8
same_task_query,B,all_comparable_queries,mobility_log_ratio,libero_object,delta,-0.0949100344915048,-0.18845451783243558,0.027189252001677152,8
same_task_query,B,all_comparable_queries,mobility_log_ratio,libero_spatial,auc,0.6152870061264366,0.5330140553553009,0.6962480293785976,10
same_task_query,B,all_comparable_queries,mobility_log_ratio,libero_spatial,v82_auc,0.6118955818651763,0.4934423053932526,0.7315119076522256,10
same_task_query,B,all_comparable_queries,mobility_log_ratio,libero_spatial,delta,0.00339142426126019,-0.14721247028369466,0.14838186562931063,10
same_task_query,B,all_comparable_queries,path_decoupling,all,auc,0.5612455377379136,0.5286838917173707,0.5951942017450845,36
same_task_query,B,all_comparable_queries,path_decoupling,all,v82_auc,0.641325740014644,0.5943348037305723,0.6901510117136201,36
same_task_query,B,all_comparable_queries,path_decoupling,all,delta,-0.08008020227673061,-0.12623600830431445,-0.03578569590304027,36
same_task_query,B,all_comparable_queries,path_decoupling,excluding_S05,auc,0.5676128436895296,0.5359667823983172,0.6008739330460022,35
same_task_query,B,all_comparable_queries,path_decoupling,excluding_S05,v82_auc,0.6496623790978657,0.601878231078966,0.6987380650997337,35
same_task_query,B,all_comparable_queries,path_decoupling,excluding_S05,delta,-0.08204953540833614,-0.12985851241728327,-0.03654673282151215,35
same_task_query,B,all_comparable_queries,path_decoupling,libero_goal,auc,0.5138262311039367,0.42592993557065106,0.5993804668168228,8
same_task_query,B,all_comparable_queries,path_decoupling,libero_goal,v82_auc,0.5596886669799889,0.47839655881874515,0.6430033032496526,8
same_task_query,B,all_comparable_queries,path_decoupling,libero_goal,delta,-0.04586243587605224,-0.09860225575239515,-0.002115067238715159,8
same_task_query,B,all_comparable_queries,path_decoupling,libero_long,auc,0.620472113882675,0.565703817529321,0.6765262040109876,10
same_task_query,B,all_comparable_queries,path_decoupling,libero_long,v82_auc,0.6740936561555769,0.6108302613490846,0.7392391271663468,10
same_task_query,B,all_comparable_queries,path_decoupling,libero_long,delta,-0.053621542272901765,-0.08988330335114822,-0.020086812000315892,10
same_task_query,B,all_comparable_queries,path_decoupling,libero_object,auc,0.5588397240630957,0.4949164619523089,0.6145502677255509,8
same_task_query,B,all_comparable_queries,path_decoupling,libero_object,v82_auc,0.7187906155599684,0.589049686409884,0.839865096442682,8
same_task_query,B,all_comparable_queries,path_decoupling,libero_object,delta,-0.15995089149687275,-0.28618028056809436,-0.026041667594524115,8
same_task_query,B,all_comparable_queries,path_decoupling,libero_spatial,auc,0.541879057840188,0.4728282146216589,0.6152128291745249,10
same_task_query,B,all_comparable_queries,path_decoupling,libero_spatial,v82_auc,0.6118955818651763,0.4934423053932526,0.7315119076522256,10
same_task_query,B,all_comparable_queries,path_decoupling,libero_spatial,delta,-0.07001652402498842,-0.18553034594131973,0.0487234153239551,10
same_task_query,B,all_comparable_queries,persistent_decoupling,all,auc,0.5422956247435992,0.5211199742203794,0.5631066347854418,34
same_task_query,B,all_comparable_queries,persistent_decoupling,all,v82_auc,0.6625867780857755,0.5944241177484646,0.7340741750452248,34
same_task_query,B,all_comparable_queries,persistent_decoupling,all,delta,-0.12029115334217627,-0.1927869221782361,-0.05916365067315562,34
same_task_query,B,all_comparable_queries,persistent_decoupling,excluding_S05,auc,0.5476808456954254,0.5290212462347011,0.5670702115868193,33
same_task_query,B,all_comparable_queries,persistent_decoupling,excluding_S05,v82_auc,0.6735245831221229,0.608073176301492,0.7438577743433334,33
same_task_query,B,all_comparable_queries,persistent_decoupling,excluding_S05,delta,-0.12584373742669763,-0.19191686550872636,-0.06376308675647033,33
same_task_query,B,all_comparable_queries,persistent_decoupling,libero_goal,auc,0.48760601384959174,0.43008153137318894,0.5394627073248722,6
same_task_query,B,all_comparable_queries,persistent_decoupling,libero_goal,v82_auc,0.6357333597526439,0.45930535253815724,0.8379291185138541,6
same_task_query,B,all_comparable_queries,persistent_decoupling,libero_goal,delta,-0.1481273459030521,-0.32496516857420815,-0.002792844733991842,6
same_task_query,B,all_comparable_queries,persistent_decoupling,libero_long,auc,0.6028468353321644,0.5573926505662515,0.6472630080612727,10
same_task_query,B,all_comparable_queries,persistent_decoupling,libero_long,v82_auc,0.6813660291165347,0.6195583263486607,0.7444964379484044,10
same_task_query,B,all_comparable_queries,persistent_decoupling,libero_long,delta,-0.07851919378437026,-0.11761755751484392,-0.04263542026542796,10
same_task_query,B,all_comparable_queries,persistent_decoupling,libero_object,auc,0.5388360242549042,0.5126450892857143,0.5682464315559366,8
same_task_query,B,all_comparable_queries,persistent_decoupling,libero_object,v82_auc,0.7216004516182383,0.5809452516767193,0.85281531166783,8
same_task_query,B,all_comparable_queries,persistent_decoupling,libero_object,delta,-0.18276442736333404,-0.3100705575013607,-0.04243140722926425,8
same_task_query,B,all_comparable_queries,persistent_decoupling,libero_spatial,auc,0.5173258610823941,0.47427360511512295,0.5568798922477057,10
same_task_query,B,all_comparable_queries,persistent_decoupling,libero_spatial,v82_auc,0.6127086392289247,0.4549177782800383,0.771857191917608,10
same_task_query,B,all_comparable_queries,persistent_decoupling,libero_spatial,delta,-0.0953827781465306,-0.2525622465800251,0.053238599748373285,10
same_task_query,B,all_comparable_queries,recent_decoupling,all,auc,0.6039436260559682,0.5509186790144058,0.6588355892364237,34
same_task_query,B,all_comparable_queries,recent_decoupling,all,v82_auc,0.6625867780857755,0.5944241177484646,0.7340741750452248,34
same_task_query,B,all_comparable_queries,recent_decoupling,all,delta,-0.05864315202980716,-0.13167722999488668,0.00857871899496882,34
same_task_query,B,all_comparable_queries,recent_decoupling,excluding_S05,auc,0.6118721225806721,0.5616044982882951,0.6675608640256792,33
same_task_query,B,all_comparable_queries,recent_decoupling,excluding_S05,v82_auc,0.6735245831221229,0.608073176301492,0.7438577743433334,33
same_task_query,B,all_comparable_queries,recent_decoupling,excluding_S05,delta,-0.06165246054145089,-0.13435946753619518,0.008063284817047319,33
same_task_query,B,all_comparable_queries,recent_decoupling,libero_goal,auc,0.5914601500969371,0.41704142404839284,0.7973914657201219,6
same_task_query,B,all_comparable_queries,recent_decoupling,libero_goal,v82_auc,0.6357333597526439,0.45930535253815724,0.8379291185138541,6
same_task_query,B,all_comparable_queries,recent_decoupling,libero_goal,delta,-0.0442732096557068,-0.11310924775046206,0.0331449354799385,6
same_task_query,B,all_comparable_queries,recent_decoupling,libero_long,auc,0.6478057887815065,0.5813147737964918,0.7179256647792029,10
same_task_query,B,all_comparable_queries,recent_decoupling,libero_long,v82_auc,0.6813660291165347,0.6195583263486607,0.7444964379484044,10
same_task_query,B,all_comparable_queries,recent_decoupling,libero_long,delta,-0.03356024033502805,-0.0792760855015677,0.018180033503204913,10
same_task_query,B,all_comparable_queries,recent_decoupling,libero_object,auc,0.6113946585951899,0.518719243089261,0.7001882727324056,8
same_task_query,B,all_comparable_queries,recent_decoupling,libero_object,v82_auc,0.7216004516182383,0.5809452516767193,0.85281531166783,8
same_task_query,B,all_comparable_queries,recent_decoupling,libero_object,delta,-0.11020579302304842,-0.26079821616675836,0.05527575779309743,8
same_task_query,B,all_comparable_queries,recent_decoupling,libero_spatial,auc,0.5616107228744712,0.4674622119900561,0.6598747255633898,10
same_task_query,B,all_comparable_queries,recent_decoupling,libero_spatial,v82_auc,0.6127086392289247,0.4549177782800383,0.771857191917608,10
same_task_query,B,all_comparable_queries,recent_decoupling,libero_spatial,delta,-0.05109791635445347,-0.23520455036063884,0.1337843991168172,10
same_task_query,B,all_comparable_queries,routing_recovery,all,auc,0.517825009006461,0.49455455856623765,0.541888824057384,31
same_task_query,B,all_comparable_queries,routing_recovery,all,v82_auc,0.6746526538215043,0.6056564347586503,0.745062066381688,31
same_task_query,B,all_comparable_queries,routing_recovery,all,delta,-0.1568276448150435,-0.2342157720300918,-0.07822088965158121,31
same_task_query,B,all_comparable_queries,routing_recovery,excluding_S05,auc,0.517030287084454,0.49297366028784917,0.5409202331586094,30
same_task_query,B,all_comparable_queries,routing_recovery,excluding_S05,v82_auc,0.6899796172822211,0.6254002246111132,0.7579343409508126,30
same_task_query,B,all_comparable_queries,routing_recovery,excluding_S05,delta,-0.17294933019776718,-0.25098253190083536,-0.09635355986136472,30
same_task_query,B,all_comparable_queries,routing_recovery,libero_goal,auc,0.457386517452424,0.3897281577111472,0.5175727741269884,5
same_task_query,B,all_comparable_queries,routing_recovery,libero_goal,v82_auc,0.6269302348603663,0.5038205585264409,0.8049498116750092,5
same_task_query,B,all_comparable_queries,routing_recovery,libero_goal,delta,-0.16954371740794222,-0.31236664573111017,-0.04659995334269,5
same_task_query,B,all_comparable_queries,routing_recovery,libero_long,auc,0.4812311992858982,0.45852391253329094,0.5028813384457315,10
same_task_query,B,all_comparable_queries,routing_recovery,libero_long,v82_auc,0.6879847954747379,0.6208811822470791,0.752371585415024,10
same_task_query,B,all_comparable_queries,routing_recovery,libero_long,delta,-0.20675359618883968,-0.276191803609889,-0.13312404628543517,10
same_task_query,B,all_comparable_queries,routing_recovery,libero_object,auc,0.5582411683804609,0.5079457897353468,0.6190525767715221,8
same_task_query,B,all_comparable_queries,routing_recovery,libero_object,v82_auc,0.8114853781119225,0.6771939385777234,0.9142652881587318,8
same_task_query,B,all_comparable_queries,routing_recovery,libero_object,delta,-0.25324420973146167,-0.38316012480586975,-0.07206932543242069,8
same_task_query,B,all_comparable_queries,routing_recovery,libero_spatial,auc,0.5609251690044372,0.5147923088090771,0.6231413118131868,8
same_task_query,B,all_comparable_queries,routing_recovery,libero_spatial,v82_auc,0.5509812643152555,0.358640866617715,0.768766801968183,8
same_task_query,B,all_comparable_queries,routing_recovery,libero_spatial,delta,0.009943904689181805,-0.2381097247715143,0.22774110469899345,8
same_task_query,B,all_comparable_queries,token_diversity_contraction,all,auc,0.4837957984675849,0.4519980515841263,0.5119612731676766,36
same_task_query,B,all_comparable_queries,token_diversity_contraction,all,v82_auc,0.641325740014644,0.5943348037305723,0.6901510117136201,36
same_task_query,B,all_comparable_queries,token_diversity_contraction,all,delta,-0.15752994154705924,-0.21768704775088055,-0.09956633117258863,36
same_task_query,B,all_comparable_queries,token_diversity_contraction,excluding_S05,auc,0.4850716763974592,0.45410033926213145,0.5144978584417113,35
same_task_query,B,all_comparable_queries,token_diversity_contraction,excluding_S05,v82_auc,0.6496623790978657,0.601878231078966,0.6987380650997337,35
same_task_query,B,all_comparable_queries,token_diversity_contraction,excluding_S05,delta,-0.16459070270040654,-0.22018443381828048,-0.10890467051612765,35
same_task_query,B,all_comparable_queries,token_diversity_contraction,libero_goal,auc,0.5359428862730833,0.4739105591799035,0.5939236353209439,8
