cohort,group,detector,episodes,risk_n,timely_n,late_n,persistent_n,alarms,tp,fp,fn,tn,risk_recall,timely_fpr,precision,late_recall,persistent_recall,detected_risk_lead_median,early2_risk_recall,early4_risk_recall,early8_risk_recall,early12_risk_recall
external_8b,libero_goal,relative_freeze,4000,106,3894,0,106,61,61,0,45,3894,0.5754716981132075,0.0,1.0,,0.5754716981132075,5.0,0.4716981132075472,0.4528301886792453,0.1792452830188679,0.16981132075471697
external_8b,libero_goal,flow_acceleration,4000,106,3894,0,106,35,27,8,79,3886,0.25471698113207547,0.002054442732408834,0.7714285714285715,,0.25471698113207547,7.0,0.24528301886792453,0.24528301886792453,0.11320754716981132,0.018867924528301886
external_8b,libero_goal,recurrence_loss,4000,106,3894,0,106,94,86,8,20,3886,0.8113207547169812,0.002054442732408834,0.9148936170212766,,0.8113207547169812,7.0,0.7924528301886793,0.7358490566037735,0.3490566037735849,0.27358490566037735
external_8b,libero_goal,confirmed_turbulence,4000,106,3894,0,106,16,15,1,91,3893,0.14150943396226415,0.00025680534155110427,0.9375,,0.14150943396226415,6.0,0.1320754716981132,0.1320754716981132,0.03773584905660377,0.0
external_8b,libero_goal,intrinsic_guard_v7,4000,106,3894,0,106,74,73,1,33,3893,0.6886792452830188,0.00025680534155110427,0.9864864864864865,,0.6886792452830188,5.0,0.5943396226415094,0.5754716981132075,0.20754716981132076,0.16981132075471697
external_8b,libero_long,relative_freeze,4000,274,3726,26,248,243,192,51,82,3675,0.7007299270072993,0.013687600644122383,0.7901234567901234,0.5384615384615384,0.717741935483871,19.0,0.6861313868613139,0.6678832116788321,0.6459854014598541,0.6021897810218978
external_8b,libero_long,flow_acceleration,4000,274,3726,26,248,370,177,193,97,3533,0.6459854014598541,0.051798174986580785,0.4783783783783784,0.6153846153846154,0.6491935483870968,16.0,0.6204379562043796,0.5948905109489051,0.5291970802919708,0.5
external_8b,libero_long,recurrence_loss,4000,274,3726,26,248,590,106,484,168,3242,0.38686131386861317,0.12989801395598496,0.17966101694915254,0.19230769230769232,0.40725806451612906,23.0,0.3759124087591241,0.3759124087591241,0.354014598540146,0.291970802919708
external_8b,libero_long,confirmed_turbulence,4000,274,3726,26,248,115,88,27,186,3699,0.32116788321167883,0.007246376811594203,0.7652173913043478,0.11538461538461539,0.34274193548387094,13.0,0.29927007299270075,0.28832116788321166,0.24087591240875914,0.18613138686131386
external_8b,libero_long,intrinsic_guard_v7,4000,274,3726,26,248,305,236,69,38,3657,0.8613138686131386,0.018518518518518517,0.7737704918032787,0.6538461538461539,0.8830645161290323,19.0,0.8576642335766423,0.843065693430657,0.8065693430656934,0.7299270072992701
external_8b,libero_object,relative_freeze,3600,44,3556,6,38,23,17,6,27,3550,0.38636363636363635,0.001687289088863892,0.7391304347826086,0.5,0.3684210526315789,7.0,0.36363636363636365,0.3409090909090909,0.18181818181818182,0.06818181818181818
external_8b,libero_object,flow_acceleration,3600,44,3556,6,38,27,25,2,19,3554,0.5681818181818182,0.0005624296962879641,0.9259259259259259,0.5,0.5789473684210527,6.0,0.4318181818181818,0.38636363636363635,0.1590909090909091,0.022727272727272728
external_8b,libero_object,recurrence_loss,3600,44,3556,6,38,841,19,822,25,2734,0.4318181818181818,0.23115860517435322,0.022592152199762187,0.5,0.42105263157894735,9.0,0.4318181818181818,0.3409090909090909,0.25,0.09090909090909091
external_8b,libero_object,confirmed_turbulence,3600,44,3556,6,38,12,10,2,34,3554,0.22727272727272727,0.0005624296962879641,0.8333333333333334,0.5,0.18421052631578946,3.5,0.18181818181818182,0.11363636363636363,0.0,0.0
external_8b,libero_object,intrinsic_guard_v7,3600,44,3556,6,38,29,22,7,22,3549,0.5,0.001968503937007874,0.7586206896551724,0.6666666666666666,0.47368421052631576,6.0,0.4318181818181818,0.38636363636363635,0.18181818181818182,0.06818181818181818
external_8b,libero_spatial,relative_freeze,4000,140,3860,9,131,75,73,2,67,3858,0.5214285714285715,0.0005181347150259067,0.9733333333333334,0.8888888888888888,0.4961832061068702,2.0,0.32857142857142857,0.11428571428571428,0.0,0.0
external_8b,libero_spatial,flow_acceleration,4000,140,3860,9,131,62,60,2,80,3858,0.42857142857142855,0.0005181347150259067,0.967741935483871,0.8888888888888888,0.3969465648854962,1.0,0.19285714285714287,0.08571428571428572,0.0,0.0
external_8b,libero_spatial,recurrence_loss,4000,140,3860,9,131,668,130,538,10,3322,0.9285714285714286,0.1393782383419689,0.19461077844311378,1.0,0.9236641221374046,8.0,0.9071428571428571,0.8428571428571429,0.5,0.0
external_8b,libero_spatial,confirmed_turbulence,4000,140,3860,9,131,55,54,1,86,3859,0.38571428571428573,0.00025906735751295336,0.9818181818181818,0.8888888888888888,0.3511450381679389,1.0,0.15,0.05,0.0,0.0
external_8b,libero_spatial,intrinsic_guard_v7,4000,140,3860,9,131,111,108,3,32,3857,0.7714285714285715,0.0007772020725388601,0.972972972972973,1.0,0.7557251908396947,2.0,0.44285714285714284,0.15714285714285714,0.0,0.0
